"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","locality","phylum","order","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","typeStatus","relationshipType","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber"
"43","2021-02-18 09:30:15-03","UNESP-IBB","BOTU","33933","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.)Landrum","Soares-Silva, L.H.","Soares-Silva, L.H.","353","1994","11","04","Brasil","Paraná","Tibagi",NA,NA,"9999","9999",NA,NA,NA,"BOTU033933",NA,"2016",NA,NA,"Canion Guartelá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2020-06-29 11:31:39-03","UFRJ","RFA","18735","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","C. Proença","P. Occhioni; E.M. Occhioni","8278","1977","07","25","Brasil","São Paulo","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,"1500","1500","Arbusto; flores alvas","RFA46639",NA,"2010",NA,NA,"Água Santa",NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA
"45","2020-11-24 17:10:53-03","UTFPR","DVPR","1344","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) L.R. Landrum","Estevan, DA","Moura, APC","77","2013","08","13","Brasil","Paraná","Dois Vizinhos","-53.0604","-25.413","-53.0604","-25.413",NA,NA,"Árvore.; Ecótono entre Floresta Estacional Semidecidual e Floresta Ombrófila Mista.","DVPR001344",NA,"2013","11",NA,"Mata Nativa, UTFPR - DV. Parcela 1","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2020-11-24 17:10:53-03","UTFPR","DVPR","2787","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) L.R. Landrum","Soares-Silva, LH","Giraldi, C","s.n.","1996","09","12","Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"Arvoreta 3m, início de frutificação.","DVPR002787",NA,"1997",NA,NA,"Canyon Guartelá","Magnoliophyta",NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA
"47","2019-11-19 15:44:42-03","UNEB","HUNEB","7540","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC) Landrum",NA,"Harley, R.M.","28322","1996","09","06","Brasil","Bahia","Piatã","-41.9","-13.283333","41W54'0''","13S17'0''","1346","1346",NA,"HUNEB0007540",NA,NA,NA,NA,"Encosta da Serra do barbado, após Catolés de Cima.","Angiospermae","Florideophycidae",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"48","2021-03-30 12:45:53-03","EAO","IAN","94185","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","seriatopedunculata","Eugenia seriatopedunculata","Kiaersk.",NA,"Glaziou, AFM","14821","1907",NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"IAN094185",NA,NA,NA,NA,NA,"Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,"isotipo",NA,NA,NA,NA,NA
"49","2021-03-30 12:45:56-03","EAO","IAN","76640","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","virgata","Eugenia virgata","Berg",NA,"Gardner, A","s.n.",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN076640",NA,NA,NA,NA,NA,"Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-30 12:45:56-03","EAO","IAN","120711","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum",NA,"Heringer, EP","9961","1964","10","17","Brasil","Goiás","Formosa","-47.334400177002","-15.5371999740601",NA,NA,NA,NA,"Árvore fina, casca clara.","IAN120711",NA,NA,NA,NA,"Margem da Lagoa Feia, mata ciliar","Dicotiledônea",NA,"Southern America",NA,NA,"113054","auto",NA,NA,NA,NA,NA,NA,NA
"51","2020-01-20 14:40:43-03","UPM","MACK","1314","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","M. Sobral","M. Verdi; et al.","1938","2009","04","03","Brasil","SC","Urubici","-49.5917015075684","-28.0149993896484","S","W",NA,NA,NA,NA,NA,"2009","07","17","Campos dos Padres, floresta ombrófila mista.",NA,NA,NA,NA,NA,"30102","auto",NA,NA,NA,NA,NA,NA,NA
"52","2019-12-04 15:25:31-03","PUCPR","HUCP","11985","S","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum.","Uhlmann, A","Silva, SM","s.n.","1994","11","22","Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"N° 33336.","HUCP00015205","HUCP00015205",NA,NA,NA,"Parque Estadual do Guartelá","Eudicotiledonea",NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA
"53","2019-12-04 15:25:31-03","PUCPR","HUCP","19793","S","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum.","Selusniaki, M","Beltrami, L","1911","2007","12","09","Brasil","Paraná","Balsa Nova","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,NA,"HUCP00015122","HUCP00015122",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA
"54","2019-12-04 15:25:31-03","PUCPR","HUCP","13124","S","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum.","Sobral, M","Nakano, EM","s.n.","1997","09","12","Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"Nº 22142.","HUCP00015335","HUCP00015335",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA
"55","2019-12-04 15:25:31-03","PUCPR","HUCP","18284","S","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum.","Cordeiro, J; Barboza, E","Beltrami, L","105","2007","09","09","Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,"HUCP00015070","HUCP00015070","2008","03",NA,"Parque Estadual do Guartelá","Eudicotiledonea",NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA
"56","2019-10-09 11:21:18-03","UFBA","ALCB","60041","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Kawasaki, ML","Silva, JM; Ribas, OS","3150","2000","01","07","Brasil","Paraná","Bocaiuva do Sul","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"Ca. 1 m de altura, flor alva.","ALCB058605",NA,"2000",NA,NA,"Serra da Bocaina","Dicotyledon",NA,"Southern America",NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA,NA
"57","2019-10-09 11:21:18-03","UFBA","ALCB","73029","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Sobral, M","Ribas, OS; Silva, JM; Costa, EF","5770","2004","01","09","Brasil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"Ca. 4 m de altura. Flor alva.","ALCB058606",NA,"2005",NA,NA,"Medianeira. Orla da mata","Dicotyledon",NA,"Southern America",NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA
"58","2020-02-08 10:06:43-03","NBC","NL-BOTANY","U.1451310","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena alpigena",NA,NA,"Martinelli G; Simonis JE",NA,"1983","02","01","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1451310 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1451310","NL-U1451310",NA,NA,NA,"Estado do Rio de Janeiro, Município de Teresópolis, Parque Nacional da Serra dos Orgãos, Campo das Antas, 1800-2000m/s.m.",NA,"Myrtales","Southern America",NA,"alpigena",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"59","2020-02-08 10:06:43-03","NBC","NL-BOTANY","L.2527331","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena rufa",NA,NA,"Smith LB; Klein RM",NA,"1957","02","01","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2527331 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2527331","NL-L2527331",NA,NA,NA,"Santa Catarina, Mun. Campo Alegre: pinheiral, lower fazenda of Ernesto Scheide, Campo Alegre.",NA,"Myrtales","Southern America",NA,"rufa",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"60","2020-02-08 10:06:43-03","NBC","NL-BOTANY","L.2527332","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena rufa",NA,NA,"Hatschbach GG",NA,"1967","12","20","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2527332 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2527332","NL-L2527332",NA,NA,NA,"Est: Paraná, Mun: S. José dos Pinhais, Contenda.",NA,"Myrtales","Southern America",NA,"rufa",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"61","2020-02-08 10:06:43-03","NBC","NL-BOTANY","L.2527333","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena rufa",NA,NA,"Hatschbach GG",NA,"1963","01","13","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2527333 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2527333","NL-L2527333",NA,NA,NA,"Est: Parana, Mun: Tijucas do Sul, Rincão.",NA,"Myrtales","Southern America",NA,"rufa",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"62","2020-02-08 10:06:43-03","NBC","NL-BOTANY","L.2527334","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena rufa",NA,NA,"Reitz R; Klein RM",NA,"1959","02","12","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2527334 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2527334","NL-L2527334",NA,NA,NA,"Plantas de Santa Catarina. Curral Falso, Bom Jardim, S. Joaquim.",NA,"Myrtales","Southern America",NA,"rufa",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"63","2020-02-08 10:06:43-03","NBC","NL-BOTANY","U.1451311","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena rufa",NA,NA,"Williams LO; Assis V",NA,"1945","03","11","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1451311 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1451311","NL-U1451311",NA,NA,NA,"Minas Gerais, Iron formation, Serra da Caveira, Municipio of Betim.",NA,"Myrtales","Southern America",NA,"rufa",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"64","2020-11-04 11:14:42-03","ESALQ","ESA","87852","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) L. R. Landrum",NA,"Lucas, E.J.; Silva, J.M.; Sakuragui, C.M.; Silva, I.S.","128.0","2003","10","26","Brasil","Paraná","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,"ESA087852",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA
"65","2020-11-04 11:14:42-03","ESALQ","ESA","69173","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Mazine, F.F.","Krieger, L. et al.","24074.0","1989","04","30","Brasil","Minas Gerais","Parque Nacional do Caparaó",NA,NA,NA,NA,NA,NA,NA,"ESA069173",NA,"2011",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-11-04 11:14:42-03","ESALQ","ESA","64597","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Mazine, F.F.","Souza, V.C.; Souza, J.P.; Forster, W.; Mazine, F.F.","23442.0","2000","02","19","Brasil","Minas Gerais","Alto Caparaó","-41.8683013916016","-20.4333000183105",NA,NA,NA,NA,"Arbusto, ca. 1,5m alt.; frutos imaturos verdes","ESA064597",NA,NA,NA,NA,"Parque Nacional do Caparaó. Entre o Terreirão e o Pico da Bandeira. Campo de altitude","Magnoliophyta",NA,NA,NA,NA,"21645","auto",NA,NA,NA,NA,NA,NA,NA
"67","2020-11-04 11:14:42-03","ESALQ","ESA","72411","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum",NA,"França, G.S. ; Stehmann, J.R.","277.0","2001","02","01","Brasil","Minas Gerais","Camamducaia",NA,NA,NA,NA,NA,NA,NA,"ESA072411",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-11-04 11:14:42-03","ESALQ","ESA","131226","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Souza, V.C.","Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","36429.0","2013","02","26","Brasil","Rio de Janeiro","Resende","-22.5182","-44.5022","-22.5182","-44.5022","480","480",NA,"ESA131226",NA,"2013",NA,NA,"Fragmento 47 (TAV). Contato Floresta Estacional Semidecidual / Floresta Ombrófila Densa.","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-11-04 11:14:42-03","ESALQ","ESA","81265","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum",NA,"Harley, R.M. et al.","28322.0","1996","09","06","Brasil","Bahia","Piatã","-41.7728004455566","-13.1519002914429",NA,NA,NA,NA,NA,"ESA081265",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"41184","auto",NA,NA,NA,NA,NA,NA,NA
"70","2020-11-04 10:56:24-03","ESALQ","ESA","136087","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Meireles, L.D.","D.M. Neves","1374.0","2013","06","29","Brasil","Minas Gerais","Itamonte","-44.8699989318848","-22.283899307251",NA,NA,NA,NA,NA,"ESA136087",NA,"2020","09","17",NA,NA,NA,NA,NA,NA,"26914","auto",NA,NA,NA,NA,NA,NA,NA
"71","2020-11-04 11:14:42-03","ESALQ","ESA","98418","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena",NA,"Meireles, L.D.","Meireles, L.D.","1681.0","2005","05","16","Brasil","Minas Gerais","Passa Quatro","-44.9667015075684","-22.3903007507324",NA,NA,NA,NA,NA,"ESA098418",NA,"2013",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"17293","auto",NA,NA,NA,NA,NA,NA,NA
"72","2020-11-04 11:14:42-03","ESALQ","ESA","98426","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena",NA,"Meireles, L.D.","Meireles, L.D.","2135.0","2006","03","21","Brasil","Minas Gerais","Passa Quatro","-44.9667015075684","-22.3903007507324",NA,NA,NA,NA,NA,"ESA098426",NA,"2013",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"17293","auto",NA,NA,NA,NA,NA,NA,NA
"73","2020-11-04 11:14:42-03","ESALQ","ESA","126301","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena",NA,"Sobral, M.","Sobral, M.","14947.0","1905","07","04","Brasil","Minas Gerais","Tiradentes","-44.1781005859375","-21.1103000640869",NA,NA,NA,NA,NA,"ESA126301",NA,"1905","07","04",NA,"Magnoliophyta",NA,NA,NA,NA,"10355","auto",NA,NA,NA,NA,NA,NA,NA
"74","2020-11-04 11:14:42-03","ESALQ","ESA","67330","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena",NA,NA,"Brügger, M.",NA,"1977","07","16","Brasil","Minas Gerais","Serra de Ibitipóca",NA,NA,NA,NA,NA,NA,NA,"ESA067330",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-11-04 11:14:42-03","ESALQ","ESA","61856","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Mazine, F.F.","Mazine, F.F. Forster, W.; Leoni,L. S.","159.0","1999","08","17","Brasil","Minas Gerais","Alto Caparaó","-41.8683013916016","-20.4333000183105",NA,NA,NA,NA,NA,"ESA061856",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"21645","auto",NA,NA,NA,NA,NA,NA,NA
"76","2020-11-04 11:14:42-03","ESALQ","ESA","61849","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Mazine, F.F.","Mazine, F.F. Forster, W.; Leoni,L. S.","155.0","1999","08","17","Brasil","Minas Gerais","Alto Caparaó","-41.8683013916016","-20.4333000183105",NA,NA,NA,NA,NA,"ESA061849",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"21645","auto",NA,NA,NA,NA,NA,NA,NA
"77","2020-11-04 11:14:42-03","ESALQ","ESA","49669","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Nic Lughadha, E. & Mazine, F.F.","Leoni, L.S.","3865.0","1998","01","01","Brasil","Minas Gerais","Alto Caparaó","-41.8683013916016","-20.4333000183105",NA,NA,NA,NA,NA,"ESA049669",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"21645","auto",NA,NA,NA,NA,NA,NA,NA
"78","2020-11-04 11:14:42-03","ESALQ","ESA","98423","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena",NA,"Meireles, L.D.","Meireles, L.D.","1670.0","2005","05","15","Brasil","Minas Gerais","Passa Quatro","-44.9667015075684","-22.3903007507324",NA,NA,NA,NA,NA,"ESA098423",NA,"2013",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"17293","auto",NA,NA,NA,NA,NA,NA,NA
"79","2020-11-04 11:14:42-03","ESALQ","ESA","98419","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena",NA,NA,"Meireles, L.D.","338.0","2007","09","15","Brasil","Minas Gerais","Passa Quatro","-44.9667015075684","-22.3903007507324",NA,NA,NA,NA,NA,"ESA098419",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"17293","auto",NA,NA,NA,NA,NA,NA,NA
"80","2020-11-04 11:14:42-03","ESALQ","ESA","87900","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) L. R. Landrum",NA,"Lucas, E.J.; Silva, J.M.; Mazine, F.F.; Capello, F.","167.0","2003","11","02","Brasil","Paraná","Tunas do Paraná","-49.0858001708984","-24.9743995666504",NA,NA,NA,NA,NA,"ESA087900",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"41885","auto",NA,NA,NA,NA,NA,NA,NA
"81","2020-11-04 11:14:42-03","ESALQ","ESA","53524","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) L.R. Landrum",NA,"Lucas, E.J. et al.","524.0","2006","11","19","Brasil","Rio de Janeiro","Teresópolis","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,"ESA053524",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA
"82","2020-11-04 11:14:42-03","ESALQ","ESA","55123","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Santos, M. F.","Coelho, R.L.G.","109.0","2007","04","03","Brasil","Santa Catarina","Urupema","-49.8731002807617","-27.9528007507324",NA,NA,"1400","1400","Árvore, 3m. Flores velhas e frutos jovens.","ESA055123","ESA055123","2007","04","03","Fazenda Farofa, trilha do pasto sujo, atrás da sede. Floresta Ombrófila Mista.","Magnoliophyta",NA,NA,NA,NA,"23096","auto",NA,NA,NA,NA,NA,NA,NA
"83","2020-11-04 11:14:42-03","ESALQ","ESA","64488","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Mazine, F.F.","Souza, V.C.; Souza, J.P.; Forster, W.; Mazine, F.F.","23331.0","2000","02","18","Brasil","Espírito Santo","Iúna","-41.5358009338379","-20.3458003997803",NA,NA,NA,NA,"Arbusto, ca. 1,5m alt.; botões castanhos","ESA064488",NA,NA,NA,NA,"Parque Nacional do Caparaó. Arrozal (arredores do Rio Claro) . Campo de altitude. 20o24'36,1S; 41o48'29,6W.","Magnoliophyta",NA,NA,NA,NA,"32198","auto",NA,NA,NA,NA,NA,NA,NA
"84","2020-11-04 11:14:42-03","ESALQ","ESA","117442","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena",NA,"Meireles, L.D.","Romão, G.O.; Colletta, G.D.; Latvis, M.; Gissi, D.S.","2740.0","2010","04","01","Brasil","Minas Gerais","Alto Caparaó","-41.8683013916016","-20.4333000183105",NA,NA,"2000","2890","Arbusto 80cm alt.; botoões creme.","ESA117442",NA,"2013",NA,NA,"Parque Nacional do Caparaó. Trilha entre a Tronqueira e o Pico da Bandeira. Campo rupestre","Magnoliophyta",NA,NA,NA,NA,"21645","auto",NA,NA,NA,NA,NA,NA,NA
"85","2020-11-04 11:14:42-03","ESALQ","ESA","122825","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","alpigena",NA,"Neto, S.J.S.","1443.0","2001","06","19","Brasil","Rio de Janeiro","Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,"2400","2400",NA,"ESA122825",NA,NA,NA,NA,"Trilha para as prateleiras.","Magnoliophyta",NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA
"86","2020-11-04 11:14:42-03","ESALQ","ESA","64490","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Mazine, F.F.","Souza, V.C.; Souza, J.P.; Forster, W.; Mazine, F.F.","23333.0","2000","02","18","Brasil","Espírito Santo","Iúna","-41.5358009338379","-20.3458003997803",NA,NA,NA,NA,"Arbusto, ca. 1,5m alt.; botões castanhos","ESA064490",NA,NA,NA,NA,"Parque Nacional do Caparaó. Arrozal (arredores do Rio Claro) . Campo de altitude. 20o24'36,1S; 41o48'29,6W.","Magnoliophyta",NA,NA,NA,NA,"32198","auto",NA,NA,NA,NA,NA,NA,NA
"87","2020-11-04 11:14:42-03","ESALQ","ESA","69175","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Peron, M.","Krieger, L. et al.","24015.0","1989","04","30","Brasil","Minas Gerais","Parque Nacional do Caparaó",NA,NA,NA,NA,NA,NA,NA,"ESA069175",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-11-04 11:14:42-03","ESALQ","ESA","49696","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Nic Lughadha, E. & Mazine, F.F.","Souza, J.P.; Souza, V.C.; Leoni, L.S.; Elias, S.I.","2122.0","1998","02","12","Brasil","Minas Gerais","Alto Caparaó","-41.8683013916016","-20.4333000183105",NA,NA,NA,NA,NA,"ESA049696",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"21645","auto",NA,NA,NA,NA,NA,NA,NA
"89","2020-11-04 11:14:42-03","ESALQ","ESA","49980","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Mazine, F.F.","Leoni, L.S.","4085.0","1999","01","07","Brasil","Minas Gerais","Espera Feliz","-41.9071998596191","-20.6502990722656",NA,NA,NA,NA,NA,"ESA049980",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"21988","auto",NA,NA,NA,NA,NA,NA,NA
