"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","year","month","day","occurrenceRemarks","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","sex"
"515","2020-06-15 15:29:58-03","UNESP-RC","HRCB","41271","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Castro, E.R.","Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"Castro, E.R.","2005","02","03","2003","12","13","Árvore com cerca de 12 m. botões esverdeados e flores com pétalas amareladas","321",NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"516","2020-06-15 15:29:58-03","UNESP-RC","HRCB","32196","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Ziparro, V.B.","Brasil","São Paulo","Sete Barras","Parque Intervales","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999","11","09","Árvore com cerca de 10 m de alt. Folhas com face inferior muito pilosa, presença de botões também pilosos, de coloração ferrugínea","1815",NA,NA,NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA
"517","2020-06-15 15:29:58-03","UNESP-RC","HRCB","35572","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Ziparro, V.B.","Brasil","São Paulo","Sete Barras","Parque Intervales","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,NA,"Ziparro, V.B.","2000","01","11","2000","01","11","Árvore com cerca de 14 m de alt. Presença de frutos imaturos de coloração verde, muito pilosos","1840",NA,NA,NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA
"518","2020-06-17 15:24:59-03","UNESP-RC","HRCB","13290","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Furlan, A.","Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"G. T. Prance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"519","2020-06-17 15:24:59-03","UNESP-RC","HRCB","10091","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Furlan, A.","Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"G. T. Prance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"520","2020-06-17 15:24:59-03","UNESP-RC","HRCB","11165","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Furlan, A.","Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"G. T. Prance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"521","2020-06-17 15:25:03-03","UNESP-RC","HRCB","9854","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Garcia, F. C. P.","Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"G. T. Prance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"522","2020-06-17 15:25:03-03","UNESP-RC","HRCB","9857","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Garcia, F. C. P.","Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"G. T. Prance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"523","2020-06-17 15:25:03-03","UNESP-RC","HRCB","16206","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Sanchez, M.","Brasil","São Paulo","Ubatuba","Picinguaba - Parque Estadual da Serra do Mar","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"G. T. Prance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"524","2017-11-24 14:10:24-02","UFLA","ESAL","14291","S","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","E. Tameirão Neto, 785; M. S. Werneck","Brasil","Minas Gerais","Bom Sucesso","Fazenda Mundo Novo","-44.7580986022949","-21.0331001281738",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"árvore; ; ;; floresta","s.n.",NA,NA,NA,NA,NA,NA,"22016","auto",NA,NA,NA,NA,NA,NA
"525","2019-08-20 12:04:41-03","UFLA","ESAL","31854","S","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Domingos, DQ","Brasil","Minas Gerais","Coqueiral",NA,"-45.440601348877","-21.1893997192383",NA,NA,NA,NA,NA,NA,"Domingos, DQ","2009","01","19","2006","10","12","Mata","s.n.",NA,NA,NA,NA,NA,NA,"16658","auto",NA,NA,NA,NA,NA,NA
"526","2017-11-24 14:10:24-02","UFLA","ESAL","1135","S","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Hoehne, FC","Brasil","São Paulo","São Paulo","Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"F. C. Hoehne",NA,NA,NA,NA,NA,NA,"; ; ;","28.586",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"527","2017-11-24 14:10:24-02","UFLA","ESAL","12339","S","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Vilela, EA; et al.","Brasil","Minas Gerais","Madre de Deus","Fazenda Patrimônio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"árvore; 7.0; creme;; floresta","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"528","2017-11-24 14:10:24-02","UFLA","ESAL","12340","S","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Oliveira Filho, AT","Brasil","Minas Gerais","Madre de Deus","Fazenda Patrimônio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"árvore; 7.0; ;; floresta","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529","2017-11-24 14:10:24-02","UFLA","ESAL","23130","S","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Gabriella, Carolina; Michelle","Brasil","Minas Gerais","Jabuticatubas","Fazenda Barreiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"árvore; 5 m.; roxa; drupáceo; floresta","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530","2018-10-09 16:31:09-03","UFLA","ESAL","4782","S","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Oliveira Filho, AT","Brasil","Minas Gerais","Lavras",NA,"-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"arbusto; ; ;; floresta","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531","2019-08-20 12:04:41-03","UFLA","ESAL","31855","S","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Domingos, DQ","Brasil","Minas Gerais","Coqueiral",NA,"-45.440601348877","-21.1893997192383",NA,NA,NA,NA,NA,NA,"Domingos, DQ","2009","01","19","2006","10","12","Mata","s.n.",NA,NA,NA,NA,NA,NA,"16658","auto",NA,NA,NA,NA,NA,NA
"532","2017-11-24 14:10:24-02","UFLA","ESAL","10143","S","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Gavilanes, ML; et al.","Brasil","Minas Gerais","Itutinga","Fazenda Ouro Grosso","-44.6577987670898","-21.2980995178223",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"árvore; 4.0; ; negro(parece azeitona); floresta","s.n.",NA,NA,NA,NA,NA,NA,"24458","auto",NA,NA,NA,NA,NA,NA
"533","2017-11-24 14:10:24-02","UFLA","ESAL","11207","S","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Mansueto K.","Brasil","São Paulo","São Paulo","Serra da Cantareira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"; ; floração em dezembro;","s.n.",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"534","2019-06-10 10:10:30-03","FZB-BH","BHZB","3055","S","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada",NA,"Ordones, J.","Brasil","MG","Catas Altas","Caraça/ Buraco da Boiada","-43.4075012207031","-20.0746994018555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000","12","16",NA,"652",NA,NA,NA,NA,NA,NA,"11966","auto",NA,NA,NA,NA,NA,NA
"535","2020-11-18 11:49:33-03","UERJ","HRJ","12184","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","S.J. Silva Neto; V. Maioli; C.Y#?#.G. Manão; H. Callado; W. Silva; E. Côrtes","Brasil","Rio de Janeiro","Paraty","Paraty - Cunha.","-44.7131004333496","-23.2178001403809",NA,NA,NA,NA,"HRJ00012497",NA,NA,NA,NA,NA,"2010","05","30",NA,"s.n.",NA,NA,NA,NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA,NA
"536","2020-11-18 11:40:02-03","UERJ","HRJ","12199","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","L. P. G. Rosa; W. Silva, turma PGBV.","Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471",NA,NA,"710","710","HRJ00012496",NA,NA,NA,NA,NA,"2011","07","19",NA,"26",NA,NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA
"537","2021-02-04 10:26:59-03","UFRPE","HST","20653","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","F.S.Meyer","Brasil","Santa Catarina","São Bento do Sul","arredores do Centro de Estudos e Pesquisas Ambientais -CEPA Rudengas - Rio Natal","-49.378611","-26.250556","49W22'43''","26S15'02''",NA,NA,"HST020653",NA,"F.S.Meyer","2010","05",NA,"2006","02","02","Arvoreta ca. 5 m alt.","162",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"538","2021-02-09 10:12:26-03","UENF","HUENF","10307","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Souza, T.P.; Gerson, Silva, G.D.F.","Brasil","Rio de Janeiro","Campos dos Goytacazes","Maciço do Itaoca.","-41.448056","-21.797222","41º26'53''W","21º47'50''S",NA,NA,"HUENF00010956",NA,NA,NA,NA,NA,"2014","10","08","Parcela 4","293",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539","2021-02-09 10:12:26-03","UENF","HUENF","1868","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Moreno, M.R.; Nascimento, M.T.","Brasil","Rio de Janeiro","Campos dos Goytacazes","Imbé","-41.796944","-21.846944","41º47'49''W","21º50'49''S","38","38","HUENF00001870",NA,NA,NA,NA,NA,"1997","10","25",NA,"908",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"540","2014-07-30 10:40:51-03","CITSF","HXBH","009024","S","Plantae","Chrysobalanaceae","Hirtella","hebeclada moric. ex a. p. candolle","Hirtella hebeclada moric. ex a. p. candolle",NA,"Hatschbach, G. 53725 & Silva, J. M.","Brasil","PR","Bocaiuva do Sul","Rod. Para Parque das Lauraceas, ponte rio Capivari","-49.115","-25.2061",NA,NA,NA,NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"1990","01","24","10 m; pétalas alvas, ápice estames vinosos. Mata pluvial margens rio.",NA,NA,NA,NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA
"541","2021-02-25 10:12:46-03","CVRD","CVRD","10155","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Lucas, E.","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"CVRD010155",NA,"Geovane S. Siqueira","2009","08","21","2006","12","02","<ll>dwc_commonname:</ll> Azeitona da mata","974","América do Sul",NA,NA,"Magnoliophyta","Malpighiales",NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"542","2021-02-25 10:12:46-03","CVRD","CVRD","9269","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Folli, D.A.","BRASIL","ES","Linhares","Aceiro Lasa Sta Terezinha","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"CVRD009269","CVRD009269","Domingos A. Folli","2005","12","06","2005","12","06","<ll>dwc_commonname:</ll> Azeitona da mata","5162","América do Sul",NA,NA,"Magnoliophyta","Malpighiales",NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"543","2021-02-25 10:12:46-03","CVRD","CVRD","490","PreservedSpecimen","Plantae","Chrysobalanaceae","Hirtella","hebeclada","Hirtella hebeclada","Moric. ex DC.","Silva, I.A.","BRASIL","ES","Linhares","Próximo a um Amendoim e Guaiti","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"CVRD000490",NA,"Ghillea T. Prance","1983","04","08","1979","12","10","<ll>dwc_commonname:</ll> Azeitona da mata","131","América do Sul",NA,NA,"Magnoliophyta","Malpighiales",NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"544","2020-09-12 05:00:02-03","US","US","1066318","PreservedSpecimen","Plantae","Rosaceae","Hirtella","gardneri","Hirtella gardneri","Benth.","G. Gardner","Brazil",NA,NA,"Organ Mountains.",NA,NA,NA,NA,NA,NA,"US00130883","US00130883_01",NA,NA,NA,NA,NA,NA,NA,NA,"370","South America - Neotropics",NA,NA,NA,"Rosales","Isotype",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"545","2020-09-12 05:00:02-03","US","US","1066317","PreservedSpecimen","Plantae","Rosaceae","Hirtella","gardneri","Hirtella gardneri","Benth.","G. Gardner","Brazil",NA,NA,"Mt. Organ.",NA,NA,NA,NA,NA,NA,"US00130882","US00130882_01",NA,NA,NA,NA,NA,NA,NA,NA,"370","South America - Neotropics",NA,NA,NA,"Rosales","Isotype",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"546","2020-09-12 05:00:02-03","US","US","2323814","PreservedSpecimen","Plantae","Rosaceae","Hirtella","hebeclada","Hirtella hebeclada",NA,"R. Reitz & R. M. Klein","Brazil","Santa Catarina","Lontras","Salto do Pilão, Rio do Sul","-49.5419006347656","-27.1660995483398",NA,NA,"300",NA,"US01353441","US01353441_01",NA,NA,NA,NA,"1959","3","14",NA,"8640","South America",NA,NA,NA,"Rosales",NA,"15604","auto","Dicotyledonae",NA,NA,NA,"1",NA
"547","2020-09-12 05:00:02-03","US","US","1473858","PreservedSpecimen","Plantae","Rosaceae","Hirtella","hebeclada","Hirtella hebeclada",NA,"P. K. Dusén","Brazil","Paraná",NA,"Serra do Mar, Volta Grande.",NA,NA,NA,NA,"400",NA,"US01353466","US01353466_01",NA,NA,NA,NA,"1914","12","18",NA,"s.n.","South America",NA,NA,NA,"Rosales",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"548","2020-09-12 05:00:02-03","US","US","1953014","PreservedSpecimen","Plantae","Rosaceae","Hirtella","hebeclada","Hirtella hebeclada",NA,"G. Hatschbach","Brazil","Paraná","Morretes","Estação Marumbi, Rio Taquaral","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"US01353464","US01353464_01",NA,NA,NA,NA,"1948","12","12",NA,"II21","South America",NA,NA,NA,"Rosales",NA,"30514","auto","Dicotyledonae",NA,NA,NA,"1",NA
"549","2020-09-12 05:00:02-03","US","US","2142324","PreservedSpecimen","Plantae","Rosaceae","Hirtella","hebeclada","Hirtella hebeclada",NA,"A. Gevieski","Brazil","Santa Catarina","Ibirama",NA,"-49.5177993774414","-27.0569000244141",NA,NA,"100",NA,"US01353448","US01353448_01",NA,NA,NA,NA,"1954","2","18",NA,"131","South America",NA,NA,NA,"Rosales",NA,"18533","auto","Dicotyledonae",NA,NA,NA,"1",NA
"550","2020-09-12 05:00:02-03","US","US","1470470","PreservedSpecimen","Plantae","Rosaceae","Hirtella","hebeclada","Hirtella hebeclada",NA,"P. K. Dusén","Brazil","Paraná","Bocaiúva do Sul","Volta Grande","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"US01353468","US01353468_01",NA,NA,NA,NA,"1911","7","22",NA,"8222/a","South America",NA,NA,NA,"Rosales",NA,"61623","auto","Dicotyledonae",NA,NA,NA,"1",NA
"551","2020-09-12 05:00:02-03","US","US","389798","PreservedSpecimen","Plantae","Rosaceae","Hirtella","hebeclada","Hirtella hebeclada",NA,"J. de Campos Novães","Brazil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"US01353455","US01353455_01",NA,NA,NA,NA,NA,NA,NA,NA,"690","South America - Neotropics",NA,NA,NA,"Rosales",NA,"23900","auto","Dicotyledonae",NA,NA,NA,"1",NA
"552","2020-09-12 05:00:02-03","US","US","2340783","PreservedSpecimen","Plantae","Rosaceae","Hirtella","hebeclada","Hirtella hebeclada",NA,"R. M. Klein","Brazil","Santa Catarina","Blumenau","Mata da Companhia Hering, Bom retiro.","-49.0661010742188","-26.9193992614746",NA,NA,"250",NA,"US01353439","US01353439_01",NA,NA,NA,NA,"1959","11","19",NA,"2304","South America",NA,NA,NA,"Rosales",NA,"34291","auto","Dicotyledonae",NA,NA,NA,"1",NA
"553","2020-09-12 05:00:02-03","US","US","2120056","PreservedSpecimen","Plantae","Rosaceae","Hirtella","hebeclada","Hirtella hebeclada",NA,"Eq. Ecologia","Brazil","Santa Catarina","Brusque",NA,"-48.9174995422363","-27.0981006622314",NA,NA,NA,NA,"US01353461","US01353461_01",NA,NA,NA,NA,"1952","1","28",NA,"s.n.","South America",NA,NA,NA,"Rosales",NA,"19684","auto","Dicotyledonae",NA,NA,NA,"1",NA
"554","2020-09-12 05:00:02-03","US","US","1804007","PreservedSpecimen","Plantae","Rosaceae","Hirtella","hebeclada","Hirtella hebeclada",NA,"B. J. Pickel","Brazil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"US01353452","US01353452_01",NA,NA,NA,NA,"1942","1","3",NA,"5570","South America - Neotropics",NA,NA,NA,"Rosales",NA,"53584","auto","Dicotyledonae",NA,NA,NA,"1",NA
"555","2020-09-12 05:00:02-03","US","US","2427709","PreservedSpecimen","Plantae","Rosaceae","Hirtella","hebeclada","Hirtella hebeclada",NA,"M. Kuhlmann","Brazil","São Paulo","São Paulo","Cidade Jardim","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"US01353453","US01353453_01",NA,NA,NA,NA,"1928","12","4",NA,"s.n.","South America - Neotropics",NA,NA,NA,"Rosales",NA,"53584","auto","Dicotyledonae",NA,NA,NA,"1",NA
"556","2020-09-12 05:00:02-03","US","US","1574048","PreservedSpecimen","Plantae","Rosaceae","Hirtella","hebeclada","Hirtella hebeclada",NA,"L. Riedel","Brazil","São Paulo",NA,"Between São Paulo et Taubate",NA,NA,NA,NA,NA,NA,"US01353467","US01353467_01",NA,NA,NA,NA,NA,NA,NA,NA,"1665","South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"557","2020-09-12 05:00:02-03","US","US","2027823","PreservedSpecimen","Plantae","Rosaceae","Hirtella","hebeclada","Hirtella hebeclada",NA,"R. Reitz","Brazil","Santa Catarina","Brusque",NA,"-48.9174995422363","-27.0981006622314",NA,NA,"50",NA,"US01353465","US01353465_01",NA,NA,NA,NA,"1950","1","4",NA,"3234","South America",NA,NA,NA,"Rosales",NA,"19684","auto","Dicotyledonae",NA,NA,NA,"1",NA
"558","2020-09-12 05:00:02-03","US","US","2026838","PreservedSpecimen","Plantae","Rosaceae","Hirtella","hebeclada","Hirtella hebeclada",NA,"B. Rambe","Brazil","Rio Grande do Sul",NA,"Steinkopf, prope São Leopoldo",NA,NA,NA,NA,NA,NA,"US01353463","US01353463_01",NA,NA,NA,NA,"1948","12","20",NA,"39047","South America",NA,NA,NA,"Rosales",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"559","2020-09-12 05:00:02-03","US","US","2845107","PreservedSpecimen","Plantae","Rosaceae","Hirtella","hebeclada","Hirtella hebeclada",NA,"M. Kuhlmann","Brazil","São Paulo","Amparo","Amparo, Monte Alegre, Fazenda Ponte Alta","-46.7599983215332","-22.7000007629395",NA,NA,NA,NA,"US01353451","US01353451_01",NA,NA,NA,NA,"1942","12","19",NA,"225","South America - Neotropics",NA,NA,NA,"Rosales",NA,"18036","auto","Dicotyledonae",NA,NA,NA,"1",NA
"560","2020-09-12 05:00:02-03","US","US","86302","PreservedSpecimen","Plantae","Rosaceae","Hirtella","hebeclada","Hirtella hebeclada",NA,"Wilkes Explor. Exped.","Brazil","Rio de Janeiro",NA,"Organ Mountains",NA,NA,NA,NA,NA,NA,"US00756252","US00756252_01",NA,NA,NA,NA,"1838",NA,NA,NA,"s.n.","South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"561","2020-09-12 05:00:02-03","US","US","USw15040","PreservedSpecimen","Plantae","Rosaceae","Hirtella","hebeclada","Hirtella hebeclada",NA,"R. Reitz & R. M. Klein","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5778","South America",NA,NA,NA,"Rosales",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"562","2020-09-12 05:00:02-03","US","US","2596592","PreservedSpecimen","Plantae","Rosaceae","Hirtella","hebeclada","Hirtella hebeclada",NA,"F. C. Hoehne","Brazil","São Paulo","São Paulo","Nativa no Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"US01353470","US01353470_01",NA,NA,NA,NA,"1932","1","12",NA,"s.n.","South America - Neotropics",NA,NA,NA,"Rosales",NA,"53584","auto","Dicotyledonae",NA,NA,NA,"1",NA
"563","2020-09-12 05:00:02-03","US","US","3195838","PreservedSpecimen","Plantae","Rosaceae","Hirtella","hebeclada","Hirtella hebeclada",NA,"G. Hatschbach & J. M. Silva","Brazil","Paraná","Bocaiúva do Sul","Rod. para Parque das Lauraceas, ponto rio Capivari","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"US01353436","US01353436_01",NA,NA,NA,NA,"1990","1","24",NA,"53725","South America",NA,NA,NA,"Rosales",NA,"61623","auto","Dicotyledonae",NA,NA,NA,"1",NA
"564","2020-09-12 05:00:02-03","US","US","2580146","PreservedSpecimen","Plantae","Rosaceae","Hirtella","hebeclada","Hirtella hebeclada",NA,"E. P. Heringer","Brazil","Minas Gerais",NA,"Sítio do Bom Jardim, Vila do Piáu.",NA,NA,NA,NA,NA,NA,"US01353450","US01353450_01",NA,NA,NA,NA,"1945","11","15",NA,"2160","South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"565","2020-09-12 05:00:02-03","US","US","2323736","PreservedSpecimen","Plantae","Rosaceae","Hirtella","hebeclada","Hirtella hebeclada",NA,"R. Reitz & R. M. Klein","Brazil","Santa Catarina","Lauro Muller","Novo Horizonte.","-49.3967018127441","-28.3927993774414",NA,NA,"450",NA,"US01353443","US01353443_01",NA,NA,NA,NA,"1958","12","16",NA,"8067","South America",NA,NA,NA,"Rosales",NA,"15992","auto","Dicotyledonae",NA,NA,NA,"1",NA
"566","2020-09-12 05:00:02-03","US","US","2830241","PreservedSpecimen","Plantae","Rosaceae","Hirtella","hebeclada","Hirtella hebeclada",NA,"R. Reitz & R. M. Klein","Brazil","Santa Catarina","São Francisco do Sul","Mina Velha, Garuva, S. Francisco do Sul","-48.6380996704102","-26.2432994842529",NA,NA,"10",NA,"US01353446","US01353446_01",NA,NA,NA,NA,"1957","12","20",NA,"5778","South America",NA,NA,NA,"Rosales",NA,"23627","auto","Dicotyledonae",NA,NA,NA,"1",NA
