"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","locality","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","individualCount","fieldNumber","infraspecificEpithet"
"372","2021-03-04 11:05:54-03","UFRB","HURB","23774","PreservedSpecimen","Plantae","Myrtaceae","Plinia","cauliflora","Plinia cauliflora","(DC.) Kausel","A. Stadnik","Stadnik, A.; Vasconcelos, T. & Faria, J.","2016","07","11","Brasil","Minas Gerais","Santana do Riacho","-43.296667","-19.309722","43º17'48W","19º18'35S","HURB000023774","HURB000023774","632","632","árvore, ca. 10m, folhas discolores, botões secos","364",NA,NA,NA,NA,NA,"Estrada de terra para o Morro do Pilar;","2016","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","2021-03-04 11:05:55-03","UFRB","HURB","4603","PreservedSpecimen","Plantae","Myrtaceae","Plinia","peruviana","Plinia peruviana","(Poir) Govaerts","Stadnik,A.","Lucas, E.; Milliken, W.; Nic Lughadha; et al","2012","10","12","Brasil","Bahia","Jaguaquara","-39.793333","-13.673056","39°47'36'' W","13°40'23'' S","HURB000004603",NA,"519","519","DNA.","1158",NA,NA,NA,NA,NA,"Distrito de Tesouras;","2017","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2018-10-09 16:31:55-03","UFLA","ESAL","19574","S","Plantae","Myrtaceae","Myrciaria","cauliflora","Myrciaria cauliflora","(Mart.) O.Berg","Ary Teixeira de Oliveira-Filho","Machado, ELM",NA,NA,NA,"Brasil","Minas Gerais","Lavras","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,NA,NA,"árvore; ; ;; floresta","s.n.",NA,NA,NA,NA,NA,"UFLA, Mata da Subestação",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2017-11-24 14:11:48-02","UFLA","ESAL","17339","S","Plantae","Myrtaceae","Myrciaria","cauliflora","Myrciaria cauliflora","(Mart.) O.Berg",NA,"Carvalho, DA",NA,NA,NA,"Brasil","Minas Gerais","Bocaina de Minas","-44.3946990966797","-22.1674995422363",NA,NA,NA,NA,"1","1","arvoreta; 4,0m; ;; floresta","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35110","auto",NA,NA,NA,NA,NA,NA
"376","2017-11-24 14:11:48-02","UFLA","ESAL","17178","S","Plantae","Myrtaceae","Myrciaria","cauliflora","Myrciaria cauliflora","(Mart.) O.Berg","Oliveira Filho, AT","Carvalho, WAC",NA,NA,NA,"Brasil","Minas Gerais","Piedade do Rio Grande","-44.1960983276367","-21.468599319458",NA,NA,NA,NA,"1","1","árvore; 8m; ;; floresta","125",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15268","auto",NA,NA,NA,NA,NA,NA
"377","2017-11-24 14:11:48-02","UFLA","ESAL","25167","S","Plantae","Myrtaceae","Myrciaria","cauliflora","Myrciaria cauliflora","(Mart.) O.Berg",NA,"Ana Paula de Carvalho Alves",NA,NA,NA,"Brasil","Minas Gerais","Coqueiral","-45.440601348877","-21.1893997192383",NA,NA,NA,NA,NA,NA,"árvore; 4,5m; branco amarelado; preto, redondo","s.n.",NA,NA,NA,NA,NA,"Municipio de Coqueiral, Km 404",NA,NA,NA,"16658","auto",NA,NA,NA,NA,NA,NA
"378","2017-11-24 14:11:48-02","UFLA","ESAL","15082","S","Plantae","Myrtaceae","Myrciaria","cauliflora","Myrciaria cauliflora","(Mart.) O.Berg",NA,"Villela, EA",NA,NA,NA,"Brasil","Minas Gerais","Itambé do Mato Dentro","-43.3210983276367","-19.414400100708",NA,NA,NA,NA,NA,NA,"árvore; 6,50; ;; floresta","s.n.",NA,NA,NA,NA,NA,"Mata Camarinha",NA,NA,NA,"22479","auto",NA,NA,NA,NA,NA,NA
"379","2018-08-31 12:41:50-03","UFLA","ESAL","22309","S","Plantae","Myrtaceae","Plinia","cauliflora","Plinia cauliflora","(Mart.) Kausel",NA,"Conceição A. A.; R.Harley; R.M.Santos; D.S.B.Rocha",NA,NA,NA,"Brasil","Bahia","Paramirim","-42.239167","-13.443056","-42.239167","-13.443056",NA,NA,NA,NA,"árvore; 2,5 m; ;; caatinga","s.n.",NA,NA,NA,NA,NA,"Caeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2017-11-24 14:11:48-02","UFLA","ESAL","20606","S","Plantae","Myrtaceae","Plinia","cauliflora","Plinia cauliflora","(Mart.) Kausel","Marcos E. G. Sobral","Silva, AC da",NA,NA,NA,"Brasil","Minas Gerais","São Sebastião da Bela Vista","-45.7541999816895","-22.159200668335",NA,NA,NA,NA,NA,NA,"árvore; ; ;; floresta","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"13705","auto",NA,NA,NA,NA,NA,NA
"381","2020-12-16 11:32:59-03","UFG","UFG","26993","S","Plantae","Myrtaceae","Myrciaria","cauliflora","Myrciaria cauliflora","(Mart.) O. Berg","Ferreira, H.D.","Guimarães, W.","2003","01","12","Brasil","Goiás","Goiânia","-49.2538986206055","-16.6786003112793",NA,NA,NA,NA,NA,NA,"Planta cultivada em terreno de transição cerrado. Mata, drenagem boa, solo argiloso.","8",NA,NA,NA,NA,NA,"Setor Chácaras Mansões do Campus. Transição Cerrado-Mata, drenagem boa, solo argiloso.","2003","01","13","25250","auto",NA,NA,NA,NA,NA,NA
"382","2021-01-26 14:12:44-03","CPACT","ECT","6787","PreservedSpecimen","Plantae","Myrtaceae","Plinia","cauliflora","Plinia cauliflora","(Mart.) Kausel","J.S.Theis","J.S.Theis","2018","12","05","Brasil","Rio Grande do Sul","São Lourenço do Sul","-52.283611","-31.251111","52º17'1''W","31º15'4''S","ECT0006787",NA,"255","255",NA,"148",NA,NA,NA,"Embryophyta",NA,"Quevedos, próximo à RS 265, 6º distrito, propriedade em transição agroecológica.","2019","01","07",NA,NA,NA,NA,NA,NA,NA,NA
"383","2021-01-26 14:12:44-03","CPACT","ECT","1626","PreservedSpecimen","Plantae","Myrtaceae","Plinia","peruviana","Plinia peruviana","(Poir.) Govaerts","R.S.C.Magalhães","M.Couto","2003","12",NA,"Brasil","Rio Grande do Sul","Pelotas","-52.439722","-31.680556","52º26'23''W","31º40'50''S","ECT0001626","ECT0001626","61","61",NA,NA,NA,NA,NA,"Embryophyta",NA,"Embrapa Clima Temperado. Horta Medicinal. Nome comum: jabuticabeira.","2016","11","17",NA,NA,NA,NA,NA,NA,NA,NA
"384","2014-12-23 12:41:00-02","UNIVILLE","JOIW","968","S","Plantae","Myrtaceae","Plinia","cauliflora","Plinia cauliflora","(Mart.) Kausel","J.C.F. Mello Junior","J.C.F.Melo Jr.","2014","02","26","Brasil","SC","Joinville","-48.8456","-26.3044",NA,NA,NA,NA,"3","3","Arbusto, h=2.5m Ø15cm","1208",NA,NA,NA,NA,NA,"Jardim residencial",NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA
"385","2017-01-06 10:09:55-02","UNIVILLE","JOIW","1116","S","Plantae","Myrtaceae","Plinia","cauliflora","Plinia cauliflora","(Vell.) Berg","J.C.F.Melo Jr.","J.C.F.Melo Jr.","2016","11","01","Brasil","SC","São Francisco do Sul","-48.573228","-26.217803","48°34'23.62 W","26°13'4.09 S",NA,NA,"11","11","Árvore, Ø 24 cm - Ramo principal","1384",NA,NA,NA,NA,NA,"Campus Univille - Unidade Iperoba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2014-09-09 14:08:45-03","UNIVILLE","JOIW","263","S","Plantae","Myrtaceae","Plinia","cauliflora","Plinia cauliflora","(Mart.) Kausel","M.F.Santos","J.C.F.Melo Jr.","2006","10","21","Brasil","MG","Matozinhos","-43.983083","-19.47","43º58'59,1'' W","19º28'12,0'' S",NA,NA,"683","683","Árvore, h=4 m, DAP=8cm. Casca lisa manchada, flores brancas, frutos verdes, caulifloria. Madeira coletada de ramo lateral","505",NA,NA,NA,NA,NA,"Fazenda Castelo da Jagoara - Ecótono cerradão/Mata ciliar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2014-12-12 19:29:29-02","UFPB","EAN","21055","S","Plantae","Myrtaceae","Myrciaria","jaboticaba","Myrciaria jaboticaba","(Vell.) O.",NA,NA,"2014","07","03","Brasil","Paraíba","Cuitegi","-35.5233","-6.89333",NA,NA,NA,NA,NA,NA,"Arbusto, flores brancas.","65",NA,NA,NA,NA,NA,"No quintal",NA,NA,NA,"7607","auto",NA,NA,NA,NA,NA,NA
"388","2021-02-09 10:13:39-03","UENF","HUENF","10246","PreservedSpecimen","Plantae","Myrtaceae","Plinia","peruviana","Plinia peruviana","(Poir.) Govaerts",NA,"Souza, T.P.; Fernandes, S.P.; Márcio","2013","02","23","Brasil","Rio de Janeiro","Campos dos Goytacazes","-41.448056","-21.797222","41º26'53''W","21º47'50''S","HUENF00010892",NA,NA,NA,"Parcela 10","1046",NA,NA,NA,NA,NA,"Maciço do Itaoca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","2021-02-25 10:13:10-03","CVRD","CVRD","9332","PreservedSpecimen","Plantae","Myrtaceae","Plinia","cauliflora","Plinia cauliflora","(Mart.) Kausel","Marcelo C. Souza","Luz, A.A. da","2005","10","04","BRASIL","ES","Baixo Guandu","-41.0158004760742","-19.5188999176025",NA,NA,"CVRD009332",NA,NA,NA,"<ll>dwc_commonname:</ll> Jabuticaba branca","301","América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,"2012","10","31","34474","auto","Magnoliopsida",NA,NA,NA,NA,NA
"390","2021-02-25 10:13:10-03","CVRD","CVRD","6595","PreservedSpecimen","Plantae","Myrtaceae","Plinia","trunciflora","Plinia trunciflora","(O. Berg) Kausel","Marcelo C. Souza","Folli, D.A.","2000","09","18","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"CVRD006595","CVRD006595",NA,NA,"<ll>dwc_commonname:</ll> Jabuticaba","3682","América do Sul",NA,NA,"Magnoliophyta","Myrtales","Pomar de frutas trop. 2.","2005","11","22","48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"391","2021-02-25 10:13:10-03","CVRD","CVRD","2038","PreservedSpecimen","Plantae","Myrtaceae","Plinia","trunciflora","Plinia trunciflora","(O. Berg) Kausel","Marcelo C. Souza","Menandro, M.S.","1988","09","03","BRASIL","MG","Rio Vermelho","-43.0092010498047","-18.2936000823975",NA,NA,"CVRD002038",NA,NA,NA,"Folhas discolores com face dorsal mais escura. Folhas novas de cor marrom. Casca característica, farinácea, descamando em peq. placas. Flores c/ cál. verde. <ll>dwc_commonname:</ll> Jabuticaba","125","América do Sul",NA,NA,"Magnoliophyta","Myrtales","Árvore em floresta secundária.","2005","11","23","26996","auto","Magnoliopsida",NA,NA,NA,NA,NA
"392","2021-03-01 11:49:38-03","UFPE","UFP","23718","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","cauliflora","Myrciaria cauliflora","Berg.","Alburqueque, UP","Albuquerque, UP; Melo, FP; Almeida, CFC; Silva, ACO; Chisaki, KCL; et al.","1998","12","15","Brasil","Pernambuco","Alagoinha","-36.7757987976074","-8.46638965606689",NA,NA,"UFP023718",NA,NA,NA,NA,"134",NA,NA,NA,NA,NA,NA,"1999","04","13","16004","auto",NA,NA,NA,NA,NA,NA
"393","2016-01-25 13:36:35-02","CPQBA","CPMA","2137","S","Plantae","Myrtaceae .","Myrciaria","cauliflora","Myrciaria cauliflora","(Mart.) O. Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"394","2016-01-25 13:36:35-02","CPQBA","CPMA","2298","S","Plantae","Myrtaceae .","Myrciaria","cauliflora","Myrciaria cauliflora","(Mart.) O. Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,"CPQBA",NA
"395","2016-01-25 13:36:35-02","CPQBA","CPMA","2138","S","Plantae","Myrtaceae .","Myrciaria","cauliflora","Myrciaria cauliflora","(Mart.) O. Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,"CPQBA",NA
"396","2016-01-25 13:36:35-02","CPQBA","CPMA","2136","S","Plantae","Myrtaceae .","Myrciaria","cauliflora","Myrciaria cauliflora","(Mart.) O. Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,"CPQBA",NA
"397","2016-01-25 13:36:35-02","CPQBA","CPMA","2135","S","Plantae","Myrtaceae .","Myrciaria","cauliflora","Myrciaria cauliflora","(Mart.) O. Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mapa numero 39",NA,NA,NA,NA,"Magnoliophyta","Rosales",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,"CPQBA",NA
"398","2020-09-12 05:00:02-03","US","US","41128","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","cauliflora","Myrciaria cauliflora","O. Berg",NA,"E. Palmer","1853",NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,"US03057216","US03057216_01",NA,NA,NA,"s.n.","South America",NA,NA,NA,"Myrtales","The River La Plata and Adjacent Countries.",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"399","2020-09-12 05:00:02-03","US","US","1362011","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","trunciflora","Myrciaria trunciflora","O. Berg",NA,"A. F. Regnell","1905","2","6","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"US01902574","US01902574_01 US01902574_02",NA,NA,NA,"124","South America - Neotropics",NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"400","2020-09-12 05:00:02-03","US","US","2248618","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","trunciflora","Myrciaria trunciflora","O. Berg",NA,"R. M. Klein","1955","9","29","Brazil","Santa Catarina","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,"US01902568","US01902568_01 US01902568_02","30",NA,NA,"1641","South America - Neotropics",NA,NA,NA,"Myrtales","Cunhas",NA,NA,NA,"27253","auto","Dicotyledonae",NA,NA,"1",NA,NA
"401","2020-09-12 05:00:02-03","US","US","2717607","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","trunciflora","Myrciaria trunciflora","O. Berg",NA,"-. Brescia & -- Borsani","1964","3","18","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,"US01902576","US01902576_01 US01902576_02",NA,NA,NA,"3353","South America - Neotropics",NA,NA,NA,"Myrtales","Próximo a Passo Fundo",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"402","2020-09-12 05:00:02-03","US","US","2577550","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","trunciflora","Myrciaria trunciflora","O. Berg",NA,"L. Smith & R. Reitz","1964","10","19","Brazil","Santa Catarina","Itapiranga","-53.78","-27.12",NA,NA,"US01902575","US01902575_01 US01902575_02","200","250",NA,"12720","South America - Neotropics",NA,NA,NA,"Myrtales","Santo Antonio",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"403","2020-09-12 05:00:02-03","US","US","2706494","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","trunciflora","Myrciaria trunciflora","O. Berg",NA,"G. Hatschbach","1969","7","4","Brazil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,"US01902569","US01902569_01 US01902569_02",NA,NA,NA,"21700","South America - Neotropics",NA,NA,NA,"Myrtales","S. Sebastião",NA,NA,NA,"38300","auto","Dicotyledonae",NA,NA,"1",NA,NA
"404","2020-09-12 05:00:02-03","US","US","1055054","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","trunciflora","Myrciaria trunciflora","O. Berg",NA,"P. Jörgensen","1918","2",NA,"Argentina","Formosa",NA,NA,NA,NA,NA,"US03057263",NA,NA,NA,NA,"2112","South America",NA,NA,NA,"Myrtales","Territorio de Formosa, Rep. Argentina, Comun en el norte Rio Salada.",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"405","2020-09-12 05:00:02-03","US","US","2892578","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","trunciflora","Myrciaria trunciflora","O. Berg",NA,"T. M. Petersen","1964","10","6","Argentina","Corrientes",NA,NA,NA,NA,NA,"US03057260",NA,NA,NA,NA,"7085","South America",NA,NA,NA,"Myrtales","Woodland on the bank of the R. Paraná, Itatí.",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"406","2020-09-12 05:00:02-03","US","US","1416890","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","trunciflora","Myrciaria trunciflora","O. Berg",NA,NA,"1888",NA,NA,"Paraguay","Central",NA,NA,NA,NA,NA,"US03057264",NA,NA,NA,NA,"838","South America",NA,NA,NA,"Myrtales","Central Paraguay.",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"407","2020-09-12 05:00:02-03","US","US","2027755","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","trunciflora","Myrciaria trunciflora","O. Berg",NA,"R. M. Klein","1949","10",NA,"Brazil","Santa Catarina","Brusque","-48.9174995422363","-27.0981006622314",NA,NA,"US01902572","US01902572_01 US01902572_02",NA,NA,NA,"147","South America - Neotropics",NA,NA,NA,"Myrtales","Aguas Claras",NA,NA,NA,"19684","auto","Dicotyledonae",NA,NA,"1",NA,NA
"408","2020-09-12 05:00:02-03","US","US","2049932","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","trunciflora","Myrciaria trunciflora","O. Berg",NA,"T. Meyer","1950","12","8","Argentina","Corrientes",NA,NA,NA,NA,NA,"US03057257",NA,NA,NA,NA,"16341","South America",NA,NA,NA,"Myrtales","Paso de la Patria.",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"409","2020-09-12 05:00:02-03","US","US","2841467","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","trunciflora","Myrciaria trunciflora","O. Berg",NA,"R. Reitz & D. Klein","1963","9","14","Brazil","Santa Catarina","Anita Garibaldi","-51.1300010681152","-27.6891994476318",NA,NA,"US01902577","US01902577_01 US01902577_02","600",NA,NA,"12260","South America - Neotropics",NA,NA,NA,"Myrtales","Colonia Santa Ana",NA,NA,NA,"23768","auto","Dicotyledonae",NA,NA,"1",NA,NA
"410","2020-09-12 05:00:02-03","US","US","3068028","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","trunciflora","Myrciaria trunciflora","O. Berg",NA,"G. Schmeda","1986","11","6","Paraguay","Central",NA,NA,NA,NA,NA,"US03057258",NA,NA,NA,NA,"781","South America",NA,NA,NA,"Myrtales","Patiño, Dto. Central.",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"411","2020-09-12 05:00:02-03","US","US","2283359","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","trunciflora","Myrciaria trunciflora","O. Berg",NA,"T. Pederson","1956","9","23","Argentina","Corrientes",NA,NA,NA,NA,NA,"US03057261",NA,NA,NA,NA,"3994","South America",NA,NA,NA,"Myrtales","Estancia Santa Teresa, Dep. Mburucuyá, Prov. Corrientes.",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"412","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","trunciflora","Myrciaria trunciflora","O. Berg",NA,NA,"1888",NA,NA,"Paraguay","Central",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"614","South America",NA,NA,NA,"Myrtales","Central Paraguay.",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"413","2020-09-12 05:00:02-03","US","US","2324339","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","trunciflora","Myrciaria trunciflora","O. Berg",NA,"H. S. Irwin","1958","12","3","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"US01902573","US01902573_01 US01902573_02",NA,NA,NA,"2202","South America - Neotropics",NA,NA,NA,"Myrtales","State Agricultural School, Viçosa.",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"414","2020-09-12 05:00:02-03","US","US","2027756","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","trunciflora","Myrciaria trunciflora","O. Berg",NA,"R. M. Klein","1949","10",NA,"Brazil","Santa Catarina","Brusque","-48.9174995422363","-27.0981006622314",NA,NA,"US01902571","US01902571_01 US01902571_02",NA,NA,NA,"147b","South America - Neotropics",NA,NA,NA,"Myrtales","Aguas Claras",NA,NA,NA,"19684","auto","Dicotyledonae",NA,NA,"1",NA,NA
"415","2020-09-12 05:00:02-03","US","US","3068027","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","trunciflora","Myrciaria trunciflora","O. Berg",NA,"G. Schmeda","1986","10","14","Paraguay","Cordillera",NA,NA,NA,NA,NA,"US03057259",NA,NA,NA,NA,"776","South America",NA,NA,NA,"Myrtales","Emboscada, Compañía Itá Tromp, Dto. Cordillera.",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"416","2020-09-12 05:00:02-03","US","US","2141627","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","trunciflora","Myrciaria trunciflora","O. Berg",NA,"R. Reitz & D. Klein","1949","11","3","Brazil","Santa Catarina","Brusque","-48.9174995422363","-27.0981006622314",NA,NA,"US01902567","US01902567_01 US01902567_02","40",NA,NA,"3156","South America - Neotropics",NA,NA,NA,"Myrtales","Asambya",NA,NA,NA,"19684","auto","Dicotyledonae",NA,NA,"1",NA,NA
"417","2020-09-12 05:00:02-03","US","US","1593998","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","trunciflora","Myrciaria trunciflora","O. Berg",NA,"B. J. Pickel & A. Pickel","1936","10","25","Brazil","Pernambuco",NA,NA,NA,NA,NA,"US01902566","US01902566_01 US01902566_02",NA,NA,NA,"4229","South America - Neotropics",NA,NA,NA,"Myrtales","Victória",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"418","2020-09-12 05:00:02-03","US","US","1483970","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","trunciflora","Myrciaria trunciflora","O. Berg",NA,"P. Jörgensen",NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,"US03057262",NA,NA,NA,NA,"3648","South America",NA,NA,NA,"Myrtales","Común Hiatri [interpreted].",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"419","2020-09-12 05:00:02-03","US","US","2688902","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","trunciflora","Myrciaria trunciflora","O. Berg",NA,"G. Hatschbach","1967","8","3","Brazil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,"US01902570","US01902570_01 US01902570_02",NA,NA,NA,"16878","South America - Neotropics",NA,NA,NA,"Myrtales","Sítio do Belizário",NA,NA,NA,"55154","auto","Dicotyledonae",NA,NA,"1",NA,NA
"420","2019-06-05 10:33:53-03","UFG","HJ","7441","S","Plantae","Myrtaceae","Plinia","cauliflora","Plinia cauliflora","(Mart.) Kausel",NA,"Silva, V.P.","2015","09","10","Brasil","Goiás","Santa Helena de Goiás","-50.584444","-17.808889","50º35'4''W","17º48'32''S","HJ00007441",NA,NA,NA,NA,"5",NA,NA,NA,NA,NA,"Zona urbana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","2020-10-16 10:36:31-03","UFG","HJ","7419","S","Plantae","Myrtaceae","Plinia","cauliflora","Plinia cauliflora","(Mart.) Kausel","Luzia Francisca de Souza","Cardoso, B.P.","2015","10","05","Brasil","Goiás","Jataí","-49.064167","-17.87","49º3'51''W","17º52'12''S","HJ00007419",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,"Zona rural, fazenda Indaiá.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","2020-10-15 09:54:00-03","UFPR","EFC","18719","PreservedSpecimen","Plantae","Myrtaceae","Plinia","peruviana","Plinia peruviana","(Poir.) Govaerts","Bizarro, O.M.R.","Bizarro, O.M.R.; Blum, C.T","2020","01","03","Brasil","Paraná","Curitiba","-49.241727","-25.447904","-49.241727","-25.447904","EFC018719",NA,"907","907","Arvoreta de 5m de altura, sub-bosque de floresta ombrófila mista, sem estrutura reprodutiva","164",NA,NA,NA,NA,NA,"Capão do CIFLOMA","2020","01","03",NA,NA,NA,NA,NA,NA,NA,NA
"423","2019-12-09 17:30:26-03","UFPR","EFC","14404","PreservedSpecimen","Plantae","Myrtaceae","Plinia","peruviana","Plinia peruviana","(Poir.) Govaerts","Bizarro, O.M.R.","Bizarro, O.M.R.","2015","09","01","Brasil","Paraná","Fazenda Rio Grande","-49.2877","-25.6585","-49.2877","-25.6585","EFC014404",NA,"905","905","Árvore 7 m alt., flores brancas, bosque com arvores isoladas. __COMMOM_NAME__: Jaboticaba","107",NA,NA,NA,NA,NA,"Fazenda Experimental Gralha Azul (PUC)","2015","09","01",NA,NA,NA,NA,NA,NA,NA,NA
"424","2021-03-15 18:29:03-03","USP","SPF","225209","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","cauliflora","Myrciaria cauliflora","(Mart.) O.Berg","Jono, VY","Oliveira, EC","2012","10","15","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"SPF00225209",NA,NA,NA,"Planta morta. Apenas com alguns ramos. Madeira na xiloteca SPFw.","1",NA,NA,NA,NA,NA,"Cidade Universitária Armando de Salles Oliveira, Instituto de Biociências. Jardim do departamento de botânica. Atrás da Xiloteca.","2014",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
