"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","stateProvince","typeStatus","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","minimumDepthInMeters","maximumDepthInMeters","individualCount","fieldNumber","sex"
"44","2021-03-15 16:37:00-03","NY","NYBG","397560","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","L. B. Smith; S. F. Smith","G. G. Hatschbach","1965","12","11","Brazil","Guairá","7 Quedas","-54.2556","-24.08",NA,NA,NA,NA,"NY00397560","NY00397560_01","13349","Paraná",NA,"South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=157249' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","799294","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","L. B. Smith","R. Reitz","1962","12","21","Brazil","Anita Garibaldi","Passo do Rio Canoas","-51.13","-27.6894",NA,NA,"600","600","NY00799294","NY00799294_01","14426","Santa Catarina",NA,"South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=794067' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","397556","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","S. F. Smith","R. A. Wasum","1997","12","12","Brazil","Caçapava do Sul","Minas de Camaqua","-53.4914","-30.5122",NA,NA,"300","300","NY00397556","NY00397556_01","12227","Rio Grande do Sul",NA,"South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=157253' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","397551","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","L. B. Smith","L. B. Smith","1964","12","06","Brazil","Sao Lourenço do Oeste","16 km west of Sao Lourenço","-52.87","-26.38",NA,NA,"900","1000","NY00397551","NY00397551_01","13663","Santa Catarina",NA,"South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=157266' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","131696","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis villicalyx","Hassl.",NA,"E. Hassler",NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"NY00131696","NY00131696_01","1236",NA,"syntype","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=252449' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Gentianales","villicalyx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2020-01-28 13:11:31-03","MCN-PUC-MINAS","HPUC-MG","ANG197","S","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis",NA,"Martins, JC; Santos, RM.","Gomes, J.A.S; Colombini, M.A.G.; Afonso, C.G.;Resende, LGM; Starling, M.F.V.; Pereira, CE; Terra, B.","2008","07","01","Brasil","Belo Horizonte","Mata PUC Minas","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,"Minas Gerais",NA,NA,NA,NA,"Nº G14",NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-02-18 09:30:38-03","UNESP-IBB","BOTU","18700","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis",NA,"Gabriel, J.L.C.","Gabriel, J.L.C.","1992","02","07","Brasil","Botucatu",NA,NA,NA,"9999","9999",NA,NA,"BOTU018700",NA,NA,"São Paulo",NA,NA,NA,NA,"Arbusto, fruto roxo.",NA,NA,NA,NA,NA,"1992","02","07",NA,NA,NA,NA,NA,NA,NA
"51","2020-06-29 11:32:20-03","UFRJ","RFA","9664","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.",NA,NA,NA,NA,NA,"Uruguai","Uruguai",NA,NA,NA,NA,NA,NA,NA,"RFA28404",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-11-13 09:20:50-03","UFRJ","RFA","11962","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","G.G. Hatschbach","G.G. Hatschbach","1971","12","08","Brasil","União da Vitória","Col. Zulmira","-51.0863990783691","-26.2299995422363",NA,NA,NA,NA,"RFA11409",NA,"28434","Paraná",NA,NA,NA,NA,"Arvoreta 4m, flor rosada",NA,NA,NA,"35297","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-01-20 14:40:50-03","UPM","MACK","948","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schlecht","G. A. D. C. Franco","R. C. Filho","2009","10","29","Brasil","Itapeva","Estação experimental. Trilha do Poço da Peroba - Mata.","-48.8699989318848","-23.9799995422363",NA,NA,NA,NA,NA,NA,"1055","SP",NA,NA,NA,NA,NA,NA,NA,NA,"42926","auto","2009","11","26",NA,NA,NA,NA,NA,NA,NA
"54","2019-12-12 15:31:49-03","UFABC","HUFABC","000777","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltd.","Caxambu, M G","Caxambu, M G; Siqueira, E L; Pommer, J","2015","10","30","Brasil","Matêlandia","Parque Nacional do Iguaçu, Rio Floriano, relevo: suave ondulado; Vegetação: Floresta Estacional Semidecidual Aluvial","-53.812333","-25.528889","-53.812333","-25.528889",NA,NA,"HUFABC000777","HUFABC000777","7090","Paraná",NA,NA,NA,NA,"Doação do Herbário da Universidade Tecnológica Federal do Paraná - Campus Campo Mourão.; arbusto ripário, heliófito. Flores alvo-rosadas.","Angiospermas",NA,NA,NA,NA,"2015","12","14",NA,NA,NA,NA,NA,NA,NA
"55","2019-12-04 15:25:46-03","PUCPR","HUCP","18010","S","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Selusniaki, M","Selusniaki, M","2006","04","22","Brasil","Curitiba","Bosque da Fazendinha","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00017649","HUCP00017649","876","Paraná",NA,NA,NA,NA,NA,"Eudicotiledonea",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2019-12-04 15:25:46-03","PUCPR","HUCP","18601","S","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Selusniaki, M","Selusniaki, M","2007",NA,NA,"Brasil","Curitiba","Bosque da Fazendinha","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00017655","HUCP00017655","1475","Paraná",NA,NA,NA,NA,NA,"Eudicotiledonea",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2019-12-04 15:25:46-03","PUCPR","HUCP","18738","S","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Selusniaki, M","Selusniaki, M","2007","06",NA,"Brasil","Curitiba","Bosque da Fazendinha","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00017703","HUCP00017703","1426","Paraná",NA,NA,NA,NA,NA,"Eudicotiledonea",NA,NA,"25180","auto","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2019-12-04 15:25:46-03","PUCPR","HUCP","18856","S","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Selusniaki, M","Selusniaki, M; Moledo, R","2007","09",NA,"Brasil","Curitiba","Parque Municipal do Passaúna","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00017597","HUCP00017597","1707","Paraná",NA,NA,NA,NA,NA,"Eudicotiledonea",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2019-10-09 11:23:41-03","UFBA","ALCB","73047","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Cordeiro, J","Cordeiro, J","2002","11","11","Brasil","Curitiba","Jardim Botânico Municipal.","-49.266667","-25.416667","-49.266667","-25.416667",NA,NA,NA,NA,"2226","Paraná",NA,"Southern America",NA,NA,"3m, flor rosada.; Capão com araucária.","Dicotyledon",NA,NA,NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2019-10-09 11:23:41-03","UFBA","ALCB","73084","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Hatschbach, G","Silva, JM; Ribas, OS","2006","01","16","Brasil","São Mateus do Sul","Várzea da Olaria.","-50.366667","-25.866667","-50.366667","-25.866667",NA,NA,NA,NA,"4599","Paraná",NA,"Southern America",NA,NA,"2m, flor alva.; Mata de galeria.","Dicotyledon",NA,NA,NA,NA,"2006",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2019-10-09 11:23:41-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Hatschbach, G","Barbosa, E; Cunha, EM","2006","10","27","Brasil","Candói","Lagoa Seca","-52.0558013916016","-25.5722007751465",NA,NA,NA,NA,NA,NA,"1777","Paraná",NA,"Southern America",NA,NA,"3m, flor alva.","Dicotyledon",NA,NA,"42664","auto","2006",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-02-08 09:24:30-03","NBC","NL-BOTANY","L 05433579","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.",NA,"Pedersen TM","1983","02","17","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,"NL-L05433579",NA,NA,"Corrientes",NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%2005433579 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Gentianales",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"63","2020-02-08 09:24:30-03","NBC","NL-BOTANY","L.2909568","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.",NA,"Balansa B","1881","12","01","Paraguay",NA,"Pl. du Paraguay. !",NA,NA,NA,NA,NA,NA,"NL-L2909568","NL-L2909568",NA,NA,NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2909568 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Gentianales",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"64","2020-02-08 09:24:30-03","NBC","NL-BOTANY","L.2909569","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.",NA,"Balansa B","1881","12","01","Paraguay",NA,"Pl. du Paraguay. !",NA,NA,NA,NA,NA,NA,"NL-L2909569","NL-L2909569",NA,NA,NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2909569 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Gentianales",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"65","2020-02-08 09:24:30-03","NBC","NL-BOTANY","L.2909570","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.",NA,"Balansa B","1881","12","01","Paraguay",NA,"Pl. du Paraguay. !",NA,NA,NA,NA,NA,NA,"NL-L2909570","NL-L2909570",NA,NA,NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2909570 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Gentianales",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"66","2020-02-08 09:24:30-03","NBC","NL-BOTANY","L.2909571","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.",NA,"Pedersen TM","1977","11","05","Argentina",NA,"Bewteen San Javier and Puerto Rosario. Dept. San Javier",NA,NA,NA,NA,NA,NA,"NL-L2909571","NL-L2909571",NA,"Misiones",NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2909571 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Gentianales",NA,NA,NA,NA,NA,NA,"Magnoliopsidae","L 0544511",NA,NA,NA,NA,NA
"67","2020-02-08 09:24:30-03","NBC","NL-BOTANY","L.2909572","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.",NA,"Pedersen TM","1983","02","17","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,"NL-L2909572","NL-L2909572",NA,"Corrientes",NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2909572 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Gentianales",NA,NA,NA,NA,NA,NA,"Magnoliopsidae","L 0543580",NA,NA,NA,NA,NA
"68","2020-02-08 09:24:30-03","NBC","NL-BOTANY","L.2909573","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.",NA,"Pedersen TM","1983","02","17","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,"NL-L2909573","NL-L2909573",NA,"Corrientes",NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2909573 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Gentianales",NA,NA,NA,NA,NA,NA,"Magnoliopsidae","L 0543579",NA,NA,NA,NA,NA
"69","2020-02-08 09:24:30-03","NBC","NL-BOTANY","L.2909574","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.",NA,"Klein RM","1962","12","11","Brazil",NA,"Santa catrina. Campo Novo, Mafra.",NA,NA,NA,NA,NA,NA,"NL-L2909574","NL-L2909574",NA,NA,NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2909574 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Gentianales",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"70","2020-02-08 09:24:30-03","NBC","NL-BOTANY","L.2909575","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.",NA,"Pedersen TM","1972","03","26","Paraguay",NA,"near Villeta Dep. Central.",NA,NA,NA,NA,NA,NA,"NL-L2909575","NL-L2909575",NA,NA,NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2909575 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Gentianales",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"71","2020-02-08 09:24:30-03","NBC","NL-BOTANY","L.2909576","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.",NA,"Pedersen TM","1961","04","26","Paraguay",NA,"Estancia,,La Soledad'' (Isla Carpincho) Santiago Dep. Misiones.",NA,NA,NA,NA,NA,NA,"NL-L2909576","NL-L2909576",NA,NA,NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2909576 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Gentianales",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"72","2020-02-08 09:24:30-03","NBC","NL-BOTANY","L.2909577","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.",NA,"Hatschbach GG","1961","11","15","Brazil",NA,"Est Parana, Mun S. José dos Pinhaes, Roseira.",NA,NA,NA,NA,NA,NA,"NL-L2909577","NL-L2909577",NA,NA,NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2909577 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Gentianales",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"73","2020-02-08 09:24:30-03","NBC","NL-BOTANY","L.2909578","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.",NA,"Smith LB; Klein RM","1957","03","17","Brazil",NA,"Rio Grande do Sul. Mun. Vacaria: Pinheiral, ravine by Rio pelotas, by Estrada da Rodagem Federal.",NA,NA,NA,NA,NA,NA,"NL-L2909578","NL-L2909578",NA,NA,NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2909578 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Gentianales",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"74","2020-02-08 09:24:30-03","NBC","NL-BOTANY","L.2909579","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.",NA,"Smith LB","1957","03","12","Brazil",NA,"Paraná: Pinheiral, river bluff, west of Rio Negro.",NA,NA,NA,NA,NA,NA,"NL-L2909579","NL-L2909579",NA,NA,NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2909579 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Gentianales",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"75","2020-02-08 09:24:30-03","NBC","NL-BOTANY","L.2909580","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.",NA,"Rambo B","1951","01","18","Brazil",NA,"Rio Grande do Sul Lagoa dos Quadros pr. Osorio. *.",NA,NA,NA,NA,NA,NA,"NL-L2909580","NL-L2909580",NA,NA,NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2909580 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Gentianales",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"76","2020-02-08 09:24:30-03","NBC","NL-BOTANY","L.2909581","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.",NA,"Fiebrig K","1908","01","01","Brazil",NA,"N. Paraguay: Zwischen Rio Apa und Rio Aquidaban.",NA,NA,NA,NA,NA,NA,"NL-L2909581","NL-L2909581",NA,NA,NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2909581 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Gentianales",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"77","2020-02-08 09:24:30-03","NBC","NL-BOTANY","L.2909583","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.",NA,"Wasum R; et al.","1997","12","12","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"NL-L2909583","NL-L2909583",NA,NA,NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2909583 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Gentianales",NA,NA,NA,NA,NA,NA,"Magnoliopsidae","L 0219870",NA,NA,NA,NA,NA
"78","2020-02-08 09:24:30-03","NBC","NL-BOTANY","L.2909584","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.",NA,"Wasum R","1986","05","05","Brazil",NA,"RS - São Gabriel - BR 290 - km 287.",NA,NA,NA,NA,NA,NA,"NL-L2909584","NL-L2909584",NA,NA,NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2909584 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Gentianales",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"79","2020-02-08 09:24:30-03","NBC","NL-BOTANY","L.2920047","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.",NA,"Balansa B","1881","12","01","Paraguay",NA,"Pl. du Paraguay. !",NA,NA,NA,NA,NA,NA,"NL-L2920047","NL-L2920047",NA,NA,NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2920047 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Gentianales",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"80","2020-02-08 09:24:30-03","NBC","NL-BOTANY","L.2920048","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.",NA,"Balansa B","1881","12","01","Paraguay",NA,"Pl. du Paraguay. !",NA,NA,NA,NA,NA,NA,"NL-L2920048","NL-L2920048",NA,NA,NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2920048 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Gentianales",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"81","2020-02-08 09:24:30-03","NBC","NL-BOTANY","U 0293317","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.",NA,"Unknown",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U0293317",NA,NA,NA,NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200293317 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Gentianales",NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw25962",NA,NA,NA,NA,NA
"82","2020-02-08 09:24:30-03","NBC","NL-BOTANY","U.1561737","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.",NA,"Tressens SG; Ferrucci MS","1993","02","09","Argentina",NA,"Argentina - Corrientes, Dep. Santo Tomé, Garruchos, costa río Uruguay.",NA,NA,NA,NA,NA,NA,"NL-U1561737","NL-U1561737",NA,NA,NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1561737 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Gentianales",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"83","2020-02-08 09:24:30-03","NBC","NL-BOTANY","U.1561738","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.",NA,"Morel I","1946","01","02","Argentina",NA,"Provincia Formosa, Dep. Pirané, al S. de Priané.",NA,NA,NA,NA,NA,NA,"NL-U1561738","NL-U1561738",NA,NA,NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1561738 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Gentianales",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"84","2020-02-08 09:24:30-03","NBC","NL-BOTANY","U.1561739","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.",NA,"Pedersen TM","1949","01","23","Argentina",NA,"Plants of Argentina, at Rio Santa Lucia, Estancia,,Santa Teresa'', Dep. Mburucuyá, Prov. Corrientes.",NA,NA,NA,NA,NA,NA,"NL-U1561739","NL-U1561739",NA,NA,NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1561739 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Gentianales",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
