"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","recordNumber","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"42","2021-03-15 16:37:00-03","NY","NYBG","949381","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia myrciifolia",NA,"W. W. Thomas","South America","Brazil","Mato Grosso","1.5-2 km E of BR 163, 18 km S of Rio Celeste, ca. 70 km S of Sinop.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1026307' target='other'> <mi>dwc_moreinfo</mi></a>","NY00949381","1985","09","19","Magnoliophyta","Gentianales","myrciifolia","Spruce ex K.Schum.","C. Persson; P. G. Delprete","3881","Nobres","-55.67","-12.45",NA,NA,"NY00949381_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2021-03-15 16:37:00-03","NY","NYBG","01060889","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia myrciifolia",NA,"B. A. Krukoff","South America","Brazil","Amazonas",NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1268846' target='other'> <mi>dwc_moreinfo</mi></a>","NY01060889",NA,NA,NA,"Magnoliophyta","Gentianales","myrciifolia","Spruce ex K.Schum.",NA,"8134",NA,NA,NA,NA,NA,"NY01060889_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","01060887","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia myrciifolia",NA,"W. A. Ducke","South America","Brazil","Amazonas",NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1268844' target='other'> <mi>dwc_moreinfo</mi></a>","NY01060887",NA,NA,NA,"Magnoliophyta","Gentianales","myrciifolia","Spruce ex K.Schum.",NA,"1122",NA,NA,NA,NA,NA,"NY01060887_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","01060867","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia myrciifolia",NA,"M. G. Vieira","South America","Brazil","Rondônia","A 20 km do acampamento - Vilhena","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1269054' target='other'> <mi>dwc_moreinfo</mi></a>","NY01060867","1979","10","26","Magnoliophyta","Gentianales","myrciifolia","Spruce ex K.Schum.",NA,"647",NA,"-60.17","-12.75",NA,NA,"NY01060867_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","01060871","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia myrciifolia",NA,"G. T. Prance","South America","Brazil","Rondônia","Basin of Rio Madeira. Margin of Mutumparana airstrip.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1269058' target='other'> <mi>dwc_moreinfo</mi></a>","NY01060871","1968","11","25","Magnoliophyta","Gentianales","myrciifolia","Spruce ex K.Schum.",NA,"8862",NA,"-64.9400568","-9.6223322",NA,NA,"NY01060871_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","01060888","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia myrciifolia",NA,"W. A. Ducke","South America","Brazil","Amazonas",NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1268845' target='other'> <mi>dwc_moreinfo</mi></a>","NY01060888",NA,NA,NA,"Magnoliophyta","Gentianales","myrciifolia","Spruce ex K.Schum.",NA,"1138",NA,NA,NA,NA,NA,"NY01060888_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","813687","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia myrciifolia",NA,"C. Persson","South America","Bolivia","El Beni","San Lorenzo de Pampa, road Riberalta-Guayaramerín, km 36","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=806188' target='other'> <mi>dwc_moreinfo</mi></a>","NY00813687","1996","09","23","Magnoliophyta","Gentianales","myrciifolia","Spruce ex K.Schum.","C. Persson; P. G. Delprete","274","Vaca Díez","-65.73","-11.05","170","170",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","01060853","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia myrciifolia",NA,"M. G. A. Lobo","South America","Brazil","Pará",NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1269128' target='other'> <mi>dwc_moreinfo</mi></a>","NY01060853",NA,NA,NA,"Magnoliophyta","Gentianales","myrciifolia","Spruce ex K.Schum.",NA,"106",NA,NA,NA,NA,NA,"NY01060853_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","01060844","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia myrciifolia",NA,"A. S. L. da Silva","South America","Brazil","Pará",NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1268894' target='other'> <mi>dwc_moreinfo</mi></a>","NY01060844",NA,NA,NA,"Magnoliophyta","Gentianales","myrciifolia","Spruce ex K.Schum.",NA,"59718",NA,NA,NA,NA,NA,"NY01060844_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","01060850","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia myrciifolia",NA,"G. Davidse","South America","Brazil","Pará","17 km southeast of Vigia along road (PA-140) to Belém. Campina de Caimbé. Savanna, dominated by Axonopus species, Bulbostylis paradoxa and Curatella americana (the trees and shrubs widely spaced single individuals0 and surrounding forest. In forest.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1267040' target='other'> <mi>dwc_moreinfo</mi></a>","NY01060850","1980","03","30","Magnoliophyta","Gentianales","myrciifolia","Spruce ex K.Schum.","C. Persson; P. G. Delprete","17616","Vigía","-48.0833331","-0.95","50","50","NY01060850_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","01060857","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia myrciifolia",NA,"G. Davidse","South America","Brazil","Pará","Campo de Matapiquara, ca. 1 km east of Matipaquara, 73 km NNE of Castanhal by road","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1268899' target='other'> <mi>dwc_moreinfo</mi></a>","NY01060857","1980","04","05","Magnoliophyta","Gentianales","myrciifolia","Spruce ex K.Schum.","P. G. Delprete","17913","Marapanim","-47.65","-0.93","50","50","NY01060857_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","803952","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia barbata","isotype","J. C. Solomon","South America","Bolivia","El Beni","35 km. E of Riberalta on the road to Guayaramerín","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=819538' target='other'> <mi>dwc_moreinfo</mi></a>","NY00803952","1981","09","12","Magnoliophyta","Gentianales","barbata","C.Perss. & Delprete","P. G. Delprete","6248","Vaca Díez",NA,NA,"230","230","NY00803952_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","1758888","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia",NA,"L. A. Pereira","South America","Brazil","Paraíba","Mata Ciliar do Rio Cabelo: Mangabeira.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2013697' target='other'> <mi>dwc_moreinfo</mi></a>","NY01758888","2010","12","09","Magnoliophyta","Gentianales",NA,"(K.Schum.) Perss. & Delprete",NA,"87","João Pessoa","-34.8631","-7.115","47",NA,"NY01758888_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","01060875","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia myrciifolia",NA,"B. V. Rabelo","South America","Brazil","Amapá",NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1269062' target='other'> <mi>dwc_moreinfo</mi></a>","NY01060875",NA,NA,NA,"Magnoliophyta","Gentianales","myrciifolia","Spruce ex K.Schum.",NA,"889",NA,NA,NA,NA,NA,"NY01060875_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","1032873","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia",NA,"G. M. Araújo","South America","Brazil","Minas Gerais","Estação Ecológica do Panga, Uberlândia.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1207359' target='other'> <mi>dwc_moreinfo</mi></a>","NY01032873","1992","11","06","Magnoliophyta","Gentianales",NA,"(K.Schum.) Perss. & Delprete","M. R. de V. Barbosa","361",NA,NA,NA,NA,NA,"NY01032873_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","675006","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia myrciifolia",NA,"P. G. Delprete","South America","Brazil","Goiás","Serra dos Caiapos, estrada Caiapônia-Montevidiu, 5-20 km de Caiapônia",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=381900' target='other'> <mi>dwc_moreinfo</mi></a>","NY00675006","1998","10","12","Magnoliophyta","Gentianales","myrciifolia","Spruce ex K.Schum.","C. Persson; P. G. Delprete","6831","Caiapônia","-51.73","-17.08","680","700","NY00675006_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","01060863","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia myrciifolia",NA,"G. T. Prance","South America","Brazil","Rondônia","Porto Velho to Cuiabá Highway, vicinity of Santa Barbara, 15 km E of Km 117","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1268905' target='other'> <mi>dwc_moreinfo</mi></a>","NY01060863","1968","08","12","Magnoliophyta","Gentianales","myrciifolia","Spruce ex K.Schum.",NA,"6871",NA,"-63.0269515","-9.2532558",NA,NA,"NY01060863_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","949220","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia myrciifolia",NA,"G. Eiten","South America","Brazil","Mato Grosso","260 km along new road NNE of village of Xavantina, at Royal Society-Royal Geographic Society Base Camp.","sheet",NA,"All specimens of this no. from one individual. <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1024808' target='other'> <mi>dwc_moreinfo</mi></a>","NY00949220","1968","10","11","Magnoliophyta","Gentianales","myrciifolia","Spruce ex K.Schum.","C. Persson; P. G. Delprete","9219","Barra do Garças","-51.75","-12.85","450","450","NY00949220_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","719855","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia",NA,"F. Búgola-Silva","South America","Brazil","São Paulo","Subprefeitura de Paranapiacaba e Parque Andreense, Sítio dos Tecos.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2520757' target='other'> <mi>dwc_moreinfo</mi></a>","NY00719855","2008","07","03","Magnoliophyta","Gentianales",NA,"(K.Schum.) Perss. & Delprete",NA,"8236","Santo André","-46.455158","-23.757017",NA,NA,"NY00719855_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","1015997","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia",NA,"F. de Barros","South America","Brazil","São Paulo","Ilha do Cardoso. Proximidades da Praia do Ipanema, Morro das Pedras.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1115954' target='other'> <mi>dwc_moreinfo</mi></a>","NY01015997","1986","04","10","Magnoliophyta","Gentianales",NA,"(K.Schum.) Perss. & Delprete",NA,"1271","Cananéia","-47.966514","-25.140513",NA,NA,"NY01015997_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","03361365","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia",NA,"B. M. Torke","South America","Brazil","Pará","along road to Punta Piedra, which departs to the NW from the Santarém–Alter do Chão road (PA-457) about 22 km SW of Santarém, ca. 0.2 km S of village of Punta Piedra","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2772374' target='other'> <mi>dwc_moreinfo</mi></a>","NY03361365","2011","11","24","Magnoliophyta","Gentianales",NA,"(K.Schum.) Perss. & Delprete","P. G. Delprete","1299","Santarém","-54.9158","-2.4464","53",NA,"NY03361365_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","949232","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia",NA,"L. A. Dambros","South America","Brazil","Mato Grosso","Folha SE22VA. Morro da Arnica; ponto de coleta:09","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1024833' target='other'> <mi>dwc_moreinfo</mi></a>","NY00949232","2000","11","02","Magnoliophyta","Gentianales",NA,"(K.Schum.) Perss. & Delprete","P. G. Delprete","353","Guiratinga","-53.7256","-16.2125","680","680","NY00949232_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","1182948","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia",NA,"P. G. Delprete","South America","Brazil","Tocantins","Rod. Palmas-Tocantinia (TO-070) ca. 6-7 km de Palmas.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1411325' target='other'> <mi>dwc_moreinfo</mi></a>","NY01182948","2005","11","03","Magnoliophyta","Gentianales",NA,"(K.Schum.) Perss. & Delprete","P. G. Delprete","9247","Palmas","-48.3119","-10.0997","240","240","NY01182948_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","1146700","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia",NA,"D. C. Zappi","South America","Brazil","Mato Grosso","Parque Estadual Cristalino. Serra do Rochedo, acesso pela Fazenda AJJ.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1368959' target='other'> <mi>dwc_moreinfo</mi></a>","NY01146700","2008","08","19","Magnoliophyta","Gentianales",NA,"(K.Schum.) Perss. & Delprete","D. C. Zappi","1283","Novo Mundo","-55.229367","-9.668978","355","355","NY01146700_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","02098328","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia",NA,"L. A. Pereira","South America","Brazil","Paraíba","Millennium Inorganic Chemicals Mineração Ltda.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2479617' target='other'> <mi>dwc_moreinfo</mi></a>","NY02098328","2012","11","28","Magnoliophyta","Gentianales",NA,"(K.Schum.) Perss. & Delprete",NA,"493","Mataraca","-35.0511016845703","-6.60138988494873",NA,NA,"NY02098328_01","15636","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","949380","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia myrciifolia",NA,"K. Deguchi","South America","Brazil","Minas Gerais","Babilônia, Uberlandia.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1026305' target='other'> <mi>dwc_moreinfo</mi></a>","NY00949380","1987","09","27","Magnoliophyta","Gentianales","myrciifolia","Spruce ex K.Schum.","C. Persson; P. G. Delprete","B-1554",NA,NA,NA,"840","840","NY00949380_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","229859","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia myrciifolia",NA,"P. G. Delprete","South America","Brazil","Ceará","Chapada do Araripe, Subida do Belmonte",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=446619' target='other'> <mi>dwc_moreinfo</mi></a>","NY00229859","1998","11","18","Magnoliophyta","Gentianales","myrciifolia","Spruce ex K.Schum.","C. Persson; P. G. Delprete","6941","Crato","-39.45","-7.27","700","700","NY00229859_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","813688","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia myrciifolia",NA,"S. P. Cordovil-Silva","South America","Brazil","Goiás","Fazenda Limoeiro - Proprietaria Dona Ana.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=806196' target='other'> <mi>dwc_moreinfo</mi></a>","NY00813688","1992","11","25","Magnoliophyta","Gentianales","myrciifolia","Spruce ex K.Schum.","C. Persson; P. G. Delprete","162","Niquelândia","-48.4594","-14.4742","410","410","NY00813688_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","229866","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia myrciifolia",NA,"P. G. Delprete","South America","Brazil","Ceará","Chapada do Araripe, plateaux, Sítio Lama Podre, propriedade do José Ulises Peixoto",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=446623' target='other'> <mi>dwc_moreinfo</mi></a>","NY00229866","1998","11","19","Magnoliophyta","Gentianales","myrciifolia","Spruce ex K.Schum.","C. Persson; P. G. Delprete","6949","Crato","-39.57","-7.18","880","880","NY00229866_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","949231","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia myrciifolia",NA,"H. S. Irwin","South America","Brazil","Mato Grosso","Ca. 45 km. N. of Barra do Garças, on rd. to Xavantina.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1024831' target='other'> <mi>dwc_moreinfo</mi></a>","NY00949231","1964","10","15","Magnoliophyta","Gentianales","myrciifolia","Spruce ex K.Schum.","P. G. Delprete; C. Persson","6909",NA,"-52.22","-15.47","300","400","NY00949231_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","949230","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia myrciifolia",NA,"M. L. Fonseca","South America","Brazil","Goiás","Estrada velha de São Domingos para Campos Belos.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1024829' target='other'> <mi>dwc_moreinfo</mi></a>","NY00949230","2001","10","22","Magnoliophyta","Gentianales","myrciifolia","Spruce ex K.Schum.","P. G. Delprete","2998","Campos Belos","-46.6672","-13.0283","655","655","NY00949230_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","01060859","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia myrciifolia",NA,"W. A. Ducke","South America","Brazil","Pará",NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1268901' target='other'> <mi>dwc_moreinfo</mi></a>","NY01060859",NA,NA,NA,"Magnoliophyta","Gentianales","myrciifolia","Spruce ex K.Schum.",NA,"1674",NA,NA,NA,NA,NA,"NY01060859_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","01060884","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia myrciifolia",NA,"N. T. da Silva","South America","Brazil","Pará",NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1268841' target='other'> <mi>dwc_moreinfo</mi></a>","NY01060884",NA,NA,NA,"Magnoliophyta","Gentianales","myrciifolia","Spruce ex K.Schum.",NA,"4972",NA,NA,NA,NA,NA,"NY01060884_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","01060856","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia myrciifolia",NA,"U. N. Maciel","South America","Brazil","Pará",NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1268898' target='other'> <mi>dwc_moreinfo</mi></a>","NY01060856",NA,NA,NA,"Magnoliophyta","Gentianales","myrciifolia","Spruce ex K.Schum.",NA,"350",NA,NA,NA,NA,NA,"NY01060856_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","675005","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia myrciifolia",NA,"P. G. Delprete","South America","Brazil","Goiás","Serra dos Caiapos, estrada Caiapônia-Montevidiu, 5-20 km de Caiapônia",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=381899' target='other'> <mi>dwc_moreinfo</mi></a>","NY00675005","1998","10","12","Magnoliophyta","Gentianales","myrciifolia","Spruce ex K.Schum.","C. Persson; P. G. Delprete","6830","Caiapônia","-51.73","-17.08","680","700","NY00675005_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","949387","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia myrciifolia",NA,"D. Philcox","South America","Brazil","Mato Grosso","1 km. E. of km. 264, Xavantina - Cachimbo road. Transect 750 m. S. from road to base camp.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1026326' target='other'> <mi>dwc_moreinfo</mi></a>","NY00949387","1967","11","14","Magnoliophyta","Gentianales","myrciifolia","Spruce ex K.Schum.","C. Persson; P. G. Delprete","3011",NA,"-51.77","-12.82",NA,NA,"NY00949387_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
