"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","year","month","day","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","county","decimalLongitude","decimalLatitude","infraspecificEpithet","imagecode","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"267","2020-12-21 16:31:25-03","MBM","MBM","23272","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Hatschbach, G.; Lange, R.B.; Lange, R.B.","Southern America","Brazil",NA,NA,"Árvore 5m, flor creme. Do cerrado","MBM023272",NA,NA,"Kosterm.","Moraes, P.","5277",NA,NA,NA,"Paraná","Fazenda Morungava, Rio do Funil",NA,NA,"Sengés","-49.4636001586914","-24.1128005981445",NA,"MBM023272","55682","auto","2009",NA,NA,"05","07",NA,NA,NA,NA
"268","2020-12-21 16:31:25-03","MBM","MBM","202473","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Cervi, A.C.; et al.; et al.","Southern America","Brazil",NA,NA,"Árvore de caeca 6m de alt. Flores creme","MBM202473",NA,NA,"Kosterm.","Moraes, P.","4044",NA,NA,NA,"Paraná","Sengés",NA,NA,"Sengés","-49.4636001586914","-24.1128005981445",NA,"MBM202473","55682","auto","2009",NA,NA,"05","07",NA,NA,NA,NA
"269","2020-12-21 16:31:25-03","MBM","MBM","264720","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"s.c.","Southern America","Brazil",NA,NA,NA,"MBM264720",NA,NA,"Kosterm.","Moraes, P.","s.n.",NA,NA,NA,"Paraná","Monte Alegre",NA,NA,"Tibagi","-50.4136009216309","-24.5093994140625",NA,"MBM264720","56988","auto","2009",NA,NA,"05","07",NA,NA,NA,NA
"270","2020-12-21 16:31:25-03","MBM","MBM","270839","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Ferreira, J.A.; et al.; et al.","Southern America","Brazil",NA,NA,"Árvore 10m; frutos verdes e preto.","MBM270839",NA,NA,"Kosterm.","Moraes, P.","s.n.","1999","02","09","Paraná","Sítio do Pinheiro",NA,NA,"Ventania","-50.2428016662598","-24.2458000183105",NA,"MBM270839","32424","auto","2009",NA,NA,"05","07",NA,NA,NA,NA
"271","2020-12-21 16:31:25-03","MBM","MBM","146852","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Celso, A.","Southern America","Brazil",NA,NA,"Árvore mediana ca. 8m altura e 20 cm ao nível do DAP, frutos","MBM146852",NA,NA,"Kosterm.","Moraes, P.","s.n.",NA,NA,NA,"São Paulo","Estação Experimental Instituto Florestal",NA,NA,"Assis","-50.4099998474121","-22.6599998474121",NA,"MBM146852","23972","auto","2009",NA,NA,"05","07",NA,NA,NA,NA
"272","2020-12-21 16:31:25-03","MBM","MBM","343403","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Baitello, J.B.; et al.; et al.","Southern America","Brazil",NA,NA,"Árvore 8m, fruto maduro roxo","MBM343403",NA,NA,"Kosterm.","Baitello, J.B.","2024","2008","02","27","São Paulo","Estação Ecológica, aceiro do Pinus","750","750","Itapeva","-48.8699989318848","-23.9799995422363",NA,"MBM343403","42926","auto","2008",NA,NA,"03","03",NA,NA,NA,NA
"273","2020-12-21 16:31:25-03","MBM","MBM","41812","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Kuhlmann, M.","Southern America","Brazil",NA,NA,"Árvore com flores amareladas. Nativa JB","MBM041812",NA,NA,"Kosterm.","Moraes, P.","2609",NA,NA,NA,"São Paulo","Jardim Botânico",NA,NA,"São Paulo","-46.6300010681152","-23.5400009155273",NA,"MBM041812","53584","auto","2009",NA,NA,"05","07",NA,NA,NA,NA
"274","2016-11-17 15:27:32-02","MNHN","RECOLNAT_MNHN_P","P01752006","PreservedSpecimen",NA,"Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Glaziou, A.",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01752006' target='other'> <mi>dwc_moreinfo</mi></a>","P01752006",NA,NA,"Kosterm.","Moraes",NA,"1898","10","23","Minas Gerais","Brésil. Minas. Entre Lagoa de Cescado x S. Jose de Matosinho.",NA,NA,NA,"-44.1","-19.52",NA,"P01752006_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"22070",NA
"275","2016-11-22 09:51:50-02","MNHN","RECOLNAT_MNHN_P","P01991997","PreservedSpecimen",NA,"Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Glaziou, A.",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01991997' target='other'> <mi>dwc_moreinfo</mi></a>","P01991997",NA,NA,"Kosterm.","Moraes",NA,"1889","2","23","Rio de Janeiro","Serra dos Orgãos",NA,NA,NA,"-42.82889","-22.40083",NA,"P01991997_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17738",NA
"276","2016-11-22 11:49:49-02","MNHN","RECOLNAT_MNHN_P","P01752007","PreservedSpecimen",NA,"Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Glaziou, A.",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01752007' target='other'> <mi>dwc_moreinfo</mi></a>","P01752007",NA,NA,"Kosterm.","Moraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P01752007_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18452",NA
"277","2016-11-17 15:27:32-02","MNHN","RECOLNAT_MNHN_P","P01752009","PreservedSpecimen",NA,"Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Glaziou, A.",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01752009' target='other'> <mi>dwc_moreinfo</mi></a>","P01752009",NA,NA,"Kosterm.","Moraes",NA,"1875","10","29","Rio de Janeiro",NA,NA,NA,"Petrópolis","-43.18233","-22.50464",NA,"P01752009_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"8096",NA
"278","2016-11-17 15:27:32-02","MNHN","RECOLNAT_MNHN_P","P01752010","PreservedSpecimen",NA,"Lauraceae","Persea","willdenovii","Persea willdenovii",NA,NA,NA,"Brasil","hb",NA,"donné par Mme Simard, sa fille en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01752010' target='other'> <mi>dwc_moreinfo</mi></a>","P01752010",NA,NA,"Kosterm.","Moraes",NA,"1838","1","1",NA,NA,NA,NA,NA,NA,NA,NA,"P01752010_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2016-11-22 09:53:39-02","MNHN","RECOLNAT_MNHN_P","P01752011","PreservedSpecimen",NA,"Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Araujo",NA,"Brasil","hb",NA,"Donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01752011' target='other'> <mi>dwc_moreinfo</mi></a>","P01752011",NA,NA,"Kosterm.","Moraes",NA,"1890","1","1","Minas Gerais",NA,NA,NA,"Caldas","-46.38857","-21.92159",NA,"P01752011_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7044",NA
"280","2016-11-17 15:27:32-02","MNHN","RECOLNAT_MNHN_P","P01752013","PreservedSpecimen",NA,"Lauraceae","Persea","willdenovii","Persea willdenovii",NA,NA,NA,"Brasil","hb",NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01752013' target='other'> <mi>dwc_moreinfo</mi></a>","P01752013",NA,NA,"Kosterm.","Moraes",NA,"1838","2","11",NA,"Vargem",NA,NA,NA,"-51.92528","-14.235",NA,"P01752013_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2016-11-17 15:27:32-02","MNHN","RECOLNAT_MNHN_P","P01752015","PreservedSpecimen",NA,"Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Loefgren, A.",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01752015' target='other'> <mi>dwc_moreinfo</mi></a>","P01752015",NA,NA,"Kosterm.","Moraes",NA,"1887","11","30","São Paulo","Capão do Chá",NA,NA,"Itapetininga","-48.01877","-23.5706",NA,"P01752015_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"401",NA
"282","2016-11-17 15:27:32-02","MNHN","RECOLNAT_MNHN_P","P01752016","PreservedSpecimen",NA,"Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Warming",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01752016' target='other'> <mi>dwc_moreinfo</mi></a>","P01752016",NA,NA,"Kosterm.","Moraes",NA,NA,NA,NA,NA,"Brésil.",NA,NA,NA,NA,NA,NA,"P01752016_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2016-11-17 15:27:32-02","MNHN","RECOLNAT_MNHN_P","P01752017","PreservedSpecimen",NA,"Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Schwacke",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01752017' target='other'> <mi>dwc_moreinfo</mi></a>","P01752017",NA,NA,"Kosterm.","Moraes",NA,"1894","10","26","Minas Gerais",NA,NA,NA,"Ouro Preto","-43.50349","-20.38562",NA,"P01752017_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11089",NA
"284","2016-11-17 15:27:32-02","MNHN","RECOLNAT_MNHN_P","P01752018","PreservedSpecimen",NA,"Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Regnell",NA,"Brasil","hb",NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01752018' target='other'> <mi>dwc_moreinfo</mi></a>","P01752018",NA,NA,"Kosterm.","Moraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P01752018_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"394 3941",NA
"285","2016-11-17 15:27:32-02","MNHN","RECOLNAT_MNHN_P","P01752019","PreservedSpecimen",NA,"Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Widgren",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01752019' target='other'> <mi>dwc_moreinfo</mi></a>","P01752019",NA,NA,"Kosterm.","Moraes",NA,"1845","1","1","Minas Gerais",NA,NA,NA,NA,"-44","-19",NA,"P01752019_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"400",NA
"286","2015-09-03 19:06:32-03","MNHN","RECOLNAT_MNHN_P","P01752020","PreservedSpecimen",NA,"Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Miers",NA,"Brasil","hb",NA,"donné par Mme Simard, sa fille en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01752020' target='other'> <mi>dwc_moreinfo</mi></a>","P01752020",NA,NA,"Kosterm.","Moraes",NA,NA,NA,NA,"Rio de Janeiro",NA,NA,NA,NA,"-43.21036","-22.9057",NA,"P01752020_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4273",NA
"287","2015-09-03 19:06:32-03","MNHN","RECOLNAT_MNHN_P","P01752040","PreservedSpecimen",NA,"Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Gaudichaud, C.",NA,"Brésil","hb",NA,"n°134 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01752040' target='other'> <mi>dwc_moreinfo</mi></a>","P01752040",NA,NA,"Kosterm.",NA,NA,"1833",NA,NA,NA,"Province San Paolo",NA,NA,NA,NA,NA,NA,"P01752040_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2016-11-17 15:27:31-02","MNHN","RECOLNAT_MNHN_P","P01991995","PreservedSpecimen",NA,"Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Glaziou, A.",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01991995' target='other'> <mi>dwc_moreinfo</mi></a>","P01991995",NA,NA,"Kosterm.","Moraes",NA,"1883","1","20","Rio de Janeiro",NA,NA,NA,"Petrópolis","-43.18233","-22.50464",NA,"P01991995_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14208",NA
"289","2016-11-17 15:27:31-02","MNHN","RECOLNAT_MNHN_P","P01991996","PreservedSpecimen",NA,"Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Glaziou, A.",NA,"Brasil","hb",NA,"Herbier de A. Glaziou donné par Mme. Simard, sa fille, en 1907. Nome vulgar: Canella rosa; canella cedro rosa <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01991996' target='other'> <mi>dwc_moreinfo</mi></a>","P01991996",NA,NA,"Kosterm.","Moraes",NA,"1885","1","20","Rio de Janeiro","Brésil (Rio Jan.)Petropolis, dans le bois vierge, au Morin.",NA,NA,"Petrópolis","-43.16696","-22.52691",NA,"P01991996_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14208",NA
"290","2016-11-17 15:27:32-02","MNHN","RECOLNAT_MNHN_P","P01752003","PreservedSpecimen",NA,"Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Glaziou, A.",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01752003' target='other'> <mi>dwc_moreinfo</mi></a>","P01752003",NA,NA,"Kosterm.","Moraes",NA,"1891","4","7","Rio de Janeiro","Alto Macahé",NA,NA,"Nova Friburgo","-41.78347","-22.37042",NA,"P01752003_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18452",NA
"291","2015-09-03 18:52:01-03","MNHN","RECOLNAT_MNHN_P","P02004363","PreservedSpecimen",NA,"Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Claussen",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02004363' target='other'> <mi>dwc_moreinfo</mi></a>","P02004363",NA,NA,"Kosterm.","Moraes",NA,NA,NA,NA,NA,"Brésil.",NA,NA,NA,NA,NA,NA,"P02004363_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2016-11-17 15:27:32-02","MNHN","RECOLNAT_MNHN_P","P01752014","PreservedSpecimen",NA,"Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Glaziou, A.",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01752014' target='other'> <mi>dwc_moreinfo</mi></a>","P01752014",NA,NA,"Kosterm.","Moraes",NA,NA,NA,NA,"Rio de Janeiro","Brésil. Province de Rio--Janeiro",NA,NA,NA,"-43.20959","-22.90354",NA,"P01752014_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14208",NA
"293","2020-12-11 11:37:09-03","UFMG","BHCB","122066","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Rezende, SG; Mendes, MS; Pena, FSR; Neves, GS","Southern America","Brasil",NA,NA,"Floresta Estacional Semidecidual, arbóreo.; Arbóreo.; Floresta Estacional Semidecidual.","BHCB008538","Dicotyledon",NA,"Kosterm.",NA,"2248","2007","10","09","Minas Gerais","Região Sumidouro","777","777","Santa Bárbara","-43.501667","-20.023056",NA,NA,NA,NA,"2010","-43.501667","-20.023056",NA,NA,NA,NA,NA,NA
"294","2020-12-11 11:37:09-03","UFMG","BHCB","144006","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Carmo, FF","Southern America","Brasil",NA,NA,"coletado em capão. Afloramento de canga.",NA,"Dicotyledon",NA,"Kosterm.",NA,"1989","2008","01","17","Minas Gerais","PE Rola Moça/C2","1430","1430","Nova Lima","-44.001111","-20.044722",NA,NA,NA,NA,NA,"-44.001111","-20.044722",NA,NA,NA,NA,NA,NA
"295","2020-12-11 11:37:09-03","UFMG","BHCB","144013","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Carmo, FF","Southern America","Brasil",NA,NA,"coletado em capão; Afloramento de canga.","BHCB049613","Dicotyledon",NA,"Kosterm.",NA,"2989","2008","03","20","Minas Gerais","PE Rola Moça/C2","1430","1430","Nova Lima","-44.001111","-20.044722",NA,NA,NA,NA,"2013","-44.001111","-20.044722","04","23",NA,NA,NA,NA
"296","2020-12-11 11:37:09-03","UFMG","BHCB","144019","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Carmo, FF","Southern America","Brasil",NA,NA,"coletado em capão. Afloramento de canga.",NA,"Dicotyledon",NA,"Kosterm.",NA,"3592","2008","09","28","Minas Gerais","Pico Itatiaiuçu/C1","1340","1340","Iguarapé","-44.362139","-20.121389",NA,NA,NA,NA,"2013","-44.362139","-20.121389",NA,NA,NA,NA,NA,NA
"297","2020-12-11 11:37:09-03","UFMG","BHCB","162331","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Silva Neto, SJ","Southern America","Brasil",NA,NA,"Árvore ciófila, ca. 20m, folhas discolores cartáceas, frutos imaturos verdes CAP307cm; Árvore ciófila, ca. 20m, folhas discolores cartáceas, frutos imaturos verdes CAP307cm","BHCB5525","Dicotyledon",NA,"Kosterm.",NA,"1245","1999","02","09","Rio de Janeiro","Reserva da Petrobrás, trilha em direção ao marco extremo da área",NA,NA,"Caxias","-43.266667","-22.55",NA,NA,NA,NA,NA,"-43.266667","-22.55",NA,NA,NA,NA,NA,NA
"298","2020-12-11 11:37:09-03","UFMG","BHCB","63482","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Confúcio, U","Southern America","Brasil",NA,NA,"Mata de galeria. Árvore pequena, 4m. Com frutos desenvolvidos",NA,"Dicotyledon",NA,"Kosterm.",NA,"9360","1979","09","29","Minas Gerais","Serra do Ibitipoca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2020-12-11 11:37:09-03","UFMG","BHCB","80482","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Klinger, P","Southern America","Brasil",NA,NA,"Mata. Arvore 12-15m.","BHCB049615","Dicotyledon",NA,"Kosterm.",NA,"114","1960","10","23","Minas Gerais",NA,NA,NA,"Campos Gerais","-45.7585983276367","-21.2350006103516",NA,NA,"24756","auto","2013",NA,NA,"04","23",NA,NA,NA,NA
"300","2020-12-11 11:37:09-03","UFMG","BHCB","61612","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Kosterm.",NA,"s.n.",NA,NA,NA,"Paraná",NA,NA,NA,"Bocaiúva do Sul","-49.1150016784668","-25.2061004638672",NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2020-12-11 11:37:09-03","UFMG","BHCB","61429","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Cervi, AC","Southern America","Brasil",NA,NA,"aproximadamete 2 km da cidade.; Árvore de 6 a 7m, flor amarela.; Cerrado","BHCB049610","Dicotyledon",NA,"Kosterm.",NA,"3528","1991","12","17","Paraná",NA,NA,NA,"Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,NA,"44368","auto","2013",NA,NA,"04","23",NA,NA,NA,NA
"302","2020-12-11 11:37:09-03","UFMG","BHCB","93639","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Tiepo, E","Southern America","Brasil",NA,NA,"Árvore de 18m; fruto imaturo verde.","BHCB049614","Dicotyledon",NA,"Kosterm.",NA,"18","2004","08","21","Santa Catarina",NA,"350","350","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"27000","auto","2012",NA,NA,"02","03",NA,NA,NA,NA
"303","2021-02-11 17:19:22-03","UFPR","UPCB","59211","PreservedSpecimen","Plantae","Lauraceae","Persea","pyrifolia","Persea pyrifolia",NA,"Brotto, M.L.",NA,"Brasil",NA,NA,"Arvoreta de 3m de altura. Floresta Ombrófila Densa Altomontana..",NA,NA,NA,"Nees","Brotto, M.L.","27","2007","07","05","Paraná","Serra de Araçatuba, Morro dos Perdidos.","1320","1320","Guaratuba","-49.05","-25.75",NA,NA,NA,NA,NA,"-49.05","-25.75",NA,NA,NA,NA,NA,NA
"304","2021-02-11 17:19:22-03","UFPR","UPCB","58912","PreservedSpecimen","Plantae","Lauraceae","Persea","pyrifolia","Persea pyrifolia",NA,"Brotto, M.L.",NA,"Brasil",NA,NA,"Árvore 3m de altura, frutos imaturos verdes. Floresta Ombrófila Densa Altomontana..",NA,NA,NA,"Nees","Brotto, M.L.","158","2008","06","29","Paraná","Serra da Baitaca, Morro Anhangava.","1420","1420","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,"17116","auto","2008",NA,NA,"07","29",NA,NA,NA,NA
"305","2021-02-11 17:19:22-03","UFPR","UPCB","58920","PreservedSpecimen","Plantae","Lauraceae","Persea","pyrifolia","Persea pyrifolia",NA,"Brotto, M.L.",NA,"Brasil",NA,NA,"Árvore 5m de altura, frutos verdes. Floresta Ombrófila Densa Altomontana..",NA,NA,NA,"Nees","Brotto, M.L.","166","2008","07","18","Paraná","Serra da Graciosa, Morro Mãe Catira.","1250","1250","Morretes","-48.834400177002","-25.476900100708",NA,NA,"30514","auto","2008",NA,NA,"07","29",NA,NA,NA,NA
"306","2021-02-11 17:19:22-03","UFPR","UPCB","59219","PreservedSpecimen","Plantae","Lauraceae","Persea","pyrifolia","Persea pyrifolia",NA,"Brotto, M.L.",NA,"Brasil",NA,NA,"Árvore de 5m de altura, em botão floral. Floresta Ombrófila Densa Altomontana..",NA,NA,NA,"Nees","Brotto, M.L.","43","2007","12","16","Paraná","Serra da Graciosa, Morro Mãe Catira.","1350","1350","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2021-02-11 17:19:22-03","UFPR","UPCB","67051","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Brotto, M.L.",NA,"Brasil",NA,NA,"Árvore de 7 m de alt., flores esverdeadas. Floresta Ombrófila Densa Altomontana..",NA,NA,NA,"Kosterm.","Brotto, M.L.","314","2009","03","14","Paraná","Pico Araçatuba.","1500","1500","Tijucas do Sul","-48.990278","-25.902778",NA,NA,NA,NA,"2009","-48.990278","-25.902778","03","14",NA,NA,NA,NA
"308","2021-02-11 17:19:22-03","UFPR","UPCB","91033","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Labiak, P.H. et al.",NA,"Brasil",NA,NA,"Arvoreta 3m altura. Frutos imaturos verdes, perianto e pecíolos avermelhados..",NA,NA,NA,"Kosterm.","Baitello, J.B.","4941","2008","10","14","Espírito Santo","Parque Estadual do Forno Grande. Trilha para a base do Fornão. Inselbergues.","1500","1900","Castelo","-41.101","-20.521",NA,NA,NA,NA,"2012","-41.101","-20.521","12","06",NA,NA,NA,NA
"309","2021-02-11 17:19:22-03","UFPR","UPCB","32807","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Cervi, A.C.",NA,"Brasil",NA,NA,"Árvore, 8m, flor creme. Cerrado..",NA,NA,NA,"Kosterm.","Moraes, P.","3212","1990","11","22","Paraná",NA,NA,NA,"Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,NA,"44368","auto","2009",NA,NA,"05","08",NA,NA,NA,NA
"310","2021-02-11 17:19:22-03","UFPR","UPCB","27638","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Cervi, A.C.",NA,"Brasil",NA,NA,"Árvore, ca. 6m, flor creme..",NA,NA,NA,"Kosterm.","Moraes, P.","4044","1992","12","30","Paraná",NA,NA,NA,"Sengés","-49.4636001586914","-24.1128005981445",NA,NA,"55682","auto","2009",NA,NA,"05","08",NA,NA,NA,NA
"311","2021-02-11 17:19:22-03","UFPR","UPCB","86188","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Bonaldi, R.",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Kostern.","Selusniaki, M.","450","2011","12","19","Paraná",NA,NA,NA,"Telêmaco Borba","-50.6156005859375","-24.3239002227783",NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
