"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","phylum","class","order","individualCount","coordinatePrecision","geoFlag","recordNumber","continentOcean","minimumElevationInMeters","maximumElevationInMeters","preparationType","relatedCatalogItem","fieldNumber","typeStatus","previousCatalogNumber","infraspecificEpithet","sex"
"198","2019-11-21 10:12:53-03","IBt","SP","24497","S","Plantae","Orchidaceae","Brasiliorchis","marginata","Brasiliorchis marginata","(Lindl.) R.B.Singer, S.Koehler & Carnevali","Mamede, MCH","2011","07",NA,"Ostermeyer, R","1929","11","18","Brasil","São Paulo","Atibaia","Pedra Grande","-46.5499992370605","-23.1100006103516",NA,NA,NA,NA,NA,NA,NA,NA,NA,"21675","auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2019-11-21 10:12:53-03","IBt","SP","237281","S","Plantae","Orchidaceae","Brasiliorchis","marginata","Brasiliorchis marginata","(Lindl.) R.B.Singer, S.Koehler & Carnevali","Mamede, MCH","2011","07",NA,"Barros, F","1980","08","27","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,NA,NA,NA,"27258","auto","325",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2019-11-21 10:12:53-03","IBt","SP","4612","S","Plantae","Orchidaceae","Brasiliorchis","marginata","Brasiliorchis marginata","(Lindl.) R.B.Singer, S.Koehler & Carnevali","Mamede, MCH","2011","07",NA,"Hoehne, FC","1920","12","10","Brasil","São Paulo","São Paulo","Mata do Governo. Cult. no Horto do Museu Paulista","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2019-11-21 10:12:53-03","IBt","SP","388198","S","Plantae","Orchidaceae","Brasiliorchis","marginata","Brasiliorchis marginata","(Lindl.) R.B.Singer, S.Koehler & Carnevali","Mamede, MCH","2011","03",NA,"Pinheiro, F",NA,NA,NA,"Brasil","São Paulo","São Paulo","Parque do Estado, Área do futuro prédio principal","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto","277",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2019-11-21 10:13:33-03","IBt","SP","27218","S","Plantae","Orchidaceae","Maxillaria","consanguinea","Maxillaria consanguinea major","Hoehne","Hoehne, FC","1950","09","22","Hoehne, FC","1930","06","14","Brasil",NA,NA,"Sem registro de procedência, cultivada no Jardim Botânico de São Paulo",NA,NA,NA,NA,NA,"SP002215","SP002215",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"Holotype",NA,"major",NA
"203","2019-11-21 10:13:33-03","IBt","SP","35806","S","Plantae","Orchidaceae","Maxillaria","consanguinea","Maxillaria consanguinea major","Hoehne","Hoehne, FC","1950","09","22","Mazzini, E","1936","07","31","Brasil","Espírito Santo","Itabapoana",NA,NA,NA,NA,NA,NA,"SP002216","SP002216",NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,"Paratype",NA,"major",NA
"204","2019-11-21 10:13:33-03","IBt","SP","316247","S","Plantae","Orchidaceae","Maxillaria","consanguinea","Maxillaria consanguinea","Klotzsch",NA,NA,NA,NA,"Amaral Jr, A","1972","12","29","Brasil","São Paulo","São Manuel","Pavuna, próximo ao limite do mun. de Botucatu com São Manuel pela rod. Marechal Rondon","-48.5699996948242","-22.7299995422363",NA,NA,NA,NA,NA,NA,NA,NA,NA,"24793","auto","1333",NA,"700","730",NA,NA,NA,NA,NA,NA,NA
"205","2019-11-21 10:13:33-03","IBt","SP","29991","S","Plantae","Orchidaceae","Maxillaria","consanguinea","Maxillaria consanguinea pallida","Hoehne","Hoehne, FC","1950","09","22","Hoehne, FC","1932","12","27","Brasil","São Paulo","Sorocaba","Ipanema, cultivada no Jardim Botânico de São Paulo","-47.4500007629395","-23.5",NA,NA,NA,"SP002214","SP002214",NA,NA,NA,NA,"17154","auto","s.n.",NA,NA,NA,NA,NA,NA,"Holotype",NA,"pallida",NA
"206","2019-11-21 10:13:33-03","IBt","SP","29450","S","Plantae","Orchidaceae","Maxillaria","murilliana","Maxillaria murilliana","Hoehne","Hoehne, FC","1950","09","19","Derby, O",NA,NA,NA,"Brasil","São Paulo",NA,"Região da Sorocabana",NA,NA,NA,NA,NA,"SP002248","SP002248",NA,NA,NA,NA,NA,NA,"CGG6053",NA,NA,NA,NA,NA,NA,"Holotype",NA,NA,NA
"207","2010-08-16 16:36:42-03","AMES","HU-HERB","AMES 00101472","PreservedSpecimen","Plantae","Orchidaceae","Maxillaria","pantherina","Maxillaria pantherina","H. G. Reichenbach",NA,NA,NA,NA,"W. Jameson (of Quito)","1849",NA,NA,"Ecuador",NA,NA,"Forests of the Andes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"761","South America","1828",NA,"Other",NA,"761","Drawing of type",NA,NA,"undetermined"
