"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","relationshipType","infraspecificEpithet","individualCount","fieldNumber","previousCatalogNumber"
"743","2020-11-12 17:01:57-03","UEL","FUEL","21354","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel","Soares-Silva, LH","Kinupp, VF; Medri, C","374","1997","04","05","Brasil","Paraná","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"FUEL011502",NA,"1998","09","22",NA,"Tracheophyta","Myrtales",NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA,NA,NA
"744","2020-11-12 17:01:57-03","UEL","FUEL","17366","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel",NA,"Medri, ME; et al.","s.n.","1991","07","01","Brasil","Paraná","Teixeira Soares","Fazenda Capão Bonito","-50.4606018066406","-25.3682994842529",NA,NA,NA,NA,"FUEL011503",NA,NA,NA,NA,NA,"Tracheophyta","Myrtales",NA,NA,"31767","auto",NA,NA,NA,NA,NA,NA,NA,NA
"745","2020-11-12 17:01:57-03","UEL","FUEL","17374","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel",NA,"Medri, ME; et al.","s.n.","1991","07","01","Brasil","Paraná","Teixeira Soares","Fazenda Capão Bonito","-50.4606018066406","-25.3682994842529",NA,NA,NA,NA,"FUEL011504",NA,NA,NA,NA,NA,"Tracheophyta","Myrtales",NA,NA,"31767","auto",NA,NA,NA,NA,NA,NA,NA,NA
"746","2020-11-12 17:01:57-03","UEL","FUEL","10992","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel","Soares-Silva, LH","Francisco das Chagas e Silva; et al.","s.n.","1990","09","26","Brasil","Paraná","Telêmaco Borba","Fazenda Monte Alegre","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,"FUEL018004",NA,"2016","09",NA,NA,"Tracheophyta","Myrtales",NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA,NA,NA
"747","2020-11-12 17:01:57-03","UEL","FUEL","10994","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel","Soares-Silva, LH","Silva, SM; et al.","s.n.","1990","10","15","Brasil","Paraná","Telêmaco Borba","Fazenda Monte Alegre","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,"FUEL017988",NA,"2016","09",NA,NA,"Tracheophyta","Myrtales",NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA,NA,NA
"748","2020-11-12 17:01:57-03","UEL","FUEL","12376","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel","Soares-Silva, LH","Francisco das Chagas e Silva; et al.","s.n.","1990","08","26","Brasil","Paraná","Telêmaco Borba","Fazenda Monte Alegre","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,"FUEL011615",NA,"1997",NA,NA,NA,"Tracheophyta","Myrtales",NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA,NA,NA
"749","2020-11-12 17:01:57-03","UEL","FUEL","12377","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel","Soares-Silva, LH","Zangaro Filho, W; et al.","s.n.","1990","08","25","Brasil","Paraná","Telêmaco Borba","Fazenda Monte Alegre","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,"FUEL011496",NA,"1997",NA,NA,NA,"Tracheophyta","Myrtales",NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA,NA,NA
"750","2020-11-12 17:01:57-03","UEL","FUEL","12378","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel","Soares-Silva, LH","Silva, SM; et al.","s.n.","1990","08","25","Brasil","Paraná","Telêmaco Borba","Fazenda Monte Alegre","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,"FUEL011499",NA,"1997",NA,NA,NA,"Tracheophyta","Myrtales",NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA,NA,NA
"751","2020-11-12 17:01:57-03","UEL","FUEL","12379","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel",NA,"Fonseca, EP; et al.","s.n.","1990","08","17","Brasil","Paraná","Telêmaco Borba","Fazenda Monte Alegre","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Myrtales",NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA,NA,NA
"752","2020-11-12 17:01:57-03","UEL","FUEL","12380","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel","Soares-Silva, LH","Medri, ME; et al.","s.n.","1990","08","17","Brasil","Paraná","Telêmaco Borba","Fazenda Monte Alegre","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,"FUEL011507",NA,"1997",NA,NA,NA,"Tracheophyta","Myrtales",NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA,NA,NA
"753","2020-11-12 17:01:57-03","UEL","FUEL","12381","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel","Soares-Silva, LH","Pimenta, JA; et al.","s.n.","1990","08","17","Brasil","Paraná","Telêmaco Borba","Fazenda Monte Alegre","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,"FUEL011494",NA,"1997",NA,NA,NA,"Tracheophyta","Myrtales",NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA,NA,NA
"754","2020-11-12 17:01:57-03","UEL","FUEL","11717","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel","Sobral, M","Vieira, AOS; Dias, MC; Mansano, VF","s.n.","1994","08","11","Brasil","Paraná","Tibagi","Fazenda Barra Grande, Rio Barrinha, Rio Barrinha.","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"FUEL017989",NA,"2016","09",NA,NA,"Tracheophyta","Myrtales",NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA
"755","2020-11-12 17:01:57-03","UEL","FUEL","15007","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel","Soares-Silva, LH","Soares-Silva, LH","460","1995","10","27","Brasil","Paraná","Tibagi","Salto Santa Rosa","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,"1995","05",NA,NA,"Tracheophyta","Myrtales",NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA
"756","2020-11-12 17:01:57-03","UEL","FUEL","27998","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel","Kawasaki, ML","Silva, JM; et al.","1971","1997","09","18","Brasil","Paraná","Tijucas do Sul","matulão; rio do Fojo, rio do Fojo","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"FUEL011616",NA,"1998",NA,NA,NA,"Tracheophyta","Myrtales",NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA,NA
"757","2020-11-12 17:01:57-03","UEL","FUEL","39508","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel","Barroso, GM","Robim, MJ","384","1986","01","16","Brasil","São Paulo","Campos do Jordão","Parque estadual, trilha do rio Sapucaí, trilha do Rio Sapucaí","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"FUEL011491",NA,"1986",NA,NA,NA,"Tracheophyta","Myrtales",NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA
"758","2019-11-01 15:05:56-03","UnB","UB","131449","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D. Legrand & Kausel","Faria, JEQ","Lopes, MMM","813","2006","06","06","Brasil","Bahia","Camacan","RPPN Serra Bonita. 9,7km W de Camacan na estrada para Jacareci","-39.565278","-15.391667","-39.565278","-15.391667",NA,NA,NA,NA,"2013","03",NA,"Botões amarronzados.; Árvore 6m.; Floresta ombrófila","Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"759","2019-11-01 15:05:56-03","UnB","UB","167969","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D. Legrand & Kausel","Faria, JEQ","Thomas, WW; Amorim, AM; Sant'Ana, S; Paixão, JL; Querino, RN","13331","2003","03","15","Brasil","Bahia","Jussari","Proximo ao topo da montanha, em área proxima à nascente do Ribeirão do bica.","-39.5425","-15.095556","-39.5425","-15.095556","750","850",NA,NA,"2013","03",NA,"Tree 15m;buds scurfy reddish brown.; Floresta úmida do sul da Bahia","Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"760","2019-11-01 15:05:56-03","UnB","UB","191291","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D. Legrand & Kausel","Faria, JEQ","Faria, JEQ; Staggemeier, VG","2490","2012","03","28","Brasil","Espírito Santo","Santa Teresa","Estrada para Goiapabaçu","-40.5325","-19.912778","-40.5325","-19.912778","850","850",NA,NA,"2012","03",NA,"Árvore ca. 3 m de altura, botão floral ferrugíneo; Floresta ombrófila densa montana","Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"761","2019-11-01 15:05:56-03","UnB","UB","193612","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D. Legrand & Kausel","Meireles, LD","Flores, TB; Lorenzi, H; Soares, K","413","2010","01","26","Brasil","Rio de Janeiro","Nova Friburgo","Macaé de cima - Rio das Flores.","-42.502222","-22.428611","-42.502222","-22.428611",NA,NA,NA,NA,"2017","10",NA,"Árvore ca. 2,9m de altura. Botões castanhos.","Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"762","2019-11-01 15:05:56-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D. Legrand & Kausel","Faria, JEQ","Faria, JEQ","6342","2016","07","18","Brasil","Minas Gerais","Itamonte","Estrada para o Parque Nacional do Itatiaia","-44.745556","-22.365833","-44.745556","-22.365833","1950","1950",NA,NA,"2016","07",NA,"Árvore ca. 3,5 m de altura, frutos imaturos marrons; Floresta ombrófila densa montana","Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"763","2019-11-01 15:05:56-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D. Legrand & Kausel","Faria, JEQ","Faria, JEQ","6346","2016","07","18","Brasil","Minas Gerais","Itamonte","Estrada para o Parque Nacional do Itatiaia","-44.744167","-22.364444","-44.744167","-22.364444","1977","1977",NA,NA,"2016","07",NA,"Arvoreta ca. 2,5 m de altura, frutos imaturos castanhos; Floresta ombrófila densa montana","Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"764","2021-03-23 08:08:49-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D. Legrand & Kausel","Sobral, M","Baez, C; Fernandez, EP; Gomes, R; Verdi, M","1653","2018","05","15","Brasil","Rio de Janeiro","Valença","Parque Estadual da Serra da Concórdia. Mata após o pasto na Fazenda Boa Esperança","-43.732778","-22.353889","-43.732778","-22.353889","1653","1653",NA,NA,"2018","06","05","Árvore matriz n. 66; CAP 33cm; Ramos jovens, pedicelo e cálice comindumento castanho. Pétals, estames e pistilo alvos. Estames em forma de arco curvados em direção ao pistilo. Altura: 6,5m; Floresta Estacional Semidecidual em estágio avançado de rege","Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"765","2019-11-01 15:05:56-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D. Legrand & Kausel","Soares-Silva, LH","Souza, LRM; Francisco, EM; Cloclet, FA","s.n.","1998","07","31","Brasil","Paraná","Irati","Estrada Irati Imbituva","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,NA,NA,"2016","09",NA,"Árvore 5m alt; frutos imaturos verdes. Borda da mata","Dicotyledoneae",NA,"Southern America",NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA,NA
"766","2019-11-01 15:05:56-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D. Legrand & Kausel","Soares-Silva, LH","Correa, GT; et al.","s.n.","1990","03","02","Brasil","Paraná ","Apucarana","Parque Municipal da Raposa","-51.4608001708984","-23.5508003234863",NA,NA,NA,NA,NA,NA,"2016","09",NA,"Árvore com 4m alt; botões amarronzados, lanosso. Beira da mata","Dicotyledoneae",NA,"Southern America",NA,"23979","auto",NA,NA,NA,NA,NA,NA,NA,NA
"767","2019-11-01 15:05:56-03","UnB","UB","131409","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D. Legrand & Kausel","Landrum, LR","Kummrow, R","2904","1987","05","14","Brasil","Paraná ","Quatro Barras","Estrada da Graciosa, próximo ao Rio do Corvo","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,NA,"1988",NA,NA,"Flor alva.; Árvore 8m.; Mata pluvial","Dicotyledoneae",NA,"Southern America",NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA,NA
"768","2019-11-01 15:05:56-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D. Legrand & Kausel","Soares-Silva, LH","Kinupp, VF; Medri, ME; Francisco, EM","374","1997","04","05","Brasil","Paraná ","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,NA,"2016","09",NA,"Arvoreta 5m alt; botões florais amarronzados, flores creme","Dicotyledoneae",NA,"Southern America",NA,"21990","auto",NA,NA,NA,NA,NA,NA,NA,NA
"769","2019-11-01 15:05:56-03","UnB","UB","131414","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D. Legrand & Kausel","Kawasaki, ML","Silva, JM","1971","1997","09","18","Brasil","Paraná ","Tijucas do Sul","Matulão, Rio do Fojo","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,NA,NA,"1998",NA,NA,"Fruto imaturo.; Árvore 5m.; Floresta degradada","Dicotyledoneae",NA,"Southern America",NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA,NA
"770","2019-11-01 15:05:56-03","UnB","UB","131411","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D. Legrand & Kausel",NA,"Proença, CEB","506","1985","04","12","Brasil","São Paulo","Campos do Jordão","Parque Estadual de Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Frutos verdes.; Arvoreta.; Mata nebular","Dicotyledoneae",NA,"Southern America",NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA
"771","2019-11-01 15:05:56-03","UnB","UB","131413","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D. Legrand & Kausel","Sobral, M","Paiva, MRC","FUEL26944","2000","05","04","Brasil","Paraná ","Imbituva","Fazenda Belo Horizonte","-50.6044006347656","-25.2299995422363",NA,NA,NA,NA,NA,NA,"2001",NA,NA,"Flores senescente; fruto jovem.; Arvoreta 6-7m.","Dicotyledoneae",NA,"Southern America",NA,"24222","auto",NA,NA,NA,NA,NA,NA,NA,NA
"772","2019-11-01 15:05:56-03","UnB","UB","131412","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D. Legrand & Kausel","Landrum, LR","Kummrow, R","1957","1982","06","03","Brasil","Paraná ","Morretes","Rio dos Padres.","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,"1995",NA,NA,"Flor alva.; Árvore 5m.; Mata pluvial","Dicotyledoneae",NA,"Southern America",NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA
"773","2019-11-01 15:05:56-03","UnB","UB","131415","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D. Legrand & Kausel","Silva, SM","Cervi, AC","3642","1992","04","03","Brasil","Paraná ","Quatro Barras","Morro Sete","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,NA,"1996",NA,NA,NA,"Dicotyledoneae",NA,"Southern America",NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA,NA
"774","2019-11-01 15:05:56-03","UnB","UB","131410","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D. Legrand & Kausel","Landrum, LR","Hatschbach, G","43943","1981","06","17","Brasil","Paraná ","São José dos Pinhais","Guaricana","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,NA,"1982",NA,NA,"Flor alva.; Arvoreta 5m.; Mata pluvial","Dicotyledoneae",NA,"Southern America",NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,NA
"775","2019-10-03 10:04:16-03","UFSCar","SORO","4790","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana",NA,NA,"Flores, T.B.; Lorenzi, H.; Soares, K.","413","2010","01","26","Brasil","Rio de Janeiro","Nova Friburgo","Macaé de cima - Rio das Flores","-42.502306","-22.428667","42°30'08,3W","22°25'43,2S",NA,NA,NA,NA,NA,NA,NA,"Árvore ca. 2,9m de altura. Botões castanhos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"776","2019-10-03 10:04:16-03","UFSCar","SORO","4796","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana",NA,NA,"Faraco, A.G.; Silveira, G.A.R.; Silva, K.F.; Moura, T.M.; Mineiro-Matos, L.M.; Rodrigues, R.R.","530","2009","04","19","Brasil","Paraná","Telêmaco Borba","Trilha da Ciclovia. Floresta ombrófila mista com araucária. Alt. 750m","-50.594472","-24.286111","50°35'40,1W","24°17'10S",NA,NA,NA,NA,NA,NA,NA,"Árvore, 18 m, flor creme com odor adocicado, pilosidade ferrugínea na face abaxial da folha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"777","2019-12-05 14:48:38-03","UFSCar","SORO","7791","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner)D.Legrand & Kausel","E.H.P.Barretto","Barretto, E.H.P.; Garcia, R.J.F.; Anjos Neto, O.S.","459","2015","04","07","Brasil","São Paulo","São Paulo","Parelheiros, Estrada do Massao, Sítio Nakao. Mata.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"2015","05",NA,"Árvore 6m alt., casca rugosa; botões.",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"778","2019-10-03 10:04:16-03","UFSCar","SORO","5004","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana",NA,NA,"Caliari, C.P.; et al.","2220","2009","04","04","Brasil","Paraná","Telêmaco Borba","Parque Ecológico da Klabin.","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arvoreta, ca. 1,6m, flores alvas.",NA,NA,NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA,NA,NA
"779","2019-10-03 10:04:16-03","UFSCar","SORO","4797","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana",NA,NA,NA,"2195","2009","04","04","Brasil","Paraná","Telêmaco Borba","Parque Ecológico da Klabin.","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Árvore, ca. 4,5 m., flores alvas passadas.",NA,NA,NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA,NA,NA
"780","2020-08-20 14:58:20-03","UFSC","FLOR","51760","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel","Roher, D.A.; Felitto, G.","Felitto, G.; Rodrigues, G.; Zampiere, M.A.","1107","2018","09","05","Brasil","Santa Catarina","Rio do Campo","Fazenda do Caché.","-50.279167","-26.9375","50º16'45''W","26º56'15''S","1229","1229","FLOR0051760","FLOR0051760","2018","09",NA,"Arbusto, 1,60m, frutos verde escuro.",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"781","2020-08-20 14:58:20-03","UFSC","FLOR","60945","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel","Santos, M.F.","Sanches, J.H.; et alii","86","2007","04","06","Brasil","Santa Catarina","Bocaina do Sul","Fazenda Farofa, do outro lado do morro do campo drenado.","-49.861389","-27.891944","49º51'41''W","27º53'31''S","1334","1334","FLOR0060945","FLOR0060945","2007","04",NA,"Árvore, 8m alt, cálice com pilosidade ferrugínea, frutos imaturos",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"782","2020-08-20 14:58:20-03","UFSC","FLOR","62025","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel","Wagner, M.A.","Sühs, R.B.","2103","2014","07","22","Brasil","Santa Catarina","Urubici","Parcela TN3500 - módulo 1 - PPBio Piquete 0-10 - Santa Bárbara.","-49.640833","-28.153333","49º38'27''W","28º9'12''S","1600","1600","FLOR0062025","FLOR0062025","2017","05","31","Arbóreo",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"783","2020-08-20 14:58:20-03","UFSC","FLOR","62031","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel","Wagner, M.A.","Sühs, R.B.","2116","2014","07","19","Brasil","Santa Catarina","Urubici","Indivíduo 318 - Parcela TN3500 - módulo 1 - PPBio - Santa Bárbara.","-49.640833","-28.153333","49º38'27''W","28º9'12''S","1600","1600","FLOR0062031","FLOR0062031","2017","05","31","Arbóreo, 5m",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"784","2020-08-20 14:58:20-03","UFSC","FLOR","62035","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel","Wagner, M.A.","Sühs, R.B.","2120","2014","07","19","Brasil","Santa Catarina","Urubici","Parcela TN3500 - módulo 1 - PPBio próximo ao Piquete 160 - Santa Bárbara.","-49.640833","-28.153333","49º38'27''W","28º9'12''S","1600","1600","FLOR0062035","FLOR0062035","2017","05","31","Arbustivo, 3m",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"785","2020-08-20 14:58:20-03","UFSC","FLOR","66328","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel","Roher, D.A.; Felitto, G.","Felitto, G.; Rodrigues, G.; Zampiere, M.A.","1118","2018","09","12","Brasil","Santa Catarina","Santa Cecília","Fazenda Ubatã.","-50.323611","-27.000833","50º19'25''W","27º0'3''S","1154","1154","FLOR0066328","FLOR0066328","2018","09",NA,"Arvoreta, 1,8-m, flores alvas.",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"786","2020-08-20 20:40:30-03","UFSC","FLOR","21567","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel","Landrum, L.R.","Hatschbach, G.; Silva, J.M.","51260","1987","05","22","Brasil","Paraná","Mandirituba","Ganchinho.","-49.326099395752","-25.7789001464844",NA,NA,NA,NA,"FLOR0021567",NA,"1988",NA,NA,"arbusto, flor alva, 3m altura",NA,"Myrtales",NA,NA,"20385","auto",NA,NA,NA,NA,NA,NA,NA,NA
"787","2020-08-20 14:58:20-03","UFSC","FLOR","67584","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel","Barboza, E.","Oliveira, F.C.","200","2018","09","23","Brasil","Paraná","Pinhão",NA,"-51.6596984863281","-25.6956005096436",NA,NA,"1100","1100","FLOR0067584","FLOR0067584","2019","07","15","Floresta Ombrófila Mista. Exsicata coletada para o projeto #?#Pigs, forests and institutional tipping points#?#, desenvolvido pela aluna de doutorado Flávia Camargo de Oliveira, pela University of California Santa Cruz (UCSC), pelo Enviro",NA,"Myrtales",NA,NA,"37408","auto",NA,NA,NA,NA,NA,NA,NA,NA
"788","2020-08-20 14:58:20-03","UFSC","FLOR","67583","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel","Barboza, E.","Oliveira, F.C.","199","2018","09","26","Brasil","Paraná","Pinhão",NA,"-51.6596984863281","-25.6956005096436",NA,NA,"1220","1220","FLOR0067583","FLOR0067583","2019","07","15","Floresta Ombrófila Mista. Exsicata coletada para o projeto #?#Pigs, forests and institutional tipping points#?#, desenvolvido pela aluna de doutorado Flávia Camargo de Oliveira, pela University of California Santa Cruz (UCSC), pelo Enviro",NA,"Myrtales",NA,NA,"37408","auto",NA,NA,NA,NA,NA,NA,NA,NA
"789","2020-08-20 20:40:30-03","UFSC","FLOR","36852","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel","Sobral, M.","Silva, J.M.; Poliquesi, C.B. & Barbosa, E.","1662","1996","04","09","Brasil","Paraná","Piraquara","Serra Piramirim, Estrada Itupava.","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"FLOR0036852",NA,"1998",NA,NA,"árvore, flor alva, 6m altura. Duplicata de MBM",NA,"Myrtales",NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA
