"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","imagecode","minimumElevationInMeters","maximumElevationInMeters","county","coordinatePrecision","geoFlag","infraspecificEpithet","typeStatus","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","eventTime","fieldNumber","individualCount","sex"
"44","2021-03-15 16:37:00-03","NY","NYBG","00700691","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","H. S. Irwin","6328","1964","09","25","South America","Brazil","Mato Grosso","Ca. 5km N. of Xavantina","-52.83","-14.67",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=837115' target='other'> <mi>dwc_moreinfo</mi></a>","NY00700691","Magnoliophyta","Solanales","Lam.","M. H. Nee","NY00700691_01","300","400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2016-09-27 02:22:00-03","NY","NYBG","00713088","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","J. G. Wessels Boer","1202","1963","04","10","South America","Suriname",NA,"Ad flum. Paloemeu et Tapanahoni confl.","-55.45","3.33",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=853725' target='other'> <mi>dwc_moreinfo</mi></a>","NY00713088","Magnoliophyta","Solanales",NA,"E. C. de Vries-de Mol",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","770845","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","A. Furlan","s.n.","1980","11","30","South America","Brazil","Bahia",NA,"-41.1558","-11.5503",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=750543' target='other'> <mi>dwc_moreinfo</mi></a>","NY00770845","Magnoliophyta","Solanales","Lam.","M. H. Nee","NY00770845_01","1220","1220","Morro do Chapéu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","1801864","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","N. F. de O. Mota","2328","2011","09","23","South America","Brazil","Roraima","BR-174, Caracaraí-Boa Vista, próximo à Serra Grand, savana próximo a Serra Grande.","-60.8472","2.5717",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2040535' target='other'> <mi>dwc_moreinfo</mi></a>","NY01801864","Magnoliophyta","Solanales","Lam.","M. H. Nee","NY01801864_01","87",NA,"Boa Vista",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","03270083","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","T. d. André","32","2015","03","16","South America","Brazil","Pará","Floresta Nacional do Tapajós, Comunidade de Piquiatuba.","-55.0825","-2.9789",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3571955' target='other'> <mi>dwc_moreinfo</mi></a>","NY03270083","Magnoliophyta","Solanales","Lam.","L. L. Giacomin","NY03270083_01",NA,NA,"Belterra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2016-09-27 05:27:00-03","NY","NYBG","00713041","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","R. L. Liesner","3650","1977","11","18","South America","Venezuela","Amazonas","IVIC Study Site. 4 km east of San Carlos de Rio Negro","-67.07","1.93",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=853418' target='other'> <mi>dwc_moreinfo</mi></a>","NY00713041","Magnoliophyta","Solanales",NA,"R. L. Liesner",NA,"120","120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","00700737","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","M. R. dos Santos","618","1979","01","31","South America","Brazil","Pará","Santarém, margem do Rio Curua-Una","-54.4630668","-3.1703801",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=837161' target='other'> <mi>dwc_moreinfo</mi></a>","NY00700737","Magnoliophyta","Solanales","Lam.","M. H. Nee","NY00700737_01",NA,NA,"Santarém",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","00713140","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","C. H. L. Sastre","6481","1978","12","28","South America","French Guiana",NA,"Fleuve Maroni; Pompidou-Papaichton",NA,NA,NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=853940' target='other'> <mi>dwc_moreinfo</mi></a>","NY00713140","Magnoliophyta","Solanales","Lam.","M. H. Nee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","770890","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","M. de F. Agra","4000","1997","04","29","South America","Brazil","Bahia","Travessao-Camamu, a 35km de Travessao.",NA,NA,NA,NA,"separate fruit",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=750556' target='other'> <mi>dwc_moreinfo</mi></a>","NY00770890","Magnoliophyta","Solanales","Lam.","M. de F. Agra","NY00770890_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","00700712","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","G. E. Schatz","1008","1983","03","10","South America","Brazil","Maranhão","20km N of Grajaú, along highway 006","-46.18","-5.67",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=837134' target='other'> <mi>dwc_moreinfo</mi></a>","NY00700712","Magnoliophyta","Solanales","Lam.","M. H. Nee","NY00700712_01",NA,NA,"Grajaú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","770838","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","R. C. de Mendonça","1393","1989","04","08","South America","Brazil","Bahia","Próximo ao córrego Riachao.","-45.4667","-11.1214",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=750544' target='other'> <mi>dwc_moreinfo</mi></a>","NY00770838","Magnoliophyta","Solanales","Lam.","M. H. Nee","NY00770838_01","550","550","Formosa do Rio Preto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","00700754","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","C. R. Sperling","5684","1982","05","15","South America","Brazil","Pará","5 km. west of AMZA camp N-5. Serra dos Carajás","-50.17","-6.07",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=837201' target='other'> <mi>dwc_moreinfo</mi></a>","NY00700754","Magnoliophyta","Solanales","Lam.","M. H. Nee","NY00700754_01","700","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","770850","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","R. M. Harley","22239","1980","05","21","South America","Brazil","Bahia","Serras dos Lençóis. Shortly north of Lençóis.","-41.37","-12.55",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=750539' target='other'> <mi>dwc_moreinfo</mi></a>","NY00770850","Magnoliophyta","Solanales","Lam.","M. H. Nee","NY00770850_01","500","500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","00700769","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","M. A. S. Costa","781","1997","09","18","South America","Brazil","Amazonas","Reserva Florestal Ducke, Manaus-Itacoatiara, km 26. Próx a estação meteorológica",NA,NA,NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=837239' target='other'> <mi>dwc_moreinfo</mi></a>","NY00700769","Magnoliophyta","Solanales","Lam.","M. A. S. Costa","NY00700769_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","00713089","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","J. J. Pipoly","8598","1986","09","17","South America","Guyana","Upper Demerara-Berbice","Upper Demerara Region: Mabura Hill","-58.58","5.33",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=853728' target='other'> <mi>dwc_moreinfo</mi></a>","NY00713089","Magnoliophyta","Solanales","Lam.","M. H. Nee","NY00713089_01","50","50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","00713071","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","D. Clarke","1563","1996","04","03","South America","Guyana","Potaro-Siparuni","Iwokrama Rainforest Reserve; Surama, transect heading NW from Karupukari-Annai road, km 0.8","-59","4.23",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=851377' target='other'> <mi>dwc_moreinfo</mi></a>","NY00713071","Magnoliophyta","Solanales","Lam.","M. H. Nee","NY00713071_01","70","70",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","00700683","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","A. G. Fernandes","s.n.","1978","05","06","South America","Brazil","Ceará","Chapada da Ibiapaba, Tianguá","-40.9917","-3.7322",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=837098' target='other'> <mi>dwc_moreinfo</mi></a>","NY00700683","Magnoliophyta","Solanales","Lam.","M. H. Nee","NY00700683_01",NA,NA,"Tianguá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","00713049","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","A. L. Bernardi","6652","1957","04","19","South America","Venezuela",NA,"C. D. [Campo Diamantifero] de Uaiparú, Zona de Ikabaru. Guayana Venzolana",NA,NA,NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=853428' target='other'> <mi>dwc_moreinfo</mi></a>","NY00713049","Magnoliophyta","Solanales","Lam.","M. H. Nee",NA,"420","420",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","00700745","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","G. K. Gottsberger","312-15183","1983","01","15","South America","Brazil","Pará","Reserva Florestal de Gorotire (Kayapó-Indian Reservation). Surroundings of Gorotire village at Rio Fresco. 2 km upstream of village, along trail to Djôkrô's field","-51.12","-7.78",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=837178' target='other'> <mi>dwc_moreinfo</mi></a>","NY00700745","Magnoliophyta","Solanales","Lam.","M. H. Nee","NY00700745_01","200","200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","00700707","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","N. A. Rosa","2713","1978","11","28","South America","Brazil","Maranhão","km 6 da BR.106, Maracaçumé Santa Helena, fazenda Maracaçumé Agro Industrial","-45.3717","-1.6633",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=837129' target='other'> <mi>dwc_moreinfo</mi></a>","NY00700707","Magnoliophyta","Solanales","Lam.","M. H. Nee","NY00700707_01",NA,NA,"Turiaçu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","00713095","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","P. J. M. Maas","3575","1979","10","16","South America","Guyana",NA,"Mr. A. Thompson's farm, S of Timehri",NA,NA,NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=853738' target='other'> <mi>dwc_moreinfo</mi></a>","NY00713095","Magnoliophyta","Solanales","Lam.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","00700684","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","E. P. Heringer","14774","1973","10","15","South America","Brazil","Distrito Federal","Parque Nacional de Brasília","-47.9294","-15.7797",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=837099' target='other'> <mi>dwc_moreinfo</mi></a>","NY00700684","Magnoliophyta","Solanales","Lam.","M. H. Nee","NY00700684_01",NA,NA,"Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","00700736","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","A. S. L. da Silva","1754","1984","03","14","South America","Brazil","Pará","Marabá, Serra dos Carajás. N-4, mina pilôto para explorção de ferro. Local onde foi realizado inventário em 05/83","-50.1736164","-6.0551244",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=837153' target='other'> <mi>dwc_moreinfo</mi></a>","NY00700736","Magnoliophyta","Solanales","Lam.","A. S. L. da Silva","NY00700736_01","700","750","Marabá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","00713090","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","A. L. Stoffers","113","1982","10","29","South America","Guyana",NA,"Near Mabura Hill sawmill","-58.63","5.32",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=853729' target='other'> <mi>dwc_moreinfo</mi></a>","NY00713090","Magnoliophyta","Solanales","Lam.","M. H. Nee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","00700739","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","M. J. P. Pires-O'Brien","498","1985","08","01","South America","Brazil","Pará","Monte Dourado, área 14","-52.539719","-0.8678545",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=837164' target='other'> <mi>dwc_moreinfo</mi></a>","NY00700739","Magnoliophyta","Solanales","Lam.",NA,"NY00700739_01",NA,NA,"Almeirim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","00742436","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","H. S. Irwin","17463","1966","06","19","South America","Brazil","Mato Grosso","Ca. 70 km. S. of Xavantina","-52.2567","-15.8903",NA,NA,"separate fruit",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=875146' target='other'> <mi>dwc_moreinfo</mi></a>","NY00742436","Magnoliophyta","Solanales","Lam.","M. H. Nee","NY00742436_01","500","500","Barra do Garças",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2016-09-29 19:53:00-03","NY","NYBG","00713076","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","A. M. Polak","402","1991","10","01","South America","Guyana",NA,"Along access road to Tropenbos ecological reserve, 15 km S of Mabura","-58.43","5.13",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=852210' target='other'> <mi>dwc_moreinfo</mi></a>","NY00713076","Magnoliophyta","Solanales",NA,"P. J. M. van Steenpaal",NA,"75","75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","770842","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","L. A. Mattos Silva","2533","1988","09","19","South America","Brazil","Bahia","Rod. Ituberá/Camamu, km 4. Próximo à ponte sobre o Rio.","-39.1492","-13.7322",NA,NA,"sheet",NA,"Coleta de folhas para análises. <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=750559' target='other'> <mi>dwc_moreinfo</mi></a>","NY00770842","Magnoliophyta","Solanales","Lam.","M. H. Nee","NY00770842_01",NA,NA,"Ituberá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","00713163","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","M. H. Nee","38777","1990","09","14","South America","Bolivia","Santa Cruz","[formerly part of Prov. Nuflo de Chavez], NW side of Perseverancia","-62.8","-14.73",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=750533' target='other'> <mi>dwc_moreinfo</mi></a>","NY00713163","Magnoliophyta","Solanales","Lam.","M. H. Nee",NA,"275","275","Guarayos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","00700762","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","L. O. A. Teixeira","984","1982","06","07","South America","Brazil","Amazonas","Estrada Humaitá-Lábrea, km 64","-63.5725","-7.4917",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=837219' target='other'> <mi>dwc_moreinfo</mi></a>","NY00700762","Magnoliophyta","Solanales","Lam.","M. H. Nee","NY00700762_01",NA,NA,"Humaitá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","00713082","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","W. J. Hahn","5179","1989","01","24","South America","Guyana","Cuyuni-Mazaruni","Kartabo, Willems Timber Concession","-58.83","6.35",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=853714' target='other'> <mi>dwc_moreinfo</mi></a>","NY00713082","Magnoliophyta","Solanales","Lam.","M. H. Nee","NY00713082_01","100","100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","00700698","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","R. M. Harley","10748","1968","10","21","South America","Brazil","Mato Grosso","C. 4.5 km. SW. from base camp","-51.77","-12.82",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=837121' target='other'> <mi>dwc_moreinfo</mi></a>","NY00700698","Magnoliophyta","Solanales","Lam.","M. H. Nee","NY00700698_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","00700724","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","M. H. Nee","34657","1987","04","01","South America","Brazil","Rondônia","23 km. NW of Costa Marques on hwy. BR 429, ca. 18 km. WNW of Costa Marques by air","-64.28","-12.3",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=750529' target='other'> <mi>dwc_moreinfo</mi></a>","NY00700724","Magnoliophyta","Solanales","Lam.","M. H. Nee","NY00700724_01","150","150","Costa Marques",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","00700770","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","A. Lasseign","P21163","1974","07","22","South America","Brazil","Amazonas","Km. 65, on road from Manaus to Boa Vista","-60.033288","-2.4106212",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=837243' target='other'> <mi>dwc_moreinfo</mi></a>","NY00700770","Magnoliophyta","Solanales","Lam.","M. H. Nee","NY00700770_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","00713092","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","H. A. Gleason","282","1921","06","18","South America","Guyana",NA,"Tumatumari","-58.993508","5.360389",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=853731' target='other'> <mi>dwc_moreinfo</mi></a>","NY00713092","Magnoliophyta","Solanales","Lam.","M. H. Nee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2016-09-27 01:37:00-03","NY","NYBG","00713139","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","R. A. A. Oldeman","1645","1965","10","23","South America","French Guiana","Saint-Laurent-du-Maroni","Maripasoula, route de l'aviation",NA,NA,NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=853937' target='other'> <mi>dwc_moreinfo</mi></a>","NY00713139","Magnoliophyta","Solanales",NA,"W. G. D'Arcy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2016-09-27 05:27:00-03","NY","NYBG","00742058","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","R. L. Liesner","23837","1988","04","25","South America","Venezuela","Bolívar","Gran Sabana; ca. 10 km SW of Karaurin Tepui at junction of Río Karaurin and Río Asadon (Río Sanpa)","-61.05","5.32",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=873227' target='other'> <mi>dwc_moreinfo</mi></a>","NY00742058","Magnoliophyta","Solanales",NA,NA,NA,"900","1000","Gran Sabana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","110686","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","W. W. Thomas","11198","1996","11","11","South America","Brazil","Bahia","N edge of Una Biological Reserve, ca. 500 m N of Rio Maruim.","-39.0853","-15.1508",NA,NA,"separate fruit",NA,"Site: R <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=750549' target='other'> <mi>dwc_moreinfo</mi></a>","NY00110686","Magnoliophyta","Solanales","Lam.","M. H. Nee","NY00110686_01",NA,NA,"Una",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
