"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","occurrenceRemarks","individualCount","phylum","class","order","continentOcean","preparationType","coordinatePrecision","geoFlag","relatedCatalogItem","relationshipType","fieldNumber","typeStatus","previousCatalogNumber","sex"
"43","2020-10-27 11:22:07-03","PUCPR","HUCP","25099","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","Lodd.","Dettke, GA","2017","01","03","Caxambu, MG; Siqueira, EL; Stencel, LF","2017","01","13","Brasil","Paraná","Nova Tebas","Estação Ecológica Municipal Reinaldo Petrechen","-51.9453010559082","-24.4381008148193",NA,NA,NA,NA,"HUCP00025099","HUCP00025099","7744","Córrego Vale Azul. Erva epífita, ripária. Flores amarelas. Relevo: ondulado. Vegetação: Floresta Estacional Semidecidual Submontana.",NA,"Monocotiledonea",NA,NA,NA,NA,"21547","auto",NA,NA,NA,NA,NA,NA
"44","2019-12-04 15:26:36-03","PUCPR","HUCP","21006","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","Lodd.","Lemos, JV",NA,NA,NA,"Lemos, JV","2008","04","04","Brasil","Paraná","Pontal do Paraná","Rio Guaraguaçu","-48.511100769043","-25.6735992431641",NA,NA,NA,NA,NA,NA,"067",NA,NA,"Monocotiledonea",NA,NA,NA,NA,"19508","auto",NA,NA,NA,NA,NA,NA
"45","2019-12-04 15:26:36-03","PUCPR","HUCP","23285","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","Lodd.","Santos, TF",NA,NA,NA,"Kersten, RA","2011","01","20","Brasil","Paraná","São Jerônimo da Serra",NA,"-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,"HUCP00002932","HUCP00002932","1257",NA,NA,"Monocotiledonea",NA,NA,NA,NA,"30511","auto",NA,NA,NA,NA,NA,NA
"46","2019-12-04 15:26:36-03","PUCPR","HUCP","23344-A","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Hekary, C",NA,NA,NA,"Hekary, C","2011","08","27","Brasil","Paraná","São José dos Pinhais",NA,"-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,NA,"024",NA,NA,"Monocotiledonea",NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA
"47","2020-02-27 21:09:32-03","PUCPR","HUCP","23406","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Kersten, RA; Hekavey, C",NA,NA,NA,"Hekavey, C","2011","07","22","Brasil","Paraná","São José dos Pinhais","RPPN Nhandara Guaricana da Usina","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"HUCP00002966","HUCP00002966","023",NA,NA,"Monocotiledonea",NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA
"48","2020-02-08 08:46:19-03","NBC","NL-BOTANY","U.1466492","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","crispa","Gomesa crispa","Klotzsch ex Rchb.f.","Pabst GFJ",NA,NA,NA,"Lindeman JC; Haas JH de","1967","07","25","Brazil","Paraná",NA,"Est. Paraná. Serra do Mar; Bela Vista, Atlantic slope near old road from Curitiba to Morretes.",NA,NA,NA,NA,NA,NA,"NL-U1466492","NL-U1466492",NA,"Rainforest.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1466492 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliopsidae","Asparagales","Southern America",NA,NA,NA,"U 0251101",NA,NA,NA,NA,NA
"49","2020-02-08 08:46:19-03","NBC","NL-BOTANY","U.1466493","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","crispa","Gomesa crispa","Klotzsch ex Rchb.f.","Westra LYT",NA,NA,NA,"Lindeman JC; Barcia J","1971","07","21","Brazil","Rio de Janeiro",NA,"Brasil, Serra dos Orgaos, RJ, vale acima da Fazenda Bonfim.",NA,NA,NA,NA,NA,NA,"NL-U1466493","NL-U1466493",NA,"Numa pedra na beira do corrego acima da Gruta do Presidente.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1466493 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliopsidae","Asparagales","Southern America",NA,NA,NA,"U 0251100",NA,NA,NA,NA,NA
"50","2020-02-08 08:46:19-03","NBC","NL-BOTANY","WAG.1136465","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","crispa","Gomesa crispa","Klotzsch ex Rchb.f.",NA,NA,NA,NA,"Hatschbach GG","1971","08","25","Brazil",NA,NA,"Rio tupitinga (mun. Guaratuba) Paraná.",NA,NA,NA,NA,NA,NA,"NL-WAG1136465","NL-WAG1136465",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1136465 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliopsidae","Asparagales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-02-08 08:46:19-03","NBC","NL-BOTANY","U.1466494","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","fischeri","Gomesa fischeri","Regel","Pabst GFJ","1978","09","28","Maas PJM; Carauta JPP","1977","10","16","Brazil","Rio de Janeiro",NA,"Edo. Rio de Janeiro, Serra da Estrela.",NA,NA,NA,NA,NA,NA,"NL-U1466494","NL-U1466494",NA,"Forest.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1466494 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliopsidae","Asparagales","Southern America",NA,NA,NA,"U 0251098",NA,NA,NA,NA,NA
"52","2020-02-08 08:46:19-03","NBC","NL-BOTANY","L.1509063","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","planifolia","Gomesa planifolia","Klotzsch ex Rchb.f.",NA,NA,NA,NA,"Dusén PKH","1909","11","23","Brazil",NA,NA,"Parana: Sirra la Mar, Monte Alegre, in kunse ark. *.",NA,NA,NA,NA,NA,NA,"NL-L1509063","NL-L1509063",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1509063 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliopsidae","Asparagales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-02-08 08:46:19-03","NBC","NL-BOTANY","L.1509064","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","planifolia","Gomesa planifolia","Klotzsch ex Rchb.f.",NA,NA,NA,NA,"Unknown",NA,NA,NA,"Brazil",NA,NA,"Brasilia.",NA,NA,NA,NA,NA,NA,"NL-L1509064","NL-L1509064",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1509064 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliopsidae","Asparagales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-02-08 08:46:19-03","NBC","NL-BOTANY","U.1466496","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Pabst GFJ",NA,NA,NA,"Hatschbach GG; Lindeman JC; Haas JH de","1966","02","13","Brazil","Paraná",NA,"Parana (Brasil). Porto Vitoria. Rio Jangada.",NA,NA,NA,NA,NA,NA,"NL-U1466496","NL-U1466496",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1466496 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliopsidae","Asparagales","Southern America",NA,NA,NA,"U 0251097",NA,NA,NA,NA,NA
"55","2020-02-08 08:46:37-03","NBC","NL-BOTANY","U.1462230","PreservedSpecimen","Plantae","Orchidaceae","Oncidium","paranaense","Oncidium paranaense","Kraenzl.",NA,NA,NA,NA,"Lindeman JC; Haas JH de","1966","11","04","Brazil",NA,NA,"Est. Paraná. Cantagalo, 30 km E de Laranjeiras do Sul, pastagem com arvores.",NA,NA,NA,NA,NA,NA,"NL-U1462230","NL-U1462230",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1462230 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliopsidae","Asparagales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-11-04 12:17:31-03","ESALQ","ESA","62351","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","crispa","Gomesa crispa","Lindl.","Forster, W.",NA,NA,NA,"Forster, W. ; Leoni, L.S.","1999","05","28","Brasil","Minas Gerais","Alto Caparaó",NA,"-41.8683013916016","-20.4333000183105",NA,NA,NA,NA,"ESA062351",NA,"79.0",NA,NA,"Magnoliophyta",NA,NA,NA,NA,"21645","auto",NA,NA,NA,NA,NA,NA
"57","2020-11-04 12:17:31-03","ESALQ","ESA","743","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","crispa","Gomesa crispa",NA,NA,NA,NA,NA,"Santos, P.M.O.","1934","08","20","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"ESA000743","ESA000743",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"58","2020-11-04 12:17:31-03","ESALQ","ESA","95510","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","crispa","Gomesa crispa","Lindl.","Paula-Souza, J.","2006","07","12","Paula-Souza, J.; Zuloaga, F.O.; Morrone, O.; Tsuji, R.; Silveira, M.F.","2006","07","12","Brasil","Minas Gerais","Itamonte","BLOQUEADO","-44.8699989318848","-22.283899307251",NA,NA,"1465","1465","ESA095510","ESA095510","5832.0","Epífita, flores amarelas",NA,"Magnoliophyta",NA,NA,NA,NA,"26914","auto",NA,NA,NA,NA,NA,NA
"59","2020-11-04 12:17:31-03","ESALQ","ESA","77203","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","fischeri","Gomesa fischeri","Regel","Forster, W.",NA,NA,NA,"Sztutman, M. ; Valmir","1999","03","24","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"ESA077203","ESA077203","297.0",NA,NA,"Magnoliophyta",NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA
"60","2020-11-04 12:17:31-03","ESALQ","ESA","114188","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva",NA,"Breier, T.B.","2004",NA,NA,"Breier, T.B.","2002","08","25","Brasil","São Paulo","Sete Barras",NA,"-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"ESA114188","ESA114188","572.0",NA,NA,"Magnoliophyta",NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA
"61","2020-11-04 12:15:40-03","ESALQ","ESA","139263","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Silva-Filho, A.A.",NA,NA,NA,"Gissi, D. S.","2016","05","06","Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia. Trilha Hotel Simont - Três Picos.","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,"ESA139263",NA,"236.0",NA,NA,NA,NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA
"62","2020-11-04 12:17:31-03","ESALQ","ESA","120248","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva",NA,NA,NA,NA,NA,"Flores, T.B.","2012","08","01","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Estrada para os municípios de João Neiva e Nova Lombardia","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"ESA120248","ESA120248","1065.0","Epífita, flor integralmente alva. Coluna com linhas vináceas.",NA,"Magnoliophyta",NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA
"63","2021-03-31 13:40:59-03","MN","R","35818","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","crispa","Gomesa crispa","(Lindl.) Klotzsch & Rchb. f.","Sampaio, A.J.",NA,NA,NA,"Sampaio, A.J.","1926","05",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"970","970",NA,NA,"4683",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-31 13:40:59-03","MN","R","43850","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","crispa","Gomesa crispa","(Lindl.) Klotzsch & Rchb. f.",NA,NA,NA,NA,"Rosa, M.","1946","12","19","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-31 13:40:59-03","MN","R","101676","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","crispa","Gomesa crispa","(Lindl.) Klotzsch & Rchb. f.","Pabst, G.F.J.","1958","10","10","Vidal, J. ; Araujo, E.S.","1951","01","19","Brasil","Paraná","Prudentópolis",NA,"-50.9777984619141","-25.2131004333496",NA,NA,NA,NA,NA,NA,"III - 400",NA,NA,NA,NA,NA,NA,NA,"61049","auto",NA,NA,NA,NA,NA,NA
"66","2021-03-31 13:40:59-03","MN","R","86472","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","crispa","Gomesa crispa","(Lindl.) Klotzsch & Rchb. f.","Pabst, G.F.J.","1962","04","29","Vidal, J.","1952",NA,NA,"Brasil","Rio de Janeiro","Teresópolis",NA,"-42.9655990600586","-22.4122009277344",NA,NA,"1500","1500",NA,NA,"52 - 783",NA,NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA
"67","2021-03-31 13:40:59-03","MN","R","24936","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","crispa","Gomesa crispa","(Lindl.) Klotzsch & Rchb. f.","Brade, A.C.",NA,NA,NA,"Schwacke, C.A.W.","1884",NA,NA,"Brasil","Santa Catarina","Blumenau",NA,"-49.0661010742188","-26.9193992614746",NA,NA,NA,NA,NA,NA,"IV - 62",NA,NA,NA,NA,NA,NA,NA,"34291","auto",NA,NA,NA,NA,NA,NA
"68","2021-03-31 13:40:59-03","MN","R","44511","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","crispa","Gomesa crispa","(Lindl.) Klotzsch & Rchb. f.","Hans, D.",NA,NA,NA,"Hans, D.","1947","04","24","Brasil","Rio de Janeiro","Rio de Janeiro","Alto da Boa Vista","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,"148",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"69","2021-03-31 13:40:59-03","MN","R","86488","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","fischeri","Gomesa fischeri","Regel","Pabst, G.F.J.","1962","04","29","Vidal, J.","1953","01","23","Brasil","Rio de Janeiro","Teresópolis",NA,"-42.9655990600586","-22.4122009277344",NA,NA,"900","900",NA,NA,"II - 5946",NA,NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA
"70","2021-03-31 13:40:59-03","MN","R","103059","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","planifolia","Gomesa planifolia","(Lindl.) Klotzsch ex Rchb. f.","Pabst, G.F.J.","1958","10","02","Smith, L.B.","1952","02","23","Brasil","Santa Catarina","Brusque",NA,"-48.9","-27.1","48°54'W","27°06'S","40","40",NA,NA,"5779",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-31 13:40:59-03","MN","R","69766","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","planifolia","Gomesa planifolia","(Lindl.) Klotzsch ex Rchb. f.","Pabst, G.F.J.","1958","10","02","Magalhães, H.","1896","06",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1308","Commissão Geographica Geologica de Minas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2019-12-19 08:15:24-03","FPS","FPS","2781","MachineObservation","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Schwirkowski, P.","2017","01","29","Schwirkowski, P.","2017","01","29","Brasil","Santa Catarina","São Bento do Sul","Serra Alta, atrás da Implantec","-49.389684","-26.2962","-49.389684","-26.2962",NA,NA,"FPS02781,FURB55514","FPS02781_v01 FPS02781_v02 FPS02781_v03 FPS02781_v04 FURB55514","2209","<ll>dwc_commonname:</ll> Orquídea",NA,NA,NA,NA,NA,NA,NA,NA,"FURB 55514","voucher",NA,NA,NA,NA
"73","2019-12-19 08:15:24-03","FPS","FPS","2035","MachineObservation","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Schwirkowski, P.","2016","01","30","Schwirkowski, P.","2016","01","30","Brasil","Santa Catarina","São Bento do Sul","Parque Vinte e Três de Setembro","-49.383622","-26.27563","-49.383622","-26.27563",NA,NA,"FPS02035","FPS02035_v01 FPS02035_v02 FPS02035_v03",NA,"<ll>dwc_commonname:</ll> Orquídea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2019-12-19 08:15:24-03","FPS","FPS","1522","MachineObservation","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Schwirkowski, P.","2011","01","16","Schwirkowski, P.","2011","01","16","Brasil","Santa Catarina","São Bento do Sul","Serra Alta. Ponte do Rio Banhados. Borda de mata.","-49.383623","-26.275631","-49.383623","-26.275631",NA,NA,"FPS01522","FPS01522_v01 FPS01522_v02 FPS01522_v03 FPS01522_v04 FPS01522_v05",NA,"<ll>dwc_commonname:</ll> Orquídea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-12-19 08:15:24-03","FPS","FPS","108","MachineObservation","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R. Br.","Engels, M.E.","2014","05","13","Schwirkowski, P.","2014","03","23","Brasil","Santa Catarina","São Bento do Sul","Sertãozinho, Recanto Buger Strasse","-49.366298","-26.325219","-49.366298","-26.325219",NA,NA,"FPS00108,FURB35277,MBM392097","FPS00108_v01 FPS00108_v02 FPS00108_v03 FURB35277 MBM392097","285","<ll>dwc_commonname:</ll> Orquídea",NA,NA,NA,NA,NA,NA,NA,NA,"MBM 392097, FURB 46961","voucher",NA,NA,NA,NA
"76","2019-02-15 11:46:54-02","IPA","IPA","29296","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R. Br.","Meneguzzo, T.E.C.","2014","10",NA,"Andrade-Lima","1972","12","19","Brasil","Pernambuco","Caruaru","Brejo dos Cavalos","-35.9761009216309","-8.28332996368408",NA,NA,NA,NA,"IPA0029296",NA,"7115",NA,NA,"Plantae",NA,NA,"Southern America",NA,"35136","auto",NA,NA,NA,NA,NA,NA
"77","2020-12-21 16:36:48-03","IAP","PACA-AGP","71167","PreservedSpecimen","Plantae","Orchidaceae","Coppensia","paranaensis","Coppensia paranaensis","(Kraenzl.) F. Barros & V. T. Rodrigues","Castro, J. B.","2016","07","26","Jasper, A.","1991","12","05","Brasil","RS","Caxias do Sul","Barr. do Faxinal","-51.1794013977051","-29.1681003570557",NA,NA,"750","750","PACA071167",NA,NA,"Habitat: Epífita próximo a Araucaria",NA,"Magnoliophyta","Liliatae","Orchidales",NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA
"78","2019-08-27 13:26:31-03","IAP","PACA-AGP","103260","PreservedSpecimen","Plantae","Orchidaceae","Coppensia","paranaensis","Coppensia paranaensis","(Kraenzl.) F. Barros & V. T. Rodrigues","Castro, J. B.","2016","07","26","J. Brustulin","2007","12","15","Brasil","RS","São Francisco de Paula","Parque Municipal da Ronda.","-50.594722","-29.450833","50°35'41W","29°27'03S",NA,NA,"PACA103260",NA,"35","Hábito: epífita",NA,"Magnoliophyta","Liliatae","Orchidales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2019-08-27 13:26:31-03","IAP","PACA-AGP","71445","PreservedSpecimen","Plantae","Orchidaceae","Coppensia","paranaensis","Coppensia paranaensis","(Kraenzl.) F. Barros & V. T. Rodrigues","Castro, J. B.","2016","07","26",NA,"1956","02","26","Brasil","RS","Vacaria","Passo do Socorro","-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,"PACA071445",NA,NA,"Fenofase: flor",NA,"Magnoliophyta","Liliatae","Orchidales",NA,NA,"63451","auto",NA,NA,NA,NA,NA,NA
"80","2019-08-27 13:26:34-03","IAP","PACA-AGP","55129","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","barkeri","Gomesa barkeri","(Hook.) Rolfe","G. Pabst (1439)","1953",NA,NA,"P. R. Reitz","1952","01","24","Brasil","SC","Chapecó","Capetinga Campo Erê","-52.6183013916016","-27.096399307251",NA,NA,NA,NA,"PACA055129",NA,"4670","Habitat: Epífito da mata",NA,"Magnoliophyta","Liliatae","Orchidales",NA,NA,"22671","auto",NA,NA,NA,NA,NA,NA
"81","2019-08-27 13:26:34-03","IAP","PACA-AGP","66991","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","crispa","Gomesa crispa","(Lindl.) Hoffmanns.","A. Sehnem S.J.","1980","08",NA,"Ieda Matte et al.","1980","05","17","Brasil","RS","Veranópolis",NA,"-51.5494003295898","-28.9361000061035",NA,NA,NA,NA,"PACA066991",NA,NA,"Habitat: Epífita junto à cascata do Marin",NA,"Magnoliophyta","Liliatae","Orchidales",NA,NA,"16670","auto",NA,NA,NA,NA,NA,NA
"82","2019-08-27 13:26:34-03","IAP","PACA-AGP","115542","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","crispa","Gomesa crispa","(Lindl.) Hoffmanns.","Endres Jr., D.","2012","12","16","Rocha, L.D.","2012","12","16","Brasil","RS","Caraá","nascente do Rio dos Sinos","-50.291056","-29.706944","50º17'27.8W","29º42'25.0S",NA,NA,"PACA115542",NA,"274","Habitat: epífito",NA,"Magnoliophyta","Liliatae","Orchidales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2019-08-27 13:26:34-03","IAP","PACA-AGP","42198","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","crispa","Gomesa crispa","(Lindl.) Hoffmanns.","Pabst",NA,NA,NA,"Rambo, B.","1949","06","25","Brasil","RS","São Leopoldo","Schwabenschneis","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"PACA042198",NA,NA,"Habitat: In silva primaeva epiphytica Fenofase: flor",NA,"Magnoliophyta","Liliatae","Orchidales",NA,NA,"10287","auto",NA,NA,NA,NA,NA,NA
"84","2019-08-27 13:26:35-03","IAP","PACA-AGP","71143","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","crispa","Gomesa crispa","(Lindl.) Hoffmanns.","V. F. Nunes",NA,NA,NA,"V. F. Nunes et al.",NA,NA,NA,"Brasil","RS","Sapiranga","Recanto da Cascata Picada Verão","-51.0069007873535","-29.6380996704102",NA,NA,NA,NA,"PACA071143",NA,"1270","Flores amarelo - esverdeadas, com duas manchas estreitas alaranjadas na coluna. Habitat: Epífita ou ripícola, higrófita, ombrófita. Fenofase: flor",NA,"Magnoliophyta","Liliatae","Orchidales",NA,NA,"11711","auto",NA,NA,NA,NA,NA,NA
"85","2019-08-27 13:26:35-03","IAP","PACA-AGP","66992.1","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","crispa","Gomesa crispa","(Lindl.) Hoffmanns.","A. Sehnem SJ","1980","08",NA,"L. Klauss et al.","1980","05","17","Brasil","RS","Veranópolis",NA,"-51.5494003295898","-28.9361000061035",NA,NA,NA,NA,"PACA066992-1",NA,NA,"Habitat: Epífita junto à ascata do Marin",NA,"Magnoliophyta","Liliatae","Orchidales",NA,NA,"16670","auto",NA,NA,NA,NA,NA,NA
"86","2019-08-27 13:26:35-03","IAP","PACA-AGP","107693","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R. Br.","Castro, J. B.","2016","06","16","Sehnem, A.","1946","08","02","Brasil","RS","Montenegro","S. Salvador.","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"PACA107693",NA,"2066","Habitat: epiphytum in silva",NA,"Magnoliophyta","Liliatae","Orchidales",NA,NA,"21601","auto",NA,NA,NA,NA,NA,NA
"87","2019-08-27 13:26:35-03","IAP","PACA-AGP","598","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R. Br.","Castro, J. B.","2016","06","16","J. Dutra","1933","09","22","Brasil","RS","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"PACA000598",NA,NA,"Habitat: In silva epiphytica Fenofase: flor",NA,"Magnoliophyta","Liliatae","Orchidales",NA,NA,"10287","auto",NA,NA,NA,NA,NA,NA
"88","2020-12-20 21:18:45-03","UFV","VIC","3823","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R. Br.",NA,NA,NA,NA,"s.col.","1954","05","28","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"VIC003823","VIC003823","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-12-20 21:18:45-03","UFV","VIC","038172","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R. Br.",NA,NA,NA,NA,"Guarconi, E.","2001","05","27","Brasil","Minas Gerais","Muriaé","Macuco","-42.3664016723633","-21.1305999755859",NA,NA,NA,NA,"VIC038172",NA,"259","Epífita de luz difusa, freguente pseudobulbo ovoide, inflorescência pêndula. Flor amarelo esverdeada, abertura da coluna laranja, duas calosidades, margem de labelo, diâmetro vertical maior que horizontal.",NA,NA,NA,NA,NA,NA,"32715","auto",NA,NA,NA,NA,NA,NA
"90","2020-12-20 21:18:45-03","UFV","VIC","030743","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R. Br.",NA,NA,NA,NA,"Gomes, V.","1969","01","29","Brasil",NA,NA,"Fazenda São Mateus, Rio de peixe.",NA,NA,NA,NA,NA,NA,"VIC030743","VIC030743","s.n.","Epífita encontrada sobre galhos ...",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-12-20 21:18:45-03","UFV","VIC","016096","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R. Br.",NA,NA,NA,NA,"de Paula, C.C.","1995","05",NA,"Brasil","Minas Gerais","Araponga","Fazenda do brigadeiro a 2 km da sede, Fazenda no caminho para Pico do Soares a 1300 m de altitude.","-42.5208015441895","-20.6667003631592",NA,NA,NA,NA,"VIC016096","VIC016096","988","Coletada em chão, rocha e árvore, esciófila,",NA,NA,NA,NA,NA,NA,"16385","auto",NA,NA,NA,NA,NA,NA
"92","2020-12-20 21:18:45-03","UFV","VIC","016098","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R. Br.",NA,NA,NA,NA,"de Paula, C.C.","1996","07","19","Brasil","Minas Gerais","Araponga","PESB, A 2 km da sede da fazenda do Brigadeiro,no caminho para Pico do Soares a cerca de 1300 m de altitude.","-42.5208015441895","-20.6667003631592",NA,NA,NA,NA,"VIC016098","VIC016098","1149","Epífita, esciófila, Flores amarela clara.",NA,NA,NA,NA,NA,NA,"16385","auto",NA,NA,NA,NA,NA,NA
