"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","phylum","order","continentOcean","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount","typeStatus"
"215","2020-11-12 16:59:12-03","UEL","FUEL","21637","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Souza, VC; Rodrigues, RR","1998","01",NA,"Torezan, JMD; et al.","1997","12","13","Brasil","São Paulo","Apiaí","Estrada Pinhalzinho/Apiaí,11 Km de B.Sucesso de It, 11 Km de B.Sucesso de Itararé Apiaí","-48.8400001525879","-24.5",NA,NA,NA,NA,NA,NA,"627","Tracheophyta","Ericales",NA,NA,NA,"37738","auto",NA,NA,NA,NA,NA,NA
"216","2020-11-12 16:59:12-03","UEL","FUEL","30463","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl",NA,NA,NA,NA,"Koscinski, M","1938","12","01","Brasil","São Paulo","São Paulo","Serra da Cantareira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"s.n.","Tracheophyta","Ericales",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"217","2019-11-01 15:11:11-03","UnB","UB","189479","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl",NA,NA,NA,NA,"Lindeman, JC; Haas, JH","1966","11","09","Brasil","Paraná","Campo Novo","Along road Campo Novo to Pinhal Ralo.",NA,NA,NA,NA,NA,NA,NA,NA,"2957","Dicotyledoneae",NA,"Southern America",NA,"Tree, 12 cm diam., 9 m. tall.",NA,NA,NA,NA,NA,NA,NA,NA
"218","2019-11-01 15:11:11-03","UnB","UB","157520","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Hill, SR","1972",NA,NA,"Irwin, HS; Grear Junior, JW; Souza, R; Santos, RR","1966","04","15","Brasil","Bahia","Barreiras","Ca. 5 km. S. of Rio Roda Velha, ca. 150 km. S.W. of Barreiras.","-44.9900016784668","-12.1527996063232",NA,NA,"900","900",NA,NA,"14882","Dicotyledoneae",NA,"Southern America",NA,"Shrub ca. 1,25m, tall. Fruit green.; Cerrado.","152720","auto",NA,NA,NA,NA,NA,NA
"219","2019-10-03 10:04:30-03","UFSCar","SORO","5889","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus",NA,"P.H. Gaem",NA,NA,NA,"Gaem, P.H.; Cabello, N.B.",NA,NA,NA,"Brasil","São Paulo","Salto de Pirapora",NA,"-47.5699996948242","-23.6399993896484",NA,NA,NA,NA,NA,NA,"93",NA,NA,NA,NA,"Árvore de aprox. 3 m.","13557","auto",NA,NA,NA,NA,NA,NA
"220","2019-05-06 12:02:36-03","UFU","HUFU","4232","S","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl",NA,NA,NA,NA,"Araújo, G.M.","1992","06","20","Brasil","Minas Gerais","Araguari","Bosque John Kennedy","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,"HUFU00023669",NA,"958",NA,NA,NA,NA,"Arbóreo, ca. 5 m. Frutos verdes.","58653","auto",NA,NA,NA,NA,NA,NA
"221","2020-08-20 14:55:51-03","UFSC","FLOR","65510","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Verdi, M.","2009","12","02","Verdi, M.; Tomazi, A.L.; Klemz, G.","2009","12","02","Brasil","Santa Catarina","Morro da Fumaça","Estação Cocal.","-49.232222","-28.619167","49º13'56''W","28º37'9''S","50","50","FLOR0065510","FLOR0065510","3326",NA,"Ericales",NA,NA,"arbórea. Florística Projeto IFFSC (Inventário Florístico Florestal de Santa Catarina) 51 (Arbórea) (exsicata recebida de FURB 18491) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbórea",NA,NA,NA,NA,NA,NA,NA,NA
"222","2020-08-20 20:38:36-03","UFSC","FLOR","26620","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Jarenkow, J.A.","1992",NA,NA,"Jarenkow, J.A.","1992","10","30","Brasil","Rio Grande do Sul","Torres","Lageadinho.","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"FLOR0026620",NA,"2172",NA,"Ericales",NA,NA,"arvoreta, flor cálice ferrugíneo e corola branca; estames com filetes brancos e anteras amarelas, 7m altura","20837","auto",NA,NA,NA,NA,NA,NA
"223","2020-08-20 20:38:36-03","UFSC","FLOR","15822","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Falkenberg, D.B.","2005",NA,NA,"Falkenberg, D.B.; Hagelund, K.","1986","02","08","Brasil","Rio Grande do Sul","Torres","Rio das Pacas.","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"FLOR0015822",NA,"3402",NA,"Ericales",NA,NA,"árvore, Fruto Maduro, roxo, 6m altura","20837","auto",NA,NA,NA,NA,NA,NA
"224","2021-03-04 15:42:59-03","IF","SPSF","04612","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus",NA,"T.R.Capistrano","2012","05","31","O.Vecchi",NA,NA,NA,"Brasil","SP","Loreto","cerrados do Conchal",NA,NA,NA,NA,NA,NA,NA,NA,"122","Magnoliophyta","Ericales","América do Sul",NA,"COLETA: XLS: SPSFAntigo&nf;Cerrado&nf;Nome popular: estoraque-do-mato;",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"225","2021-03-04 15:42:59-03","IF","SPSF","34473","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","T.R.Capistrano","2012","05","31","L.S.Kinoshita & F.A.R.D.P.Arzolla & R.M.Antunes & R.C.Seco & P.L.Moraes","2004","10","15","Brasil","SP","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.994722","-24.06",NA,NA,NA,NA,NA,NA,"186","Magnoliophyta","Ericales","América do Sul",NA,"COLETA: XLS: SPSFNovo; Árvore 5m, flores brancas; GEOGRAFIA: mata atlântica, borda da estrada SP-119, São Miguel/Sete Barras&nf;;",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"226","2021-03-04 15:42:59-03","IF","SPSF","39980","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","J.B.Baitello","2007","11","14","R.Esteves & R.C.Sousa & H.F.A.Pereira & C.D.Lima","2007","11","14","Brasil","SP","São Paulo","Parque Estadual do Jaraguá","-46.756944","-23.460556",NA,NA,"813","813",NA,NA,"277","Magnoliophyta","Ericales","América do Sul",NA,"COLETA: Árvore, 17m. Frutos jovens e maduros verdes pilosos.; GEOGRAFIA: Trilha do Lago;",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"227","2021-03-04 15:42:59-03","IF","SPSF","43041","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","G.Durigan","2008","09","24","N.Guerin & G.Durigan & E.Furlan","2008","09","24","Brasil","SP","Águas de Santa Bárbara","Estação Ecológica Águas de Sta.Bárbara","-49.231667","-22.836389",NA,NA,NA,NA,NA,NA,"246","Magnoliophyta","Ericales","América do Sul",NA,"COLETA: Floresta Estacional com influência ripária.&nf;Árvore 5m; frutos imaturos vderdes.;",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"228","2021-03-04 15:42:59-03","IF","SPSF","52213","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","G.A.D.C.Franco","2010","04","06","R.L.R.Santos et al.","2009","10","11","Brasil","SP","Itaberá","Estação Ecológica de Itaberá","-49.144167","-23.833889",NA,NA,"700","700",NA,NA,"147","Magnoliophyta","Ericales","América do Sul",NA,"COLETA: Arbusto 50cm de altura, flores brancas.; GEOGRAFIA: Floresta Ombrófila mista.;",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"229","2021-03-04 15:42:59-03","IF","SPSF","00402","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus",NA,NA,NA,NA,NA,"M.Koscinski","1938","09","01","Brasil","SP","São Paulo","Serra da Cantareira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Ericales","América do Sul",NA,"COLETA: XLS: SPSFAntigo;","53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"230","2021-03-04 15:42:59-03","IF","SPSF","01752","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus",NA,"T.R.Capistrano","2012","05","31","M.Koscinski","1933","09","01","Brasil","SP","São Paulo","Serra da Cantareira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Ericales","América do Sul",NA,"COLETA: XLS: SPSFAntigo;","53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"231","2021-03-04 15:42:59-03","IF","SPSF","25140","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus",NA,NA,NA,NA,NA,"J.R.L.Godoy","1999","01","13","Brasil","SP","Pariquera-Açú","Parque Ecológico Pariquera Abaixo PEPA","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,NA,"146","Magnoliophyta","Ericales","América do Sul",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta Ombrofila densa, alta de restinga&nf;;","17990","auto","Magnoliopsida",NA,NA,NA,NA,NA
"232","2021-03-04 15:42:59-03","IF","SPSF","02130","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus",NA,"T.R.Capistrano","2012","05","31","D.Bento Pickel","1942","10","22","Brasil","SP","São Paulo","Chácara dos Morrinhos","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Ericales","América do Sul",NA,"COLETA: XLS: SPSFAntigo&nf;Árvore alta, flores brancas.&nf;Na mata;","53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"233","2021-03-04 15:42:59-03","IF","SPSF","07312","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus",NA,"T.R.Capistrano","2012","05","31","F.Lopes","1935","02","01","Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Ericales","América do Sul",NA,"COLETA: XLS: SPSFAntigo&nf;Arvoreta&nf;Nome popular: jaguatinga;","53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"234","2021-03-04 15:42:59-03","IF","SPSF","07163","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus",NA,"T.R.Capistrano","2012","05","31","M.Koscinski","1938","12","01","Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Ericales","América do Sul",NA,"COLETA: XLS: SPSFAntigo;","53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"235","2017-09-11 17:14:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl",NA,NA,NA,NA,"Sello, HL",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Crrescit prope Rio e Janeiro et in prov. S.Catharinae.",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"Southern America",NA,"Dryas.; HABITAT: Dryas.",NA,NA,NA,NA,NA,NA,NA,NA
"236","2017-09-11 17:14:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl",NA,NA,NA,NA,"Schott, HW",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Crrescit prope Rio e Janeiro et in prov. S.Catharinae.",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2017-09-11 17:14:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl",NA,NA,NA,NA,"Mikan, JC",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Crrescit prope Rio e Janeiro et in prov. S.Catharinae.",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2017-09-11 17:14:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Styracaceae","Styrax","alutaceus","Styrax alutaceus","Seub.",NA,NA,NA,NA,"Sello, HL",NA,NA,NA,"Brazil",NA,NA,"Crescit in Brasilia austro-orientali.",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"Southern America",NA,"Oreas, Dryas?; HABITAT: Oreas, Dryas?",NA,NA,NA,NA,NA,NA,NA,NA
"239","2021-02-08 12:46:03-03","UFRGS","ICN","159763","S","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Molz, M",NA,NA,NA,"Molz, M","2003",NA,NA,"Brasil","RS","Araricá","cerca de 1 2 km do centro da cidade 22J506253.23 E 6725537.64 S área de mestrado de Martin Molz","-50.935556","-29.599722","-50.935556","-29.599722","90","90",NA,NA,"114","Dicotyledon",NA,"América do Sul",NA,"Com flores",NA,NA,NA,NA,NA,NA,NA,NA
"240","2021-02-08 12:46:03-03","UFRGS","ICN","171987","S","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Molz, M; Grings, M",NA,NA,NA,"Molz, M; M. Grings, G Seger","2014","01","19","Brasil","RS","Dom Pedro de Alcântara",NA,"-49.877222","-29.365","-49.877222","-29.365","19","19",NA,NA,"s.n.","Dicotyledon",NA,"América do Sul",NA,"WGS-84; Arvoreta com 8m de altura, botões não abertos",NA,NA,NA,NA,NA,NA,NA,NA
"241","2021-02-08 12:46:03-03","UFRGS","ICN","182297","S","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Jarenkow, JA","2003","11","20","Molz, M","2003","10","10","Brasil","RS","Araricá",NA,"-50.935833","-29.599444","-50.935833","-29.599444","70","70",NA,NA,"s.n.","Dicotyledon",NA,"América do Sul",NA,"Testemunho mestrado M. Molz; Árvore com 12 m de altura",NA,NA,NA,NA,NA,NA,NA,NA
"242","2021-02-08 12:46:03-03","UFRGS","ICN","191380","S","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Molz, M",NA,NA,NA,"Molz, M; Seger, G","2012","11","01","Brasil","RS","Três Cachoeiras","RS-494","-49.919167","-29.438611","-49.919167","-29.438611","17","17",NA,NA,"s.n.","Dicotyledon",NA,"América do Sul",NA,"Coordenadas em UTM; Arvoreta, 9m altura.; Fragmento na beira da estrada.",NA,NA,NA,NA,NA,NA,NA,NA
"243","2021-02-08 12:46:03-03","UFRGS","ICN","161855","S","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Molz, M","2005","10","26","Molz, M","2005","10","26","Brasil","RS","Campo Bom","Mata da Usina de Reciclagem","-51.0532989501953","-29.6788997650146",NA,NA,NA,NA,NA,NA,"s.n.","Dicotyledon",NA,"América do Sul",NA,"Arvoreta, 6 m de altura, com flores; Floresta na planície da Bacia do Sinos","7073","auto",NA,NA,NA,NA,NA,NA
"244","2021-02-08 12:46:03-03","UFRGS","ICN","161856","S","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Molz, M","2006","02","10","Molz, M","2006","02","10","Brasil","RS","Campo Bom","Mata da Usina de Reciclagem","-51.0532989501953","-29.6788997650146",NA,NA,NA,NA,NA,NA,"s.n.","Dicotyledon",NA,"América do Sul",NA,"Árvore, ± 8 m de altura, Com fruto; Floresta na planície da Bacia do Sinos","7073","auto",NA,NA,NA,NA,NA,NA
"245","2021-02-08 12:46:03-03","UFRGS","ICN","118878","S","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Rossoni, MG",NA,NA,NA,"Rossoni, MG","1999","02","01","Brasil","RS","Dom Pedro de Alcântara","Mato da Cova Funda","-49.8497009277344","-29.3694000244141",NA,NA,NA,NA,NA,NA,"s.n.","Dicotyledon",NA,"América do Sul",NA,"Espécie ameaçada de extinção (Em perigo).; Com frutos.","7549","auto",NA,NA,NA,NA,NA,NA
"246","2021-02-08 12:46:03-03","UFRGS","ICN","118843","S","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Rossoni, MG",NA,NA,NA,"Rossoni, MG","1998","12","20","Brasil","RS","Dom Pedro de Alcântara","Mato da Cova Funda","-49.8497009277344","-29.3694000244141",NA,NA,NA,NA,NA,NA,"s.n.","Dicotyledon",NA,"América do Sul",NA,"Espécie ameaçada de extinção (Em perigo).; Com frutos.","7549","auto",NA,NA,NA,NA,NA,NA
"247","2021-02-08 12:46:03-03","UFRGS","ICN","118805","S","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Rossoni, MG",NA,NA,NA,"Rossoni, MG","2000","11","24","Brasil","RS","Dom Pedro de Alcântara","Mato da Cova Funda","-49.8497009277344","-29.3694000244141",NA,NA,NA,NA,NA,NA,"s.n.","Dicotyledon",NA,"América do Sul",NA,"Espécie ameaçada de extinção (Em perigo).; Árvore; na beira do mato.","7549","auto",NA,NA,NA,NA,NA,NA
"248","2021-02-08 12:46:03-03","UFRGS","ICN","179917","S","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl",NA,NA,NA,NA,"Assunção, A","1986","10","18","Brasil","RS","Parobé","Santa Cristina do Pinhal","-50.8347015380859","-29.6285991668701",NA,NA,NA,NA,NA,NA,"s.n.","Dicotyledon",NA,"América do Sul",NA,NA,"11610","auto",NA,NA,NA,NA,NA,NA
"249","2021-02-08 12:46:03-03","UFRGS","ICN","046572","S","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Waechter",NA,NA,NA,"Waechter, JL","1979","11","02","Brasil","RS","Torres","Colônia São Pedro","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,NA,"1446","Dicotyledon",NA,"América do Sul",NA,"Espécie ameaçada de extinção (Em perigo).; Corola branca; árvore com ca. 12m de altura.","20837","auto",NA,NA,NA,NA,NA,NA
"250","2021-02-08 12:46:03-03","UFRGS","ICN","111798","S","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Jarenkow, JA",NA,NA,NA,"Jarenkow, JA","1992","10","30","Brasil","RS","Torres","Lajeadinho","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,NA,"2172","Dicotyledon",NA,"América do Sul",NA,"Espécie ameaçada de extinção (Em perigo).; Arvoreta ca. 7m de altura. Flores com cálice ferrugíneo e corola branca. Estames com filetes brancos e anteras amarelas.; em borda de mata na planície costeira.","20837","auto",NA,NA,NA,NA,NA,NA
"251","2021-02-08 12:46:03-03","UFRGS","ICN","189522","S","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","de Gasper, AL",NA,NA,NA,"Dreveck, S; Verdi, M; Godoy, MB","2008","01","17","Brasil","SC","Rio Negrinho","Volta Grande","-49.5182991027832","-26.2544002532959",NA,NA,NA,NA,NA,NA,"901","Dicotyledon",NA,"América do Sul",NA,"IFFSC; flor branca, fruto verde, hábito: arbórea; FOM","51012","auto",NA,NA,NA,NA,NA,NA
"252","2020-08-26 10:51:00-03","MCN-FZBRS","HAS","10983","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Waechter, J.L.","1979",NA,NA,"Waechter, J.L.","1979","11",NA,"Brasil","Rio Grande do Sul","Torres (Dom Pedro de Alcântara - RS)","Colônia São Pedro",NA,NA,NA,NA,NA,NA,"HAS0010983",NA,"1446","Magnoliophyta",NA,NA,NA,"corola branca; árvore ca. 12 m",NA,NA,NA,NA,NA,NA,NA,NA
"253","2014-09-23 11:02:24-03","G","G-DC","G00142271","S","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","CAT.HERB.PRODR.","2007","01","01","Lund, P. W.","1834",NA,"00","Brazil",NA,NA,NA,"-53.08972222","-10.77305556","-53.08972222","-10.77305556",NA,NA,"G00142271","G00142271","502",NA,NA,"AMERIQUE DU SUD",NA,"Coordinate uncertainty: Precision at the level of country Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=122507&base=img&lang=en",NA,NA,NA,NA,NA,NA,NA,NA
"254","2020-12-30 07:49:01-03","IBt","SP","429655","S","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl",NA,NA,NA,NA,"Torres, RB","1999","10","15","Brasil","Minas Gerais","Camanducaia",NA,"-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,NA,NA,"918",NA,NA,NA,NA,NA,"22140","auto",NA,NA,NA,NA,NA,NA
"255","2020-10-15 10:09:38-03","IBt","SP","338663","S","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl",NA,NA,NA,NA,"Alves, J","1998","01","24","Brasil","Paraná","Curiúva",NA,"-50.4583015441895","-24.0324993133545",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"23566","auto",NA,NA,NA,NA,NA,NA
"256","2020-12-30 07:49:01-03","IBt","SP","429658","S","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl",NA,NA,NA,NA,"Leitão Filho, HF","1970","10","25","Brasil","São Paulo","Mogi Guaçu",NA,"-46.9421997070312","-22.372200012207",NA,NA,NA,NA,NA,NA,"1075",NA,NA,NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA,NA
"257","2020-08-13 18:02:59-03","IBt","SP","298869","S","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl",NA,NA,NA,NA,"Souza, VC","1995","10","09","Brasil","São Paulo","Peruíbe",NA,"-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,NA,NA,"9311",NA,NA,NA,NA,NA,"21922","auto",NA,NA,NA,NA,NA,NA
"258","2019-11-21 10:19:35-03","IBt","SP","441978","S","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Simão Bianchini, R; Petrongari, FS","2011","11","07","Shirasuna, RT; Queiroz, RT","2007","10","10","Brasil","São Paulo","São Paulo","Lote 4, Parelheiros Rodoanel Mário Covas, Trecho Sul","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"437",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
