"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","county","phylum","order","scientificNameAuthorship","identifiedBy","imagecode","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","eventTime","fieldNumber","individualCount"
"44","2021-03-15 16:37:00-03","NY","NYBG","375732","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta torta","L. Riedel","2212","1834","05",NA,"South America","Brazil","São Paulo","Araracoara","-48.1697","-21.7903",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=261854' target='other'> <mi>dwc_moreinfo</mi></a>","NY00375732","Araraquara","Magnoliophyta","Ericales","(Mart.) Radlk.","T. D. Pennington","NY00375732_01","torta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","866859","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","M. Silveira","649","1993","10","26","South America","Brazil","Acre","Bacia do Rio Purus, Faz. Nova Olinda, Margem direta do Rio Iaco; Carreador do São Bento I, ca. 15 km da sede","-69.22","-10.12",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=592795' target='other'> <mi>dwc_moreinfo</mi></a>","NY00866859","Sena Madureira","Magnoliophyta","Ericales","(Mart.) Radlk.","T. D. Pennington","NY00866859_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","126547","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","C. R. Sperling","6285","1982","06","22","South America","Brazil","Pará","Serra dos Carajás. Ca. 20 km east of AMZA camp N-5, 7 km northwest of new airport.","-50.05","-6.07",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=592798' target='other'> <mi>dwc_moreinfo</mi></a>","NY00126547",NA,"Magnoliophyta","Ericales","(Mart.) Radlk.","L. O. A. Teixeira","NY00126547_01",NA,"650","650",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","00375735","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","C. A. Cid Ferreira","7203","1986","04","25","South America","Brazil","Amazonas","Limoeiro. Rio Puruê afluente da margem direita do Rio Japura","-68.5","-1.5",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=592789' target='other'> <mi>dwc_moreinfo</mi></a>","NY00375735",NA,"Magnoliophyta","Ericales","(Mart.) Radlk.","T. D. Pennington","NY00375735_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","00896554","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","E. P. Heringer","5294","1980","08","12","South America","Brazil","Distrito Federal","Bacia do Rio São Bartolomeu.","-47.9294","-15.7797",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=966283' target='other'> <mi>dwc_moreinfo</mi></a>","NY00896554","Brasília","Magnoliophyta","Ericales","(Mart.) Radlk.","T. D. Pennington","NY00896554_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","375729","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","A. M. Amorim","1413","1993","11","09","South America","Brazil","Bahia","Reserva Biologica do Mico-leao (IBAMA). Entrada no km 46 da Rod. BA-001 Ilhéus/Una","-39.08","-15.15",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=592793' target='other'> <mi>dwc_moreinfo</mi></a>","NY00375729","Una","Magnoliophyta","Ericales","(Mart.) Radlk.","T. D. Pennington","NY00375729_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","375726","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","F. C. Hoehne","28840",NA,NA,NA,"South America","Brazil","São Paulo",NA,NA,NA,NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=592800' target='other'> <mi>dwc_moreinfo</mi></a>","NY00375726",NA,"Magnoliophyta","Ericales","(Mart.) Radlk.",NA,"NY00375726_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","00896562","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","B. Dubs","1720","1994","08","29","South America","Brazil","Mato Grosso","Vale do Currupira, Serra das Araras.","-56.85","-15.17",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=966385' target='other'> <mi>dwc_moreinfo</mi></a>","NY00896562","Alto Paraguai","Magnoliophyta","Ericales","(Mart.) Radlk.","J. A. Ratter","NY00896562_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","00866861","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta gallifructa","G. T. Prance","12263","1971","04","22","South America","Brazil","Acre","Vicinity of Serra do Moa","-73.73","-7.5",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=216513' target='other'> <mi>dwc_moreinfo</mi></a>","NY00866861","Mâncio Lima","Magnoliophyta","Ericales","(Cronquist) T.D.Penn.","T. D. Pennington","NY00866861_01","gallifructa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","01212982","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta glabra","G. T. Prance","10756","1971","02","28","South America","Brazil","Roraima","Vicinity of Uaica airstrip, Rio Uraricoera","-63","3.55",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1331344' target='other'> <mi>dwc_moreinfo</mi></a>","NY01212982",NA,"Magnoliophyta","Ericales","T.D.Penn.",NA,NA,"glabra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","01212980","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta glabra","B. Maguire","47119","1960","07","23","South America","Brazil","Amapá",NA,NA,NA,NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1467651' target='other'> <mi>dwc_moreinfo</mi></a>","NY01212980",NA,"Magnoliophyta","Ericales","T.D.Penn.","T. D. Pennington","NY01212980_01","glabra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","01212983","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta glabra","G. A. Black","47-1029","1947","07","16","South America","Brazil","Pará",NA,NA,NA,NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1467661' target='other'> <mi>dwc_moreinfo</mi></a>","NY01212983",NA,"Magnoliophyta","Ericales","T.D.Penn.","T. D. Pennington","NY01212983_01 NY01212983_02","glabra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","01212975","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta glabra","B. A. Krukoff","6636","1934","10","12","South America","Brazil","Amazonas","Basin of Rio Madeira, near Livramento, on Rio Livramento.","-63.03","-7.52",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1467637' target='other'> <mi>dwc_moreinfo</mi></a>","NY01212975","Humaitá","Magnoliophyta","Ericales","T.D.Penn.","T. D. Pennington","NY01212975_01 NY01212975_02 NY01212975_03","glabra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","00749973","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta glabra","P. Fiaschi","2620","2004","10","30","South America","Brazil","Bahia","RPPN Fazenda Agua Branca. Distrito de Jequiriça. Estrada de Valença para Guaibim, ca. 2 km, entrada à esq., 8 km, rumo à sede da reserva","-39.0903","-13.3289",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=912777' target='other'> <mi>dwc_moreinfo</mi></a>","NY00749973","Valença","Magnoliophyta","Ericales","T.D.Penn.","P. Fiaschi","NY00749973_01","glabra","220","220",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","00471940","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta glabra","M. Silveira","1102","1995","11","22","South America","Brazil","Acre","Bacia do Alto Juruá, Rio Tarauacá, margem esquerda. Reserva Indígena Praia do Carapana, colocaçao Nova Morada.","-71.3444","-8.4472",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=210259' target='other'> <mi>dwc_moreinfo</mi></a>","NY00471940","Tarauacá","Magnoliophyta","Ericales","T.D.Penn.","T. D. Pennington","NY00471940_01","glabra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2016-09-30 01:40:00-03","NY","NYBG","01212985","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta glabra","A. Vicentini","517","1994","04","28","South America","Brazil","Amazonas","Porção Nordeste da Reserva, vale do Igarapé do Tinga. Solo argiloso.","-59.966667","-2.883333",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1329989' target='other'> <mi>dwc_moreinfo</mi></a>","NY01212985",NA,"Magnoliophyta","Ericales","T.D.Penn.","T. D. Pennington",NA,"glabra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","01252101","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta glabra","G. T. Prance","8277","1968","11","09","South America","Brazil","Rondônia","8km. NE of Porto Velho. Forest on terra firme.","-63.8138354","-8.7077196",NA,NA,"packeted",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1495650' target='other'> <mi>dwc_moreinfo</mi></a>","NY01252101",NA,"Magnoliophyta","Ericales","T.D.Penn.",NA,"NY01252101_01 NY01252101_02 NY01252101_03","glabra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","01212978","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta glabra","R. de Lemos Fróes","207","1941","07","11","South America","Brazil","Amazonas",NA,NA,NA,NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1467643' target='other'> <mi>dwc_moreinfo</mi></a>","NY01212978",NA,"Magnoliophyta","Ericales","T.D.Penn.","T. D. Pennington","NY01212978_01","glabra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","01212991","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta glabra","B. Maguire","47119","1960","07","23","South America","Brazil","Amapá",NA,NA,NA,NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1467695' target='other'> <mi>dwc_moreinfo</mi></a>","NY01212991",NA,"Magnoliophyta","Ericales","T.D.Penn.","T. D. Pennington","NY01212991_01","glabra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","01212995","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta glabra","S. A. Mori","17592","1984","12","31","South America","Brazil","Amapá","Riozinho, 122 km NW of Porto Grande on the highway Perimetral Norte (BR210).","-53.25","1.35",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1467707' target='other'> <mi>dwc_moreinfo</mi></a>","NY01212995","Macapá","Magnoliophyta","Ericales","T.D.Penn.","T. D. Pennington",NA,"glabra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","01252098","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta glabra","T. C. Plowman","9405","1980","03","01","South America","Brazil","Pará","Belém-Brasília highway (BR 010) 17 km. south of Ligação do Pará, near kilometer marker 1509","-47.53","-4.28",NA,NA,"packeted",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1495627' target='other'> <mi>dwc_moreinfo</mi></a>","NY01252098","Paragominas","Magnoliophyta","Ericales","T.D.Penn.","T. D. Pennington","NY01252098_01 NY01252098_02","glabra","250","250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","375740","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta torta","G. Eiten","3450","1961","12","01","South America","Brazil","São Paulo","Et boundary of Mun. de Araraquare. 15.9km due NW of RR station et village of Santa Eudoxia","-47.92","-21.7",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=261844' target='other'> <mi>dwc_moreinfo</mi></a>","NY00375740","Sao Carlos","Magnoliophyta","Ericales","(Mart.) Radlk.","T. D. Pennington","NY00375740_01","torta","625","625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","375745","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta torta","F. C. Hoehne","28840","1932","03","02","South America","Brazil","São Paulo","Alto da Serra. Arvore grande de Matta da Estaçao Biologica","-46.4097","-23.71",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=261853' target='other'> <mi>dwc_moreinfo</mi></a>","NY00375745","Ribeirao Pires","Magnoliophyta","Ericales","(Mart.) Radlk.","T. D. Pennington","NY00375745_01","torta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","00896586","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta torta","G. T. Prance","59313","1964","10","09","South America","Brazil","Mato Grosso","50 km north of Chavantina, Rio Vau. Serra do Roncador","-52.1583","-14.0503",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=966449' target='other'> <mi>dwc_moreinfo</mi></a>","NY00896586","Água Boa","Magnoliophyta","Ericales","(Mart.) Radlk.",NA,"NY00896586_01","torta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","00896578","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta torta","H. S. Irwin","25183","1970","01","23","South America","Brazil","Goiás","Contraforte Central, ca. 20 km N.E. of Catalão","-47.81634","-18.03893",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=966408' target='other'> <mi>dwc_moreinfo</mi></a>","NY00896578","Catalão","Magnoliophyta","Ericales","(Mart.) Radlk.","T. D. Pennington","NY00896578_01","torta","875","875",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","419186","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta torta","L. Riedel",NA,NA,NA,NA,"South America","Brazil","São Paulo","Rio Pardo","-47.81","-21.1703",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=261850' target='other'> <mi>dwc_moreinfo</mi></a>","NY00419186","Ribeirao Preto","Magnoliophyta","Ericales","(Mart.) Radlk.","T. D. Pennington","NY00419186_01","torta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","00860055","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta torta","G. E. Schatz","917","1983","03","13","South America","Brazil","Maranhão","52 km S of Arame and 78 km N of Grajaú along highway 006","-46.2","-5.2",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=961825' target='other'> <mi>dwc_moreinfo</mi></a>","NY00860055","Grajaú","Magnoliophyta","Ericales","(Mart.) Radlk.","A. Alves-Araújo","NY00860055_01","torta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","00896574","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta torta","G. T. Prance","59481","1964","10","18","South America","Brazil","Goiás","Serra do Caiapó, Banks of Rio Claro, 40 km. south of Caiaponia, road to Jatai.","-51.8103","-16.9569",NA,NA,"separate fruit",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=966626' target='other'> <mi>dwc_moreinfo</mi></a>","NY00896574","Caiapônia","Magnoliophyta","Ericales","(Mart.) Radlk.",NA,"NY00896574_01","torta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","00896588","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta torta","B. D. Sucre","698","1965","07","08","South America","Brazil","Distrito Federal","Country Club.","-47.92","-15.78",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=966453' target='other'> <mi>dwc_moreinfo</mi></a>","NY00896588","Brasília","Magnoliophyta","Ericales","(Mart.) Radlk.","T. D. Pennington","NY00896588_01","torta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","375742","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta torta","G. Eiten","3268","1961","07","11","South America","Brazil","São Paulo","Northwest side of intersection of the Brotas-Itirapina road with the road to Campo Alegre","-47.93","-22.28",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=261843' target='other'> <mi>dwc_moreinfo</mi></a>","NY00375742","Brotas","Magnoliophyta","Ericales","(Mart.) Radlk.","L. B. Smith; S. F. Smith","NY00375742_01","torta","750","750",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","00896587","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta torta","G. T. Prance","18930","1973","10","13","South America","Brazil","Mato Grosso","Chapada dos Guimarães. Road Buriti to Água Fria","-55.7494","-15.4608",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=966450' target='other'> <mi>dwc_moreinfo</mi></a>","NY00896587","Chapada dos Guimarães","Magnoliophyta","Ericales","(Mart.) Radlk.",NA,"NY00896587_01","torta","720","720",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","419191","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta torta","L. Riedel","2212","1834","05",NA,"South America","Brazil","São Paulo","Araracoara","-48.1697","-21.7903",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=261857' target='other'> <mi>dwc_moreinfo</mi></a>","NY00419191","Araraquara","Magnoliophyta","Ericales","(Mart.) Radlk.","T. D. Pennington","NY00419191_01","torta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","00896577","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta torta","H. S. Irwin","9768","1965","11","02","South America","Brazil","Goiás","Serra dos Cristais. 5 km W of Cristalina.","-47.6133","-16.7686",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=966402' target='other'> <mi>dwc_moreinfo</mi></a>","NY00896577","Cristalina","Magnoliophyta","Ericales","(Mart.) Radlk.","T. D. Pennington","NY00896577_01","torta","1175","1175",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","00896579","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta torta","C. A. Cid Ferreira","6113","1985","09","18","South America","Brazil","Mato Grosso","MT BR 163, a 125 km ao S de Sinop, 10 km de Primavera","-55.88","-12.92",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=966412' target='other'> <mi>dwc_moreinfo</mi></a>","NY00896579","Nobres","Magnoliophyta","Ericales","(Mart.) Radlk.","T. D. Pennington","NY00896579_01","torta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","00860085","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta tuberculata","I. Cordeiro","1197","1992","11","24","South America","Brazil","Mato Grosso","Bataguaçú, margens do Rio Pardo.",NA,NA,NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=965185' target='other'> <mi>dwc_moreinfo</mi></a>","NY00860085","Bataguaçú","Magnoliophyta","Ericales","(Sleumer) T.D.Penn.","A. Alves-Araújo","NY00860085_01","tuberculata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","00375475","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta tuberculata","E. Lleras","P17335","1973","08","16","South America","Brazil","Amazonas","Rio Solimões, beside Estrada Bom Fim, São Paulo de Olivença","-68.9350837","-3.4711744",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=301304' target='other'> <mi>dwc_moreinfo</mi></a>","NY00375475","São Paulo de Olivença","Magnoliophyta","Ericales","(Sleumer) T.D.Penn.","A. Alves-Araújo","NY00375475_01","tuberculata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
