"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","phylum","order","monthIdentified","dayIdentified","locality","individualCount","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","infraspecificEpithet"
"183","2015-09-05 10:48:02-03","MNHN","RECOLNAT_MNHN_P","P05581781","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. & Zucc.",NA,NA,"Freire, C.V.|Azevedo, O.",NA,"1925","9","27","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"P05581781","P05581781_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05581781' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"Ipanema.",NA,NA,"hb",NA,NA,NA,NA,NA,"140",NA
"184","2015-09-05 10:48:02-03","MNHN","RECOLNAT_MNHN_P","P05581783","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. & Zucc.",NA,NA,"Brade, A.C.",NA,"1932","12",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"P05581783","P05581783_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05581783' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"Vila Emma",NA,NA,"hb",NA,NA,NA,NA,NA,"12344",NA
"185","2015-09-05 10:48:02-03","MNHN","RECOLNAT_MNHN_P","P05581784","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. & Zucc.",NA,NA,"Brade",NA,"1928","11","4","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"P05581784","P05581784_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05581784' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"Vista Chinesa",NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA
"186","2015-09-05 10:48:02-03","MNHN","RECOLNAT_MNHN_P","P05581785","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. & Zucc.",NA,NA,"Dawson, E.Y.",NA,"1956","5","20","Brasil","Goiás",NA,"-48.83333","-13.75",NA,NA,NA,NA,"P05581785","P05581785_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05581785' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"Region of the southern Serra Dourada at W Long",NA,NA,"hb",NA,NA,NA,NA,NA,"15004",NA
"187","2015-09-05 10:48:02-03","MNHN","RECOLNAT_MNHN_P","P05581788","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. & Zucc.",NA,NA,"Glaziou, A.",NA,"1895","9","29","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"P05581788","P05581788_01","Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05581788' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"Porto do Rio Paracatu",NA,NA,"hb",NA,NA,NA,NA,NA,"20791",NA
"188","2015-09-05 10:48:02-03","MNHN","RECOLNAT_MNHN_P","P05581792","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. & Zucc.",NA,NA,"Gay",NA,"1828","8","1","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"P05581792","P05581792_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05581792' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA
"189","2015-09-05 10:48:02-03","MNHN","RECOLNAT_MNHN_P","P05581794","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. & Zucc.",NA,NA,"Arbo, M.M.|Schinini, A.|Souza, V.C.|Mello-silva, R.",NA,"1990","5","17","Brasil","Minas Gerais","Alvorada de Minas","-43.45","-18.76667",NA,NA,"800",NA,"P05581794","P05581794_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05581794' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"Alrededores de Itapanhocanga, base de la Serra do Espinhco",NA,NA,"hb",NA,NA,NA,NA,NA,"4330",NA
"190","2015-09-05 10:48:03-03","MNHN","RECOLNAT_MNHN_P","P05581807","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. & Zucc.",NA,NA,"Irwin, H.S.",NA,"1966","3","17","Brasil","Distrito Federal",NA,NA,NA,NA,NA,"950",NA,"P05581807","P05581807_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05581807' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"Côrrego Landim, ca. 20 km NE of Brasília",NA,NA,"hb",NA,NA,NA,NA,NA,"14034",NA
"191","2015-09-05 10:48:03-03","MNHN","RECOLNAT_MNHN_P","P05581808","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. & Zucc.",NA,NA,"Irwin, H.S.|Ramos, J.|Santos, R.R.|Souza, R.|Fonsêca, S.F.",NA,"1970","3","3","Brasil","Minas Gerais",NA,NA,NA,NA,NA,"525",NA,"P05581808","P05581808_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05581808' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"Rio Bicudo, ca. 20km W. of Corinto",NA,NA,"hb",NA,NA,NA,NA,NA,"26794",NA
"192","2015-09-05 10:48:03-03","MNHN","RECOLNAT_MNHN_P","P05581809","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. & Zucc.",NA,NA,"Irwin, H.S.|Ramos, J.|Souza, R.|Santos, R.R.|Fonseca, S.F.",NA,"1970","3","8","Brasil","Minas Gerais",NA,NA,NA,NA,NA,"850",NA,"P05581809","P05581809_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05581809' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"ca. 2 km W of Cantoni. Serra do Cabral",NA,NA,"hb",NA,NA,NA,NA,NA,"27158",NA
"193","2015-09-05 10:48:03-03","MNHN","RECOLNAT_MNHN_P","P05581810","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. & Zucc.",NA,NA,"Irwin, H.S.|Ramos, J.|Santos, R.R.|Souza, R.|Fonseca, S.F.",NA,"1970","3","10","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"610","P05581810","P05581810_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05581810' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"Serra do Cabral; ca. 3 km E. of Cantoni",NA,NA,"hb",NA,NA,NA,NA,NA,"27303",NA
"194","2015-09-05 10:48:04-03","MNHN","RECOLNAT_MNHN_P","P05581814","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. & Zucc.",NA,NA,"Irwin, H.S.|Ramos, J.|Santos, R.R.|Souza, R.|Fonsêca, S.F.",NA,"1970","3","14","Brasil","Minas Gerais",NA,NA,NA,NA,NA,"800",NA,"P05581814","P05581814_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05581814' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"Cerrado on steep slopes, ca. 25km E. of Diamantina, near Rio Jequiti. Serra do Espinhaço.",NA,NA,"hb",NA,NA,NA,NA,NA,"27560",NA
"195","2015-09-05 10:48:04-03","MNHN","RECOLNAT_MNHN_P","P05581816","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. & Zucc.",NA,NA,"Krapovickas, A.|Silva, G.|Simpson, C.|Valls, J.F.",NA,"1985","6","2","Brasil","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,"P05581816","P05581816_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05581816' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"15 km N de Rosario Oeste",NA,NA,"hb",NA,NA,NA,NA,NA,"40267",NA
"196","2015-09-05 10:48:04-03","MNHN","RECOLNAT_MNHN_P","P05581817","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. & Zucc.",NA,NA,"Krapovickas, A.|Cristóbal, C.L.",NA,"1980","1","20","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"P05581817","P05581817_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05581817' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"Bandeira do Sul, 20 km NE de Poços de Caldas, orilla del rio Pardo.",NA,NA,"hb",NA,NA,NA,NA,NA,"35408",NA
"197","2015-09-05 10:48:04-03","MNHN","RECOLNAT_MNHN_P","P05581819","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. & Zucc.",NA,NA,"Mosén",NA,"1875","12","15","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"P05581819","P05581819_01","Herbier A. Glaziou donné par Mme SIMARD, sa fille en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05581819' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"4058",NA
"198","2015-09-05 10:48:04-03","MNHN","RECOLNAT_MNHN_P","P05581821","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. & Zucc.",NA,NA,"Rodrigues, W.|Coelho, L.",NA,"1962","1","11","Brasil","Rondônia",NA,NA,NA,NA,NA,NA,NA,"P05581821","P05581821_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05581821' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"Forte Príncipe da Beira, local Baía",NA,NA,"hb",NA,NA,NA,NA,NA,"4293",NA
"199","2015-09-05 10:48:04-03","MNHN","RECOLNAT_MNHN_P","P05581822","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. & Zucc.",NA,NA,"Rodrigues, W.|Coelho, L.",NA,"1962","1","11","Brasil","Rondônia",NA,NA,NA,NA,NA,NA,NA,"P05581822","P05581822_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05581822' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"Forte Príncipe da Beira, Local Baia",NA,NA,"hb",NA,NA,NA,NA,NA,"4292",NA
"200","2015-09-05 10:48:04-03","MNHN","RECOLNAT_MNHN_P","P05581824","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. & Zucc.",NA,NA,"Regnell, A.",NA,"1861","1","1","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"P05581824","P05581824_01","Herbier A. Glaziou donné par Mme SIMARD, sa fille en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05581824' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"II 225",NA
"201","2015-09-05 10:48:05-03","MNHN","RECOLNAT_MNHN_P","P05581827","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. & Zucc.",NA,NA,"Pires, J.M.|Silva, N.T.|Souza, R.",NA,"1963","4","24","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"P05581827","P05581827_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05581827' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"Zona do Calcáreo",NA,NA,"hb",NA,NA,NA,NA,NA,"9311",NA
"202","2015-09-05 10:48:05-03","MNHN","RECOLNAT_MNHN_P","P05581831","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. & Zucc.",NA,NA,"Pereira, E.",NA,"1957","3","31","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"P05581831","P05581831_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05581831' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"Paraopeba. Fazenda do Rasgão em mata.",NA,NA,"hb",NA,NA,NA,NA,NA,"2726",NA
"203","2015-09-05 10:48:05-03","MNHN","RECOLNAT_MNHN_P","P05581835","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. & Zucc.",NA,NA,"Pereira|Pabst 7449, G.",NA,"1964","1","11","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"P05581835","P05581835_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05581835' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"Pr. Vila São José na estrada de Bingua a Iguape.",NA,NA,"hb",NA,NA,NA,NA,NA,"8174",NA
"204","2015-09-05 10:16:06-03","MNHN","RECOLNAT_MNHN_P","P05611740","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. & Zucc.",NA,NA,"Mello-Silva, R.|Vicente, J.|Arbo, M.M.",NA,"1992","11","18","Brasil","Minas Gerais","Buenópolis","-43.95","-17.85",NA,NA,NA,"650","P05611740","P05611740_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05611740' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"Curumatai, lugar llamado Simão, a orillas de la cachoeira del riacho y alrededores",NA,NA,"hb",NA,NA,NA,NA,NA,"619",NA
"205","2015-11-06 23:46:32-02","MNHN","RECOLNAT_MNHN_P","P00724060","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. & Zucc.","Lourteig",NA,"Vauthier",NA,"1833",NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,"P00724060","P00724060_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00724060' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"Tejuco : environ de Congogne de Campos",NA,NA,"hb",NA,NA,NA,NA,NA,"188",NA
"206","2019-01-04 14:17:31-02","MNHN","RECOLNAT_MNHN_P","P00724056","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. & Zucc.","Lourteig",NA,"Glaziou, A.|de Saldanha, Mr J.",NA,"1878","10","3","Brésil",NA,NA,NA,NA,NA,NA,NA,NA,"P00724056","P00724056_01","donné par madame Simard sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00724056' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"chemin du Macaco à la Tijuca",NA,NA,"hb",NA,NA,NA,NA,NA,"9379",NA
"207","2015-11-06 23:12:21-02","MNHN","RECOLNAT_MNHN_P","P00724057","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. & Zucc.","Lourteig",NA,"Glaziou, A.|de Saldanha, Mr J.",NA,"1878","10","3","Brésil",NA,NA,NA,NA,NA,NA,NA,NA,"P00724057","P00724057_01","donné par madame Simard sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00724057' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"chemin du Macaco à la Tijuca",NA,NA,"hb",NA,NA,NA,NA,NA,"9379",NA
"208","2015-11-06 23:46:17-02","MNHN","RECOLNAT_MNHN_P","P00724058","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. & Zucc.","Lourteig",NA,"Vauthier",NA,"1833",NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,"P00724058","P00724058_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00724058' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"Tejuco : environ de Congogne de Campos",NA,NA,"hb",NA,NA,NA,NA,NA,"188",NA
"209","2015-11-06 23:46:24-02","MNHN","RECOLNAT_MNHN_P","P00724059","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. & Zucc.","Lourteig",NA,"Vauthier",NA,"1833",NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,"P00724059","P00724059_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00724059' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"Tejuco : environ de Congogne de Campos",NA,NA,"hb",NA,NA,NA,NA,NA,"188",NA
"210","2017-01-11 12:46:43-02","MNHN","RECOLNAT_MNHN_P","P00724061","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. & Zucc.","Lourteig",NA,"Saint-Hilaire, A. de",NA,"1816",NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,"P00724061","P00724061_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00724061' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"Province de Rio de Janeiro",NA,NA,"hb",NA,NA,NA,NA,NA,"A1 351",NA
"211","2015-11-06 23:47:13-02","MNHN","RECOLNAT_MNHN_P","P00724062","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. & Zucc.","Lourteig",NA,"Saint-Hilaire, A. de",NA,"1816",NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,"P00724062","P00724062_01","dedit Aug. De St. Hilaire <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00724062' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"Province de Rio de Janeiro",NA,NA,"hb",NA,NA,NA,NA,NA,"A1 351",NA
"212","2017-01-11 12:46:43-02","MNHN","RECOLNAT_MNHN_P","P00724063","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. & Zucc.","Lourteig",NA,"Saint-Hilaire, A. de",NA,"1816",NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,"P00724063","P00724063_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00724063' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"Province de Rio de Janeiro",NA,NA,"hb",NA,NA,NA,NA,NA,"A1 351",NA
"213","2015-09-05 10:47:11-03","MNHN","RECOLNAT_MNHN_P","P05581748","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. & Zucc.",NA,NA,"Trinta, Z.A.|Fromm (2120), E.",NA,"1964","12","8","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"P05581748","P05581748_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05581748' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"Entre Campos e Morro do Côco.",NA,NA,"hb",NA,NA,NA,NA,NA,"1044",NA
"214","2015-09-05 10:47:11-03","MNHN","RECOLNAT_MNHN_P","P05581749","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. & Zucc.",NA,NA,"Warming",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"P05581749","P05581749_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05581749' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA
"215","2015-09-05 10:48:02-03","MNHN","RECOLNAT_MNHN_P","P05581787","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. & Zucc.",NA,NA,"Callejas, R.|Silva, J.M.|Ramos, C.",NA,"1983","12","6","Brasil","Paraná","Cerro Azul","-48.75","-25.25",NA,NA,NA,NA,"P05581787","P05581787_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05581787' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"Estrada Rio Branco do Sul-Cerro Azul, 15 km antes de Cerro Azul",NA,NA,"hb",NA,NA,NA,NA,NA,"1858",NA
"216","2015-09-05 10:48:01-03","MNHN","RECOLNAT_MNHN_P","P05581778","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. & Zucc.",NA,NA,"Duarte, A.P.",NA,"1962","2","16","Brasil","Minas Gerais","Carandaí","-43.8064002990723","-20.9535999298096",NA,NA,NA,NA,"P05581778","P05581778_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05581778' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"hb","23079","auto",NA,NA,NA,"6338",NA
"217","2015-09-05 10:48:01-03","MNHN","RECOLNAT_MNHN_P","P05581770","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. & Zucc.",NA,NA,"Heringer, E.P.",NA,"1960","1","31","Brasil","Minas Gerais","Mutum","-41.4383010864258","-19.7999992370605",NA,NA,NA,NA,"P05581770","P05581770_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05581770' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"hb","45079","auto",NA,NA,NA,"7415",NA
"218","2015-09-05 10:48:02-03","MNHN","RECOLNAT_MNHN_P","P05581786","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. & Zucc.",NA,NA,"Claussen",NA,"1842","11","1","Brasil","Rio de Janeiro","Nova Friburgo","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"P05581786","P05581786_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05581786' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"hb","33190","auto",NA,NA,NA,NA,NA
"219","2015-09-05 10:48:05-03","MNHN","RECOLNAT_MNHN_P","P05581834","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. & Zucc.",NA,NA,"Lutz, B.",NA,"1936","1","1","Brasil","Rio de Janeiro","Nova Friburgo","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"P05581834","P05581834_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05581834' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"hb","33190","auto",NA,NA,NA,"995",NA
"220","2015-09-05 10:47:12-03","MNHN","RECOLNAT_MNHN_P","P05581759","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. & Zucc.",NA,NA,"Schwacke|Miller, F.",NA,"1884","7","8","Brasil","Santa Catarina","Blumenau","-49.0661010742188","-26.9193992614746",NA,NA,NA,NA,"P05581759","P05581759_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05581759' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"hb","34291","auto",NA,NA,NA,"127 IV",NA
"221","2015-09-05 10:48:05-03","MNHN","RECOLNAT_MNHN_P","P05581826","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. & Zucc.",NA,NA,"Reitz|klein",NA,"1962","12","21","Brasil","Santa Catarina","Capinzal","-51.6119003295898","-27.343599319458",NA,NA,"500",NA,"P05581826","P05581826_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05581826' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"hb","19949","auto",NA,NA,NA,"14363",NA
"222","2015-09-05 10:48:04-03","MNHN","RECOLNAT_MNHN_P","P05581818","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. & Zucc.",NA,NA,"Reitz|klein",NA,"1963","12","28","Brasil","Santa Catarina","Catanduvas","-51.6617012023926","-27.0706005096436",NA,NA,"900",NA,"P05581818","P05581818_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05581818' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"hb","16067","auto",NA,NA,NA,"16390",NA
"223","2015-09-05 10:48:04-03","MNHN","RECOLNAT_MNHN_P","P05581823","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. & Zucc.",NA,NA,"Reitz|Klein",NA,"1956","9","21","Brasil","Santa Catarina","Ibirama","-49.5177993774414","-27.0569000244141",NA,NA,NA,"100","P05581823","P05581823_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05581823' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"hb","18533","auto",NA,NA,NA,NA,NA
"224","2015-09-05 10:48:04-03","MNHN","RECOLNAT_MNHN_P","P05581813","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. & Zucc.",NA,NA,"Klein, R.",NA,"1953","10","20","Brasil","Santa Catarina","Ibirama","-49.5177993774414","-27.0569000244141",NA,NA,"200",NA,"P05581813","P05581813_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05581813' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"hb","18533","auto",NA,NA,NA,"623",NA
"225","2015-09-05 10:48:05-03","MNHN","RECOLNAT_MNHN_P","P05581828","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. & Zucc.",NA,NA,"Reitz|Klein",NA,"1964","1","2","Brasil","Santa Catarina","Itapiranga","-53.7122001647949","-27.1693992614746",NA,NA,"200",NA,"P05581828","P05581828_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05581828' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"hb","18767","auto",NA,NA,NA,"16834",NA
"226","2015-09-05 10:47:12-03","MNHN","RECOLNAT_MNHN_P","P05581757","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. & Zucc.",NA,NA,"Sampaio, A.",NA,"1926","5","1","Brasil","São Paulo","Amparo","-46.7599983215332","-22.7000007629395",NA,NA,NA,NA,"P05581757","P05581757_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05581757' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"hb","18036","auto",NA,NA,NA,"4530",NA
