"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber"
"411","2021-03-03 13:56:22-03","UFF","NIT","NIT10849","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","T. Fernandes","T. Fernandes","2019","06","08","Brasil","Rio de Janeiro","Maricá","Parque Estadual da Serra da Tiririca. Trilha para o pico da Pedra de Itaocaia.","-42.965","-22.940556","42º57'54''W","22º56'26''S","200","200","Árvore, 5 m. Folhas levemente discolores, flores brancas com anel estaminal levemente avermelhado/rosado. Floresta Ombrófila Densa, sub-bosque. Material prensado em álcool. Material adicional em sílica gel.","NIT00003587",NA,NA,NA,"475",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","2021-03-03 13:56:22-03","UFF","NIT","NIT10352","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","T. Fernandes","T. Fernandes","2018","05","07","Brasil","Rio de Janeiro","Maricá","Trilha para Pedra de Itaocaia.","-42.8185997009277","-22.9193992614746",NA,NA,NA,NA,"Frutos imaturos verdes, anel estaminal quadrangular e lobos do cálice deltoides.","NIT00001586",NA,NA,NA,"186",NA,NA,NA,"20726","auto","2019",NA,NA,NA,NA,NA,NA,NA
"413","2014-12-06 13:49:13-02","UFPB","EAN","6368","S","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa",NA,"B. S. Amorim","L. P. Félix; M. A. Sousa","1988","02","02","Brasil","Paraíba","Mamanguape",NA,"-35.1261","-6.83861",NA,NA,NA,NA,"Arbusto, flores pretas.",NA,NA,NA,NA,NA,NA,NA,NA,"36853","auto","2012","03","15",NA,NA,NA,NA,NA
"414","2020-11-18 11:49:54-03","UERJ","HRJ","12395","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","M.C. Souza","C.Y#?#.G. Manão; C.Y. Manão, S.J. Silva Neto, P Martins, C.L Oliveira, .A. Fontes, K.C Santos","2011","07","19","Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471",NA,NA,"710","710",NA,"HRJ00012778",NA,NA,NA,"s.n.",NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA,NA,NA
"415","2021-02-04 10:29:27-03","UFRPE","HST","19820","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","B.S.Amorim","B.S.Amorim; D.Araújo, J.D.Garcia; J;Lombardi; M.A.Chagas","2011","02","16","Brasil","Pernambuco","Igarassu","Usina São José","-34.999167","-7.838333","34W59'57''","7S50'18''",NA,NA,"Árvore 8-10 m alt.; ritidoma avermelhado; frutos verdes.","HST019820",NA,NA,NA,"764",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2021-02-04 10:29:27-03","UFRPE","HST","2613","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","M.Sobral","M.T.Monteiro","1968","09","11","Brasil","Alagoas","São Miguel dos Campos","Fazenda Sirimbú","-36.0936012268066","-9.78110980987549",NA,NA,NA,NA,"Frutos pequenos","HST002613",NA,NA,NA,"22730",NA,NA,NA,"30539","auto","2006",NA,NA,NA,NA,NA,NA,NA
"417","2021-02-09 10:13:37-03","UENF","HUENF","11857","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Belan, M.","Belan, M.; Faitanin, M. A.","2019","10","23","Brasil","Rio de Janeiro","São Francisco de Itabapoana","Estação Ecológica Estadual de Guaxindiba. Estação Ecológica Estadual de Guaxindiba","-41.093889","-21.375278","41º5'38''W","21º22'31''S","444","444","sépalas brancas.; 5m de altura.; folhas com 'pintas' brancas","HUENF00012701",NA,NA,NA,"28",NA,NA,NA,NA,NA,"2020","03","03",NA,NA,NA,NA,NA
"418","2021-02-09 10:13:37-03","UENF","HUENF","10280","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg",NA,"Souza, T.P.","2012","09","15","Brasil","Rio de Janeiro","Campos dos Goytacazes","Maciço do Itaoca.","-41.448056","-21.797222","41º26'53''W","21º47'50''S",NA,NA,"Parcela 9","HUENF00010923",NA,NA,NA,"848",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","2021-04-07 16:08:49-03","UENF","HUENF","4191","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","M.C. SOUZA","Souza, J.S.","2002","08","14","Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389","41º5'40''W","21º23'29''S","39","39","5x5m","HUENF00004194",NA,NA,NA,"2066",NA,NA,NA,NA,NA,"2019",NA,NA,NA,NA,NA,NA,NA
"420","2021-02-09 10:13:37-03","UENF","HUENF","10182","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg",NA,"Souza, T.P.; Mauad, L.P. & Areas, I.O.R.","2009","10","06","Brasil","Rio de Janeiro","Campos dos Goytacazes","Maciço do Itaoca.","-41.3244018554688","-21.7541999816895",NA,NA,NA,NA,NA,"HUENF00010812",NA,NA,NA,"56",NA,NA,NA,"62761","auto",NA,NA,NA,NA,NA,NA,NA,NA
"421","2021-02-09 10:13:37-03","UENF","HUENF","10181","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg",NA,"Souza, T.P.; Areas, I.O.R. & Mauad, L.P.","2009","10","06","Brasil","Rio de Janeiro","Campos dos Goytacazes","Maciço do Itaoca.","-41.3244018554688","-21.7541999816895",NA,NA,NA,NA,NA,"HUENF00010813",NA,NA,NA,"42",NA,NA,NA,"62761","auto",NA,NA,NA,NA,NA,NA,NA,NA
"422","2021-02-09 10:13:37-03","UENF","HUENF","10183","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg",NA,"Souza, T.P.","2012","09","15","Brasil","Rio de Janeiro","Campos dos Goytacazes","Maciço do Itaoca.","-41.3244018554688","-21.7541999816895",NA,NA,NA,NA,NA,"HUENF00010811",NA,NA,NA,"848",NA,NA,NA,"62761","auto",NA,NA,NA,NA,NA,NA,NA,NA
"423","2021-02-25 10:13:04-03","CVRD","CVRD","2114","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Marcos Sobral","Folli, D.A.","1988","11","22","BRASIL","ES","Linhares",NA,"-39.915476","-19.11772","-39,915476","-19,11772","8","8","<ll>dwc_commonname:</ll> Batinga vermelha","CVRD002114","CVRD002114","Magnoliophyta","Myrtales","819","América do Sul",NA,NA,NA,NA,"2005","02","06","Magnoliopsida",NA,NA,NA,NA
"424","2021-02-25 10:13:04-03","CVRD","CVRD","12620","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Geovane S. Siqueira","Folli, D.A.","2009","11","13","BRASIL","ES","Linhares",NA,"-39.969241","-19.178686","-39,969241","-19,178686","33","33","<ll>dwc_commonname:</ll> Batinga vermelha","CVRD012620",NA,"Magnoliophyta","Myrtales","6466","América do Sul",NA,NA,NA,NA,"2015","03","25","Magnoliopsida",NA,NA,NA,NA
"425","2021-02-25 10:13:04-03","CVRD","CVRD","5477","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Marcelo C. Souza","Folli, D.A.","1996","10","02","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Batinga vermelha","CVRD005477",NA,"Magnoliophyta","Myrtales","2788","América do Sul",NA,NA,"48094","auto","2005","11","23","Magnoliopsida",NA,NA,NA,NA
"426","2021-02-25 10:13:04-03","CVRD","CVRD","2902","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Marcos de Souza Menandro","Folli, D.A.","1990","09","13","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Batinga vermelha","CVRD002902",NA,"Magnoliophyta","Myrtales","1218","América do Sul",NA,NA,"48094","auto","1990","09","13","Magnoliopsida",NA,NA,NA,NA
"427","2021-02-25 10:13:04-03","CVRD","CVRD","6142","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Marcos Sobral","Lughadha, E.N.","1999","02","09","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Batinga vermelha","CVRD006142",NA,"Magnoliophyta","Myrtales","180","América do Sul",NA,NA,"48094","auto","2007","02","10","Magnoliopsida",NA,NA,NA,NA
"428","2021-02-25 10:13:04-03","CVRD","CVRD","4665","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Domingos A. Folli","Folli, D.A.","1993","10","25","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Batinga vermelha","CVRD004665",NA,"Magnoliophyta","Myrtales","2054","América do Sul",NA,NA,"48094","auto","1993","10","25","Magnoliopsida",NA,NA,NA,NA
"429","2021-02-25 10:13:04-03","CVRD","CVRD","1072","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Marcos Sobral","Folli, D.A.","1983","11","21","BRASIL","ES","Linhares","Coleta de flor DAF.105","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Batinga vermelha","CVRD001072",NA,"Magnoliophyta","Myrtales","477","América do Sul",NA,NA,"48094","auto","1986","07","08","Magnoliopsida",NA,NA,NA,NA
"430","2021-02-25 10:13:04-03","CVRD","CVRD","442","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Marcos Sobral","Folli, D.A.","1979","10","31","BRASIL","ES","Linhares","Próximo a Matriz de Gonçalo Alves número 29 e Massaranduba nº 13.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Batinga vermelha","CVRD000442","CVRD000442","Magnoliophyta","Myrtales","155","América do Sul",NA,NA,"48094","auto","1986","07","08","Magnoliopsida",NA,NA,NA,NA
"431","2021-02-25 10:13:04-03","CVRD","CVRD","6103","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Marcos Sobral","Folli, D.A.","1999","02","09","BRASIL","ES","Linhares","Próximo ao cruzamento c/ a Gávea","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Batinga vermelha","CVRD006103",NA,"Magnoliophyta","Myrtales","3347","América do Sul",NA,NA,"48094","auto","2007","02","10","Magnoliopsida",NA,NA,NA,NA
"432","2021-02-25 10:13:04-03","CVRD","CVRD","382","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Marcos Sobral","Folli, D.A.","1979","09","03","BRASIL","ES","Linhares","Próximo a um Imbiruçu, Aderne e Arixixá","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Batinga vermelha","CVRD000382",NA,"Magnoliophyta","Myrtales","105","América do Sul",NA,NA,"48094","auto","1988","07","08","Magnoliopsida",NA,NA,NA,NA
"433","2021-03-01 11:49:28-03","UFPE","UFP","82549","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O. Berg","Amorim, BS","Amorim, BS; Melo, A; Pessoa, E; Chagas, MA","2011","03","10","Brasil","Pernambuco","Jaqueira",NA,"-35.7933006286621","-8.72667026519775",NA,NA,NA,NA,"Floresta Atlântica.","UFP082549",NA,NA,NA,"800",NA,NA,NA,"11830","auto","2011","03",NA,NA,NA,NA,NA,NA
"434","2021-03-01 11:49:28-03","UFPE","UFP","65389","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O. Berg","Amorim, BS","Amorim, BS; Araújo, D; Garcia, JD; Lombardi, J; Chagas, MA","2011","02","16","Brasil","Pernambuco","Igarassu",NA,"-34.999167","-7.838333","-34.999167","-7.838333",NA,NA,"Árvore 8-10m alt., ritidoma avermelhado, frutos verdes.; Interior da mata Floresta Atlântica.","UFP065389",NA,NA,NA,"764",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","2021-03-01 11:49:28-03","UFPE","UFP","70510","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O. Berg","Lourenço, AR","Lourenço, AR","2009","01","22","Brasil","Rio Grande do Norte","Baía Formosa",NA,"-35.007778","-6.369444","-35.007778","-6.369444","4","4","Arvoreta de aprox. 3 a 4 mt de altura. Tronco acinzentado.","UFP070510",NA,NA,NA,"220",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","2021-03-01 11:49:28-03","UFPE","UFP","71682","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O. Berg","Amorim, BS","Deda, RM; Amorim, BS; Chagas, MA; Lima, LJC; et al.","2012","04","17","Brasil","Sergipe","Santa Luzia do Itanhi",NA,"-37.425833","-11.382778","-37.425833","-11.382778",NA,NA,"Árvore com cerca de 4m de altura. Com frutos creme quando imaturos e roxo quando maduros.","UFP071682",NA,NA,NA,"131",NA,NA,NA,NA,NA,"2012","04",NA,NA,NA,NA,NA,NA
"437","2021-03-01 11:49:28-03","UFPE","UFP","82176","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O. Berg","Amorim, BS","Amorim, BS; Lourenço, AR; Correia, DS; Chagas, MA","2011","06","28","Brasil","Pernambuco","Jaqueira",NA,"-35.841111","-8.722778","-35.841111","-8.722778",NA,NA,"Arbusto 3m, botões florais brancos.; Floresta Atlântica.","UFP082176",NA,NA,NA,"887",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","2021-03-01 11:49:28-03","UFPE","UFP","71687","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O. Berg",NA,"Gadelha-Neto; Pereira, LA","2012","04","19","Brasil","Paraíba","Mataraca",NA,"-3.976944","-6.502222","-3.976944","-6.502222",NA,NA,"Sem descrição.","UFP071687",NA,NA,NA,"3279",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","2019-07-31 14:33:07-03","CPATSA","HTSA","6247","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg.","Santana, K.C. de","Martins.C.T.V.D","2015","02","08","Brasil","Bahia","Juazeiro","Serra do Mulato","-40.4986000061035","-9.41166973114014",NA,NA,NA,NA,NA,NA,NA,NA,NA,"355",NA,NA,NA,"76509","auto",NA,NA,NA,NA,NA,NA,NA,NA
"440","2020-09-12 05:00:02-03","US","US","3560997","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O. Berg",NA,"M. Kirizawa","1977","9","29","Brazil","Rio Grande do Norte","São Paulo do Potengi","Nativa no Parque do Estado e Jardim Botânico","-35.7627983093262","-5.89499998092651",NA,NA,NA,NA,NA,"US01897906","US01897906_01 US01897906_02",NA,"Myrtales","290","South America - Neotropics",NA,NA,"13598","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"441","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O. Berg",NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales",NA,"South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"442","2020-09-12 05:00:02-03","US","US","3106557","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O. Berg","Holst, Bruce K.","J.-J. de Granville","1987","11","10","French Guiana",NA,NA,"Montagne de Kaw, versant sud, bassin de la crique Patawa","-4.55","52.15",NA,NA,"200",NA,NA,"US01123145","US01123145_01",NA,"Myrtales","10202","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"443","2020-09-12 05:00:02-03","US","US","3272346","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O. Berg","Holst, Bruce K.","D. Larpin","1989","10",NA,"French Guiana",NA,NA,"Station des Nouragues, Bassin de l'Approuague, Arataye","-52.7","4.05",NA,NA,"100","120",NA,"US00659987",NA,NA,"Myrtales","702","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"444","2020-09-12 05:00:02-03","US","US","2548534","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O. Berg","McVaugh, R.","R. S. Cowan","1954","12","14","French Guiana",NA,NA,"Montagne de Kaw","-52.15","4.55",NA,NA,"250","270",NA,"US00659692","US00659692_01",NA,"Myrtales","38818","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"445","2020-09-12 05:00:02-03","US","US","3561016","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O. Berg",NA,"M. Kuhlmann","1955","11","13","Brazil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"US01897907","US01897907_01 US01897907_02",NA,"Myrtales","2731","South America - Neotropics",NA,NA,"53584","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"446","2020-09-12 05:00:02-03","US","US","2321229","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","obovata","Eugenia obovata",NA,NA,"R. Reitz & Klein, --","1957","11","7","Brazil","Santa Catarina","Três Barras",NA,"-50.3222007751465","-26.1063995361328",NA,NA,"250",NA,NA,"US01898324","US01898324_01 US01898324_02",NA,"Myrtales","5633","South America - Neotropics",NA,NA,"22564","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"447","2020-09-12 05:00:02-03","US","US","2535462","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","obovata","Eugenia obovata",NA,NA,"R. Reitz","1956","9","21","Brazil","Santa Catarina","Ibirama",NA,"-49.5177993774414","-27.0569000244141",NA,NA,"100",NA,NA,"US01898326","US01898326_01 US01898326_02",NA,"Myrtales","3748","South America - Neotropics",NA,NA,"18533","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"448","2020-09-12 05:00:02-03","US","US","USw36245","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","obovata","Eugenia obovata",NA,NA,"Collector unknown",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales","HBR 28603","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"449","2020-09-12 05:00:02-03","US","US","2580302","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","obovata","Eugenia obovata",NA,NA,"R. Reitz & Klein, --","1956","10","12","Brazil","Santa Catarina","Ibirama","Nova Bremen","-49.5177993774414","-27.0569000244141",NA,NA,"150",NA,NA,"US01898325","US01898325_01 US01898325_02",NA,"Myrtales","3829","South America - Neotropics",NA,NA,"18533","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"450","2020-09-12 05:00:02-03","US","US","2570681","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","obovata","Eugenia obovata",NA,NA,"R. Reitz & Klein, --","1956","9","6","Brazil","Santa Catarina","Palhoça","Pilões","-48.6678009033203","-27.645299911499",NA,NA,"300",NA,NA,"US01898327","US01898327_01 US01898327_02",NA,"Myrtales","3635","South America - Neotropics",NA,NA,"31105","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"451","2020-09-12 05:00:02-03","US","US","2484224","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","obovata","Eugenia obovata",NA,NA,"G. Hatschbach","1965","10","5","Brazil","Paraná","Tijucas do Sul","Vossoroca","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,NA,"US01898322","US01898322_01 US01898322_02",NA,"Myrtales","12879","South America - Neotropics",NA,NA,"25228","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"452","2020-09-12 05:00:02-03","US","US","3056563","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","obovata","Eugenia obovata",NA,NA,"R. Wasum & A. Silva Jr.","1985","10","15","Brazil","Rio Grande do Sul","Campos Borges","Taquara. Em vegatação à margem do Rio dos Sinos","-52.9986000061035","-28.886100769043",NA,NA,NA,NA,NA,"US01898321","US01898321_01 US01898321_02",NA,"Myrtales",NA,"South America - Neotropics",NA,NA,"16155","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"453","2020-09-12 05:00:02-03","US","US","2705971","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","obovata","Eugenia obovata",NA,NA,"G. Hatschbach","1968","10","4","Brazil","Paraná","Morretes","Col. Floresta","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"US01898323","US01898323_01 US01898323_02",NA,"Myrtales","19909","South America - Neotropics",NA,NA,"30514","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"454","2020-09-12 05:00:02-03","US","US","1066550","PreservedSpecimen","Plantae","Myrtaceae","Stenocalyx","alagoensis","Stenocalyx alagoensis","O. Berg in Mart.",NA,"G. Gardner",NA,NA,NA,"Brazil","Alagoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US00118223","US00118223_01",NA,"Polygalales","1290","South America - Neotropics",NA,"Isotype",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"455","2020-10-15 09:53:57-03","UFPR","EFC","5571","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Hatschbach, G.","Tiepolo, G.; Svolenski, A.C.","1996","05","17","Brasil","Paraná","Guaratuba","Sítio Vicki","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Frutos verdes","EFC005571",NA,NA,NA,"354",NA,NA,NA,"41937","auto","1996","07","01",NA,NA,NA,NA,NA
"456","2019-11-13 11:26:43-03","USP","SPF","118014","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Garcia, RJF","Garcia, RJF","1992","09","10","Brasil","São Paulo","São Paulo","Parque Santo Dias","-46.7725","-23.663056","-46.7725","-23.663056",NA,NA,NA,"SPF00118014",NA,NA,NA,"170",NA,NA,NA,NA,NA,"1995",NA,NA,NA,NA,NA,NA,NA
"457","2019-11-13 11:26:43-03","USP","SPF","118015","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Garcia, RJF","Garcia, RJF","1992","09","17","Brasil","São Paulo","São Paulo","Parque Santo Dias","-46.7725","-23.663056","-46.7725","-23.663056",NA,NA,NA,"SPF00118015",NA,NA,NA,"172",NA,NA,NA,NA,NA,"1995",NA,NA,NA,NA,NA,NA,NA
"458","2019-11-13 11:26:43-03","USP","SPF","118016","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Garcia, RJF","Garcia, RJF","1992","10","01","Brasil","São Paulo","São Paulo","Parque Santo Dias","-46.7725","-23.663056","-46.7725","-23.663056",NA,NA,NA,"SPF00118016",NA,NA,NA,"194",NA,NA,NA,NA,NA,"1995",NA,NA,NA,NA,NA,NA,NA
"459","2019-11-13 11:26:43-03","USP","SPF","118017","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Garcia, RJF","Garcia, RJF","1992","11","13","Brasil","São Paulo","São Paulo","Parque Santo Dias","-46.7725","-23.663056","-46.7725","-23.663056",NA,NA,NA,"SPF00118017",NA,NA,NA,"224",NA,NA,NA,NA,NA,"1995",NA,NA,NA,NA,NA,NA,NA
"460","2019-11-13 11:26:43-03","USP","SPF","125564","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Oliveira, AA","Oliveira, AA","1993","04",NA,"Brasil","Amazonas","Manaus","Reserva 1501 (km 41) do PDBFF","-59.761111","-2.407222","-59.761111","-2.407222","50","125",NA,"SPF00125564",NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461","2019-11-13 11:26:43-03","USP","SPF","141379","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Valdemarin, KS","Nic Lughadha, E","1999","02","09","Brasil","Espírito Santo","Linhares","Reserva Natural Vale","-39.905567","-19.186217","-39.905567","-19.186217","20","30",NA,"SPF00141379",NA,NA,NA,"180",NA,NA,NA,NA,NA,"2018","06",NA,NA,NA,NA,NA,NA
