"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","monthIdentified","dayIdentified","infraspecificEpithet","verbatimLongitude","verbatimLatitude","previousCatalogNumber","fieldNumber","individualCount","typeStatus"
"44","2020-02-08 09:16:01-03","NBC","NL-BOTANY","L.2172233","PreservedSpecimen","Plantae",NA,"Fabales","Polygalaceae","Polygala","pulchella","Polygala pulchella robusta",NA,"Hatschbach GG; Oguimarães",NA,"1968","09","23","Southern America","Brazil",NA,NA,"Est. Parana (Brasil). Mun. Laranjeiras do Sul. Rio Iguacu, Salto Osorio.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2172233 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2172233","NL-L2172233","Grondona",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,"robusta",NA,NA,NA,NA,NA,NA
"45","2020-11-04 12:15:56-03","ESALQ","ESA","140661","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Souza, V.C.","Gibau, A.; Gissi, D.S.; Orlandini, P.","296.0","2017","03","12",NA,"Brasil","Rio de Janeiro","Paraty","Parque Nacional da Serra da Bocaina - Pedra da Macela -","-44.7131004333496","-23.2178001403809",NA,"Erva ca. 0,15m. Raízes aromáticas. Flores brancas.","ESA140661",NA,"Cham. & Schltdl.",NA,NA,"2019","34470","auto",NA,NA,"01","11",NA,NA,NA,NA,NA,NA,NA
"46","2020-11-19 10:25:00-03","CPAP","CPAP","9561","PreserverdSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","A. Pott","Pott, A.","6101","1992","01","09",NA,"Brasil","PR","Colombo","Centro Nacional de Pesquisa de Florestas, Embrapa, Km 111 estrada da Ribeira","-49.233333","-25.333333",NA,"Erva subereta. FLOR: creme-esverdeada. FRUTO: . INTERESSE: Levantamento florístico. FREQUÊNCIA: Esparsa. AMBIENTE: Gramado. SUBSTRATO: solo argiloso, podrolico vermelho-amarelo. RELEVO: ondulado.",NA,NA,"St.Hil.","920","920","1992",NA,NA,NA,NA,"01","24",NA,"49°14' W","25°20' S",NA,NA,NA,NA
"47","2015-07-02 14:55:42-03","JBP","HPL","5172","S","Plantae",NA,NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","R. Tsuji","H. Lorenzi","5526","2005","08","25",NA,"Brasil","MG","Alto Caparaó","Coletada na estrada de terra, trilha, que da acesso ao Pico da Bandeira em mata de altitude, comum.","-41.8683","-20.4333",NA,NA,NA,NA,"A. St.-Hil.",NA,NA,"2005","21645","auto",NA,NA,"08","25",NA,NA,NA,NA,NA,NA,NA
"48","2016-02-02 14:38:55-02","BGBM","B","B 10 0068177","S","Plantae",NA,NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"Reitz & Klein","14.149",NA,NA,NA,"Middle and South America","Brazil",NA,NA,NA,NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100068177 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100068177","B100068177",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2016-02-02 14:38:55-02","BGBM","B","B 10 0068179","S","Plantae",NA,NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"Rambo","48708",NA,NA,NA,"Middle and South America","Brazil",NA,NA,NA,NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100068179 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100068179","B100068179",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2016-02-02 14:38:55-02","BGBM","B","B 10 0068181","S","Plantae",NA,NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"Walter","57",NA,NA,NA,"Middle and South America","Brazil",NA,NA,NA,NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100068181 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100068181","B100068181",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2016-02-02 14:38:55-02","BGBM","B","B 10 0068202","S","Plantae",NA,NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"Rambo","51384",NA,NA,NA,"Middle and South America","Brazil",NA,NA,NA,NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100068202 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100068202","B100068202",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2016-02-02 14:38:55-02","BGBM","B","B 10 0068176","S","Plantae",NA,NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"Reitz & Klein","16.271",NA,NA,NA,"Middle and South America","Brazil",NA,NA,NA,NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100068176 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100068176","B100068176",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2016-02-02 14:38:55-02","BGBM","B","B 10 0068178","S","Plantae",NA,NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"Rambo","57292",NA,NA,NA,"Middle and South America","Brazil",NA,NA,NA,NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100068178 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100068178","B100068178",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2016-02-02 14:38:55-02","BGBM","B","B 10 0068180","S","Plantae",NA,NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"Reitz & Klein","7.795",NA,NA,NA,"Middle and South America","Brazil",NA,NA,NA,NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100068180 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100068180","B100068180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2016-02-02 14:38:55-02","BGBM","B","B 10 0068201","S","Plantae",NA,NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"Rambo","45401",NA,NA,NA,"Middle and South America","Brazil",NA,NA,NA,NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100068201 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100068201","B100068201",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2019-02-15 11:48:41-02","IPA","IPA","64000","S","Plantae","Plantae",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Wanderley, M.G.L.; Costa; Silva, M.B.","Kral, R.; Wanderley, M.G.L.; Cavalcanti, T.B.; Wanderley, M.G.L.; Cavalcanti, T.B.","75831","1988","12","02","Southern America","Brasil","Goiás",NA,"estrada Alto Paraiso loc. 22km Norte de Alto Paraiso.",NA,NA,NA,"Campo rupestre; solo arenoso.","IPA0064000",NA,"A. St.-Hil. & Moq.","1200","1200","1996",NA,NA,NA,NA,"09",NA,NA,NA,NA,NA,NA,NA,NA
"57","2019-02-15 11:48:41-02","IPA","IPA","87709","S","Plantae","Plantae",NA,"Polygalaceae","Polygala","pulchella","Polygala pulchella","Lüdtke, R.","Barbosa, E.; Cunha, E.M.; Cunha, E.M.","1763","2006","10","27","Southern America","Brasil","Paraná","Candói","Lagoa Seca","-52.0558013916016","-25.5722007751465",NA,"Erva, flor creme-esverdeada.; Campo rochoso.","IPA0087709",NA,"A. St.-Hil. & Moq.",NA,NA,"2007","42664","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2019-08-27 13:31:53-03","IAP","PACA-AGP","103479","PreservedSpecimen","Plantae","Magnoliophyta","Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella","Pastore, J.","K. T. B. Kerber","139","2005","02","15",NA,"Brasil","RS","Cambará do Sul","parque nacional aparados da serra","-50.133333","-29.033333",NA,"Habitat: beira de estrada, barranco","PACA103479",NA,"A. St.-Hil. & Moq.",NA,NA,"2019",NA,NA,"Magnoliatae",NA,"07","18",NA,"50°08'W","29°02'S",NA,NA,NA,NA
"59","2019-08-27 13:31:53-03","IAP","PACA-AGP","53462","PreservedSpecimen","Plantae","Magnoliophyta","Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella","R. Lüdtke","Rambo, B.",NA,"1952","11","24",NA,"Brasil","RS","São Luiz","Caaró",NA,NA,NA,"Habitat: In campestribus graminosis Fenofase: flor e fruto","PACA053462",NA,"A. St.-Hil. & Moq.",NA,NA,"2003",NA,NA,"Magnoliatae",NA,"10","01",NA,NA,NA,NA,NA,NA,NA
"60","2019-08-27 13:31:53-03","IAP","PACA-AGP","8927","PreservedSpecimen","Plantae","Magnoliophyta","Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella","Emrich-Rambo","Rambo, B.",NA,"1942","01","15",NA,"Brasil","RS","Bom Jesus",NA,"-50.4166984558105","-28.6678009033203",NA,"Confirmado por: R. Lüdtke, Data: 15/09/2003 Habitat: In campestribus graminosis Fenofase: flor e fruto","PACA008927",NA,"A. St.-Hil. & Moq.",NA,NA,"1954","55856","auto","Magnoliatae",NA,"09","09",NA,NA,NA,NA,NA,NA,NA
"61","2019-08-27 13:31:53-03","IAP","PACA-AGP","2765","PreservedSpecimen","Plantae","Magnoliophyta","Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella","Emrich-Rambo","Rambo, B.",NA,"1935","09","08",NA,"Brasil","RS","Canoas",NA,"-51.1836013793945","-29.9178009033203",NA,"Confirmado por: R. Lüdtke, Data: 15/09/2003 Habitat: In campestribus graminosis Fenofase: flor e fruto","PACA002765",NA,"A. St.-Hil. & Moq.",NA,NA,"1954","8037","auto","Magnoliatae",NA,"09","09",NA,NA,NA,NA,NA,NA,NA
"62","2019-08-27 13:31:53-03","IAP","PACA-AGP","69474","PreservedSpecimen","Plantae","Magnoliophyta","Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella","N.B. Soares & F.M.S. Viana",NA,NA,"1974","09","24",NA,"Brasil","RS","Carazinho",NA,"-52.7863998413086","-28.283899307251",NA,"HERBÁRIO PEL 8146&nf;Confirmado por: R. Lüdtke, Data: 15/09/2003","PACA069474",NA,"A. St.-Hil. & Moq.",NA,NA,"1987","35233","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2019-08-27 13:31:53-03","IAP","PACA-AGP","27034","PreservedSpecimen","Plantae","Magnoliophyta","Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella","R. Lüdtke","Rambo, B.",NA,"1944","10",NA,NA,"Brasil","RS","Porto Alegre","Morro da Polícia","-51.2299995422363","-30.0331001281738",NA,"Habitat: In campestribus graminosis Fenofase: flor e fruto","PACA027034",NA,"A. St.-Hil. & Moq.",NA,NA,"2003","29946","auto","Magnoliatae",NA,"10","01",NA,NA,NA,NA,NA,NA,NA
"64","2019-08-27 13:31:53-03","IAP","PACA-AGP","44034","PreservedSpecimen","Plantae","Magnoliophyta","Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella","R. Lüdtke","Rambo, B.",NA,"1949","10","21",NA,"Brasil","RS","Porto Alegre","Morro do Osso","-51.2299995422363","-30.0331001281738",NA,"Habitat: In campestribus graminosis Fenofase: flor","PACA044034",NA,"A. St.-Hil. & Moq.",NA,NA,"2003","29946","auto","Magnoliatae",NA,"10","01",NA,NA,NA,NA,NA,NA,NA
"65","2019-08-27 13:31:53-03","IAP","PACA-AGP","804","PreservedSpecimen","Plantae","Magnoliophyta","Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella","R. Lüdtke","Rambo, B.",NA,"1933","11","10",NA,"Brasil","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,"Habitat: In campestribus graminosis Fenofase: flor e fruto","PACA000804",NA,"A. St.-Hil. & Moq.",NA,NA,"2003","29946","auto","Magnoliatae",NA,"09","05",NA,NA,NA,NA,NA,NA,NA
"66","2019-08-27 13:31:53-03","IAP","PACA-AGP","57292","PreservedSpecimen","Plantae","Magnoliophyta","Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella","Emrich-Rambo","Rambo, B.",NA,"1955","09","24",NA,"Brasil","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,"Habitat: In graminosis Fenofase: flor","PACA057292",NA,"A. St.-Hil. & Moq.",NA,NA,"1957","29946","auto","Magnoliatae",NA,"05","15",NA,NA,NA,NA,NA,NA,NA
"67","2019-08-27 13:31:53-03","IAP","PACA-AGP","43487","PreservedSpecimen","Plantae","Magnoliophyta","Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella","R. Lüdtke","Rambo, B.",NA,"1949","09","20",NA,"Brasil","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,"Habitat: In campestribus graminosis Fenofase: flor e fruto","PACA043487",NA,"A. St.-Hil. & Moq.",NA,NA,"2003","29946","auto","Magnoliatae",NA,"10","01",NA,NA,NA,NA,NA,NA,NA
"68","2019-08-27 13:31:53-03","IAP","PACA-AGP","38072","PreservedSpecimen","Plantae","Magnoliophyta","Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella","Emrich-Rambo","Rambo, B.",NA,"1948","11","17",NA,"Brasil","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,"Confirmado por: R. Lüdtke, Data: 15/09/2003 Habitat: In campestribus dumetosis Fenofase: flor e fruto","PACA038072",NA,"A. St.-Hil. & Moq.",NA,NA,"1954","29946","auto","Magnoliatae",NA,"09","09",NA,NA,NA,NA,NA,NA,NA
"69","2019-08-27 13:31:53-03","IAP","PACA-AGP","37762","PreservedSpecimen","Plantae","Magnoliophyta","Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella","R. Lüdtke","Rambo, B.",NA,"1948","10","01",NA,"Brasil","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,"Habitat: In campestribus graminosis Fenofase: flor","PACA037762",NA,"A. St.-Hil. & Moq.",NA,NA,"2003","29946","auto","Magnoliatae",NA,"10","01",NA,NA,NA,NA,NA,NA,NA
"70","2019-08-27 13:31:53-03","IAP","PACA-AGP","33850","PreservedSpecimen","Plantae","Magnoliophyta","Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella","Emrich-Rambo","Rambo, B.",NA,"1946","10","03",NA,"Brasil","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,"Confirmado por, R. Lüdtke em 15/09/2003 Habitat: In campestribus graminosis Fenofase: flor e fruto","PACA033850",NA,"A. St.-Hil. & Moq.",NA,NA,"1954","29946","auto","Magnoliatae",NA,"09","09",NA,NA,NA,NA,NA,NA,NA
"71","2019-08-27 13:31:53-03","IAP","PACA-AGP","33846.1","PreservedSpecimen","Plantae","Magnoliophyta","Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella","R. Lüdtke","Rambo, B.",NA,"1946","10","03",NA,"Brasil","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,"Habitat: In campestribus graminosis Fenofase: flor e fruto","PACA033846-1",NA,"A. St.-Hil. & Moq.",NA,NA,"2003","29946","auto","Magnoliatae",NA,"10","01",NA,NA,NA,NA,NA,NA,NA
"72","2019-08-27 13:31:53-03","IAP","PACA-AGP","33146","PreservedSpecimen","Plantae","Magnoliophyta","Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella","R. Lüdtke","Rambo, B.",NA,"1945","12","12",NA,"Brasil","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,"Habitat: In campestribus graminosis Fenofase: flor e fruto","PACA033146",NA,"A. St.-Hil. & Moq.",NA,NA,"2003","29946","auto","Magnoliatae",NA,"10","01",NA,NA,NA,NA,NA,NA,NA
"73","2019-08-27 13:31:53-03","IAP","PACA-AGP","27277","PreservedSpecimen","Plantae","Magnoliophyta","Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella","R. Lüdtke","Rambo, B.",NA,"1944","10",NA,NA,"Brasil","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,"Habitat: In campestribus graminosis Fenofase: flor e fruto","PACA027277",NA,"A. St.-Hil. & Moq.",NA,NA,"2003","29946","auto","Magnoliatae",NA,"10","01",NA,NA,NA,NA,NA,NA,NA
"74","2019-08-27 13:31:53-03","IAP","PACA-AGP","27108","PreservedSpecimen","Plantae","Magnoliophyta","Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella","R. Lüdtke","Rambo, B.",NA,"1944","10",NA,NA,"Brasil","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,"Habitat: In campestribus dumetosis Fenofase: flor e fruto","PACA027108",NA,"A. St.-Hil. & Moq.",NA,NA,"2003","29946","auto","Magnoliatae",NA,"10","01",NA,NA,NA,NA,NA,NA,NA
"75","2019-08-27 13:31:53-03","IAP","PACA-AGP","11064","PreservedSpecimen","Plantae","Magnoliophyta","Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella","Emrich-Rambo","Rambo, B.",NA,"1943",NA,NA,NA,"Brasil","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,"Confirmado por: R. Lüdtke, Data: 15/09/2003 Habitat: In campestribus dumetosis Fenofase: flor e fruto","PACA011064",NA,"A. St.-Hil. & Moq.",NA,NA,"1954","29946","auto","Magnoliatae",NA,"09","09",NA,NA,NA,NA,NA,NA,NA
"76","2019-08-27 13:31:53-03","IAP","PACA-AGP","11063","PreservedSpecimen","Plantae","Magnoliophyta","Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella","R. Lüdtke","Rambo, B.",NA,"1943",NA,NA,NA,"Brasil","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,"Habitat: In campestribus graminosis Fenofase: flor e fruto","PACA011063",NA,"A. St.-Hil. & Moq.",NA,NA,"2003","29946","auto","Magnoliatae",NA,"10","01",NA,NA,NA,NA,NA,NA,NA
"77","2019-08-27 13:31:53-03","IAP","PACA-AGP","36163","PreservedSpecimen","Plantae","Magnoliophyta","Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella","Emrich-Rambo","Rambo, B.",NA,"1948","02",NA,NA,"Brasil","RS","São Francisco de Paula","Cambará","-50.5835990905762","-29.4480991363525",NA,"Confirmado por: R. Lüdtke, Data: 15/09/2003 Habitat: In campestribus alte graminosis Fenofase: flor e fruto","PACA036163",NA,"A. St.-Hil. & Moq.",NA,NA,"1954","76715","auto","Magnoliatae",NA,"09","09",NA,NA,NA,NA,NA,NA,NA
"78","2019-08-27 13:31:53-03","IAP","PACA-AGP","56293","PreservedSpecimen","Plantae","Magnoliophyta","Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella","Emrich-Rambo","Rambo, B.",NA,"1955","01","02",NA,"Brasil","RS","São Francisco de Paula","Faz. Englert","-50.5835990905762","-29.4480991363525",NA,"Confirmado por: R. Lüdtke, Data: 15/09/2003 Habitat: In campestribus graminosis Fenofase: flor","PACA056293",NA,"A. St.-Hil. & Moq.",NA,NA,"1955","76715","auto","Magnoliatae",NA,"04","09",NA,NA,NA,NA,NA,NA,NA
"79","2019-08-27 13:31:53-03","IAP","PACA-AGP","101325","PreservedSpecimen","Plantae","Magnoliophyta","Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella","R. Lüdtke","R. Lüdtke","4","2002","11","02",NA,"Brasil","RS","São Francisco de Paula","próx. à entrada p/ o bairro José Velho","-50.5835990905762","-29.4480991363525",NA,"ICN 128467 Habitat: beira de estrada com solo pedregoso, úmido Fenofase: flor branca","PACA101325",NA,"A. St.-Hil. & Moq.",NA,NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2019-08-27 13:31:53-03","IAP","PACA-AGP","54534","PreservedSpecimen","Plantae","Magnoliophyta","Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella","B. Rambo SJ","Rambo, B.",NA,"1953","03","13",NA,"Brasil","RS","São Francisco de Paula","Taimbezinho","-50.5835990905762","-29.4480991363525",NA,"Confirmado por: R. Lüdtke, Data: 15/09/2003 Habitat: In rupestribus parce humosis Fenofase: flor e fruto","PACA054534",NA,"A. St.-Hil. & Moq.",NA,NA,"1954","76715","auto","Magnoliatae",NA,"09","09",NA,NA,NA,NA,NA,NA,NA
"81","2019-08-27 13:31:53-03","IAP","PACA-AGP","32164","PreservedSpecimen","Plantae","Magnoliophyta","Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella","Emrich-Rambo","Rambo, B.",NA,"1946","02","14",NA,"Brasil","RS","São Francisco de Paula","Taimbezinho","-50.5835990905762","-29.4480991363525",NA,"Confirmado por, R. Lüdtke em 15/09/2003 Habitat: In campestribus graminosis Fenofase: flor","PACA032164",NA,"A. St.-Hil. & Moq.",NA,NA,"1954","76715","auto","Magnoliatae",NA,"09","09",NA,NA,NA,NA,NA,NA,NA
"82","2019-08-27 13:31:53-03","IAP","PACA-AGP","48708","PreservedSpecimen","Plantae","Magnoliophyta","Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella","Emrich-Rambo","Rambo, B.",NA,"1950","09","07",NA,"Brasil","RS","São Leopoldo","Sapucaia","-51.1472015380859","-29.7602996826172",NA,"Habitat: In campestribus dumetosis Fenofase: flor e fruto","PACA048708",NA,"A. St.-Hil. & Moq.",NA,NA,"1954","10287","auto","Magnoliatae",NA,"09","09",NA,NA,NA,NA,NA,NA,NA
"83","2019-08-27 13:31:53-03","IAP","PACA-AGP","51384","PreservedSpecimen","Plantae","Magnoliophyta","Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella","Emrich-Rambo","Rambo, B.",NA,"1951","12","26",NA,"Brasil","RS","Vacaria","Passo do Socorro","-50.9338989257812","-28.5121994018555",NA,"Confirmado por: R. Lüdtke, Data: 15/09/2003 Habitat: In campestribus graminosis Fenofase: flor e fruto","PACA051384",NA,"A. St.-Hil. & Moq.",NA,NA,"1954","63451","auto","Magnoliatae",NA,"09","09",NA,NA,NA,NA,NA,NA,NA
"84","2019-08-27 13:31:53-03","IAP","PACA-AGP","59354","PreservedSpecimen","Plantae","Magnoliophyta","Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella","Pastore, J.","J. Mattos",NA,"1954","02","11",NA,"Brasil","SC","São Joaquim",NA,"-49.9317016601562","-28.2938995361328",NA,"Habitat: In graninosis Fenofase: flor","PACA059354",NA,"A. St.-Hil. & Moq.",NA,NA,"2019","48290","auto","Magnoliatae",NA,"07","18",NA,NA,NA,NA,NA,NA,NA
"85","2019-08-27 13:31:53-03","IAP","PACA-AGP","52831","PreservedSpecimen","Plantae","Magnoliophyta","Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella","Emrich-Rambo","Emrich, K.",NA,"1953","02","09",NA,"Brasil","RS","Canela","Caracol","-50.815601348877","-29.3656005859375",NA,"Confirmado por: R. Lüdtke, Data: 15/09/2003 Habitat: In fissuris rupium Fenofase: flor","PACA052831",NA,"A. St.-Hil. & Moq.",NA,NA,"1954","16452","auto","Magnoliatae",NA,"09","09",NA,NA,NA,NA,NA,NA,NA
"86","2019-08-27 13:31:53-03","IAP","PACA-AGP","31028","PreservedSpecimen","Plantae","Magnoliophyta","Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella","Emrich-Rambo","Rambo, B.",NA,"1946","01","04",NA,"Brasil","RS","Caxias do Sul","Vila Oliva","-51.1794013977051","-29.1681003570557",NA,"Confirmado por, R. Lüdtke em 15/09/2003 Habitat: In campestribus graminosis Fenofase: flor e fruto","PACA031028",NA,"A. St.-Hil. & Moq.",NA,NA,"1954","49662","auto","Magnoliatae",NA,"09","09",NA,NA,NA,NA,NA,NA,NA
"87","2019-08-27 13:31:53-03","IAP","PACA-AGP","43842","PreservedSpecimen","Plantae","Magnoliophyta","Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella","Emrich-Rambo","Rambo, B.",NA,"1949","10","07",NA,"Brasil","RS","Montenegro","Pareci","-51.4611015319824","-29.6886005401611",NA,"Confirmado por: R. Lüdtke, Data: 15/09/2003 Habitat: In campestribus graminosis Fenofase: flor e fruto","PACA043842",NA,"A. St.-Hil. & Moq.",NA,NA,"1954","21601","auto","Magnoliatae",NA,"09","09",NA,NA,NA,NA,NA,NA,NA
"88","2019-08-27 13:31:53-03","IAP","PACA-AGP","28167","PreservedSpecimen","Plantae","Magnoliophyta","Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella","Emrich-Rambo","Rambo, B.",NA,"1945","03",NA,NA,"Brasil","RS","Nonoai","ad fl. Uruguay","-52.7714004516602","-27.3617000579834",NA,"Confirmado por: R. Lüdtke, Data: 15/09/2003 Habitat: In campestribus alte graminosis Fenofase: flor e fruto","PACA028167",NA,"A. St.-Hil. & Moq.",NA,NA,"1954","35080","auto","Magnoliatae",NA,"09","09",NA,NA,NA,NA,NA,NA,NA
