"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","recordNumber","continentOcean","locality","preparationType","occurrenceRemarks","minimumElevationInMeters","maximumElevationInMeters","typeStatus","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"191","2014-10-14 15:56:32-03","BS","M","M-0174505","S","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"Martius, C.F.P. von",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"M0174505",NA,"Magnoliophyta","Ericales",NA,NA,"[Crescit in arenosis, ad Oceani littus, e.g. prope Cabo frio.]",NA,NA,NA,NA,"NOTATYPE",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"192","2019-06-27 10:26:51-03","UFES","VIES","41031","S","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Gomes, J. M. L.","Gomes, J. M. L.","2011","01","04","Brasil","Espírito Santo","Anchieta","-40.6455993652344","-20.8057994842529",NA,NA,"VIES041031","VIES041031",NA,NA,"4328",NA,"Lagoa de Mãe-Bá.",NA,NA,NA,NA,NA,NA,NA,"28755","auto",NA,NA,NA,NA,NA
"193","2019-06-27 10:26:51-03","UFES","VIES","9449","S","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"Pereira, O.J.; Gomes, J.M.L.","1992","12","10","Brasil","Espírito Santo","Conceição da Barra","-39.7322006225586","-18.5932998657227",NA,NA,"VIES009449","VIES009449",NA,NA,"4456",NA,"Área 135 da Aracruz Celulose S.A.",NA,NA,NA,NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA
"194","2019-06-27 10:26:51-03","UFES","VIES","9445","S","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"Pereira, O.J.","1992","11","04","Brasil","Espírito Santo","Conceição da Barra","-39.7322006225586","-18.5932998657227",NA,NA,"VIES009445","VIES009445",NA,NA,"4065",NA,"Área 213 da Aracruz Celulose S.A.",NA,NA,NA,NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA
"195","2019-06-27 10:26:51-03","UFES","VIES","9447","S","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"Pereira, O.J.; Gomes, J.M.L. & Martins, M.L.L.","1992","03","25","Brasil","Espírito Santo","Conceição da Barra","-39.7322006225586","-18.5932998657227",NA,NA,"VIES009447","VIES009447",NA,NA,"3070",NA,"Área 213 da Aracruz Celulose S.A.",NA,NA,NA,NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA
"196","2019-06-27 10:26:51-03","UFES","VIES","9446","S","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"Pereira, O.J.; Gomes, J.M.L. & Martins, M.L.L.","1992","11","05","Brasil","Espírito Santo","Conceição da Barra","-39.7322006225586","-18.5932998657227",NA,NA,"VIES009446","VIES009446",NA,NA,"4139",NA,"Área 214 da Aracruz Celulose S.A.",NA,NA,NA,NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA
"197","2019-06-27 10:26:51-03","UFES","VIES","9448","S","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"Pereira, O.J.","1992","12","17","Brasil","Espírito Santo","Conceição da Barra","-39.7322006225586","-18.5932998657227",NA,NA,"VIES009448",NA,NA,NA,"4474",NA,"Área 214 da Aracruz Celulose S.A.",NA,NA,NA,NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA
"198","2020-04-27 16:11:39-03","UFES","VIES","17914","S","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Assis, A.M.","Assis, A.M.; Canal, M.","2000","02","20","Brasil","Espírito Santo","Conceição da Barra","-39.7322006225586","-18.5932998657227",NA,NA,"VIES017914","VIES017914",NA,NA,"804",NA,"Parque Estadual de Itaúnas.",NA,NA,NA,NA,NA,"2000","02","41644","auto","20",NA,NA,NA,NA
"199","2019-06-27 10:26:51-03","UFES","VIES","5025","S","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Rosa, L.V.","Pereira, O.J.","1990","09","24","Brasil","Espírito Santo","Guarapari","-40.5110015869141","-20.6580009460449",NA,NA,"VIES005025","VIES005025",NA,NA,"2238",NA,"Parque Estadual Paulo César Vinha.",NA,NA,NA,NA,NA,NA,NA,"28401","auto",NA,NA,NA,NA,NA
"200","2020-04-27 16:11:39-03","UFES","VIES","15799","S","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Pereira, O.J.","Pereira, O.J.; Aquino, L.H.M. de","1994","12","01","Brasil","Espírito Santo","Guarapari","-40.5110015869141","-20.6580009460449",NA,NA,"VIES015799","VIES015799",NA,NA,"5319",NA,"Parque Estadual Paulo César Vinha.",NA,NA,NA,NA,NA,"1994","12","28401","auto","01",NA,NA,NA,NA
"201","2019-06-27 10:26:51-03","UFES","VIES","999","S","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"Pereira, O.J.","1986","07","31","Brasil","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"VIES000999","VIES000999",NA,NA,"515",NA,NA,NA,NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA
"202","2019-09-27 18:06:27-03","UFES","VIES","22721","S","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Pereira, O.J.","Pereira, O.J.; et al.","1995","10","26","Brasil","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"VIES022721","VIES022721",NA,NA,"5520",NA,"Pontal do Ipiranga.",NA,NA,NA,NA,NA,"1995","10","48094","auto","26",NA,NA,NA,NA
"203","2020-04-27 16:11:39-03","UFES","VIES","22720","S","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Assis, A.M.","Assis, A.M.; Dutra, R.L.S.; Margareth & Zambom, O.","1996","01","16","Brasil","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"VIES022720","VIES022720",NA,NA,"3",NA,"Pontal do Ipiranga.",NA,NA,NA,NA,NA,"1996","01","48094","auto","16",NA,NA,NA,NA
"204","2020-04-27 16:11:39-03","UFES","VIES","9011","S","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Fabris, L.C.","Weiler Júnior, I.; Simonelli, M.","1994","05","07","Brasil","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"VIES009011","VIES009011",NA,NA,"61",NA,"Reserva Biológica de Comboios.",NA,NA,NA,NA,NA,"2010","01","48094","auto","18",NA,NA,NA,NA
"205","2020-04-27 16:11:39-03","UFES","VIES","6947","S","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Pereira, O.J.","Pereira, O.J.; Pereira, S.V.; Weiler Júnior, I. & Simonelli, M.","1993","07","04","Brasil","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"VIES006947","VIES006947",NA,NA,"4637",NA,"Reserva Biológica de Comboios.",NA,NA,NA,NA,NA,"1993","07","48094","auto",NA,NA,NA,NA,NA
"206","2020-04-27 16:11:39-03","UFES","VIES","6937","S","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Pereira, O.J.","Weiler Júnior, I.","1993","08","11","Brasil","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"VIES006937","VIES006937",NA,NA,"8",NA,"Reserva Biológica de Comboios.",NA,NA,NA,NA,NA,"1993","08","48094","auto",NA,NA,NA,NA,NA
"207","2020-04-27 16:11:39-03","UFES","VIES","19639","S","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Fabris, L.C.","Folli, D.A.","1989","08","28","Brasil","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"VIES019639","VIES019639",NA,NA,"964",NA,"Reserva Biológica de Comboios.",NA,NA,NA,NA,NA,"2010","08","48094","auto","27",NA,NA,NA,NA
"208","2020-04-27 16:11:39-03","UFES","VIES","1874","S","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Pereira, O.J.","Pereira, O.J.","1987","09","19","Brasil","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"VIES001874","VIES001874",NA,NA,"1087",NA,"Reserva Florestal da Vale do Rio Doce.",NA,NA,NA,NA,NA,"1987","09","48094","auto","19",NA,NA,NA,NA
"209","2020-04-27 16:11:39-03","UFES","VIES","19227","S","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Fabris, L.C.","Gomes, J.M.L.; Valadares, R.T.","2009","08","16","Brasil","Espírito Santo","Presidente Kennedy","-41.0466995239258","-21.0988998413086",NA,NA,"VIES019227","VIES019227",NA,NA,"3396",NA,"Marobá - Praia das Neves.",NA,NA,NA,NA,NA,"2010","01","24088","auto","20",NA,NA,NA,NA
"210","2020-04-27 16:11:39-03","UFES","VIES","14958","S","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Pereira, O.J.","Pereira, O.J.; et al.","1997","04","27","Brasil","Espírito Santo","Presidente Kennedy","-41.0466995239258","-21.0988998413086",NA,NA,"VIES014958","VIES014958",NA,NA,"5783",NA,"Praia das Neves.",NA,NA,NA,NA,NA,"1997","04","24088","auto","27",NA,NA,NA,NA
"211","2020-04-27 16:11:39-03","UFES","VIES","2194","S","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Gomes, J.M.L.","Gomes, J.M.L.","1987","11","02","Brasil","Espírito Santo","Presidente Kennedy","-41.0466995239258","-21.0988998413086",NA,NA,"VIES002194","VIES002194",NA,NA,"169",NA,"Praia das Neves.",NA,NA,NA,NA,NA,"1987","11","24088","auto","02",NA,NA,NA,NA
"212","2019-06-27 10:26:51-03","UFES","VIES","40047","S","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"Gomes, J.M.L.","2015","01","21","Brasil","Espírito Santo","Presidente Kennedy","-41.0466995239258","-21.0988998413086",NA,NA,"VIES040047","VIES040047",NA,NA,"4182",NA,"Praia das Neves.",NA,NA,NA,NA,NA,NA,NA,"24088","auto",NA,NA,NA,NA,NA
"213","2020-04-27 16:11:39-03","UFES","VIES","4903","S","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Gomes, J.M.L.","Gomes, J.M.L.","1990","08","07","Brasil","Espírito Santo","Presidente Kennedy","-41.0466995239258","-21.0988998413086",NA,NA,"VIES004903","VIES004903",NA,NA,"1306",NA,"Praia das Neves.",NA,NA,NA,NA,NA,"1990","08","24088","auto","07",NA,NA,NA,NA
"214","2020-04-27 16:11:39-03","UFES","VIES","4589","S","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Pereira, O.J.","Pereira, O.J.; Thomaz, L.D.","1989","05","19","Brasil","Espírito Santo","Vila Velha","-40.2924995422363","-20.3297004699707",NA,NA,"VIES004589","VIES004589",NA,NA,"2018",NA,"Barra do Jucu. Rod. Sol ES 060- Km 12. Restinga.",NA,NA,NA,NA,NA,"1989","05","27156","auto","19",NA,NA,NA,NA
"215","2020-04-27 16:11:39-03","UFES","VIES","16668","S","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Souza, F.B.C.","Souza, F.B.C.; et al.","2007","09","01","Brasil","Espírito Santo","Vila Velha","-40.2924995422363","-20.3297004699707",NA,NA,"VIES016668","VIES016668",NA,NA,"52",NA,"Interlagos.",NA,NA,NA,NA,NA,"2007","09","27156","auto","01",NA,NA,NA,NA
"216","2020-04-27 16:11:39-03","UFES","VIES","8547","S","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Pereira, O.J.","Simonelli, M.; Weiler Júnior, I.","1994","10","21","Brasil","Espírito Santo","Vila Velha","-40.2924995422363","-20.3297004699707",NA,NA,"VIES008547",NA,NA,NA,"120",NA,"Praia de Itaparica.",NA,NA,NA,NA,NA,"1994","11","27156","auto",NA,NA,NA,NA,NA
"217","2019-09-27 18:06:27-03","UFES","VIES","18239","S","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Pereira, O.J.","Pereira, O.J.; et al.","1996","11","28","Brasil","Espírito Santo","Vila Velha","-40.2924995422363","-20.3297004699707",NA,NA,"VIES018239","VIES018239",NA,NA,"5688",NA,"Reserva Biológica de Jacaranema.",NA,NA,NA,NA,NA,"1996","11","27156","auto","28",NA,NA,NA,NA
"218","2020-04-27 16:11:39-03","UFES","VIES","17911","S","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Pereira, O.J.","Pereira, O.J.; et al.","2000","07","11","Brasil","Espírito Santo","Vila Velha","-40.2924995422363","-20.3297004699707",NA,NA,"VIES017911",NA,NA,NA,"6240",NA,"Reserva Ecológica de Jacarenema.",NA,NA,NA,NA,NA,"2000","07","27156","auto","11",NA,NA,NA,NA
"219","2019-09-27 18:06:27-03","UFES","VIES","17912","S","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Fabris, L.C.","Fabris, L.C.; Gomes, J.M.L.","2008","10","15","Brasil","Espírito Santo","Vitória","-40.3377990722656","-20.3194007873535",NA,NA,"VIES017912","VIES017912",NA,NA,"863",NA,"Camburi.",NA,NA,NA,NA,NA,"2008","10","15291","auto","15",NA,NA,NA,NA
"220","2019-06-27 10:26:50-03","UFES","VIES","14579","S","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"Assis, A.M.","1998","09","02","Brasil","Espírito Santo","Vitória","-40.3377990722656","-20.3194007873535",NA,NA,"VIES014579","VIES014579",NA,NA,"586",NA,"Reserva Ecológica de Camburi.",NA,NA,NA,NA,NA,NA,NA,"15291","auto",NA,NA,NA,NA,NA
"221","2020-04-27 16:11:39-03","UFES","VIES","43068","S","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","A. Alves-Araújo","J.M.A. Braga; P.R. Farag, S.J. da Silva Neto et C.M. Vieira","1995","08","04","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"VIES043068","VIES043068",NA,NA,"2624",NA,"Bairro da Barra da Tijuca, remanescente de restinga. Futura instalação do condomínio Mundo Novo.",NA,NA,NA,NA,NA,"2014","09","57442","auto","02",NA,NA,NA,NA
"222","2019-06-27 10:26:50-03","UFES","VIES","22215","S","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"Araújo, D.S.D.","1972","11","30","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"VIES022215","VIES022215",NA,NA,"136",NA,"Jacarépagua.",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"223","2019-06-27 10:26:51-03","UFES","VIES","40483","S","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"Ferreira, C.D.M.; Patusco, T.B.S.","2016","07","30","Brasil","Rio de Janeiro","Saquarema","-42.5102996826172","-22.9200000762939",NA,NA,"VIES040483","VIES040483",NA,NA,"302",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17036","auto",NA,NA,NA,NA,NA
"224","2020-04-27 16:11:39-03","UFES","VIES","23874","S","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Völtz, R.R","Völtz, R.R; Santos, G.H","2017","04","15","Brasil","Paraná","Guaraqueçaba","-48.231944","-25.461111","48º13'55''W","25º27'40''S","VIES023874","VIES023874",NA,NA,"55",NA,"PARNA Surperagi.",NA,NA,"5","5",NA,"2017","04",NA,NA,NA,NA,NA,NA,NA
"225","2020-04-27 16:11:39-03","UFES","VIES","24240","S","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Pereira, O.J.","Silva, H. L. da.; Gomes, J.M.L.; Guarnier, J.C.","2018","02","02","Brasil","Espírito Santo","Guarapari","-40.399167","-20.553611","40º23'57''W","20º33'13''S","VIES024240","VIES024240",NA,NA,"24",NA,"Parque Estadual Paulo César Vinha.",NA,NA,NA,NA,NA,"2019","01",NA,NA,"15",NA,NA,NA,NA
"226","2019-12-06 19:30:21-03","UFES","VIES","24304","S","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","C. Baez","C. Baez","2017","07","16","Brasil","Rio de Janeiro","Mangaratiba","-44.136389","-23.043056","44º8'11''W","23º2'35''S","VIES024304","VIES024304",NA,NA,"1263",NA,"Ilha em Mangaratiba. Ilha em Mangaratiba.",NA,NA,"1","1",NA,"2017",NA,NA,NA,NA,NA,NA,NA,NA
"227","2019-12-06 19:30:21-03","UFES","VIES","24589","S","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","C.D.M. Ferreira","C.D.M. Ferreira","2016","10","16","Brasil","Rio de Janeiro","Saquarema","-42.403889","-22.933611","42º24'14''W","22º56'1''S","VIES024589","VIES024589",NA,NA,"398",NA,"Restinga de Ipitangas. Restinga de Ipitangas. Região entre a praia e a Lagoa Vermelha. Final da Av. Beira Mar. Parque Estadual da Costa do Sol",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2019-12-06 19:30:21-03","UFES","VIES","25858","S","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"Assis, A.M.; Santos, J.","2012","10","07","Brasil","Espírito Santo","Conceição da Barra","-39.795","-18.700833","39º47'42''W","18º42'3''S","VIES025858","VIES025858",NA,NA,"3462",NA,"APA de Conceição da Barra - Morcego (Laje).",NA,NA,"7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2019-12-06 19:30:21-03","UFES","VIES","39346","S","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Wandekoken, D.T.","Wandekoken, D.T.","2015","10","13","Brasil","Espírito Santo","Vila Velha","-40.306389","-20.275833","40º18'23''W","20º16'33''S","VIES039346","VIES039346",NA,NA,"20",NA,"Alagados do Vale Encantado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2020-04-27 16:11:39-03","UFES","VIES","28113","S","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","H.C. de Lima e D.N.S. Machado","H.C. Lima; M.T. Nascimento, M.A. Faitanin, I.S. Broggio e W.H. Macedo","2016","07","13","Brasil","Rio de Janeiro","São Francisco de Itabapoana","-41.077778","-21.415833","41º4'40''W","21º24'57''S","VIES028113","VIES028113",NA,NA,"8297",NA,"E.E.E. Guaxindiba, Entrada da trilha Marcelo Trindade. Vegetação arbustiva-arbórea no bordo do brejo, com espécies de restinga. E.E.E. Guaxindiba, Entrada da trilha Marcelo Trindade. Vegetação arbustiva-arbórea no bordo do brejo, com espécies de restinga.",NA,NA,"17","17",NA,"2016","08",NA,NA,NA,NA,NA,NA,NA
"231","2020-04-27 16:11:39-03","UFES","VIES","32976","S","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Assis, A.M.","Assis, A.M.; Cipriano, R. & Coutinho, H.","2012","01","02","Brasil","Espírito Santo","Conceição da Barra","-39.75","-18.696111","39º45'0''W","18º41'46''S","VIES032976","VIES032976",NA,NA,"2804",NA,"APA de Conceição da Barra.",NA,NA,"9","9",NA,"2012","12",NA,NA,"02",NA,NA,NA,NA
"232","2019-12-06 19:30:21-03","UFES","VIES","41501","S","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Wandekoken, D.T.","Wandekoken, D.T.; Musso, C.","2018","10","11","Brasil","Espírito Santo","Vila Velha","-40.318056","-20.398611","40º19'5''W","20º23'55''S","VIES041501","VIES041501",NA,NA,"351",NA,"Parque Municipal de Jacarenema. Floresta não inundável de restinga antropizada.",NA,NA,NA,NA,NA,"2018",NA,NA,NA,NA,NA,NA,NA,NA
"233","2020-04-27 16:11:39-03","UFES","VIES","43067","S","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","L.G. Silva","L.O.L. Pedreira; Luciano G. Silva","2018","07","24","Brasil","Rio de Janeiro","Rio de Janeiro","-43.445833","-23.015","43º26'45''W","23º0'54''S","VIES043067","VIES043067",NA,NA,"44",NA,"Barra da Tijuca. Entre a trilha e o muro. Parque Natural Municipal Marapendi",NA,NA,NA,NA,NA,"2018","07",NA,NA,"24",NA,NA,NA,NA
"234","2020-04-27 16:11:39-03","UFES","VIES","46640","S","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Barboza, E.","Silva, J.M.","2016","12","22","Brasil","Paraná","Guaratuba","-48.598889","-25.925556","48º35'56''W","25º55'32''S","VIES046640","VIES046640",NA,NA,"9711",NA,"Balneário Nereidas.",NA,NA,"15","15",NA,"2017","03",NA,NA,"31",NA,NA,NA,NA
"235","2020-04-27 16:11:39-03","UFES","VIES","9077","S","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Pereira, O.J.","Pereira, O.J.; Gomes, J.M.L. & Castro, R.","2000","08","07","Brasil","Espírito Santo","Linhares","-40.072222","-19.391111","40º4'20''W","19º23'28''S","VIES009077","VIES009077",NA,NA,"6315",NA,NA,NA,NA,NA,NA,NA,"2000","08",NA,NA,"07",NA,NA,NA,NA
"236","2020-04-27 16:11:39-03","UFES","VIES","9087","S","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Zandonadi, A.S.","Zandonadi, A.S.; Gomes, J.M.L. & Sarnaglia Júnior, V.B.","2010","09","20","Brasil","Espírito Santo","Guarapari","-40.386944","-20.535833","40º23'13''W","20º32'9''S","VIES009087","VIES009087",NA,NA,"3",NA,"Parque Estadual Paulo César Vinha.",NA,NA,NA,NA,NA,"2010","09",NA,NA,"20",NA,NA,NA,NA
"237","2020-04-27 16:11:39-03","UFES","VIES","27565","S","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Assis, A.M.","Assis, A.M.; Pereira, O.J.; Peixoto, L. & Silva, S.","1998","09","03","Brasil","Espírito Santo","Guarapari","-40.5110015869141","-20.6580009460449",NA,NA,"VIES027565","VIES027565",NA,NA,"602",NA,"Parque Estadual Paulo César Vinha.",NA,NA,NA,NA,NA,"1998","09","28401","auto","03",NA,NA,NA,NA
"238","2020-04-27 16:11:39-03","UFES","VIES","10043","S","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Simonelli, M.","Simonelli, M.","1994","12","05","Brasil","Espírito Santo","Guarapari","-40.5110015869141","-20.6580009460449",NA,NA,"VIES010043","VIES010043",NA,NA,"148",NA,"Parque Estadual Paulo César Vinha.",NA,NA,NA,NA,NA,"1994","12","28401","auto",NA,NA,NA,NA,NA
