"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount"
"183","2020-12-20 21:17:54-03","UFV","VIC","14514","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.",NA,"Mota, A.L.P.; et al.","1366","1992","09","26",NA,"Brasil","Minas Gerais","Araguari","Flora do Vale do Rio Araguari, Mata do Barreiro.","-48.187198638916","-18.6471996307373",NA,"Botões florais coletados em 26/09/1992. Árvore totalmente decídua, casca cinza clara amarelada, finamente gretada, pulverulenta, casca interna bege alburno bege. Dura.","VIC014514","VIC014514",NA,NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA
"184","2020-12-20 21:17:54-03","UFV","VIC","14529","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.",NA,"Mota, A.L.P.; et al.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Araguari","Flora do Vale do Rio Araguari, Mata do Barreiro.","-48.187198638916","-18.6471996307373",NA,"Mata do Barreiro.","VIC014529","VIC014529",NA,NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA
"185","2020-12-20 21:17:54-03","UFV","VIC","13716","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.",NA,"Mota, A.L.P.; et al.","1483","1992","11","18",NA,"Brasil","Minas Gerais","Araguari","Flora do Vale do Rio Araguari, Mata do Corrêgo Volta grande.","-48.187198638916","-18.6471996307373",NA,"Folhas avermelhadas, bordo serrado,botões florais fechados, galhos quando quebram estalam, casca cinza clara amarelada, finamente fissurada pulverulenta, casca interna begea amarelada,arenosa, dura, alburno bege CAP 37 cm, H 12,5 m.","VIC013716","VIC013716",NA,NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA
"186","2020-12-20 21:17:54-03","UFV","VIC","13634","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.",NA,"Mota, A.L.P.; et al.","7629","1992","08","18",NA,"Brasil","Minas Gerais","Araguari","Flora do Vale do Rio Araguari, Mata do Corrêgo Volta grande.","-48.187198638916","-18.6471996307373",NA,"Folhas avermelhadas, bordo serrado,botões florais fechados, galhos quando quebram estalam, casca cinza clara amarelada, finamente fissurada pulverulenta, casca interna begea amarelada,arenosa, dura, alburno bege CAP 37 cm, H 12,5 m.","VIC013634","VIC013634",NA,NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA
"187","2020-12-20 21:17:54-03","UFV","VIC","13654","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.",NA,"Mota, A.L.P.; et al.","7927","1992","09","22",NA,"Brasil","Minas Gerais","Araguari","Flora do Vale do Rio Araguari, Mata do Corrêgo Volta grande.","-48.187198638916","-18.6471996307373",NA,"Restos florais creme esverdeados, casca amarelada cinza superficial e finamente fisurada, casca interna bege arenosa, alburno bege CAP 23 cm ALT: 9 m.","VIC013654",NA,NA,NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA
"188","2020-12-20 21:17:54-03","UFV","VIC","13746","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.",NA,"Mota, A.L.P.; et al.","1132","1992","03","24",NA,"Brasil","Minas Gerais","Araguari","Flora do Vale do Rio Araguari, Mata Pontezinha.","-48.187198638916","-18.6471996307373",NA,"Casca cinza amarela, gemas florais marrons, base do tronco pulverulente, casca interna bege arenosa, alburno branco, ramos estalam a serem quebrados. CAP 51, altura 8 m.","VIC013746","VIC013746",NA,NA,NA,NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA
"189","2020-12-20 21:17:54-03","UFV","VIC","17013","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.",NA,"Lopes, W.P.; et al.","s.n.","1994","08","13",NA,"Brasil","Minas Gerais","Viçosa","Jardim Botânico da UFV, Projeto JB II.","-42.8819007873535","-20.7539005279541",NA,"Árvore de 9 m, casca amarela, grossa, alburno branco, indivíduo 1812.","VIC017013","VIC017013",NA,NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA
"190","2020-12-20 21:17:54-03","UFV","VIC","30779","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","Chagas.","Chagas; et al.","01906","1996","03","11",NA,"Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy, Limite norte.","-51.1627998352051","-23.3103008270264",NA,"Árvore, 12 m, botão floral marrom,pouco freguente.","VIC030779","VIC030779",NA,NA,NA,NA,NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA
"191","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0030623","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Flacourtiaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","A. Schinini","A. Schinini; M. Dematteis","33767","1997","12","13",NA,"Paraguay","Amambay",NA,"43 km por ruta 3, luego del cruce con ruta 5.","-56.3333","-22.5",NA,"Arbol 5 m alt.",NA,NA,NA,"280",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0064792","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Flacourtiaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","Keller, Herrera & Gatti","H. A. Keller; F. E. Gatti","7084","2009","5","19",NA,"Argentina","Misiones",NA,"Iguazú. Cercanías de la ciudad de Puerto Iguazú.","-54.56422","-25.60567",NA,"Árbol, ca. 20 m.",NA,NA,NA,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0030622","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Flacourtiaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","G. Hatschbach","G.Hatschbach; A. Souza","50337","1986","1","23",NA,"Brazil","Parana",NA,"Lapa, rod. p/ Porto Amazonas.","-49.7178","-25.7658",NA,"Arvoreta 5 m, fruto maduro amarelo, adocicado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2019-11-21 14:44:53-03","UFJF","CESJ","51237","PreservedSpecimen","Plantae","Angiosperma",NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Jacq.","R. Marquete","R.M. Castro","1476","2008","05",NA,"América do Sul","Brasil","Mato Grosso","Nossa Sra do Livramento","Mineração Morrinho e adjacências",NA,NA,NA,"Árvore ca. 3m alt. Interior de mata. Botões florais pardos","CESJ051237",NA,NA,NA,NA,"2008","10","14",NA,NA,NA,NA,NA,NA,NA,NA
"195","2019-11-21 14:44:53-03","UFJF","CESJ","55532","PreservedSpecimen","Plantae","Angiosperma",NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Jacq.",NA,"J.G. Seijo; V.G. Solis Neffa; M.Grabiele; W. Reynoso","3624","2005","01","20","América do Sul","Bolivia","Santa Cruz","Ñuflo de Chavez","a 89,1 Km S de Concepción rumbo a San Antonio de lomerio. 16º44'41 S, 61º49'01 W. 333 m.s.m.","-61.816944","-16.744722",NA,"Bosque cerrado, suelo de tierra negra con afloramiento de piedras. Arbolito de frutos rojos.","CESJ055532",NA,NA,"333","333",NA,NA,NA,"-61.816944","-16.744722",NA,NA,NA,NA,NA,NA
"196","2019-11-21 14:44:53-03","UFJF","CESJ","54631","PreservedSpecimen","Plantae","Angiosperma",NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Jacq.","B.Marazzi","J.M. Silva; E. Barbosa","4865","2006","06","12","América do Sul","Brasil","Mato Grosso do Sul","Porto Murtinho","Fazenda Canadá","-57.8824996948242","-21.6989002227783",NA,"Árvore, 4m, flor creme. Carrascal.","CESJ054631",NA,NA,NA,NA,"2006",NA,NA,NA,NA,"185577","auto",NA,NA,NA,NA
"197","2019-11-21 14:44:53-03","UFJF","CESJ","45633","PreservedSpecimen","Plantae","Angiosperma",NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Jacq.","G. Hatschbach","C.Kozera","1843","2003","01","25","América do Sul","Brasil","Paraná","Vila Alta","Canal de acesso à lagoa São João","-53.7277984619141","-23.50830078125",NA,"Árvore com ca. 7m.; flores alvas com perfume agradável. Vegetação ciliar.","CESJ045633",NA,NA,NA,NA,"2003",NA,NA,NA,NA,"31931","auto",NA,NA,NA,NA
"198","2021-04-07 11:44:55-03","UFMS","CGMS","33831","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","G.A. Damasceno-Junior","G.A. Damasceno-Junior","3161","2001","10","17",NA,"Brasil","Mato Grosso do Sul","Ladário","Fazenda São Marcelo, Morro Santa Cruz.","-57.5666667","-19.19",NA,"Fitossociologia 3576. Habitat: Mata semidecídua. Solo litólico e rico em ferro. Morro. Habito: Árvore. 13,00m de altura.","CGMS1063228",NA,NA,"400","400",NA,NA,NA,"-57,5666667","-19,19",NA,NA,NA,NA,NA,NA
"199","2021-04-07 11:44:55-03","UFMS","CGMS","62259","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.",NA,"A. Pott; V.J. Pott","12870","2005","06","23",NA,"Brasil","Mato Grosso do Sul","Porto Murtinho","Fazenda Água Doce, 40 Km leste da rodovia BR-267, Pantanal.","-57.8744445","-22.0222223",NA,"Flor esbranquiçada. Fruto ausente. Habitat: Floresta Semidecidual com Anadenanthera colubrina, Ruprechtia exploratricis. Solo silti-arenoso. Relevo plano. Esparsa. Habito: Arbusto ou arvoreta 1-3 m alt.","CGMS1095255",NA,NA,"80","80",NA,NA,NA,"-57,8744445","-22,0222223",NA,NA,NA,NA,NA,NA
"200","2021-04-07 11:48:29-03","UFMS","CGMS","75158","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","A. Pott","A. Pott; V.J. Pott","3792","1987","11","02",NA,"Brasil","Mato Grosso do Sul","Corumbá","Antiga estrada de acesso à Corumbá.","-57.65","-19",NA,"Flor amarelada. CPAP - 4278. Habitat: Vegetação secundária (caapoeira). Solo calcimórfico. Relevo inclinado. Habito: Arbusto. Freqüente.","CGMS1108082",NA,NA,"150","150",NA,NA,NA,"-57,65","-19",NA,NA,NA,NA,NA,NA
"201","2021-04-07 11:48:29-03","UFMS","CGMS","52397","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.",NA,"G.A. Damasceno-Junior; G.B. Ramos; A.P. Kassar Ismael; C. Maidana","2483","2001","06","13",NA,"Brasil","Mato Grosso do Sul","Ladário","Fazenda São João.","-57.5288889","-19.1891666",NA,NA,"CGMS1082371",NA,NA,"200","200",NA,NA,NA,"-57,5288889","-19,1891666",NA,NA,NA,NA,NA,NA
"202","2021-04-07 11:48:29-03","UFMS","CGMS","27154","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","J.P. Ramos","J.P. Ramos","8","2009","08","25",NA,"Brasil","Mato Grosso do Sul","Itaquiraí",NA,"-54.1841666","-23.4877777",NA,NA,"CGMS1056590",NA,NA,NA,NA,"2009","11","30","-54,1841666","-23,4877777",NA,NA,NA,NA,NA,NA
"203","2021-04-07 11:44:55-03","UFMS","CGMS","33863","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","G.A. Damasceno-Junior","G.A. Damasceno-Junior","3160","2001","04","02",NA,"Brasil","Mato Grosso do Sul","Ladário","Fazenda São Marcelo, Morro Santa Cruz.","-57.5666667","-19.19",NA,"Fitossociologia 2959. Habitat: Mata decídua. Solo litólico. Morro. Habito: Árvore. 9,50m de altura.","CGMS1063261",NA,NA,"400","400",NA,NA,NA,"-57,5666667","-19,19",NA,NA,NA,NA,NA,NA
"204","2021-04-07 11:48:29-03","UFMS","CGMS","31499","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","M.C. Andrade","M.C. Andrade","14","2010","05","06",NA,"Brasil","Mato Grosso do Sul","Aquidauana","Fazenda Campo Lourdes.","-55.5833333","-19.55",NA,"Flor verde-clara. Habitat: Cordilheira de mata. Habito: Árvore.","CGMS1060934",NA,NA,"100","100",NA,NA,NA,"-55,5833333","-19,55",NA,NA,NA,NA,NA,NA
"205","2021-04-07 11:48:29-03","UFMS","CGMS","17409","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.",NA,"V.R.B. Maria; F.S. Maria","625","2005","05","11",NA,"Brasil","Mato Grosso do Sul","Porto Murtinho","Fazenda Harmonia - Rio Perdido.","-56.6961111","-21.2836111",NA,"Flor amarela. Habitat: Mata ciliar do rio Perdidocurso d#?#água encaixado entre morros. Habito: Árvore. 8,00m de altura.","CGMS1046707",NA,NA,"453","453",NA,NA,NA,"-56,6961111","-21,2836111",NA,NA,NA,NA,NA,NA
"206","2021-04-07 11:48:29-03","UFMS","CGMS","59950","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","A. Pott","A. Pott; V.J. Pott; E.M.C. Leme","16210","2011","09","15",NA,"Brasil","Mato Grosso do Sul","Aquidauana","Córrego Seco, Furnas dos Baianos, Serra de Maracaju.","-55.5622222","-20.4336111",NA,"Flor esverdeada. Fruto ausente. Habitat: Vegetação secundária de cerradão/floresta decidual. Solo arenoso litólico. Relevo vale. Habito: Arvoreta. 4,00 m de altura. Esparsa.","CGMS1089851",NA,NA,"221","221",NA,NA,NA,"-55,5622222","-20,4336111",NA,NA,NA,NA,NA,NA
"207","2021-04-07 11:44:55-03","UFMS","CGMS","33857","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.",NA,"G.A. Damasceno-Junior; M.S. Lima; E.M. Assis; M.V. Ur","2788","2001","10","10",NA,"Brasil","Mato Grosso do Sul","Ladário","Fazenda São Sebastião do Carandá, área 5 da Fitossociologia.","-57.5166667","-19.1080556",NA,"Flor creme. Fitossociologia 5108. Habitat: Mata semidecidua. Solo com afloramento de rochas. Morro. Habito: Arvoreta. 5,00m de altura.","CGMS1063255",NA,NA,"120","120",NA,NA,NA,"-57,5166667","-19,1080556",NA,NA,NA,NA,NA,NA
"208","2021-04-07 11:48:29-03","UFMS","CGMS","75181","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.",NA,"A. Pott; L. Parron, R.A. Mauro, A. Amaral & W. Carvalho","4861","1989","05","23",NA,"Brasil","Mato Grosso do Sul","Corumbá","2,5 Km S do trevo para Forte Coimbra, ponto 33, BR-262, Jacadigo.","-57.5333333","-19.4833333",NA,"CPAP - 6177. Habitat: Matinha secundária. Regossolo litólico (granítico). Relevo inclinado. Habito: Arboreta 4 m de altura. Freqüente.","CGMS1108105",NA,NA,"150","150",NA,NA,NA,"-57,5333333","-19,4833333",NA,NA,NA,NA,NA,NA
"209","2021-04-07 11:48:29-03","UFMS","CGMS","75182","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","V.J. Pott & S.M. Salis","A. Pott; V.J. Pott","6681","1994","02","27",NA,"Brasil","Mato Grosso do Sul","Coxim","Distrito de Silviolândia.","-54.5166667","-18.3",NA,"CPAP - 12655. Habitat: Floresta de Anadenanthera/Pouteria, com lianas. Latossolo vermelho-escuro, arenoso. Relevo encosta inferior. Habito: Árvore 12 m de altura. Freqüente.","CGMS1108106",NA,NA,"300","300",NA,NA,NA,"-54,5166667","-18,3",NA,NA,NA,NA,NA,NA
"210","2021-04-07 11:48:29-03","UFMS","CGMS","55461","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","A. Pott","A. Pott; V.J. Pott; G.A. Damasceno-Junior","15520","2009","07","28",NA,"Brasil","Mato Grosso do Sul","Corumbá","Fazenda Nazaré, área da Mata do Cedro, leque do Rio Taquari, sub-região de Paiaguás, Pantanal.","-57.1069444","-18.6944444",NA,"Botão floral esbranquiçado. Fruto ausente. Habitat: Floresta estacional decidual com Phyllostylon rhamnoides e Hymenaea courbaril. Solo areno-siltoso. Relevo plano convexo, não inundável. Abundante. Habito: Árvore, 4,00 - 12,00 m de","CGMS1085431",NA,NA,"90","90",NA,NA,NA,"-57,1069444","-18,6944444",NA,NA,NA,NA,NA,NA
"211","2021-04-07 11:44:55-03","UFMS","CGMS","23313","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","A. Pott; V. J. Pott","W.M. Ramos; A. L. B. Sartori","477","2007","10","23",NA,"Brasil","Mato Grosso do Sul","Aquidauana","Fazenda Santa Ana, Distrito de Piraputanga.","-55.4902777","-20.4608333",NA,NA,"CGMS1052720",NA,NA,NA,NA,"2008","10","28","-55,4902777","-20,4608333",NA,NA,NA,NA,NA,NA
"212","2021-04-07 11:48:29-03","UFMS","CGMS","38924","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","G.A. Damasaceno-Junior","G.A. Damasceno-Junior; C.A. Carollo; P.R. Souza; D.T. Azevedo; E.M.L. Anjos dos Santos; F.J. Kochanovski; V. Goes","5232","2012","06","27",NA,"Brasil","Mato Grosso do Sul","Corumbá","Morro do Azeite.","-57","-19.67",NA,"Fruto ausente. Habitat: Floresta estacional decidual. Habito: Árvore. 10,00m de altura.","CGMS1068318",NA,NA,NA,NA,"2012","06","27","-57","-19,67",NA,NA,NA,NA,NA,NA
"213","2021-04-07 11:48:29-03","UFMS","CGMS","6647","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","A. Pott","V.J. Pott; R. Foster; G.A. damasceno-Júnior; U.M. Resende; J.N. Nakajima","3574","1998","08","27",NA,"Brasil","Mato Grosso do Sul","Rio Negro","Rio Negro. Saída para Bandeirantes, margem do rio, abaixo da cascata do Kubota.","-55.0177778","-19.4394444",NA,"Cálice verde. Fruto verde. Habitat: Mata ciliar com afloramento rochoso. Solo arenoso com matéria orgânica. Relevo inclinado. Frequencia ocasional. Habito: Árvore. 10,00m de altura.","CGMS1014736",NA,NA,NA,NA,"2010","06","27","-55,0177778","-19,4394444",NA,NA,NA,NA,NA,NA
"214","2021-04-07 11:48:29-03","UFMS","CGMS","62251","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.",NA,"A. Pott; V.J. Pott","13477","2005","09","23",NA,"Brasil","Mato Grosso do Sul","Corumbá","Fazenda Esperança, Parque Estadual do Rio Negro, Pantanal.","-56.5694445","-19.4308334",NA,"Flor ausente. Habitat: Cerradão decidual/mata seca com Pterogyne nitens, Attalea phalerata. Solo arenoso. Relevo plano convexo. Frequente. Habito: Árvore. 3,00 - 8,00 m de altura.","CGMS1095247",NA,NA,"102","102",NA,NA,NA,"-56,5694445","-19,4308334",NA,NA,NA,NA,NA,NA
"215","2021-04-07 11:48:29-03","UFMS","CGMS","78760","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","P.P. Oliveira","P.P. Oliveira; C.B.D.S. André; P.G.M.S. Kadowaki; M.V.S. Urquiza","203","2014","07","11",NA,"Brasil","Mato Grosso do Sul","Corumbá","Bancada Laterítica do Parque Municipal Natural de Piraputangas.","-57.6386111","-19.2427777",NA,"Fruto marrom. Habitat: Bancada laterítica. Solo neossolo. Habito: Arbusto.","CGMS1111771",NA,NA,"159","159",NA,NA,NA,"-57,6386111","-19,2427777",NA,NA,NA,NA,NA,NA
"216","2021-04-07 11:48:29-03","UFMS","CGMS","65720","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","A. Pott; G.A. Damasceno-Junior","A. Pott; A.L.B. Sartori; G.A. Damasceno-Junior","15457","2009","06","24",NA,"Brasil","Mato Grosso do Sul","Porto Murtinho","Próximo à Rodovia BR-267.","-57.5838889","-21.7427777",NA,NA,"CGMS1098681",NA,NA,"259","259",NA,NA,NA,"-57,5838889","-21,7427777",NA,NA,NA,NA,NA,NA
"217","2021-04-07 11:48:29-03","UFMS","CGMS","28675","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.",NA,"S.A. Cunha","311","2009","03","22",NA,"Brasil","Mato Grosso do Sul","Anastácio","Assentamento Monjolinho. Lote 77.","-55.8069000244141","-20.4836006164551",NA,"Flor creme. Coordenadas originais 20°77#?#S 55°65#?#W Habitat: Cerrado Habito: Árvore. 2,00m altura.","CGMS1058131",NA,NA,"200","200",NA,NA,NA,NA,NA,"80799","auto",NA,NA,NA,NA
"218","2021-04-07 11:44:55-03","UFMS","CGMS","39333","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","B.G. Fina","B.G. Fina","293","2003","04","17",NA,"Brasil","Mato Grosso do Sul","Aquidauana",NA,"-55.7872009277344","-20.4710998535156",NA,"Flores presentes. Doação HRCB. Habitat: Cerrado. Habito: Árvore. 3,00m de altura.","CGMS1068715",NA,NA,NA,NA,NA,NA,NA,NA,NA,"212961","auto",NA,NA,NA,NA
"219","2021-04-07 11:44:55-03","UFMS","CGMS","22342","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","B.G. Fina","B.G. Fina","292","2003","04","17",NA,"Brasil","Mato Grosso do Sul","Aquidauana",NA,"-55.7872009277344","-20.4710998535156",NA,"Flores presentes. Habitat: Cerrado. Habito: Arbóreo. 3,00m de altura.","CGMS1051753",NA,NA,NA,NA,NA,NA,NA,NA,NA,"212961","auto",NA,NA,NA,NA
"220","2021-04-07 11:44:55-03","UFMS","CGMS","22147","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","B.G. Fina","B.G. Fina","286","2003","03","21",NA,"Brasil","Mato Grosso do Sul","Aquidauana",NA,"-55.7872009277344","-20.4710998535156",NA,"Flores presentes. Habitat: Cerrado. Habito: Arbóreo. 3,00 m de altura.","CGMS1051558",NA,NA,NA,NA,NA,NA,NA,NA,NA,"212961","auto",NA,NA,NA,NA
"221","2021-04-07 11:44:55-03","UFMS","CGMS","23224","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.",NA,"A. Pott; V.J. Pott & L.C.P. Lima","9053","2001","06","14",NA,"Brasil","Mato Grosso do Sul","Bonito","Fazenda Esperança, rio Mimoso, 12Km N de Bonito.","-56.4818992614746","-21.1210994720459",NA,"Flor esbranquiçada. Fruto ausente. Habitat: Floresta riparia, solo argiloso com afloramento calcário Habito: Arbusto ereto 2-3m de altura. Freqüente.","CGMS1052631",NA,NA,NA,NA,NA,NA,NA,NA,NA,"71352","auto",NA,NA,NA,NA
"222","2021-04-07 11:44:55-03","UFMS","CGMS","9190","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.",NA,"A. Sciamarelli; S.M. Silva","1018","2001","08","03",NA,"Brasil","Mato Grosso do Sul","Caarapó","Fazenda Rancho Verde. 21K 0721766 UTM 7505777.","-54.8222007751465","-22.6341991424561",NA,"Frutos verdes.","CGMS1014735",NA,NA,NA,NA,NA,NA,NA,NA,NA,"38411","auto",NA,NA,NA,NA
"223","2021-04-07 11:48:29-03","UFMS","CGMS","75183","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.",NA,"A. Pott; V.J. Pott & C. Padovani","8207","1999","10","31",NA,"Brasil","Mato Grosso do Sul","Camapuã","Fazenda Santa Verônica, BR-060, 5 Km norte de Camapuã, microbacia do Córrego Barroso.","-54.0438995361328","-19.531400680542",NA,"Flor creme. Fruto não visto. CPAP - 18801. Habitat: Floresta (mata ciliar) de córrego. Solo argiloso escuro. Relevo forte inclinado. Habito: Árvore ereta 3-12 m de altura, ramos quase horizontais. Freqüente.","CGMS1108107",NA,NA,"500","500",NA,NA,NA,NA,NA,"123887","auto",NA,NA,NA,NA
