"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","decimalLongitude","decimalLatitude","imagecode","locality","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","class","dayIdentified","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","typeStatus","relatedCatalogItem"
"248","2019-11-13 11:22:58-03","USP","SPF","22563","PreservedSpecimen","Plantae","Leguminosae","Periandra","heterophylla","Periandra heterophylla","Menezes, NL","CFCR628","1981","01","11",NA,"Brasil",NA,NA,NA,"SPF00022563",NA,NA,"Benth.","Lewis, GP","Goiás","Pirenópolis","-48.9592018127441","-15.852499961853",NA,NA,NA,NA,"1990","09","40887","auto",NA,NA,NA,NA,NA,NA,NA,NA
"249","2020-12-02 09:07:15-03","UNITINS","HUTO","7286","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","Morais, L.F.","29","2018","05","17",NA,"Brasil",NA,NA,"Trepadeira. Flores rosas. Folhas com textura macia. Projeto PIBIC Unitins.; Floresta estacional.","HUTO007286",NA,NA,"Benth.",NA,"Tocantins","Palmas","-48.32","-10.206667",NA,"Parque Cesmar",NA,NA,NA,NA,NA,NA,NA,NA,"-48.32","-10.206667",NA,NA,NA,NA
"250","2020-12-02 09:07:15-03","UNITINS","HUTO","7264","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","Lima, I.F.R.","23","2018","04","07",NA,"Brasil",NA,NA,"Trepadeira com cerca de 4 m de comprimento. Flores avermelhadas. Projeto PIBIC Unitins.; Mata de galeria.","HUTO007264",NA,NA,"Benth.",NA,"Tocantins","Palmas","-48.32","-10.206667",NA,"Parque Cesmar",NA,NA,NA,NA,NA,NA,NA,NA,"-48.32","-10.206667",NA,NA,NA,NA
"251","2020-05-08 11:12:55-03","UEFS","HUEFS","14384","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Periandra","heterophylla","Periandra heterophylla","Larroque, R.dos S.","11304","1991","12","30",NA,"Brasil",NA,NA,NA,"HUEFS0014384","Angiospermae","Fabales","Benth.",NA,"Mato Grosso","Canarana","-52.2682991027832","-13.5522003173828",NA,NA,NA,NA,NA,NA,"125411","auto","Rosanae",NA,NA,NA,NA,NA,NA,NA
"252","2020-05-08 11:12:55-03","UEFS","HUEFS","14382","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Periandra","heterophylla","Periandra heterophylla","Carvalho, A.F.","369","1993","01","14",NA,"Brasil",NA,NA,NA,"HUEFS0014382","Angiospermae","Fabales","Benth.",NA,"Minas Gerais","Ubaí","-44.7780990600586","-16.2852993011475",NA,NA,NA,NA,NA,NA,"36309","auto","Rosanae",NA,NA,NA,NA,NA,NA,NA
"253","2020-05-08 11:12:55-03","UEFS","HUEFS","30198","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Periandra","heterophylla","Periandra heterophylla","Coradin, L.","2182","1979","09","20",NA,"Brasil",NA,NA,"Solo arenoso","HUEFS0030198","Angiospermae","Fabales","Benth.","L.P.de Queiroz","Maranhão","Carolina","-47.4693984985352","-7.33277988433838",NA,"Br-230, km 7, Carolina-Balsas-MA.",NA,NA,"1999","09","99438","auto","Rosanae",NA,NA,NA,NA,NA,NA,NA
"254","2020-05-08 11:12:55-03","UEFS","HUEFS","37976","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Periandra","heterophylla","Periandra heterophylla","Conceição, G.M.","566","1999","02","05",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0037976","Angiospermae","Fabales","Benth.","L.P.de Queiroz","Maranhão","Mirador","-44.3630981445312","-6.37083005905151",NA,"Parque Estadual do Mirador.",NA,NA,"2001","08","176498","auto","Rosanae",NA,NA,NA,NA,NA,NA,NA
"255","2020-05-08 11:12:55-03","UEFS","HUEFS","151448","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Periandra","heterophylla","Periandra heterophylla","Rapini, A.","1853","2009","01","25",NA,"Brasil",NA,NA,NA,"HUEFS0151448","Angiospermae","Fabales","Benth.","L.P.de Queiroz","Goiás","Piranhas","-51.833333","-16.448611",NA,"Morro da Torre.",NA,NA,"2011","04",NA,NA,"Rosanae",NA,"51W50'0''","16S26'55''",NA,NA,NA,NA
"256","2020-05-08 11:12:55-03","UEFS","HUEFS","164140","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Periandra","heterophylla","Periandra heterophylla","Pastore, J.F.B.","3084","2010","09","22",NA,"Brasil",NA,NA,"Cerradão.","HUEFS0164140","Angiospermae","Fabales","Benth.","L.P.de Queiroz","Goiás","Hidrolândia","-49.216667","-16.916667",NA,"Morro feio.",NA,NA,"2011","04",NA,NA,"Rosanae",NA,"49W13'","16S55'",NA,NA,NA,NA
"257","2020-05-08 11:12:55-03","UEFS","HUEFS","177550","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Periandra","heterophylla","Periandra heterophylla","Fonseca, M.L.","6410B","2010","03","23",NA,"Brasil",NA,NA,"cerrado ralo.","HUEFS0177550","Angiospermae","Fabales","Benth.","L.P.de Queiroz","Tocantins","Goianorte","-49.082778","-8.807778",NA,"Goianorte. Bacia do Araguaia. Sub - bacia do rio Bananal. ( A - 9, área 3, pto 5).","226","226","2012","05",NA,NA,"Rosanae",NA,"49W4'58''","8S48'28''",NA,NA,NA,NA
"258","2020-05-08 11:12:55-03","UEFS","HUEFS","179419","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Periandra","heterophylla","Periandra heterophylla","Harley, R.M.","56641","2012","01","30",NA,"Brasil",NA,NA,"Mata secundária.","HUEFS0179419","Angiospermae","Fabales","Benth.","L.P.Queiroz","Tocantins","Aguiarnópolis","-47.477222","-6.525556",NA,"Aguiarnópolis, 8 Km apóis a ponte em ramal de terra a direita.","208","208","2015","12",NA,NA,"Rosanae",NA,"47W28'38''","6S31'32''",NA,NA,NA,NA
"259","2020-05-08 11:12:55-03","UEFS","HUEFS","205958","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Periandra","heterophylla","Periandra heterophylla","Snak, C.","897","2012","04","13",NA,"Brasil",NA,NA,NA,"HUEFS0205958","Angiospermae","Fabales","Benth.",NA,"Mato Grosso do Sul",NA,"-54.770556","-17.994167",NA,"Estrada Transpantaneira.",NA,NA,NA,NA,NA,NA,"Rosanae",NA,"54W46'14''","17S59'39''",NA,NA,NA,NA
"260","2020-05-08 11:12:55-03","UEFS","HUEFS","48516","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Periandra","heterophylla","Periandra heterophylla","Skorupa, L.A.","506","1988","04","15",NA,"Brasil",NA,NA,"Cerrado","HUEFS0048516","Angiospermae","Fabales","Benth.","L.P.de Queiroz","Goiás","Itacaja","-48.216667","-8.5",NA,"Aldeia Kraho - Pedra Branca - a 20 m de Itacaja-GO.","310","310","2000","12",NA,NA,"Rosanae",NA,"48W13'0''","8S30'0''",NA,NA,NA,NA
"261","2020-05-08 11:12:55-03","UEFS","HUEFS","51916","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Periandra","heterophylla","Periandra heterophylla","Veiga, R.F.de A.","258","1987","10","02",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0051916","Angiospermae","Fabales","Benth.","L.P.de Queiroz","Pará","Colinas do Sul","-48.45","-7.95","HUEFS0051916","BR-153, km 219, 7,7 Km ao Norte de Colinas de Goiás.","200","200","2002","08",NA,NA,"Rosanae",NA,"48W27'","7S57'",NA,NA,NA,NA
"262","2020-05-08 11:12:55-03","UEFS","HUEFS","205967","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Periandra","heterophylla","Periandra heterophylla","Snak, C.","953","2012","05","16",NA,"Brasil",NA,NA,NA,"HUEFS0205967","Angiospermae","Fabales","Benth.",NA,"Maranhão","São Felix das Balsas","-44.811389","-6.816667",NA,"BR 230, Km 235. Cerradão.",NA,NA,NA,NA,NA,NA,"Rosanae",NA,"44W48'41''","6S49'0''",NA,NA,NA,NA
"263","2020-05-08 11:12:55-03","UEFS","HUEFS","48542","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Periandra","heterophylla","Periandra heterophylla","Walter, B.M.T.","1080","1991","12","12",NA,"Brasil",NA,NA,"Cerrado Ralo.","HUEFS0048542","Angiospermae","Fabales","Benth.","L.P.de Queiroz","Goiás","Colinas do Sul","-48.283333","-13.833333",NA,"2 Km da estrada S. da Mesa / Colinas do Sul. A meio caminho entre esta estrada e a linha de transmissão.","410","410","2000","12",NA,NA,"Rosanae",NA,"48W17'0''","13S50'0''",NA,NA,NA,NA
"264","2020-05-08 11:12:55-03","UEFS","HUEFS","48555","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Periandra","heterophylla","Periandra heterophylla","Walter, B.M.T.","808","1991","11","21",NA,"Brasil",NA,NA,"Cerrado típico; sujeito a incêndios periódicos.","HUEFS0048555","Angiospermae","Fabales","Benth.","L.P.de Queiroz","Goiás","Colinas do Sul","-48.3","-13.866667","HUEFS0048555","Estrada que liga Serra da Mesa/Colinas; 2.5 Km da entrada sul do canteiro de obras da UHE Serra da Mesa.","510","510","2000","12",NA,NA,"Rosanae",NA,"48W18'0''","13S52'0''",NA,NA,NA,NA
"265","2020-05-08 11:12:55-03","UEFS","HUEFS","48914","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Periandra","heterophylla","Periandra heterophylla","Walter, B.M.T.","3153","1996","02","09",NA,"Brasil",NA,NA,"Cerrado sensu stricto, antropizado, próximo a grota.","HUEFS0048914","Angiospermae","Fabales","Benth.","L.P.de Queiroz","Goiás","Barro Alto","-48.983333","-14.65",NA,"Estrada de terra que sai da GO 342 para a Barra dos Rios Maranhão e Alma. (rumo a Fazenda Pontal).",NA,NA,"2000","12",NA,NA,"Rosanae",NA,"48W59'","14S39'",NA,NA,NA,NA
"266","2020-05-08 11:12:55-03","UEFS","HUEFS","70585","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Periandra","heterophylla","Periandra heterophylla","França, F.","4651","2003","02","23",NA,"Brasil",NA,NA,"Campo graminoso.","HUEFS0070585","Angiospermae","Fabales","Benth.","L.P.de Queiroz","Goiás","Teresina de Goiás","-47.156389","-13.466944",NA,"c. 40km de Teresina de Goiás.","370","425","2005","06",NA,NA,"Rosanae",NA,"47W9'23''","13S28'1''",NA,NA,NA,NA
"267","2020-05-08 11:12:55-03","UEFS","HUEFS","30195","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Periandra","heterophylla","Periandra heterophylla","Cordovil-Silva, S.P.","250","1993","02","11",NA,"Brasil",NA,NA,"Mata semi-descídua. Solo arenoso com serrapilheira. Relevo ondulado.","HUEFS0030195","Angiospermae","Fabales","Benth.","L.P.de Queiroz","Goiás","Caldas Novas","-48.625","-17.74169921875",NA,"A 4.6 km da foz do Ribeirão Pirapitinga.","625","625","1999","09","36612","auto","Rosanae",NA,NA,NA,NA,NA,NA,NA
"268","2020-05-08 11:12:55-03","UEFS","HUEFS","51386","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Periandra","heterophylla","Periandra heterophylla","Jacy","FAB160","2000","06","19",NA,"Brasil",NA,NA,NA,"HUEFS0051386","Angiospermae","Fabales","Benth.","C.Snak","Tocantins","Sampaio","-47.8731002807617","-5.34833002090454",NA,"Trilha de Sampaio.",NA,NA,"2014","10","16212","auto","Rosanae",NA,NA,NA,NA,NA,NA,NA
"269","2019-09-04 19:05:36-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","G. Gardner","3102","1842",NA,NA,"South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"Type [status unknown]",NA
"270","2017-05-05 10:18:51-03","F","FMNH-SEEDPLANTS","V0370462F","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","Tamberlik",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0370462F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0370462F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"271","2017-05-05 10:18:51-03","F","FMNH-SEEDPLANTS","V0370463F","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","T. J. Killeen","531","1984","11","13","South America","Bolivia",NA,NA,NA,"V0370463F","Spermatophyta",NA,NA,NA,NA,NA,"-64.435","-16.7261","V0370463F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"272","2017-05-05 10:18:51-03","F","FMNH-SEEDPLANTS","V0370464F","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","T. J. Killeen","1132","1985","8","27","South America","Bolivia",NA,NA,NA,"V0370464F","Spermatophyta",NA,NA,NA,NA,NA,"-64.435","-16.7261","V0370464F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"273","2017-05-05 10:18:52-03","F","FMNH-SEEDPLANTS","V0370465F","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","T. J. Killeen","1319","1985","10","28","South America","Bolivia",NA,NA,NA,"V0370465F","Spermatophyta",NA,NA,NA,NA,NA,"-64.435","-16.7261","V0370465F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"274","2017-05-05 10:18:52-03","F","FMNH-SEEDPLANTS","V0370466F","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","H. S. Irwin et al.","21686","1968","3","23","South America","Brazil",NA,NA,NA,"V0370466F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0370466F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"275","2017-05-05 10:18:52-03","F","FMNH-SEEDPLANTS","V0370467F","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","H. S. Irwin et al.","21303","1968","3","18","South America","Brazil",NA,NA,NA,"V0370467F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0370467F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"276","2017-05-05 10:18:52-03","F","FMNH-SEEDPLANTS","V0370468F","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","H. S. Irwin et al.","15211","1966","4","21","South America","Brazil",NA,NA,NA,"V0370468F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0370468F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"277","2017-05-05 10:18:52-03","F","FMNH-SEEDPLANTS","V0370469F","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","L. Rico","1436","2003","2","28","South America","Bolivia",NA,NA,NA,"V0370469F","Spermatophyta",NA,NA,NA,NA,NA,"-64.435","-16.7261","V0370469F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"278","2017-05-05 10:18:53-03","F","FMNH-SEEDPLANTS","V0370470F","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","H. S. Irwin et al.","19038","1968","1","23","South America","Brazil",NA,NA,NA,"V0370470F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0370470F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"279","2017-05-05 10:18:53-03","F","FMNH-SEEDPLANTS","V0370471F","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","H. S. Irwin et al.","10491","1965","11","18","South America","Brazil",NA,NA,NA,"V0370471F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0370471F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"280","2017-05-05 10:18:53-03","F","FMNH-SEEDPLANTS","V0370472F","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","H. S. Irwin et al.","34855","1972","1","23","South America","Brazil",NA,NA,NA,"V0370472F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0370472F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"281","2017-05-05 10:18:53-03","F","FMNH-SEEDPLANTS","V0370473F","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","H. S. Irwin et al.","26547","1970","2","23","South America","Brazil",NA,NA,NA,"V0370473F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0370473F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"282","2017-05-05 10:18:53-03","F","FMNH-SEEDPLANTS","V0370474F","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","M. E. Moricand","3102",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0370474F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0370474F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"283","2017-05-05 10:18:54-03","F","FMNH-SEEDPLANTS","V0370475F","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","Mello Barreto","5702","1934","12","28","South America","Brazil",NA,NA,NA,"V0370475F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0370475F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"284","2017-05-05 10:18:54-03","F","FMNH-SEEDPLANTS","V0370476F","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","Mello Barreto","5501","1932","12","10","South America","Brazil",NA,NA,NA,"V0370476F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0370476F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"285","2017-05-05 10:18:54-03","F","FMNH-SEEDPLANTS","V0370477F","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","Mello Barreto","5503","1933","11","20","South America","Brazil",NA,NA,NA,"V0370477F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0370477F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"286","2017-05-05 10:18:54-03","F","FMNH-SEEDPLANTS","V0370479F","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla",NA,"3102",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0370479F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0370479F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"287","2017-05-05 10:18:55-03","F","FMNH-SEEDPLANTS","V0370480F","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla",NA,"992",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0370480F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0370480F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"288","2019-01-25 15:41:08-02","IAC","IAC","50710","S","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","A. Macedo","s/nº","1968","09","08",NA,"Brasil",NA,NA,"Comum nos campos e nas serras de São Viscente",NA,NA,NA,"Benth.","A. Macedo","Minas Gerais","Ituiutaba","-49.465","-18.9689",NA,"Serra de São Viscente",NA,NA,"1968","09",NA,NA,NA,"08","-49.4650","-18.9689",NA,NA,NA,NA
"289","2020-07-23 12:07:54-03","CEPLAC","CEPEC","39216","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","A. M. de Carvalho","2156","1986","02","01",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"G. P. Lewis","Mato Grosso","CUIABÁ","-56.0966987609863","-15.5960998535156",NA,"8Km SE Cuiaba, caminho p/ Faz. Roselandia.",NA,NA,NA,NA,"74875","auto",NA,NA,NA,NA,NA,NA,NA,"30/12/1986"
"290","2019-11-01 15:00:30-03","UnB","UB","41586","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","Menezes, NL","628","1981",NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Benth.","Lewis, GP","Goiás","Pirenópolis","-48.9592","-15.8525",NA,"Pirenópolis",NA,NA,NA,NA,NA,NA,NA,NA,"-48.9592","-15.8525",NA,NA,NA,NA
"291","2019-11-01 15:00:30-03","UnB","UB","40658","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","Philcox, D","3145","1967","11","20","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Benth.","Silva, MJ","Mato Grosso",NA,NA,NA,NA,"Km 201 da estrada Xavantina-Cachimbo",NA,NA,"2012","07",NA,NA,NA,"18",NA,NA,NA,NA,NA,NA
"292","2019-11-01 15:00:30-03","UnB","UB","41583","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","Heringer, EP","10946","1966",NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Benth.","Silveira, LT","Goiás","Serra Dourada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2019-11-01 15:00:30-03","UnB","UB","41585","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","Cobra, L","243",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Benth.","Silveira, LT","Goiás","Cristalina","-47.6136","-16.7686",NA,"Cristalina",NA,NA,NA,NA,NA,NA,NA,NA,"-47.6136","-16.7686",NA,NA,NA,NA
"294","2019-11-01 15:00:30-03","UnB","UB","41587","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","Simpson Júnior, PL","45","2001","05",NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Benth.","Simon, MF","Tocantins","Mateiros","-46.483333","-10.333333",NA,"Jalapão",NA,NA,NA,NA,NA,NA,NA,NA,"-46.483333","-10.333333",NA,NA,NA,NA
"295","2019-11-01 15:00:30-03","UnB","UB","41588","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","Heringer, EP","s.n.Fl. Ve","1968","01","26","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Benth.","Silveira, LT","Goiás",NA,NA,NA,NA,"Cachoeira Grande",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2019-11-01 15:00:30-03","UnB","UB","41589","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","Anderson, WR","6965","1973","03","13","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Benth.","Incógnito","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2019-11-01 15:00:30-03","UnB","UB","41590","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","Irwin, HS","34855","1972","01","23","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Benth.","Incógnito",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2019-11-01 15:00:30-03","UnB","UB","41591","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","Irwin, HS","34803","1972","01","22","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Benth.","Arroyo, MTK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2019-11-01 15:00:30-03","UnB","UB","41592","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","Irwin, HS","21577","1968","03","20","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Benth.","Silveira, LT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2019-11-01 15:00:30-03","UnB","UB","41593","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","Irwin, HS","21303","1968","03","18","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Benth.","Silveira, LT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2019-11-01 15:00:30-03","UnB","UB","41594","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","Irwin, HS","10491","1965","11","18","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Benth.","Silveira, LT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2019-11-01 15:00:30-03","UnB","UB","41595","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","Irwin, HS","15211","1966","04","21","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Benth.","Silveira, LT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2019-11-01 15:00:30-03","UnB","UB","41596","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","Irwin, HS","21686","1968","03","23","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Benth.","Silveira, LT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2019-11-01 15:00:30-03","UnB","UB","41597","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","Irwin, HS","21150","1968","03",NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Benth.","Silveira, LT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
