"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","occurrenceRemarks","recordNumber","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","infraspecificEpithet","typeStatus","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"892","2020-09-12 05:00:02-03","US","US","3594691","PreservedSpecimen","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica","L.",NA,NA,NA,NA,"D. E. Williams","1989","9","24","Bolivia","Beni",NA,"Depto. del Beni. Prov. Ballivian. carmen Florida. Tacana Indian village, 7 km upstream of Rurrenabaque on Río Beni","-67.5","-14.5",NA,NA,"US02507873",NA,NA,"1009","230",NA,"South America - Neotropics",NA,NA,NA,"Rubiales",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"893","2020-09-12 05:00:02-03","US","US","2249569","PreservedSpecimen","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica anomala","Krug",NA,NA,NA,NA,"A. Carvalho","1941",NA,NA,"Brazil","São Paulo",NA,"Campinas.",NA,NA,NA,NA,"US00138537","US00138537_01",NA,"30",NA,NA,"South America - Neotropics",NA,NA,NA,"Rubiales",NA,NA,"anomala","Syntype","Dicotyledonae",NA,"1",NA,NA
"894","2020-09-12 05:00:02-03","US","US","2249570","PreservedSpecimen","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica calycanthema","Krug",NA,NA,NA,NA,"A. Carvalho","1941",NA,NA,"Brazil","São Paulo",NA,"Campinas.",NA,NA,NA,NA,"US00138538","US00138538_01",NA,"537",NA,NA,"South America - Neotropics",NA,NA,NA,"Rubiales",NA,NA,"calycanthema","Syntype","Dicotyledonae",NA,"1",NA,NA
"895","2020-09-12 05:00:02-03","US","US","2249571","PreservedSpecimen","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica tetramera","Krug",NA,NA,NA,NA,"A. Carvalho","1941",NA,NA,"Brazil","São Paulo",NA,"Campinas.",NA,NA,NA,NA,"US00138539","US00138539_01",NA,"539",NA,NA,"South America - Neotropics",NA,NA,NA,"Rubiales",NA,NA,"tetramera","Isotype","Dicotyledonae",NA,"1",NA,NA
"896","2020-09-12 05:00:02-03","US","US","1351157","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","killipii","Rudgea killipii","Standl.",NA,NA,NA,NA,"E. P. Killip & A. C. Smith","1926","12","11","Colombia","Santander",NA,"Mesa de Los Santos.",NA,NA,NA,NA,"US00129737","US00129737_01",NA,"15246","1500","1500","South America - Neotropics",NA,NA,NA,"Rubiales",NA,NA,NA,"Holotype","Dicotyledonae",NA,"1",NA,NA
"897","2020-09-12 05:00:02-03","US","US","3358349","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","laurifolia","Rudgea laurifolia","(Kunth) Steyerm.","Taylor, C. M.",NA,NA,NA,"B. G. Stergios, S. Niño, I. Sikoura, N. Piven, P. Martinez & N. Friederich","1994","11","7","Venezuela","Amazonas",NA,"Río Baría, entre la boca de la Laguna Yuruvi y la Laguna-laja Bajáiö (aprox. a 25 vueltas de la boca)",NA,NA,NA,NA,"US00776659",NA,NA,"16322",NA,NA,"South America - Neotropics",NA,NA,NA,"Rubiales",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"898","2020-09-12 05:00:02-03","US","US","2457001","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","laurifolia","Rudgea laurifolia","(Kunth) Steyerm.","Steyermark, J. A., (VEN)",NA,NA,NA,"B. Maguire, J. J. Wurdack & C. K. Maguire","1958","1","14","Venezuela","Amazonas",NA,"Río Paciba, between Lago Paciba and Río Casiquiare","-66.43","2.4",NA,NA,"US00776656",NA,NA,"42647","100","140","South America - Neotropics",NA,NA,NA,"Rubiales",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"899","2020-09-12 05:00:02-03","US","US","2777248","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","laurifolia","Rudgea laurifolia","(Kunth) Steyerm.","Steyermark, J. A., (VEN)",NA,NA,NA,"C. A. Blanco","1971","5",NA,"Venezuela","Amazonas",NA,"Reserva Forestal El Sipapo, Caño Guaca, affluente del Río Sipapo",NA,NA,NA,NA,"US00776658",NA,NA,"1250",NA,NA,"South America - Neotropics",NA,NA,NA,"Rubiales",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"900","2020-09-12 05:00:02-03","US","US","1877444","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","laurifolia","Rudgea laurifolia","(Kunth) Steyerm.","Steyermark, J. A., (VEN)",NA,NA,NA,"Ll. Williams","1942","5","4","Venezuela","Amazonas",NA,"Tamatama, Río Orinoco","-65.83","3.15",NA,NA,"US00776654",NA,NA,"15127","121",NA,"South America - Neotropics",NA,NA,NA,"Rubiales",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"901","2020-09-12 05:00:02-03","US","US","2572799A","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","laurifolia","Rudgea laurifolia","(Kunth) Steyerm.","Steyermark, J. A., (VEN)",NA,NA,NA,"B. Maguire, J. J. Wurdack & G. S. Bunting","1953","11","24","Venezuela","Amazonas",NA,"Río Guainía, Caño Pimichín, 1 km above Pimichín",NA,NA,NA,NA,"US00776657",NA,NA,"36372","120","140","South America - Neotropics",NA,NA,NA,"Rubiales",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"902","2020-09-12 05:00:02-03","US","US","1833566","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","laurifolia","Rudgea laurifolia","(Kunth) Steyerm.","Steyermark, J. A., (VEN)",NA,NA,NA,"Ll. Williams","1942","2","18","Venezuela","Amazonas",NA,"Maroa, Río Guainía","-67.56","2.73",NA,NA,"US00776655",NA,NA,"14425","127",NA,"South America - Neotropics",NA,NA,NA,"Rubiales",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"903","2020-09-12 05:00:02-03","US","US","3495239","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","laurifolia","Rudgea laurifolia","(Kunth) Steyerm.","Licata, A.",NA,NA,NA,"K. M. Redden, R. Williams, W. A. Díaz, O. León, O. Santaella, D. Garcia & A. Garcia","2005","1","29","Venezuela","Amazonas",NA,"08 - Rio Yatuá; behind base camp 4","-66.4146","1.51619",NA,NA,"US00892211",NA,NA,"3397 c","79",NA,"South America - Neotropics",NA,NA,NA,"Rubiales",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"904","2020-09-12 05:00:02-03","US","US","2457084","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","morichensis","Rudgea morichensis","Steyerm.",NA,NA,NA,NA,"B. Maguire","1951","1","14","Venezuela","Amazonas",NA,"Cerro Moriche.","-66.3795","4.73173",NA,NA,"US00129750",NA,NA,"30881",NA,NA,"South America - Neotropics",NA,NA,NA,"Rubiales",NA,NA,NA,"Isotype","Dicotyledonae",NA,"1",NA,NA
"905","2020-09-12 05:00:02-03","US","US","3257291","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","sclerocalyx","Rudgea sclerocalyx","(Müll. Arg.) Zappi",NA,NA,NA,NA,"E. L. Taylor, M. Lobo, T. Rebbeck, N. A. Rosa & et al.","1983","4","4","Brazil","Maranhão",NA,"Municipio Sta. Luzia; Fazenda AGRIPEC (Varig Airlines); 7 km. W of Buriticupu on BR222; 11 km. from entrance, along Fazenda road to Rio Pindare where Carajas railroad runs parallel to river, made along the western boundary picada for 5 km.","-46.4","-4.05",NA,NA,"US02743381","US02743381_01",NA,"E1145",NA,NA,"South America - Neotropics",NA,NA,NA,"Rubiales",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"906","2020-09-12 05:00:02-03","US","US","2880333","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","sclerocalyx","Rudgea sclerocalyx","(Müll. Arg.) Zappi",NA,NA,NA,NA,"M. F. Silva & et al.","1973","5","8","Brazil","Amazonas",NA,"Rio Xié, afluente do rio Negro",NA,NA,NA,NA,"US02743367","US02743367_01",NA,"1338",NA,NA,"South America - Neotropics",NA,NA,NA,"Rubiales",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"907","2020-09-12 05:00:02-03","US","US","2811846","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","sclerocalyx","Rudgea sclerocalyx","(Müll. Arg.) Zappi",NA,NA,NA,NA,"W. A. Rodrigues & D. F. Coêlho","1961","4","26","Brazil","Amazonas",NA,"Manaus, margem do rio Taruma; varzea inunda-vel",NA,NA,NA,NA,"US02743378","US02743378_01",NA,"2425",NA,NA,"South America - Neotropics",NA,NA,NA,"Rubiales",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"908","2020-09-12 05:00:02-03","US","US","3505686","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","sclerocalyx","Rudgea sclerocalyx","(Müll. Arg.) Zappi","Kirkbride, J. H.",NA,NA,NA,"M. Colella","1991","1","29","Venezuela","Amazonas","Casiquiare","Dpto. Casiquiare, Río Casiquiare, a 40 km después de la boca y a 10 kms del campamento en direcc. NE","-65.96","2.78",NA,NA,"US00917610","US00917610_01",NA,"1634",NA,NA,"South America - Neotropics",NA,NA,NA,"Rubiales",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"909","2020-09-12 05:00:02-03","US","US","2620701","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","sclerocalyx","Rudgea sclerocalyx","(Müll. Arg.) Zappi",NA,NA,NA,NA,"N. Silva & U. Brazão","1966","2","6","Brazil",NA,NA,"Serra da Neblina, Rio Negro, Rio Cauaburi, Rio Maturaca, along margin of Rio Cauaburi, between Cachoeira do Tomaz and Cachoeira Caranguejo",NA,NA,NA,NA,"US02743377","US02743377_01",NA,"60989",NA,NA,"South America",NA,NA,NA,"Rubiales",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"910","2020-09-12 05:00:02-03","US","US","2570703A","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","sclerocalyx","Rudgea sclerocalyx","(Müll. Arg.) Zappi",NA,NA,NA,NA,"G. T. Prance, B. S. Pena & J. F. Ramos","1967","1","2","Brazil","Amazonas",NA,"Brazilian Amazonia, Manaus and vicinity, Cachoeira baixa Taruma, beside river",NA,NA,NA,NA,"US02743376","US02743376_01",NA,"3858",NA,NA,"South America - Neotropics",NA,NA,NA,"Rubiales",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"911","2020-09-12 05:00:02-03","US","US","3505687","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","sclerocalyx","Rudgea sclerocalyx","(Müll. Arg.) Zappi","Kirkbride, J. H.",NA,NA,NA,"M. Colella, J. Velazco, E. Guayamare & S. Camico","1991","2","8","Venezuela","Amazonas","Casiquiare","Dpto. Casiquiare, Río Casiquiare, Laguna del Paciba","-66.3","2.36",NA,NA,"US00917609",NA,NA,"2010",NA,NA,"South America - Neotropics",NA,NA,NA,"Rubiales",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"912","2020-09-12 05:00:02-03","US","US","2821419","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","sclerocalyx","Rudgea sclerocalyx","(Müll. Arg.) Zappi",NA,NA,NA,NA,"G. T. Prance, C. C. Berg, F. A. Bisby, W. C. Steward & et al.","1973","9","12","Brazil","Amazonas",NA,"Brazilian Amazonia, Rio Cuieras, Margin of Rio Brancinho, White water varzea",NA,NA,NA,NA,"US02743365","US02743365_01",NA,"17784",NA,NA,"South America - Neotropics",NA,NA,NA,"Rubiales",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"913","2020-09-12 05:00:02-03","US","US","3063593","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","sclerocalyx","Rudgea sclerocalyx","(Müll. Arg.) Zappi",NA,NA,NA,NA,"C. A. Cid Ferreira & J. Lima","1982","11","21","Brazil","Amazonas",NA,"Fronteira de Brasil e Colombia, Municipio de Novo Japura, Vila Bittencourt, rio Apaporis, margem esquerda, igarape Preguica, proximo ao 3°, Beque de Infantaria, Mata de igapo","-69.42","-1.23",NA,NA,"US02742042","US02742042_01",NA,"3773",NA,NA,"South America - Neotropics",NA,NA,NA,"Rubiales",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"914","2020-09-12 05:00:02-03","US","US","2845466","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","sclerocalyx","Rudgea sclerocalyx","(Müll. Arg.) Zappi",NA,NA,NA,NA,"G. T. Prance, P. J. M. Maas, D. B. Woolcott, O. P. Monteiro & J. F. Ramos","1971","10","21","Brazil","Amazonas",NA,"Brazilian Amazonia, Basin of Rio Negro, Rio Uneiuxi, 100-200km. above mouth, Savanna forest",NA,NA,NA,NA,"US02743370","US02743370_01",NA,"15483",NA,NA,"South America - Neotropics",NA,NA,NA,"Rubiales",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"915","2020-09-12 05:00:02-03","US","US","2880332","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","sclerocalyx","Rudgea sclerocalyx","(Müll. Arg.) Zappi",NA,NA,NA,NA,"M. F. Silva & et al.","1973","5","10","Brazil","Amazonas",NA,"Boca do rio Içana ate Jauaçana",NA,NA,NA,NA,"US02743366","US02743366_01",NA,"1466",NA,NA,"South America - Neotropics",NA,NA,NA,"Rubiales",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"916","2020-09-12 05:00:02-03","US","US","3027580","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","sclerocalyx","Rudgea sclerocalyx","(Müll. Arg.) Zappi",NA,NA,NA,NA,"I. L. Amaral, C. A. Cid Ferreira, J. Guedes & J. Lima","1982","11","10","Brazil","Amazonas",NA,"Municipio de Novo Japura, rio Japura, margem direita, lago do Mapari, Mata de igapo, solo arenoso",NA,NA,NA,NA,"US02743383","US02743383_01",NA,"409",NA,NA,"South America - Neotropics",NA,NA,NA,"Rubiales",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"917","2020-09-12 05:00:02-03","US","US","3505688","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","sclerocalyx","Rudgea sclerocalyx","(Müll. Arg.) Zappi","Kirkbride, J. H.",NA,NA,NA,"M. Colella, H. Rincón, E. Guayamare & S. Pozoazul","1991","2","5","Venezuela","Amazonas","Casiquiare","Dpto. Casiquiare, Río Casiquiare, Capihuara","-66.31","2.63",NA,NA,"US00917608",NA,NA,"1835",NA,NA,"South America - Neotropics",NA,NA,NA,"Rubiales",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"918","2020-09-12 05:00:02-03","US","US","3183896","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","sclerocalyx","Rudgea sclerocalyx","(Müll. Arg.) Zappi",NA,NA,NA,NA,"C. A. Cid Ferreira",NA,NA,NA,"Brazil","Amazonas",NA,"Rodovia Transamazonica, BR 230, a 303 km de Humaita, Mun. de Novo Aripuana, Vila do Carmo, proximo ao Rio Aripuana, mata de terra firme","-60.67","-7.58",NA,NA,"US02743380","US02743380_01",NA,"5854",NA,NA,"South America - Neotropics",NA,NA,NA,"Rubiales",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"919","2020-09-12 05:00:02-03","US","US","3074617","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","sclerocalyx","Rudgea sclerocalyx","(Müll. Arg.) Zappi",NA,NA,NA,NA,"G. Davidse","1979","4","28","Colombia","Meta",NA,"Near Coitara, ca. 7 km S of San Fernando de Atabapo (Venezuela), white sand area adjoining a laja on the western bank of the Rio Atabapo","-67.72","3.92",NA,NA,"US02743364",NA,NA,"16829","95",NA,"South America - Neotropics",NA,NA,NA,"Rubiales",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"920","2020-09-12 05:00:02-03","US","US","2821403","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","sclerocalyx","Rudgea sclerocalyx","(Müll. Arg.) Zappi",NA,NA,NA,NA,"G. T. Prance, P. J. M. Maas, D. B. Woolcott, O. P. Monteiro & J. F. Ramos","1971","10","21","Brazil","Amazonas",NA,"Brazilian Amazonia, Basin of Rio Negro, Rio Uneiuxi, 100-200km. above mouth, black water flooded savanna forest on sand",NA,NA,NA,NA,"US02743371","US02743371_01",NA,"15483",NA,NA,"South America - Neotropics",NA,NA,NA,"Rubiales",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"921","2020-09-12 05:00:02-03","US","US","2439332","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","sclerocalyx","Rudgea sclerocalyx","(Müll. Arg.) Zappi",NA,NA,NA,NA,"R. L. Fróes","1945","11","17","Brazil","Amazonas",NA,"Acatiacanga, Icana; beira do rio",NA,NA,NA,NA,"US02743374","US02743374_01",NA,"21405",NA,NA,"South America - Neotropics",NA,NA,NA,"Rubiales",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"922","2020-09-12 05:00:02-03","US","US","2821404","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","sclerocalyx","Rudgea sclerocalyx","(Müll. Arg.) Zappi",NA,NA,NA,NA,"G. T. Prance, P. J. M. Maas, D. B. Woolcott, O. P. Monteiro & J. F. Ramos","1971","10","22","Brazil","Amazonas",NA,"Brazilian Amazonia, Basin of Rio Negro, Rio Uneiuxi, 200-300km. above mouth, Savanna forest",NA,NA,NA,NA,"US02743368","US02743368_01",NA,"15534",NA,NA,"South America - Neotropics",NA,NA,NA,"Rubiales",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"923","2020-09-12 05:00:02-03","US","US","3181721","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","sclerocalyx","Rudgea sclerocalyx","(Müll. Arg.) Zappi",NA,NA,NA,NA,"C. A. Cid Ferreira & et al.",NA,NA,NA,"Brazil","Amazonas",NA,"Est. AM, Mun. Limoeira, Est. Ecologica Juami-Japura, Rio Juami afluente da margem esquerda do Rio Japura a 15km da Foz., Mata de igapo",NA,NA,NA,NA,"US02743379","US02743379_01",NA,"7101",NA,NA,"South America - Neotropics",NA,NA,NA,"Rubiales",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"924","2020-09-12 05:00:02-03","US","US","2845311","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","sclerocalyx","Rudgea sclerocalyx","(Müll. Arg.) Zappi",NA,NA,NA,NA,"G. T. Prance, P. J. M. Maas, D. B. Woolcott, O. P. Monteiro & J. F. Ramos","1971","10","22","Brazil","Amazonas",NA,"Brazilian Amazonia, Basin of Rio Negro, Rio Uneiuxi, 200-300km. above mouth, Savanna forest",NA,NA,NA,NA,"US02743369","US02743369_01",NA,"15534",NA,NA,"South America - Neotropics",NA,NA,NA,"Rubiales",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"925","2020-09-12 05:00:02-03","US","US","1878800","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","sclerocalyx","Rudgea sclerocalyx","(Müll. Arg.) Zappi",NA,NA,NA,NA,"J. T. Baldwin","1944","3","3","Brazil","Amazonas",NA,"Cucuhy, Rio Negro",NA,NA,NA,NA,"US02743375","US02743375_01",NA,"3225",NA,NA,"South America - Neotropics",NA,NA,NA,"Rubiales",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"926","2020-09-12 05:00:02-03","US","US","1996635","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","sclerocalyx","Rudgea sclerocalyx","(Müll. Arg.) Zappi",NA,NA,NA,NA,"R. E. Schultes & F. Lopéz","1947","9","26","Brazil","Amazonas",NA,"Rapurucuara (Santa Izabel), Middle Rio Negro, between mouth of Rio Curicuriari and Barcellos",NA,NA,NA,NA,"US02743373","US02743373_01",NA,"8921",NA,NA,"South America - Neotropics",NA,NA,NA,"Rubiales",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"927","2020-09-12 05:00:02-03","US","US","2821405","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","sclerocalyx","Rudgea sclerocalyx","(Müll. Arg.) Zappi",NA,NA,NA,NA,"G. T. Prance, P. J. M. Maas, D. B. Woolcott, D. F. Coêlho & et al.","1971","10","15","Brazil","Amazonas",NA,"Brazilian Amazonia, Basin of Rio Negro, Rio Negro between Ilha da Silva & Tapuruquara, Black water flooded river margins",NA,NA,NA,NA,"US02743372","US02743372_01",NA,"15255",NA,NA,"South America - Neotropics",NA,NA,NA,"Rubiales",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"928","2020-09-02 16:38:43-03","Cenargen","CEN","26707","PreservedSpecimen","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica","L.",NA,NA,NA,NA,"Marta Camargo de Assis","1995","06","08","Brasil","DF","BRASILIA","Fazenda Sucupira - beira da estrada em cima da ponte.","-47.9296989440918","-15.7797002792358",NA,NA,"CEN00026707","CEN00026707","A planta encontrava-se bem adaptada na mata.","242",NA,NA,NA,"Exsicatas",NA,NA,NA,"70570","auto",NA,NA,NA,NA,"2",NA,NA
"929","2020-09-02 16:38:43-03","Cenargen","CEN","38490","PreservedSpecimen","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica","L.","B. M. T. Walter","1999","06",NA,"Juliana Guimarães Faria","1999","06","29","Brasil","DF","BRASILIA","Fazenda Sucupira. Mata de galeria (córrego do Açudinho II).","-47.9296989440918","-15.7797002792358","-4801667.0","-1591667.0","CEN00038490","CEN00038490",NA,"247","1070","1070",NA,"Exsicatas",NA,NA,NA,"70570","auto",NA,NA,NA,NA,"1",NA,NA
"930","2020-09-02 16:38:43-03","Cenargen","CEN","52360","PreservedSpecimen","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica","L.","P. Delprete","2008",NA,NA,"Frederico Carlos Hoehne","1938","06","14","Brasil","SP","TATUI",NA,"-47.8499984741211","-23.3500003814697",NA,NA,"CEN00052360","CEN00052360","Cultivado. Frutos vermelhos. Doação do Instituto de Botânica - SP. São Paulo.",NA,NA,NA,NA,"Exsicatas",NA,NA,NA,"22710","auto",NA,NA,NA,NA,"1",NA,NA
"931","2020-09-02 16:38:43-03","Cenargen","CEN","50042","PreservedSpecimen","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica","L.","P. Delprete","2016","08",NA,"Glocimar Pereira-Silva","2003","05","09","Brasil","GO","ABADIANIA","Faz. Curralinho, margem esquerda do rio Corumbá.","-48.706901550293","-16.2042007446289","-4858806.0","-1615556.0","CEN00050042","CEN00050042","Área de Influência Direta (lago).","7615","830","830",NA,"Exsicatas",NA,NA,NA,"31693","auto",NA,NA,NA,NA,"3",NA,NA
"932","2020-09-02 16:38:43-03","Cenargen","CEN","43706","PreservedSpecimen","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica","L.","P. Delprete","2016","08",NA,"Glocimar Pereira-Silva","2001","09","20","Brasil","GO","CAVALCANTE","Barra do rio Santo Antônio, próximo á futura balsa.","-47.4583015441895","-13.7974996566772","-4804917.0","-1352639.0","CEN00043706","CEN00043706","Área de influência da futura Hidrelétrica de Cana Brava, influência direta (lago).","5417","320","320",NA,"Exsicatas",NA,NA,NA,"92497","auto",NA,NA,NA,NA,"4",NA,NA
"933","2020-09-02 16:38:43-03","Cenargen","CEN","100764","PreservedSpecimen","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica","L.","B. M. T. Walter","2017","09",NA,"Terezinha Aparecida Borges Dias","2000","04","26","Brasil","GO","NIQUELANDIA","Acaba Vida. Propriedade do Sr. Davi Sudário.","-48.4597015380859","-14.4738998413086",NA,NA,"CEN00100764","CEN00100764","Pequena propriedade.","766",NA,NA,NA,"Exsicatas",NA,NA,NA,"74171","auto",NA,NA,NA,NA,"4",NA,NA
"934","2020-09-02 16:38:43-03","Cenargen","CEN","100766","PreservedSpecimen","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica","L.","B. M. T. Walter","2017","09",NA,"Terezinha Aparecida Borges Dias","2000","04","26","Brasil","GO","NIQUELANDIA","Acaba Vida. Propriedade do Sr. José de Paula.","-48.4597015380859","-14.4738998413086",NA,NA,"CEN00100766","CEN00100766","Pequena propriedade.","772",NA,NA,NA,"Exsicatas",NA,NA,NA,"74171","auto",NA,NA,NA,NA,"4",NA,NA
"935","2019-12-09 17:30:50-03","UFPR","EFC","2368","PreservedSpecimen","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica","L.","Tramujas, A.P.","1991","01","27","Tramujas, A.P.","1991","01","27","Brasil","Paraná","Curitiba",NA,"-49.2731018066406","-25.4277992248535",NA,NA,"EFC002368",NA,"Árvore, cultivada. __COMMOM_NAME__: Café","118",NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"936","2019-12-09 17:30:50-03","UFPR","EFC","13422","PreservedSpecimen","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica","L.","Blum, C.T.","2014","12","12","Palma, V.H.","2014","10","05","Brasil","Minas Gerais","Cabo Verde","Zona rural","-46.3960990905762","-21.4719009399414",NA,NA,"EFC013422",NA,"Espontânea em quintal, zona rural. Com flores brancas. __COMMOM_NAME__: Cafezeiro",NA,NA,NA,NA,NA,NA,NA,NA,"18554","auto",NA,NA,NA,NA,NA,NA,NA
"937","2019-12-09 17:30:50-03","UFPR","EFC","2288","PreservedSpecimen","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica","L.","Tramujas, A.P.","1990","09","06","Tramujas, A.P.","1990","09","06","Brasil","Paraná","Curitiba",NA,"-49.2731018066406","-25.4277992248535",NA,NA,"EFC002288",NA,"Árvore cultivada, 4m em intensa frutificação. Drupas colecionadas sob nº 196. __COMMOM_NAME__: Café","105",NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"938","2019-12-09 17:30:50-03","UFPR","EFC","5192","PreservedSpecimen","Plantae","Rubiaceae","Coffea","arabica","Coffea arabica","L.",NA,NA,NA,NA,"Lima, R.X.","1995","11","08","Brasil","Paraná","Guaraqueçaba",NA,"-48.3288993835449","-25.3066997528076",NA,NA,"EFC005192",NA,"Arbusto com 2m de altura, flores brancas. Frutos usados na medicina popular para bebida e suas folhas para dor de cabeça com óleo. __COMMOM_NAME__: Cafeeiro","385",NA,NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
