"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","recordNumber","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","scientificNameAuthorship","identifiedBy","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","yearIdentified","monthIdentified","infraspecificEpithet","dayIdentified","relatedCatalogItem","fieldNumber","typeStatus","individualCount","sex"
"579","2020-07-23 12:07:51-03","CEPLAC","CEPEC","108442","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","R. M. Harley","1988","11","02",NA,"Brasil","Bahia",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,"25851","livramento do brumado","Lagoa Vargem de Dentro, ca. 8Km ao oeste da cidade.","-41.783333","-13.633333","500","500",NA,NA,"C. L. Ribeiro",NA,NA,"41W47'","13S38'",NA,NA,NA,NA,NA,"18/5/2017",NA,NA,NA,NA
"580","2020-07-23 12:07:51-03","CEPLAC","CEPEC","19041","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","R. M. Harley","1993","03","08",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,"19437","MILAGRES","Beira da estr.","-39.866667","-12.883333",NA,NA,NA,NA,"G. P. Lewis",NA,NA,"39W52'","12S53'",NA,NA,NA,NA,NA,"14/12/1981",NA,NA,NA,NA
"581","2020-07-23 12:07:51-03","CEPLAC","CEPEC","25911","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","R. M. Harley","1980","04","15",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,"21381","bom jesus da lapa","Acima da Bacia Rio Sao Francisco.","-43.433333","-13.25",NA,NA,NA,NA,"G. P. Lewis",NA,NA,"43W26'0","13S15'0",NA,NA,NA,NA,NA,"30/12/1981",NA,NA,NA,NA
"582","2020-07-23 12:07:51-03","CEPLAC","CEPEC","30187","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","G. P. Lewis","1981","12","23",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,"987","JEQUIÉ","Km 20 da estr. Jequie/Contendas do Sincora.","-40.25","-13.883333",NA,NA,NA,NA,"G. P. Lewis",NA,NA,"40W15'0","13S53'0",NA,NA,NA,NA,NA,"30/12/1981",NA,NA,NA,NA
"583","2020-07-23 12:07:51-03","CEPLAC","CEPEC","37917","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","L. C. de O. Filho","1993","03","05",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,"149","iramaia","Faz. Leopoldina.","-40.716667","-13.55",NA,NA,NA,NA,"G. C. P. Pinto",NA,NA,"40W43'","13S33'",NA,NA,NA,NA,NA,"30/09/1984",NA,NA,NA,NA
"584","2020-07-23 12:07:50-03","CEPLAC","CEPEC","41110","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","O. A. Salgado","1984","03","14",NA,"Brasil","Bahia",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,"368","seabra","BR-242.","-41.733333","-12.466667",NA,NA,NA,NA,NA,NA,NA,"41W44'","12S28'",NA,NA,NA,NA,NA,"18/5/2017",NA,NA,NA,NA
"585","2020-07-23 12:07:51-03","CEPLAC","CEPEC","42620","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","L. Coradin","1983","06","25",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,"6004","JAGUARARÍ","Km 100 BR-407Juazeiro/Sr. do Bonfim.","-40.166667","-10.316667",NA,NA,NA,NA,"L. Coradin",NA,NA,"40W10'","10S19'",NA,NA,NA,NA,NA,"30/12/1983",NA,NA,NA,NA
"586","2020-07-23 12:07:51-03","CEPLAC","CEPEC","42622","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","L. Coradin","1983","06","16",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,"5740","RIACHÃO DAS NEVES","Km 73 estr. Barreiras/Corrente.","-44.916667","-11.616667",NA,NA,NA,NA,"L. Coradin",NA,NA,"44W55'","11S37'",NA,NA,NA,NA,NA,"30/12/1983",NA,NA,NA,NA
"587","2020-07-23 12:07:51-03","CEPLAC","CEPEC","42623","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","L. Coradin","1983","06","28",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,"6153","JACOBINA","Km 1 estr. Jacobina/Lage do Batata.","-40.533333","-11.15",NA,NA,NA,NA,"L. Coradin",NA,NA,"40W32'","11S9'",NA,NA,NA,NA,NA,"30/12/1983",NA,NA,NA,NA
"588","2020-07-23 12:07:51-03","CEPLAC","CEPEC","62284","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","L. P. de Queiroz","1993","08","22",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,"3556","CAÉM","1Km da BR-324, na estr. p/ Caen.","-40.416667","-11.183333",NA,NA,NA,NA,"L. P. de Queiroz",NA,NA,"40W25'","11S11'",NA,NA,NA,NA,NA,"30/12/1993",NA,NA,NA,NA
"589","2020-07-23 12:07:51-03","CEPLAC","CEPEC","62299","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","L. P. de Queiroz","1993","07","25",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,"3449","MORRO DO CHAPÉU","12Km a SE cidade, BA-052 (marg. da estr. do feijao).","-41.056944","-11.602222",NA,NA,NA,NA,"L. P. de Queiroz",NA,NA,"41W3'25","11S36'8",NA,NA,NA,NA,NA,"30/12/1993",NA,NA,NA,NA
"590","2020-07-23 12:07:51-03","CEPLAC","CEPEC","68018","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","L. P. de Queiroz","1994","10","11",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,"4062","barra","52Km W Ibotirama, na BR-242.","-43.566667","-12.216667",NA,NA,NA,NA,"L. P. de Queiroz",NA,NA,"43W34'","12S13'",NA,NA,NA,NA,NA,"30/12/1994",NA,NA,NA,NA
"591","2020-07-23 12:07:51-03","CEPLAC","CEPEC","62317","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","L. P. de Queiroz","1993","07","24",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,"3425","cafarnaum","20Km a NW de Segredo, BR-122, em direcao a Cafarnaum.","-41.6","-11.85",NA,NA,NA,NA,"L. P. de Queiroz",NA,NA,"41W36'","11S51'",NA,NA,NA,NA,NA,"30/12/1993",NA,NA,NA,NA
"592","2020-07-23 12:07:51-03","CEPLAC","CEPEC","62318","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","L. P. de Queiroz","1993","07","24",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,"3421","cafarnaum","20Km NW de Segredo, BR-122, em direcao a Cafarnaum.","-41.6","-11.85",NA,NA,NA,NA,"L. P. de Queiroz",NA,NA,"41W36'","11S51'",NA,NA,NA,NA,NA,"30/12/1993",NA,NA,NA,NA
"593","2020-07-23 12:07:51-03","CEPLAC","CEPEC","62433","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","L. P. de Queiroz","1993","08","19",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,"3463","piritiba","25Km ao N BA-052 (estr. do feijao)/Jacobina.","-40.6","-11.616667",NA,NA,NA,NA,"L. P. de Queiroz",NA,NA,"40W36'","11S37'",NA,NA,NA,NA,NA,"30/12/1993",NA,NA,NA,NA
"594","2020-07-23 12:07:51-03","CEPLAC","CEPEC","58692","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","L. P. de Queiroz","2011","06","02",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,"3184","SANTA TEREsINHA","6Km a NE entroncam. BR-116/BA-046 (Iacu/Itaberaba), ao lado BR-116.","-39.783333","-12.783333",NA,NA,NA,NA,"L. P. de Queiroz",NA,NA,"39W47'","12S47'",NA,NA,NA,NA,NA,"30/12/1993",NA,NA,NA,NA
"595","2020-07-23 12:07:51-03","CEPLAC","CEPEC","90853","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","J. G. Jardim","1981","05","01",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,"3363","palmas de monte alto","Torre da Embratel e Estrada do Cristo, ca. 1,8Km ao W da cidade.","-43.170556","-14.266667",NA,NA,NA,NA,"C. Snak",NA,NA,"43W10'14","14S16'0",NA,NA,NA,NA,NA,"30/07/2012",NA,NA,NA,NA
"596","2020-07-23 12:07:51-03","CEPLAC","CEPEC","92796","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","T. S. Nunes","2001","06","14",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,"381","CAMPO ALEGRE DE LOURDES","Ca. 8Km da cidade. Estrada para Pitomba, beira da estrada.","-43.044444","-9.503611",NA,NA,NA,NA,"L. P. de Queiroz",NA,NA,"43W2'40","9S30'13",NA,NA,NA,NA,NA,"30/08/2001",NA,NA,NA,NA
"597","2020-07-23 12:07:51-03","CEPLAC","CEPEC","11629","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","J. Lackey","1975","10","15",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,"104","Cravolândia","Km 2 Rod. Cravolandia/Jaguaquara.","-39.814998626709","-13.3585996627808",NA,NA,NA,NA,"T. S. dos Santos","21331","auto","0*0'0","0*0'0",NA,NA,NA,NA,NA,"03/12/1979",NA,NA,NA,NA
"598","2020-07-23 12:07:51-03","CEPLAC","CEPEC","6814","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","T. S. dos Santos","1971","04","14",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,"1588","ibotirama","Sem informação.","-43.2206001281738","-12.1852998733521",NA,NA,NA,NA,"G. P. Lewis","71086","auto",NA,NA,NA,NA,NA,NA,NA,"14/12/1981",NA,NA,NA,NA
"599","2020-07-23 12:07:51-03","CEPLAC","CEPEC","77707","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","E. Dutra","2005","10","09",NA,"Brasil","Bahia",NA,NA,"<ll>dwc_commonname:</ll> Feija-de-nambu",NA,NA,NA,"40","IPIRÁ","Fazenda Macambira.","-39.7372016906738","-12.1583003997803",NA,NA,NA,NA,"L. P. de Queiroz","44834","auto",NA,NA,NA,NA,NA,NA,NA,"30/12/1994",NA,NA,NA,NA
"600","2020-07-23 12:07:50-03","CEPLAC","CEPEC","40477","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","G. C. P. Pinto","1984","02","26",NA,"Brasil","Bahia",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,"69","MANOEL VITORINO","Serra da Pipoca.","-40.2425003051758","-14.145299911499",NA,NA,NA,NA,"C. L. Ribeiro","80138","auto",NA,NA,NA,NA,NA,NA,NA,"18/5/2017",NA,NA,NA,NA
"601","2020-07-23 12:07:51-03","CEPLAC","CEPEC","62312","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","L. P. de Queiroz","1993","07","21",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,"3320","MORRO DO CHAPÉU","1Km na BR-122, ao S do entroncam. c/ BA-052 (estr. do feijao)/Cafarnaum.","-41.1561012268066","-11.5500001907349",NA,NA,NA,NA,"L. P. de Queiroz","98143","auto",NA,NA,NA,NA,NA,NA,NA,"30/12/1993",NA,NA,NA,NA
"602","2021-04-08 17:12:46-03","UESB","HUESB","10766","S","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Macedo, G.E.L.; Silva, G.S.; Silva, G.S.","2014","12","26",NA,"Brasil","Bahia",NA,NA,"Arbusto, Ca. de 60 cm de alt. Caule verde semi-lenhoso. Folha trifoliada, crassa. Flor em espiga roxa com branco. Fruto imaturo verde, vagem.; Caatinga.","HUESB000010766","Dicotyledoneae",NA,"2332","Lajedinho","Lapinha","-41.01225","-12.463417","616","616",NA,"(Nees & Mart.) Marechal & Baudet","Macedo, G.E.L.",NA,NA,"-41.01225","-12.463417",NA,"2015","04",NA,NA,NA,NA,NA,NA,NA
"603","2021-04-08 17:12:46-03","UESB","HUESB","982","S","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Silva-Castro, M.M.; I.F. Castro, RF Brito; J.H. Falcão.; I.F. Castro, RF Brito; J.H. Falcão.","2004","12","18",NA,"Brasil","Bahia",NA,NA,"Rasteira Folhas membranáceas. Flores com cálice e corola vinácea.",NA,"Dicotyledoneae",NA,"899","Maracás","Estrada Maracás-Jequié. Fazenda após o Rest. Parada Obrigatória.","-40.464167","-13.637222","662","662",NA,"(Nees & Mart.) Marechal & Baudet",NA,NA,NA,"-40.464167","-13.637222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"604","2020-11-04 17:29:07-03","UEM","HUEM","15118","S","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","K.Kawakita; Vianna, LF; Ma.C.Souza; G.S.Rosa","2008","10","02",NA,"Brasil","Paraná",NA,NA,"Cerca de 50,0m da margem, solo seco, pasto abandonado. Liana. Flores coloração roxa. Frutos imaturos. Coordenadas aproximadas: Google Earth.; Liana. Flores coloração roxa. Frutos imaturos.; Cerca de 50,0m da margem, solo seco, past","HUEM000026305",NA,NA,"875","Porto Rico","córrego Caracu, margem direita, base do Nupélia","-53.2575","-22.769167",NA,NA,NA,"(Nees & Mart.) Maréchal & Baudet","C.Snak",NA,NA,"-53.2575","-22.769167",NA,"2010","09",NA,NA,NA,NA,NA,NA,NA
"605","2020-11-04 17:29:07-03","UEM","HUEM","18439","S","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Ma.C.Souza; G.F.Pereira; S.R.Slusarski; T.S.Michelan; V.C.Harthman","2006","05","05",NA,"Brasil","Paraná",NA,NA,"Liana. Botões florais coloração roxo escuro. Frutos imaturos coloração verde e maturos coloração marrom. Coordenadas aproximadas: Google Earth.; Liana. Botões florais coloração roxo escuro. Frutos imaturos coloração verde e maturos","HUEM000026308",NA,NA,"1621","Porto Rico","córrego Caracu, margem direita","-53.258056","-22.765556",NA,NA,NA,"(Nees & Mart.) Maréchal & Baudet","C.Snak",NA,NA,"-53.258056","-22.765556",NA,"2010","09",NA,NA,NA,NA,NA,NA,NA
"606","2020-11-04 17:29:07-03","UEM","HUEM","18440","S","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","T.S.Michelan; S.R.Slusarski; V.C.Harthman; R.S.Garcia","2007","05","25",NA,"Brasil","Paraná",NA,NA,"Liana. Botões florais coloração verde, flores vináceas. Frutos imaturos coloração verde maturos coloração marrom. Coordenadas aproximadas: Google Earth.; Liana. Botões florais coloração verde, flores vináceas. Frutos imaturos color","HUEM000026307",NA,NA,"88","Porto Rico","córrego Caracu, margem direita","-53.258056","-22.765556",NA,NA,NA,"(Nees & Mart.) Maréchal & Baudet","C.Snak",NA,NA,"-53.258056","-22.765556",NA,"2010","09",NA,NA,NA,NA,NA,NA,NA
"607","2020-11-04 17:29:07-03","UEM","HUEM","18441","S","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Ma.C.Souza; J.D.Dias; T.S.Michelan; V.C.Harthman","2007","03","16",NA,"Brasil","Paraná",NA,NA,"Área de pasto abandonado; cerca de 40 m da margem. Liana. Botões florais coloração verde; flores vináceas. Coordenadas aproximadas: Google Earth.; Liana. Botões florais coloração verde; flores vináceas.; Área de pasto abandonado; c","HUEM000026306",NA,NA,"1781","Porto Rico","córrego Caracu","-53.258056","-22.765556",NA,NA,NA,"(Nees & Mart.) Maréchal & Baudet","C.Snak",NA,NA,"-53.258056","-22.765556",NA,"2010","09",NA,NA,NA,NA,NA,NA,NA
"608","2020-11-04 17:29:07-03","UEM","HUEM","18451","S","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Ma.C.Souza","2005","08","06",NA,"Brasil","Paraná",NA,NA,"Coordenadas aproximadas: Google Earth.; liana; flores vináceas.; pasto abandonado.","HUEM000026309",NA,NA,"1344","Porto Rico","córrego Caracu, margem direita","-53.258056","-22.765556",NA,NA,NA,"(Nees & Mart.) Maréchal & Baudet","C.Snak",NA,NA,"-53.258056","-22.765556",NA,"2010","09",NA,NA,NA,NA,NA,NA,NA
"609","2020-11-04 17:29:29-03","UEM","HUEM","1273","S","Plantae","Leguminosae","Macroptilium","bracteatum","Macroptilium bracteatum","Hirata, SA","1988","04","15",NA,"Brasil","Paraná",NA,NA,"Planta rasteira; inflorescência de coloração roxa; sem odor; visitada por insetos","HUEM000005692",NA,NA,"s.n.","Diamante do Norte","Câmpus da UEM","-52.8596992492676","-22.656400680542",NA,NA,"HUEM000005692","(Nees & C.Mart.) Marechal & Baudet","C.Snak","16110","auto",NA,NA,NA,"2010","07",NA,NA,NA,NA,NA,NA,NA
"610","2020-11-04 17:29:29-03","UEM","HUEM","23555","Extra","Plantae","Leguminosae","Macroptilium","bracteatum","Macroptilium bracteatum","E.D.Mauri; Rosado; Pacifco, RB; Ma.C.Souza; M.M.R.Scoarize","2012","07","03",NA,"Brasil","Paraná",NA,NA,"liana prostada; flores coloração roxas.","HUEM000026304",NA,NA,"s.n.","Porto Rico","rio Paraná, margem esquerda, montante da base, pasto abandonado","-53.2668991088867","-22.7721996307373",NA,NA,NA,"(Nees & C.Mart.) Marechal & Baudet","Ma.C.Souza","18063","auto",NA,NA,NA,"2012","07",NA,NA,NA,NA,NA,NA,NA
"611","2020-11-12 16:59:34-03","UEL","FUEL","35371","PreservedSpecimen","Plantae","Leguminosae","Macroptilium","bracteatum","Macroptilium bracteatum","Queiroz, LP; et al.","2000","05","21",NA,"Brasil","Bahia",NA,NA,NA,NA,"Tracheophyta","Fabales","6211","Campo Alegre de Lourdes","Ramalho S W Área de cultivo","-43.011100769043","-9.51556015014648",NA,NA,NA,"(Nees & Mart.) Marechal & Baudet","Queiroz, LP","61688","auto",NA,NA,NA,"2000",NA,NA,NA,NA,NA,NA,NA,NA
"612","2020-11-12 16:59:34-03","UEL","FUEL","1072","PreservedSpecimen","Plantae","Leguminosae","Macroptilium","bracteatum","Macroptilium bracteatum","Gaudens, EG","1985","05","18",NA,"Brasil","Paraná",NA,NA,NA,NA,"Tracheophyta","Fabales","s.n.","Londrina","Fazenda Santa Ana, BR Londrina - Mauá","-51.1627998352051","-23.3103008270264",NA,NA,NA,"(Nees & Mart.) Marechal & Baudet","Miotto, STS","63728","auto",NA,NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA
"613","2020-11-12 16:59:34-03","UEL","FUEL","33624","PreservedSpecimen","Plantae","Leguminosae","Macroptilium","bracteatum","Macroptilium bracteatum","Amaral Jr, A; et al.","1999","04","09",NA,"Brasil","São Paulo",NA,NA,NA,NA,"Tracheophyta","Fabales","312","Castilho","Margem direita do Rio Paranáe direita Rio Aguapei","-51.4799995422363","-20.8700008392334",NA,NA,NA,"(Nees & Mart.) Marechal & Baudet",NA,"37464","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"614","2019-11-01 15:00:02-03","UnB","UB","128963","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Nunes, TS","1999","09","20","Southern America","Brasil","Bahia",NA,NA,"Flores com cálice verde com manchas vináceas; frutos ausentes.; Erva 1m.; Campo rupestre",NA,"Dicotyledoneae",NA,"149","Abaíra","Distrito de Catolés, ca. 5km da saída de Catolés para Abaíra","-41.834167","-13.287222",NA,NA,NA,"(Nees & C. Mart.) Maréchal & Baudet",NA,NA,NA,"-41.834167","-13.287222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"615","2019-11-01 15:00:02-03","UnB","UB","189996","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Anderson, WR; et al.","1973","03","25","Southern America","Brasil","Goiás",NA,NA,"Herbaceous vine; banner and keel green; wings orange-red. Flower strongly asymmetrical.",NA,"Dicotyledoneae",NA,"7961",NA,"3km by road S of São João da Aliança",NA,NA,"1040","1040",NA,"(Nees & C. Mart.) Maréchal & Baudet","Silva, ED",NA,NA,NA,NA,NA,"2011","06",NA,"14",NA,NA,NA,NA,NA
"616","2019-11-01 15:00:02-03","UnB","UB","190003","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Anderson, WR; et al.","1973","04","19","Southern America","Brasil","Minas Gerais",NA,NA,"Vine in bruch. Corolla black-purple.; road cut through tropical forest on sandy soil, apparently over limestone",NA,"Dicotyledoneae",NA,"9177",NA,"13km by road W of Januária on road to Serra das Araras",NA,NA,"575","575",NA,"(Nees & C. Mart.) Maréchal & Baudet","Silva, ED",NA,NA,NA,NA,NA,"2011","06",NA,"14",NA,NA,NA,NA,NA
"617","2019-11-01 15:00:02-03","UnB","UB","190008","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Anderson, WR; et al.","1972","03","18","Southern America","Brasil","Minas Gerais",NA,NA,"Decumbent, trailing. Flowers very dark red.; Edge of lake, grazed field, and shrubby woods",NA,"Dicotyledoneae",NA,"37179",NA,"15km N of Montalvânia",NA,NA,"550","550",NA,"(Nees & C. Mart.) Maréchal & Baudet","Silva, ED",NA,NA,NA,NA,NA,"2011","06",NA,"14",NA,NA,NA,NA,NA
"618","2019-11-01 15:00:02-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Villarroel, D; Martinez, MT; Alemán, L; Miranda, D","2013","10","11","Southern America","Bolivia","Santa Cruz",NA,NA,NA,NA,"Dicotyledoneae",NA,"2738","Prov. Warnes","Región de Colpa Bélgica. Zona de llanura ondulante, con suelos arenosos y arcillosos, vegetación de bosques chiquitano húmedo en los valles, y zonas con sabanas abiertas hasta arboladas.","-63.273056","-17.576722","350","350",NA,"(Nees & C. Mart.) Maréchal & Baudet","Villarroel, D",NA,NA,"-63.273056","-17.576722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"619","2019-11-01 15:00:02-03","UnB","UB","174906","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Heringer, EP; Lima, DA","1971","05","06","Southern America","Brasil","Pernambuco",NA,NA,"Erva trepadeira, com 0,8-1,0 m alt, fl.c/ longo pedúnculo, roxas.",NA,"Dicotyledoneae",NA,"568","Ipubi","6 km da Serra Branca.","-40.1488990783691","-7.651939868927",NA,NA,NA,"(Nees & C. Mart.) Maréchal & Baudet",NA,"42741","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"620","2019-11-01 15:00:02-03","UnB","UB","189989","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Iri","1965",NA,NA,"Southern America","Brasil","São Paulo",NA,NA,NA,NA,"Dicotyledoneae",NA,"1480","Matão",NA,"-48.3600006103516","-21.6000003814697",NA,NA,NA,"(Nees & C. Mart.) Maréchal & Baudet","Moreira, JLA","26922","auto",NA,NA,NA,"1998","02",NA,"13",NA,NA,NA,NA,NA
"621","2019-11-01 15:00:02-03","UnB","UB","128964","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Queiroz, LP","1993","06","02","Southern America","Brasil","Bahia",NA,NA,NA,NA,"Dicotyledoneae",NA,"3184","Santa Teresinha",NA,"-39.783333","-12.783333",NA,NA,NA,"(Nees & C. Mart.) Maréchal & Baudet","Queiroz, LP",NA,NA,"-39.783333","-12.783333",NA,"1993",NA,NA,NA,NA,NA,NA,NA,NA
"622","2019-10-03 10:03:46-03","UFSCar","SORO","1795","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Scudeler, A.L.; Cabral, L.M.","2014","04","10",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"150","Sorocaba","UFSCar - Sorocaba, fragmento linear","-47.4500007629395","-23.5",NA,NA,NA,"(Nees & C. Mart.) Marechal & Baudet",NA,"17154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"623","2020-11-27 11:33:50-03","UFU","HUFU","68135","S","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Guedes, M.L.; Andrade, M.P.E. & Leite, K.R.B.","2013","04","11",NA,"Brasil","Bahia",NA,NA,"Trepadeira Folhas Trifolioladas, vilosas. Flores vináceas. Frutos imaturos.; Caatinga antropizada:","HUFU00009535",NA,NA,"20706",NA,"Piemonte da Diamantina. Lapão, Ponto 12.","-40.834167","-11.691667","370","370","HUFU00009535","(Nees & Mart.) Maréchal & Baudet","Guedes, M.L.",NA,NA,"-40.834167","-11.691667",NA,"2013","07",NA,NA,NA,NA,NA,NA,NA
"624","2020-08-20 14:56:06-03","UFSC","FLOR","47303","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","Queiroz, L.P. de; Correia, C.; Costa, J. & Nascimento, J.C.","2002","08","16",NA,"Brasil","Bahia",NA,NA,"flor cálice verde, estandarte e carena castanho e alas atrovináceas. Subarbusto prostrado a volúvel. Folíolos papiráceos.","FLOR0047303",NA,"Fabales","7319","Itiúba","Cerca de 5 km da estrada Itiúba-Filadélfia, fazenda Carrapato.","-40.028333","-10.731111",NA,NA,NA,"(Nees & Mart.) Maréchal & Baudet",NA,NA,NA,"40º1'42''W","10º43'52''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"625","2021-03-04 15:43:19-03","IF","SPSF","16537","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","J.E.L.S. Ribeiro","1989","10","08","América do Sul","Brasil","SP",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Fabales","734","Ubatuba","P.E.Serra do Mar, Núcleo Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,"34265","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"626","2021-03-04 15:43:19-03","IF","SPSF","16528","PreservedSpecimen","Plantae","Fabaceae","Macroptilium","bracteatum","Macroptilium bracteatum","F.C.P.Garcia","1989","05","04","América do Sul","Brasil","SP",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Fabales","365","Ubatuba","P.E.Serra do Mar, Núcleo Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,"34265","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
