"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","individualCount","infraspecificEpithet","fieldNumber","typeStatus","sex"
"241","2019-09-04 19:20:23-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys",NA,NA,"A.-C. Vauthier",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"92","South America",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"Type [status unknown]",NA
"242","2019-07-09 13:22:44-03","F","FMNH-SEEDPLANTS","V0056158F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys",NA,NA,"A.-C. Vauthier",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0056158F","V0056158F_01","Spermatophyta",NA,"92","South America",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"Type [status unknown]",NA
"243","2019-07-09 13:27:11-03","F","FMNH-SEEDPLANTS","V0192184F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys",NA,NA,"A. Glaziou","1882","1","7","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0192184F","V0192184F_01","Spermatophyta",NA,"14267","South America",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"244","2019-07-09 13:27:11-03","F","FMNH-SEEDPLANTS","V0192185F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys",NA,NA,"A. Mattos","1958","1",NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0192185F","V0192185F_01","Spermatophyta",NA,"95","South America",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"245","2019-07-09 13:27:11-03","F","FMNH-SEEDPLANTS","V0192186F","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys",NA,NA,"A. Glaziou","1907",NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0192186F","V0192186F_01","Spermatophyta",NA,"13180","South America",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"246","2019-09-04 18:41:30-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Euphorbiaceae","Croton","vauthieri","Croton vauthieri",NA,NA,"A.-C. Vauthier","1833",NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"91","South America",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"Type [status unknown]",NA
"247","2019-01-25 15:34:51-02","IAC","IAC","40464","S","Plantae","Euphorbiaceae-3.Crotonoideae","Croton","macrobothrys","Croton macrobothrys","Baill.","L.C. Bernacci et al.","L.C. Bernacci; G.A.D.C. Franco; E. Furlan & J.A. Gomes","2001","05","23","Brasil","São Paulo","Ibiúna","próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Lacerda","-47.113671","-23.715386","-47.113671","-23.715386",NA,NA,NA,NA,NA,NA,NA,"3068",NA,NA,NA,NA,"2001","05","23",NA,NA,NA,NA,NA,NA,NA
"248","2020-07-23 12:06:04-03","CEPLAC","CEPEC","135762","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys",NA,"Sem Informação","Carvalho, G. M.",NA,NA,NA,"Brasil","Bahia","PORTO SEGURO","RPPN Estação Veracel","-39.133333","-16.333333","39W8'0","16S20'0","100","100","Indivíduo P47-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2020-07-23 12:06:04-03","CEPLAC","CEPEC","122828","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys",NA,"Sem Informação","Martini, A.",NA,NA,NA,"Brasil","Bahia","URUÇUCA","Estrada de Serra Grande para Itacaré. Área do inventário do plano manejo do Parque Estadual da Serra do Conduru. Mata da Capoeira.","-39.115","-14.499722","39W6'54","14S29'59","380","380","Individuo B 10.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2020-07-23 12:06:04-03","CEPLAC","CEPEC","123539","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys",NA,"Sem Informação","Piotto, D.","2007","06","03","Brasil","Bahia","URUÇUCA","Parque Estadual da Serra do Conduru","-39.083333","-14.416667","39W5'0","14S25'0","120","120","Floresta secundária, idade: 10 anos, sítio: 30 , linha: 1 , #: 5 , dist.: 21 , dap: 3 cm, altura: 2 m",NA,NA,NA,NA,"63",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2020-07-23 12:06:04-03","CEPLAC","CEPEC","150669","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys",NA,"L. Daneu","Oliveira, N.E.","2014","11","13","Brasil","Bahia","ILHÉUS","Conglomerado BA_1322-4-4-24","-39.06","-15.12","39W3'36","15S7'12",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"570",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2020-07-23 12:06:04-03","CEPLAC","CEPEC","102418","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys septentrionalis",NA,"R. F. Santos","S. C. de Sant'Ana","2004","02","19","Brasil","Bahia","UNA","3Km de Una na estrada para Canavierias.","-39.062222","-15.321389","39W3'44","15S19'17",NA,NA,NA,NA,NA,NA,NA,"1128",NA,NA,NA,NA,NA,NA,NA,NA,"30/01/2004",NA,"septentrionalis",NA,"Paratipo",NA
"253","2020-07-23 12:06:04-03","CEPLAC","CEPEC","100859","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys septentrionalis",NA,"R. F. Santos","P. Fiaschi","1993","10","06","Brasil","Bahia","URUÇUCA","Estrada Itacaré/Serra Grande, pouco após KM 43, ramal a direita após acesso para a cachoeira do Tijuípe.","-39.079167","-14.386667","39W4'45","14S23'12",NA,NA,NA,NA,NA,NA,NA,"2268",NA,NA,NA,NA,NA,NA,NA,NA,"30/01/2006",NA,"septentrionalis",NA,"Paratipo",NA
"254","2020-08-04 09:17:19-03","CEPLAC","CEPEC","110792","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys septentrionalis",NA,"R. F. Santos","Amorim, A. M.","2006","01","24","Brasil","Bahia","URUÇUCA","Parque Estadual Serra do Condurú. 7,3 km da estrada que liga Serra Grande à Itacaré.","-39.083333","-15.15","39W5'","15S9'",NA,NA,"UNICATA.",NA,NA,NA,NA,"5503",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"septentrionalis",NA,NA,NA
"255","2020-07-23 12:06:04-03","CEPLAC","CEPEC","102421","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys septentrionalis",NA,"R. F. Santos","S. C. de Sant'Ana","2004","02","19","Brasil","Bahia","UNA","Estação Experimental Lemos Maia (CEPLAC).","-39.09","-15.282778","39W5'24","15S16'58",NA,NA,NA,NA,NA,NA,NA,"1124",NA,NA,NA,NA,NA,NA,NA,NA,"30/01/2006",NA,"septentrionalis",NA,"Paratipo",NA
"256","2020-07-23 12:06:04-03","CEPLAC","CEPEC","103589","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys septentrionalis",NA,"R. F. Santos","Fiaschi, P.","2005","03","18","Brasil","Bahia","URUÇUCA","RPPN Serra Bonita, 9,7Km a W de Camacan na estrada para Jacarecí, ramal para a RPPN, ca. 6Km da entrada.","-39.115","-14.499722","39W6'54","14S29'59","380","380",NA,NA,NA,NA,NA,"2862",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"septentrionalis",NA,"Paratipo",NA
"257","2020-07-23 12:06:04-03","CEPLAC","CEPEC","110863","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys septentrionalis",NA,"R. F. Santos","Amorim, A. M.","2006","02","08","Brasil","Minas Gerais","SANTA MARIA DO SALTO","Divisa entre Bahia e Minas Gerais. Fazenda Duas Barras. Reserva do Alto Cariri. Trilha da caixa d'água.","-40.054444","-16.406389","40W3'16","16S24'23","950","950","Foto.",NA,NA,NA,NA,"5574",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"septentrionalis",NA,"Paratipo",NA
"258","2020-07-23 12:06:04-03","CEPLAC","CEPEC","112853","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys septentrionalis",NA,"R. F. Santos","Jardim, J. G.","2005","02","13","Brasil","Bahia","CAMACAN","RPPN Serra Bonita, 9,7 km W de Camacan na estrada para Jacareci, entrada para a RPPN e Torre de transmissão, ca. 6 km da entrada.","-39.565278","-15.391667","39W33'55","15S23'30","835","835",NA,NA,NA,NA,NA,"4459",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"septentrionalis",NA,"Paratipo",NA
"259","2020-07-23 12:06:04-03","CEPLAC","CEPEC","114822","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys septentrionalis",NA,"R. F. Santos","Borges, R.A.X.","2006","12","09","Brasil","Bahia","CAMACAN","RPPN Serra Bonita. 9,7 km de Camacan na estrada para Jacarecí. Daí 6 km SW na estrada para a RPPN e torre da Embratel.","-39.565278","-15.391667","39W33'55","15S23'30","900","900","Duplicatas: CEPEC, NY, RB, SP, MBM, SPF, SPFR, UEC, HUEFS, ALCB, BHCB.",NA,NA,NA,NA,"322",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"septentrionalis",NA,NA,NA
"260","2020-07-23 12:06:04-03","CEPLAC","CEPEC","115269","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys septentrionalis",NA,"R. F. Santos","Thomas, W.W.","2006","01","18","Brasil","Bahia","arataca","Serra Peito de moça, 9,7 km NE of Arataca, on dirt road to Una, then 8,8 km NW (left) on road through Faz. Sta. Rita to Reserva do IESB (Faz. Palmeira.)","-39.341667","-15.173056","39W20'30","15S10'23","510","510",NA,NA,NA,NA,NA,"14540",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"septentrionalis",NA,NA,NA
"261","2020-07-23 12:06:04-03","CEPLAC","CEPEC","121311","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys septentrionalis",NA,"R. F. Santos","S. F. Conceição","2005","12","28","Brasil","Bahia","UNA","Fazenda com Plantação de seringueira.","-39.06","-15.2825","39W3'36","15S16'57",NA,NA,NA,NA,NA,NA,NA,"437",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2005",NA,"septentrionalis",NA,NA,NA
"262","2020-07-23 12:06:04-03","CEPLAC","CEPEC","126387","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys septentrionalis",NA,"R. F. Santos","Amorim, A. M.","2009","01","16","Brasil","Bahia","CAMACAN","RPPN Serra Bonita, área do inventário de fenologia.","-39.565278","-15.391667","39W33'55","15S23'30","835","835",NA,NA,NA,NA,NA,"7765",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"septentrionalis",NA,NA,NA
"263","2020-07-23 12:06:04-03","CEPLAC","CEPEC","127656","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys septentrionalis",NA,"R. F. Santos","Carvalho, G. M.","2012","04","16","Brasil","Bahia","PORTO SEGURO","RPPN Estação Veracel.","-39.25","-16.5","39W15'","16S30'","100","100","Látex vermelho. <ll>dwc_commonname:</ll> Velame",NA,NA,NA,NA,"366",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"septentrionalis",NA,"Paratipo",NA
"264","2020-07-23 12:06:04-03","CEPLAC","CEPEC","118361","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys septentrionalis",NA,"R. F. Santos","D. Cardoso","2007","01","25","Brasil","Bahia","AMARGOSA","Serra do Timbó. Área de estudos do Projeto Timbó/Centro Sapucaia.","-39.665","-13.162222","39W39'54","13S9'44",NA,NA,NA,NA,NA,NA,NA,"1567",NA,NA,NA,NA,NA,NA,NA,NA,"30/10/2007",NA,"septentrionalis",NA,NA,NA
"265","2020-07-23 12:06:04-03","CEPLAC","CEPEC","135527","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys septentrionalis",NA,"R. F. Santos","M.M. Coelho","2012","06","08","Brasil","Bahia","ALMADINA","Serra do Corcovado, acesso pela vertente oposta à de Seu Francisco. Área denominada de Corcovado São Domingos, acesso pela Fazenda Aleluia, proprietário Sérgio Brito, Contato seu China.","-39.603333","-14.701667","39W36'12","14S42'6",NA,NA,"Material prensado com álcool.",NA,NA,NA,NA,"879",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"septentrionalis",NA,NA,NA
"266","2020-07-23 12:06:04-03","CEPLAC","CEPEC","43854","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys septentrionalis",NA,"R. F. Santos","F. S. Santos","1988","05","23","Brasil","Bahia","SANTA CRUZ CABRÁLIA","Área da Estação Ecologica do Pau-brasil (ESPAB), ca. 16Km ao W de Porto Seguro, BR-367. Ao lado do plantio puro de Paubrasil. CEPLAC.","-39.133333","-16.383333","39W8'","16S23'",NA,NA,NA,NA,NA,NA,NA,"895",NA,NA,NA,NA,NA,NA,NA,NA,"28/02/2004",NA,"septentrionalis",NA,"Paratipo",NA
"267","2020-07-23 12:06:04-03","CEPLAC","CEPEC","45774","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys septentrionalis",NA,"R. F. Santos","F. S. Santos","1985","11","13","Brasil","Bahia","SANTA CRUZ CABRÁLIA","Area da Estação Ecológica do Pau-brasil (ESPAB). Ca 16Km a W de Porto Seguro Rod. BR- 367. Área frente a ESPAB.","-39.133333","-16.383333","39W8'","16S23'",NA,NA,NA,NA,NA,NA,NA,"521",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1994",NA,"septentrionalis",NA,"Paratipo",NA
"268","2020-07-23 12:06:04-03","CEPLAC","CEPEC","52508","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys septentrionalis",NA,"R. F. Santos","W. W. Thomas","1991","07","01","Brasil","Bahia","URUÇUCA","Ca. 7,3Km ao N Serra Grande Rod. Para Itacaré. Faz. Lagoa. Parcela 3. Árvore 78.","-39.016667","-14.416667","39W1'","14S25'",NA,NA,NA,NA,NA,NA,NA,"7034",NA,NA,NA,NA,NA,NA,NA,NA,"28/02/2004",NA,"septentrionalis",NA,"Paratipo",NA
"269","2020-07-23 12:06:04-03","CEPLAC","CEPEC","52522","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys septentrionalis",NA,"R. F. Santos","W. W. Thomas","1991","07","01","Brasil","Bahia","URUÇUCA","Ca. 7,3Km ao N Serra Grande Rod. Para Itacaré. Faz. Lagoa. Parcela 3. Árvore 77.","-39.016667","-14.416667","39W1'","14S25'",NA,NA,"<ll>dwc_commonname:</ll> Velame",NA,NA,NA,NA,"6890",NA,NA,NA,NA,NA,NA,NA,NA,"28/02/2004",NA,"septentrionalis",NA,"Paratipo",NA
"270","2020-07-23 12:06:04-03","CEPLAC","CEPEC","52821","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys septentrionalis",NA,"R. F. Santos","W. W. Thomas","1991","07","01","Brasil","Bahia","URUÇUCA","7.3Km ao N de Serra Grande, Rod. para Itacaré. Faz. Lagoa. Parcela 7. Árvore # 236.","-39.016667","-14.416667","39W1'","14S25'",NA,NA,NA,NA,NA,NA,NA,"7210",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1992",NA,"septentrionalis",NA,"Paratipo",NA
"271","2020-07-23 12:06:04-03","CEPLAC","CEPEC","52989","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys septentrionalis",NA,"R. F. Santos","W. W. Thomas","1991","07","01","Brasil","Bahia","URUÇUCA","Ca. 7,3Km ao N Serra Grande Rod. Para Itacaré. Faz. Lagoa. Parcela 21. Árvore 899.","-39.016667","-14.416667","39W1'","14S25'",NA,NA,"<ll>dwc_commonname:</ll> Velame",NA,NA,NA,NA,"7464",NA,NA,NA,NA,NA,NA,NA,NA,"28/02/2004",NA,"septentrionalis",NA,"Paratipo",NA
"272","2020-07-23 12:06:04-03","CEPLAC","CEPEC","53320","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys septentrionalis",NA,"R. F. Santos","W. W. Thomas","1991","07","01","Brasil","Bahia","URUÇUCA","7.3Km ao N de Serra Grande, na Rod. para Itacaré. Fazenda Lagoa. Parcela 18. Árvore #755.","-39.016667","-14.416667","39W1'","14S25'",NA,NA,"<ll>dwc_commonname:</ll> Velame",NA,NA,NA,NA,"7034",NA,NA,NA,NA,NA,NA,NA,NA,"28/02/2004",NA,"septentrionalis",NA,NA,NA
"273","2020-07-23 12:06:04-03","CEPLAC","CEPEC","74200","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys septentrionalis",NA,"R. F. Santos","W. W. Thomas","1996","11","11","Brasil","Bahia","UNA","Reserva Bilogica do Mico-leão (REBIO). Ao N da Reserva Ca. 500m ao N do Rio Maruim.","-39.085278","-15.150833","39W5'7","15S9'3",NA,NA,NA,NA,NA,NA,NA,"11197",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1997",NA,"septentrionalis",NA,"Paratipo",NA
"274","2020-07-23 12:06:04-03","CEPLAC","CEPEC","82664","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys septentrionalis",NA,"R. F. Santos","W. W. Thomas","1996","11","11","Brasil","Bahia","UNA","Ao N na margem da estrada de Una, Reserva Biológica, ca. 500m ao N do Rio Maruim.","-39.085556","-15.150833","39W5'8","15S9'3",NA,NA,NA,NA,NA,NA,NA,"11197",NA,NA,NA,NA,NA,NA,NA,NA,"30/10/1998",NA,"septentrionalis",NA,"Paratipo",NA
"275","2020-07-23 12:06:04-03","CEPLAC","CEPEC","93747","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys septentrionalis",NA,"R. F. Santos","J. G. Jardim","1998","01","21","Brasil","Bahia","ALMADINA","Rod. Almadina/Ibitupã, entrada a ca. 5Km ao W da sede do municipio. Faz. Cruzeiro do Sul Serra do sete-pausca. 8Km da entrada. Inventário Florestal e fitossociologico.","-39.696111","-14.735","39W41'46","14S44'6",NA,NA,NA,NA,NA,NA,NA,"1342",NA,NA,NA,NA,NA,NA,NA,NA,"28/02/2004",NA,"septentrionalis",NA,"Paratipo",NA
"276","2020-07-23 12:06:04-03","CEPLAC","CEPEC","99278","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys septentrionalis",NA,"R. F. Santos","J. L. da Paixão","1980","06","01","Brasil","Bahia","ALMADINA","Rod. Almadina/Ibitupã, entrada a 7Km, Serra dos Sete Paus, ca. 12Km da entrada. Faz. Cruzeiro do Sul.","-39.679444","-14.735","39W40'46","14S44'6",NA,NA,NA,NA,NA,NA,NA,"351",NA,NA,NA,NA,NA,NA,NA,NA,"30/01/2006",NA,"septentrionalis",NA,"Paratipo",NA
"277","2020-07-23 12:06:04-03","CEPLAC","CEPEC","76774","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys septentrionalis",NA,"R. F. Santos","J. G. Jardim","1997","09","12","Brasil","Bahia","ALMADINA","Rod. Almadina/Ibitupã, entrada a 7Km, Serra de Sete-Paus, ca. de 12Km da entrada, Faz. Cruzeiro do Sul, margem do Rio Almada, prox. Da nascente.","-39.6371994018555","-14.7053003311157",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Lava-prato",NA,NA,NA,NA,"1104",NA,NA,"14289","auto",NA,NA,NA,NA,"28/02/2004",NA,"septentrionalis",NA,"Paratipo",NA
"278","2020-07-23 12:06:04-03","CEPLAC","CEPEC","43261","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys septentrionalis",NA,"R. F. Santos","T. S. dos Santos","1987","11","28","Brasil","Bahia","BELMONTE","Estação Experimental Gregório Bondar. CEPLAC.","-38.8828010559082","-15.8631000518799",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Velame-da-mata",NA,NA,NA,NA,"4337",NA,NA,"71281","auto",NA,NA,NA,NA,"28/02/2004",NA,"septentrionalis",NA,"Paratipo",NA
"279","2020-07-23 12:06:04-03","CEPLAC","CEPEC","18225","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys septentrionalis",NA,"R. F. Santos","S. A. Mori","1979","11","10","Brasil","Bahia","ILHÉUS","Estrada entre Sururú e Vila Brasil, a 6-14Km. de Sururú. A 12-20Km a SE de Buerarema.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,NA,NA,"12987",NA,NA,"61245","auto",NA,NA,NA,NA,"01/10/1983",NA,"septentrionalis",NA,"Paratipo",NA
"280","2020-07-23 12:06:04-03","CEPLAC","CEPEC","4890","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys septentrionalis",NA,"R. F. Santos","J. A. de Jesus","1968","10","17","Brasil","Bahia","ITACARÉ","Ramal da Barragem.","-38.9967002868652","-14.2775001525879","0W0'0","0S0'0",NA,NA,NA,NA,NA,NA,NA,"166",NA,NA,"41230","auto",NA,NA,NA,NA,"28/02/2004",NA,"septentrionalis",NA,"Paratipo",NA
"281","2020-07-23 12:06:04-03","CEPLAC","CEPEC","15489","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys septentrionalis",NA,"R. F. Santos","S. A. Mori","1978","10","18","Brasil","Bahia","SANTA CRUZ CABRÁLIA","Arredores da Estação Ecologica do Pau-brasil. Ca. 17Km W Porto Seguro. Estrada velha p/ Cabralia. 4-6Km a E da sede ESPAB.","-39.0247001647949","-16.2780990600586","0W0'0","0S0'0",NA,NA,NA,NA,NA,NA,NA,"10799",NA,NA,"49584","auto",NA,NA,NA,NA,"28/02/2004",NA,"septentrionalis",NA,"Paratipo",NA
"282","2020-07-23 12:06:04-03","CEPLAC","CEPEC","15117","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys septentrionalis",NA,"R. F. Santos","A. Eupunino","1984","04","04","Brasil","Bahia","SANTA CRUZ CABRÁLIA","Estação Ecologica do Pau-brasil (ESPAB), ca. 16Km ao W Porto Seguro.","-39.0247001647949","-16.2780990600586",NA,NA,NA,NA,NA,NA,NA,NA,NA,"357",NA,NA,"49584","auto",NA,NA,NA,NA,"28/02/2004",NA,"septentrionalis",NA,"Paratipo",NA
"283","2020-07-23 12:06:04-03","CEPLAC","CEPEC","31466","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys septentrionalis",NA,"R. F. Santos","H. S. Brito","1983","03","02","Brasil","Bahia","SANTA CRUZ CABRÁLIA","Estação Ecológica do Pau-brasil (ESPAB). Ca. 16Km a W de Porto Seguro.","-39.0247001647949","-16.2780990600586","0W0'0","0S0'0",NA,NA,NA,NA,NA,NA,NA,"169",NA,NA,"49584","auto",NA,NA,NA,NA,"01/03/1988",NA,"septentrionalis",NA,"Paratipo",NA
"284","2020-07-23 12:06:04-03","CEPLAC","CEPEC","16431","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys septentrionalis",NA,"R. F. Santos","S. A. Mori","1979","05","17","Brasil","Bahia","SANTA CRUZ CABRÁLIA","Estrada velha para Cabralia, entre a Estação Ecologica do Pau-brasil e Cabralia. Ca. 15Km NW Porto Seguro.","-39.0247001647949","-16.2780990600586","0W0'0","0S0'0",NA,NA,"<ll>dwc_commonname:</ll> Velame-sanguineo",NA,NA,NA,NA,"11872",NA,NA,"49584","auto",NA,NA,NA,NA,"28/02/2004",NA,"septentrionalis",NA,"Paratipo",NA
"285","2020-07-23 12:06:04-03","CEPLAC","CEPEC","54541","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys septentrionalis",NA,"R. F. Santos","S. C. de Sant'Ana","1991","12","11","Brasil","Bahia","SANTA CRUZ CABRÁLIA","Km 5 da estrada antiga que liga a estação Ecologica do Pau-brasil/Cabralia, com entroncamento no KM 17 da Rod. Porto Seguro/Eunapolis.","-39.0247001647949","-16.2780990600586",NA,NA,NA,NA,NA,NA,NA,NA,NA,"46",NA,NA,"49584","auto",NA,NA,NA,NA,"28/02/2004",NA,"septentrionalis",NA,"Paratipo",NA
"286","2020-07-23 12:06:04-03","CEPLAC","CEPEC","88030","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys septentrionalis",NA,"R. F. Santos","J. G. Jardim","1999","07","27","Brasil","Bahia","UNA","Reserva Biológica do Mico-leão (REBIO). IBAMA. Entrada Km 46 BA-001 Ilheus/Una. Área de plantio cacau-cabruca, limite L da reserva e trilha percorrida pelo Mico-leão.","-39.0752983093262","-15.2932996749878","3963'","15S11'63",NA,NA,"<ll>dwc_commonname:</ll> Velame, lava-prato",NA,NA,NA,NA,"2281",NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,"septentrionalis",NA,"Paratipo",NA
"287","2020-07-23 12:06:04-03","CEPLAC","CEPEC","13208","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys septentrionalis",NA,"R. F. Santos","S. A. Mori","1978","02","25","Brasil","Bahia","UNA","Rod. BA-265. A 19-22Km de Una. Margem da estrada.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Velame-sanguineo",NA,NA,NA,NA,"9274",NA,NA,"36070","auto",NA,NA,NA,NA,"01/10/1983",NA,"septentrionalis",NA,"Paratipo",NA
"288","2020-09-22 13:48:38-03","USP","SPFW","981","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","L.B. Smith 1957","Reitz ;Klein","1956","10","26","Brasil","Santa Catarina","Palhoça",NA,"-48.6678009033203","-27.645299911499",NA,NA,"200","200",NA,NA,NA,NA,NA,"3910",NA,NA,"31105","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
