"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","county","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","class","dayIdentified","relatedCatalogItem","individualCount","fieldNumber","infraspecificEpithet","typeStatus","previousCatalogNumber"
"503","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","viarum","Solanum viarum","Dunal",NA,"J. L. Clark, D. Menuz & S. Quinn","09335","2005","8","15","South America - Neotropics","Ecuador","Morona-Santiago","Bosque Protector Do Mono (managed by El CREA).","-78.1231","-2.2272",NA,NA,NA,"Macas",NA,"1170",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"504","2020-09-12 05:00:02-03","US","US","USw33057","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","viarum","Solanum viarum","Dunal",NA,"J. Cuatrecasas","15410",NA,NA,NA,"South America - Neotropics","Colombia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"505","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","viarum","Solanum viarum","Dunal",NA,"P. M. Peterson, R. J. Soreng & S. Lægaard","13106","1993","3","27","South America - Neotropics","Bolivia","Potosi","4 mi SW of Vilacota on E facing slope above Lago.",NA,NA,NA,NA,NA,"Quijarro",NA,"3850","4130",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"506","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","viarum","Solanum viarum","Dunal",NA,"P. M. Peterson & D. Gopaul","07700","1989","7","1","South America - Neotropics","Guyana",NA,"Rupununi District, east slopes of Shiriri Mountain.",NA,NA,NA,NA,NA,NA,NA,"1500","2200",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"507","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","viarum","Solanum viarum","Dunal",NA,"P. Nuñez V., H. Beltran, W. Nauray, L. Acurio, R. de la Colina, N. Llerena & A. Salas","21515","1998","4","18","South America - Neotropics","Peru","Cusco","Pagoreni site well","-73","-11.6833",NA,NA,NA,NA,NA,"350","350",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"508","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","viarum","Solanum viarum","Dunal",NA,"T. McDowell, V. Funk & S. Tiwari","1786","1990","1","1","South America - Neotropics","Guyana","Demerara-Mahaica","Confluence of Arakwai River & Essequibo River, at loading dock and near home of guard (Ivan Rodriguez)","-58.57","6.13",NA,NA,NA,NA,NA,"10","30",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"509","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","viarum","Solanum viarum","Dunal",NA,"P. M. Peterson & D. Gopaul","7701","1989","7","1","South America - Neotropics","Guyana","U. Takutu-U. Essequibo","East slope of Shiriri Mountain, near summit","-59.75","3",NA,NA,NA,NA,NA,"500","700",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"510","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","viarum","Solanum viarum","Dunal",NA,"P. M. Peterson & D. Gopaul","7700","1989","7","1","South America - Neotropics","Guyana","U. Takutu-U. Essequibo","East slope of Shiriri Mountain, near summit","-59.75","3",NA,NA,NA,NA,NA,"500","700",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"511","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","viarum","Solanum viarum","Dunal",NA,"P. M. Peterson & D. Gopaul","7700","1989","7","7","South America - Neotropics","Guyana","U. Takutu-U. Essequibo","East slope of Shiriri Mountain, near summit","-59.75","3",NA,NA,NA,NA,NA,"500","700",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"512","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","viarum","Solanum viarum","Dunal",NA,"P. M. Peterson & D. Gopaul","7701","1989","7","7","South America - Neotropics","Guyana","U. Takutu-U. Essequibo","East slope of Shiriri Mountain, near summit","-59.75","3",NA,NA,NA,NA,NA,"500","700",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"513","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","viarum","Solanum viarum","Dunal",NA,"J. L. Clark, D. Menuz & S. Quinn","9088","2005","8","9","South America - Neotropics","Ecuador","Pichincha","Highway Quito-Ambato, km 47, near entrace of military base.","-76.5964","-0.665",NA,NA,NA,NA,NA,"3500",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"514","2020-09-12 05:00:02-03","US","US","3460181","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","viarum","Solanum viarum","Dunal",NA,"T. Henkel, M. Chin & Williams, L. l.","5598","1994","7","7","South America - Neotropics","Guyana","Potaro-Siparuni","Pakaraima Mtns; Upper Ireng R. watershed; Malakwalai-Tipu summit on narrow ridge to SE escarpment","-60.3","4.8",NA,NA,NA,NA,NA,"1400",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"515","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","viarum","Solanum viarum","Dunal",NA,"J. L. Clark, D. Menuz, S. Quinn & G. Tapuy","9374","2005","8","17","South America - Neotropics","Ecuador","Napo","Parroquia: Ahuano. Estación Biológica Jatun Sacha, 8 km E of Misahuallí. Near Río Napo. Sector: Agua Playa; Finca Acaro.","-77.8817","-1.2881",NA,NA,NA,NA,NA,"910",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"516","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","viarum","Solanum viarum","Dunal",NA,"P. M. Peterson & D. Gopaul","7473","1989","6","6","South America - Neotropics","Guyana","Essequibo Isl-W. Demerara","S of Georgetown on Soesdyke-Linden Hwy ±7 mi. N of Loo River","-58.22","6.33",NA,NA,NA,NA,NA,"15",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"517","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","viarum","Solanum viarum","Dunal",NA,"P. M. Peterson & D. Gopaul","7473","1989","6","14","South America - Neotropics","Guyana","Essequibo Isl-W. Demerara","S of Georgetown on Soesdyke-Linden Hwy ±7 mi. N of Loo River","-58.2167","6.33333",NA,NA,NA,NA,NA,"15",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"518","2020-09-12 05:00:02-03","US","US","3360019","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","viarum","Solanum viarum","Dunal",NA,"G. Cremers, J.-J. de Granville & C. Pawilowski","12811","1995","2","2","South America - Neotropics","French Guiana",NA,"Camp Eugène, Bassin du Sinnamary","-53.07","4.85",NA,NA,"US00660218",NA,"US00660218_01","60",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"519","2020-09-12 05:00:02-03","US","US","201072","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","viarum","Solanum viarum","Dunal",NA,"L. E. Henschen","s.n.","1868","2","19","South America - Neotropics","Brazil","Minas Gerais",NA,"-46.386100769043","-21.9235992431641",NA,NA,"US01934273","Caldas","US01934273_01 US01934273_02",NA,NA,NA,NA,"25710","auto",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"520","2020-09-12 05:00:02-03","US","US","3717313","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","viarum","Solanum viarum","Dunal",NA,"H. D. Clarke, R. Williams, C. Perry, E. Tripp & J. Kelly","10768","2003","7","7","South America - Neotropics","Guyana","Potaro-Siparuni","Mt. Wokomung, summit","-59.8614","5.0675",NA,NA,"US01928374",NA,NA,"1560",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"521","2020-09-12 05:00:02-03","US","US","1416185","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","viarum","Solanum viarum","Dunal",NA,NA,"102","1888",NA,NA,"South America","Paraguay","Central","Central Paraguay.",NA,NA,NA,NA,"US02837175",NA,"US02837175_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"522","2020-09-12 05:00:02-03","US","US","1616940","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","viarum","Solanum viarum","Dunal",NA,"A. Usteri","15363","1917","1","27","South America - Neotropics","Brazil","São Paulo",NA,"-46.8800010681152","-23.1800003051758",NA,NA,"US01934260","Jundiaí","US01934260_01 US01934260_02",NA,NA,NA,NA,"17840","auto",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"523","2020-09-12 05:00:02-03","US","US","2849158","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","viarum","Solanum viarum","Dunal","Särkinen, T.","J. J. Soukup","6092","1969","1","15","South America - Neotropics","Peru","Lima","Lima, Infernillo",NA,NA,NA,NA,"US02999335","Huarochiri",NA,"3294",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"524","2020-09-12 05:00:02-03","US","US","2686953","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","viarum","Solanum viarum","Dunal","Knapp, S. D.","J. A. Steyermark, G. S. Bunting & J. G. Wessels Boer","100354","1967","11","11","South America - Neotropics","Venezuela","Yaracuy","en la fila y las laderas superiores, entre Salom y Temería",NA,NA,NA,NA,"US00983148",NA,NA,"1000",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"525","2020-09-12 05:00:02-03","US","US","2456557","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","viarum","Solanum viarum","Dunal",NA,"R. Braga & R. Lange","22","1959","11","3","South America - Neotropics","Brazil","Paraná",NA,"-53.073299407959","-23.7849998474121",NA,NA,"US01934281","Cruzeiro do Oeste","US01934281_01 US01934281_02",NA,NA,NA,NA,"32572","auto",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"526","2020-09-12 05:00:02-03","US","US","3690821","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","viarum","Solanum viarum","Dunal",NA,"J. Cuatrecasas & R. R. Castañeda","25199","1959","11","10","South America - Neotropics","Colombia","Magdalena","Sierra de Perija, eastern of Manaure: Quebrada de Floridablanca, Andean forest and bushes.",NA,NA,NA,NA,"US01161338",NA,NA,"2700","2800",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"527","2020-09-12 05:00:02-03","US","US","3320586","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","viarum","Solanum viarum","Dunal",NA,"A. Butzke","s.n.","1993","6","11","South America - Neotropics","Brazil","Rio Grande do Sul","RS 135","-52.2738990783691","-27.6341991424561",NA,NA,"US01934277","Erechim","US01934277_01 US01934277_02","780",NA,NA,NA,"46790","auto",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"528","2020-09-12 05:00:02-03","US","US","3068111","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","viarum","Solanum viarum","Dunal",NA,"M. Oliveira","s.n.","1971","3",NA,"South America - Neotropics","Brazil","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,"US01934256","São Paulo","US01934256_01 US01934256_02",NA,NA,NA,NA,"53584","auto",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"529","2020-09-12 05:00:02-03","US","US","2252498","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","viarum","Solanum viarum","Dunal","Knapp, S. D.","H. Gines","4332","1953","3","30","South America - Neotropics","Venezuela","Yaracuy",NA,NA,NA,NA,NA,"US00983147",NA,"US00983147_01","250",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"530","2020-09-12 05:00:02-03","US","US","3493915","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","viarum","Solanum viarum","Dunal",NA,"J. L. Clark, D. Menuz & S. Quinn","9443","2005","8","18","South America - Neotropics","Ecuador","Pichincha","Parking lot of Termas de Papallacta hot springs, 65 km E of Quito.","-78.15","-0.33",NA,NA,"US00983150",NA,NA,"3300",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"531","2020-09-12 05:00:02-03","US","US","1830507","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","viarum","Solanum viarum","Dunal",NA,"A. S. Costa","1558","1938","2","10","South America - Neotropics","Brazil","São Paulo","Estufa Instituto Agronômico","-47.060001373291","-22.8999996185303",NA,NA,"US01934253","Campinas","US01934253_01 US01934253_02",NA,NA,NA,NA,"23900","auto",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"532","2020-09-12 05:00:02-03","US","US","2864630","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","viarum","Solanum viarum","Dunal",NA,"H. S. Irwin, R. R. Santos, R. Souza & S. F. Fonsêca","23857","1969","2","24","South America - Neotropics","Brazil","Minas Gerais","Ca. 45km west ofontes Claros, road to Agua Boa",NA,NA,NA,NA,"US01934266",NA,"US01934266_01 US01934266_02","950",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"533","2020-09-12 05:00:02-03","US","US","2521001","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","viarum","Solanum viarum","Dunal",NA,"G. Eiten & L. T. Eiten","3232","1961","7","8","South America - Neotropics","Brazil","São Paulo","8,5km due SSE ofain plaza of São José dos Campos. (7,6km along paved road south from plaza, then 1,4km further south along dirt road to Torrão de Ouro)","-45.8800010681152","-23.1700000762939",NA,NA,"US01934259","São José dos Campos","US01934259_01 US01934259_02",NA,NA,NA,NA,"39297","auto",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"534","2020-09-12 05:00:02-03","US","US","1498864","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","viarum","Solanum viarum","Dunal",NA,"Y. Mexia","4157","1929","12","24","South America - Neotropics","Brazil","Minas Gerais","Road to Saniguel","-42.8819007873535","-20.7539005279541",NA,NA,"US01934271","Viçosa","US01934271_01 US01934271_02","700",NA,NA,NA,"13937","auto",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"535","2020-09-12 05:00:02-03","US","US","14057041","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","viarum","Solanum viarum","Dunal",NA,"E. Hassler","11773","1913","5",NA,"South America","Paraguay","Paraguari","Paraguaria Centralis: In regione lacus Ypacaray.",NA,NA,NA,NA,"US02837174",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"536","2020-09-12 05:00:02-03","US","US","3406199","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","viarum","Solanum viarum","Dunal",NA,"S. Diesel","2443","2001","3","17","South America - Neotropics","Brazil","Rio Grande do Sul",NA,"-50.5835990905762","-29.4480991363525",NA,NA,"US01934275","São Francisco de Paula","US01934275_01 US01934275_02",NA,NA,NA,NA,"76715","auto",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"537","2020-09-12 05:00:02-03","US","US","3417311","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","viarum","Solanum viarum","Dunal",NA,"C. E. S. Taylor, T. Collins & C. Distler","12099","1997","5","5","South America - Neotropics","Guyana","Demerara-Mahaica","Ceiba Biological Centre, just W of Soesdyck-Linden Hwy, ca. 7.6 km S of Timehri Airport turnoff","-58.2192","6.4986",NA,NA,"US00704711",NA,NA,"15",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"538","2020-09-12 05:00:02-03","US","US","1799677","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","viarum","Solanum viarum","Dunal","Nee, M. H.","J. Cuatrecasas","11245","1940","12","21","South America - Neotropics","Colombia","Putumayo","margenes del rio Putumayo entre la desembocadura del Güamués y Puerto Asís.",NA,NA,NA,NA,"US00840831",NA,NA,"270","260",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"539","2020-09-12 05:00:02-03","US","US","3481746","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","viarum","Solanum viarum","Dunal",NA,"B. G. Stergios & L. Delgado","13453","1989","3","31","South America - Neotropics","Venezuela","Bolívar","Serrania Maigualida, Frente 9, HP 1, E del Río Caura","-64.62","6.63",NA,NA,"US00890047",NA,NA,"90",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"540","2020-09-12 05:00:02-03","US","US","2550357","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","viarum","Solanum viarum","Dunal",NA,"B. Skvortzov","s.n.","1967","2",NA,"South America - Neotropics","Brazil","São Paulo","Near São Paulo",NA,NA,NA,NA,"US01934258",NA,"US01934258_01 US01934258_02",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"541","2020-09-12 05:00:02-03","US","US","3227077","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","viarum","Solanum viarum","Dunal",NA,"A. Lourteig & G. Hatschbach","3165","1978","2","19","South America - Neotropics","Brazil","Paraná","Rio Passa Dois","-49.7158012390137","-25.7696990966797",NA,NA,"US01934278","Lapa","US01934278_01 US01934278_02","850",NA,NA,NA,"49965","auto",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"542","2020-09-12 05:00:02-03","US","US","2513888","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","viarum","Solanum viarum","Dunal",NA,"H. S. Irwin, R. Souza & R. R. Santos","9501","1965","10","22","South America - Neotropics","Brazil","Goiás","Rocky creekargin near waterfall, 24km N.W. of Veadeiros, road to Cavalcante",NA,NA,NA,NA,"US01934263",NA,"US01934263_01 US01934263_02","1200",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"543","2020-09-12 05:00:02-03","US","US","3493913","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","viarum","Solanum viarum","Dunal",NA,"J. L. Clark, D. Menuz & S. Quinn","09444","2005","8","18","South America - Neotropics","Ecuador","Pichincha","Parking lot of Termas de Papallacta hot springs, 65 km E of Quito.","-78.17","-0.33",NA,NA,"US02999325",NA,NA,"3300",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"544","2020-09-12 05:00:02-03","US","US","1616969","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","viarum","Solanum viarum","Dunal",NA,"G. Edwall","15404","1897","12",NA,"South America - Neotropics","Brazil","São Paulo","Sta. Ana",NA,NA,NA,NA,"US01934261",NA,"US01934261_01 US01934261_02",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"545","2020-09-12 05:00:02-03","US","US","1743006","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","viarum","Solanum viarum","Dunal",NA,"A. C. Smith","3580","1938","3","3","South America - Neotropics","Guyana","U. Takutu-U. Essequibo","Kanuku Mountains, NW slopes, in drainage of Moku-moku Creek (Takutu tributary)","-59.8","3.35",NA,NA,"US00660221",NA,"US00660221_01","150","400",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"546","2020-09-12 05:00:02-03","US","US","3501126","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","viarum","Solanum viarum","Dunal",NA,"J. L. Clark, D. Menuz, S. Quinn, A. Wilsum & P. Unkucha","9272","2005","8","14","South America - Neotropics","Ecuador","Morona-Santiago","Parroquia: Santiago. Cordillera Winchinkiaim Naint #19. South of Centro Shuar Kusumas. Ridge and border between Ecuador and Peru (border @ 03°05'26.49S 077°52'06.29).","-77.9453","-3.0622",NA,NA,"US00992330","Tiwintza","US00992330_01","300","900",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"547","2020-09-12 05:00:02-03","US","US","3392947","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","viarum","Solanum viarum","Dunal","Nee, M. H.","H. D. Clarke & S. Grose","1199","1996","2","2","South America - Neotropics","Guyana","Potaro-Siparuni","Paramakatoi, 0.5-4 km from; trail to Maikwak & Kowatipu","-59.7","4.72",NA,NA,"US00646167",NA,NA,"680","760",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"548","2020-09-12 05:00:02-03","US","US","3317998","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","viarum","Solanum viarum","Dunal",NA,"J.-J. de Granville","1893","1973","7","7","South America - Neotropics","French Guiana",NA,"Rivière Petite Ouaqui = Saut Verdun","-53.2167","3.0769",NA,NA,"US00660205",NA,"US00660205_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"549","2020-09-12 05:00:02-03","US","US","3690023","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","viarum","Solanum viarum","Dunal",NA,"W. A. Díaz","5362","2001","9","9","South America - Neotropics","Guyana",NA,"West Pibiri. Estacion de Tropenbos, Mabura Hill, a unos 15 km del pueblo de Mabura","-58.6275","5.0275",NA,NA,"US01255645",NA,"US01255645_01","60","120",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"550","2020-09-12 05:00:02-03","US","US","3493916","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","viarum","Solanum viarum","Dunal",NA,"J. L. Clark, D. Menuz & S. Quinn","09439","2005","8","18","South America - Neotropics","Ecuador","Napo","Parroquia: Cosanga. Yanayacu Biological Station and Center for Creative Studies. 5 km west of Cosanga (via the Las Cancheras road).","-77.8894","-0.5986",NA,"QCNE, US, silicagel","US00983149","Quijos","US00983149_01","2200",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"551","2020-09-12 05:00:02-03","US","US","2513882","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","viarum","Solanum viarum","Dunal",NA,"H. S. Irwin, R. R. Santos, J. W. Grear & R. R. Santos","17908","1966","6","28","South America - Neotropics","Brazil","Goiás","Ca. 45km S. of Caiapônia, road to Jaraí",NA,NA,NA,NA,"US01934262",NA,"US01934262_01 US01934262_02","900",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"552","2020-09-12 05:00:02-03","US","US","2577467","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","viarum","Solanum viarum","Dunal",NA,"J. Costa Sacco","193","1954","10","7","South America - Neotropics","Brazil","Rio Grande do Sul",NA,"-52.3424987792969","-31.771900177002",NA,NA,"US01934282","Pelotas","US01934282_01 US01934282_02",NA,NA,NA,NA,"51462","auto",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
"553","2020-09-12 05:00:02-03","US","US","1742977","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Solanum","viarum","Solanum viarum","Dunal",NA,"A. C. Smith","2217","1937","10","10","South America - Neotropics","Guyana","U. Takutu-U. Essequibo","Karanambo, Rupununi River basin","-59.3","3.75",NA,NA,"US00660220",NA,"US00660220_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA,NA,NA
