"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","locality","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","individualCount","fieldNumber","infraspecificEpithet","sex"
"146","2020-11-19 10:23:18-03","CPAP","CPAP","17350","PreserverdSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Endl. ex Hassk.",NA,NA,NA,NA,"Rodrigues, C. A. P. G.","22","1997","12","19","Brasil","MS","Corumbá","-56.65","-18.983333","56°39' W","18°59' S","90","90",NA,NA,"Casa de vegetação do CPAP/Embrapa - banco de sementes","Erva ereta. FLOR: . FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Originário do caronal. SUBSTRATO: solo arenoso. RELEVO: plano.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-11-19 10:23:18-03","CPAP","CPAP","20075","PreserverdSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Endl. ex Hassk.",NA,NA,NA,NA,"Rodela, L. G.","07","2001","10","22","Brasil","MS","Corumbá","-56.6575","-18.981111","56°39'27'' W","18°58'52'' S","130","130",NA,NA,"Fazenda Nhumirim; Sub-região da Nhecolândia; Pantanal - invernada 7","Erva. FLOR: . FRUTO: . INTERESSE: Forrageira. FREQUÊNCIA: Comum.. AMBIENTE: Campo Limpo, Sazonalmente Umido.. SUBSTRATO: solo arenoso Bege.. RELEVO: Lig. Concavo, Bx. Declividade.. <ll>dwc_commonname:</ll> Capim Estr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-11-19 10:23:18-03","CPAP","CPAP","20084","PreserverdSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Endl. ex Hassk.",NA,NA,NA,NA,"Rodela, L. G.","16","2001","10","22","Brasil","MS","Corumbá","-56.610833","-18.981667","56°36'39'' W","18°58'54'' S","130","130",NA,NA,"Fazenda Nhumirim; Sub-região da Nhecolândia; Pantanal - invernada 4","Erva. FLOR: . FRUTO: . INTERESSE: Forrageira. FREQUÊNCIA: Muito Comum.. AMBIENTE: Campo Limpo, Umido Sazonalmente.. SUBSTRATO: solo arenoso Bruno Escuro.. RELEVO: Lig. Concavo,Baixa Declividade.. <ll>dwc_commonname:</ll> Capim Estr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-11-19 10:23:18-03","CPAP","CPAP","20093","PreserverdSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Endl. ex Hassk.",NA,NA,NA,NA,"Rodela, L. G.","25","2001","10","23","Brasil","MS","Corumbá","-56.608889","-18.996389","56°36'32'' W","18°59'47'' S","130","130",NA,NA,"Fazenda Nhumirim; Sub-região da Nhecolândia; Pantanal - invernada 3","Erva. FLOR: branca. FRUTO: . INTERESSE: . FREQUÊNCIA: Comum.. AMBIENTE: Borda De baía, Campo Limpo.. SUBSTRATO: solo arenoso Bruno Medio acinzentado. RELEVO: Baixa Declividade.. <ll>dwc_commonname:</ll> Capim Estr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-11-19 10:23:18-03","CPAP","CPAP","222","PreserverdSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Endl. ex Hassk.","L.Pereira-Silva","2018","11","23","Pott, A.","1060","1980","04","29","Brasil","MS","Corumbá","-56.65","-18.983333","56°39' W","18°59' S","90","90",NA,NA,"Fazenda Nhumirim; Sub-região da Nhecolândia; Pantanal","Erva. AMBIENTE: Caronal (Elyonurus) e borda de cordilheira, pouco alagável. Nos claros alagável 10cm. SUBSTRATO: solo arenoso (Podzol Hidromórfico). RELEVO: plano.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-11-19 10:23:18-03","CPAP","CPAP","2258","PreserverdSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Endl. ex Hassk.",NA,NA,NA,NA,"Gonzaga, C.","06","1985","11","17","Brasil","MT","Poconé","-56.916667","-17.516667","56°55' W","17°31' S","99","99",NA,NA,"Porto do Alegre, rio Cuiabá","Erva. FLOR: . FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Beira de rio. SUBSTRATO: . RELEVO: plano. <ll>dwc_commonname:</ll> Barba-de-bode",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-11-19 10:23:18-03","CPAP","CPAP","2280","PreserverdSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Endl. ex Hassk.",NA,"2018","11","23","Mauro, R. A.","9","1985","07","14","Brasil","MS","Corumbá","-56.65","-18.983333","56°39' W","18°59' S","90","90",NA,NA,"Fazenda Nhumirim; Sub-região da Nhecolândia; Pantanal","Erva. AMBIENTE: Campo Alagável; Borda de Lagoa. SUBSTRATO: solo arenoso. RELEVO: plano.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-11-19 10:23:18-03","CPAP","CPAP","2658","PreserverdSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Endl. ex Hassk.","V. J. Pott",NA,NA,NA,"Pott, A.","2374","1986","11","21","Brasil","MS","Corumbá","-55.333333","-17.833333","55°20' W","17°50' S","167","167",NA,NA,"Fazenda Santa Rosa; Sub-região do Paiaguás; Pantanal - ponto 4, vazante do Formoso","Erva. FLOR: . FRUTO: . INTERESSE: Forrageira. FREQUÊNCIA: . AMBIENTE: Vazante. SUBSTRATO: solo orgânico (preto) sobre areia. RELEVO: quase plano.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-11-19 10:23:18-03","CPAP","CPAP","2924","PreserverdSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Endl. ex Hassk.","A. Pott","1987","02","25","Pott, A.","2559","1987","02","25","Brasil","MS","Corumbá","-55.333333","-17.833333","55°20' W","17°50' S","167","167",NA,NA,"Fazenda Santa Rosa; Sub-região do Paiaguás; Pantanal - ponto 19","Erva rizomatosa ereta. FLOR: . FRUTO: . INTERESSE: Invasora. FREQUÊNCIA: . AMBIENTE: Cordilheira com Brachiaria decumbens, não alagável. SUBSTRATO: solo arenoso. RELEVO: plano.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2020-11-19 10:23:18-03","CPAP","CPAP","4066","PreserverdSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Endl. ex Hassk.","A. Boock","1989","02",NA,"Pott, A.","3486","1987","09","28","Brasil","MS","Corumbá","-57.166667","-19.633333","57°10' W","19°38' S","90","90",NA,NA,"Fazenda Acurizal; Sub-região do Nabileque; Pantanal - invernada Triângulo","Erva cespitosa. FLOR: esbranquiçada. FRUTO: . INTERESSE: Levantamento florístico. FREQUÊNCIA: Frequente. AMBIENTE: Canjiqueiral (savana de Byrsonima orbignyana) alagável. SUBSTRATO: solo arenoso. RELEVO: plano.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-11-19 10:23:18-03","CPAP","CPAP","470","PreserverdSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Endl. ex Hassk.","L.Pereira-Silva","2018","11","23","Pott, A.","1503","1984","11","22","Brasil","MS","Corumbá","-56.566667","-18.066667","56°34' W","18°04' S",NA,NA,NA,NA,"Fazenda Santana; Sub-região do Paiaguás; Pantanal","Erva cespitosa. INTERESSE: Forrageira. AMBIENTE: Campo limpo, alagável. SUBSTRATO: solo arenoso com superfície orgônica. RELEVO: plano.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2020-11-19 10:23:18-03","CPAP","CPAP","6712","PreserverdSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Endl. ex Hassk.","V. J. Pott","1989","10",NA,"Pott, V. J.","1090","1989","10","05","Brasil","MS","Corumbá","-57.05","-19.233333","57°03' W","19°14' S","95","95",NA,NA,"Fazenda Leque (Murundu-alegre), Sub-região do Abobral, Pantanal - próximo a baía do cocho","Erva ereta 15 cm. FLOR: . FRUTO: . INTERESSE: Comido pelo gado. FREQUÊNCIA: Muito frequente. AMBIENTE: Campo alagável. SUBSTRATO: solo arenoso. RELEVO: plano.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2020-11-19 10:23:18-03","CPAP","CPAP","8627","PreserverdSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Endl. ex Hassk.","L.Pereira-Silva","2018","11","23","Pott, A.","5822","1991","02","05","Brasil","MS","Aquidauana","-56.383333","-19.483333","56°23' W","19°29' S","90","90",NA,NA,"Fazenda Fazendinha (brejo), largo da Água Branca, área do rio Negro, Pantanal","Erva. FLOR: . FRUTO: . INTERESSE: Forrageira. FREQUÊNCIA: Mancha ocasional. AMBIENTE: Capão (ilha) de Calophyllum brasiliense, perturbado por gado. SUBSTRATO: solo siltoso, superfície orgânica. RELEVO: plano convexo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2020-11-19 10:23:18-03","CPAP","CPAP","8875","PreserverdSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Endl. ex Hassk.","L.Pereira-Silva","2018","11","23","Salis, S. M.","418","1991","04","11","Brasil","MS","Aquidauana","-56.383333","-19.483333","56°23' W","19°29' S","90","90",NA,NA,"Fazenda Fazendinha, Pantanal - baía torta, invernada Plantel - planta nº 3","Erva. FLOR: esverdeada. FRUTO: . INTERESSE: Levantamento florístico. FREQUÊNCIA: Raro. AMBIENTE: Beira de baía - campo com Setaria geniculata. SUBSTRATO: solo arenoso. RELEVO: plano.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-11-19 10:23:18-03","CPAP","CPAP","11568","PreserverdSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Endl. ex Hassk.","A.Pott","1993",NA,NA,"P, Laurenz","70","1991","01","01","Brasil","MS","Miranda","-56.3782997131348","-20.2406005859375",NA,NA,NA,NA,NA,NA,"Fazenda Pousada Caiman, Pantanal",NA,NA,NA,NA,NA,NA,"92112","auto",NA,NA,NA,NA,NA,NA,NA
"161","2020-11-19 10:23:18-03","CPAP","CPAP","20870","PreserverdSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Endl. ex Hassk.","V. J. Pott","2006","08","28","Garcia, H. C.","52","2005","11","02","Brasil","MS","Corumbá","-57.6533012390137","-19.0091991424561","57 35'26''W","18 48'12''S",NA,NA,NA,NA,"Baía do Tuiuiú; rio Paraguai; Pantanal",". FLOR: . FRUTO: . INTERESSE: . FREQUÊNCIA: Pouco frequente. AMBIENTE: Lagoa marginal e área inundável. SUBSTRATO: solo argiloso. RELEVO: plano. <ll>dwc_commonname:</ll> Corticinho",NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA
"162","2020-11-19 10:23:18-03","CPAP","CPAP","8972","PreserverdSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Endl. ex Hassk.","L.Pereira-Silva","2018","11","23","Salis, S. M.","515","1991","09","12","Brasil","MT","Poconé",NA,"-16.4","56 28'W","16°24'S","105","105",NA,NA,"Fazenda Baía de Dom Bosco; campo ao lado da sede.","Erva cespiotosa. FLOR: esverdeada. Estames creme. FRUTO: . INTERESSE: Forrageira.. FREQUÊNCIA: Frequente.. AMBIENTE: Campo de mimoso inundável. SUBSTRATO: solo argiloso úmido. RELEVO: plano..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2015-07-02 14:01:35-03","JBP","HPL","2621","S","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Hassk,","V.C. Souza","2013","10","29","E.R. Salviani & H. Lorenzi","1286","2000","03","01","Brasil","SC","Pelotas",NA,NA,NA,NA,NA,NA,NA,NA,"Coletado em lavoura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2016-02-02 14:38:00-02","BGBM","B","B 10 0244247","S","Plantae","Cyperaceae","Kyllinga","tenuis","Kyllinga tenuis","Boeckeler",NA,NA,NA,NA,"F. Sellow",NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"B100244247","B100244247",NA,"Kyllinga vaginata Lam.; Herb. Kunth; nom. illeg. <a href=http://herbarium.bgbm.org/object/B100244247 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","Middle and South America",NA,NA,NA,NA,NA,NA,NA,NA,"holotype",NA,NA,NA,NA
"165","2019-02-15 11:37:35-02","IPA","IPA","55628","S","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.","Gallindo, F.","2014","09","30","Luceño, M.; Mendes, A.; Mendes, A.","168","1994","06","29","Brasil","Pernambuco","Recife","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"IPA0055628",NA,"Campus da UFPE",NA,"Southern America",NA,NA,"Plantae",NA,"18865","auto",NA,NA,NA,NA,NA,NA,NA
"166","2019-02-15 11:37:36-02","IPA","IPA","90359","S","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.","Santos, E.A.; Andrade, L.H.C.","2012","11","18","Santos, E.A.; Ramos, L.; Ramos, L.","96","2012","10","05","Brasil","Pernambuco","Olinda","-34.8553009033203","-8.00889015197754",NA,NA,NA,NA,"IPA0090359",NA,"Sítio Histórico, em uma residência.","Material Botânico estudado em Dissertação de Mestrado - UFPE, do aluno Edvaldo Amaro dos Santos, sob a orientação da Profª Laise H.C. Andrade.; Erva, utilizada como ornamental.","Southern America",NA,NA,"Plantae",NA,"7110","auto",NA,NA,NA,NA,NA,NA,NA
"167","2019-02-15 11:37:35-02","IPA","IPA","3252","S","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.","Noblick, L.R.","1984","10","15","Pickel, B.","1834","1928","12","19","Brasil","Pernambuco","São Lourenço da Mata","-35.0182991027832","-8.00222015380859",NA,NA,NA,NA,"IPA0003252",NA,"Tapera, São Bento, no riacho Veneza.",NA,"Southern America",NA,NA,"Plantae",NA,"21764","auto",NA,NA,NA,NA,NA,NA,NA
"168","2019-02-15 11:37:35-02","IPA","IPA","18772","S","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.","Alves, M.; Luceño, M.","1995","10","05","Tenório, E.C.","669","1969","02","18","Brasil","Pernambuco","Ilha de Itamaracá",NA,NA,NA,NA,NA,NA,"IPA0018772",NA,NA,"Vegetação típica de restinga. Regossolo.","Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2019-02-15 11:37:36-02","IPA","IPA","83592","S","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.","Gonto-Mendoza, R.","2008","08","12","Leite, M.S.; Wanderley, A.M.; Wanderley, A.M.","658","2008","03","03","Brasil","Pernambuco","Recife","-34.948667","-8.007667","-34.948667","-8.007667","18","18","IPA0083592",NA,"Parque Estadual de Dois Irmãos, Açude do Meio.","Macrófita emergente em substrato encharcado próximo ao açude. Plena fase reprodutiva. Estruturas reprodutiva em forma de cone verde-claro.; Floreta Ombrófila densa.","Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2019-02-15 11:37:35-02","IPA","IPA","55623","S","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.","Luceño, M.",NA,NA,NA,"Correia, M.","s.n.",NA,NA,NA,"Brasil","Pernambuco","Recife","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"IPA0055623",NA,"Campus da UFPE, Mestrado em Biologia Vegetal.",NA,"Southern America",NA,NA,"Plantae",NA,"18865","auto",NA,NA,NA,NA,NA,NA,NA
"171","2019-02-15 11:37:35-02","IPA","IPA","55633","S","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.","Luceño, M.",NA,NA,NA,"Luceño, M.","15","1993","10","21","Brasil","Pernambuco","Recife","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"IPA0055633",NA,"Cidade Universitária",NA,"Southern America",NA,NA,"Plantae",NA,"18865","auto",NA,NA,NA,NA,NA,NA,NA
"172","2019-02-15 11:37:36-02","IPA","IPA","812","S","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.",NA,NA,NA,NA,"Pickel, B.","s.n.","1931","03","08","Brasil","Pernambuco","São Lourenço da Mata","-35.0182991027832","-8.00222015380859",NA,NA,NA,NA,"IPA0000812",NA,"Tapera, São Bento, gramado.",NA,"Southern America",NA,NA,"Plantae",NA,"21764","auto",NA,NA,NA,NA,NA,NA,NA
"173","2019-08-27 13:25:25-03","IAP","PACA-AGP","88202","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Endl. ex Hassk.","Krauspenhas, P.M.",NA,NA,NA,"Krauspenhas, P.M.",NA,"2004","04","11","Brasil","RS","Nova Petrópolis","-51.1143989562988","-29.3763999938965",NA,NA,NA,NA,"PACA088202",NA,"LInha Imperial","Sem n° de HASU Habitat: terrestre",NA,NA,NA,"Magnoliophyta","Cyperales","14669","auto","Liliatae",NA,NA,NA,NA,NA,NA
"174","2019-08-27 13:25:25-03","IAP","PACA-AGP","106927","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Endl. ex Hassk.","Bergamaschi, L.",NA,NA,NA,"Bergamaschi, L.",NA,"1993","04","12","Brasil","RS","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"PACA106927",NA,"Unisinos","Coleção Plantas Medicinais - caixa 2",NA,NA,NA,"Magnoliophyta","Cyperales","10287","auto","Liliatae",NA,NA,NA,NA,NA,NA
"175","2019-08-27 13:25:25-03","IAP","PACA-AGP","46368","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Endl. ex Hassk.","Emrich-Rambo","1954","07","23","Rambo, B.",NA,"1950","03","20","Brasil","RS","Gramado p. Canela",NA,NA,NA,NA,NA,NA,"PACA046368",NA,NA,"sicher, 23,7,1954.; fl. Habitat: in humidis graminosis",NA,NA,NA,"Magnoliophyta","Cyperales",NA,NA,"Liliatae",NA,NA,NA,NA,NA,NA
"176","2019-08-27 13:25:25-03","IAP","PACA-AGP","40751","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Endl. ex Hassk.","Emrich-Rambo","1954","07","23","Rambo, B.",NA,"1949","03","31","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"PACA040751",NA,"Cristal","SEM MATERIAL Habitat: in humidis arenosis Fenofase: flor",NA,NA,NA,"Magnoliophyta","Cyperales","29946","auto","Liliatae",NA,NA,NA,NA,NA,NA
"177","2019-08-27 13:25:25-03","IAP","PACA-AGP","38476","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Endl. ex Hassk.","Emrich-Rambo","1954","07","23","Rambo, B.",NA,"1948","12","01","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"PACA038476",NA,"Vila Manresa","SEM MATERIAL Habitat: in humidis graminosis Fenofase: flor",NA,NA,NA,"Magnoliophyta","Cyperales","29946","auto","Liliatae",NA,NA,NA,NA,NA,NA
"178","2019-08-27 13:25:25-03","IAP","PACA-AGP","91015","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Endl. ex Hassk.","Larocca, J.","2004","08","06","Schabbach, C.",NA,"2003","10","22","Brasil","RS","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"PACA091015",NA,"Campus Unisinos, trilha-do-lago","Sem n° de HASU&nf;Encontra-se nos gramados.",NA,NA,NA,"Magnoliophyta","Cyperales","10287","auto","Liliatae",NA,NA,NA,NA,NA,NA
"179","2019-08-27 13:25:34-03","IAP","PACA-AGP","113818","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.","R. Trevisam","2011","02","02","M. Verdi","904","2008","10","09","Brasil","SC","Pouso Redondo","-49.942244","-27.334533","49°56'32,08W","27°20'04,32 S","616","616","PACA113818",NA,"Corruchel","FURB 7984",NA,NA,NA,"Magnoliophyta","Cyperales",NA,NA,"Liliatae",NA,NA,NA,NA,NA,NA
"180","2019-08-27 13:25:34-03","IAP","PACA-AGP","28860","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.","R. trevisan & R. Lüdtke","2005","10","01","Rohr",NA,"1945","02","05","Brasil","SC","Trindade",NA,NA,NA,NA,NA,NA,"PACA028860",NA,"p. Florianopolis","fl. Habitat: in humidis graminosis",NA,NA,NA,"Magnoliophyta","Cyperales",NA,NA,"Liliatae",NA,NA,NA,NA,NA,NA
"181","2019-08-27 13:25:34-03","IAP","PACA-AGP","42876","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.","R. Trevisan & R. Lüdtke","2005","10","01","Rambo, B.",NA,"1949","08","12","Brasil","RS","Novo Hamburgo","-51.1305999755859","-29.6783008575439",NA,NA,NA,NA,"PACA042876",NA,"p. Schwabenschneis","fl. Habitat: ad agrum in graminosis",NA,NA,NA,"Magnoliophyta","Cyperales","20722","auto","Liliatae",NA,NA,NA,NA,NA,NA
"182","2019-08-27 13:25:34-03","IAP","PACA-AGP","70089","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.","R. trevisan & R. Lüdtke","2005","10","01","Bertels, A.","1004","1951","10","15","Brasil","RS","Pelotas","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,"PACA070089",NA,NA,"Herb. PEL 481.; oxhydrophytia",NA,NA,NA,"Magnoliophyta","Cyperales","51462","auto","Liliatae",NA,NA,NA,NA,NA,NA
"183","2019-08-27 13:25:34-03","IAP","PACA-AGP","33499","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.","R. Trevisan & R. Lüdtke","2005","10","01","Henz, E.",NA,"1946","07","17","Brasil","RS","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"PACA033499",NA,NA,"Habitat: in subhumidis graminosis Fenofase: flor",NA,NA,NA,"Magnoliophyta","Cyperales","10287","auto","Liliatae",NA,NA,NA,NA,NA,NA
"184","2019-08-27 13:25:34-03","IAP","PACA-AGP","33505","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.","R. Trevisan & R. Lüdtke","2006","04","10","Henz, E.",NA,"1946","09","20","Brasil","RS","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"PACA033505",NA,NA,"Habitat: in humidis graminosis Fenofase: flor",NA,NA,NA,"Magnoliophyta","Cyperales","10287","auto","Liliatae",NA,NA,NA,NA,NA,NA
"185","2019-08-27 13:25:34-03","IAP","PACA-AGP","30500","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.","R. Trevisan & R. Lüdtke","2005","10","01","Reitz, R.","1164","1944","06","02","Brasil","SC","Araranguá","-49.4858016967773","-28.934700012207",NA,NA,NA,NA,"PACA030500",NA,"Sombrio","Habitat: in arenosis graminosis Fenofase: flor",NA,NA,NA,"Magnoliophyta","Cyperales","19353","auto","Liliatae",NA,NA,NA,NA,NA,NA
"186","2019-08-27 13:25:34-03","IAP","PACA-AGP","54400","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.","R. Trevisan & R. Lüdtke","2005","10","01","Reitz, R.","6740","1953","12","23","Brasil","SC","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"PACA054400",NA,"Rio Tavares","Habitat: in palude",NA,NA,NA,"Magnoliophyta","Cyperales","27000","auto","Liliatae",NA,NA,NA,NA,NA,NA
"187","2019-08-27 13:25:34-03","IAP","PACA-AGP","28509","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.","R. Trevisan & R. Lüdtke","2005","10","01","Rambo, B.",NA,"1945","02",NA,"Brasil","RS","Nonoai","-52.7714004516602","-27.3617000579834",NA,NA,NA,NA,"PACA028509",NA,"ad fl. Uruguai","Habitat: in subhumidis graminosis campestrib Fenofase: flor",NA,NA,NA,"Magnoliophyta","Cyperales","35080","auto","Liliatae",NA,NA,NA,NA,NA,NA
"188","2019-08-27 13:25:34-03","IAP","PACA-AGP","38313","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.","R. trevisan & R. Lüdtke","2010","10","01","Rambo, B.",NA,"1948","11","24","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"PACA038313",NA,"Esteio","Habitat: in humidis graminosis Fenofase: flor",NA,NA,NA,"Magnoliophyta","Cyperales","29946","auto","Liliatae",NA,NA,NA,NA,NA,NA
