"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","decimalLongitude","decimalLatitude","maximumElevationInMeters","imagecode","identifiedBy","county","typeStatus","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","relatedCatalogItem","coordinatePrecision","geoFlag","fieldNumber","individualCount","sex"
"251","2020-09-12 05:00:02-03","US","US","3251597","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Löjtnant","B. Sparre","19144","1967","9","27","South America - Neotropics","Ecuador","Morona-Santiago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"252","2020-09-12 05:00:02-03","US","US","2673285","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Löjtnant","P. C. Hutchison & J. K. Wright","3667","1964","1","21","South America - Neotropics","Peru","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bagua",NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"253","2020-09-12 05:00:02-03","US","US","3192687","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Löjtnant","J.-J. de Granville, G. Cremers, I. Hagemann, B. Leuenberger, R. Sanders & M. S. Sangrey","10549","1989","1","10","South America - Neotropics","French Guiana","Cayenne",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"254","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Löjtnant","L. J. Gillespie, S. Tiwari, M. Gillespie & R. Gillespie","1307","1989","5","6","South America - Neotropics","Guyana","Potaro-Siparuni",NA,"420",NA,NA,NA,NA,NA,"450",NA,"McCook, Lucile M.",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"255","2020-09-12 05:00:02-03","US","US","1909297","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Löjtnant","F. Cardona","1757","1946","10","8","South America - Neotropics","Guyana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"256","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Löjtnant","K. M. Redden, K. J. Wurdack, E. Tripp, A. Radosavljevic, C. Jacobis & J. Ralph","7316","2012","5","28","South America - Neotropics","Guyana","Cuyuni-Mazaruni",NA,"840",NA,NA,NA,NA,NA,NA,NA,"Romero, Gustavo A.",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"257","2020-09-12 05:00:02-03","US","US","1902318","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Löjtnant","B. Maguire","24523","1944","8","26","South America - Neotropics","Suriname",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"258","2020-09-12 05:00:02-03","US","US","3440904","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Löjtnant","H. D. Clarke, R. Williams & C. Perry","8282","1999","9","8","South America - Neotropics","Guyana","U. Takutu-U. Essequibo",NA,"1135",NA,NA,NA,NA,NA,NA,NA,"Christenson, E. A.",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"259","2020-09-12 05:00:02-03","US","US","3368010","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Löjtnant","H. D. Clarke & T. McPherson","1960","1996","6","5","South America - Neotropics","Guyana","U. Takutu-U. Essequibo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Christenson, E. A.",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"260","2020-09-12 05:00:02-03","US","US","1902278","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Löjtnant","B. Maguire & D. B. Fanshawe","23512","1944","5","16","South America - Neotropics","Guyana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"261","2020-09-12 05:00:02-03","US","US","3460699","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Löjtnant","H. D. Clarke, R. Williams, C. Perry, E. Tripp & J. Kelly","8970","2001","6","9","South America - Neotropics","Guyana","Potaro-Siparuni",NA,"712",NA,NA,NA,NA,NA,NA,NA,"Carnevali, Germán, (CICY)",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"262","2020-09-12 05:00:02-03","US","US","3322797","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Löjtnant","T. Henkel, R. Williams, S. Fratello & L. Williams","4073","1993","11","7","South America - Neotropics","Guyana","Potaro-Siparuni",NA,"675",NA,NA,NA,NA,NA,"750",NA,"Christenson, E. A.",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"263","2020-09-12 05:00:02-03","US","US","3663392","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Löjtnant","K. M. Redden & M. Lyle","2970","2004","2","22","South America - Neotropics","Guyana","Cuyuni-Mazaruni",NA,"526",NA,NA,NA,NA,NA,NA,NA,"Carnevali, Germán, (CICY)",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"264","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Löjtnant","K. M. Redden, K. J. Wurdack, S. N. Alexander, C. Perry, C. Jacobis, D. Hunter, V. Roland & H. Hunter","6990","2010","7","17","South America - Neotropics","Guyana","Cuyuni-Mazaruni",NA,"918",NA,NA,NA,NA,NA,"963",NA,"Romero, Gustavo A.",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"265","2020-09-12 05:00:02-03","US","US","3419973","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Löjtnant","J. L. Clark","2906","1996","9","24","South America - Neotropics","Ecuador","Esmeraldas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"266","2020-09-12 05:00:02-03","US","US","1932248","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Löjtnant","F. Cardona","2327","1947","10",NA,"South America - Neotropics","Guyana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"267","2020-09-12 05:00:02-03","US","US","3257889","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Löjtnant","T. McDowell & A. Stobey","3943","1991","2","7","South America - Neotropics","Guyana","Cuyuni-Mazaruni",NA,"396",NA,NA,NA,NA,NA,NA,NA,"Christenson, E. A.",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"268","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Löjtnant","H. D. Clarke, R. Williams, C. Perry, E. Tripp, J. Kelly, D. Gittens & S. R. Stern","9988","2003","6","17","South America - Neotropics","Guyana","Potaro-Siparuni",NA,"625",NA,NA,NA,NA,NA,NA,NA,"Romero, Gustavo A.",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"269","2020-09-12 05:00:02-03","US","US","1663702","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Löjtnant","Y. Mexia","7103","1935","3","22","South America - Neotropics","Ecuador","Napo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"270","2020-09-12 05:00:02-03","US","US","3258133","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Löjtnant","T. McDowell, B. Hoffman & K. Lance","4724","1991","6","20","South America - Neotropics","Guyana","Cuyuni-Mazaruni",NA,"610",NA,NA,NA,NA,NA,"914",NA,"Christenson, E. A.",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"271","2020-09-12 05:00:02-03","US","US","3417779","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Löjtnant","H. D. Clarke, K. David, C. Chin & C. Perry","5913","1997","7","19","South America - Neotropics","Guyana","Cuyuni-Mazaruni",NA,"1430",NA,NA,NA,NA,NA,NA,NA,"Christenson, E. A.",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"272","2020-09-12 05:00:02-03","US","US","1902273","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Löjtnant","B. Maguire & D. B. Fanshawe","23368","1944","5","10","South America - Neotropics","Guyana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"273","2020-09-12 05:00:02-03","US","US","1743477","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Löjtnant","T. G. Tutin","249","1933","6","23","South America - Neotropics","Guyana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"274","2020-09-12 05:00:02-03","US","US","3550223","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Löjtnant","M. J. Jansen-Jacobs, J. Behari-Ramdas, A. Grant, G. Ramharrakh, H. ter Steege, O. Bánki, F. Van Troon & R. Ho Tsoi","6282","2003","1","26","South America - Neotropics","Suriname","Marowijne",NA,"500",NA,NA,NA,NA,NA,"550",NA,"Jansen-Jacobs, M. J., (U), Nationaal Herbarium Nederland, Utrecht University branch",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"275","2020-09-12 05:00:02-03","US","US","1399538","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Löjtnant","O. Buchtien","466","1927","2","15","South America - Neotropics","Bolivia","La Paz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"276","2020-09-12 05:00:02-03","US","US","3322951","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Löjtnant","T. Henkel & R. Williams","2351","1993","7","21","South America - Neotropics","Guyana","Potaro-Siparuni",NA,"450",NA,NA,NA,NA,NA,NA,NA,"Christenson, E. A.",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"277","2020-09-12 05:00:02-03","US","US","1801603","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Löjtnant","C. E. Chardón","154","1940","10","19","South America - Neotropics","Venezuela","Aragua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"278","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Löjtnant","K. J. Wurdack, K. M. Redden, C. Perry, E. Zimmerman, D. Hunter, T. Hunter & V. Roland","4923","2009","5","10","South America - Neotropics","Guyana","Cuyuni-Mazaruni",NA,"505",NA,NA,NA,NA,NA,NA,NA,"Romero, Gustavo A.",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"279","2020-09-12 05:00:02-03","US","US","3440884","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Löjtnant","H. D. Clarke, R. Williams & C. Perry","8673","1999","9","16","South America - Neotropics","Guyana","U. Takutu-U. Essequibo",NA,"975",NA,NA,NA,NA,NA,NA,NA,"Christenson, E. A.",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"280","2020-09-12 05:00:02-03","US","US","3378255","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Löjtnant","H. D. Clarke","3250","1996","11","18","South America - Neotropics","Guyana","U. Takutu-U. Essequibo",NA,"610",NA,NA,NA,NA,NA,NA,NA,"Christenson, E. A.",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"281","2020-09-12 05:00:02-03","US","US","3315725","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Löjtnant","T. Henkel, M. Chin & W. Ryan","1094","1993","1","29","South America - Neotropics","Guyana","Potaro-Siparuni",NA,"1250",NA,NA,NA,NA,NA,NA,NA,"Christenson, E. A.",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"282","2020-09-12 05:00:02-03","US","US","1357924","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Löjtnant","E. P. Killip & A. C. Smith","23161","1929","5","7","South America - Neotropics","Peru","Ayacucho",NA,"750",NA,NA,NA,NA,NA,"1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"283","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Löjtnant","H. D. Clarke, R. Williams & C. Perry","8242","1999","9","5","South America - Neotropics","Guyana","U. Takutu-U. Essequibo",NA,"1135",NA,NA,NA,NA,NA,NA,NA,"Christenson, E. A.",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"284","2020-09-12 05:00:02-03","US","US","3344656","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Löjtnant","C. L. Kelloff, K. Rankin & D. Gopaul","904","1993","7","12","South America - Neotropics","Guyana","Potaro-Siparuni",NA,"300",NA,NA,NA,NA,NA,NA,NA,"Christenson, E. A.",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"285","2020-09-12 05:00:02-03","US","US","2819537","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Löjtnant","S. S. Tillett, C. L. Tillett & R. Boyan","43933","1960","6","28","South America - Neotropics","Guyana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"286","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Löjtnant","T. Henkel, J. Husher & R. James","6529","1998","5","21","South America - Neotropics","Guyana","Potaro-Siparuni",NA,"800",NA,NA,NA,NA,NA,NA,NA,"Carnevali, Germán, (CICY)",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"287","2020-09-12 05:00:02-03","US","US","3687408","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius","C. Presl","C. Zartman, M. Pombo, Y. Glen & C. Perry","9159","2011","3","19","South America - Neotropics","Guyana","Potaro-Siparuni",NA,"475",NA,NA,NA,NA,NA,NA,NA,"Pombo, M. M.",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"288","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius","C. Presl","J.-J. de Granville, C. Feuillet, L. Hollenberg, O. Poncy & M. S. Sangrey","8533","1986","1","10","South America - Neotropics","French Guiana",NA,NA,"670",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"289","2019-10-07 09:19:56-03","UEFS","HUEFS","172576","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius","C.Presl","Perdiz, R. de O.","102","2007","08","12",NA,"Brasil","Bahia","Serra do Corcovado. 13,8 Km ao SW de Coaraci na estrada para Almadina. Fazenda São José. Proprietário Senhor Francisco.","650",NA,"Floresta Ombrófila Densa Montana.","HUEFS0172576","-39.603333","-14.705833","900",NA,"D.N.Carvalho","Almadina",NA,"2014","12","39W36'12''","14S42'21''",NA,"Lilianae",NA,NA,NA,NA,NA,NA
"290","2019-10-07 09:19:56-03","UEFS","HUEFS","224489","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius","C.Presl","Gonçalves, C.N.","3001","2012","06",NA,NA,"Brasil","Bahia","Parque Nacional da Chapada Diamantina, Vale do Calixto. Em rocha na margem do rio, junto a cachoeira do Calixto.",NA,NA,NA,"HUEFS0224489","-41.451111","-12.761667",NA,"HUEFS0224489",NA,"Mucugê",NA,NA,NA,"41W27'4''","12S45'42''",NA,"Lilianae",NA,NA,NA,NA,NA,NA
"291","2019-07-09 12:42:44-03","F","FMNH-SEEDPLANTS","V0087387F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius",NA,"I. M. Sánchez Vega & M. O. Dillon","8287","1996","10","26","South America","Peru","San Martín","Distrito Elias Soplin Vargas. Camino al sur de Naciente Río Negro, ruta a Pucatambo (Sector camino a Vista Alegre), arriba de Quebrada Corontochaque","1100",NA,NA,"V0087387F","-77.27","-6.08",NA,"V0087387F_01","E. A. Christenson","Rioja",NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA
"292","2019-07-09 12:46:26-03","F","FMNH-SEEDPLANTS","V0087389F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius",NA,"I. M. Sánchez Vega & M. O. Dillon","9015","1997","6","24","South America","Peru","San Martín","Distrito Pardo Miguel, 1.5 km al oeste del Centro Poblado Aguas Verdes","1320",NA,NA,"V0087389F","-77.63","-5.68","1380","V0087389F_01","E. A. Christenson","Rioja",NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA
"293","2019-07-09 12:44:41-03","F","FMNH-SEEDPLANTS","V0436301F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius",NA,"F. Woytkowski","37026","1948","4","16","South America","Peru",NA,NA,NA,NA,NA,"V0436301F","-74.14","-9.1839",NA,"V0436301F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA
"294","2019-07-09 12:44:39-03","F","FMNH-SEEDPLANTS","V0436302F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius",NA,"C. Schunke","A50","1925","9",NA,"South America","Peru",NA,NA,NA,NA,NA,"V0436302F","-74.14","-9.1839",NA,"V0436302F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA
"295","2019-07-09 12:44:39-03","F","FMNH-SEEDPLANTS","V0436303F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius",NA,"Y. Mexía","7103","1935","3","22","South America","Ecuador",NA,NA,NA,NA,NA,"V0436303F","-78.1869","-1.4628",NA,"V0436303F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA
"296","2019-07-09 12:44:39-03","F","FMNH-SEEDPLANTS","V0436304F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius",NA,"C. Schunke","1314","1930","2",NA,"South America","Peru",NA,NA,NA,NA,NA,"V0436304F","-74.14","-9.1839",NA,"V0436304F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA
"297","2019-07-09 12:44:39-03","F","FMNH-SEEDPLANTS","V0436305F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius",NA,"C. Schunke","1334","1930","2",NA,"South America","Peru",NA,NA,NA,NA,NA,"V0436305F","-74.14","-9.1839",NA,"V0436305F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA
"298","2019-07-09 12:44:39-03","F","FMNH-SEEDPLANTS","V0436306F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius",NA,"C. Schunke","1695","1929","10",NA,"South America","Peru",NA,NA,NA,NA,NA,"V0436306F","-74.14","-9.1839",NA,"V0436306F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA
"299","2019-07-09 12:44:39-03","F","FMNH-SEEDPLANTS","V0436307F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius",NA,"Y. Mexía","7103","1935","3","27","South America","Ecuador",NA,NA,NA,NA,NA,"V0436307F","-78.1869","-1.4628",NA,"V0436307F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA
"300","2019-07-09 12:44:39-03","F","FMNH-SEEDPLANTS","V0436308F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius",NA,"L. B. Holm-Nielsen & S. Jeppesen","431","1968","6","7","South America","Ecuador",NA,NA,NA,NA,NA,"V0436308F","-78.1869","-1.4628",NA,"V0436308F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA
"301","2019-07-09 12:44:39-03","F","FMNH-SEEDPLANTS","V0436309F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius",NA,"E. P. Killip & A. C. Smith","24524","1929","6","8","South America","Peru",NA,NA,NA,NA,NA,"V0436309F","-74.14","-9.1839",NA,"V0436309F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA
"302","2019-07-09 12:44:14-03","F","FMNH-SEEDPLANTS","V0436310F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius",NA,"E. P. Killip & A. C. Smith","23161","1929","5","7","South America","Peru",NA,NA,NA,NA,NA,"V0436310F","-74.14","-9.1839",NA,"V0436310F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA
"303","2019-07-09 12:44:14-03","F","FMNH-SEEDPLANTS","V0436311F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius",NA,"L. B. Holm-Nielsen & S. Jeppesen","520","1968","6","9","South America","Ecuador",NA,NA,NA,NA,NA,"V0436311F","-78.1869","-1.4628",NA,"V0436311F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA
