"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount"
"244","2008-05-27 22:02:00-03","MO","MOBOT","66192","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","R.E. Gereau","James C. Solomon","1985","5","4","Argentina","Tucumán",NA,"Tafi del Valle. 6.2 km N of Tafi del Valle on the road to Amaichá del Valle (Rte. Prov. 307). Remnants of Alnus woodland. Heavily pastured.","-65.75","-26.83333",NA,NA,"2200.00000000",NA,NA,NA,NA,"Solomon 13546","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-40","1"
"245","2011-06-11 05:56:00-03","MO","MOBOT","66196","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","C. Cerón","Carlos E. Cerón","1990","7","7","Ecuador","Cotopaxi","Saquislí","Parroquia Pastocalle. Bosque húmedo Montano. Plantas útiles. Informante: Manuel Analuiza.","-78.61666","-0.71666",NA,NA,"2800.00000000",NA,NA,NA,NA,"Cerón Martínez 10825","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90-48","3"
"246","2011-06-13 14:53:00-03","MO","MOBOT","66266","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","C. Cerón","Carlos E. Cerón","1990","7","11","Ecuador","Carchi","Bolívar","Barrio Cuesaca. Bosque Seco Montano Bajo. Informantes: Pastora de Bolaños, Manuel Aguilar, María Cruz, Zoila Ruales.","-77.88333","0.5",NA,NA,"2600.00000000",NA,NA,NA,NA,"Cerón Martínez 10946","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90-52","5"
"247","2011-06-13 14:53:00-03","MO","MOBOT","66310","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","C. Cerón","Carlos E. Cerón","1990","7","15","Ecuador","Carchi",NA,"EL ANGEL: Parroquia Espejo. Localidad El Voladero. Bosque Seco PreMontano. Informante: Angel Morillo.","-77.86666","0.65",NA,NA,"3800.00000000",NA,NA,NA,NA,"Cerón Martínez 11044","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90-56","3"
"248","2011-06-13 14:53:00-03","MO","MOBOT","66499","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","C. Cerón (QAP)","Carlos E. Cerón","1990","7","20","Ecuador","Imbabura","Otavalo","Parroquia Pataqui. Bosque Seco Montano Bajo. Informantes: Lucresia Astudillo, Victor Astudillo, Rocío Astudillo, Gloria Sánchez.","-78.21666","0.23333",NA,NA,"2300.00000000",NA,NA,NA,NA,"Cerón Martínez 11400","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90-67","4"
"249","2008-05-27 22:02:00-03","MO","MOBOT","66565","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","R.L.Liesner","Israel G. Vargas C.|et al.","1992","5","12","Bolivia","Santa Cruz","Manuel Maria Caballero","Parque Nacional Amboró. San Juan del Potrero; entre Yunguillas y cabeceras del río Zapallar. Bosques nublados con Myrtaceae y Podocarpaceae en el estrato arbóreo entre las herbáceas de los pajonales se encuentra especie de gramíneas y Baccharis spp. Disturbado por ganadería y algunos barbechos recientes.","-64.41666","-17.88333",NA,NA,"2300.00000000","2400.00000000",NA,NA,NA,"Vargas Caballero 1347","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"135","5"
"250","2011-08-09 15:37:00-03","MO","MOBOT","66608","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","J.C. Solomon","James C. Solomon","1983","4","29","Bolivia","Tarija","Arce","39.9 km S of jct. of road to Entre Rios, on road to Padcaya. Isolated pocket of Podocarpus forest with dry, open thorn-scrub (Acacia, Prosopis) below.","-64.6833333","-21.9",NA,NA,"2100.00000000","2200.00000000",NA,NA,NA,"Solomon 10258","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-58","2"
"251","2019-09-03 04:36:00-03","MO","MOBOT","67943","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze",NA,"P.M. Jørgensen|Carmen Ulloa|Homero Vargas|Abendaño","1994","4","12","Ecuador","Loja",NA,"Cerro de Celica. Celica-Guachanamá, 6-7.5 km. Roadside hedges and pastures.","-79.93333","-4.09166",NA,NA,"2400.00000000",NA,NA,NA,NA,"Jørgensen 110","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","7"
"252","2011-06-13 14:53:00-03","MO","MOBOT","66620","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","C. Cerón (QAP)","Carlos E. Cerón","1990","7","23","Ecuador","Imbabura","Antonio Ante","Parroquia Natabuela. Bosque Seco Montano Bajo. Informantes: Piedad Garzón, Lastenia Grijalva.","-78.21666","0.31666",NA,NA,"2000.00000000",NA,NA,NA,NA,"Cerón Martínez 11560","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90-73","4"
"253","2011-06-13 14:53:00-03","MO","MOBOT","66665","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","Carlos Cerón, 1990 (QAP)","Carlos E. Cerón","1990","7","25","Ecuador","Cotopaxi","Latacunga","Parroquia Mulaló. Bosque Húmedo Montano. Informantes: Angel Freire, María Ocasi, José Nieto, Blanca Flores.","-78.56666","-0.78333",NA,NA,"3020.00000000",NA,NA,NA,NA,"Cerón Martínez 11645","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90-75","3"
"254","2011-06-11 05:56:00-03","MO","MOBOT","66673","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","C. Cerón","Carlos E. Cerón","1990","6","15","Ecuador","Tungurahua","Ambato","Laguna de Yambo. Bosque seco montano Bajo. Plantas útiles. Informantes: Luz Veloz, Marina Veloz, Carmen Bautista, Mario Román.","-78.58333","-1.15",NA,NA,"2400.00000000",NA,NA,NA,NA,"Cerón Martínez 10199","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90-28","4"
"255","2014-04-04 05:41:00-03","MO","MOBOT","66931","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","D.N. Smith (MO)","David N. Smith|Rodolfo Vásquez","1983","2","17","Peru","Cajamarca","Cajamarca","Cajamarca-Bambamarca road, 13-18 km from Cajamarca. Edge and roadsides in farmland, an area of long-term, and extensive cultivation.","-78.56666","-7.08333",NA,NA,"2900.00000000","3400.00000000",NA,NA,NA,"Smith 3439","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-54","7"
"256","2008-05-27 22:02:00-03","MO","MOBOT","66971","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","D.N. Smith (MO)","David N. Smith|René Valencia","1985","3","13","Peru","Ancash","Huaylas","Huascarán National Park. Western flank of Cordillera Blanca, Alpamayo-Cashapampa trail. Ravines with small trees and shrubs, grassland, and shrubby grassland.","-77.75","-8.88333",NA,NA,"3500.00000000","3950.00000000",NA,NA,NA,"Smith 10044","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-69","14"
"257","2011-06-11 05:56:00-03","MO","MOBOT","67111","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","C. Cerón","Carlos E. Cerón","1990","6","30","Ecuador","Cotopaxi","Latacunga","Parroquia Sigchos. Bosque muy húmedo Montano. Plantas útiles. Informantes: María Duicela, Cesar Toaquiza, Saul Toapanta Negrete.","-78.88333","-0.7",NA,NA,"2800.00000000",NA,NA,NA,NA,"Cerón Martínez 10595","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90-41","4"
"258","2008-05-27 22:02:00-03","MO","MOBOT","67331","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","R.E. Gereau","Marko Lewis","1988","3","12","Bolivia","La Paz","Inquisivi","Above Inquisivi. Along the Quime-Inquisivi Road ca. 1 km W of Inquisivi. Arid to semi-humid shrublands.","-67.15","-16.9",NA,NA,"2900.00000000",NA,NA,NA,NA,"Lewis 8871","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-1","5"
"259","2019-06-13 04:36:00-03","MO","MOBOT","67757","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","K. Romoleroux","J.E. Lawesson|T. Læssøe|P.M. Jørgensen","1983","2","20","Ecuador","Pichincha",NA,"Volcán Pichincha. Near Quito, Vía Occidental. Eucalyptus forest. Common families: Poaceae, Asteraceae and Fabaceae.","-78.58333","-0.16666",NA,NA,"3000.00000000","3800.00000000",NA,NA,NA,"Lawesson 43004","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2008-05-27 22:02:00-03","MO","MOBOT","67766","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","Romoleroux","Simon Lægaard","1984","8","29","Ecuador","Chimborazo",NA,"Panamerican highway, Riobamba - Alausi. N of Palmira. Grass-steppe area, partly with dunes.","-78.73333","-2.01666",NA,NA,"3200.00000000",NA,NA,NA,NA,"Lægaard 52720","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2008-05-27 22:02:00-03","MO","MOBOT","67775","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","Romoleroux","Simon Lægaard","1985","1","26","Ecuador","Pichincha",NA,"Road Quito - Chiroboga. Km 10 from Chilligallo.","-78.61666","-0.28333",NA,NA,"3300.00000000",NA,NA,NA,NA,"Lægaard 53491","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2008-05-27 22:02:00-03","MO","MOBOT","67784","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","Romoleroux","Simon Lægaard","1985","8","2","Ecuador","Bolívar",NA,"Km 12 on road Guaranda - Puebloviejo. Roadside.","-79.05","-1.6",NA,NA,"3100.00000000",NA,NA,NA,NA,"Lægaard 54829","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2008-05-27 22:02:00-03","MO","MOBOT","67793","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze",NA,"Erik Asplund","1939","5","18","Ecuador","Pichincha",NA,NA,NA,NA,NA,NA,"3300.00000000",NA,NA,NA,NA,"Asplund 6144","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2008-05-27 22:02:00-03","MO","MOBOT","67802","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze",NA,"Erik Asplund","1939","6","13","Ecuador","Chimborazo",NA,NA,NA,NA,NA,NA,"3200.00000000",NA,NA,NA,NA,"Asplund 6902","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2015-08-12 05:57:00-03","MO","MOBOT","67811","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","Romoleroux","H. Balslev|Quintana, Fernando","1980","5","27","Ecuador","Carchi",NA,NA,NA,NA,NA,NA,"2800.00000000",NA,NA,NA,NA,"Balslev 23882","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2008-05-27 22:02:00-03","MO","MOBOT","67821","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","K. Romoleroux (QCA)","Wendell H. Camp","1944","7","9","Ecuador","Loja",NA,NA,NA,NA,NA,NA,"2438.00000000","2560.00000000",NA,NA,NA,"Camp E-110","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2008-05-27 22:02:00-03","MO","MOBOT","67830","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","Maguire","Wendell H. Camp","1945","4","19","Ecuador","Tungurahua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Camp E-2420","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2013-12-07 06:14:00-02","MO","MOBOT","67839","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","Maguire","Wendell H. Camp|Francisco Prieto","1945","4","14","Ecuador","Azuay",NA,NA,NA,NA,NA,NA,"2499.00000000","2712.00000000",NA,NA,NA,"Camp E-2639","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2014-12-18 09:45:00-02","MO","MOBOT","68244","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze",NA,"David N. Smith|René Valencia|Marianne Buddensiek","1986","4","7","Peru","Ancash","Huaylas","Huascarán National Park. Auquispuquio area of ruins.","-77.9666667","-8.8333333",NA,NA,"3800.00000000","3900.00000000",NA,NA,NA,"Smith 11991","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-16","1"
"270","2008-05-27 22:02:00-03","MO","MOBOT","68955","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","K. Romoleroux (AAU)","Marcia Peñafiel|et al.","1992","3","1","Ecuador","Imbabura",NA,"Cotacachi. Reserva Ecológica Cotacachi-Cayapas. Alrededores de la Laguna de Cuicocha. Sector de la Quebrada Chumabí. Bosque Húmedo Montano.","-78.36666","0.3",NA,NA,"3300.00000000","3400.00000000",NA,NA,NA,"Peñafiel 1009","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"92-6","3"
"271","2015-12-31 05:27:00-02","MO","MOBOT","68991","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","K. Romoleroux (AAU)","Marcia Peñafiel|M. Tamayo|Germán Toasa","1992","4","18","Ecuador","Imbabura",NA,"Cotacachi. Reserva Ecológica Cotacachi-Cayapas. Sendero alrededor de la Laguna de Cuicocha. Sector Bosque de pino. Bosque Húmedo Montano.","-78.36666","0.3",NA,NA,"3200.00000000","3300.00000000",NA,NA,NA,"Peñafiel 1163","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"92-10","4"
"272","2008-05-27 22:02:00-03","MO","MOBOT","69044","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","Ronald Liesner","Alfredo Tupayachi H.","1989","6","19","Peru","Cusco","Urubamba","entre la quebrada de Huayoccari y las lagunas de Yanacocha y Kellococha, hacia las laderas Sureste de las lagunas.","-72.0333333","-13.3166667",NA,NA,"2900.00000000","3600.00000000",NA,NA,NA,"Tupayachi Herrera 1101","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","2"
"273","2008-05-27 22:02:00-03","MO","MOBOT","927846","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","Romoleroux","Filskov, Per|Søndergaard, Martin|Gregersen, I.","1981","11","25","Ecuador","Chimborazo",NA,"Riobamba. Market at San Alonso.","-78.65","-1.66666",NA,NA,"2700.00000000",NA,NA,NA,NA,"Filskov 37411","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2008-05-27 22:02:00-03","MO","MOBOT","992559","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","K. Romoleroux (QCA)","M. Acosta-Solis",NA,NA,NA,"Ecuador","Imbabura",NA,NA,NA,NA,NA,NA,"1700.00000000",NA,NA,NA,NA,"Acosta-Solís 10578","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2008-05-27 22:02:00-03","MO","MOBOT","992560","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","K. Romoleroux (QCA)","Ana Argüello",NA,NA,NA,"Ecuador","Imbabura",NA,NA,NA,NA,NA,NA,"2500.00000000",NA,NA,NA,NA,"Argüello 95","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2008-05-27 22:02:00-03","MO","MOBOT","992561","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","K. Romoleroux (QCA)","L.B. Holm-Nielsen",NA,NA,NA,"Ecuador","Imbabura",NA,"Road Otavalo--Quiroga",NA,NA,NA,NA,"2500.00000000",NA,NA,NA,NA,"Holm-Nielsen 2322","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2011-11-08 05:06:00-02","MO","MOBOT","992562","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","K. Romoleroux (QCA)","C.W.T. Penland|Robert H. Summers",NA,NA,NA,"Ecuador","Imbabura",NA,NA,NA,NA,NA,NA,"3100.00000000",NA,NA,NA,NA,"Penland 775","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2018-08-13 04:32:00-03","MO","MOBOT","992564","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","K. Romoleroux (QCA)","Katya Romoleroux",NA,NA,NA,"Ecuador","Imbabura",NA,NA,NA,NA,NA,NA,"3000.00000000","3200.00000000",NA,NA,NA,"Romoleroux 1290","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2008-05-27 22:02:00-03","MO","MOBOT","992566","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","K. Romoleroux (QCA)","M. Acosta-Solis",NA,NA,NA,"Ecuador","Pichincha",NA,NA,NA,NA,NA,NA,"2500.00000000",NA,NA,NA,NA,"Acosta-Solís 11231","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2008-05-27 22:02:00-03","MO","MOBOT","992567","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","K. Romoleroux (QCA)","Ana Argüello",NA,NA,NA,"Ecuador","Pichincha",NA,NA,NA,NA,NA,NA,"2500.00000000",NA,NA,NA,NA,"Argüello 236","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2008-05-27 22:02:00-03","MO","MOBOT","992569","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","K. Romoleroux (QCA)","F.C. Lehmann","1876",NA,NA,"Ecuador","Pichincha",NA,NA,NA,NA,NA,NA,"2600.00000000","3000.00000000",NA,NA,NA,"Lehmann 6295","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2008-05-27 22:02:00-03","MO","MOBOT","992571","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","K. Romoleroux (QCA)","Luis A. Mille",NA,NA,NA,"Ecuador","Pichincha",NA,"Cotocollao.","-78.5","-0.1166667",NA,NA,NA,NA,NA,NA,NA,"Mille 389","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2008-05-27 22:02:00-03","MO","MOBOT","992573","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","K. Romoleroux (QCA)","Alina Freire",NA,NA,NA,"Ecuador","Pichincha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Freire Fierro 803","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2008-05-27 22:02:00-03","MO","MOBOT","992574","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","K. Romoleroux (QCA)","Inés Padilla",NA,NA,NA,"Ecuador","Pichincha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Padilla 173","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2008-05-27 22:02:00-03","MO","MOBOT","992575","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","K. Romoleroux (QCA)","Inés Padilla",NA,NA,NA,"Ecuador","Pichincha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Padilla 174","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2008-05-27 22:02:00-03","MO","MOBOT","992577","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","K. Romoleroux (QCA)","Joseph N. Rose|George Rose",NA,NA,NA,"Ecuador","Pichincha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rose 23929","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2008-05-27 22:02:00-03","MO","MOBOT","992578","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","K. Romoleroux (QCA)","Mendoza",NA,NA,NA,"Ecuador","Pichincha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mendoza 28","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2017-04-27 05:19:00-03","MO","MOBOT","992579","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","K. Romoleroux (QCA)","G. Firmin",NA,NA,NA,"Ecuador","Pichincha",NA,NA,NA,NA,NA,NA,"2800.00000000",NA,NA,NA,NA,"Firmin 513","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2008-05-27 22:02:00-03","MO","MOBOT","992581","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","K. Romoleroux (QCA)","Harriet G. Barclay|et al.",NA,NA,NA,"Ecuador","Pichincha",NA,NA,NA,NA,NA,NA,"3480.00000000",NA,NA,NA,NA,"Barclay 7867","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2008-05-27 22:02:00-03","MO","MOBOT","992582","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","K. Romoleroux (QCA)","Julian A. Steyermark",NA,NA,NA,"Ecuador","Pichincha",NA,NA,NA,NA,NA,NA,"3400.00000000",NA,NA,NA,NA,"Steyermark s.n.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2008-05-27 22:02:00-03","MO","MOBOT","992583","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","K. Romoleroux (QCA)","O. Heilborn",NA,NA,NA,"Ecuador","Pichincha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Heilborn 538","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2008-05-27 22:02:00-03","MO","MOBOT","992584","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","K. Romoleroux (QCA)","Magdalena Ponce",NA,NA,NA,"Ecuador","Pichincha",NA,"Pifo","-78.3333333","-0.2333333",NA,NA,NA,NA,NA,NA,NA,"Ponce 15","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2018-08-13 04:32:00-03","MO","MOBOT","992585","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","K. Romoleroux (QCA)","Katya Romoleroux",NA,NA,NA,"Ecuador","Pichincha",NA,NA,NA,NA,NA,NA,"3400.00000000",NA,NA,NA,NA,"Romoleroux 1340","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2018-08-13 04:32:00-03","MO","MOBOT","992586","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","K. Romoleroux (QCA)","Katya Romoleroux|Alina Freire",NA,NA,NA,"Ecuador","Pichincha",NA,NA,NA,NA,NA,NA,"3300.00000000","3500.00000000",NA,NA,NA,"Romoleroux 1502","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2018-08-13 04:32:00-03","MO","MOBOT","992587","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","K. Romoleroux (QCA)","Katya Romoleroux",NA,NA,NA,"Ecuador","Napo",NA,NA,NA,NA,NA,NA,"3900.00000000",NA,NA,NA,NA,"Romoleroux 1064","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2012-04-25 05:03:00-03","MO","MOBOT","992588","PreservedSpecimen","Plantae","Rosaceae","Margyricarpus","pinnatus","Margyricarpus pinnatus","(Lam.) Kuntze","K. Romoleroux (QCA)","Ana Argüello|Elizabeth Bravo",NA,NA,NA,"Ecuador","Cotopaxi",NA,NA,NA,NA,NA,NA,"3400.00000000",NA,NA,NA,NA,"Argüello 22","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
