"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","infraspecificEpithet","relatedCatalogItem","relationshipType","individualCount","fieldNumber","typeStatus","sex"
"204","2021-01-14 15:23:14-03","MN","R","9887","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","Ramos, A.C.G.","2004","11","26","Glaziou, A.F.M.","1862","01","09","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"Plantas do Brasil Central","R000009887","R000009887_001","355",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2020-11-19 10:22:45-03","CPAP","CPAP","19493","PreserverdSpecimen","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Comm. Ex Lam.","M.Sobral-Leite","2009","05","01","M.Sobral-Leite","2007","11","21","Brasil","PE","Primavera","Zona da Mata Pernambucana, rio Ipojuca.","-35.35","-8.32","35°21'00W","08°19'12S",NA,NA,"Erva anfíbia ou submersa no leito do rio. FLOR: estruturas reprodutivas verdes e amarelas com forte e agradável odor. FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Ambiente de entorno ao rio encontra-se desmatado e assoreado.. SUBSTRATO: . RELEVO: .",NA,NA,"550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2020-11-19 10:22:45-03","CPAP","CPAP","9771","PreserverdSpecimen","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","A. Pott; V. J. Pott",NA,NA,NA,"Pott, V. J.","1992","01","11","Brasil","PR","Paranaguá","Praia de Leste","-48.55","-25.533333","48°33' W","25°32' S",NA,NA,"Erva prostrada, rizomatosa, odorosa (a salsa), folha nitida. FLOR: verde-amarelada. FRUTO: . INTERESSE: Fixador de duna. FREQUÊNCIA: Abundante. AMBIENTE: Dunas baixas (1m) semi-fixas, vegetação degradada. SUBSTRATO: areia. RELEVO: plano com meso-relevo.",NA,NA,"1646",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2015-07-02 14:00:34-03","JBP","HPL","441","S","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","H. Lorenzi","2002","12","01","H. Lorenzi","2002","12","01","Brasil","SP","Nova Odessa","Subespontâneas no Instituto Plantarum.","-47.29","-22.77",NA,NA,NA,NA,NA,NA,NA,"3516",NA,NA,NA,NA,NA,"8440","auto",NA,NA,NA,NA,NA,NA,NA,NA
"208","2019-12-19 08:15:06-03","FPS","FPS","1036","MachineObservation","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","Schwirkowski, P.","2015","11","13","Schwirkowski, P.","2015","11","13","Brasil","Santa Catarina","São Bento do Sul","Bairro Progresso. Parque Florestal do SAMAE","-49.360112","-26.23346","-49.360112","-26.23346",NA,NA,"<ll>dwc_commonname:</ll> Erva-capitão, acariçoba","FPS01036,FURB49370","FPS01036_v01 FPS01036_v02 FPS01036_v03 FPS01036_v04 FPS01036_v05 FPS01036_v06 FPS01036_v07 FURB49370","1302",NA,NA,NA,NA,NA,NA,NA,NA,NA,"FURB 49370","voucher",NA,NA,NA,NA
"209","2019-02-15 11:33:18-02","IPA","IPA","44819","S","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","Ataíde, M.","1972",NA,NA,"Ataíde, M.","1972",NA,NA,"Brasil","Alagoas","Maceió","Praia do Pontal da Barra","-35.7352981567383","-9.6658296585083",NA,NA,NA,NA,"Erva; flor creme.","IPA0044819",NA,"s.n.","Southern America",NA,NA,"Plantae",NA,"34538","auto",NA,NA,NA,NA,NA,NA,NA,NA
"210","2019-02-15 11:33:18-02","IPA","IPA","9980","S","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","Gehrt","1940","06",NA,"Pickel, B.","1940","03","26","Brasil","São Paulo","Santos","Ponta da Praia, à beira mar, entre pedras de cantaria.","-46.3300018310547","-23.9599990844727",NA,NA,NA,NA,NA,"IPA0009980",NA,"4601","Southern America",NA,NA,"Plantae",NA,"26836","auto",NA,NA,NA,NA,NA,NA,NA,NA
"211","2019-02-15 11:33:18-02","IPA","IPA","24058","S","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","Constance, L.",NA,NA,NA,"Harley, R.M.","1974","03","30","Brasil","Bahia",NA,"Coastal zone, ca. 6km SW of Itacaré, on side road, by small dam and hydroelectric generator by river. South of the mouth of the Rio de Contas.","-39.05","-14.316667","-39.05","-14.316667","100","100","Creeping herb with fleshy stems. Leaves glossy, green above. Flowers greenish.; Evergreen forest and gallery, and disturbed ground.","IPA0024058",NA,"17535","Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2019-02-15 11:33:18-02","IPA","IPA","83733","S","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","Leite, M.S.","2009","05","01","Leite, M.S.; Gomes, P.; Gomes, P.","2007","11","21","Brasil","Pernambuco","Primavera","Rio Ipojuca, Zona da Mata Pernambucana.","-35.35","-8.32","-35.35","-8.32","129","129","Erva anfibia ou submersa no leito do rio. Início de floração. Estruturas reprodutivas verdes e amarelas com forte e agradável odor.; Ambiente do entorno ao rio encontra-se desmatado e assoreado.","IPA0083733",NA,"550","Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2019-02-15 11:33:18-02","IPA","IPA","4559","S","Plantae","Araliaceae","Hydrocotyle","umbellata","Hydrocotyle umbellata bonariensis","(Lam.) Spreng","Gross, R.","1933",NA,NA,"Pickel, B.","1916",NA,NA,"Brasil","Pernambuco","Olinda","São Bento, baixa pantanosa no quintal.","-34.8553009033203","-8.00889015197754",NA,NA,NA,NA,NA,"IPA0004559",NA,"364","Southern America",NA,NA,"Plantae",NA,"7110","auto",NA,"bonariensis",NA,NA,NA,NA,NA,NA
"214","2019-08-27 13:33:50-03","IAP","PACA-AGP","26382","PreservedSpecimen","Plantae","Umbelliferae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","Emrich-Rambo","1954","09","25","P. Buck SJ","1945","01",NA,"Brasil","RS","Palmares","Faz. das Almas",NA,NA,NA,NA,NA,NA,"fl. Habitat: in arenosis humidis Fenofase: flor","PACA026382",NA,NA,NA,NA,NA,"Magnoliophyta","Umbellales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"215","2019-08-27 13:33:50-03","IAP","PACA-AGP","39127","PreservedSpecimen","Plantae","Umbelliferae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","Emrich-Rambo","1954","09","25","Rambo, B.","1948","12","22","Brasil","RS","Itapoan",NA,NA,NA,NA,NA,NA,NA,"fl. Habitat: in arenosis humidis Fenofase: flor","PACA039127",NA,NA,NA,NA,NA,"Magnoliophyta","Umbellales",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"216","2019-08-27 13:33:50-03","IAP","PACA-AGP","91449","PreservedSpecimen","Plantae","Umbelliferae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","C. Mondin","2001","09",NA,"C. Mondin & A. Iob","2001","09","09","Brasil","RS","Arroio do Sal","Rondinha Nova","-49.8889007568359","-29.551399230957",NA,NA,NA,NA,"estolonífera. HASU 12748. Habitat: sobre dunas Hábito: erva","PACA091449",NA,"2245",NA,NA,NA,"Magnoliophyta","Umbellales","15157","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"217","2019-08-27 13:33:50-03","IAP","PACA-AGP","91452","PreservedSpecimen","Plantae","Umbelliferae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","sem det.",NA,NA,NA,"C. M. Oliveira","2001","10","27","Brasil","RS","Imbé",NA,"-50.128101348877","-29.9752998352051",NA,NA,NA,NA,"espontânea. HASU 12949. Habitat: entre dunas na beira de lago Hábito: herbáceo","PACA091452",NA,"143",NA,NA,NA,"Magnoliophyta","Umbellales","11309","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"218","2019-08-27 13:33:50-03","IAP","PACA-AGP","113222","PreservedSpecimen","Plantae","Umbelliferae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","F. Gonzatii","2012","03",NA,"F. Gonzatti","2011","11","26","Brasil","RS","Palmares do Sul","Balneário Quintão.","-50.5097007751465","-30.2577991485596",NA,NA,"10","10","HUCS 38259 Habitat: na vegetação de duna","PACA113222",NA,"230",NA,NA,NA,"Magnoliophyta","Umbellales","31350","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"219","2019-08-27 13:33:50-03","IAP","PACA-AGP","63048","PreservedSpecimen","Plantae","Umbelliferae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","Emrich-Rambo","1958","09","19","Schlichting","1956","03","10","Brasil","RS","Pelotas",NA,"-52.3424987792969","-31.771900177002",NA,NA,NA,NA,"fl. Habitat: in arenosis humidis Fenofase: flor","PACA063048",NA,NA,NA,NA,NA,"Magnoliophyta","Umbellales","51462","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"220","2019-08-27 13:33:50-03","IAP","PACA-AGP","63049","PreservedSpecimen","Plantae","Umbelliferae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","Emrich-Rambo","1958","09","19","Schlichting","1956","03","11","Brasil","RS","Pelotas",NA,"-52.3424987792969","-31.771900177002",NA,NA,NA,NA,"fl. Habitat: in arenosis humidis Fenofase: flor","PACA063049",NA,NA,NA,NA,NA,"Magnoliophyta","Umbellales","51462","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"221","2019-08-27 13:33:50-03","IAP","PACA-AGP","64016","PreservedSpecimen","Plantae","Umbelliferae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","Emrich-Rambo","1958","09","15","Sacco","1956","03","07","Brasil","RS","Pelotas",NA,"-52.3424987792969","-31.771900177002",NA,NA,NA,NA,"fl.; em praia. Habitat: in arenosis humidis Fenofase: flor","PACA064016",NA,"521",NA,NA,NA,"Magnoliophyta","Umbellales","51462","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"222","2019-08-27 13:33:50-03","IAP","PACA-AGP","48229","PreservedSpecimen","Plantae","Umbelliferae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","Emrich-Rambo","1954","09","25","W. Rudiger","1947","04",NA,"Brasil","RS","Torres",NA,"-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"fl. fr. Habitat: in arenosis humidis Fenofase: flor e fruto","PACA048229",NA,NA,NA,NA,NA,"Magnoliophyta","Umbellales","20837","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"223","2019-08-27 13:33:50-03","IAP","PACA-AGP","54862","PreservedSpecimen","Plantae","Umbelliferae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","Constance","1954","09","25","Rambo, B.","1954","02","11","Brasil","RS","Torres",NA,"-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"fl. Habitat: in arenosis subhumidis Fenofase: flor","PACA054862",NA,NA,NA,NA,NA,"Magnoliophyta","Umbellales","20837","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"224","2019-08-27 13:33:50-03","IAP","PACA-AGP","56496","PreservedSpecimen","Plantae","Umbelliferae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","Emrich-Rambo","1955","04","08","Rambo, B.","1955","01","19","Brasil","RS","Torres",NA,"-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"fl. fr. Habitat: in arenosis subhumidis Fenofase: flor e fruto","PACA056496",NA,NA,NA,NA,NA,"Magnoliophyta","Umbellales","20837","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"225","2019-08-27 13:33:50-03","IAP","PACA-AGP","91451","PreservedSpecimen","Plantae","Umbelliferae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","J. Larocca",NA,NA,NA,"Rodrigo","1998","10","17","Brasil","RS","Torres",NA,"-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"HASU 6953. Habitat: restinga","PACA091451",NA,NA,NA,NA,NA,"Magnoliophyta","Umbellales","20837","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"226","2019-08-27 13:33:50-03","IAP","PACA-AGP","85976","PreservedSpecimen","Plantae","Umbelliferae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","B. Rambo",NA,NA,NA,"Sehnem, A.","1958","12","12","Brasil","RS","Torres","Praia dos Padres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Habitat: in arenosis","PACA085976",NA,"7270",NA,NA,NA,"Magnoliophyta","Umbellales","20837","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"227","2019-08-27 13:33:50-03","IAP","PACA-AGP","28026","PreservedSpecimen","Plantae","Umbelliferae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","Emrich-Rambo","1954","09","25","P. A. Gonçalves","1945","01",NA,"Brasil","RS","Tramandaí",NA,"-50.1335983276367","-29.9846992492676",NA,NA,NA,NA,"fl. fr. Habitat: in arenosis humidis Fenofase: flor e fruto","PACA028026",NA,NA,NA,NA,NA,"Magnoliophyta","Umbellales","21077","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"228","2019-08-27 13:33:50-03","IAP","PACA-AGP","115237","PreservedSpecimen","Plantae","Umbelliferae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","A. Silva Jr","1991","05","13","Silva Jr., A.","1991","05","05","Brasil","SC","Garopaba",NA,"-48.6133003234863","-28.0233001708984",NA,NA,NA,NA,"Acumula areia em grande quantidade Habitat: Sobre a calçada, junto ao muro de frente para o mar","PACA115237",NA,NA,NA,NA,NA,"Magnoliophyta","Umbellales","11115","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"229","2019-08-27 13:33:50-03","IAP","PACA-AGP","30450","PreservedSpecimen","Plantae","Umbelliferae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","Harvard Univ.","1954","09","25","Reitz, R.","1943","10","30","Brasil","SC","Sombrio",NA,"-49.61669921875","-29.113899230957",NA,NA,NA,NA,"fl. Habitat: in arenosis humidis Fenofase: flor","PACA030450",NA,"965",NA,NA,NA,"Magnoliophyta","Umbellales","16515","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"230","2019-08-27 13:33:50-03","IAP","PACA-AGP","91450","PreservedSpecimen","Plantae","Umbelliferae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","sem det.",NA,NA,NA,"Ohlweiler, A. A.","1996","10","07","Brasil","RS","Canoas","Parque Getúlio Vargas","-51.1836013793945","-29.9178009033203",NA,NA,NA,NA,"de áreas úmidas e ensolaradas. HASU 4233. Habitat: na beira de córrego na mata","PACA091450",NA,"264",NA,NA,NA,"Magnoliophyta","Umbellales","8037","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"231","2019-08-27 13:33:50-03","IAP","PACA-AGP","56463","PreservedSpecimen","Plantae","Umbelliferae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","Emrich-Rambo","1955","04","08","Rambo, B.","1954","12","17","Brasil","RS","Cidreira",NA,"-50.2056007385254","-30.1811008453369",NA,NA,NA,NA,"fl. Habitat: in arenosis subhumidis Fenofase: flor","PACA056463",NA,NA,NA,NA,NA,"Magnoliophyta","Umbellales","19547","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"232","2019-08-27 13:33:50-03","IAP","PACA-AGP","91453","PreservedSpecimen","Plantae","Umbelliferae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","J. Larocca",NA,NA,NA,"J. Larocca","1989","10","30","Brasil","RS","Guaíba","Parque Ecológico RIOCELL","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"HASU 2622. Habitat: na beira de estrada Hábito: erva","PACA091453",NA,NA,NA,NA,NA,"Magnoliophyta","Umbellales","28343","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"233","2019-08-27 13:33:50-03","IAP","PACA-AGP","105977","PreservedSpecimen","Plantae","Umbelliferae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"Demétrio et al.","2008","05","18","Brasil","RS","Mostardas","Lagoa do Peixe.","-50.9211006164551","-31.1068992614746",NA,NA,NA,NA,NA,"PACA105977",NA,"111",NA,NA,NA,"Magnoliophyta","Umbellales","86098","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"234","2019-08-27 13:33:50-03","IAP","PACA-AGP","106020","PreservedSpecimen","Plantae","Umbelliferae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"Demétrio et al.","2008","05","18","Brasil","RS","Mostardas","Lagoa do Peixe.","-50.9211006164551","-31.1068992614746",NA,NA,NA,NA,NA,"PACA106020",NA,"200",NA,NA,NA,"Magnoliophyta","Umbellales","86098","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"235","2019-08-27 13:33:50-03","IAP","PACA-AGP","105993","PreservedSpecimen","Plantae","Umbelliferae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"Demétrio et al.","2008","05","18","Brasil","RS","Mostardas","Lagoa do Peixe.","-50.9211006164551","-31.1068992614746",NA,NA,NA,NA,NA,"PACA105993",NA,"100",NA,NA,NA,"Magnoliophyta","Umbellales","86098","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"236","2019-08-27 13:33:50-03","IAP","PACA-AGP","105980","PreservedSpecimen","Plantae","Umbelliferae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"Demétrio et al.","2008","05","18","Brasil","RS","Mostardas","Lagoa do Peixe.","-50.9211006164551","-31.1068992614746",NA,NA,NA,NA,NA,"PACA105980",NA,"121",NA,NA,NA,"Magnoliophyta","Umbellales","86098","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"237","2019-08-27 13:33:50-03","IAP","PACA-AGP","44575","PreservedSpecimen","Plantae","Umbelliferae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","L. Constance","1954","09","25","Rambo, B.","1949","11","24","Brasil","RS","Osório",NA,"-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,"fl. fr. Habitat: in arenosis humidis Fenofase: flor e fruto","PACA044575",NA,NA,NA,NA,NA,"Magnoliophyta","Umbellales","27350","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"238","2019-08-27 13:33:50-03","IAP","PACA-AGP","45123","PreservedSpecimen","Plantae","Umbelliferae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","Emrich-Rambo","1954","09","25","Rambo, B.","1950","01","04","Brasil","RS","Osório","Faz. do Arroio","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,"fl. fr. Habitat: in arenosis humidis Fenofase: flor e fruto","PACA045123",NA,NA,NA,NA,NA,"Magnoliophyta","Umbellales","27350","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"239","2019-08-27 13:33:50-03","IAP","PACA-AGP","47052.1","PreservedSpecimen","Plantae","Umbelliferae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","L. Constance","1954","09","25","Rambo, B.","1950","05","08","Brasil","RS","Osório","Lagoa da Pinguela","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,"fl. fr.; SEM MATERIAL. Habitat: in arenosis humidis Fenofase: flor e fruto","PACA047052-1",NA,NA,NA,NA,NA,"Magnoliophyta","Umbellales","27350","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"240","2019-08-27 13:33:50-03","IAP","PACA-AGP","103211","PreservedSpecimen","Plantae","Umbelliferae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","J. Mauhs",NA,NA,NA,"Mauhs, J.","2004","11","23","Brasil","RS","Palmares do Sul","Lagoa da Porteira","-50.5097007751465","-30.2577991485596",NA,NA,NA,NA,"Habitat: Em campo arenoso.","PACA103211",NA,NA,NA,NA,NA,"Magnoliophyta","Umbellales","31350","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"241","2019-08-27 13:33:50-03","IAP","PACA-AGP","85187","PreservedSpecimen","Plantae","Umbelliferae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","G. P. Plá",NA,NA,NA,"G.P. Pla","1987","10","31","Brasil","RS","Pelotas",NA,"-52.3424987792969","-31.771900177002",NA,NA,NA,NA,"SRS 40; alt. 24 cm; inflorescência tipo umbela.","PACA085187",NA,NA,NA,NA,NA,"Magnoliophyta","Umbellales","51462","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"242","2019-08-27 13:33:50-03","IAP","PACA-AGP","58974","PreservedSpecimen","Plantae","Umbelliferae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","Emrich-Rambo","1957","05","08","Camargo, O. R.","1956","01","25","Brasil","RS","Santa Maria","Estação Exp. de Silvicultura","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"fl. Habitat: in humidis arenosis Fenofase: flor","PACA058974",NA,"91",NA,NA,NA,"Magnoliophyta","Umbellales","37819","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"243","2019-08-27 13:33:50-03","IAP","PACA-AGP","91454","PreservedSpecimen","Plantae","Umbelliferae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","C. Mondin et al.",NA,NA,NA,"Silva Jr., A.","2000","09","30","Brasil","RS","Santa Rosa","Palmares do Sul, próximo à residência","-54.4813995361328","-27.8708000183105",NA,NA,NA,NA,"HASU 9762. Habitat: na beira de rodovia","PACA091454",NA,NA,NA,NA,NA,"Magnoliophyta","Umbellales","19818","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"244","2019-08-27 13:33:50-03","IAP","PACA-AGP","38868","PreservedSpecimen","Plantae","Umbelliferae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","Emrich-Rambo","1954","09","25","Rambo, B.","1948","12","17","Brasil","RS","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"fl. fr. Habitat: in arenosis humidis Fenofase: flor e fruto","PACA038868",NA,NA,NA,NA,NA,"Magnoliophyta","Umbellales","10287","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"245","2019-08-27 13:33:50-03","IAP","PACA-AGP","33395","PreservedSpecimen","Plantae","Umbelliferae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","Emrich-Rambo","1954","09","25","C. Ritter SJ","1946","09","10","Brasil","RS","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"fl. Habitat: in arenosis humidis Fenofase: flor","PACA033395",NA,NA,NA,NA,NA,"Magnoliophyta","Umbellales","10287","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"246","2019-08-27 13:33:50-03","IAP","PACA-AGP","1152","PreservedSpecimen","Plantae","Umbelliferae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","Emrich-Rambo","1954","09","25","Rambo, B.","1934","03","10","Brasil","RS","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"fl. Habitat: in arenosis humidis Fenofase: flor","PACA001152",NA,NA,NA,NA,NA,"Magnoliophyta","Umbellales","10287","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"247","2019-08-27 13:33:50-03","IAP","PACA-AGP","33772","PreservedSpecimen","Plantae","Umbelliferae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","Harvard Univ.","1954","09","25","Reitz, R.","1943","10","30","Brasil","SC","Sombrio",NA,"-49.61669921875","-29.113899230957",NA,NA,NA,NA,"fl. Habitat: in arenosis humidis Fenofase: flor","PACA033772",NA,"965",NA,NA,NA,"Magnoliophyta","Umbellales","16515","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"248","2020-12-20 21:15:32-03","UFV","VIC","009536","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam",NA,NA,NA,NA,"Vidal, W.N.; et al.","1986","03","14","Brasil","Rio de Janeiro","Arraial do Cabo","Restinga de Praia grande","-42.0278015136719","-22.966100692749",NA,NA,NA,NA,"Erva rasteira de caule e flor branca sob areia.","VIC009536","VIC009536","659",NA,NA,NA,NA,NA,"25964","auto",NA,NA,NA,NA,NA,NA,NA,NA
"249","2020-02-27 16:43:47-03","UFSC","CTBS","3053","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.",NA,NA,NA,NA,"Franzoi, P.A.P. et al.","2016","10","28","Brasil","Paraná","Paranaguá","Ilha do mel","-48.338056","-25.516111","48°20'17W","25°30'58S",NA,NA,"Erva 0.2m; Flores brancas. Floresta ombrófila densa atlântica.",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2020-02-27 16:43:47-03","UFSC","CTBS","3163","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","bonariensis","Hydrocotyle bonariensis","Lam.","Burda, T.M.",NA,NA,NA,"Burda, T.M. et al.","2016","10","28","Brasil","Paraná","Paranaguá","Ilha do Mel, Brasília","-48.563889","-25.855556","48°33'50W","25°51'20S",NA,NA,"Erva 10 cm de alt.",NA,NA,"18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
