"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","typeStatus","locality","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"43","2021-03-15 16:37:00-03","NY","NYBG","540726","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","J. S. Blanchet",NA,NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=41338' target='other'> <mi>dwc_moreinfo</mi></a>","NY00540726",NA,NA,"Magnoliophyta","Oxalidales","(Aubl.) Benth.","C. E. Smith, Jr.","Bahia",NA,"-39.039072","-15.159747",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","540732","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","W. W. Thomas","8005",NA,NA,NA,"South America","Brazil","sheet",NA,"Site: SG <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=41344' target='other'> <mi>dwc_moreinfo</mi></a>","NY00540732",NA,"7.3 km N of Serra Grande on rd to Itacaré. Fazenda Lagoa do Conjunto Fazenda Santa Cruz. Southern Bahian moist forest.","Magnoliophyta","Oxalidales","(Aubl.) Benth.","W. W. Thomas","Bahia","Uruçuca","-39.0617","-14.4231",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2016-09-28 13:09:00-03","NY","NYBG","540722","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","R. P. Belém","3262","1967","02","01","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=41343' target='other'> <mi>dwc_moreinfo</mi></a>","NY00540722",NA,"Belmonte","Magnoliophyta","Oxalidales",NA,"D. Castaneda","Bahia","Belmonte","-38.88","-15.86",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2016-09-28 13:09:00-03","NY","NYBG","517276","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","A. M. Amorim","2045","1997","06","18","South America","Brazil","sheet",NA,"Site: R <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=41378' target='other'> <mi>dwc_moreinfo</mi></a>","NY00517276",NA,"Reserva Biológica do Mico-leao (IBAMA). Entrada no km 46 da Rod. BA-001 Ilhéus/Una","Magnoliophyta","Oxalidales",NA,NA,"Bahia","Una","-39.17","-15.17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","202299","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","W. L. Balée","3294","1987","05","31","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=41346' target='other'> <mi>dwc_moreinfo</mi></a>","NY00202299",NA,"P.I. Guajá, Rio Turiaçu. Guajá Indians. Forest inventory 3km from FUNAI post.","Magnoliophyta","Oxalidales","(Aubl.) Benth.","M. J. E. Coode","Maranhão","Monçao","-46.08","-3.12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2016-09-28 13:09:00-03","NY","NYBG","540720","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","R. P. Belém","2743","1966","10","04","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=41341' target='other'> <mi>dwc_moreinfo</mi></a>","NY00540720",NA,"Guaratinga","Magnoliophyta","Oxalidales",NA,"D. Castaneda","Bahia","Guaratinga","-39.78","-16.58",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","471873","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","M. Silveira","1129","1995","11","24","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=41352' target='other'> <mi>dwc_moreinfo</mi></a>","NY00471873",NA,"Bacia do Alto Juruá, Rio Tarauacá, margem esquerda. Reserva Indígena Praia do Carapana, seringal Universo, colocaçao Samaúma.","Magnoliophyta","Oxalidales","(Aubl.) Benth.","M. J. E. Coode","Acre","Tarauacá","-71.2836","-8.3883",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2016-09-28 13:09:00-03","NY","NYBG","540737","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","G. Martinelli","9985","1984","10","10","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=41379' target='other'> <mi>dwc_moreinfo</mi></a>","NY00540737",NA,"3° Distrito, Paraíso, Centro de Primatologia do RJ-FEEMA","Magnoliophyta","Oxalidales",NA,NA,"Rio de Janeiro","Magé","-43.0406","-22.6531",NA,"200","200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","540733","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","G. G. Hatschbach","40197","1977","09","30","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=41369' target='other'> <mi>dwc_moreinfo</mi></a>","NY00540733",NA,"Furna","Magnoliophyta","Oxalidales","(Aubl.) Benth.","G. G. Hatschbach","Paraná","Antonina","-49.033888","-24.783051",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2016-09-29 23:05:00-03","NY","NYBG","00996294","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","M. G. da Silva","4755","1979","06","02","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1104496' target='other'> <mi>dwc_moreinfo</mi></a>","NY00996294",NA,"Aripuanã, BR-174. Projeto Juína, estrada para o aeroporto.","Magnoliophyta","Oxalidales",NA,"M. G. da Silva","Mato Grosso","Juína","-58.7408","-11.3783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","868289","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","B. A. Krukoff","5664",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=41339' target='other'> <mi>dwc_moreinfo</mi></a>","NY00868289",NA,"Basin of Rio Purus, near mouth of Rio Macauhan, (tributary of the Rio Iaco).","Magnoliophyta","Oxalidales","(Aubl.) Benth.","C. E. Smith, Jr.","Acre",NA,"-69","-9.33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2016-09-28 13:09:00-03","NY","NYBG","540735","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","S. F. Athayde","135","1994","10","28","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=41354' target='other'> <mi>dwc_moreinfo</mi></a>","NY00540735",NA,"Morro do Quitumbê","Magnoliophyta","Oxalidales",NA,"S. M. Silva","Paraná","Guaraqueçaba","-48.3289","-25.3069",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2016-09-28 13:09:00-03","NY","NYBG","540745","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","R. Reitz","8952","1959","08","20","South America","Brazil","sheet",NA,"Lenho na xiloteca <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=41362' target='other'> <mi>dwc_moreinfo</mi></a>","NY00540745",NA,"Mata da Companhia Hering, Bom Retiro, Blumenau","Magnoliophyta","Oxalidales",NA,"D. A. Castaneda","Santa Catarina","Blumenau","-49.082834","-26.926032",NA,"350","350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2016-09-29 23:05:00-03","NY","NYBG","00996296","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","G. C. G. Argent","6746","1968","08","21","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1104512' target='other'> <mi>dwc_moreinfo</mi></a>","NY00996296",NA,"Base Camp Square, 'Terra preta camp'. 'Terra preta forest' by stream.","Magnoliophyta","Oxalidales",NA,"D. A. Castaneda","Mato Grosso",NA,"-51.77","-12.82",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","00996299","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","R. M. Harley","10907","1968","11","01","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1104538' target='other'> <mi>dwc_moreinfo</mi></a>","NY00996299",NA,"44 km along road North from base camp.","Magnoliophyta","Oxalidales","(Aubl.) Benth.","D. A. Castaneda","Mato Grosso",NA,"-51.77","-12.82","NY00996299_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2016-09-29 23:32:00-03","NY","NYBG","1016177","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","E. M. N. Ferraz","862","2000","03","17","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1142249' target='other'> <mi>dwc_moreinfo</mi></a>","NY01016177",NA,"Mata do Estado.","Magnoliophyta","Oxalidales",NA,NA,"Pernambuco","Sao Vicente Ferrer","-35.5","-7.58",NA,"600","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2016-09-28 13:09:00-03","NY","NYBG","540746","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","M. Kirizawa","739","1982","03","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=41372' target='other'> <mi>dwc_moreinfo</mi></a>","NY00540746",NA,"Guaira, Parque Nacional de Sete Quedas. Regiao do salto 17","Magnoliophyta","Oxalidales",NA,"M. Kirizawa","Paraná","Guairá","-54.2556","-24.08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2016-09-28 13:09:00-03","NY","NYBG","540736","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","H. C. de Lima","2192","1984","10","16","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=41337' target='other'> <mi>dwc_moreinfo</mi></a>","NY00540736",NA,"Paraiso, Area do Centro de Primatologia do RJ","Magnoliophyta","Oxalidales",NA,"M. A. Nadruz Coelho","Rio de Janeiro","Magé","-43.0406","-22.6531",NA,"190","190",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2016-09-29 23:05:00-03","NY","NYBG","00996300","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","D. C. Daly","D196","1980","09","22","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1104546' target='other'> <mi>dwc_moreinfo</mi></a>","NY00996300",NA,"Km 155 of Br 316.","Magnoliophyta","Oxalidales",NA,NA,"Maranhão","Zé Doca","-45.67","-3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","822753","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","P. Fiaschi","2637","2004","11","11","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=921796' target='other'> <mi>dwc_moreinfo</mi></a>","NY00822753",NA,"Serra da Pedra Lascada. 13.7 km de Barro Preto, na estrada de acesso à serra.","Magnoliophyta","Oxalidales","(Aubl.) Benth.","P. Fiaschi","Bahia","Barro Preto","-39.5361111","-14.7702778",NA,"600","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","415357","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","stipitata","Sloanea stipitata","R. Spruce","2197","1853",NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=89931' target='other'> <mi>dwc_moreinfo</mi></a>","NY00415357","isotype","Ad flumina Casiquiani, Pasiva et Pacimoni","Magnoliophyta","Oxalidales","Spruce ex Benth.",NA,NA,NA,NA,NA,"NY00415357_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-01-28 13:11:10-03","MCN-PUC-MINAS","HPUC-MG","ANG716","S","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Merabet",NA,"1971","05","23",NA,"Brasil",NA,NA,"Material doado sem habitat. Laranjeira do mato.",NA,NA,"material doado sem localização específica",NA,NA,NA,NA,"Pará","Ananindeua","-48.372200012207","-1.36556005477905",NA,NA,NA,NA,"16174","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-02-18 09:29:11-03","UNESP-IBB","BOTU","18393","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Amaral Jr., A.",NA,"1992","12",NA,NA,"Brasil",NA,NA,"Árvore, de 6 m de altura, flores brancas","BOTU018393",NA,NA,NA,NA,"(Aubl.) Benth.",NA,"São Paulo","Bauru",NA,NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-02-08 11:08:04-03","UNESP-IBB","BOTU","22507","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Amaral Jr., A.","437","1999","04","11",NA,"Brasil",NA,NA,"Árvore 15m, caída sobre rio.","BOTU022507",NA,NA,NA,NA,"(Aubl.) Benth.",NA,"Mato Grosso do Sul","Bataguassu","-52.277694","-21.643833",NA,NA,NA,NA,NA,NA,"52°16'39.7w","21°38'37.8s",NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-06-29 11:30:08-03","UFRJ","RFA","22884","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Cézio Pereira; Fernando; Juanito",NA,"1988","09","16",NA,"Brasil",NA,NA,NA,"RFA40101",NA,"Fazenda da Premissão",NA,NA,"(Aubl.) Benth.","A.S.P. Boeira","Bahia","Mucuri","-39.5508003234863","-18.0863990783691",NA,NA,NA,NA,"78440","auto",NA,NA,"2009","12","18",NA,NA,NA,NA,NA
"68","2020-11-13 09:19:35-03","UFRJ","RFA","19722","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","G.G. Hatschbach","40197","1977","09","30",NA,"Brasil",NA,NA,"Árvore 10 m de altura","RFA40088",NA,"Furna",NA,NA,"(Aubl.) Benth.","G.G. Hatschbach","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-11-13 09:19:35-03","UFRJ","RFA","19720","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","G.G. Hatschbach","40489","1977","11","11",NA,"Brasil",NA,NA,"Árvore 10 m de altura","RFA40087",NA,"America de baixo",NA,NA,"(Aubl.) Benth.","G.G. Hatschbach","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-06-29 11:30:08-03","UFRJ","RFA","7004","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","R. Klein","930","1954","12","17",NA,"Brasil",NA,NA,"Árvore; flor verde","RFA40082",NA,"Horto Florestal I.N.P.",NA,NA,"(Aubl.) Benth.","Smith; Reitz","Santa Catarina","Ibirama","-49.5177993774414","-27.0569000244141",NA,NA,NA,NA,"18533","auto",NA,NA,"1956",NA,NA,NA,NA,NA,NA,NA
"71","2020-06-29 11:30:08-03","UFRJ","RFA","7005","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","R. Klein","1761","1955","11","18",NA,"Brasil",NA,NA,"Árvore 10 m de altura. Flor amarelada","RFA40083",NA,"Morro da Ressacada",NA,NA,"(Aubl.) Benth.","Smith; Reitz","Santa Catarina","Itajaí","-48.6618995666504","-26.9078006744385",NA,"100","100",NA,"27253","auto",NA,NA,"1956",NA,NA,NA,NA,NA,NA,NA
"72","2020-06-29 11:30:08-03","UFRJ","RFA","20224","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Luis Marcano Berti","437","1964","11","29",NA,"Venezuela",NA,NA,"Árbol inerme; hojas de color verde obscuro brillante por la haz y verde azuloso por el envés; flores rosáceas","RFA40104",NA,"Territorio Federal Delta Amacuro, Bosque Pluvial, este de Rio Grande. Este-Noreste de El Palmar, cerca de los límites del estado Bolivar",NA,NA,"(Aubl.) Benth.","Instituto Botanico",NA,"Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-11-13 09:19:35-03","UFRJ","RFA","27525","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Flávio Britto Pereira","30/86","2001","04","06",NA,"Brasil",NA,NA,"Árvore, 8m de altura, 18cm de DAP, folha verde, flor branca, comum no local.","RFA37621",NA,"Fazenda São Bento",NA,NA,"(Aubl.) Benth.","M. Nadruz","Espírito Santo","Mimoso do Sul","-41.336389","-21.209722",NA,"24","24",NA,NA,NA,"41º20'11''W","21º12'35''S","2001","12","05",NA,NA,NA,NA,NA
"74","2020-11-13 09:19:35-03","UFRJ","RFA","29573","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","F. B. Pereira","15/129","2001","11","26",NA,"Brasil",NA,NA,"Arbórea, 9m de altura, 113cm de DAP, folha verde, caule branco, fruto vermelho, raiz castanha.","RFA37616",NA,"1 distrito de Lídice, Sítio da Barra",NA,NA,"(Aubl.) Benth.",NA,"Rio de Janeiro","Rio Claro","-44.204722","-22.851944",NA,"647","647",NA,NA,NA,"44º12'17''W","22º51'7''S",NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-11-13 09:19:35-03","UFRJ","RFA","29718","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","F. B. Pereira","09/134","2001","12","17",NA,"Brasil",NA,NA,"Árvore 7m de altura, DAP de 14cm, folha verde cheiro suave, caule amarelado de cheiro suave, raiz castanha.","RFA37612",NA,"Distrito de Lídice, Fazenda Torres.",NA,NA,"(Aubl.) Benth.",NA,"Rio de Janeiro","Rio Claro","-44.171389","-22.859444",NA,"701","701",NA,NA,NA,"44º10'17''W","22º51'34''S",NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-11-13 09:19:35-03","UFRJ","RFA","30168","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Flávio Britto","61/141","2002","01","18",NA,"Brasil",NA,NA,"Arbustiva. 4m de altura, 9cm de DAP, fruto carmim, raiz marrom.","RFA37608",NA,"Distrito de Lídice",NA,NA,"(Aubl.) Benth.","Nadriz","Rio de Janeiro","Rio Claro","-44.238333","-22.863333",NA,"640","640",NA,NA,NA,"44º14'18''W","22º51'48''S",NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-06-29 11:30:08-03","UFRJ","RFA","39504","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Finotti R.; Caruzo J.","52",NA,NA,NA,NA,"Brasil",NA,NA,"Arvore de 5 metros de altura e PAP de 18,4 cm.","RFA24458",NA,"Interior de fragmento florestal cujo o entorno é ocupado por propriedades particulares pequenas e pela Fazenda Recanto",NA,NA,"(Aubl.) Benth.","Marcus Nadruz","Rio de Janeiro","Cachoeiras de Macacu","-42.845833","-22.577222",NA,"50","50",NA,NA,NA,"42º50'45''W","22º34'38''S","2008",NA,NA,NA,NA,NA,NA,NA
"78","2020-11-13 09:19:35-03","UFRJ","RFA","18502","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","G.G. Hatschbach","25771","1970","12","08",NA,"Brasil",NA,NA,"Árvore de 12 m de altura; fruto com arilo amarelo","RFA40103",NA,"Rio Bananal",NA,NA,"(Aubl.) Benth.","G.G. Hatschbach","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,"20","20",NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-06-29 11:30:08-03","UFRJ","RFA","15522","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","P. Occhioni","6326","1974","10","05",NA,"Brasil",NA,NA,"Arbusto; flor amarela","RFA40096",NA,"Serra dos Órgãos - Dedo de Deus",NA,NA,"(Aubl.) Benth.","A.S.P. Boeira","Rio de Janeiro","Teresópolis","-42.9655990600586","-22.4122009277344",NA,"800","800",NA,"38539","auto",NA,NA,"2009","12","18",NA,NA,NA,NA,NA
"80","2020-06-29 11:30:08-03","UFRJ","RFA","7006","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","R. Klein","1431","1955","06","23",NA,"Brasil",NA,NA,"Arvoreta 8 m de altura. Fruto vermelho, espinhos verdes","RFA40085",NA,"Cunhas",NA,NA,"(Aubl.) Benth.","C.E. Smith Jr.","Santa Catarina","Itajaí","-48.6618995666504","-26.9078006744385",NA,"10","10",NA,"27253","auto",NA,NA,"1956",NA,NA,NA,NA,NA,NA,NA
"81","2019-11-19 15:43:53-03","UNEB","HUNEB","12338","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Ramos, C.E.","240","2008","07","10",NA,"Brasil",NA,NA,NA,"HUNEB0012338",NA,"Litoral Sul, Mata do Lateritico","Angiospermae","Florideophycidae","(Aubl.) Benth.",NA,"Bahia","Itagiba","-39.731944","-14.176389",NA,NA,NA,NA,NA,NA,"39W43'55''","14S10'35''",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"82","2021-03-30 12:37:51-03","EAO","IAN","38430","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","sc","197","1943","12","07","Southern America","Suriname",NA,NA,NA,"IAN038430",NA,"SIROEWABALLI. Koesoeweran.","Dicotiledônea",NA,"(Aubl.) Benth.","Smith Jr., CE",NA,NA,"-56.5","3.6","IAN038430 IAN038430_e IAN038430_e1",NA,NA,NA,NA,NA,"-56.5","3.6","1952","10",NA,NA,NA,NA,NA,NA
"83","2021-03-30 12:37:51-03","EAO","IAN","101914","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Pires, JM; Silva, NT da","7544","1959","02",NA,"Southern America","Brasil",NA,NA,"Plantinha nova.","IAN101914",NA,"Rio Uaupés. Mata.","Dicotiledônea",NA,"(Aubl.) Benth.","Pires, JM","Amazonas","Taracauá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1962",NA,NA,NA,NA,NA,NA,NA
"84","2021-03-30 12:37:51-03","EAO","IAN","111127","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Oliveira, E","1287","1961","02","06","Southern America","Brasil",NA,NA,"Árvore de 12 metros; frutos espinhosos em cachos.","IAN111127",NA,"Rio Viseu; região de Cametá. Mata; terra alagada.","Dicotiledônea",NA,"(Aubl.) Benth.","Sampaio, D","Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010",NA,NA,NA,NA,NA,NA,NA
