"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","typeStatus","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","infraspecificEpithet","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","class","dayIdentified","relatedCatalogItem","fieldNumber","individualCount"
"45","2020-02-08 09:19:59-03","NBC","NL-BOTANY","U.1092406","PreservedSpecimen","Plantae","Asclepiadaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart. & Zucc.",NA,"Irwin HS; Soderstrom TR","1964","10","28","Brazil",NA,NA,NA,"-51.783333","-17.2","-51.783333","-17.2",NA,NA,"NL-U1092406","NL-U1092406",NA,NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1092406 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Gentianales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"46","2020-02-08 09:19:59-03","NBC","NL-BOTANY","U.1092407","PreservedSpecimen","Plantae","Asclepiadaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart. & Zucc.",NA,"Harley RM","1968","10","05","Brazil",NA,NA,NA,"-51.766667","-12.816667","-51.766667","-12.816667",NA,NA,"NL-U1092407","NL-U1092407",NA,NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1092407 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Gentianales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"47","2020-02-08 09:19:59-03","NBC","NL-BOTANY","U.1092401","PreservedSpecimen","Plantae","Asclepiadaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart. & Zucc.",NA,"Jansen-Jacobs MJ; Welle BJH ter; James V","1997","02","08","Guyana","Rupununi District",NA,"Rupununi Distr., between Nappi R. and Marakanata.","-59.6","3.616667","-59.6","3.616667",NA,NA,"NL-U1092401","NL-U1092401",NA,NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1092401 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Gentianales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"U 0100603",NA,NA
"48","2020-02-08 09:19:59-03","NBC","NL-BOTANY","U.1092408","PreservedSpecimen","Plantae","Asclepiadaceae","Oxypetalum","capitatum","Oxypetalum capitatum angustum","Malme",NA,"Lindeman JC; Haas JH de","1966","12","15","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1092408","NL-U1092408",NA,NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1092408 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Gentianales","angustum",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"49","2020-02-08 09:19:59-03","NBC","NL-BOTANY","U.1092323","PreservedSpecimen","Plantae","Asclepiadaceae","Oxypetalum","capitatum","Oxypetalum capitatum capitatum",NA,NA,"Arbo MM; et al.","1994","11","14","Argentina",NA,NA,NA,"-56.65","-28.066667","-56.65","-28.066667",NA,NA,"NL-U1092323","NL-U1092323",NA,NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1092323 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Gentianales","capitatum",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"50","2020-02-08 09:20:04-03","NBC","NL-BOTANY","L.3738909","PreservedSpecimen","Plantae","Asclepiadaceae","Oxypetalum","proboscideum","Oxypetalum proboscideum","E.Fourn.",NA,"Pedersen TM","1986","12","12","Argentina",NA,NA,"Carambola (ca. El Transito). Dep. Concepcion. Prov. Corrientes.",NA,NA,NA,NA,NA,NA,"NL-L3738909","NL-L3738909",NA,NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3738909 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Gentianales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"51","2020-02-08 09:20:04-03","NBC","NL-BOTANY","U.1092341","PreservedSpecimen","Plantae","Asclepiadaceae","Oxypetalum","proboscideum","Oxypetalum proboscideum","E.Fourn.",NA,"Montes JE","1945","09","26","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1092341","NL-U1092341",NA,NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1092341 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Gentianales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"52","2020-02-08 09:20:04-03","NBC","NL-BOTANY","U.1092342","PreservedSpecimen","Plantae","Asclepiadaceae","Oxypetalum","proboscideum","Oxypetalum proboscideum","E.Fourn.",NA,"Descole HR; Schreiter R","1938","12","05","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1092342","NL-U1092342",NA,NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1092342 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Gentianales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"53","2020-02-08 09:20:04-03","NBC","NL-BOTANY","U.1092343","PreservedSpecimen","Plantae","Asclepiadaceae","Oxypetalum","proboscideum","Oxypetalum proboscideum","E.Fourn.",NA,"Ibarrola TS","1945","11","23","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1092343","NL-U1092343",NA,NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1092343 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Gentianales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"54","2020-02-08 09:20:04-03","NBC","NL-BOTANY","WAG.1657694","PreservedSpecimen","Plantae","Asclepiadaceae","Oxypetalum","proboscideum","Oxypetalum proboscideum","E.Fourn.",NA,"Hatschbach GG","1971","12","22","Brazil",NA,NA,"Vila Higienopolis (mun. Curitiba) Parana.",NA,NA,NA,NA,NA,NA,"NL-WAG1657694","NL-WAG1657694",NA,NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1657694 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Gentianales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"55","2020-02-08 09:20:04-03","NBC","NL-BOTANY","WAG.1657695","PreservedSpecimen","Plantae","Asclepiadaceae","Oxypetalum","proboscideum","Oxypetalum proboscideum","E.Fourn.",NA,"Pedersen TM","1986","12","12","Argentina",NA,NA,"Carambola (ca. El Transito). Dep. Concepcion. Prov. Corrientes.",NA,NA,NA,NA,NA,NA,"NL-WAG1657695","NL-WAG1657695",NA,NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1657695 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Gentianales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"56","2020-11-04 10:59:58-03","ESALQ","ESA","12375","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","Farinaccio, M.A.","Souza, V.C. et al.","1994","11","26","Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"ESA012375","ESA012375","4639.0",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"1997","12","27729","auto",NA,"27",NA,NA,NA
"57","2020-11-04 10:59:58-03","ESALQ","ESA","48866","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","Farinaccio, M.A.","Souza, V.C.; Capellari Jr., L.; Souza, J.P.; Mazine, F.F.","1998","09","08","Brasil","Goiás","Catalão","Estrada entre Catalão e a divisa com MG, ca. 8 Km de Catalão. Cerrado.","-47.9463996887207","-18.1658000946045",NA,NA,NA,NA,"ESA048866","ESA048866","21263.0",NA,NA,NA,NA,"Erva; corola castanho-esverdeada; anteras creme; estilete verde-amarelado.","Magnoliophyta",NA,NA,NA,NA,"94621","auto",NA,NA,NA,NA,NA
"58","2020-11-04 10:59:58-03","ESALQ","ESA","76367","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart. & Zucc.","Farinaccio, M.A.","Ribas, O.S. ; Luz, M.F.","1996","10","28","Brasil","Paraná","Palmeira",NA,"-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"ESA076367","ESA076367","1577.0",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA
"59","2020-11-04 10:59:58-03","ESALQ","ESA","91949","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum",NA,NA,"Hatschbach, G. et al.","2003","10","22","Brasil","Mato Grosso do Sul","Dourados",NA,"-54.8055992126465","-22.2210998535156",NA,NA,NA,NA,"ESA091949","ESA091949","76627.0",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"74744","auto",NA,NA,NA,NA,NA
"60","2020-11-04 10:59:58-03","ESALQ","ESA","25611","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","Farinaccio, M.A.","Souza, V.C. et al.","1994","11","12","Brasil","São Paulo","Itapeva",NA,"-48.8699989318848","-23.9799995422363",NA,NA,NA,NA,"ESA025611","ESA025611","7105.0",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"1997","12","42926","auto",NA,"27",NA,NA,NA
"61","2020-11-04 10:59:58-03","ESALQ","ESA","71790","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart. & Zucc.","Hoehne, W.","Hoehne, W.","1948","10","19","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"ESA071790","ESA071790",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"62","2020-11-04 10:59:58-03","ESALQ","ESA","12064","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","Farinaccio, M.A.","Souza, V.C. et al.","1993","10","30","Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"ESA012064","ESA012064","4372.0",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"1997","12","27729","auto",NA,"27",NA,NA,NA
"63","2020-11-04 10:59:58-03","ESALQ","ESA","89166","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","Farinaccio, M.A.","Farinaccio, M.A. et al.","2003","12","08","Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"ESA089166","ESA089166","556.0",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA
"64","2021-03-31 13:35:23-03","MN","R","11737","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","Hoehne, F.C.","Glaziou, A.F.M.","1894","10","20","Brasil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,"R000011737","R000011737_001","21753",NA,NA,NA,NA,"Plantas do Brasil Central",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-31 13:35:23-03","MN","R","210274","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.",NA,"Paiva, V.F. 279; Oliveira, M. & Veloso, L.","2005","07","28","Brasil","Distrito Federal","Brasília",NA,"-47.85","-15.866667","47° 51' 0''W","15° 52' 0''S","1025","1025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-31 13:35:23-03","MN","R","101847","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum subsp.angustum","Malme","Fontella, J.P.","Vidal, J.","1949","12",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"III - 298",NA,NA,NA,NA,NA,NA,NA,"subsp.angustum","1963","04",NA,NA,NA,"26",NA,NA,NA
"67","2021-03-31 13:35:23-03","MN","R","95057","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum subsp.angustum","Malme","Fontella, J.P.","Dusén, P.K.H.","1903","12","19","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2792",NA,NA,NA,NA,NA,NA,NA,"subsp.angustum","1964","04",NA,NA,NA,"23",NA,NA,NA
"68","2021-03-31 13:35:23-03","MN","R","95184","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum subsp.angustum","Malme","Fontella, J.P.","Brade, A.C.","1932","12",NA,"Brasil","São Paulo",NA,"Vila Ema",NA,NA,NA,NA,NA,NA,NA,NA,"12139",NA,NA,NA,NA,NA,NA,NA,"subsp.angustum","2000","01",NA,NA,NA,"10",NA,NA,NA
"69","2021-03-31 13:35:23-03","MN","R","210275","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum subsp.capitatum","Mart.","Fontella, J.P.","Hatschbach, G.G. 63675; Pott, A.; Pott, V. & Barbosa, E.","1995","10","20","Brasil","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"subsp.capitatum","2003","03",NA,NA,NA,"31",NA,NA,NA
"70","2021-03-31 13:35:23-03","MN","R","202276","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum subsp.mirabile","(Malme) Fontella & Farinaccio","Fontella, J.P.","Irwin, H.S. 7480; Soderstrom, T.R.","1964","10","28","Brasil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"subsp.mirabile","2013","04",NA,NA,NA,"30",NA,NA,NA
"71","2021-03-31 13:35:23-03","MN","R","4989","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum subsp.mirabile","(Malme) Fontella & Farinaccio","Fontella, J.P.","Fritz Müller, J.F.T.","1877","03",NA,"Brasil","Santa Catarina",NA,"Campo dos Curitibanos",NA,NA,NA,NA,NA,NA,NA,NA,"31",NA,NA,NA,NA,NA,NA,NA,"subsp.mirabile","2013","05",NA,NA,NA,"29",NA,NA,NA
"72","2021-03-31 13:35:23-03","MN","R","5095","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.",NA,"Hoehne, F.C.","1911","09",NA,"Brasil","Mato Grosso","Cáceres",NA,"-57.6789016723633","-16.0706005096436",NA,NA,NA,NA,NA,NA,"4572",NA,NA,NA,NA,"Comissão Rondon",NA,NA,NA,NA,NA,"172193","auto",NA,NA,NA,NA,NA
"73","2021-03-31 13:35:23-03","MN","R","5093","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.",NA,"Hoehne, F.C.","1908","10",NA,"Brasil","Mato Grosso","Cáceres",NA,"-57.6789016723633","-16.0706005096436",NA,NA,NA,NA,"R010020689",NA,"612",NA,NA,NA,NA,"Comissão Rondon",NA,NA,NA,NA,NA,"172193","auto",NA,NA,NA,NA,NA
"74","2021-03-31 13:35:23-03","MN","R","5092","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.",NA,"Hoehne, F.C.","1911","09",NA,"Brasil","Mato Grosso","Cáceres",NA,"-57.6789016723633","-16.0706005096436",NA,NA,NA,NA,"R010020687",NA,"4571",NA,NA,NA,NA,"Comissão Rondon",NA,NA,NA,NA,NA,"172193","auto",NA,NA,NA,NA,NA
"75","2021-03-31 13:35:23-03","MN","R","215100","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.",NA,"Hoehne, F.C.","1911","09",NA,"Brasil","Mato Grosso","Cáceres",NA,"-57.6789016723633","-16.0706005096436",NA,NA,NA,NA,NA,NA,"4573",NA,NA,NA,NA,"Comissão Rondon",NA,NA,NA,NA,NA,"172193","auto",NA,NA,NA,NA,NA
"76","2021-03-31 13:35:23-03","MN","R","20418","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.",NA,"Malme, G.O.A.","1902","10","26","Brasil","Mato Grosso","Cuiabá",NA,"-56.0966987609863","-15.5960998535156",NA,NA,NA,NA,NA,NA,"2530",NA,NA,NA,NA,"Herb. Brasil. Regnell. Musei bot. Stockholm. Plantae itineris Regnelliani II",NA,NA,NA,NA,NA,"74875","auto",NA,NA,NA,NA,NA
"77","2021-03-31 13:35:23-03","MN","R","5094","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.",NA,"Hoehne, F.C.","1908","11",NA,"Brasil","Mato Grosso","Porto Esperidião",NA,"-58.4603004455566","-15.8528003692627",NA,NA,NA,NA,"R010020690",NA,"771",NA,NA,NA,NA,"Comissão Rondon",NA,NA,NA,NA,NA,"113725","auto",NA,NA,NA,NA,NA
"78","2021-03-31 13:35:23-03","MN","R","5089","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.",NA,"Kuhlmann, J.G.","1914","09",NA,"Brasil","Mato Grosso do Sul","Aquidauana",NA,"-55.7872009277344","-20.4710998535156",NA,NA,NA,NA,"R010020684",NA,"1270",NA,NA,NA,NA,"Comissão de Linhas Telegraphicas e Estrategicas do Matto Grosso ao Amazonas / Expedição Arinos-Tapajoz",NA,NA,NA,NA,NA,"212961","auto",NA,NA,NA,NA,NA
"79","2021-03-31 13:35:23-03","MN","R","95050","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.",NA,"Hoehne, F.C.","1915","11",NA,"Brasil","Minas Gerais","Caeté",NA,"-43.6697006225586","-19.8799991607666",NA,NA,NA,NA,NA,NA,"5885",NA,NA,NA,NA,"Comissão Rondon",NA,NA,NA,NA,NA,"22051","auto",NA,NA,NA,NA,NA
"80","2021-03-31 13:35:23-03","MN","R","5088","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.",NA,"Hoehne, F.C.","1915","11",NA,"Brasil","Minas Gerais","Caeté",NA,"-43.6697006225586","-19.8799991607666",NA,NA,NA,NA,"R010020682,R010020683",NA,"5886",NA,NA,NA,NA,"Comissão Rondon",NA,NA,NA,NA,NA,"22051","auto",NA,NA,NA,NA,NA
"81","2021-03-31 13:35:23-03","MN","R","5090","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.",NA,"Kuhlmann, J.G.","1914","10",NA,"Brasil","Minas Gerais","Diamantina",NA,"-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"R010020685",NA,"1271",NA,NA,NA,NA,"Comissão de Linhas Telegraphicas e Estrategicas do Matto Grosso ao Amazonas / Expedição Arinos-Tapajoz",NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA
"82","2021-03-31 13:35:23-03","MN","R","95157","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.",NA,"Hoehne, F.C.","1915","11",NA,"Brasil","Minas Gerais","Lagoa Santa",NA,"-43.8897018432617","-19.6271991729736",NA,NA,NA,NA,NA,NA,"5889",NA,NA,NA,NA,"Comissão Rondon",NA,NA,NA,NA,NA,"12338","auto",NA,NA,NA,NA,NA
"83","2021-03-31 13:35:23-03","MN","R","95153","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.",NA,"Hoehne, F.C.","1915","11",NA,"Brasil","Minas Gerais","Lagoa Santa",NA,"-43.8897018432617","-19.6271991729736",NA,NA,NA,NA,NA,NA,"5884",NA,NA,NA,NA,"Comissão Rondon",NA,NA,NA,NA,NA,"12338","auto",NA,NA,NA,NA,NA
"84","2021-03-31 13:35:23-03","MN","R","215416","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.",NA,"Hoehne, F.C.","1915","11",NA,"Brasil","Minas Gerais","Lagoa Santa",NA,"-43.8897018432617","-19.6271991729736",NA,NA,NA,NA,NA,NA,"5890",NA,NA,NA,NA,"Comissão Rondon",NA,NA,NA,NA,NA,"12338","auto",NA,NA,NA,NA,NA
"85","2021-03-31 13:35:23-03","MN","R","95060","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.",NA,"Hoehne, F.C.","1915","11",NA,"Brasil","Minas Gerais","Lagoa Santa",NA,"-43.8897018432617","-19.6271991729736",NA,NA,NA,NA,NA,NA,"5887",NA,NA,NA,NA,"Comissão Rondon",NA,NA,NA,NA,NA,"12338","auto",NA,NA,NA,NA,NA
"86","2021-03-31 13:35:23-03","MN","R","5087","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.",NA,"Hoehne, F.C.","1915","11",NA,"Brasil","Minas Gerais","Lagoa Santa",NA,"-43.8897018432617","-19.6271991729736",NA,NA,NA,NA,"R010020679,R010020680,R010020681",NA,"5893",NA,NA,NA,NA,"Comissão Rondon",NA,NA,NA,NA,NA,"12338","auto",NA,NA,NA,NA,NA
"87","2021-03-31 13:35:23-03","MN","R","95154","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.",NA,"Hoehne, F.C.","1915","11",NA,"Brasil","Minas Gerais","Lagoa Santa",NA,"-43.8897018432617","-19.6271991729736",NA,NA,NA,NA,NA,NA,"5888",NA,NA,NA,NA,"Comissão Rondon",NA,NA,NA,NA,NA,"12338","auto",NA,NA,NA,NA,NA
"88","2021-03-31 13:35:23-03","MN","R","95045","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.",NA,"Hoehne, F.C.","1915","11",NA,"Brasil","Minas Gerais","Lagoa Santa",NA,"-43.8897018432617","-19.6271991729736",NA,NA,NA,NA,NA,NA,"5883",NA,NA,NA,NA,"Comissão Rondon",NA,NA,NA,NA,NA,"12338","auto",NA,NA,NA,NA,NA
"89","2021-03-31 13:35:23-03","MN","R","95155","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.",NA,"Hoehne, F.C.","1915","11",NA,"Brasil","Minas Gerais","Lagoa Santa",NA,"-43.8897018432617","-19.6271991729736",NA,NA,NA,NA,NA,NA,"5892",NA,NA,NA,NA,"Comissão Rondon",NA,NA,NA,NA,NA,"12338","auto",NA,NA,NA,NA,NA
"90","2021-03-31 13:35:23-03","MN","R","95156","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.",NA,"Hoehne, F.C.","1915","11",NA,"Brasil","Minas Gerais","Lagoa Santa",NA,"-43.8897018432617","-19.6271991729736",NA,NA,NA,NA,NA,NA,"5891",NA,NA,NA,NA,"Comissão Rondon",NA,NA,NA,NA,NA,"12338","auto",NA,NA,NA,NA,NA
"91","2021-03-31 13:35:23-03","MN","R","94884","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum subsp.capitatum","Mart.","Schwarz, E.A.","Santos, N.D.","1941","02",NA,"Brasil","Paraná","Araucária",NA,"-49.4103012084961","-25.5930995941162",NA,NA,"1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"subsp.capitatum","2002","10","21346","auto",NA,"14",NA,NA,NA
"92","2021-03-31 13:35:23-03","MN","R","5007","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum subsp.capitatum","Mart.","Schwarz, E.A.","Dusén, P.K.H.","1903","12","05","Brasil","Paraná","Ponta Grossa",NA,"-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,NA,"2649",NA,NA,NA,NA,NA,NA,NA,"subsp.capitatum","2002","10","46557","auto",NA,"14",NA,NA,NA
"93","2021-03-31 13:35:23-03","MN","R","153003","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.",NA,"Smith, L.B.; Reitz, R. & Sufridini, O.","1956","12","26","Brasil","Santa Catarina","Chapecó",NA,"-52.6183013916016","-27.096399307251",NA,NA,"900","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22671","auto",NA,NA,NA,NA,NA
"94","2021-03-31 13:35:23-03","MN","R","22050","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum subsp.capitatum","Mart.","Fontella, J.P.","Brade, A.C.","1914","10",NA,"Brasil","São Paulo","Barueri",NA,"-46.8699989318848","-23.5100002288818",NA,NA,NA,NA,NA,NA,"6981",NA,NA,NA,NA,NA,NA,NA,"subsp.capitatum","2000","01","9134","auto",NA,"10",NA,NA,NA
