"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"533","2019-06-25 17:37:19-03","UNEMAT","HERBAM","15879","S","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Engels, M.E.; Bezerra, A.S.","78414569Copel7","2016","06","14",NA,"Brasil",NA,NA,NA,"HERBAM015879",NA,NA,NA,"R. Goldenberg","Mato Grosso","Itaúba","Resgate de FLORA da UHE Colíder. Rio Renato. Balne","-55.2764015197754","-11.0616998672485",NA,NA,NA,"111180","auto","2018",NA,NA,NA,NA,NA,NA,NA,NA,NA
"534","2014-10-14 15:56:54-03","BS","M","M-0165565","S","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Pohl, J.B.E.",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,"M0165565","Magnoliophyta","Myrtales","Naudin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida","NOTATYPE",NA,NA,NA
"535","2019-12-19 16:36:56-03","UNESP-IBB","BOTUW","1690","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BOTUW001690",NA,NA,"Naudin.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536","2019-12-19 16:36:56-03","UNESP-IBB","BOTUW","2014","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Sonsin, J.O & Campos J.C",NA,"2007","03","15",NA,"Brasil",NA,NA,"Mata ciliar, altura da arvore 2m e 15 cm, Circunferência altura do peito 14 cm.","BOTUW002014",NA,NA,"Naudin","Campos, J.C","S.Paulo","Pratânia","Fazenda Palmeira da Serra","-48.523917","-23.04875",NA,NA,"BOTUW002014_w1",NA,NA,NA,NA,NA,"48° 31'26,1 W","23° 02' 55,5 S",NA,NA,NA,NA,NA
"537","2019-12-19 16:36:56-03","UNESP-IBB","BOTUW","2016","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Sonsin, J.O & Campos J.C",NA,"2007","03","15",NA,"Brasil",NA,NA,"Mata ciliar, altura da arvore 2,0 m, Circunferência altura do peito 12 cm.","BOTUW002016",NA,NA,"Naudin","Campos, J.C","S.Paulo","Pratânia","Fazenda Palmeira da Serra","-48.523917","-23.04875",NA,NA,NA,NA,NA,NA,NA,NA,"48° 31'26,1 W","23° 02' 55,5 S",NA,NA,NA,NA,NA
"538","2019-12-19 16:36:56-03","UNESP-IBB","BOTUW","2015","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Sonsin, J.O & Campos J.C",NA,"2007","03","15",NA,"Brasil",NA,NA,"Mata ciliar, altura da arvore 3,5 m, Circunferência altura do peito 12 cm.","BOTUW002015",NA,NA,"Naudin","Campos, J.C","S.Paulo","Pratânia","Fazenda Palmeira da Serra","-48.523917","-23.04875",NA,NA,NA,NA,NA,NA,NA,NA,"48° 31'26,1 W","23° 02' 55,5 S",NA,NA,NA,NA,NA
"539","2019-08-16 08:40:02-03","UTFPR","HCF","25142","S","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","G.P. Freitas","55","2015","11","12",NA,"Brasil",NA,NA,"árvore. Floresta Estacional semidecidual em ambiente de várzea.",NA,NA,NA,"Naudin","M.G. Caxambu","MS","Jateí","Parque Estadual Várzeas do Ivinhema","-53.663081","-22.898619","236","236",NA,NA,NA,"2018","03","29","53°39'47,09 W","22°53'55,03 S",NA,NA,NA,NA,NA
"540","2019-08-16 08:40:02-03","UTFPR","HCF","10409","S","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","M.G. Caxambu","3861","2012","03","02",NA,"Brasil",NA,NA,"arbusto heliófito, ca. 1,5 m. Flores alvas. Frutos maduros roxos.",NA,NA,NA,"Naudin","R. Goldenberg","PR","Douradina","arredores do Rio Ivaí","-53.250417","-23.240528","254","254",NA,NA,NA,"2013",NA,NA,"53°15'01,5 W","23°14'25,9 S",NA,NA,NA,NA,NA
"541","2019-08-16 08:40:02-03","UTFPR","HCF","13555","S","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","T.S. Campanini",NA,"2013","12","09",NA,"Brasil",NA,NA,"arvoreta heliófita. Flores alvas.",NA,NA,NA,"Naudin","M.G. Caxambu","PR","Mandaguaçu","Estrada Paineirinha","-52.218889","-23.313889",NA,NA,NA,NA,NA,"2014","04","15","52°13'08 W","23°18'50 S",NA,NA,NA,NA,NA
"542","2019-08-16 08:40:02-03","UTFPR","HCF","17603","S","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","E.L. Siqueira","1516","2015","04","29",NA,"Brasil",NA,NA,"subarbusto ca. 1 m, semi-ciófilo, em orla de banhado. Flores e botões florais alvos. Frutos imaturos verdes.",NA,NA,NA,"Naudin","M.G. Caxambu","PR","Araruna","Fazenda Floresta Negra - Proprietário","-52.647222","-23.934833","565","565",NA,NA,NA,"2015","09","29","52°38'50 W","23°56'05,4 S",NA,NA,NA,NA,NA
"543","2019-08-16 08:40:02-03","UTFPR","HCF","6053","S","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","A.R. Silva","479","2007","10","12",NA,"Brasil",NA,NA,"arvoreta com frutos vermelhos maduros. Próxima ao rio.",NA,NA,NA,"Naudin","M.G. Caxambu","MG","Carmo do Rio Claro","Poço das Virgens","-45.986083","-20.911917","781","781",NA,NA,NA,"2008","01","08","45°59'09,9 W","20°54'42,9 S",NA,NA,NA,NA,NA
"544","2019-08-16 08:40:02-03","UTFPR","HCF","28770","S","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","E.L. Siqueira","3144","2019","05","10",NA,"Brasil",NA,NA,"arbusto ca. 1,70 m, ripário, semi-ciófilo. Botões florais verde-claros.",NA,NA,NA,"Naudin","M.G. Caxambu","PR","Campo Mourão","Banhado do Colégio Agrícola, Montante","-52.432389","-24.089528","557","557",NA,NA,NA,"2019","06","08","52°25'56,6 W","24°05'22,3 S",NA,NA,NA,NA,NA
"545","2019-08-16 08:40:02-03","UTFPR","HCF","12973","S","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","E.L. Siqueira","853","2013","10","18",NA,"Brasil",NA,NA,"arbusto heliófito, ca. 2 m. Flores com cálice verde e corola alva. Botões florais alvos. Frutos imaturos verdes.",NA,NA,NA,"Naudin","M.G. Caxambu","BA","Encruzilhada","Fazenda Santa Terezinha","-41.104583","-15.731028","841","841",NA,NA,NA,"2013","11","20","41°06'16,5 W","15°43'51,7 S",NA,NA,NA,NA,NA
"546","2019-08-16 08:40:02-03","UTFPR","HCF","12561","S","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","M.G. Caxambu","4701","2013","08","16",NA,"Brasil",NA,NA,"arbusto heliófito ca. 2 m. Flores alvas. Frutos roxos. Comum.",NA,NA,NA,"Naudin","R. Goldenberg","MG","São José da Barra","Fazenda Nova","-46.2205","-20.719278","801","801",NA,NA,NA,"2013",NA,NA,"46°13'13,8 W","20°43'09,4 S",NA,NA,NA,NA,NA
"547","2019-08-16 08:40:02-03","UTFPR","HCF","1753","S","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","J.M. Felfili","579","2004","04","21",NA,"Brasil",NA,NA,"Na borda da vereda com raízes na água. Cerrado da cachoeira, bordeado por vereda, solo arenoso.",NA,NA,NA,"Naudin","M.L. Fonseca","TO","Almas","RPPN - Fazenda Minehaha","-47.126806","-11.142111",NA,NA,NA,NA,NA,"2004","06",NA,"47°07'36,5'' W","11°08'31,6'' S",NA,NA,NA,NA,NA
"548","2019-08-16 08:40:02-03","UTFPR","HCF","15935","S","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","E.D. Lozano","2088","2013","11","30",NA,"Brasil",NA,NA,"arbusto, 1,5 m, frutos negros, margem de rio lajeado.",NA,NA,NA,"Naudin","F.S. Meyer","PR","Sengés","Rodovia PR-151, Rio Funil","-49.391389","-24.1225",NA,NA,NA,NA,NA,"2013",NA,NA,"49°23'29 W","24°07'21 S",NA,NA,NA,NA,NA
"549","2019-08-16 08:40:02-03","UTFPR","HCF","1757","S","Plantae","Melastomataceae","Miconia","cf. chamissois","Miconia cf. chamissois","M.L. Fonseca","4936","2003","10","21",NA,"Brasil",NA,NA,"Arbusto heliófito ca. 1,5m altura; folhas discolores, cartáceas; frutos maduros de cor preta. Comum. - Solo: argilo/arenoso - Vegetação: orla de vereda",NA,NA,NA,"Naudin","M.L. Fonseca","GO","Vila Propício","Fazenda Caixão de Couro. Km 4 da GO-230","-49.065056","-15.337361","615","615",NA,NA,NA,"2004","02",NA,"49°03'54,2'' W","15°20'14,5'' S",NA,NA,NA,NA,NA
"550","2019-08-16 08:40:02-03","UTFPR","HCF","9075","S","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","M.G. Caxambu","3260","2010","08","03",NA,"Brasil",NA,NA,"arbusto heliófito, palustre, ca. 1m. Flores com cálice verde e corola alva. frutos imaturos verdes.",NA,NA,NA,"Naudin","R. Goldenberg","TO","Mateiros","APA do Jalapão - Saída para São Félix","-46.4385","-10.490278","512","512",NA,NA,NA,"2013",NA,NA,"46°26'18,6 W","10°29'25 S",NA,NA,NA,NA,NA
"551","2020-06-29 09:31:07-03","UFRRJ","RBR","11483","S","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","M.A. Assis","1161","1998","03","30",NA,"Brasil",NA,NA,NA,"RBR00011483",NA,NA,"Naudin","R. Romero","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,NA,"22843","auto","1998","12","15",NA,NA,NA,NA,NA,NA,NA
"552","2020-06-29 09:31:07-03","UFRRJ","RBR","22149","S","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","M.H.O. Pinheiro","268","1997","03","23",NA,"Brasil",NA,NA,NA,"RBR00022149",NA,NA,"Naudin",NA,"São Paulo","Bauru","Jardim Botânico","-49.060001373291","-22.3099994659424",NA,NA,NA,"29186","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553","2020-07-15 17:55:35-03","UFRRJ","RBR","17520","S","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","A. Puttemans","s.n.","1913","03","00",NA,"Brasil",NA,NA,NA,"RBR00017520",NA,NA,"Naudin",NA,"Rio de Janeiro","Rio de Janeiro","Santa teresa, Lapa","-43.2075004577637","-22.9027996063232",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554","2021-03-21 19:37:22-03","UFC","EAC","36200","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Luetzelburg, P.","s.n.","1936","03",NA,"Southern America","Brasil",NA,NA,NA,"EAC0036200","Dicotyledon",NA,"Naudin","Goldenberg, R.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","08","12",NA,NA,NA,NA,NA,NA,NA
"555","2020-01-29 12:17:54-03","UFSM","SMDB","19097","S","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Tannus, JLS","752","2004","04","20",NA,"Brasil",NA,NA,"em solo saturado, beira de riacho","SMDB019097",NA,NA,"Naudin","Tannus, JLS","São Paulo","Itirapina","Estação Ecológica de Itirapina - IF","-47.8199996948242","-22.25",NA,NA,NA,"22843","auto","2004","04",NA,NA,NA,NA,NA,NA,NA,NA
"556","2020-12-21 16:34:31-03","MBM","MBM","113110","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Equipe do Jardim Botânico de Brasília","710",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM113110",NA,NA,"Naudin","Brasília, Equipe do","Distrito Federal",NA,"Jardim Botânico de Brasília",NA,NA,NA,NA,"MBM113110",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557","2020-12-21 16:34:31-03","MBM","MBM","113115","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Equipe do Jardim","730",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM113115",NA,NA,"Naudin","Goldenberg, R.","Distrito Federal",NA,"Jardim Botânico, Brasília",NA,NA,NA,NA,"MBM113115",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558","2020-12-21 16:34:31-03","MBM","MBM","127407","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Pedersen, T.M.","12292",NA,NA,NA,"Southern America","Paraguay",NA,NA,NA,"MBM127407",NA,NA,"Naudin","Hansen, C.",NA,NA,NA,NA,NA,NA,NA,"MBM127407",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559","2020-12-21 16:34:31-03","MBM","MBM","14148","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Hatschbach, G.","24357",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM014148",NA,NA,"Naudin","Wurdack, J.J.","Mato Grosso","Terenos","Cachoeirão",NA,NA,NA,NA,"MBM014148",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560","2020-12-21 16:34:31-03","MBM","MBM","21554","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Hatschbach, G.","29614",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM021554",NA,NA,"Naudin","Wurdack, J.J.","Mato Grosso","Rio Brilhante","Rio Santa Luzia",NA,NA,NA,NA,"MBM021554",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561","2020-12-21 16:34:31-03","MBM","MBM","225462","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Hatschbach, G.","24357",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM225462",NA,NA,"Naudin","Wurdack, J.J.","Mato Grosso","Terenos","Cachoeirão",NA,NA,NA,NA,"MBM225462",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562","2020-12-21 16:34:31-03","MBM","MBM","225745","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Walter, B.M.T.; et al.; et al.","2158",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM225745",NA,NA,"Naudin","Munhoz, C.","Distrito Federal",NA,"Fazenda Água Limpa, Brasília",NA,NA,NA,NA,"MBM225745",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563","2020-12-21 16:34:31-03","MBM","MBM","225746","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Walter, B.M.T.; et al.; et al.","2162",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM225746",NA,NA,"Naudin","Munhoz, C.","Distrito Federal",NA,"Fazenda Água Limpa, Brasília",NA,NA,NA,NA,"MBM225746",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564","2020-12-21 16:34:31-03","MBM","MBM","229852","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Ratter, J.A.; et al.; et al.","3206",NA,NA,NA,"Southern America","Brazil",NA,NA,"=229852","MBM229852",NA,NA,"Naudin","Wurdack, J.J.","Distrito Federal",NA,"Fazenda Água Limpa, 18km SSW de Brasília",NA,NA,NA,NA,"MBM229852",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565","2020-12-21 16:34:31-03","MBM","MBM","26135","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Hatschbach, G.","32084",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM026135",NA,NA,"Naudin","Wurdack, J.J.","Mato Grosso","Pedro Gomes","Pedro Gomes",NA,NA,NA,NA,"MBM026135",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566","2020-12-21 16:34:31-03","MBM","MBM","262304","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Arbo, M.M.","8496","1999","11",NA,"Southern America","Argentina",NA,NA,NA,"MBM262304",NA,NA,"Naudin","Goldenberg, R.",NA,NA,"Corrientes",NA,NA,NA,NA,"MBM262304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567","2020-12-21 16:34:31-03","MBM","MBM","267982","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Nobrewga, M.G.; et al.; et al.","1109","2000","06","02","Southern America","Brazil",NA,NA,NA,"MBM267982",NA,NA,"Naudin","Goldenberg, R.","Distrito Federal",NA,"Jardim Botânico, Brasília",NA,NA,NA,NA,"MBM267982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568","2020-12-21 16:34:31-03","MBM","MBM","267984","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Equipe do Jardim","730","1986","09","03","Southern America","Brazil",NA,NA,NA,"MBM267984",NA,NA,"Naudin","Goldenberg, R.","Distrito Federal",NA,"Jardim Botânico, Brasília",NA,NA,NA,NA,"MBM267984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569","2020-12-21 16:34:31-03","MBM","MBM","267988","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Nobrewga, M.G.; et al.; et al.","813","1997","09","25","Southern America","Brazil",NA,NA,NA,"MBM267988",NA,NA,"Naudin","Goldenberg, R.","Distrito Federal",NA,"Jardim Botânico, Brasília",NA,NA,NA,NA,"MBM267988",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570","2020-12-21 16:34:31-03","MBM","MBM","407401","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Campanini, T.S.","s.n.","2013","12","09","Southern America","Brazil",NA,NA,"Arvoreta heliófita. Flores alvas.; Vegetação: Floresta Estacional Semidecidual Submontana.","MBM407401",NA,NA,"Naudin","Caxambu, M.G.","Paraná","Mandaguaçu","Estrada Paineirinha.","-52.218889","-23.313889",NA,NA,"MBM407401",NA,NA,"2014","04","15","-52.218889","-23.313889",NA,NA,NA,NA,NA
"571","2020-12-21 16:34:31-03","MBM","MBM","387747","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Lozano, E.D.; Saridakis, D.P.; Saridakis, D.P.","2088","2013","11","30","Southern America","Brazil",NA,NA,"Arbusto, 1,5 m, frutos maduros negros, margem de rio lajeado.; Campos Gerais","MBM387747",NA,NA,"Naudin","Meyer, F.S.","Paraná","Sengés","Rodovia PR-151, Rio Funil","-49.391306","-24.122417",NA,NA,"MBM387747",NA,NA,"2013",NA,NA,"-49.391306","-24.122417",NA,NA,NA,NA,NA
"572","2020-12-21 16:34:31-03","MBM","MBM","397704","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Versiane, A.F.A.; Pacheco, R.A.; Pacheco, R.A.","587","2013","05","22","Southern America","Brazil",NA,NA,"Arbusto, ca. 1,5m alt. Hipanto e lacínias verde-arroxeados, corola e estames alvos.; Campo sujo.","MBM397704",NA,NA,"Naudin",NA,"Goiás","Cocalzinho de Goiás","Serra dos Pireneus, BR 070, ca. 5km de Cocalzinho de Goiás, marco 9 do P.E. dos Pireneus","-48.829444","-15.768333",NA,NA,"MBM397704",NA,NA,NA,NA,NA,"-48.829444","-15.768333",NA,NA,NA,NA,NA
"573","2020-12-21 16:34:31-03","MBM","MBM","413648","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Engels, M.E.; Bezerra, A.S.; Bezerra, A.S.","4569","2016","06","14","Southern America","Brazil",NA,NA,"Arbusto, 1,2-2m de altura, em área úmida. Caule e folhas verdes. Flores com ovário e cálice verdes, pétalas e estames alvo-leitosos.; Floresta do Planalto dos Parecís, região de ecótono entre Floresta Amazônica e Cerrado.","MBM413648",NA,NA,"Naudin","Goldenberg, R.","Mato Grosso","Itaúba","Resgate de Flora da UHE Colíder, Rio Renato. Balneário do Barro Preto.","-55.275833","-11.061944","278","278","MBM413648",NA,NA,"2018",NA,NA,"-55.275833","-11.061944",NA,NA,NA,NA,NA
"574","2020-12-21 16:34:31-03","MBM","MBM","413649","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Engels, M.E.; Freitas, J.A.O.; Freitas, J.A.O.","5801","2017","07","14","Southern America","Brazil",NA,NA,"Arbusto, cerca de 1,2m. Caule e folhas verdes. Flores alvas.; Floresta do Planalto dos Parecís, região de ecótono entre Floresta Amazônica e Cerrado.","MBM413649",NA,NA,"Naudin","Goldenberg, R.","Mato Grosso","Itaúba","Resgate de Flora da UHE Colíder","-55.558611","-11.167778","298","298","MBM413649",NA,NA,"2018",NA,NA,"-55.558611","-11.167778",NA,NA,NA,NA,NA
"575","2020-12-21 16:34:31-03","MBM","MBM","414618","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Brotto, M.L.; Barboza, E.; Vaz, J.; Barboza, E.; Vaz, J.","2754","2018","09","07","Southern America","Brazil",NA,NA,"Arbusto com 3 m de altura; corola branca e frutos.; Cerrado rupestre / Cerrado sensu stricto.","MBM414618",NA,NA,"Naudin","Cordeiro, J.","Minas Gerais","São João Batista do Glória","Serra da Canastra, próximo à barragem de Furnas","-46.330556","-20.640556","815","815",NA,NA,NA,"2018","09","19","-46.330556","-20.640556",NA,NA,NA,NA,NA
"576","2020-12-21 16:34:31-03","MBM","MBM","52282","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Davis, P.H.","60093",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM052282",NA,NA,"Naudin","Hatschbach, G.","Distrito Federal",NA,"10km S",NA,NA,NA,NA,"MBM052282",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577","2020-12-21 16:34:31-03","MBM","MBM","52410","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Davis, P.H.","60190",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM052410",NA,NA,"Naudin","Hatschbach, G.","Distrito Federal",NA,"Parque do Gama",NA,NA,NA,NA,"MBM052410",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578","2020-12-21 16:34:31-03","MBM","MBM","52412","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Gibbs, P.E.; et al.; et al.","4273",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM052412",NA,NA,"Naudin","Hatschbach, G.","São Paulo","Mogi-Guaçu","25km SW de Mogi-Guaçu",NA,NA,NA,NA,"MBM052412",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579","2020-12-21 16:34:31-03","MBM","MBM","54954","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Leitão Filho, H.F.; et al.; et al.","2166",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM054954",NA,NA,"Naudin","Hatschbach, G.","São Paulo","Mogi-Guaçu","Fazenda Campininha",NA,NA,NA,NA,"MBM054954",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580","2020-12-21 16:34:31-03","MBM","MBM","86270","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Kirkibride Jr.; J.H.","4902",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM086270",NA,NA,"Naudin","Wurdack, J.J.","Distrito Federal",NA,"Córrego Cabeça de Veado",NA,NA,NA,NA,"MBM086270",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581","2020-12-21 16:34:32-03","MBM","MBM","86291","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Kirkibride Jr.; J.H.","4774",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM086291",NA,NA,"Naudin","Wurdack, J.J.","Distrito Federal",NA,"Perto do Rio Descoberto e Matadouro",NA,NA,NA,NA,"MBM086291",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
