"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","identifiedBy","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","sex"
"208","2020-06-29 09:31:29-03","UFRRJ","RBR","26171","S","Plantae",NA,NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","H.C. Rodrigues","s.n.","1994","05","21",NA,"Brasil","Rio de Janeiro","REBIO do Tinguá, Estrada do Ouro, Linha 2. Reserva Biológica do Tinguá",NA,NA,"RBR00026171","RBR00026171","O.Berg","M.C. Souza","Nova Iguaçu","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA,NA
"209","2020-06-29 09:31:29-03","UFRRJ","RBR","26172","S","Plantae",NA,NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","H.C. Rodrigues","s.n.","1994","05","21",NA,"Brasil","Rio de Janeiro","REBIO do Tinguá, Estrada do Ouro, LInha 2. Reserva Biológica do Tinguá",NA,NA,"RBR00026172","RBR00026172","O.Berg","M.C. Souza","Nova Iguaçu","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA,NA
"210","2020-06-29 09:31:31-03","UFRRJ","RBR","36705","S","Plantae",NA,NA,"Myrtaceae","Eugenia","stictosepala","Eugenia stictosepala","I.A. Silva","32","1978","11","24",NA,"Brasil","Espírito Santo","Reserva Florestal da CRVD, Estrada 232, km0,600, lado esquerdo",NA,NA,"RBR00036705",NA,"Kiaersk.",NA,"Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA
"211","2020-06-29 09:31:32-03","UFRRJ","RBR","38203","S","Plantae",NA,NA,"Myrtaceae","Eugenia","tenuifolia","Eugenia tenuifolia","G.R. Souza","s.n.","2000","06","23",NA,"Brasil","Rio de Janeiro","Floresta da Cicuta, Floresta da Cicuta, Vale do Paraíba do Sul. 22°33#?#2#?##?#S, 44°05#?#00#?##?# O.",NA,NA,"RBR00038203","RBR00038203","O.Berg","G.M. Barroso","Volta Redonda","-44.1041984558105","-22.523099899292",NA,NA,NA,NA,NA,NA,"2001","16209","auto","11","20",NA,NA,NA,NA,NA,NA
"212","2021-03-21 19:37:33-03","UFC","EAC","54148","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","Pedroni, F.; Sanchez, M.; Laps, R.R.; Belinello, R.","1356","1997","09","10","Southern America","Brasil","São Paulo","Picinguaba, Mata Atlântica de Encosta, Morro do Corisco.",NA,"Árvore 88, 8 m.; Mata Atlântica","EAC0054148","EAC0054148","O.Berg",NA,"Ubatuba","-44.812222","-23.311111","300","300",NA,NA,"-44.812222","-23.311111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2021-03-21 19:37:33-03","UFC","EAC","54149","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","Pedroni, F.; Sanchez, M.; Laps, R.R.; Belinello, R.","1260","1997","01","10","Southern America","Brasil","São Paulo","Picinguaba, Mata Atlântica de Encosta, próximo à trilha do corisco.",NA,"Árvore 972, 7 m; flor branca.; Mata Atlântica","EAC0054149","EAC0054149","O.Berg","Sanchez, M.","Ubatuba","-44.835","-23.336667","120","120",NA,NA,"-44.835","-23.336667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2020-12-21 16:36:32-03","MBM","MBM","171341","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","jurujubensis","Eugenia jurujubensis","Hatschbach, G.; Silva, J.M.; Silva, J.M.","61522","1995","01","15","Southern America","Brazil","Espírito Santo","Alto Bananal",NA,NA,"MBM171341","MBM171341","Kiaersk.","Sobral, M.","Venda Nova do Imigrante","-41.1347007751465","-20.3397006988525",NA,NA,NA,NA,NA,NA,NA,"15909","auto",NA,NA,NA,NA,NA,NA,NA,NA
"215","2020-12-21 16:36:32-03","MBM","MBM","193685","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","jurujubensis","Eugenia jurujubensis","Sucre, D.; et al.; et al.","7321","1970","10","29","Southern America","Brazil","Rio de Janeiro","Estrada do Alto da Boa Vista",NA,NA,"MBM193685","MBM193685","Kiaersk.","Barroso, G.M.","Sumaré",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2020-12-21 16:36:32-03","MBM","MBM","193636","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","jurujubensis","Eugenia jurujubensis","Sucre, D.; et al.; et al.","7321","1970","10","29","Southern America","Brazil","Rio de Janeiro","Estrada da Boa Vista",NA,NA,"MBM193636","MBM193636","Kiaersk.","Barroso, G.M.","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA
"217","2020-12-21 16:36:32-03","MBM","MBM","193682","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","jurujubensis","Eugenia jurujubensis","Farney, C.","472","1984","05",NA,"Southern America","Brazil","Rio de Janeiro","Horto Florestal",NA,NA,"MBM193682","MBM193682","Kiaersk.","Barroso, G.M.","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA
"218","2020-12-21 16:36:32-03","MBM","MBM","193686","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","jurujubensis","Eugenia jurujubensis","Sucre, D.","7882","1971","11","07","Southern America","Brazil","Rio de Janeiro","Mata do Rumo",NA,NA,"MBM193686","MBM193686","Kiaersk.","Barroso, G.M.","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA
"219","2020-12-21 16:36:32-03","MBM","MBM","193641","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","jurujubensis","Eugenia jurujubensis","Sucre, D.","8100","1971","12","12","Southern America","Brazil","Rio de Janeiro","Mata do Rumo",NA,NA,"MBM193641","MBM193641","Kiaersk.","Barroso, G.M.","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA
"220","2020-12-21 16:36:32-03","MBM","MBM","193680","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","jurujubensis","Eugenia jurujubensis","Sucre, D.","10977",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","Rio de Janeiro",NA,NA,"MBM193680","MBM193680","Kiaersk.","Barroso, G.M.","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA
"221","2020-12-21 16:36:39-03","MBM","MBM","87446","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","Landrum, L.R.","4145","1982","01","17","Southern America","Brazil","Rio de Janeiro","Corcovado",NA,NA,"MBM087446","MBM087446","O.Berg","Sobral, M.","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA
"222","2020-12-21 16:36:39-03","MBM","MBM","105626","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","Martinelli, G.; et al.; et al.","10009","1984","10","11","Southern America","Brazil","Rio de Janeiro","Paraíso",NA,NA,"MBM105626","MBM105626","O.Berg",NA,"Magé","-43.040599822998","-22.6527996063232",NA,NA,NA,NA,NA,NA,NA,"20531","auto",NA,NA,NA,NA,NA,NA,NA,NA
"223","2020-12-21 16:36:39-03","MBM","MBM","105631","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","Lima, H.C. de; et al.; et al.","2309","1984","10","24","Southern America","Brazil","Rio de Janeiro","Paraíso",NA,NA,"MBM105631","MBM105631","O.Berg",NA,"Magé","-43.040599822998","-22.6527996063232",NA,NA,NA,NA,NA,NA,NA,"20531","auto",NA,NA,NA,NA,NA,NA,NA,NA
"224","2020-12-21 16:36:39-03","MBM","MBM","391128","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","Lucas, E.J.; Mazine, F.F.; Brummitt, N.A.; Caliari, C.P.; Flores, T.B.; Jennings; Mazine, F.F.; Brummitt, N.A.; Caliari, C.P.; Flores, T.B.; Jennings, L.V.S.","586","2006","11","20","Southern America","Brazil","Rio de Janeiro","Parque Nacional da Serra dos Órgãos, trilha suspensa",NA,"Árvore com tronco estreito de ca. 10m de altura, botões verde.; Floresta ombrófila densa alto-montana, na beira da estrada.","MBM391128","MBM391128","O.Berg","Sobral, M.; Mazine, F.F.","Teresópolis","-43.007222","-22.458611","1131","1131",NA,NA,"-43.007222","-22.458611","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2020-12-21 16:36:39-03","MBM","MBM","414450","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","Silva, J.M.; Brotto, M.L.; Brotto, M.L.","9498","2016","09","28","Southern America","Brazil","Paraná","Parque Estadual das Lauráceas",NA,"Árvore com 4 m de altura; flor alva.; Floresta Ombrófila Densa Montana.","MBM414450","MBM414450","O.Berg","Antoniuk-Bonato, R.G.","Adrianópolis","-48.713611","-24.852778","890","890",NA,NA,"-48.713611","-24.852778","2018",NA,NA,"06","18",NA,NA,NA,NA,NA,NA
"226","2020-12-21 16:36:39-03","MBM","MBM","425074","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","Brotto, M.L.; Barboza, E.; Barboza, E.","3753","2019","09","10","Southern America","Brazil","Paraná","morro próximo à cidade",NA,"Árvore com 15 m de altura; botões verdes.; Floresta Ombrófila Densa Submontana.","MBM425074",NA,"O.Berg","Brotto, M.L.","Guaraqueçaba","-48.311944","-25.280278","220","220",NA,NA,"-48.311944","-25.280278","2019",NA,NA,"11","05",NA,NA,NA,NA,NA,NA
"227","2020-12-21 16:36:39-03","MBM","MBM","427009","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","Schwirkowski, P.","2969","2018","08","04","Southern America","Brazil","Santa Catarina","APA do Rio Turvo, Próximo à estrada sentido Turvo",NA,"Árvore, esciófita. Cálice verde-avermelhado, corola branca; Floresta Ombrófila Mista. Estágio secundário avançado de regeneração. Borda do fragmento.","MBM427009",NA,"O.Berg","Schwirkowski, P.","Campo Alegre","-49.245556","-26.221944","950","950",NA,NA,"-49.245556","-26.221944","2018",NA,NA,"10","29",NA,NA,NA,NA,NA,NA
"228","2020-12-21 16:36:39-03","MBM","MBM","427235","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","Verdi, M.; Martins, E.M.; Veiga, O.N.; Martins, E.M.; Veiga, O.N.","5578","2010","08","27","Southern America","Brazil","Paraná","Morro dos Perdidos, APA Estadual de Guaratuba",NA,"Arbustiva, fruto amarelo; Floresta Ombrófila Densa. Estágio avançado de regeneração. Interior do fragmento.","MBM427235",NA,"O.Berg","Sobral, M.","Guaratuba","-48.966667","-25.868889","954","954",NA,NA,"-48.966667","-25.868889","2010",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA
"229","2020-12-21 16:36:39-03","MBM","MBM","299826","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","Silva, J.M.; Abe, L.M.; Abe, L.M.","4216","2004","11","23","Southern America","Brazil","Paraná","Fazenda Mato Limpo, Berneck",NA,NA,"MBM299826","MBM299826","O.Berg","Sobral, M.","Adrianópolis","-48.9911003112793","-24.6571998596191",NA,NA,NA,NA,NA,NA,NA,"49901","auto",NA,NA,NA,NA,NA,NA,NA,NA
"230","2020-12-21 16:36:39-03","MBM","MBM","87454","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","Landrum, L.R.","4135","1982","01","14","Southern America","Brazil","Rio de Janeiro","Itaipuaçu, Falso Pão de Açúcar",NA,NA,"MBM087454","MBM087454","O.Berg","Sobral, M.","Niterói","-43.1035995483398","-22.88330078125",NA,NA,NA,NA,NA,NA,NA,"14785","auto",NA,NA,NA,NA,NA,NA,NA,NA
"231","2020-12-21 16:36:39-03","MBM","MBM","317794","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","Baitello, J.B.","332","1989","12","13","Southern America","Brazil","São Paulo","Parque Estadual da Serra do Mar",NA,NA,"MBM317794","MBM317794","O.Berg","Sobral, M.","Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA,NA,NA
"232","2020-12-21 16:36:43-03","MBM","MBM","296167","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","stictosepala","Eugenia stictosepala","Hatschbach, G.; Hatschbach, M.; Ribas, O.S.; Hatschbach, M.; Ribas, O.S.","77610","2004","06","08","Southern America","Brazil","Minas Gerais","Serra do Cabral, Morro da Torre",NA,NA,"MBM296167","MBM296167","Kiaersk.","Sobral, M.","Joaquim Felício","-44.1721992492676","-17.7574996948242",NA,NA,NA,NA,NA,NA,NA,"37503","auto",NA,NA,NA,NA,NA,NA,NA,NA
"233","2020-12-21 16:36:43-03","MBM","MBM","193676","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","stictosepala","Eugenia stictosepala","Peixoto, A.L.","1539","1980","12","18","Southern America","Brazil","Espírito Santo","Reserva Florestal",NA,NA,"MBM193676","MBM193676","Kiaersk.","Barroso, G.M.","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA
"234","2020-12-21 16:36:43-03","MBM","MBM","113631","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","stictosepala","Eugenia stictosepala","Hatschbach, G.; Cordeiro, J.; Cordeiro, J.","51206","1987","04","09","Southern America","Brazil","Paraná","Serra de Castelhanos",NA,NA,"MBM113631","MBM113631","Kiaersk.","Sobral, M.","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA
"235","2020-12-21 16:36:43-03","MBM","MBM","296166","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","stictosepala","Eugenia stictosepala","Hatschbach, G.; Hatschbach, M.; Ribas, O.S.; Hatschbach, M.; Ribas, O.S.","77575","2004","06","08","Southern America","Brazil","Minas Gerais","Serra do Cabral, Morro da Torre",NA,NA,"MBM296166","MBM296166","Kiaersk.","Sobral, M.","Joaquim Felício","-44.1721992492676","-17.7574996948242",NA,NA,NA,NA,NA,NA,NA,"37503","auto",NA,NA,NA,NA,NA,NA,NA,NA
"236","2020-12-21 16:36:43-03","MBM","MBM","22050","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","stictosepala","Eugenia stictosepala","Hatschbach, G.","20333","1968","11","13","Southern America","Brazil","Paraná","Serra Capivari Grande",NA,NA,"MBM022050","MBM022050","Kiaersk.","Sobral, M.","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA,NA
"237","2020-12-21 16:36:43-03","MBM","MBM","131685","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","stictosepala","Eugenia stictosepala","Hatschbach, G.; Silva, J.M.; Silva, J.M.","53531","1989","10","14","Southern America","Brazil","Paraná","Descampado",NA,NA,"MBM131685","MBM131685","Kiaersk.","Sobral, M.","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA
"238","2020-12-21 16:36:43-03","MBM","MBM","17860","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","stictosepala","Eugenia stictosepala","Hatschbach, G.","26671","1971","05","02","Southern America","Brazil","Paraná","Morro do Cauvi",NA,NA,"MBM017860",NA,"Kiaersk.","Hatschbach, G.","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA
"239","2020-12-21 16:36:43-03","MBM","MBM","63699","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","stictosepala","Eugenia stictosepala","Hatschbach, G.","27063","1971","09","29","Southern America","Brazil","Paraná","Serra do Araçatuba",NA,NA,"MBM063699","MBM063699","Kiaersk.","Sobral, M.","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA
"240","2020-12-21 16:36:43-03","MBM","MBM","105638","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","stictosepala","Eugenia stictosepala","Martinelli, G.; et al.; et al.","9984","1984","10","10","Southern America","Brazil","Rio de Janeiro","Paraíso",NA,NA,"MBM105638","MBM105638","Kiaersk.",NA,"Magé","-43.040599822998","-22.6527996063232",NA,NA,NA,NA,NA,NA,NA,"20531","auto",NA,NA,NA,NA,NA,NA,NA,NA
"241","2020-12-21 16:36:43-03","MBM","MBM","29520","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","stictosepala","Eugenia stictosepala","Sucre, D.; et al.; et al.","4456","1984","10","10","Southern America","Brazil","Rio de Janeiro","Mata do Rumo, Jardim Botânico",NA,NA,"MBM029520","MBM029520","Kiaersk.","Barroso, G.M.","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA
"242","2020-12-21 16:36:43-03","MBM","MBM","214042","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","stictosepala","Eugenia stictosepala","Bastos, E.B.; et al.; et al.","23","1994","09","09","Southern America","Brazil","São Paulo","Pariquera-Açu",NA,NA,"MBM214042","MBM214042","Kiaersk.","Kawasaki, M.L.","Pariquera-Açu","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA,NA
"243","2020-12-21 16:36:43-03","MBM","MBM","189454","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","stictosepala","Eugenia stictosepala","Moraes, P.L.R. de","735","1994","11","17","Southern America","Brazil","São Paulo","Parque Estadual Carlos Botelho",NA,NA,"MBM189454","MBM189454","Kiaersk.","Barroso, G.M.","São Miguel Arcanjo","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA,NA,NA
"244","2020-12-21 16:36:43-03","MBM","MBM","325448","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","stictosepala","Eugenia stictosepala","Ivanauskas, N.M.; et al.; et al.","6183","2006","08","31","Southern America","Brazil","São Paulo","Trilha do Temível",NA,NA,"MBM325448","MBM325448","Kiaersk.","Aguiar, O.T.","São Miguel Arcanjo","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA,NA,NA
"245","2020-12-21 16:36:43-03","MBM","MBM","14387","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","stictosepala","Eugenia stictosepala melanogyna","Lindeman, J.; Haas, H.; Haas, H.","189","1966","01","08","Southern America","Brazil","Paraná","Estrada da Graciosa, Vista Cavalcanti",NA,NA,"MBM014387","MBM014387","D.Legrand","Sobral, M.","Morretes","-48.834400177002","-25.476900100708",NA,NA,"melanogyna",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA
"246","2020-12-21 16:36:44-03","MBM","MBM","89481","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","tenuifolia","Eugenia tenuifolia","Hatschbach, G.","47728","1984","04","08","Southern America","Brazil","Espírito Santo","Rod. BR-101, Reserva florestal da Sooretama",NA,NA,"MBM089481","MBM089481","O.Berg","Sobral, M.","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA
"247","2019-11-01 15:28:29-03","PUC-RIO","FCAB","6240","PreservedSpecimen","Plantae",NA,"Angiospermae","Myrtaceae","Eugenia","prasina","Eugenia prasina","F.V. Santos","09","2006","04","21",NA,"Brasil","Rio de Janeiro","Maciço da Pedra Branca, Floresta do Camorim, Bacia",NA,"Continuação da localidade: floresta com estágio sucessional de aproximadamente 50 anos.&nf;Árvore de aproximadamente 5m de altura, com diâmetro a altura do peito de 0,23m.","006240",NA,"O.Berg",NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA
"248","2019-11-01 15:28:29-03","PUC-RIO","FCAB","5493","PreservedSpecimen","Plantae",NA,"Angiospermae","Myrtaceae","Eugenia","prasina","Eugenia prasina","R.R. Oliveira; D. Flores; C.A.L. Oliveiraa","s.n.","1997","09","02",NA,"Brasil","Rio de Janeiro","Trilha para o Pico do Papagaio, Ilha Grande",NA,"3m. de altura ,com frutos verdes, arvoreta.","005493",NA,"O.Berg","D. Flores","Angra dos Reis","-44.3180999755859","-23.0067005157471",NA,NA,NA,NA,NA,NA,"1997","32988","auto","09",NA,NA,NA,NA,NA,NA,NA
"249","2019-11-01 15:28:29-03","PUC-RIO","FCAB","6425","PreservedSpecimen","Plantae",NA,"Angiospermae","Myrtaceae","Eugenia","prasina","Eugenia prasina","R.R. Oliveira; Solórzano, A.","2487","2003","02","14",NA,"Brasil","Rio de Janeiro","Maciço da Pedra Branca, Floresta do Camorim., Serra do Macaco, bacia do Rio Caçambe. Em floresta secundária localizada no divisor de drenagem.",NA,"Indivíduo com DAP= 7cm, altura = 6m. Flores esverdeadas.","006425",NA,"O.Berg","M.C. Souza","Rio de Janeiro","-43.2075004577637","-22.9027996063232","313","313",NA,NA,NA,NA,"2016","57442","auto","05","25",NA,NA,NA,NA,NA,NA
"250","2019-11-01 15:28:29-03","PUC-RIO","FCAB","6291","PreservedSpecimen","Plantae",NA,"Angiospermae","Myrtaceae","Eugenia","prasina","Eugenia prasina","A. Solórzano; Santos, F.V.; Schnoor, F.M.","63","2005","03","05",NA,"Brasil","Rio de Janeiro","Parque Estadual da Pedra Branca, Morro da Mesa.",NA,"Árvore com 8m de altura. Espécie ocorrente em floresta secundária (cerca de 50 anos) à cerca de 300m altitude, no colo entre dois morros.","006291",NA,"O.Berg","Marcelo da Costa Souza","Rio de Janeiro","-43.2075004577637","-22.9027996063232","300","300",NA,NA,NA,NA,"2005","57442","auto","03","01",NA,NA,NA,NA,NA,NA
"251","2015-11-07 06:34:28-02","MNHN","RECOLNAT_MNHN_P","P01902560","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","jurujubensis","Eugenia jurujubensis","Glaziou, A.",NA,"1873","12","18",NA,"Brésil",NA,"(Rio Jan.) Jurujuba","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902560' target='other'> <mi>dwc_moreinfo</mi></a>","P01902560","P01902560_01","Kiaersk.","Mazine-Capelo",NA,NA,NA,NA,NA,NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7638",NA,NA
"252","2015-11-07 06:34:33-02","MNHN","RECOLNAT_MNHN_P","P01902561","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","jurujubensis","Eugenia jurujubensis","Glaziou, A.",NA,"1873","12","18",NA,"Brésil",NA,"(Rio Jan.) Jurujuba","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902561' target='other'> <mi>dwc_moreinfo</mi></a>","P01902561","P01902561_01","Kiaersk.","Mazine-Capelo",NA,NA,NA,NA,NA,NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7638",NA,NA
"253","2015-09-04 21:56:10-03","MNHN","RECOLNAT_MNHN_P","P05291346","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","jurujubensis","Eugenia jurujubensis",NA,NA,NA,NA,NA,NA,"Brasil",NA,"Brasilia, s.l.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291346' target='other'> <mi>dwc_moreinfo</mi></a>","P05291346","P05291346_01","Kiaersk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2015-09-04 21:56:10-03","MNHN","RECOLNAT_MNHN_P","P05291347","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","jurujubensis","Eugenia jurujubensis","Claussen",NA,"1839","4","1",NA,"Brasil","Rio de Janeiro","Montagne de Corcovado.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291347' target='other'> <mi>dwc_moreinfo</mi></a>","P05291347","P05291347_01","Kiaersk.",NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,"Cat 682",NA,NA
"255","2015-09-04 20:39:03-03","MNHN","RECOLNAT_MNHN_P","P05131023","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","Vauthier",NA,"1836","1","1",NA,"Brasil","Rio de Janeiro",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05131023' target='other'> <mi>dwc_moreinfo</mi></a>","P05131023","P05131023_01","O.Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"104",NA,NA
