"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","continentOcean","country","stateProvince","county","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","month","day","locality","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","previousCatalogNumber"
"372","2021-03-21 19:35:26-03","UFC","EAC","37498","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","bahiensis","Inga bahiensis","Benth.",NA,"Luetzelburg, P.","25851","1936","Southern America","Brasil","Ceará",NA,NA,NA,NA,"Árvore ca 15m ;Frondosa; copa redondaTronco linheiro;Madeira de lei, Fructos;Flores muchas amarelas.. Flor Branca.","EAC0037498",NA,"03","25","Cariri, Margens dos rios.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","2021-03-21 19:35:26-03","UFC","EAC","30226","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Lyra-Lemos, R.P.; Staviski, M.N.R.","987","1982","Southern America","Brasil","Alagoas","Messias","-35.8417015075684","-9.38333034515381",NA,"Árvore ca 9,0m alt.;&nf;Solo bem drenado.Flor Branca.","EAC0030226","EAC0030226","11","23","A 10kmdo acesso a Murici. Ruderal de beira de estrada.","Fernandes, A.; et al.",NA,NA,"13570","auto","2002","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2021-03-21 19:35:26-03","UFC","EAC","42153","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Lima, J.R.","253","2007","Southern America","Brasil","Ceará","Aratuba","-39.0449981689453","-4.41833019256592",NA,"Árvore.Sotavento.; Mata seca","EAC0042153","EAC0042153","09","19","Sítio Fernandes.Elev. 893m.","Lima, J.R.",NA,NA,"11686","auto","2008","01","10",NA,NA,NA,NA,NA,NA,NA,NA
"375","2021-03-21 19:35:26-03","UFC","EAC","16989","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Fernandes, A.; Matos, F.J.A.","EAC16989","1990","Southern America","Brasil","Ceará","Barbalha","-39.30419921875","-7.31111001968384",NA,"Arvoreta.","EAC0016989","EAC0016989","10","30","Chapada do Araripe.","Lima, H.C.; et al.",NA,NA,"22868","auto","2002","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","2021-03-21 19:35:26-03","UFC","EAC","26011","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Castro, A.S.F.","494","1997","Southern America","Brasil","Ceará","Baturité","-38.8847007751465","-4.32860994338989",NA,"Árvore.; Mata úmida alterada","EAC0026011","EAC0026011","12","26","Morro dos Jesuítas, Área de cultivo.","Lima, H.C.",NA,NA,"35980","auto","2002","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","2021-03-21 19:35:26-03","UFC","EAC","7106","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Castro, A.J.; Nunes, E.","s.n.","1979","Southern America","Brasil","Ceará","Capistrano","-38.9014015197754","-4.46999979019165",NA,"Árvore de 5 a 10m . Flor Branca.; Terreno cultivado","EAC0007106","EAC0007106","10","16","Serra de Vicente.","Fernandes, A.; Nunes, E.",NA,NA,"16641","auto","2003","02","14",NA,NA,NA,NA,NA,NA,NA,NA
"378","2021-03-21 19:35:26-03","UFC","EAC","27272","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Castro, A.S.F.","625","1998","Southern America","Brasil","Ceará","Cascavel","-38.2419013977051","-4.13305997848511",NA,"Árvore ca. 7,0m alt..","EAC0027272","EAC0027272","12","20","Estrada de preaoca à Guanancés.","Fernandes, A.; et al.",NA,NA,"42722","auto","2002","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2021-03-21 19:35:26-03","UFC","EAC","28710","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Castro, A.S.F.","764","1999","Southern America","Brasil","Ceará","Caucaia","-38.6530990600586","-3.73610997200012",NA,". Flor Branca.","EAC0028710","EAC0028710","11","15","Tucundubá.","Fernandes, A.; et al.",NA,NA,"40484","auto","2002","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2021-03-21 19:35:26-03","UFC","EAC","35267","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Lima-Verde, L.W.","1083","2000","Southern America","Brasil","Ceará","Crateús","-40.6775016784668","-5.1783299446106",NA,"Floresta","EAC0035267","EAC0035267","02","22","Serra das Almas.",NA,NA,NA,"43216","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2021-03-21 19:35:26-03","UFC","EAC","32596","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Castro, A.S.F.","1420","2003","Southern America","Brasil","Ceará","Cruz","-40.1716995239258","-2.91777992248535",NA,"Árvore;&nf;Substrato arenoso..; Mata ciliar","EAC0032596","EAC0032596","04","21","Margem do rio Acarau.","Castro, A.S.F.",NA,NA,"34517","auto","2006","10","17",NA,NA,NA,NA,NA,NA,NA,NA
"382","2021-03-21 19:35:26-03","UFC","EAC","16518","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Custódio, A.V.","s.n.","1989","Southern America","Brasil","Ceará","Fortaleza","-38.543098449707","-3.71722006797791",NA,NA,"EAC0016518","EAC0016518","09","23","Casa José de Alencar.","Fernandes, A.; Nunes, E.",NA,NA,"19924","auto","1990","03","27",NA,NA,NA,NA,NA,NA,NA,NA
"383","2021-03-21 19:35:26-03","UFC","EAC","29080","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Fernandes, A.","EAC29080","2000","Southern America","Brasil","Ceará","Guaraciaba do Norte","-40.747501373291","-4.16694021224976",NA,"Arvoreta; Floresta úmida","EAC0029080","EAC0029080","03","22","Chapada da Ibiapaba.","Fernandes, A.; et al.",NA,NA,"39588","auto","2002","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2021-03-21 19:35:26-03","UFC","EAC","8254","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Fernandes, A.","EAC8254","1980","Southern America","Brasil","Ceará","Guaraciaba do Norte","-40.747501373291","-4.16694021224976",NA,"Árvore de 3 a 5m alt.. Fruto Marrom; Mata","EAC0008254","EAC0008254","09","21","Estrada para Várzea dos Espinhos.","Fernandes, A.; et al.",NA,NA,"39588","auto","2002","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2021-03-21 19:35:26-03","UFC","EAC","18467","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Figueiredo, M.A.","s.n.","1991","Southern America","Brasil","Ceará","Guaramiranga","-38.9331016540527","-4.26332998275757",NA,"Árvore.. Flor Branca.","EAC0018467","EAC0018467","10","06","Serra de Baturité.","Fernandes, A.; et al.",NA,NA,"13198","auto","2002","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2021-03-21 19:35:26-03","UFC","EAC","20978","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Oliveira, M.R.L.","s.n.","1993","Southern America","Brasil","Ceará","Guaramiranga","-38.9331016540527","-4.26332998275757",NA,"Árvore.. Flor Creme","EAC0020978","EAC0020978","11","13","Sítio Gana Brava.","Fernandes, A.; et al.",NA,NA,"13198","auto","2002","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2021-03-21 19:35:26-03","UFC","EAC","23396","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Figueiredo, M.A.","s.n.","1995","Southern America","Brasil","Ceará","Itapipoca","-39.8316993713379","-3.36167001724243",NA,"Árvore; Mancha de cerrado","EAC0023396","EAC0023396","10","30","Pedra D'Água, distrito de Deserto, bacia do Rio Mu, Margem do Rio Mundaú","Fernandes, A.; Nunes, E.; Lima, H.C.",NA,NA,"44579","auto","2002","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2021-03-21 19:35:26-03","UFC","EAC","4141","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Fernandes, A.","EAC4141","1978","Southern America","Brasil","Ceará","Maranguape","-38.6856002807617","-3.89083003997803",NA,NA,"EAC0004141","EAC0004141","10","10","Serra de maranguape.","Fernandes, A.; et al.",NA,NA,"40608","auto","2002","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","2021-03-21 19:35:26-03","UFC","EAC","32291","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Fernandes, A.","EAC32291","2003","Southern America","Brasil","Ceará","Meruoca","-40.4550018310547","-3.54167008399963",NA,"Arvoreta.; Mata","EAC0032291","EAC0032291","01","17","Serra da Meruoca.","Fernandes, A.",NA,NA,"14054","auto","2003","01","20",NA,NA,NA,NA,NA,NA,NA,NA
"390","2021-03-21 19:35:26-03","UFC","EAC","9934","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Fernandes, A.; Nunes, E.","EAC9934","1981","Southern America","Brasil","Ceará","Meruoca","-40.4550018310547","-3.54167008399963",NA,"Árvore de 8 a 10m; Mata","EAC0009934","EAC0009934","03","09","Sítio Sto. Antõnio, Serra da Meruoca.","Lima, H.C.",NA,NA,"14054","auto","2002","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2021-03-21 19:35:26-03","UFC","EAC","2855","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Fernandes, A.; Nunes, E.","EAC2855","1976","Southern America","Brasil","Ceará","Mulungu","-38.9963989257812","-4.30556011199951",NA,". Flor Alva.","EAC0002855","EAC0002855","08","14","Serra de Baturité.","Fernandes, A.",NA,NA,"10506","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2021-03-21 19:35:26-03","UFC","EAC","46868","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Carvalho, A.M.M.","s.n.","2010","Southern America","Brasil","Ceará","Mulungu","-38.9963989257812","-4.30556011199951",NA,NA,"EAC0046868","EAC0046868","03","10","Sitio Jequitibá, estrada Guaramiranga","Castro, A.S.F.",NA,NA,"10506","auto","2010","04","30",NA,NA,NA,NA,NA,NA,NA,NA
"393","2021-03-21 19:35:26-03","UFC","EAC","25756","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Severino, L.I.V.S.","s.n.","1997","Southern America","Brasil","Ceará","Mulungu","-38.9963989257812","-4.30556011199951",NA,NA,"EAC0025756","EAC0025756","09","20","Sítio São Roque.","Fernandes, A.; Nunes, E.",NA,NA,"10506","auto","1997","10","01",NA,NA,NA,NA,NA,NA,NA,NA
"394","2021-03-21 19:35:26-03","UFC","EAC","4206","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Fernandes, A.","EAC4206","1978","Southern America","Brasil","Ceará","Pacatuba","-38.6203002929688","-3.98416996002197",NA,"Árvore de 8 à 10m alt.. Flor Estame branco.; Mata","EAC0004206","EAC0004206","10","03","Sítio Pitaguari, Serra da Aratanha.","Fernandes, A.; Bezerra, P.",NA,NA,"16295","auto","1979","10","11",NA,NA,NA,NA,NA,NA,NA,NA
"395","2021-03-21 19:35:26-03","UFC","EAC","46785","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Lima, J.R.","215","2007","Southern America","Brasil","Ceará","Pacoti","-38.9233016967773","-4.22499990463257",NA,"Árvore.; Floresta estacional decídua","EAC0046785","EAC0046785","09","20","Direção à mata da Amazônia, Vertente sotavento.",NA,NA,NA,"9622","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2021-03-21 19:35:26-03","UFC","EAC","428","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Bezerra, P.","367","1942","Southern America","Brasil","Ceará","São Benedito","-40.8650016784668","-4.0486102104187",NA,NA,"EAC0000428","EAC0000428","01","05","Serra da Ibiapaba, Corguinho.","Lima, H.C.",NA,NA,"27894","auto","2002","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2021-03-21 19:35:26-03","UFC","EAC","5092","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Fernandes, A.; Matos, F.J.A.","EAC5092","1978","Southern America","Brasil","Ceará","Ubajara","-40.9211006164551","-3.85443997383118",NA,"Árvore utilizada no sombreamento de cafesais.","EAC0005092","EAC0005092","11","03","Na quebrada da Serra da Ibiapaba - Parque Nacional de Ubajara.","Fernandes, A.; Bezerra, P.",NA,NA,"27385","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2021-03-21 19:35:26-03","UFC","EAC","33032","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Fernandes, A.","EAC33032","2003","Southern America","Brasil","Ceará","Ubajara","-40.9211006164551","-3.85443997383118",NA,". Flor Branca.; Mata subúmida","EAC0033032","EAC0033032","09","04","Parque de Ubajara - Serra Grande.","Fernandes, A.",NA,NA,"27385","auto","2003","09","04",NA,NA,NA,NA,NA,NA,NA,NA
"399","2021-03-21 19:35:26-03","UFC","EAC","31062","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Fernandes, A.","EAC31062","2001","Southern America","Brasil","Ceará","Ubajara","-40.9211006164551","-3.85443997383118",NA,"Arvoreta, flor creme; Mata úmida","EAC0031062","EAC0031062","11","02","Parque nacional de Ubajara.","Fernandes, A.; et al.",NA,NA,"27385","auto","2002","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2021-03-21 19:35:26-03","UFC","EAC","27863","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Fernandes, A.; Nunes, E.; Paula-Zárate, E.L.","EAC27863","1999","Southern America","Brasil","Ceará","Ubajara","-40.9211006164551","-3.85443997383118",NA,"Árvore.; Mata úmida","EAC0027863","EAC0027863","02","25","Planalto-Gruta, Planalto da Ibiapaba, Parnna.","Fernandes, A.; Nunes, E.","700","700","27385","auto","1999","03","05",NA,NA,NA,NA,NA,NA,NA,NA
"401","2021-03-21 19:35:26-03","UFC","EAC","2659","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Fernandes, A.","EAC2659","1975","Southern America","Brasil","Ceará","Uruburetama","-39.50830078125","-3.625",NA,". Flor Alva.","EAC0002659","EAC0002659","11","25","Serra da Uruburetama.","Fernandes, A.; et al.",NA,NA,"10183","auto","2002","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2021-03-21 19:35:26-03","UFC","EAC","32468","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Castro, A.S.F.","1397","2003","Southern America","Brasil","Ceará","Viçosa do Ceará","-41.0922012329102","-3.56222009658813",NA,"Mata úmida","EAC0032468","EAC0032468","01","22","Olaria.","Castro, A.S.F.",NA,NA,"34051","auto","2003","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2021-03-21 19:35:26-03","UFC","EAC","5575","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Fernandes, A.; Martins, P.; Castro, A.J.","EAC5575","1979","Southern America","Brasil","Maranhão","Arari","-44.7799987792969","-3.45360994338989",NA,"Arbórea, terreno alagado; Capoeira","EAC0005575","EAC0005575","02","18","Br 222, Bamburral.","Fernandes, A.; Bezerra, P.",NA,NA,"46661","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2021-03-21 19:35:26-03","UFC","EAC","2317","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Fernandes, A.","EAC2317","1973","Southern America","Brasil","Maranhão","Barra do Corda","-45.2433013916016","-5.50555992126465",NA,"Árvore mediana..","EAC0002317",NA,"07","13","Núcleo colonial.","Fernandes, A.; et al.",NA,NA,"116584","auto","2002","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2021-03-21 19:35:26-03","UFC","EAC","28683","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Resende, U.M.","268","1990","Southern America","Brasil","Mato Grosso do Sul","Aquidauana","-55.7872009277344","-20.4710998535156",NA,"Arbóreo. Flor Alva.","EAC0028683","EAC0028683","11","18","Vale do riacho de Captação de água do Colégio Cera.","Fernandes, A.; et al.",NA,NA,"212961","auto","2002","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2021-03-21 19:35:26-03","UFC","EAC","28685","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Conceição, C.A.","s.n.","1990","Southern America","Brasil","Mato Grosso do Sul","Miranda","-56.3782997131348","-20.2406005859375",NA,"Árvore.","EAC0028685","EAC0028685","11","04","Margem Dioreita do Rio Miranda.","Fernandes, A.; et al.",NA,NA,"92112","auto","2002","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2021-03-21 19:35:26-03","UFC","EAC","30303","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Fernandes, A.","EAC30303","2001","Southern America","Brasil","Paraíba","Sousa","-38.228099822998","-6.7591700553894",NA,"Arvoreta.; Mata ciliar","EAC0030303","EAC0030303","01","26","Parque dos Dinossauros.","Fernandes, A.; et al.",NA,NA,"21208","auto","2002","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","2021-03-21 19:35:26-03","UFC","EAC","53776","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Costa Lima, T.","28","1999","Southern America","Brasil","Pernambuco","Recife","-34.8810997009277","-8.05389022827148",NA,"Árvore ca. 8 m alt.; flor com cálice esverdeado e corola amarela, estame branco.","EAC0053776","EAC0053776","11","30","Parque Dois Irmãos","Queiroz, L.P.",NA,NA,"18865","auto","2003","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2021-03-21 19:35:26-03","UFC","EAC","40881","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Silveira, A.P.; Oliveira, R.F.","493","2002","Southern America","Brasil","Ceará","Guaramiranga","-38.971111","-4.371389",NA,"Floresta Ombrófila Montana","EAC0040881","EAC0040881","12","19","Sítio Lagoa","Oliveira, R.F.; Silveira, A.P.",NA,NA,NA,NA,"2002","12","19","-38.971111","-4.371389",NA,NA,NA,NA,NA,NA
"410","2021-03-21 19:35:26-03","UFC","EAC","37502","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Luetzelburg, P.","s.n.","1933","Southern America","Brasil",NA,NA,NA,NA,NA,"Higrofílo. Flor Branca.","EAC0037502",NA,"09","14","Margem do Rio Granjeiro.","Fernandes, A.",NA,NA,NA,NA,"1963","02","15",NA,NA,NA,NA,NA,NA,NA,NA
"411","2021-03-21 19:35:26-03","UFC","EAC","40876","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Silveira, A.P.; Oliveira, R.F.","87","2004","Southern America","Brasil","Ceará","Guaramiranga","-38.931667","-4.218056",NA,NA,"EAC0040876","EAC0040876","08","10","Sítio Arvoredo., Levantamento Fitossociológico Ponto 41 Quadrante","Gomes, V.",NA,NA,NA,NA,"2004","08","10","-38.931667","-4.218056",NA,NA,NA,NA,NA,NA
"412","2021-03-21 19:35:26-03","UFC","EAC","40878","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Silveira, A.P.; Oliveira, R.F.","361","2002","Southern America","Brasil","Ceará","Guaramiranga","-38.971167","-4.206028",NA,"Floresta Ombrófila Montana","EAC0040878","EAC0040878","09","25","Sitio Lagoa","Lima-Verde, L.W.; Nunes E.",NA,NA,NA,NA,"2005","08","10","-38.971167","-4.206028",NA,NA,NA,NA,NA,NA
"413","2021-03-21 19:35:26-03","UFC","EAC","42354","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Silveira, A.P.; Oliveira, R.F.","490","2002","Southern America","Brasil","Ceará","Guaramiranga","-38.971167","-4.206028",NA,"Árvore 10m.; Floresta Ombrófila Montana","EAC0042354","EAC0042354_1 EAC0042354_2","12","19","Sítio Lagoa","Gomes, V.",NA,NA,NA,NA,"2004","03","10","-38.971167","-4.206028",NA,NA,NA,NA,NA,NA
"414","2021-03-21 19:35:26-03","UFC","EAC","49152","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Silveira, A.; Oliveira, R.F.","329","2002","Southern America","Brasil","Ceará","Guaramiranga","-38.971167","-4.206028",NA,NA,"EAC0049152","EAC0049152","09","23","Sítio Lagoa",NA,"940","940",NA,NA,NA,NA,NA,"-38.971167","-4.206028",NA,NA,NA,NA,NA,NA
"415","2021-03-21 19:35:26-03","UFC","EAC","49347","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Lima-Verde, L.W.","353008","2008","Southern America","Brasil","Ceará","Baturité","-38.915083","-4.303167",NA,"Fanerófita, arbórea, flor verde esbranquiçada,estudo polínico n° 94; Mata úmida serrana","EAC0049347","EAC0049347","10","21","Mata do Machado, Sítio Labirinto das Taveiras, Barlavento","Lima-Verde, L.W.","690","690",NA,NA,"2008","02","21","-38.915083","-4.303167",NA,NA,NA,NA,NA,NA
"416","2021-03-21 19:35:26-03","UFC","EAC","51148","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Silveira, A.; Oliveira, R.F.","31","2003","Southern America","Brasil","Ceará","Guaramiranga","-38.931806","-4.218056",NA,"Árvore, 6m.","EAC0051148","EAC0051148","08","08","Sítio Arvoredo, estudo fitossociológico P17, Q1.","Gomes, V.","935","935",NA,NA,"2004","11","15","-38.931806","-4.218056",NA,NA,NA,NA,NA,NA
"417","2021-03-21 19:35:26-03","UFC","EAC","51402","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Silveira, A.; Oliveira, R.F.","329","2002","Southern America","Brasil","Ceará","Guaramiranga","-38.971167","-4.206028",NA,"Fitossociologia, P28 Q4.","EAC0051402","EAC0051402","09","23","Sítio Lagoa","Lima-Verde, L.W.","940","940",NA,NA,"2012","02","29","-38.971167","-4.206028",NA,NA,NA,NA,NA,NA
"418","2021-03-21 19:35:26-03","UFC","EAC","52393","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Loiola, M.I.B.; et al.","1829","2012","Southern America","Brasil","Ceará","Ubajara","-40.914083","-3.807889",NA,"Árvore, +/- 5m; fruto aveludados.","EAC0052393","EAC0052393","06","06","Parque Nacional de Ubajara, Entrada do parque.","Loiola, M.I.B.","857","857",NA,NA,"2012",NA,NA,"-40.914083","-3.807889",NA,NA,NA,NA,NA,NA
