"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","typeStatus","stateProvince","locality","imagecode","scientificNameAuthorship","county","decimalLongitude","decimalLatitude","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","individualCount","fieldNumber","relatedCatalogItem","sex"
"170","2019-11-27 13:46:18-03","UFS","ASE","37967","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Déda, RM; Freire, GS; Santos, E; Silva, AS","349","2016","08","26","Southern America","Brasil",NA,NA,"Subarbusto com cerca de 40 cm. Flores amarelas.; Mata Atlântica. Solo Argiloso.","ASE0039166","Magnoliophyta",NA,NA,"Sergipe","Área de Compensação Ambiental da fábrica CIMESA",NA,"(Gardner) Cabrera","Laranjeiras","-37.0926","-10.4914","Déda, RM",NA,NA,"2016","10","04",NA,NA,"-37.0926","-10.4914",NA,NA,NA,NA,NA
"171","2019-11-27 13:46:18-03","UFS","ASE","40937","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Déda, RM; Santos, E; Freire, GS; Silva, AS","488","2017","08","16","Southern America","Brasil",NA,NA,"Herbácea com 40-50 cm de altura. Inflorescência em capítulo, no ápice dos ramos. Corola amarela e anteras castanho-escuras.; Vegetação característica de Mata Atlântica.","ASE0042475","Magnoliophyta",NA,NA,"Sergipe","Área de reflorestamento misto da Fábrica CIMESA",NA,"(Gardner) Cabrera","Laranjeiras","-37.0939","-10.4923","Déda, RM",NA,NA,"2017","08","16",NA,NA,"-37.0939","-10.4923",NA,NA,NA,NA,NA
"172","2019-11-27 13:46:18-03","UFS","ASE","35537","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Prata, AP; Carregosa, T; Freire, GS; Déda, RM; Silva, BD; Santos, E","3705","2014","10","07","Southern America","Brasil",NA,NA,"Herbácea, Ca. 40 cm. Flor amarela.","ASE0003868","Magnoliophyta",NA,NA,"Sergipe","Povoado Várzea","ASE0003868","(Gardner) Cabrera","Laranjeiras","-37.1011","-10.4823","Carregosa, T",NA,NA,"2014","12","01",NA,NA,"-37.1011","-10.4823",NA,NA,NA,NA,NA
"173","2019-11-27 13:46:18-03","UFS","ASE","34312","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Santana Júnior, JA; Schottino, SC; Figueiredo, MAM","190","2015","06","10","Southern America","Brasil",NA,NA,"Herbácea. Flores amarelas. Aproximadamente 40 cm.; Mata Atlântica","ASE0032954","Magnoliophyta",NA,NA,"Sergipe","Fundo do Posto Flecha, na margem do Rio Sergipe, No entorno da Caverna de Pedra Branca","ASE0032954","(Gardner) Cabrera","Maruim","-37.0753","-10.4618","Santana Júnior, JA",NA,NA,"2015","07","21",NA,NA,"-37.0753","-10.4618",NA,NA,NA,NA,NA
"174","2019-11-27 13:46:18-03","UFS","ASE","27634","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Silva, TR; Santos, JPS","110","2012","11","09","Southern America","Brasil",NA,NA,"Erva, capítulo amarelo. Folhas pilosas.; Mata Atlântica","ASE0031974","Magnoliophyta",NA,NA,"Sergipe","Floresta Nacional do Ibura","ASE0031974","(Gardner) Cabrera","Nossa Senhora do Socorro","-37.083","-10.5034","Silva, TR",NA,NA,"2013","04","19",NA,NA,"-37.083","-10.5034",NA,NA,NA,NA,NA
"175","2019-11-27 13:46:18-03","UFS","ASE","35327","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Santana Júnior, JA; Siva, EJ; Schettino, SC; Figueiredo, MAM","370","2015","09","28","Southern America","Brasil",NA,NA,"Arbusto. Aproximadamente 1 m. Flores amarelas.; Mata Atlântica","ASE0035990","Magnoliophyta",NA,NA,"Sergipe","Povoado Oiteiros, No entorno da caverna dos Tambores","ASE0035990","(Gardner) Cabrera","Nossa Senhora do Socorro","-37.1013","-10.5147","Santana Júnior, JA",NA,NA,"2015","12","15",NA,NA,"-37.1013","-10.5147",NA,NA,NA,NA,NA
"176","2019-11-27 13:46:18-03","UFS","ASE","35400","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Santana Júnior, JA; Siva, EJ; Schettino, SC; Figueiredo, MAM","397","2015","09","28","Southern America","Brasil",NA,NA,"Herbácea. Aproximadamente 60 cm. Inflorescência amarela.; Mata Atlântica","ASE0036341","Magnoliophyta",NA,NA,"Sergipe","Povoado Oiteiros, No entorno das cavernas: Caverna do Formigueiro, Caverna das Duas Ferroadas, Caverna do Morcego Solitário e Caverna do Pau Cruzado","ASE0036341","(Gardner) Cabrera","Nossa Senhora do Socorro","-37.1007","-10.5129","Santana Júnior, JA",NA,NA,"2015","10","19",NA,NA,"-37.1007","-10.5129",NA,NA,NA,NA,NA
"177","2019-11-27 13:46:18-03","UFS","ASE","38400","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Silva, FO; Fabricante, JR","4","2016","10","27","Southern America","Brasil",NA,NA,"Subarbusto. 50 cm. Inflorescência em capítulo com flores amarelas. Frutos verdes com estrutura que lembra espinhos e frutos secos com coloração de palha. Folhas verdes opostas e pilosas. Caule verde.; Caatinga/Mata Atlântica.","ASE0039794","Magnoliophyta",NA,NA,"Sergipe","Ambiente ciliar do rio Vaza-Barris., Ambiente conservado, próximo a rio lótico, presença de serrapilheira, presença de rochas e de líquens. Ambiente aberto.",NA,"(Gardner) Cabrera","São Domingos","-37.3451","-10.5011","Silva, FO",NA,NA,"2016","11","11",NA,NA,"-37.3451","-10.5011",NA,NA,NA,NA,NA
"178","2020-10-09 11:41:14-03","UFS","ASE","42531","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Silva, FO; Fabricante, JR","4","2016","10","27","Southern America","Brasil",NA,NA,"Subarbusto. Aproximadamente 50 cm. Folhas verdes opostas e pilosas flores amarelas frutos verdes com estrutura que lembra espinhos frutos secos com coloração de palha caule verde. &nf;; Transição entre Caatinga e Mata Atlântica","ASE0044013","Magnoliophyta",NA,NA,"Sergipe","Rio Vaza Barris, Ambiente ciliar do Rio Vaza-Barris",NA,"(Gardner) Cabrera","São Domingos","-37.34514","-10.501126","Fabricante, JR","25","25","2016","10","29",NA,NA,"-37.34514","-10.501126",NA,NA,NA,NA,NA
"179","2019-11-27 13:46:18-03","UFS","ASE","33693","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Santana Júnior, JA; Silva, EJ; Lopes, LJO; Schottino, SC; Silva, JAJ","149","2015","02","20","Southern America","Brasil",NA,NA,"Herbácea. Aproximadamente 90 cm. Flores amarelas.; Caatinga","ASE0006354","Magnoliophyta",NA,NA,"Sergipe","Povoado Bom Sucesso, No entorno da Caverna toca da raposa","ASE0006354","(Gardner) Cabrera","Simão Dias","-37.5224","-10.4316","Santana Júnior, JA",NA,NA,"2015","03","30",NA,NA,"-37.5224","-10.4316",NA,NA,NA,NA,NA
"180","2021-03-01 16:24:04-03","UNICAMP","UEC","86665","S","Plantae","Asteraceae","Echinocephalum","angustifolium","Echinocephalum angustifolium","Vasconcellos, JM","SPSF669","1944","10","25",NA,"Brazil",NA,NA,"Em capoeiras de lugares pouco úmidos.","UEC122753","Magnoliopsida",NA,NA,"Paraíba",NA,"UEC122753","Gardner","Areia","-35.7","-6.966667",NA,NA,NA,NA,NA,NA,NA,NA,"-35.7","-6.966667",NA,NA,NA,NA,NA
"181","2021-03-01 16:24:38-03","UNICAMP","UEC","116815","S","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Moraes, MD; Damasceno Junior, GA","547","2000","11","28",NA,"Brazil",NA,NA,"Herbácea ca. 1m de alt., flores amarelas, estames enegrecidos, sem xilopódio.; Local úmido, solo arenoso.","UEC128360","Magnoliopsida",NA,NA,"Mato Grosso do Sul","Estrada para Codrasa.","UEC128360","(Gardner) Cabrera","Ladário","-57.529444","-19.190278","Moraes, MD",NA,NA,NA,NA,NA,NA,NA,"-57.529444","-19.190278",NA,NA,NA,NA,NA
"182","2021-03-01 16:24:38-03","UNICAMP","UEC","118371","S","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Bicudo, LRH; Campos, CJ; Barbosa, SB","128","1998","10","14",NA,"Brazil",NA,NA,"1 m de altura, frutos verdes.; Mata de galeria.","UEC128361","Magnoliopsida",NA,NA,"São Paulo","Rio do Peixe, estarda de Panarama Campinal. 21°33'14.0S, 51°55'24.6W. Alt. 290.","UEC128361","(Gardner) Cabrera",NA,NA,NA,"Alves, M",NA,NA,"2014","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2021-03-01 16:24:38-03","UNICAMP","UEC","2553","S","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Gibbs, PE; Shepherd, GJ; Andrade, JB; Bufarah, GBG","5151","1977","07","21",NA,"Brazil",NA,NA,"Erva até 50cm. Capitulo amarelo.; Beira do Pantanal.","UEC065693","Magnoliopsida",NA,NA,"Mato Grosso","Ca. 90km W de Miranda, estrada a Corumbá.","UEC065693","(Gardner) Cabrera",NA,NA,NA,"Alves, M",NA,NA,"2014","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2021-03-01 16:24:38-03","UNICAMP","UEC","134896","S","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Souza, VC; Souza, JP; Oliveira, ACP","26710","2001","07","29",NA,"Brazil",NA,NA,"Erva, ca. 40 cm alt. Capítulos amarelos.; Caatinga.","UEC128363","Magnoliopsida",NA,NA,"Bahia","Próximo á BR 116. 12°29'55,1S; 39°2053,5W.","UEC128363","(Gardner) Cabrera","Santo Estevão","-39.2513999938965","-12.4302997589111","Alves, M",NA,NA,"2014","10",NA,"17140","auto",NA,NA,NA,NA,NA,NA,NA
"185","2021-03-01 16:24:38-03","UNICAMP","UEC","113504","S","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Allem, AC; Vieira, G","2602","1979","10","10",NA,"Brazil",NA,NA,"Arbusto ramificado 1m de altura. Hábitode cresciemento ereto, cor da flor amarela. Frequencia abundante.","UEC128362","Magnoliopsida",NA,NA,"Distrito Federal","Fazenda Santa Isabel.","UEC128362","(Gardner) Cabrera","Brasília","-47.9296989440918","-15.7797002792358","Monge, M",NA,NA,"2002","03",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"186","2019-11-19 14:04:56-03","UFRPE","PEUFR","51375","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","A.C.O. Silva","69","2011","05","23",NA,"Brasil",NA,NA,NA,"PEUFR051375",NA,NA,NA,"Pernambuco",NA,NA,"(Gardner) Cabrera","Caruaru","-35.922222","-8.238333","L.L. Santos","535","535",NA,NA,NA,NA,NA,"35º55'20''W","08º14'18''S",NA,NA,NA,NA,NA
"187","2019-11-19 14:04:56-03","UFRPE","PEUFR","8660","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","A.P.O. Paula",NA,"1988","07","12",NA,"Brasil",NA,NA,"Planta sob arbusto; flores amarelas; caule erecto; florescimento anual; visitação por abelhas do gênero Apis","PEUFR008660",NA,NA,NA,"Pernambuco","Usina São José",NA,"(Gardner) Cabrera","Caruaru","-35.9761009216309","-8.28332996368408","R. Pereira",NA,NA,NA,NA,NA,"35136","auto",NA,NA,NA,NA,NA,NA,NA
"188","2020-06-23 19:49:48-03","UFPB","JPB","17319","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Moura, OT","JPB17319","1990","06","09","Southern America","Brasil",NA,NA,NA,NA,"Angiosperma","Dicotyledon",NA,"Paraíba",NA,NA,"(Gardner) Cabr.","João Pessoa","-34.863056","-7.115",NA,"47","47",NA,NA,NA,NA,NA,"-34.863056","-7.115",NA,NA,NA,NA,NA
"189","2020-04-22 16:17:49-03","UFPB","JPB","29462","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Gadelha Neto, PC","113","1992","01","01","Southern America","Brasil",NA,NA,NA,NA,"Angiosperma","Dicotyledon",NA,"Paraíba",NA,NA,"(Gardner) Cabr.","Sousa","-38.228056","-6.759444",NA,"220","220",NA,NA,NA,NA,NA,"-38.228056","-6.759444",NA,NA,NA,NA,NA
"190","2020-04-22 16:17:49-03","UFPB","JPB","29466","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Gadelha Neto, PC; Moreira, HM","251","1992","01","01","Southern America","Brasil",NA,NA,NA,NA,"Angiosperma","Dicotyledon",NA,"Paraíba",NA,NA,"(Gardner) Cabr.","Sousa","-38.228056","-6.759444",NA,"220","220",NA,NA,NA,NA,NA,"-38.228056","-6.759444",NA,NA,NA,NA,NA
"191","2020-04-22 16:17:49-03","UFPB","JPB","988","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Xavier, LP","JPB988","1942","09","29","Southern America","Brasil",NA,NA,NA,NA,"Angiosperma","Dicotyledon",NA,"Paraíba",NA,NA,"(Gardner) Cabr.","Alagoinha","-35.544722","-6.95",NA,"133","133",NA,NA,NA,NA,NA,"-35.544722","-6.95",NA,NA,NA,NA,NA
"192","2020-05-25 12:21:52-03","UFPB","JPB","4335-1","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Agra, MF","299","1980","06","27","Southern America","Brasil",NA,NA,"; DESC: Arbusto",NA,"Angiosperma","Dicotyledon",NA,"Paraíba",NA,NA,"(Gardner) Cabr.","Lagoa Seca","-35.8535995483398","-7.17082977294922",NA,NA,NA,NA,NA,NA,"10323","auto",NA,NA,NA,NA,NA,NA,NA
"193","2020-04-22 16:17:49-03","UFPB","JPB","490","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Xavier, LP","JPB490","1941","10","11","Southern America","Brasil",NA,NA,NA,NA,"Angiosperma","Dicotyledon",NA,"Pernambuco",NA,NA,"(Gardner) Cabr.","Surubim","-35.7546997070312","-7.83305978775024",NA,NA,NA,NA,NA,NA,"16100","auto",NA,NA,NA,NA,NA,NA,NA
"194","2019-01-17 11:24:31-02","PUCRS","MPUC","9072","S","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia",NA,NA,"1989","02","23","South America","Argentina",NA,NA,NA,NA,NA,"Asterales",NA,"Misiones","Porto Azara, rio Uruguaí",NA,"(Gardner) Cabrera","Apóstoles",NA,NA,"Equipe do Projeto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida","1",NA,NA,NA
"195","2021-03-16 17:50:54-03","UCS","HUCS","31336","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Silva, J.M.","4783","2006","06","10",NA,"Paraguai",NA,NA,"Herbario MBM; Campo cerrado",NA,"Angiospermae","Asterales",NA,"Amambay","Arredores",NA,"(Gardner) Cabrera","Pedro Juan Caballero",NA,NA,"Robinson, H.",NA,NA,"2006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2019-04-23 11:53:40-03","UNEMAT","HERBAM","14026","S","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Gomes, L.A.; et al.","783","2012","09","20",NA,"Brasil",NA,NA,NA,"HERBAM014026",NA,NA,NA,"Sergipe",NA,NA,"(Gardner) Cabrera","Laranjeiras","-37.1699981689453","-10.8064002990723",NA,NA,NA,NA,NA,NA,"16026","auto",NA,NA,NA,NA,NA,NA,NA
"197","2019-08-16 08:38:36-03","UTFPR","HCF","24292","S","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","M.H. Santos","78","2014","09","03",NA,"Brasil",NA,NA,"flor amarela.",NA,NA,NA,NA,"SE",NA,NA,"(Gardner) Cabrera","Amparo de São Francisco","-36.929444","-10.134167","M.H. Santos",NA,NA,NA,NA,NA,NA,NA,"36°55'46 W","10°08'03 S",NA,NA,NA,NA,NA
"198","2020-06-29 09:29:32-03","UFRRJ","RBR","11590","S","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","L. Ramalho","36","1934","08",NA,NA,"Brasil",NA,NA,NA,"RBR00011590",NA,NA,NA,"Pernambuco","Campo de Criação de Rio Branco","RBR00011590","(Gardner) Cabrera","Pernambuco",NA,NA,"F.R. Silveira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2021-03-21 19:32:56-03","UFC","EAC","60321","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Miranda, R.R.; Gomes, F.M.; Oliveira, C.","97","2016","03","21","Southern America","Brasil",NA,NA,"Erva, 1.40 m, forma de vida caméfita, flor amarela.","EAC0060321","Dicotyledon",NA,NA,"Ceará","Embrapa.","EAC0060321","(Gardner) Cabrera","Sobral","-40.326039","-3.769908","Miranda, R.R.; Gomes, F.M.",NA,NA,"2016","08","23",NA,NA,"-40.326039","-3.769908",NA,NA,NA,NA,NA
"200","2021-03-21 19:32:55-03","UFC","EAC","14458","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Grupo Pedra do Cavalo","69","1980","05",NA,"Southern America","Brasil",NA,NA,NA,"EAC0014458","Dicotyledon",NA,NA,"Bahia","Vale dos rios Paraguaçu e Jacuípe, Margem do rio Jacuípe","EAC0014458","(Gardner) Cabrera","Cachoeira","-38.9557991027832","-12.6183004379272","Alves, M.",NA,NA,"2016","04",NA,"26884","auto",NA,NA,NA,NA,NA,NA,NA
"201","2021-03-21 19:32:55-03","UFC","EAC","21611","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Medeiros, J.B.L.P.; Lima-Verde, L.W.","s.n.","1994","05","30","Southern America","Brasil",NA,NA,"Erva; Caatinga","EAC0021611","Dicotyledon",NA,NA,"Ceará","Serra de Baturité, Faz. Araçanga","EAC0021611","(Gardner) Cabrera","Capistrano","-38.9014015197754","-4.46999979019165","Alves, M.",NA,NA,"2016","04",NA,"16641","auto",NA,NA,NA,NA,NA,NA,NA
"202","2021-03-21 19:32:55-03","UFC","EAC","17186","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Noronha, P.R.","s.n.","1991","05","05","Southern America","Brasil",NA,NA,"Herbácea, apícola, independente, frequência média, flor amarela; Caatinga","EAC0017186","Dicotyledon",NA,NA,"Ceará","Fazenda Feijão","EAC0017186","(Gardner) Cabrera","Caridade","-39.1925010681152","-4.23222017288208","Castro, A.S.F.",NA,NA,"2011","06","10","30627","auto",NA,NA,NA,NA,NA,NA,NA
"203","2021-03-21 19:32:55-03","UFC","EAC","35633","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Soares, A.A.","12","2005","04","22","Southern America","Brasil",NA,NA,"Herbáceo, flor amarela","EAC0035633","Dicotyledon",NA,NA,"Ceará","Grajaú","EAC0035633","(Gardner) Cabrera","Crateús","-40.6775016784668","-5.1783299446106","Alves, M.",NA,NA,"2016","04",NA,"43216","auto",NA,NA,NA,NA,NA,NA,NA
"204","2021-03-21 19:32:55-03","UFC","EAC","50485","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Mamede, M.","267","2002",NA,NA,"Southern America","Brasil",NA,NA,"Experimento de germinação em casa de vegetação. Flor amarela.","EAC0050485","Dicotyledon",NA,NA,"Ceará","Campus do Pici, Solo bruno não cálcico.","EAC0050485","(Gardner) Cabrera","Fortaleza","-38.543098449707","-3.71722006797791","Lima-Verde, L.W.; Mamede, M.",NA,NA,"2003","02",NA,"19924","auto",NA,NA,NA,NA,NA,NA,NA
"205","2021-03-21 19:32:55-03","UFC","EAC","50486","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Mamede, M.","333","2002",NA,NA,"Southern America","Brasil",NA,NA,"EXperimento de germinação em casa de vegetação. Flor amarela.","EAC0050486","Dicotyledon",NA,NA,"Ceará","Campus do Pici, Solo bruno não cálcico.","EAC0050486","(Gardner) Cabrera","Fortaleza","-38.543098449707","-3.71722006797791","Lima-Verde, L.W.; Mamede, M.",NA,NA,"2003","02",NA,"19924","auto",NA,NA,NA,NA,NA,NA,NA
"206","2021-03-21 19:32:55-03","UFC","EAC","43362","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Moro, M.F.; Menezes, M.O.T.; Souza, S.S.G.","412","2008","05","30","Southern America","Brasil",NA,NA,"Herbácea flor amarela","EAC0043362","Dicotyledon",NA,NA,"Ceará","Fazenda Natália, Beira da trilha do gado","EAC0043362","(Gardner) Cabrera","General Sampaio","-39.4543991088867","-4.05278015136719","Alves, M.",NA,NA,"2016","04",NA,"15114","auto",NA,NA,NA,NA,NA,NA,NA
"207","2021-03-21 19:32:55-03","UFC","EAC","43346","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Moro, M.F.; Menezes, M.O.T.; Souza, S.S.G.","40","2007","04","28","Southern America","Brasil",NA,NA,"erva; obs: área com cipós e spp. lenhosas c/ porte entre 5 e 7m.; Caatinga","EAC0043346","Dicotyledon",NA,NA,"Ceará","RPPN Fancy Nunes","EAC0043346","(Gardner) Cabrera","General Sampaio","-39.4543991088867","-4.05278015136719","Alves, M.",NA,NA,"2016","04",NA,"15114","auto",NA,NA,NA,NA,NA,NA,NA
"208","2021-03-21 19:32:55-03","UFC","EAC","43287","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Moro, M.F.; Menezes, M.O.T.; Souza, S.S.G.","41","2007","04","28","Southern America","Brasil",NA,NA,"Erva; Flor amarela; área cm cipós e spp. lenhosas c/ 5 - 7m de altura.; Caatinga","EAC0043287","Dicotyledon",NA,NA,"Ceará","RPPN Fancy Nunes, Fazenda Natália","EAC0043287","(Gardner) Cabrera","General Sampaio","-39.4543991088867","-4.05278015136719","Alves, M.",NA,NA,"2016","04",NA,"15114","auto",NA,NA,NA,NA,NA,NA,NA
"209","2021-03-21 19:32:55-03","UFC","EAC","31623","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Sales, M.","s.n.","2002","05","20","Southern America","Brasil",NA,NA,"Subarbusto, flor amarela, frequente; Caatinga","EAC0031623","Dicotyledon",NA,NA,"Ceará","Estrada do Fio, Cacimba Salgada, Área 6","EAC0031623","(Gardner) Cabrera","Irauçuba","-39.7832984924316","-3.74610996246338","Alves, M.",NA,NA,"2016","04",NA,"47778","auto",NA,NA,NA,NA,NA,NA,NA
"210","2021-03-21 19:32:55-03","UFC","EAC","31754","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Carvalho, A.M.M.","24","2001","03","04","Southern America","Brasil",NA,NA,"Flor amarela","EAC0031754","Dicotyledon",NA,NA,"Ceará","Vlia Mimoza (8)","EAC0031754","(Gardner) Cabrera","Irauçuba","-39.7832984924316","-3.74610996246338","Alves, M.",NA,NA,"2016","04",NA,"47778","auto",NA,NA,NA,NA,NA,NA,NA
"211","2021-03-21 19:32:55-03","UFC","EAC","49227","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Miranda, A.M.; Manso, K.","6337","2011","04","12","Southern America","Brasil",NA,NA,"Subarbusto, caule verde, folha membranácea, flor amarela; Caatinga","EAC0049227","Dicotyledon",NA,NA,"Ceará","Maciço do Pereiro, orla da mata","EAC0049227","(Gardner) Cabrera","Jaguaribe","-38.621898651123","-5.89056015014648","Alves, M.",NA,NA,"2016","04",NA,"45831","auto",NA,NA,NA,NA,NA,NA,NA
