"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","fieldNumber","typeStatus","individualCount","relatedCatalogItem"
"206","2020-07-23 12:15:57-03","CEPLAC","CEPEC","5005","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii",NA,"A. Giaretta","T. S. dos Santos","291","1968","12","10",NA,"Brasil","Bahia","UNA","Faz. São Rafael.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36070","auto",NA,NA,NA,NA,"30/03/1987"
"207","2020-07-23 12:15:57-03","CEPLAC","CEPEC","14973","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii",NA,"A. Giaretta","S. A. Mori","11031","1978","10","29",NA,"Brasil","Bahia","UNA","Km 17 da estrada que liga BR-101 (São José)/BA-215.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36070","auto",NA,NA,NA,NA,"30/03/1987"
"208","2020-07-23 12:15:57-03","CEPLAC","CEPEC","133056","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii",NA,"A. Giaretta","M. P. M. de Lima","234",NA,NA,NA,NA,"Brasil","Rio de Janeiro","ITATIAIA",NA,"-44.5633010864258","-22.4960994720459",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA
"209","2020-07-23 12:15:57-03","CEPLAC","CEPEC","70306","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii",NA,"A. Giaretta","D. Sucre","5959","1969","09","23",NA,"Brasil","Rio de Janeiro","rio de janeiro","Restinga de Jacarepaguá, ao S da Pedra de Itauna.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,"30/09/2006"
"210","2020-07-23 12:15:57-03","CEPLAC","CEPEC","70305","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii",NA,"A. Giaretta","D. Sucre","5935","1969","09","15",NA,"Brasil","Rio de Janeiro","rio de janeiro","Restinga de Jacarepaguá, ao SW da Pedra de Itaúna.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,"30/09/2006"
"211","2020-07-23 12:15:57-03","CEPLAC","CEPEC","118828","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii",NA,"M. Sobral","J. Mattos","8873","2001","03","05",NA,"Brasil","São Paulo","SÃO PAULO","Jupia. Ca. Ca. 8Km da cidade.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,"30/12/1992"
"212","2019-12-20 18:46:42-03","UFSJ","HUFSJ","2290","S","Plantae",NA,NA,"Myrtaceae","Eugenia","rostrata","Eugenia rostrata","O.Berg","Sobral, M","Folli, DA","6630","2010","05","30",NA,"Brasil","Bahia","Porto Seguro","Propriedade Symbiosis Investimentos.","-39.168639","-16.567361",NA,NA,NA,"Porte arbóreo, fruto maduro roxo, fruto imaturo verde, seiva incolor. fuste cilíndrica.","HUFSJ002290",NA,"2011",NA,NA,"-39.168639","-16.567361",NA,NA,NA,NA,NA,NA,NA
"213","2019-12-20 18:46:42-03","UFSJ","HUFSJ","7789","S","Plantae",NA,NA,"Myrtaceae","Eugenia","rostrata","Eugenia rostrata","O.Berg","Sobral, M","Kollmann, L; Bausen, E; Ribeiro.","5752","2002","11","19",NA,"Brasil","Espírito Santo","Santa Maria de Jetibá","Belém, terreno de Paulo Seick (área 1). Beira de pasto. Trilha da Taquara.","-40.7461013793945","-20.040599822998","700","700",NA,"Arbusto de 3m. Frutos verdes e vermelhos.","HUFSJ007789",NA,"2012",NA,NA,NA,NA,"31867","auto",NA,NA,NA,NA,NA
"214","2019-02-27 14:02:55-03","UFSJ","HUFSJ","4742","S","Plantae",NA,NA,"Myrtaceae","Eugenia","rostrata","Eugenia rostrata","O.Berg","Sobral, M","Assis, AM","778","2000","01","07",NA,"Brasil","Espírito Santo","Guarapari","Parque Estadual Paulo César Vinha.","-40.5110015869141","-20.6580009460449",NA,NA,NA,"Fruto verde e vinoso. Planta com 3m de altura. Borda de mata (trilha).","HUFSJ004742",NA,"2013",NA,NA,NA,NA,"28401","auto",NA,NA,NA,NA,NA
"215","2019-02-27 14:02:54-03","UFSJ","HUFSJ","2292","S","Plantae",NA,NA,"Myrtaceae","Eugenia","rostrata","Eugenia rostrata","O.Berg","Sobral, M","Folli, DA","2271","1994","04","06",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale.","-40.0722007751465","-19.3910999298096",NA,NA,NA,"Porte arbóreo, fruto maduro roxo, fruto imaturo verde claro, casca áspera.","HUFSJ002292",NA,"2011",NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA
"216","2019-02-27 14:02:54-03","UFSJ","HUFSJ","2291","S","Plantae",NA,NA,"Myrtaceae","Eugenia","rostrata","Eugenia rostrata","O.Berg","Sobral, M","Folli, DA","2222","1994","02","24",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale.","-40.0722007751465","-19.3910999298096",NA,NA,NA,"Fruto maduro vermelho, fruto imaturo verde claro, descamação em escamas, fuste achatada, casca áspera.","HUFSJ002291",NA,"2011",NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA
"217","2019-02-27 14:02:54-03","UFSJ","HUFSJ","2310","S","Plantae",NA,NA,"Myrtaceae","Eugenia","rostrata","Eugenia rostrata","O.Berg","Souza, MC","Souza, V","218","1991","10","16",NA,"Brasil","Espírito Santo","Vila Velha","Próximo a Rodovia do Sol, lado esquerdo, próximo ao Posto Shell, indo de Vilha Velha/ Barra do Jacú.","-40.2924995422363","-20.3297004699707",NA,NA,NA,"Porte arbóreo, botão vermelho, flor branca, seiva incolor, fuste cilíndrica, casca áspera.","HUFSJ002310",NA,"2005","11","23",NA,NA,"27156","auto",NA,NA,NA,NA,NA
"218","2020-03-06 10:39:38-03","UNIRIO","HUNI","3915","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii","O.Berg",NA,"A.C.A. Defaveri",NA,"2015","12","10",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Parque Natural Municipal Bosque da Barra (PNM Bosque da Barra)","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"HUNI00003915",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"219","2019-11-01 15:05:48-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","rostrata","Eugenia rostrata","O. Berg","Giaretta, A","Fraga, CN","496","1999","09","28","Southern America","Brasil","Espírito Santo","Vila Velha","Restinga da Barra do Jucu, próximo a Morada do Sol, em frente do Camping Club","-40.2924995422363","-20.3297004699707",NA,NA,NA,"Folhas verde escuro adoxial e verde claro abaxial, flores com sépalas vermelhas pétalas brancas e estames brancos. Arbusto de +/- 4m.; Mata da restinga",NA,NA,"2016","05",NA,NA,NA,"27156","auto",NA,NA,NA,NA,NA
"220","2019-11-01 15:05:48-03","UnB","UB","183223","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","rostrata","Eugenia rostrata","O. Berg","Proença, CEB","Farney, C; Silva, RA; Santos, SB","2905","1992","01","19","Southern America","Brasil","Sergipe","Santo Amaro das Brotas","Restinga após o rio Pomonga. Margem da rodovia SE 226","-37.0544013977051","-10.7889003753662",NA,NA,NA,"Arbusto, 1,5m; folhas coriáceas discolores verdes; inflorescência com escapo verde flores em botões verdes; Restinga",NA,NA,"2012",NA,NA,NA,NA,"21551","auto",NA,NA,NA,NA,NA
"221","2019-11-01 15:05:52-03","UnB","UB","142797","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii","O. Berg","Giaretta, A","Thomas, WW; et al.","13450","2003","03","19","Southern America","Brasil","Bahia","Ibirapitanga","22km N of Itamarati on BR 101, then 6,8km E on road to Embratel Tower. Reserva Municipal Cachoeira do Pau","-39.459167","-13.890833","690","690",NA,"leaves lustrous deep green above, pale green beneath; fruit yellow-green becoming reddish and then marroon.; Tree 16m.",NA,NA,"2018","05",NA,"-39.459167","-13.890833",NA,NA,NA,NA,NA,NA,NA
"222","2019-10-03 10:04:15-03","UFSCar","SORO","6593","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","rostrata","Eugenia rostrata","O.Berg","M. Sobral","Ferreira, M.C.; Pereira, A., Costa, J. & Mello, E.",NA,"1995","04","25",NA,"Brasil","Bahia","Lençóis","Chapadinha. Entrada da mata de grotão, fenda na Serra do Brejão. Mata de grotão. Vegetação arbórea aberta, muita umidade, epífitas e palmeiras do gênero Euterpe. Rochas areníticas, solo litólicos e areias hidromórficas.","-41.452778","-12.456944","980","980",NA,"Árvore de ca. 15 m de altura. Folhas simples. Botões florais e flores alvas. Frutos jovens verdes com manchas vináceas. Frequência: frequente.",NA,NA,"2004",NA,NA,"41°27'10W","12°27'25S",NA,NA,NA,NA,NA,NA,NA
"223","2019-10-03 10:04:15-03","UFSCar","SORO","6538","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","rostrata","Eugenia rostrata","O.Berg","A. Giaretta","Lopes, J.C.; Santos, D.Y.A.C.; Mello-Silva, R.","10","2008","10","22",NA,"Brasil","Rio de Janeiro","Armação de Búzios","José Gonçalves. Morro das Emerências. Trilha ao longo da encosta. Mata. Elev. 40-120 m.","-41.941972","-22.794472",NA,NA,NA,"Árvore 10 m alt., na orla da mata, atrás de cerca de arame. Folhas discolores. Frutos vermelhos a vináceos.",NA,NA,"2016","06",NA,"41°56'31.1W","22°47'40.1S",NA,NA,NA,NA,NA,NA,NA
"224","2019-10-03 10:04:15-03","UFSCar","SORO","6681","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","rostrata","Eugenia rostrata","O.Berg","M. Sobral","Harley, R.M.; Sakuragui, C.M.; Sano, P.T.; Atkins, S.; Souza, V.C.",NA,"1994","02","17",NA,"Brasil","Bahia","Palmeiras","Área de campo rupestre com escarpas rochosas íngremes e fendas onde ocorre mata com palmeiras e algumas epífitas. Próximo ao Rio Mucugezinho. Rod. Lençóis-Seabra, ca. 21 NW de Lençóis. 900-1100 m.s.m.","-41.452778","-12.4575","900","1100",NA,"Árvore, ca. 7m altura, com casca com ritidomas destacando-se; corola e filetes alvos, anteras creme. Campo rupestre sombreado.",NA,NA,"2004",NA,NA,"41°27'10W","12°27'27S",NA,NA,NA,NA,NA,NA,NA
"225","2019-10-03 10:04:15-03","UFSCar","SORO","7532","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","rostrata","Eugenia rostrata","O.Berg","M.C.Souza",NA,"218","1991","10","16",NA,"Brasil","Espírito Santo","Vila Velha","Barra do Jacú - Itaparica. Próx. A Rodovia do Sol, lado esquerdo, próximo ao Posto Shell, indo de Vila Velha/Barra do Jacú. Restinga. Projeto coleta de sementes.","-40.2924995422363","-20.3297004699707",NA,NA,NA,"Nome vulgar: Batinga barreira; Altura: 4m; Porte: Arbóreo; Forma de vida: terrestre; Cor/Botão: vermelho; Cor/Flor: branco.",NA,NA,"2005","11","23",NA,NA,"27156","auto",NA,NA,NA,NA,NA
"226","2019-10-03 10:04:15-03","UFSCar","SORO","7515","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","rostrata","Eugenia rostrata","O.Berg","A.Giaretta",NA,"252","1990","07","30",NA,"Brasil","Minas Gerais","Rio Vermelho","Fazenda Vargem do Machado. Árvore n°99 da parcela C3 do Ensaio de Manejo florestal. Capoeira.","-43.0092010498047","-18.2936000823975",NA,NA,NA,"Folhas discolores com face inferior mais clara, com cálice verdes.Nome vulgar: Batinga barreira; Altura: 7,0m; Porte: Arbóreo; Forma de vida: terrestre; Cor/Botão: amarelo claro.",NA,NA,"2015","07","01",NA,NA,"26996","auto",NA,NA,NA,NA,NA
"227","2019-10-03 10:04:15-03","UFSCar","SORO","7531","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","rostrata","Eugenia rostrata","O.Berg","M.Sobral",NA,"6630","2010","05","30",NA,"Brasil","Bahia","Porto Seguro","Trancoso. Propriedade Symbiosis Investimentos. Trancoso a fazenda coqueiro alto. Capoeirão. UTM X:482010 Y:8168296.","-39.0647010803223","-16.4496994018555",NA,NA,NA,"Nome vulgar: Batinga barreira; Altura: 2,5m; Porte: Arbóreo; Forma de vida: terrestre; Cor fruto maduro: roxo; Cor fruto imaturo: verde.",NA,NA,"2014","07","07","39°16'86,28W","16°56'73,71S","68835","auto",NA,NA,NA,NA,NA
"228","2019-10-03 10:04:15-03","UFSCar","SORO","6680","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","rostrata","Eugenia rostrata","O.Berg","M. Sobral","Conceição, A.A.; Grillo, A. & Batista, J.","491","1997","04","05",NA,"Brasil","Bahia","Palmeiras","Trilha Lençóis-Fumaça para baixo; Rio Capivara.","-41.5588989257812","-12.5289001464844",NA,NA,NA,"Flor alva. Fruto verde a vinho.",NA,NA,"2004",NA,NA,NA,NA,"20767","auto",NA,NA,NA,NA,NA
"229","2019-10-03 10:04:10-03","UFSCar","SORO","6677","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","cf. zuccarinii","Eugenia cf. zuccarinii","O. Berg","A. Giaretta","Harley, R.M.; Sakuragui, C.M.; Sano, P.T.; Atkins, S.; Souza, V.C.",NA,"1994","02","17",NA,"Brasil","Bahia","Palmeiras","Área de campo rupestre com escarpas rochosas íngremes e fendas onde ocorre mata com palmeiras e algumas epífitas. Próximo ao Rio Mucugezinho. Rod. Lençóis-Seabra, ca. 21 NW de Lençóis. 900-1100 m.s.m.","-41.452778","-12.4575","900","1100",NA,"Árvore de até 12m altura; pétalas e filetes alvos; anteras creme. Campo rupestre.",NA,NA,"2016","06",NA,"41°27'10W","12°27'27S",NA,NA,NA,NA,NA,NA,NA
"230","2017-09-11 17:11:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Eugenia","oxyphylla","Eugenia oxyphylla","O.Berg",NA,"Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"Dryas; HABITAT: Dryas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2017-09-11 17:11:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Eugenia","rostrata","Eugenia rostrata","O.Berg",NA,"Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"Brasilia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2017-09-11 17:11:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii","O.Berg",NA,"Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2021-02-08 12:43:52-03","UFRGS","ICN","094641","S","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","cf. rostrata","Eugenia cf. rostrata","O.Berg","Sobral, M","Santos, TS","s.n.","1972","04","20","América do Sul","Brasil","BA","Itapebi","BR 101, trecho rio Jequitionha ao Rio Pardo km 40 do primeiro.","-39.5339012145996","-15.9507999420166",NA,NA,NA,"Árvore com 12m x 25cm. Flores brancas; Mata",NA,NA,"1986","01",NA,NA,NA,"43726","auto",NA,NA,NA,NA,NA
"234","2020-08-26 10:49:59-03","MCN-FZBRS","HAS","74214","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","oxyphylla","Eugenia oxyphylla","Berg.","Legrand, D.","Reitz, R.","5578","1957","11",NA,NA,"Brasil","Santa Catarina","Joinville","Estrada Dona Francisca","-48.8456001281738","-26.3043994903564","600","600",NA,"Árvore 10m, fruto maduro roxo-escuro. Na mata","HAS0074214",NA,"1958",NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA
"235","2020-08-26 10:50:00-03","MCN-FZBRS","HAS","74446","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","rostrata","Eugenia rostrata","Berg.","Legrand, D.","Reitz, R.","5813","1957","12",NA,NA,"Brasil","Santa Catarina","São Francisco do Sul","Porto do Palmital, Garuva","-48.6380996704102","-26.2432994842529","10","10",NA,"Capoierão, arvoreta 8m de altura, frutos amduros alaranjados","HAS0074446",NA,"1958",NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA
"236","2020-08-26 10:50:00-03","MCN-FZBRS","HAS","74441","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","rostrata","Eugenia rostrata","Berg.",NA,"Mattos, J.","28391","1984","12",NA,NA,"Brasil","São Paulo","Piracicaba","Na rodovia Tietê-Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,NA,"No cerrado degradado, subarbusto com 20cm, inflorescência nova","HAS0074441",NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA
"237","2019-11-21 10:11:46-03","IBt","SP","313344","S","Plantae",NA,NA,"Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii","O.Berg","Giaretta, A","Sucre, D; Barroso, GM; Dunn, D","5959","1969","09","23",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Antiga Guanabara, Restinga de Jacarepaguá, mata de restinga situada ao lado sul da Pedra de Itauna.","-43.2075004577637","-22.9027996063232",NA,NA,NA,"Árvore ca. 9m alt., bastante frequente, sempre apresentando 3-6 fustes, cortex do fuste liso, fruto maduro vermelho arroxeado.","SP029164","SP029164","2017","10",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"238","2019-11-21 10:11:46-03","IBt","SP","313343","S","Plantae",NA,NA,"Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii","O.Berg","Giaretta, A","Sucre, D; Barroso, GM; Dunn, D","5935","1969","09","15",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Antiga Guanabara, Restinga de Jacarepaguá, mata de restinga situada do lado sul-oeste sa Pedra de itauna.","-43.2075004577637","-22.9027996063232",NA,NA,NA,"Árvore ca. 7m alt., caule rugoso, frutos ainda verdes.","SP029163","SP029163","2017","10",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"239","2019-11-21 10:11:46-03","IBt","SP","64496","S","Plantae",NA,NA,"Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii","O.Berg","Giaretta, A","Mattos, J; Handro, O","8872","1961","04","04",NA,"Brasil","São Paulo","Juquiá","Ca. 8km NE da cidade. Na mata secundária.","-47.6300010681152","-24.3199996948242",NA,NA,NA,"PLanta 2malt., botões e frutos imaturos.","SP057152","SP057152","2017","10",NA,NA,NA,"32505","auto",NA,NA,NA,NA,NA
"240","2019-11-21 10:11:46-03","IBt","SP","64497","S","Plantae",NA,NA,"Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii","O.Berg","Giaretta, A","Mattos, J; Handro, O","8873","1961","04","04",NA,"Brasil","São Paulo","Juquiá","Ca.8km NE da cidade. Na mata secundária.","-47.6300010681152","-24.3199996948242",NA,NA,NA,"Planta 3m alt., botões e frutos imaturos.","SP057153","SP057153","2017","10",NA,NA,NA,"32505","auto",NA,NA,NA,NA,NA
"241","2019-11-21 10:11:46-03","IBt","SP","321771","S","Plantae",NA,NA,"Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii","O.Berg","Giaretta, A","Bernacci, LC; Andrade, PRP; Belinello, R; Falivene, SMP; Silva, AMC","964","1995","01","10",NA,"Brasil","São Paulo","Pariquera-Açu","Estação Experimental do IAC","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"SP057149","SP057149","2017","10",NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA
"242","2019-11-21 10:11:46-03","IBt","SP","249762","S","Plantae",NA,NA,"Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii","O.Berg","Giaretta, A","Kirizawa, M; Lopes, EA; Sobral, M","2533","1991","11","05",NA,"Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba, Picada 5","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"SP057150","SP057150","2017","10",NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA
"243","2019-11-21 10:11:46-03","IBt","SP","270398","S","Plantae",NA,NA,"Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii","O.Berg","Giaretta, A","Ferreira, S","s.n.","1990","10","31",NA,"Brasil","São Paulo","São Bernardo do Campo","Parque Caminhos do Mar, Calçada do Lorena, setor A","-46.560001373291","-23.6900005340576",NA,NA,NA,NA,"SP057151","SP057151","2017","10",NA,NA,NA,"31119","auto",NA,NA,NA,NA,NA
