"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","locality","minimumElevationInMeters","maximumElevationInMeters","imagecode","recordNumber","infraspecificEpithet","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","class","previousCatalogNumber","typeStatus","relatedCatalogItem","relationshipType","individualCount","fieldNumber"
"47","2021-03-15 16:37:00-03","NY","NYBG","00854195","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","M. H. Nee",NA,NA,NA,"C. Luchiari","1993","10","27","Brazil","Rio de Janeiro","Silva Jardim","-42.3917","-22.6508",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1187287' target='other'> <mi>dwc_moreinfo</mi></a>","NY00854195","Reserva Biológica de Poço das Antas, Est. Juturnaiba km 7.",NA,NA,"NY00854195_01","80",NA,NA,NA,"Magnoliophyta","Solanales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","669706","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","S. D. Knapp",NA,NA,NA,"L. R. Landrum","1977","12","14","Brazil","Paraná","Guaraqueçaba","-48.5","-25.25",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=239583' target='other'> <mi>dwc_moreinfo</mi></a>","NY00669706","Ca. 30-40 km along road to Antonin.","10","200","NY00669706_01","2898",NA,NA,NA,"Magnoliophyta","Solanales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","669751","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","S. D. Knapp",NA,NA,NA,"R. Reitz","1954","07","17","Brazil","Santa Catarina","Luiz Alves","-48.941177","-26.748537",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=239572' target='other'> <mi>dwc_moreinfo</mi></a>","NY00669751","Braço Joaquim, Luis Alves. Itajaí","300","300","NY00669751_01","1953",NA,NA,NA,"Magnoliophyta","Solanales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","669686","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","M. H. Nee",NA,NA,NA,"M. Viana","1991","10","31","Brazil","Rio Grande do Sul","Caxias do Sul","-51.1792","-29.1683",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=239545' target='other'> <mi>dwc_moreinfo</mi></a>","NY00669686","Horto Florestal.","750","750","NY00669686_01","s.n.",NA,NA,NA,"Magnoliophyta","Solanales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","669708","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","M. H. Nee",NA,NA,NA,"J. Cordeiro","1994","11","11","Brazil","Paraná",NA,"-48.3849984","-25.575152",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=239516' target='other'> <mi>dwc_moreinfo</mi></a>","NY00669708","Pontal do Sul, 2km à oeste.","3","5","NY00669708_01","1191",NA,NA,NA,"Magnoliophyta","Solanales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","669716","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","S. D. Knapp",NA,NA,NA,"G. G. Hatschbach","1967","12","27","Brazil","Paraná","Campina Grande do Sul","-49.0553","-25.3058",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=239581' target='other'> <mi>dwc_moreinfo</mi></a>","NY00669716","Sitio do Belizario.","1100","1100","NY00669716_01","18184",NA,NA,NA,"Magnoliophyta","Solanales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","669736","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","S. D. Knapp",NA,NA,NA,"L. B. Smith","1964","12","15","Brazil","Santa Catarina","Catanduvas","-51.75","-27.05",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=239577' target='other'> <mi>dwc_moreinfo</mi></a>","NY00669736","17-19km west of Joaçaba.","700","800","NY00669736_01","13944",NA,NA,NA,"Magnoliophyta","Solanales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","669750","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","S. D. Knapp",NA,NA,NA,"R. Reitz","1957","10","27","Brazil","Santa Catarina","Sao José","-48.6272","-27.6156",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=239552' target='other'> <mi>dwc_moreinfo</mi></a>","NY00669750","Rancho de Taboa.","500","500","NY00669750_01","5543",NA,NA,NA,"Magnoliophyta","Solanales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","781555","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","S. D. Knapp",NA,NA,NA,"G. K. Gottsberger","1979","11","03","Brazil","São Paulo","Peruíbe","-47","-24.4667",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=239535' target='other'> <mi>dwc_moreinfo</mi></a>","NY00781555","Coastal region.",NA,NA,"NY00781555_01","12-31179",NA,NA,NA,"Magnoliophyta","Solanales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","669695","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","S. D. Knapp",NA,NA,NA,"O. T. Aguiar","1978","09","04","Brazil","São Paulo",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=239591' target='other'> <mi>dwc_moreinfo</mi></a>","NY00669695","Serra da Cantareira. Estrada da Pedra Grande.",NA,NA,"NY00669695_01","s.n.",NA,NA,NA,"Magnoliophyta","Solanales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","00697563","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","S. D. Knapp",NA,NA,NA,"Y. E. J. Mexia","1930","05","10","Brazil","Minas Gerais","Viçosa","-42.8817","-20.7542",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=831287' target='other'> <mi>dwc_moreinfo</mi></a>","NY00697563","Fazenda de Faziuma","700","700","NY00697563_01","4679a",NA,NA,NA,"Magnoliophyta","Solanales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","669726","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","M. H. Nee",NA,NA,NA,"J. C. Lindeman","1966","10","03","Brazil","Paraná",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=239548' target='other'> <mi>dwc_moreinfo</mi></a>","NY00669726","Between the road to Morretes and Antonina. Ca. 5km W of Antonina.",NA,NA,"NY00669726_01","2636",NA,NA,NA,"Magnoliophyta","Solanales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","669732","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","S. D. Knapp",NA,NA,NA,"P. K. H. Dusén","1915","11","11","Brazil","Paraná","Jaguariaíva","-49.7056","-24.2511",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=239564' target='other'> <mi>dwc_moreinfo</mi></a>","NY00669732","Jacarehý",NA,NA,"NY00669732_01","17309",NA,NA,NA,"Magnoliophyta","Solanales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","669698","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","S. D. Knapp",NA,NA,NA,"P. E. Gibbs","1976","11","09","Brazil","São Paulo","Ubatuba","-45.0697","-23.4303",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=239531' target='other'> <mi>dwc_moreinfo</mi></a>","NY00669698","Ao redor do Hotel das Flores.",NA,NA,"NY00669698_01","3484",NA,NA,NA,"Magnoliophyta","Solanales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","669745","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","S. D. Knapp",NA,NA,NA,"R. Reitz","1962","10","24","Brazil","Santa Catarina","Papanduva","-50.1442","-26.3706",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=239568' target='other'> <mi>dwc_moreinfo</mi></a>","NY00669745","Serra do Espigao.","1000","1000","NY00669745_01","13405",NA,NA,NA,"Magnoliophyta","Solanales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","669688","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","L. A. Mentz",NA,NA,NA,"M. Kirizawa","1988","11","24","Brazil","São Paulo","Cananéia","-47.966514","-25.140513",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=239556' target='other'> <mi>dwc_moreinfo</mi></a>","NY00669688","Parque Estadual da Ilha do Cardoso, morro de captaçao (represa).",NA,NA,"NY00669688_01","2116",NA,NA,NA,"Magnoliophyta","Solanales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","00724673","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","M. H. Nee",NA,NA,NA,"E. M. Zardini","1998","10","29","Paraguay","Canindeyú",NA,"-55.4380556","-24.1302778",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=866859' target='other'> <mi>dwc_moreinfo</mi></a>","NY00724673","Mbaracayú Natural Reserve, administered by Fundación Moisés Bertoni. Around Lagunita",NA,NA,NA,"49232",NA,NA,NA,"Magnoliophyta","Solanales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"64","2016-09-27 07:31:00-03","NY","NYBG","00724686","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina",NA,"S. D. Knapp",NA,NA,NA,"Bertoni","1951","11","13","Argentina","Misiones","Posadas",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=867218' target='other'> <mi>dwc_moreinfo</mi></a>","NY00724686","Mártires","140","140",NA,"5706",NA,NA,NA,"Magnoliophyta","Solanales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","669700","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","L. A. Mentz",NA,NA,NA,"F. de Barros","1990","12","02","Brazil","São Paulo","Cananéia","-47.912273","-25.064431",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=239557' target='other'> <mi>dwc_moreinfo</mi></a>","NY00669700","Ilha do Cardoso, restinga do Pereirinha.",NA,NA,"NY00669700_01","1972",NA,NA,NA,"Magnoliophyta","Solanales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","669683","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","L. A. Mentz",NA,NA,NA,"M. R. F. Melo","1985","12","03","Brazil","São Paulo","Cananéia","-47.9197","-25.0103",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=239558' target='other'> <mi>dwc_moreinfo</mi></a>","NY00669683","Ilha do Cardoso, Praia de Ipanema, encosta do Morro Ipanema.",NA,NA,"NY00669683_01","570",NA,NA,NA,"Magnoliophyta","Solanales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","669674","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","S. D. Knapp",NA,NA,NA,"L. Riedel","1832",NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=239534' target='other'> <mi>dwc_moreinfo</mi></a>","NY00669674",NA,NA,NA,"NY00669674_01","1079",NA,NA,NA,"Magnoliophyta","Solanales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"68","2016-09-27 07:31:00-03","NY","NYBG","00724683","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina",NA,"S. D. Knapp",NA,NA,NA,"E. Hassler","1900","10",NA,"Paraguay",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=867167' target='other'> <mi>dwc_moreinfo</mi></a>","NY00724683","In altoplanitie et decliviis Sierra de Maracayú. Iter ad Yerbales Montium Sierra de Maracayú",NA,NA,"NY00724683_01","5096",NA,NA,NA,"Magnoliophyta","Solanales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","719826","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.",NA,NA,NA,NA,"A. Quinet","1999","06","06","Brazil","Rio de Janeiro","Duque de Caxias","-43.25","-22.53333",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2520360' target='other'> <mi>dwc_moreinfo</mi></a>","NY00719826","Reserva da Petrobas. Rio Pedra Branca.","50",NA,"NY00719826_01","158",NA,NA,NA,"Magnoliophyta","Solanales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","669737","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","S. D. Knapp",NA,NA,NA,"L. R. Landrum","1981","12","06","Brazil","Santa Catarina","Itajaí","-48.58","-26.95",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=239578' target='other'> <mi>dwc_moreinfo</mi></a>","NY00669737","Playa Brava.","5","5","NY00669737_01","3983",NA,NA,NA,"Magnoliophyta","Solanales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","669734","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","S. D. Knapp",NA,NA,NA,"P. K. H. Dusén","1911","03","05","Brazil","Paraná",NA,"-48.631716","-25.548936",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=239561' target='other'> <mi>dwc_moreinfo</mi></a>","NY00669734","Alexandra.",NA,NA,"NY00669734_01","11493",NA,NA,NA,"Magnoliophyta","Solanales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","669728","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","M. H. Nee",NA,NA,NA,"J. C. Lindeman","1966","03","21","Brazil","Paraná",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=239511' target='other'> <mi>dwc_moreinfo</mi></a>","NY00669728","N of Boa Esperança, 30km SE of Jussara.",NA,NA,"NY00669728_01","675",NA,NA,NA,"Magnoliophyta","Solanales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","669691","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","J. R. Stehmann",NA,NA,NA,"S. A. C. Chiea","1991","04","04","Brazil","São Paulo","Cubatao","-46.29971","-23.777841",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=239525' target='other'> <mi>dwc_moreinfo</mi></a>","NY00669691","Paranapiacaba.",NA,NA,"NY00669691_01","613",NA,NA,NA,"Magnoliophyta","Solanales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","669678","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","M. H. Nee",NA,NA,NA,"W. W. Thomas","1988","02","24","Brazil","Espírito Santo","Guarapari","-40.47","-20.62",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=239547' target='other'> <mi>dwc_moreinfo</mi></a>","NY00669678","0.3km E of ES 060 on rd to Praia Setiba, 6km N of turn off to Praia do Morro in Guarapari.",NA,NA,"NY00669678_01","6155",NA,NA,NA,"Magnoliophyta","Solanales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","669719","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","S. D. Knapp",NA,NA,NA,"G. G. Hatschbach","1977","10","25","Brazil","Paraná","Tijucas do Sul","-49.1989","-25.9283",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=239582' target='other'> <mi>dwc_moreinfo</mi></a>","NY00669719","Pirai.",NA,NA,"NY00669719_01","40394",NA,NA,NA,"Magnoliophyta","Solanales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","00724677","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","M. H. Nee",NA,NA,NA,"E. M. Zardini","1991","03","09","Paraguay","Cordillera",NA,"-57.12","-25.2",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=866863' target='other'> <mi>dwc_moreinfo</mi></a>","NY00724677","Tobatí. Ybytú Silla mesa. Centra area","297","297",NA,"27090",NA,NA,NA,"Magnoliophyta","Solanales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","669707","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","M. H. Nee",NA,NA,NA,"P. Carvalho","1972","12","22","Brazil","Paraná","Irati","-50.6508","-25.4672",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=239515' target='other'> <mi>dwc_moreinfo</mi></a>","NY00669707","Colégio Florestal Estadual de Irati.",NA,NA,"NY00669707_01","157",NA,NA,NA,"Magnoliophyta","Solanales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","669739","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","S. F. Smith",NA,NA,NA,"R. A. Wasum","1989","12","02","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=239526' target='other'> <mi>dwc_moreinfo</mi></a>","NY00669739","Serra do Faxinal - estrada Itaimbezinho.",NA,NA,"NY00669739_01","s.n.",NA,NA,NA,"Magnoliophyta","Solanales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","00724676","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","M. H. Nee",NA,NA,NA,"E. M. Zardini","1988","12","03","Paraguay","Cordillera",NA,"-57.12","-25.2",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=866862' target='other'> <mi>dwc_moreinfo</mi></a>","NY00724676","Meseta Ybytú Silla, Serranía de Tobatí","297","297",NA,"8277",NA,NA,NA,"Magnoliophyta","Solanales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","00697217","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","S. D. Knapp",NA,NA,NA,"Y. E. J. Mexia","1930","05","15","Brazil","Minas Gerais","Viçosa","-42.8817","-20.7542",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=832066' target='other'> <mi>dwc_moreinfo</mi></a>","NY00697217","Fazenda da Creçiuma","700","700","NY00697217_01","4706",NA,NA,NA,"Magnoliophyta","Solanales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","669717","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","L. A. Mentz",NA,NA,NA,"G. G. Hatschbach","1992","12","17","Brazil","Paraná","Cerro Azul","-49.2608","-24.8236",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=239520' target='other'> <mi>dwc_moreinfo</mi></a>","NY00669717","Rod. Cerro Azul a Ribeira, próximo à descida para o Ribeirao do Rocha.",NA,NA,"NY00669717_01","58462",NA,NA,NA,"Magnoliophyta","Solanales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"82","2021-03-15 16:37:00-03","NY","NYBG","669743","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","S. D. Knapp",NA,NA,NA,"R. Reitz","1957","10","27","Brazil","Santa Catarina","Bom Retiro","-49.4892","-27.7972",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=239551' target='other'> <mi>dwc_moreinfo</mi></a>","NY00669743","Barracao.","500","500","NY00669743_01","5522",NA,NA,NA,"Magnoliophyta","Solanales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"83","2021-03-15 16:37:00-03","NY","NYBG","669702","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","L. A. Mentz",NA,NA,NA,"F. de Barros","1985","12","03","Brazil","São Paulo","Cananéia","-47.903368","-25.112762",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=239553' target='other'> <mi>dwc_moreinfo</mi></a>","NY00669702","Ilha do Cardoso, Praia de Ipanema.",NA,NA,"NY00669702_01","1213",NA,NA,NA,"Magnoliophyta","Solanales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"84","2021-03-15 16:37:00-03","NY","NYBG","669705","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","S. D. Knapp",NA,NA,NA,"R. Reitz","1965","12","14","Brazil","Paraná","Guarapuava","-51.5831495","-25.394435",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=239575' target='other'> <mi>dwc_moreinfo</mi></a>","NY00669705","10km ao oeste de Guarapuava.","1100","1100","NY00669705_01","17653",NA,NA,NA,"Magnoliophyta","Solanales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"85","2021-03-15 16:37:00-03","NY","NYBG","669670","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","S. D. Knapp",NA,NA,NA,"L. Riedel",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=239537' target='other'> <mi>dwc_moreinfo</mi></a>","NY00669670",NA,NA,NA,"NY00669670_01","s.n.",NA,NA,NA,"Magnoliophyta","Solanales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
