"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","year","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","month","day","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","infraspecificEpithet","typeStatus","sex"
"207","2020-12-20 21:15:41-03","UFV","VIC","4032","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Smith, L.B.",NA,"Irwin, H.S.","1958","Brasil","Minas Gerais","Viçosa","E. S. A. V., Em pastagem. Solo argiloso vermelho.","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"Subarbusto ramoso, c.a. de 2,0 metros de altura, pendido. Flores brancas. Comum.","VIC004032","11","11","VIC004032","2072",NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA
"208","2020-12-20 21:15:41-03","UFV","VIC","4023","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Smith, L.B.",NA,"Irwin, H.S.","1958","Brasil","Minas Gerais","Viçosa","E. S. A. V., Margem de Floresta Secundária. Solo vermelho.","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"Arbusto muito ramoso, c.a. de 2,0 metros de altura; inflorescência parda esbranquiçada. Abundante.","VIC004023","12","16","VIC004023","2258",NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA
"209","2021-03-10 14:35:01-03","UFSC","CTBS","1060","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","G. Heiden","2015","Magro, Mauricio Rosa","2015","Brasil","Santa Catarina","Brunópolis","Fazenda Rosa, Brunópolis.","-50.867928","-27.312978","50°52'4.54W","27°18'46.72S",NA,NA,"Planta com inflorescência com folhas dentadas lanceoladas. Área rural.",NA,"05","03",NA,"32",NA,NA,NA,NA,NA,"11","30",NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0007915","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Harold Robinson",NA,"R. Wasum;","1992","Brazil","Rio Grande do Sul",NA,"RS - Sao Vendelino - beira RS 122","-51.376789","-29.367181",NA,NA,"600",NA,NA,NA,"2","18",NA,"8239",NA,NA,NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0007914","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Harold Robinson",NA,"C. Dalla Rosa;","1994","Brazil","Rio Grande do Sul",NA,"Sao Francisco de Paula, Floresta Nacional.","-50.580093","-29.44673",NA,NA,NA,NA,NA,NA,"6","10",NA,"10013",NA,NA,NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0007916","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.",NA,NA,"R. Vanni;","1987","Argentina","Misiones",NA,"Dep. Cainguas. Ruta 7, 2 km W del acceso a Aristobulo del Valle.","-54.9","-27.1",NA,NA,NA,NA,"Arbusto +/- 3m alt., flores masculinas.",NA,"7","27",NA,"773",NA,NA,NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2019-11-21 14:31:32-03","UFJF","CESJ","1356","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","A.M. Teles","2005","L. Krieger; L. Roth","1949","Brasil","Minas Gerais","Juiz de Fora",NA,"-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"Arbusto do campo, flores brancas.","CESJ001356","03","15","CESJ001356","CESJ1356","América do Sul",NA,NA,"Angiosperma",NA,"07","04","36144","auto",NA,NA,NA,NA,NA,NA,NA
"214","2019-11-21 14:31:32-03","UFJF","CESJ","52233","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","A.C. Fernandes",NA,"J.H.C. Ribeiro; F.S. Souza; D. Monteiro; J.A. Oliveira; A.C. Mezzonato","2008","Brasil","Minas Gerais","Lima Duarte","Serra Negra, RPPN Serra Negra.","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"Herbácea no interior de mata. Flores brancas.","CESJ052233","10","25","CESJ052233","45","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA
"215","2021-04-07 11:41:17-03","UFMS","CGMS","9797","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Gustavo Heiden",NA,"A. Sciamarelli; M.I.B. de Oliveira; L.P. Clemente; C.M. Ishimi","2001","Brasil","Mato Grosso do Sul","Mato Grosso do Sul","Estrada BR-267. Itaporã - Maracajú. 21K 0716325 UTM 7579021.",NA,NA,NA,NA,NA,NA,"Com frutos verdes. Habito: Arbusto.","CGMS003909","12","18",NA,"1218",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2019-11-27 13:46:09-03","UFS","ASE","39514","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Oliveira, AA","2015","Oliveira, AA","2015","Brasil","Santa Catarina","São Joaquim","Mantiqueira","-49.469","-28.1538","-49.469","-28.1538","1449","1449","Arbusto, botão floral roxo; Floresta Ombrófila Mista, estágio médio de Regeneração","ASE0041035","11","16",NA,"2742","Southern America",NA,NA,"Magnoliophyta",NA,"11","16",NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2021-03-01 16:23:21-03","UNICAMP","UEC","127361","S","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","A.DC.","Heiden, G","2017","Sciamarelli, A; Oliveira, MIB; Clemente, LP; Ishimi, CM","2001","Brazil","Mato Grosso do Sul",NA,"Estrada-MS 162 Sidrôlandia-Campo Grande&nf;21K 0691160 UTM 7624769",NA,NA,NA,NA,NA,NA,"Arbusto com 2m","UEC048562","12","18","UEC048562","1251",NA,NA,NA,"Magnoliopsida",NA,"10","18",NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2021-03-01 16:23:21-03","UNICAMP","UEC","178498","S","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","A.DC.","Heiden, G","2017","Guillaumon, JR","2002","Brazil","São Paulo","Vinhedo","Estrada de Vinhedo/ Itatiba, sítio Macaíra.","-46.974722","-23.004722","-46.974722","-23.004722",NA,NA,"Arbustiva, flores branco esverdeadas.; sub bosque de mata ciliar.","UEC017348","02","12","UEC017348","s.n.",NA,NA,NA,"Magnoliopsida",NA,"10","17",NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2021-03-01 16:23:21-03","UNICAMP","UEC","178535","S","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","A.DC.","Heiden, G","2017","Rodrigues, CDN; Ribeiro, PPV","2008","Brazil","Paraná",NA,"= / - 1 Km na estrada de terra próximoao Rio Capanema. Divisa de Planalto-Realeza. Altitude: 291m","-53.618833","-25.77","-53.618833","-25.77",NA,NA,"Arbusto de 4 m de altura, flores branco-esverdeada.","UEC009746","01","19","UEC009746","132",NA,NA,NA,"Magnoliopsida",NA,"10","17",NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2021-03-01 16:23:21-03","UNICAMP","UEC","77565","S","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","A.DC.","Heiden, G","2010","Stehmann, JR; Semir, J","1995","Brazil","Paraná","Campo Largo",NA,"-49.934775","-25.616881","-49.934775","-25.616881",NA,NA,"Arbusto, ca. 1 m de altura; flores creme.","UEC113930","02","02","UEC113930","2133",NA,NA,NA,"Magnoliopsida",NA,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2021-03-01 16:23:21-03","UNICAMP","UEC","198084","S","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","A.DC.","Heiden, G","2017","Monge, M; Volet, DP","2014","Brazil","Rio Grande do Sul","Bagé","Campus da Universidade ou escola técnica, fazenda. Urcamp, Universidade Rural","-53.984806","-31.279861","-53.984806","-31.279861",NA,NA,"Erva, ereta, 1,0 m de altura, flores alvas, planta feminina.; Local sombreado, úmido.&nf;Matinha","UEC148371","04","28","UEC148371","3057",NA,NA,NA,"Magnoliopsida",NA,"10","17",NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2021-03-01 16:23:21-03","UNICAMP","UEC","31772","S","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","A.DC.","Heiden, G","2010","Garcia, WG","1979","Brazil","Mato Grosso do Sul","Amambai","Arredores da tribo Caiuá.","-55.320619","-23.118472","-55.320619","-23.118472",NA,NA,NA,"UEC113929",NA,NA,"UEC113929","13779",NA,NA,NA,"Magnoliopsida",NA,"11","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2021-03-01 16:23:21-03","UNICAMP","UEC","31837","S","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","A.DC.","Heiden, G","2010","Garcia, WG","1979","Brazil","Mato Grosso do Sul","Amambai","Arredores da tribo Caiuá.","-55.320619","-23.118472","-55.320619","-23.118472",NA,NA,NA,"UEC119852",NA,NA,"UEC119852","13803",NA,NA,NA,"Magnoliopsida",NA,"09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2021-03-01 16:23:21-03","UNICAMP","UEC","52246","S","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","A.DC.","Heiden, G","2010","Rocha, AB","1990","Brazil","Minas Gerais","Campo do Meio","Serra do Taboão.","-45.833333","-21.116667","-45.833333","-21.116667",NA,NA,NA,"UEC119849","02","14","UEC119849","9",NA,NA,NA,"Magnoliopsida",NA,"09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2021-03-01 16:23:21-03","UNICAMP","UEC","51459","S","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","A.DC.","Heiden, G","2010","Oliveira, MJF","1989","Brazil","Minas Gerais","Viçosa","Campus da UFV, estrada da pedreira.","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"Arbusto de +/- 2 m. de altura, bastante remificada, inflorescências brancas. Forma feminina.","UEC119850","03","03","UEC119850","10632",NA,NA,NA,"Magnoliopsida",NA,"09",NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA
"226","2021-03-01 16:23:21-03","UNICAMP","UEC","172082","S","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","A.DC.","Heiden, G","2012","Kinupp, VF","1997","Brazil","Paraná","Arapongas","Fragmento de aprox 4hs; campinho.","-51.4244003295898","-23.4193992614746",NA,NA,NA,NA,"Subarbusto 1.5m., flores creme com cálice verde.","UEC016414","01","29","UEC016414","212",NA,NA,NA,"Magnoliopsida",NA,"08","15","18630","auto",NA,NA,NA,NA,NA,NA,NA
"227","2021-03-01 16:23:21-03","UNICAMP","UEC","1591","S","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","A.DC.",NA,NA,"Hatschbach, G","1973","Brazil","Paraná","Curitiba","Rio Barigui.","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Arbusto 1,5 m, flor creme.; do brejo.","UEC113932","03","05","UEC113932","31724",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"228","2021-03-01 16:23:21-03","UNICAMP","UEC","167372","S","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","A.DC.","Heiden, G","2017","s/ coletor","1979","Brazil","Paraná","Londrina","Campus Universitário da Uel.","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Arbusto junto as perobas. Flores brancas.","UEC035957","03","09","UEC035957","s.n.",NA,NA,NA,"Magnoliopsida",NA,"10","17","63728","auto",NA,NA,NA,NA,NA,NA,NA
"229","2021-03-01 16:23:21-03","UNICAMP","UEC","167368","S","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","A.DC.","Heiden, G","2017","Fornazieri, E","1985","Brazil","Paraná","Londrina","Fazenda Sta Ana. Londrina - Mauá.","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Arbusto. Flor branca.","UEC035954","05","28","UEC035954","s.n.",NA,NA,NA,"Magnoliopsida",NA,"10","17","63728","auto",NA,NA,NA,NA,NA,NA,NA
"230","2021-03-01 16:23:21-03","UNICAMP","UEC","167371","S","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","A.DC.","Heiden, G","2017","Palmitesta, WC","1985","Brazil","Paraná","Londrina","Vale verde.","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Erva, flores brancas.; Solo seco.","UEC035958","06","06","UEC035958","s.n.",NA,NA,NA,"Magnoliopsida",NA,"10","17","63728","auto",NA,NA,NA,NA,NA,NA,NA
"231","2021-03-01 16:23:21-03","UNICAMP","UEC","1590","S","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","A.DC.","Boun, GM",NA,"Hatschbach, G","1969","Brazil","Paraná","Medianeira","Rio Ocui.","-54.0938987731934","-25.2952995300293",NA,NA,NA,NA,"Arbusto 1,50m, Capítulos cremes.; Capoeira as margens do rio.","UEC119854","02","09","UEC119854","21086",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"17581","auto",NA,NA,NA,NA,NA,NA,NA
"232","2021-03-01 16:23:21-03","UNICAMP","UEC","1589","S","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","A.DC.","Boun, GM",NA,"Sart, SJ; Santos Filho, DS","1977","Brazil","Rio de Janeiro","Rio de Janeiro","rodovia Santos. à 70 Km. de Caraguatatuba.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Arbusto até 2m; flores creme.","UEC113931","01","20","UEC113931","4649",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"233","2021-03-01 16:23:21-03","UNICAMP","UEC","106099","S","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","A.DC.","Heiden, G","2017","Coradin, L","1981","Brazil","Rio Grande do Sul","Alecrim","Vanguarda/Fazenda Sr. Nilo Rambo","-54.7639007568359","-27.6550006866455",NA,NA,NA,NA,"Subarbusto de 1,5m. Planta invasora de difícil combate. Sistema radicular bastante desemvolvido o que deficulta o arranquio e erradicação.&nf;Comportamento Independente; Crescimento ereto.; Campo. Solo pedregoso","UEC119643","12","31","UEC119643","5122",NA,NA,NA,"Magnoliopsida",NA,"10","17","14604","auto",NA,NA,NA,NA,NA,NA,NA
"234","2021-03-01 16:23:21-03","UNICAMP","UEC","44330","S","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","A.DC.","Stevens, PF","1996","Hernandes-Bicudo, LR; Campos, CJ; Amaral Jr, A","1986","Brazil","São Paulo","Botucatu","À margem da Rodovia João Melão, que liga São Manuel á Avaré, no Km 296, 22°54' Lat. s., 48°44',19 long. W. Campo Cerrado.","-48.439998626709","-22.8799991607666",NA,NA,NA,NA,"2 m de altura. Inflorescência branco-esverdeada.&nf;Odor suave agradável.","UEC113936","02","13","UEC113936","496",NA,NA,NA,"Magnoliopsida",NA,"02","09","40412","auto",NA,NA,NA,NA,NA,NA,NA
"235","2021-03-01 16:23:21-03","UNICAMP","UEC","175556","S","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","A.DC.","Leitão Filho, HF",NA,"Spina, AP","1994","Brazil","São Paulo","Campinas","Barão Geraldo, Fazenda Santa Genebra, Mata Higrófila.","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"Arbusto, 2 m alt., planta feminina, flores cremes.; Borda da mata.","UEC029524","03","14","UEC029524","196",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA
"236","2021-03-01 16:23:21-03","UNICAMP","UEC","88509","S","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","A.DC.","Leitão Filho, HF",NA,"Spina, AP","1994","Brazil","São Paulo","Campinas","Barão Geraldo, Fazenda Santa Genebra, Mata Higrófila.","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"Arbusto, 2 m alt., planta feminina, flores cremes.; Borda da mata.","UEC119856","03","14","UEC119856","196",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA
"237","2021-03-01 16:23:21-03","UNICAMP","UEC","62829","S","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","A.DC.","Heiden, G","2010","Bernacci, LC","1990","Brazil","São Paulo","Campinas","Fazenda São Vicente, mata mesófila semi-decídua.","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"Arbusto ca. 20,0 m alt., Flores brancas.; Bordo da mata.","UEC119851","01","12","UEC119851","25897",NA,NA,NA,"Magnoliopsida",NA,"09",NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA
"238","2021-03-01 16:23:21-03","UNICAMP","UEC","99079","S","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","A.DC.","Heiden, G","2010","Bernacci, LC","1989","Brazil","São Paulo","Campinas","Mata Santa Genebra.","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"Erva ca. 1,0 m, capítulos brancos.","UEC113926","09","14","UEC113926","34120",NA,NA,NA,"Magnoliopsida",NA,"11",NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA
"239","2021-03-01 16:23:21-03","UNICAMP","UEC","40824","S","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","A.DC.","Moraes, MD","1997","Tamashiro, JY; Leitão Filho, HF","1985","Brazil","São Paulo","Cananéia","Ilha do Cardoso, Mata restinga.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Arbusto até 4m, flores brancas centas femininas.","UEC119861","12","03","UEC119861","17968",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"240","2021-03-01 16:23:21-03","UNICAMP","UEC","81766","S","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","A.DC.","Heiden, G","2010","Tozzi, AMGA; Santos, LB","1994","Brazil","São Paulo","Cássia dos Coqueiros","Bairro Delícia, 21,281 S,47,168 W.","-47.1699981689453","-21.2800006866455",NA,NA,NA,NA,"Arbusto, 0,8m., botões esverdeados.; beira de estrada.","UEC113928","11","09","UEC113928","94183",NA,NA,NA,"Magnoliopsida",NA,"11",NA,"13265","auto",NA,NA,NA,NA,NA,NA,NA
"241","2021-03-01 16:23:21-03","UNICAMP","UEC","90392","S","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","A.DC.","Moraes, MD","1996","Catharino, ELM","1986","Brazil","São Paulo","Ipeúna","Pasto abandonado.","-47.7099990844727","-22.4300003051758",NA,NA,NA,NA,"Arbusto alto de 1,5 a 2,5m de altura. Flores muito visitadas por abelhas.","UEC119857","01","15","UEC119857","619",NA,NA,NA,"Magnoliopsida",NA,"09","30","12906","auto",NA,NA,NA,NA,NA,NA,NA
"242","2021-03-01 16:23:21-03","UNICAMP","UEC","169831","S","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","A.DC.","Heiden, G","2017","Monge, M","2012","Brazil","São Paulo","Itapetininga","Sentido Capãp Bonito. Para a beira de Capãp Bonito, entrada SP 258.","-48.0499992370605","-23.5900001525879",NA,NA,NA,NA,NA,"UEC118878","04","05","UEC118878","1021",NA,NA,NA,"Magnoliopsida",NA,"10","17","40712","auto",NA,NA,NA,NA,NA,NA,NA
"243","2021-03-01 16:23:21-03","UNICAMP","UEC","81353","S","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","A.DC.","Hind, DJN","1997","Tozzi, AMGA; Müller, C","1994","Brazil","São Paulo","Itobi",NA,"-46.9700012207031","-21.7299995422363",NA,NA,NA,NA,"Arbusto, 1,5m., flores brancas.; Mata ciliar.","UEC113934","11","11","UEC113934","94227",NA,NA,NA,"Magnoliopsida",NA,"10",NA,"12987","auto",NA,NA,NA,NA,NA,NA,NA
"244","2021-03-01 16:23:21-03","UNICAMP","UEC","176626","S","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","A.DC.","Heiden, G","2017","Bernacci, LC; Torres, RB; Maglio, CAFP; Camargo, O","1994","Brazil","São Paulo","Jundiaí",NA,"-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"erva, 1,2 mts, flores brancas, borda.; mata secundária, em bom estado de conservação, coletas principalmente na borda, mamíferos comuns (saguis, bugios, jaguatirica)","UEC119678","04","12","UEC119678","55",NA,NA,NA,"Magnoliopsida",NA,"10","17","17840","auto",NA,NA,NA,NA,NA,NA,NA
"245","2021-03-01 16:23:21-03","UNICAMP","UEC","95567","S","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","A.DC.","Moraes, MD","1996","Rodrigues, RR","1992","Brazil","São Paulo","Piracicaba","Parque ESALQ/USP.","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"Erva ca. 50 cm alt., flores creme.; Borda da mata.","UEC119855","10","12","UEC119855","101",NA,NA,NA,"Magnoliopsida",NA,"10",NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA
"246","2021-03-01 16:23:21-03","UNICAMP","UEC","156816","S","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","A.DC.","Heiden, G","2010","Barreto, KD; Fernandes, GCD; Vitti, FX","1994","Brazil","São Paulo","São José do Barreiro","Serra da Bocaina. 22°39'33,1S,44°35'08,4W. CAmpo de altiude.","-44.5699996948242","-22.6399993896484",NA,NA,NA,NA,"Arbusto,1 m alt., flores creme.; campo de altitude.","UEC008697","06","29","UEC008697","2656",NA,NA,NA,"Magnoliopsida",NA,"11",NA,"30784","auto",NA,NA,NA,NA,NA,NA,NA
"247","2021-03-01 16:23:21-03","UNICAMP","UEC","99310","S","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","A.DC.","Teodoro, I","1946","Hoehne, W","1942","Brazil","São Paulo","São Paulo","alto da Lapa.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Forma feminina.","UEC119859","03","16","UEC119859","11022",NA,NA,NA,"Magnoliopsida",NA,"02","08","53584","auto",NA,NA,NA,NA,NA,NA,NA
"248","2021-03-01 16:23:21-03","UNICAMP","UEC","99309","S","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","A.DC.","Teodoro, I",NA,"Hoehne, W","1946","Brazil","São Paulo","São Paulo","Cidade Jardim.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Forma feminina.","UEC119860","02","11","UEC119860","11951",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"249","2021-03-01 16:23:21-03","UNICAMP","UEC","99311","S","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","A.DC.","Teodoro, I",NA,"Hoehne, W","1946","Brazil","São Paulo","São Paulo","Cidade Jardim.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Forma feminina.","UEC119858","02","11","UEC119858","11951",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"250","2021-03-01 16:23:21-03","UNICAMP","UEC","133293","S","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","A.DC.","Heiden, G","2017","Franco, GADC; Pastore, JFB","1992","Brazil","São Paulo","São Paulo","parque estadual Alberto Loefgreen, Bosque próximo do viveiro de mudas.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Arbustiva, 1,5 alt.; flores esbranquiçadas.","UEC119729","04","08","UEC119729","1206",NA,NA,NA,"Magnoliopsida",NA,"10","18","53584","auto",NA,NA,NA,NA,NA,NA,NA
"251","2021-03-01 16:23:21-03","UNICAMP","UEC","178793","S","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","A.DC.","Monge, M","2013","Souza, FM; Esteves, RL; Sousa, RC; Corrêa, W","2007","Brazil","São Paulo","São Paulo",", Parque Estadual do Jaraguá, Trilha do Pai Zé. ( SAD69, 23K, 46W 45' 58, 23S 27' 09, Altitude 1029 m.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Arbusto, 2m Botões verde-claro e flores creme.","UEC119853","05","24","UEC119853","764",NA,NA,NA,"Magnoliopsida",NA,"10",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
