"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","day","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","relationshipType","individualCount","infraspecificEpithet","fieldNumber","sex"
"781","2021-04-07 11:44:05-03","UFMS","CGMS","24510","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","A.L.B. Sartori; H.C. Vinci-Carlos","2008","07","25","H.C. Vinci-Carlos; M.L. Bueno; V.A. Assunção","2008","01","Brasil","Mato Grosso do Sul","Campo Grande","Área de Proteção Ambiental dos Mananciais do Córrego Guariroba (APA do Guariroba), Fazenda Estância D#?#Casa, margem do Córrego do Açude.","-54.3941666","-20.5863889","-54,3941666","-20,5863889","549","549","Papilionoideae. Flor lilás. Botões e caule com tricomas. Vereda preservada. Habitat: Cerrado. Campo graminoso úmido (Vereda). Solo arenoso hidromórfico. Relevo plano-ondulado. Abundante. Habito: Arbusto. 0,60 m de altura.","CGMS1053943","30",NA,"155",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"782","2021-04-07 11:44:05-03","UFMS","CGMS","60149","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","L.C.P. Lima","2008","06","23","T.C. Pina; V.J. Pott; M.L. Bueno","2006","02","Brasil","Mato Grosso do Sul","Terenos","Fazenda Modelo, Embrapa.","-54.8180556","-20.5538889","-54,8180556","-20,5538889","500","500","Papilionoideae. Flor lilás. Habitat: Vegetação secundária/campo úmido com buriti. Solo argiloso. Relevo inclinado. Habito: Erva anfíbia. 70 cm de altura. Ocasional.","CGMS1093152","03",NA,"75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"783","2021-04-07 11:44:05-03","UFMS","CGMS","1662","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.",NA,NA,NA,NA,"E. Oliveira","1973","07","Brasil","Pará","Capitão Poço","Beira de estrada em frente ao centro de treinamento. Capoeira de terra fime.","-47.0594444","-1.7463889","-47,0594444","-1,7463889","73","73","Papilionoideae. Flor lilás-claro. Cobrindo grandes áreas sobre arbusto. Habitat: Capoeira de terra fime. Habito: Arbusto.","CGMS1014007","24",NA,"6085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"784","2021-04-07 11:44:05-03","UFMS","CGMS","70209","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","V.J. Pott",NA,NA,NA,"V.J. Pott; A. Pott","2008","02","Brasil","Mato Grosso do Sul","Terenos","Fazenda Modelo, Embrapa, próximo ao 'varjão'.","-54.7916666","-20.5572222","-54,7916666","-20,5572222","516","516",NA,"CGMS1069593","12",NA,"9980",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"785","2021-04-07 11:44:05-03","UFMS","CGMS","36766","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","L.C.P. Lima",NA,NA,NA,"L.C.P. Lima; M.P. Andrade","2009","02","Brasil","Mato Grosso do Sul","Ribas do Rio Pardo","BR-262, km 255, estrada de Campo Grande em direção à Ribas do Rio Pardo.","-53.9","-20.4","-53,9","-20,4",NA,NA,"Papilionoideae. Corola lilás. Fruto imaturo verde. DNA. Coordenadas originais 20°24#?#S 53°54#?#65,00'W","CGMS1066178","14",NA,"523",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"786","2021-04-07 11:44:05-03","UFMS","CGMS","48990","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","A.L.B. Sartori","2014","12","12","J.P.S.P. Bento; A.L.B. Sartori; M. Rocha; M.G. Pereira","2014","12","Brasil","Mato Grosso do Sul","Corumbá","Próximo a estrada vicinal a 1,5 km a leste da Estrada Parque (MS-184), Pantanal da Nhecolândia.","-57.0280556","-19.4891666","-57,0280556","-19,4891666","93","93","Papilionoideae. Flor rosa. Fruto ausente. Habitat: Borda de capão. Habito: Subarbusto decumbente.","CGMS1078937","12",NA,"79",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"787","2021-04-07 11:44:05-03","UFMS","CGMS","2529","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","A.L.B. Sartori",NA,NA,NA,"A. Oliveira","1990","01","Brasil","Mato Grosso do Sul","Campo Grande","Câmpus UFMS. Próximo ao Laboratório de Zoologia.","-54.6","-20.5","-54,6","-20,5",NA,NA,"Papilionoideae. Flor lilás. Planta considerada invasora de gramado.","CGMS1014002","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"788","2021-04-07 11:44:05-03","UFMS","CGMS","1980","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","A.L.B. Sartori",NA,NA,NA,"C.A. Conceição","1989","01","Brasil","Mato Grosso do Sul","Campo Grande","Sítio Palmares. Buriti.","-54.6463889","-20.4427777","-54,6463889","-20,4427777","532","532","Papilionoideae.","CGMS1014004","31",NA,"2434",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"789","2021-04-07 11:44:05-03","UFMS","CGMS","24576","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","A.L.B. Sartori; H.C. Vinci-Carlos","2008","07","25","H.C. Vinci-Carlos; G.A. Damasceno-Junior; R.M. Chiaravalloti","2008","02","Brasil","Mato Grosso do Sul","Campo Grande","Área de Proteção Ambiental dos Mananciais do Córrego Guariroba (APA do Guariroba), Fazenda Estância D#?#Casa, margem do Córrego do Açude.","-54.3936111","-20.5866666","-54,3936111","-20,5866666","550","550","Papilionoideae. Flor roxa. Fruto verde. Botões e caule com tricomas. Vereda preservada. Habitat: Cerrado. Campo graminoso úmido (Vereda). Solo arenoso hidromórfico. Relevo plano-ondulado. Abundante. Habito: Arbusto. 0,60 m de altura.","CGMS1054015","29",NA,"221",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"790","2021-04-07 11:44:05-03","UFMS","CGMS","36767","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","L.C.P. Lima",NA,NA,NA,"L.C.P. Lima; L.P. Magalhães; A.S. Toledo; A.A. Souza","2009","05","Brasil","Amazonas","Manicoré","Estrada do Estranho, Parque Nacional dos Campos Amazônicos.","-61.5833333","-8.5113889","-61,5833333","-8,5113889",NA,NA,"Papilionoideae. Corola azulada. Fruto imaturo verde. DNA. Coordenadas originais 08°30#?#41,00'S 61°35#?#72,00'W","CGMS1066179","08",NA,"654",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"791","2021-04-07 11:44:05-03","UFMS","CGMS","2521","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","A.L.B. Sartori",NA,NA,NA,"A. Oliveira","1990","01","Brasil","Mato Grosso do Sul","Campo Grande","Rancho dalenomás.","-54.6236111","-20.4905555","-54,6236111","-20,4905555","532","532","Papilionoideae. Flor lilás.","CGMS1014003","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"792","2021-04-07 11:44:05-03","UFMS","CGMS","24015","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Assunção, V.A.","2008","06","15","V.A. Assunção; Guglieri; A.","2008","06","Brasil","Mato Grosso do Sul","Campo Grande","RPPN/UFMS.","-54.6133333","-20.5091667","-54,6133333","-20,5091667","600","600","Papilionoideae. Flor roxa. Habitat: Cerrado. Cerradão em regeneração. Habito: Herbáceo ereta e decumbente","CGMS1053427","07",NA,"182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"793","2021-04-07 11:44:05-03","UFMS","CGMS","68373","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","A. V. M. Nobre","2002","12","05","V. C. Souza; J. P. Souza; A. Astorino; M. M. Rezende","1997","04","Brasil","Mato Grosso","Tabaporã","Ca. 50 km N (em linha reta) de Tabaporã.","-56.3833333","-10.75","-56,3833333","-10,75",NA,NA,"Flores roxas. Solo arenoso. Habitat: Savana arborizada (cerrado aberto), intercalada com trechos alagados e matas ciliares. Habito: Erva. 0,5 m de altura.","CGMS1101331","21",NA,"15372",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"794","2021-04-07 11:44:05-03","UFMS","CGMS","45900","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","A. Pott",NA,NA,NA,"A.K.D. Salomão; V.J. Pott; A. Pott","2007","02","Brasil","Mato Grosso do Sul","Campo Grande","Reserva da Embrapa Gado de Corte.","-54.7147222","-20.4191667","-54,7147222","-20,4191667",NA,NA,"Papilionoideae. Flor roxa. Habitat: Cerrado. Vereda, nascente graminosa do Córrego Piraputanga comPresença de buritis (Mauritia flexuosa). Habito: Subarbusto.","CGMS1075868","12",NA,"166",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"795","2021-04-07 11:44:05-03","UFMS","CGMS","75992","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.",NA,NA,NA,NA,"S.N. Moreira; V.J. Pott, A. Pott., E.B. Souza & F.A. Ferreira","2012","03","Brasil","Mato Grosso do Sul","Sidrolândia","Fazenda América.","-54.4816667","-21.1222223","-54,4816667","-21,1222223","447","447","Flor lilás. Fruto verde imaturo. Habitat: Solo orgânico. Relevo plano deprimido. Campo graminoso úmido sem Mauritia flexuosa em domínio de Cerrado. Habito: Erva anfíbia prostrada até 15cm.","CGMS1108947","01",NA,"410",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"796","2021-04-07 11:44:05-03","UFMS","CGMS","3589","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","A.L.B. Sartori",NA,NA,NA,"U.M. Resende","1990","12","Brasil","Mato Grosso do Sul","Corumbá","Porto da Manga. Estrada de chão.","-57.2397222","-19.26","-57,2397222","-19,26",NA,NA,"Papilionoideae. Flor azul Estípulas com coloração amarronzada aos pares na base do pecíolo. Habitat: Solo arenoso. Habito: Erva.","CGMS1014000","17",NA,"328",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"797","2021-04-07 11:44:05-03","UFMS","CGMS","28944","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.",NA,NA,NA,NA,"R.B. Caboco; A. Sciamarelli","2009","04","Brasil","Mato Grosso do Sul","Entre Taquarussu, Jateí e Naviraí","Parque Estadual das Várzeas do Rio Ivinhema.","-53.7172223","-22.935","-53,7172223","-22,935",NA,NA,"Papilionoideae. Flores roxas. Habitat: Beira da estrada. Habito: Erva prostrada.","CGMS1058403","18",NA,"6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"798","2021-04-07 11:44:05-03","UFMS","CGMS","1669","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.",NA,NA,NA,NA,"W.A. Egler","1960","04","Brasil","Amapá","Amapá","Rio Oiapoque. Campo de aviação. Campo alagado.","-50.793098449707","2.0533299446106",NA,NA,NA,NA,"Papilionoideae. Flor violácea. Habitat: Campo alagado. Habito: Erva. 0,50m de altura.","CGMS1014005","25",NA,"1434",NA,NA,NA,NA,NA,"134143","auto",NA,NA,NA,NA,NA,NA,NA,NA
"799","2021-04-07 11:44:05-03","UFMS","CGMS","4601","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","A.L.B. Sartori",NA,NA,NA,"Equipe 92 Bot. Econ.","1992","03","Brasil","Mato Grosso do Sul","Campo Grande","Câmpus UFMS.","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"Papilionoideae.","CGMS1013999","14",NA,"9",NA,NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA,NA,NA
"800","2021-04-07 11:44:05-03","UFMS","CGMS","68062","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","L.C.P. Lima","2008","01","07","L.C.P. Lima; A.L.B. Sartori","2001","01","Brasil","Mato Grosso do Sul","Campo Grande","Reseva Embrapa Gado de Corte.","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"Papilionoideae. Flor lilás e azulado. Habitat: Mata, local de transição cerrado, beira de estrada. Relevo plano. Habito: Erva rasteira prostrada. 20 cm de altura.","CGMS1101021","24",NA,"9",NA,NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA,NA,NA
"801","2021-04-07 11:44:05-03","UFMS","CGMS","56502","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","A.V.M. Nobre","2004","11","30","A.L.B. Sartori; A. Pott; C.N. da Cunha; E.A. Silveira; L. Amorim; V.J. Pott.","2001","03","Brasil","Mato Grosso do Sul","Corumbá","Fazenda Acurizal, alojamento Ecotrópica, barranco próximo ao rio.","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"Papilionoideae. Fruto verde imaturo. Corola lilás","CGMS1086460","24",NA,"384",NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA
"802","2021-04-07 11:44:05-03","UFMS","CGMS","34331","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","U.M.Resende",NA,NA,NA,"A.C. Araújo; R.S. Arruda","2000","01","Brasil","Mato Grosso do Sul","Corumbá","Fazenda Santa Clara, Pantanal.","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"Papilionoideae. Flor lilás. Capão 38 - borda. 21K 0493103 e UTM 7847606 Habitat: Capão. Habito: Erva.","CGMS1063728","17",NA,"756",NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA
"803","2021-04-07 11:44:05-03","UFMS","CGMS","34330","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","U.M.Resende",NA,NA,NA,"A.C. Araújo; R.S. Arruda","2000","02","Brasil","Mato Grosso do Sul","Corumbá","Fazenda Santa Clara, Pantanal.","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"Papilionoideae. Flor lilás. Capão 42 - borda. 21K 0492488 e UTM 7847366 Habitat: Capão. Habito: Erva.","CGMS1063727","15",NA,"921",NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA
"804","2021-04-07 11:44:05-03","UFMS","CGMS","34329","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","U.M.Resende",NA,NA,NA,"A.C. Araújo; R.S. Arruda","2000","02","Brasil","Mato Grosso do Sul","Corumbá","Fazenda Xaraés, Pantanal.","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"Papilionoideae. Flor lilás. Capão 43 - borda. 21K 0499461 e UTM 7846738 Habitat: Capão. Habito: Erva.","CGMS1063726","16",NA,"945",NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA
"805","2021-04-07 11:44:05-03","UFMS","CGMS","19976","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","A. Guglieri",NA,NA,NA,"A. Guglieri; F.J.M. Caporal; T.H.D. Leandro","2007","02","Brasil","Mato Grosso do Sul","Sidrolândia","Fazenda Nova Esperança.","-54.9613990783691","-20.9319000244141",NA,NA,NA,NA,"Papilionoideae.","CGMS1049280","12",NA,"1165",NA,NA,NA,NA,NA,"73119","auto",NA,NA,NA,NA,NA,NA,NA,NA
"806","2021-04-07 11:44:05-03","UFMS","CGMS","20322","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.",NA,NA,NA,NA,"A. Guglieri; F.J.M. Caporal; T.H.D. Leandro","2007","02","Brasil","Mato Grosso do Sul","Sidrolândia","Fazenda Nova Esperança.","-54.9613990783691","-20.9319000244141",NA,NA,NA,NA,"Papilionoideae.; Desenvolvimento de linhas de pesquisa do curso de Mestrado em Biologia Vegetal da Universidade Federal de Mato Grosso do Sul, pela implantação de pesquisa na região do Pantanal e áreas limítrofes - PRODOC/CAPES - Coo","CGMS1049721","12",NA,"1217",NA,NA,NA,NA,NA,"73119","auto",NA,NA,NA,NA,NA,NA,NA,NA
"807","2019-11-27 13:48:48-03","UFS","ASE","12657","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Vanni, R","2012","05",NA,"Nascimento - Júnior, JE; Dantas, TVP","2008","12","Brasil","Sergipe","Barra dos Coqueiros",NA,"-37.038611","-10.908889","-37.038611","-10.908889",NA,NA,"Erva. Flores lilases e frutos imaturos verdes. Coleta realizada para o diagnóstico de uma área em virtude da criação de Parque Estadual.&nf;; Erva. Flores lilases e frutos imaturos verdes. Coleta realizada para o diagnóstico de uma área","ASE0008864","18","ASE0008864","422","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"808","2019-11-27 13:48:48-03","UFS","ASE","12729","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Vanni, R","2012","05",NA,"Nascimento - Júnior, JE; Dantas, TVP","2008","12","Brasil","Sergipe","Santo Amaro das Brotas",NA,"-37.054167","-10.789167","-37.054167","-10.789167",NA,NA,"Flores lilases. Coleta realizada para o diagnóstico da área em virtude da criação de Parque Estadual.&nf;; Flores lilases. Coleta realizada para o diagnóstico da área em virtude da criação de Parque Estadual.&nf;; Restinga.","ASE0008865","19","ASE0008865","500","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"809","2019-11-27 13:48:48-03","UFS","ASE","11651","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Nascimento - Júnior, JE","2008","08","30","Dantas, TVP; Nascimento - Júnior, JE","2008","08","Brasil","Sergipe","Areia Branca","Parque Nacional da Serra de Itabaiana, , na Serra de Itabaiana. Primeira mancha de areia branca após a entrada do PARNA.","-37.1854","-10.4529","-37.1854","-10.4529",NA,NA,"Flores lilases. Subarbusto.; Flores lilases. Subarbusto.; Areias brancas.","ASE0008872","30","ASE0008872","12","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"810","2019-11-27 13:48:48-03","UFS","ASE","2047","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","M. de Ataíde","1982","08","24","Santana, MC","1981","12","Brasil","Sergipe","Areia Branca","Serra de Itabaiana","-37.1854","-10.4529","-37.1854","-10.4529",NA,NA,"erva. folhas compostas e alternas trifoliadas, flores lilases.; erva. folhas compostas e alternas trifoliadas, flores lilases.; Cerrado","ASE0008862","29","ASE0008862","ASE2047","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"811","2019-11-27 13:48:48-03","UFS","ASE","229","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Fonseca, MR","1980","08","27","Fonseca, MR","1974","11","Brasil","Sergipe","Aracaju","Praia de Atalaia","-37.130556","-11.0925","-37.130556","-11.0925",NA,NA,"erva. 30. cm. folhas compostas trifoliadas com folíolos pequenos (1cm) oblongos.; erva. 30. cm. folhas compostas trifoliadas com folíolos pequenos (1cm) oblongos.; dunas costeiras","ASE0012675","27",NA,"ASE229","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"812","2019-11-27 13:48:48-03","UFS","ASE","27472","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Vanni, R","2014","01","21","Gomes, C; Landim, M","2007","04","Brasil","Sergipe","Indiaroba","Fazenda Sabão","-37.566667","-11.5","-37.566667","-11.5",NA,NA,"Arbusto. Cerca de 2 m.; Mata atlântica","ASE0008880","27","ASE0008880","286","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"813","2019-11-27 13:48:48-03","UFS","ASE","27493","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Carregosa, T","2013","08",NA,"Oliveira, EVS; Ferreira, ES","2012","11","Brasil","Sergipe","Pirambu","Rebio de Santa Isabel, Povoado Lagoa Redonda","-36.776667","-10.670278","-36.776667","-10.670278",NA,NA,"Erva. Cerca de 50 cm.; Restinga. Solo de Areias Brancas.","ASE0008879","05","ASE0008879","136","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"814","2019-11-27 13:48:48-03","UFS","ASE","29004","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Oliveira, EVS","2014","04","16","Oliveira, EVS; Santos, JFL","2013","07","Brasil","Sergipe","Barra dos Coqueiros","Atalaia Nova","-37.038611","-10.908889","-37.038611","-10.908889",NA,NA,"Erva. Cerca de 20 cm.; Restinga","ASE0000376","27","ASE0000376","198","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"815","2019-11-27 13:48:48-03","UFS","ASE","29881","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Silva, ES",NA,NA,NA,"Farias, MCV; Santos, E; Silva, BD","2013","03","Brasil","Sergipe","Santa Luzia do Itanhy",NA,"-37.431389","-11.406667","-37.431389","-11.406667",NA,NA,NA,"ASE0001363","27","ASE0001363","391","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"816","2019-11-27 13:48:48-03","UFS","ASE","30489","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Oliveira, EVS","2014","03","24","Oliveira, EVS","2014","03","Brasil","Sergipe","Nossa Senhora das Dores","Campo Experimental Jorge P. Sobral, Embrapa Tabuleiros Costeiros","-37.201667","-10.431944","-37.201667","-10.431944",NA,NA,"Erva. Cerca de 15 cm. Flor lilás.; Capoeira","ASE0001936","13","ASE0001936","370","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"817","2019-11-27 13:48:48-03","UFS","ASE","31666","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Carregosa, T","2014","08","12","Santos, LAS","2014","04","Brasil","Sergipe","São Cristóvão",NA,"-37.206389","-11.014722","-37.206389","-11.014722","47","47","Subarbusto. Com flores lilases. Com frutos imaturos verdes e secos. Coordenadas UTM: E (699992m) N (8790603m). Nº do conglomerado: 135, Nº da subunidade: 02, Nº da parcela: 09, Nº da árvore: 2CF9.","ASE0002766","16","ASE0002766","968","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"818","2019-11-27 13:48:48-03","UFS","ASE","32470","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Silva, ACC","2014","07","03","Pereira, TC","2014","03","Brasil","Sergipe","Umbaúba",NA,"-37.657778","-11.373889","-37.657778","-11.373889",NA,NA,"Herbácea. Fruto imaturo verde. Coordenadas UTM: E (0640751m) N (8741137m). Nº do conglomerado: 168, Nº da subunidade:01, Nº da subparcela: 01, coleta: 01A.","ASE0003734","26","ASE0003734","154","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"819","2019-11-27 13:48:48-03","UFS","ASE","37414","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Carregosa, T","2016","08","17","Farias, MCV; Santana, JP; Andrade, RS","2016","07","Brasil","Sergipe","Brejo Grande","Brejão dos Negros, Fazenda Batateira","-36.2727","-10.2908","-36.2727","-10.2908",NA,NA,"Erva.; Restinga","ASE0038434","22","ASE0038434","733","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
