"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","phylum","order","recordNumber","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","individualCount","fieldNumber","typeStatus","eventTime"
"49","2020-02-08 09:32:05-03","NBC","NL-BOTANY","L.3794628","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","verticillata","Sinningia verticillata","(Vell.) H.E.Moore","Pedersen TM","1979","12","15","Brazil",NA,NA,"Brasilienses. Serra do Pinheirinho, mun. Timbé do Sul, Santa Catarina.",NA,NA,NA,NA,"NL-L3794628","NL-L3794628",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3794628 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Lamiales",NA,"Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"50","2020-02-08 09:32:05-03","NBC","NL-BOTANY","U.1334669","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","verticillata","Sinningia verticillata","(Vell.) H.E.Moore","Lindeman JC; Haas JH de","1966","11","04","Brazil",NA,NA,"Est. Parana. Pasture with trees near Cantagalo, 30 km E. of Laranjeiras do Sul.",NA,NA,NA,NA,"NL-U1334669","NL-U1334669",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1334669 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Lamiales",NA,"Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"51","2020-02-08 09:32:05-03","NBC","NL-BOTANY","U.1334670","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","verticillata","Sinningia verticillata","(Vell.) H.E.Moore","Lindeman JC; Haas JH de","1966","10","19","Brazil",NA,NA,"Est. Parana. 8 km N. of Tomazina.",NA,NA,NA,NA,"NL-U1334670","NL-U1334670",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1334670 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Lamiales",NA,"Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"52","2020-02-08 09:32:05-03","NBC","NL-BOTANY","U.1334671","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","verticillata","Sinningia verticillata","(Vell.) H.E.Moore","Hatschbach GG","1961","10","12","Brazil",NA,NA,"Est. Parana. Mun. Rio Branco do Sul. Loc. Madre.",NA,NA,NA,NA,"NL-U1334671","NL-U1334671",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1334671 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Lamiales",NA,"Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"53","2020-02-08 09:32:05-03","NBC","NL-BOTANY","U.1334672","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","verticillata","Sinningia verticillata","(Vell.) H.E.Moore","Irwin HS; Maxwell H; Wasshausen DC","1968","02","11","Brazil",NA,NA,"Planalto do Brasil. Serra do Espinhaco. Pico de !, Minas Gerais, ca. 50 km S.E. of Belo Horizonte.",NA,NA,NA,NA,"NL-U1334672","NL-U1334672",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1334672 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Lamiales",NA,"Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"54","2020-11-04 11:11:16-03","ESALQ","ESA","21719","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Capellari Jr., L.","1995","11","04","Brasil","Minas Gerais","Monte Verde",NA,NA,NA,NA,NA,"ESA021719",NA,NA,NA,"Gajardo, I.S.M.",NA,NA,NA,NA,"Magnoliophyta",NA,"106.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-11-04 11:11:16-03","ESALQ","ESA","120967","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii",NA,"Garcia, L.C.","2008","08","01","Brasil","São Paulo","Campinas","Distrito de Souzas, Condomínio Colinas do Atibaia, Mata Ribeirão Cachoeira","-46.926084","-22.833228","-46.926084","-22.833228","ESA120967","ESA120967","711","711","Garcia, L.C.","2010",NA,NA,"Epífita, flores cremes com pontos vermelhos","Magnoliophyta",NA,"338.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-11-04 11:11:16-03","ESALQ","ESA","95535","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii",NA,"Paula-Souza, J.; Zuloaga, F.O.; Morrone, O.; Tsuji, R.; Silveira, M.F.","2006","07","13","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos. Trilha para a Pedra do Sino","-43","-22.45","-43","-22.45","ESA095535","ESA095535","1170","1170","Rossini, J.","2014","09","22","Sobre rocha, botões vermelho-alaranjados","Magnoliophyta",NA,"5857.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-11-04 11:11:16-03","ESALQ","ESA","115757","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii",NA,"Gimenes, L.L.S.","2006","09","30","Brasil","Minas Gerais","Caldas-Pedra Branca",NA,NA,NA,NA,NA,"ESA115757","ESA115757",NA,NA,"Rossini, J.",NA,NA,NA,NA,"Magnoliophyta",NA,"23.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-11-04 11:11:16-03","ESALQ","ESA","39452","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Ribas, O.S. ; Luz, M.F.","1996","10","28","Brasil","Paraná","Balsa Nova",NA,"-49.6356010437012","-25.5839004516602",NA,NA,"ESA039452",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,NA,"Magnoliophyta",NA,"1551.0",NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA
"59","2020-11-04 11:11:16-03","ESALQ","ESA","106637","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii",NA,"Romão, G.O. ; Dantas, A.P.T.","2006","07","13","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos. Trilha para a Pedra do Sino.","-42.9655990600586","-22.4122009277344",NA,NA,"ESA106637","ESA106637",NA,NA,"Rossini, J.","2014","09","22","Erva tuberosa, ca. 30cm alt.; na base de árvore; cálice verde, corola rosada com listras roxas.","Magnoliophyta",NA,"1386.0",NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA
"60","2020-11-04 11:11:16-03","ESALQ","ESA","79891","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Savassi, A.P.; Silva, F.D.; Campos, L.M.; Duarte, A.R.; Arango, B.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Franco, G.C.; Forster, W.; Ivanauskas, N.M.","2002","04","24","Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual de Carlos Botelho. Floresta Estacional Semidecidual/ Floresta Ombrófila Densa Montana. Trilha do Rio Taquaral 2.","-475.913","-240.344","-475,913","-240,344","ESA079891","ESA079891",NA,NA,"Araújo, A.O.","2002","04","25","Epífita a 3m de altura sobre árvore caída, coletada na borda da trilha. Inflorescências velhas. Frutos de coloração marrom.","Magnoliophyta",NA,"374.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-11-04 11:11:16-03","ESALQ","ESA","107484","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii",NA,"Lombardi, J.A.","2007","09","18","Brasil","São Paulo","Jundiaí",NA,"-46.8800010681152","-23.1800003051758",NA,NA,"ESA107484",NA,NA,NA,"Chautems, A.",NA,NA,NA,NA,"Magnoliophyta",NA,"6915.0",NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA,NA
"62","2020-11-04 11:11:16-03","ESALQ","ESA","22526","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Barreto, K.D. et al.","1994","10","27","Brasil","São Paulo","Tapiraí",NA,"-47.5","-23.9599990844727",NA,NA,"ESA022526","ESA022526",NA,NA,"Gajardo, I.S.M.",NA,NA,NA,NA,"Magnoliophyta",NA,"3153.0",NA,NA,"41034","auto",NA,NA,NA,NA,NA,NA,NA
"63","2020-11-04 11:11:16-03","ESALQ","ESA","106825","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii",NA,"Romão, G.O. ; Dantas, A.P.T.","2006","09","05","Brasil","Paraná","Campina Grande do Sul","Morro Camapuã; propriedade do sr. Agüilheiro, acesso por estrada de terra com 5Km a partir da saída da BR-116 no Km 51-52 (25°14'51,5S 48°54'19,5W), ca. 1Km do Posto do Tulha.","-49.0553016662598","-25.3055992126465",NA,NA,"ESA106825","ESA106825",NA,NA,"Rossini, J.","2014","09","22","Erva tuberosa, epífita; botões branco-esverdeados.","Magnoliophyta",NA,"1574.0",NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA
"64","2020-11-04 11:11:16-03","ESALQ","ESA","106780","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii",NA,"Romão, G.O. ; Dantas, A.P.T.","1905","06","28","Brasil","Paraná","Campina Grande do Sul","Pico Caratuva, Fazenda Pico Paraná, acesso por estrada de terra com 8Km a partir da saída da BR-116 no Km 46-47, antes do Rio Tucum. Ao longo da trilha, 1700-1850m.s.m.","-49.0553016662598","-25.3055992126465",NA,NA,"ESA106780","ESA106780",NA,NA,"Rossini, J.","2014","09","22","Epífita tuberosa, botões branco-esverdeados; próximo a curso d'água.","Magnoliophyta",NA,"1529.0",NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA
"65","2020-11-04 11:11:16-03","ESALQ","ESA","101443","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglassi","Sinningia douglassi",NA,"Carboni, M.","2005","03","22","Brasil","São Paulo","Eldorado",NA,"-48.0999984741211","-24.5200004577637",NA,NA,"ESA101443","ESA101443",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"40.0",NA,NA,"38804","auto",NA,NA,NA,NA,NA,NA,NA
"66","2020-11-04 11:11:16-03","ESALQ","ESA","88999","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglassi","Sinningia douglassi","(Lindl.) Chautems","Lombardi, J.A.","2001","10","23","Brasil","Minas Gerais","Belo Vale",NA,"-44.0243988037109","-20.4078006744385",NA,NA,"ESA088999","ESA088999",NA,NA,"Chautems, A.",NA,NA,NA,NA,"Magnoliophyta",NA,"4490.0",NA,NA,"17803","auto",NA,NA,NA,NA,NA,NA,NA
"67","2020-11-04 11:11:16-03","ESALQ","ESA","70316","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Dombrowski, L.T.","1975","11","14","Brasil","Paraná","Piraquara",NA,"-49.0633010864258","-25.4416999816895",NA,NA,"ESA070316","ESA070316",NA,NA,"Chautems, A.",NA,NA,NA,NA,"Magnoliophyta",NA,"6124.0",NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA
"68","2020-11-04 11:11:16-03","ESALQ","ESA","12929","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Moraes, P.L.R. ; Capellari Jr., L.","1993","10","29","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,"ESA012929",NA,NA,NA,"Chautems, A.",NA,NA,NA,NA,"Magnoliophyta",NA,"820.0",NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA,NA
"69","2020-11-04 11:11:16-03","ESALQ","ESA","12921","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Moraes, P.L.R. ; Capellari Jr., L.","1993","10","29","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,"ESA012921",NA,NA,NA,"Gajardo, I.S.M.",NA,NA,NA,NA,"Magnoliophyta",NA,"830.0",NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA,NA
"70","2020-11-04 11:11:16-03","ESALQ","ESA","12930","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Moraes, P.L.R. ; Capellari Jr., L.","1993","10","29","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,"ESA012930",NA,NA,NA,"Udulutsch, R.G.",NA,NA,NA,NA,"Magnoliophyta",NA,"821.0",NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA,NA
"71","2020-11-04 11:11:16-03","ESALQ","ESA","49830","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Moraes, P.L.R.","1991","01","01","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,"ESA049830","ESA049830",NA,NA,"Gajardo, I.S.M.",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA,NA
"72","2020-11-04 11:11:16-03","ESALQ","ESA","12931","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Moraes, P.L.R. ; Capellari Jr., L.","1993","10","29","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,"ESA012931",NA,NA,NA,"Udulutsch, R.G.",NA,NA,NA,NA,"Magnoliophyta",NA,"822.0",NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA,NA
"73","2020-11-04 11:11:16-03","ESALQ","ESA","96712","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii",NA,"Rocca, M.A.","2004","10","25","Brasil","São Paulo","Sete Barras",NA,"-47.9199981689453","-24.3799991607666",NA,NA,"ESA096712","ESA096712",NA,NA,"Rossini, J.","2014","09","22",NA,"Magnoliophyta",NA,"121.0",NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA
"74","2020-11-04 11:11:16-03","ESALQ","ESA","104614","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii",NA,"Gorenstein, M.R. ; Araújo, A.O.","2005","06","01","Brasil","São Paulo","Gália","Estação Ecológica de Caetetus","-49.5499992370605","-22.2900009155273",NA,NA,"ESA104614","ESA104614",NA,NA,"Chautems, A.",NA,NA,NA,NA,"Magnoliophyta",NA,"2387.0",NA,NA,"23314","auto",NA,NA,NA,NA,NA,NA,NA
"75","2020-11-04 10:55:50-03","ESALQ","ESA","133699","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii",NA,"J.S. Silva; M.F. Silveira; R.T. Queiroz; A.J.C. Silva; L.C. Garcia","2009","04","14","Brasil","Paraná","Telêmaco Borba","Fazenda Monte Alegre. Trilha Ecológica.","-50.6156005859375","-24.3239002227783","-503454","-241645","ESA133699",NA,NA,NA,NA,NA,NA,NA,"Epífita com frutos maduros marrons.",NA,NA,"528.0",NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA,NA
"76","2020-11-04 11:11:16-03","ESALQ","ESA","122698","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii",NA,"Flores, T.B.","2012","10","25","Brasil","Espírito Santo","Ibitirama","Pedra Roxa - Ao longo do rio do lado do alojamento do ICMBIO. Rio com aproximadamente 20m de largura - Pedregoso.","-41.6671981811523","-20.5414009094238",NA,NA,"ESA122698","ESA122698","1047","1047","Rossini, J.","2014","09","22","Erva, ca. 50cm de alt. Flores rosa com pontuações roxas. Sobre pedra.","Magnoliophyta",NA,"1569.0",NA,NA,"22282","auto",NA,NA,NA,NA,NA,NA,NA
"77","2020-11-04 11:11:16-03","ESALQ","ESA","40156","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Los, M.M.","1984","11","22","Brasil","Paraná","Colombo",NA,"-49.2242012023926","-25.2917003631592",NA,NA,"ESA040156",NA,NA,NA,"Araújo, A.O.",NA,NA,NA,NA,"Magnoliophyta",NA,"51.0",NA,NA,"13536","auto",NA,NA,NA,NA,NA,NA,NA
"78","2021-01-14 15:31:10-03","MN","R","11040","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Glaziou, A.F.M.","1883","06","09","Brasil","Rio de Janeiro","Petrópolis",NA,"-43.1786003112793","-22.5049991607666",NA,NA,"R000011040","R000011040_001",NA,NA,"Chautems, A.","1990",NA,NA,"Plantas do Brasil Central",NA,NA,"16222 a",NA,NA,"36524","auto",NA,NA,NA,NA,NA,NA,NA
"79","2015-07-02 14:02:15-03","JBP","HPL","3074","S","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) A. Chautems","E.R. Salviani & H. Lorenzi","1999","11","01","Brasil","SC","Corupá","Coletada na Serra de Corupá.","-49.2431","-26.4253",NA,NA,NA,NA,NA,NA,"H. Lorenzi","1999","11","01",NA,NA,NA,"566",NA,NA,"23917","auto",NA,NA,NA,NA,NA,NA,NA
"80","2015-07-02 14:55:32-03","JBP","HPL","13472","S","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii",NA,"H. Lorenzi, M. Peixoto, E.L. Jacques","2012","08","18","Brasil","SP","Cunha","Na estrada para Parati, dentro de um Parque; mata nebular.","-44.96","-23.07",NA,NA,NA,NA,"700","800",NA,NA,NA,NA,NA,NA,NA,"7191",NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA,NA
"81","2015-07-02 14:02:15-03","JBP","HPL","3075","S","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) A. Chautems","E.R. Salviani & H. Lorenzi","2000","02","02","BRASIL","SP","Cunha","Coletada na estrada entre Cunha e Paratí.","-44.96","-23.07",NA,NA,NA,NA,NA,NA,"E.R. Salviani & H. Lorenzi","2000","02","02",NA,NA,NA,"1103",NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA,NA
"82","2019-12-19 08:15:20-03","FPS","FPS","1912","MachineObservation","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Schwirkowski, P.","2010","10","17","Brasil","Santa Catarina","São Bento do Sul","Rio Natal - Trilha do Parque das Aves","-49.276775","-26.362928","-49.276775","-26.362928","FPS01912","FPS01912_v01 FPS01912_v02 FPS01912_v03 FPS01912_v04",NA,NA,"Schwirkowski, P.","2010","10","17","<ll>dwc_commonname:</ll> Rainha-do-abismo, batata-de-árvore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2019-12-19 08:15:20-03","FPS","FPS","408","MachineObservation","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Schwirkowski, P.","2014","11","16","Brasil","Santa Catarina","São Bento do Sul","Rio Natal, trilha do Parque das Aves","-49.309584","-26.322003","-49.309584","-26.322003","FPS00408","FPS00408_v01 FPS00408_v02 FPS00408_v03",NA,NA,"Schwirkowski, P.","2014","11","16","<ll>dwc_commonname:</ll> Rainha-do-abismo, batata-de-árvore",NA,NA,"638",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2019-12-19 08:15:20-03","FPS","FPS","3706","MachineObservation","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Schwirkowski, P.","2018","10","27","Brasil","Santa Catarina","Campo Alegre","Bairro Fragosos, Rua Generoso Fragoso","-49.370269","-26.158669","-49.370269","-26.158669","FPS03706,FURB63598","FPS03706_v01 FPS03706_v02 FPS03706_v03 FPS03706_v04 FPS03706_v05 FPS03706_v06 FPS03706_v07 FPS03706_v08 FURB63598",NA,NA,"Schwirkowski, P.","2018","10","27","<ll>dwc_commonname:</ll> Rainha-do-abismo, batata-de-árvore",NA,NA,"3133",NA,NA,NA,NA,NA,"voucher","FURB 63598",NA,NA,NA,NA
"85","2019-08-27 13:33:05-03","IAP","PACA-AGP","98403","PreservedSpecimen","Plantae","Gesneriaceae","Corytholoma","douglasii","Corytholoma douglasii","(Lindl.) Voss","Sehnem, A.","1946","10","15","Brasil","RS","Montenegro",NA,"-51.4611015319824","-29.6886005401611",NA,NA,"PACA098403",NA,NA,NA,"B. Rambo SJ",NA,NA,NA,"Fac. Filosofia Cristo Rei nº 2205. Habitat: epiphytum","Magnoliophyta","Scrophulariales","2205",NA,NA,"21601","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"86","2019-08-27 13:33:08-03","IAP","PACA-AGP","47880","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Sehnem, A.","1946","10","15","Brasil","RS","Montenegro","Kappesberg","-51.4611015319824","-29.6886005401611",NA,NA,"PACA047880",NA,NA,NA,"G. E. Ferreira","2013","04",NA,"Com duplicata no HASU. Habitat: silva primaeva ad arbores Fenofase: flor","Magnoliophyta","Scrophulariales","2205",NA,NA,"21601","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"87","2019-08-27 13:33:06-03","IAP","PACA-AGP","106561","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","N. L. de Souza et al.","2008","11","02","Brasil","PR","Campina Grande do Sul","Morro do Capivari","-48.822384","-25.127148","-48,822384","-25,127148","PACA106561",NA,"1382","1382","A. L. de Gasper","2008","12","12","[Coord.Orig.UTM: 0719550 S, 7219201] Habitat: barranco Fenofase: flor rosa","Magnoliophyta","Scrophulariales","99",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"88","2019-08-27 13:33:08-03","IAP","PACA-AGP","57806","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","J. Pivetta","1955","10","25","Brasil","RS","Pestana p. Ijui",NA,NA,NA,NA,NA,"PACA057806",NA,NA,NA,"G. E. Ferreira","2011","06",NA,"Emrich-Rambo det. Corytholoma confertifolium Hanst. em 13.5.1957 Habitat: in silva ad arbores Fenofase: flor","Magnoliophyta","Scrophulariales","816",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"89","2019-08-27 13:33:06-03","IAP","PACA-AGP","33200","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Rambo, B.","1946","01","16","Brasil","RS","Caxias do Sul","Vila Oliva","-51.1794013977051","-29.1681003570557",NA,NA,"PACA033200",NA,NA,NA,"A. Chautems","1991",NA,NA,"Habitat: ad arbores in araucarieto Fenofase: fruto","Magnoliophyta","Scrophulariales",NA,NA,NA,"49662","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"90","2019-08-27 13:33:08-03","IAP","PACA-AGP","61548","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Camargo, O. R.","1957","11","22","Brasil","RS","Farroupilha",NA,"-51.3478012084961","-29.2250003814697",NA,NA,"PACA061548",NA,NA,NA,"G. E. Ferreira","2011","06",NA,"Emrich-Rambo det. Corytholoma confertifolium Hanst. em 29.9.1958 Habitat: in silva ad arbores Fenofase: flor","Magnoliophyta","Scrophulariales","2606",NA,NA,"19545","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"91","2019-08-27 13:33:08-03","IAP","PACA-AGP","43377","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Rambo, B.","1949","09","11","Brasil","RS","Montenegro","Kappesberg","-51.4611015319824","-29.6886005401611",NA,NA,"PACA043377",NA,NA,NA,"A. Chautems","1991",NA,NA,"Habitat: in silva primaeva ad arbores Fenofase: flor","Magnoliophyta","Scrophulariales",NA,NA,NA,"21601","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"92","2019-08-27 13:33:06-03","IAP","PACA-AGP","30678","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","E. Friderichs","1945","10","17","Brasil","RS","Montenegro","p. Kappesberg","-51.4611015319824","-29.6886005401611",NA,NA,"PACA030678",NA,NA,NA,"A. Chautems","1991",NA,NA,"Habitat: ad arbores in silva primaeva Fenofase: flor","Magnoliophyta","Scrophulariales",NA,NA,NA,"21601","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"93","2019-08-27 13:33:08-03","IAP","PACA-AGP","41728","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","douglasii","Sinningia douglasii","(Lindl.) Chautems","Rambo, B.","1949","05","25","Brasil","RS","Novo Hamburgo","Schwabenschneis","-51.1305999755859","-29.6783008575439",NA,NA,"PACA041728",NA,NA,NA,"A. Chautems","1991",NA,NA,"Habitat: in silva primaeva ad arbores","Magnoliophyta","Scrophulariales",NA,NA,NA,"20722","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
