"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","geoFlag","individualCount","continentOcean","minimumElevationInMeters","maximumElevationInMeters","preparationType","barcode","imagecode","infraspecificEpithet","typeStatus","verbatimLongitude","verbatimLatitude","dayIdentified","class","relatedCatalogItem","fieldNumber","sex"
"246","2020-09-02 16:35:55-03","Cenargen","CEN","47089","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","M. Carvalho-Silva","2003","05","Gert Guenther Hatschbach","49869","1985","10","17","Brasil","ES","CONCEICAO DO CASTELO","Venda Nova, arredores.",NA,NA,NA,"Espigas alvas. Doação Prefeitura Municipal de Curitiba. Museu Botânico Municipal.",NA,"1",NA,NA,NA,"Exsicatas","CEN00047089","CEN00047089",NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2020-09-02 16:35:55-03","Cenargen","CEN","47019","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","M. Carvalho-Silva","2003","05","Osmar dos Santos Ribas","2020","1997","10","28","Brasil","MS","ELDORADO","Estrada para a Caverna do Diabo.","-54.2835998535156","-23.7868995666504","27119","Espiga creme.Doação da Prefeitura Municipal de Curitiba - Museu Botânico Municipal.","auto","1",NA,NA,NA,"Exsicatas","CEN00047019","CEN00047019",NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2019-11-13 11:28:28-03","USP","SPF","189894","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","Guimarães, EF","2008","09","Saavedra, MM","592","2007","11","29","Brasil","Minas Gerais","Monte Belo","Fazenda Lagoa, RPPN do Insitutot Sul Mineiro de Estudo e Conservação da Natureza, Mato das Anhumas","-46.265278","-21.366111",NA,NA,NA,NA,NA,"844","844",NA,"SPF00189894","SPF00189894",NA,NA,"-46.265278","-21.366111",NA,NA,NA,NA,NA
"249","2019-11-13 11:28:28-03","USP","SPF","204725","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","Ferreira, DM","2011","10","Giordano, LCS","2809","2006","10","25","Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce, Trilha do Porto Capim.","-42.631944","-19.765833",NA,NA,NA,NA,NA,NA,NA,NA,"SPF00204725","SPF00204725",NA,NA,"-42.631944","-19.765833",NA,NA,NA,NA,NA
"250","2019-11-13 11:28:28-03","USP","SPF","231361","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","Monteiro, D","2012","07","Monteiro, D","736","2012","06","14","Brasil","Espírito Santo","Linhares","Reserva Natural Vale","-39.961111","-19.095278",NA,NA,NA,NA,NA,"32","32",NA,"SPF00231361","SPF00231361",NA,NA,"-39.961111","-19.095278",NA,NA,NA,NA,NA
"251","2019-11-13 11:28:28-03","USP","SPF","48633","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","Callejas, R","1983",NA,"Harley, RM","17872","1977","01","12","Brasil","Bahia","Porto Seguro","Parque Nacional e Histórico do Monte Pascoal","-39.416667","-16.883333",NA,NA,NA,NA,NA,"200","586",NA,"SPF00048633","SPF00048633",NA,NA,"-39.416667","-16.883333",NA,NA,NA,NA,NA
"252","2019-11-13 11:28:28-03","USP","SPF","205796","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","Monteiro, D","2011","06","Monteiro, D","257","2008","03","22","Brasil","Espírito Santo","Linhares","Reserva Natural Vale, Estrada do Flamengo. Mata de tabuleiro.","-40.0722007751465","-19.3910999298096","48094",NA,"auto",NA,NA,NA,NA,NA,"SPF00205796","SPF00205796",NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2020-09-11 17:50:09-03","UNEMAT","HPAN","3871","PreservedSpecimen","Plantae","Magnoliidae","Piperales","Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","Amorim, PRF","2016","03","Silva, GS; Viana, JL","286","2014","03","28","Brasil","Bahia","Piraí do Norte","Fazenda Santa Terezinha.","-39.3788986206055","-13.7618999481201","16596","Doação recebida do Herbário HUESB - Universidade Estadual do Sudoeste da Bahia, Jequié. (HUESB nº 9575) na categoria de intercâmbio.","auto",NA,"América",NA,NA,NA,"HPAN000003871",NA,NA,NA,NA,NA,"07",NA,NA,NA,NA
"254","2021-03-25 13:53:15-03","UNIVILLE","JOI","12657","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","Schmoeller, F.","2011","01","Schmoeller, F","52","2011","05","26","Brasil","Santa Catarina","Joinville","Rua Abraham Linconl e Itajuba.","-48.8456001281738","-26.3043994903564","37150","; HABITAT: sub bosque; HABITO: arbusto","auto",NA,NA,NA,NA,NA,"JOI012657",NA,NA,NA,NA,NA,"01",NA,NA,NA,NA
"255","2019-09-04 17:53:26-03","F","FMNH-SEEDPLANTS","V0077366F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Piper","vicosanum","Piper vicosanum",NA,NA,NA,NA,"Y. Mexía","5242","1930","11","3","Brazil","Minas Gerais",NA,"Viçosa, Fazenda do Dezerto; Varje",NA,NA,NA,NA,NA,NA,"South America","690",NA,NA,"V0077366F","V0077366F_01",NA,"Isotype",NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"256","2019-07-09 14:06:52-03","F","FMNH-SEEDPLANTS","V0469052F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Piper","vicosanum","Piper vicosanum",NA,NA,NA,NA,"Y. Mexía","4685","1930","5","12","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"South America",NA,NA,NA,"V0469052F","V0469052F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"257","2019-07-09 14:06:52-03","F","FMNH-SEEDPLANTS","V0469059F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Piper","vicosanum","Piper vicosanum",NA,NA,NA,NA,"P. I. S. Braga","BHCB 19435","1991","11","24","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"South America",NA,NA,NA,"V0469059F","V0469059F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"258","2019-09-04 17:57:14-03","F","FMNH-SEEDPLANTS","V0067305F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Piper","vicosanum","Piper vicosanum scandens","Yunck.","R. Callejas",NA,NA,"H. S. Irwin","2160","1958","11","26","Brazil","Minas Gerais",NA,NA,"-44","-18",NA,NA,NA,NA,"South America",NA,NA,NA,"V0067305F","V0067305F_01","scandens","Isotype",NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"259","2019-09-04 17:57:15-03","F","FMNH-SEEDPLANTS","V0067306F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Piper","vicosanum","Piper vicosanum scandens","Yunck.","R. Callejas",NA,NA,"H. S. Irwin","2160","1958","11","26","Brazil","Minas Gerais",NA,NA,"-44","-18",NA,NA,NA,NA,"South America",NA,NA,NA,"V0067306F","V0067306F_01","scandens","Isotype",NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"260","2020-07-23 12:18:13-03","CEPLAC","CEPEC","109004","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum",NA,"Sem Informação",NA,NA,"Amorim, A. M.","4634","2004","12","29","Brasil","Bahia","ITANHÉM","Estrada Itanhém a Batinga, ca. 16 km. Ramal a direita, dando acesso à Fazenda Pedra Grande, de Propriedade de Etevaldo Rezende da Silva.","-40.426111","-17.138056",NA,"Material em sílica.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W25'34","17S8'17",NA,NA,NA,NA,NA
"261","2020-07-23 12:18:13-03","CEPLAC","CEPEC","109035","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum",NA,"Sem Informação",NA,NA,"Amorim, A. M.","4700","2005","01","30","Brasil","Bahia","ALMADINA","Serra do Corcovado. 13,8 km ao SW de Coaraci na estrada para Almadina, Fazenda São José. Proprietário Senhor Francisco.","-39.603333","-14.705833",NA,"Material em sílica.",NA,NA,NA,"650","650",NA,NA,NA,NA,NA,"39W36'12","14S42'21",NA,NA,NA,NA,NA
"262","2020-07-23 12:18:13-03","CEPLAC","CEPEC","146010","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum",NA,"D. Monteiro",NA,NA,"D. Monteiro","257",NA,NA,NA,"Brasil","Espírito Santo","LINHARES",NA,"-40.0722007751465","-19.3910999298096","48094","<ll>dwc_commonname:</ll>","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2020-07-23 12:18:13-03","CEPLAC","CEPEC","9626","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","viçosanum","Piper viçosanum",NA,"R. Callejas",NA,NA,"T. S. dos Santos","2701","1973","01","15","Brasil","Bahia","PORTO SEGURO","Prq. Nac. Monte Pascoal.","-39.0647010803223","-16.4496994018555","68835",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1983",NA,NA
"264","2020-07-23 12:18:13-03","CEPLAC","CEPEC","6562","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","viçosanum","Piper viçosanum",NA,"E. F. Guimarães",NA,NA,"R. S. Pinheiro","1144","1971","03","15","Brasil","Bahia","ILHÉUS","Banco Central.","-39.0494003295898","-14.7889003753662","61245",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28/02/1979",NA,NA
"265","2020-07-23 12:18:13-03","CEPLAC","CEPEC","36307","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","viçosanum","Piper viçosanum",NA,"R. Callejas",NA,NA,"L. A. Mattos-Silva","1840","1985","02","27","Brasil","Bahia","ILHÉUS","Ramal novo p/ Vila Brasil, entr. Km 28 Rod. p/ Una. Km 3 a 7.","-39.0494003295898","-14.7889003753662","61245",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/09/1985",NA,NA
"266","2020-07-23 12:18:13-03","CEPLAC","CEPEC","7752","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","viçosanum","Piper viçosanum",NA,"E. F. Guimarães",NA,NA,"R. S. Pinheiro","1618","1971","09","10","Brasil","Bahia","ITAPEBÍ","Km 38 Rod. Itapebi/Potiragua.","-39.5339012145996","-15.9507999420166","43726",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28/02/1979",NA,NA
"267","2020-07-23 12:18:13-03","CEPLAC","CEPEC","34772","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","viçosanum","Piper viçosanum",NA,"R. Callejas",NA,NA,"R. Callejas","1614","1996","11","01","Brasil","Bahia","ITAMARAJÚ","Km 4 da estr. p/ Piraja.","-39.333333","-17.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W20'0","17S15'0",NA,NA,"30/12/1988",NA,NA
"268","2020-07-23 12:18:13-03","CEPLAC","CEPEC","106261","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","viçosanum","Piper viçosanum",NA,"E. F. Guimarães",NA,NA,"W. W. Thomas","13906","1988","03","08","Brasil","Bahia","JEQUIÉ","14,7Km ao S de Mandacarú (junção Rod. Estádio/ Rod. p/ Jequié0 Rod. p/ Serra dos Brejos.","-40.118889","-13.957222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W7'8","13S57'26",NA,NA,"30/12/2008",NA,NA
"269","2020-07-23 12:18:13-03","CEPLAC","CEPEC","19497","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","viçosanum","Piper viçosanum",NA,"R. Callejas",NA,NA,"R. M. Harley","17835","1977","01","11","Brasil","Bahia","PORTO SEGURO","Parque Nacional Monte Pascoal. Ao NW Monte Pascoal. Próximo a beira da estrada.","-39.416667","-16.883333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W25'0","16S53'0",NA,NA,"30/12/1983",NA,NA
"270","2020-07-23 12:18:13-03","CEPLAC","CEPEC","19499","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","viçosanum","Piper viçosanum",NA,"R. Callejas",NA,NA,"R. M. Harley","17872","1977","02","12","Brasil","Bahia","PORTO SEGURO","Parque Nacional Monte Pascoal. Ao NW do Monte Pascoal.","-39.416667","-16.883333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W25'0","16S53'0",NA,NA,"30/12/1983",NA,NA
"271","2020-07-23 12:18:13-03","CEPLAC","CEPEC","34713","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","viçosanum","Piper viçosanum",NA,"R. Callejas",NA,NA,"R. Callejas","1643","1995","10","05","Brasil","Bahia","PORTO SEGURO","Km 14 estr. P/ Eunapolis.","-39.083333","-16.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W5'0","16S30'0",NA,NA,"30/12/1988",NA,NA
"272","2020-07-23 12:18:13-03","CEPLAC","CEPEC","88728","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","viçosanum","Piper viçosanum",NA,"E. F. Guimarães",NA,NA,"W. W. Thomas","12226","2000","10","14","Brasil","Bahia","BOA NOVA","27Km a W de Dário Meira na Rod. p/ Boa Nova (17.1Km a E de Boa Nova).","-40.1","-14.433333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W6'","14S26'",NA,NA,"30/12/2008",NA,NA
"273","2020-07-23 12:18:13-03","CEPLAC","CEPEC","89732","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","viçosanum","Piper viçosanum",NA,"E. F. Guimarães",NA,NA,"L. A. Mattos-Silva","4121","2000","09","05","Brasil","Bahia","MUCURÍ","Assentamento Paulo Freire (MST), ramal com entrada no Km 15 Rod. Mucurí/Itabuna, 2Km antes da sede do assentamento.","-39.673333","-18.083611",NA,"<ll>dwc_commonname:</ll> Beto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W40'24","18S5'1",NA,NA,"30/12/2008",NA,NA
"274","2020-07-23 12:18:13-03","CEPLAC","CEPEC","91624","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","viçosanum","Piper viçosanum",NA,"E. F. Guimarães",NA,NA,"L. A. Mattos-Silva","4466","2001","07","26","Brasil","Bahia","WENCESLAU GUIMARÃES","Est. Ecológica Est. Nova Esperança. Sede 1 7Km a W do Povoado de Nova Esperança. Área aprox. 2.700ha.. Mata situada no Morro da Àgua Vermelha.","-39.721667","-13.595278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W43'18","13S35'43",NA,NA,"30/12/2008",NA,NA
"275","2020-07-23 12:18:13-03","CEPLAC","CEPEC","91645","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","viçosanum","Piper viçosanum",NA,"E. F. Guimarães",NA,NA,"L. A. Mattos-Silva","4441","2001","07","26","Brasil","Bahia","WENCESLAU GUIMARÃES","Est. Ecológica Est. Nova Esperança. Sede a 7Km a W do povoado de Nova Esperança. Área aprox. 2.700ha. Mat no Morro da Água Vermelha.","-39.721667","-13.595278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W43'18","13S35'43",NA,NA,"30/12/2008",NA,NA
"276","2020-07-23 12:18:13-03","CEPLAC","CEPEC","34755","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","viçosanum","Piper viçosanum",NA,"R. Callejas",NA,NA,"R. Callejas","1583","1983","10","28","Brasil","Bahia","ITABUNA","Km 9 estr. Jucari/Palmira, Faz. Sto. Antonio.","-39.2803001403809","-14.7855997085571","30592",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1988",NA,NA
"277","2020-07-23 12:18:13-03","CEPLAC","CEPEC","34748","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","viçosanum","Piper viçosanum",NA,"R. Callejas",NA,NA,"R. Callejas","1577","1983","10","28","Brasil","Bahia","ITABUNA","Km 9 estr. Jucari/Palmira, Faz. Sto. Antonio.","-39.2803001403809","-14.7855997085571","30592",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1988",NA,NA
"278","2020-07-23 12:18:13-03","CEPLAC","CEPEC","4028","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","viçosanum","Piper viçosanum",NA,"E. F. Guimarães",NA,NA,"T. S. dos Santos","2701","1973","01","15","Brasil","Bahia","PORTO SEGURO","Parque Nacional de Monte Pascoal.","-39.0647010803223","-16.4496994018555","68835",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0W0'0","0S0'0",NA,NA,"01/02/1979",NA,NA
"279","2020-07-23 12:18:13-03","CEPLAC","CEPEC","4633","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","viçosanum","Piper viçosanum",NA,"E. F. Guimarães",NA,NA,"R. P. Belém","3875","1968","07","16","Brasil","Bahia","MUCURÍ","Vale do Rio Mucuri, BR-101.","-39.5508003234863","-18.0863990783691","78440",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/07/1979",NA,NA
"280","2020-07-23 12:18:13-03","CEPLAC","CEPEC","39583","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","viçosanum","Piper viçosanum",NA,"E. F. Guimarães",NA,NA,"L. A. Mattos-Silva","2132","1996","08","07","Brasil","Bahia","PRADO","Rod. Cumuruxatiba (litoral) para Prado, KM 10.","-39.2207984924316","-17.341100692749","53161",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2008",NA,NA
"281","2020-07-23 12:18:13-03","CEPLAC","CEPEC","34275","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","viçosanum","Piper viçosanum",NA,"R. Callejas",NA,NA,"G. Hatschbach","46789","1996","08","09","Brasil","Espírito Santo","SÃO MATEUS","10-20Km ao S cidade, BR-101.","-39.8588981628418","-18.716100692749","56510",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1983",NA,NA
"282","2020-07-23 12:18:13-03","CEPLAC","CEPEC","45346","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","viçosanum","Piper viçosanum",NA,"E. F. Guimarães",NA,NA,"A. M. de Carvalho","2535","1993","10","08","Brasil","Bahia","teixeira de freitas","Ca. 56Km na estrada de Teixeira de Freitas/Itamaraju (BR-101).","-39.7419013977051","-17.5349998474121","44841",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2008",NA,NA
"283","2020-07-23 12:18:13-03","CEPLAC","CEPEC","32632","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","viçosanum","Piper viçosanum",NA,"R. Callejas",NA,NA,"A. M. de Carvalho","1901","1983","08","23","Brasil","Bahia","UNA","Area Est. Exp. lemos Maia.","-39.0752983093262","-15.2932996749878","36070",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1983",NA,NA
"284","2019-10-16 14:14:19-03","UEL","FUEL","43751","PreservedSpecimen","Plantae","Tracheophyta","Piperales","Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","Guimarães, EF","2009","08","Souza, LC","65","1998","02","15","Brasil","São Paulo","Itapetininga","Estação Experimental","-48","-23.566667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-48","-23.566667","11",NA,NA,NA,NA
"285","2020-11-12 17:02:22-03","UEL","FUEL","51677","PreservedSpecimen","Plantae","Tracheophyta","Piperales","Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","Barbosa, E; Lozano, ED","2009",NA,"Caxambu, MG; et al.","2195","2008","05","22","Brasil","Santa Catarina","Bombinhas","Praia do Mariscal, relevo: plano; vegetação: floresta ombrófila densa das terras baixas","-48.512556","-27.1765",NA,NA,NA,NA,NA,"7","7",NA,NA,NA,NA,NA,"-48.512556","-27.1765",NA,NA,NA,NA,NA
"286","2021-04-01 17:42:28-03","UEL","FUEL","6354","PreservedSpecimen","Plantae","Tracheophyta","Piperales","Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","Guimarães, EF","2009","08","Zundi, MD","s.n.","1988","11","25","Brasil","Paraná","Londrina","Mata do Godoy","-51.1627998352051","-23.3103008270264","63728",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11",NA,NA,NA,NA
"287","2019-11-01 15:08:03-03","UnB","UB","164326","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","Guimarães, EF","2011",NA,"Marquete, R; et al.","4283","2011","05","24","Brasil","Minas Gerais","Viçosa","Mata do Paraíso, estrada principal.","-42.86369","-20.80013",NA,"Arbusto com ca. 1,6m de altura. Caule com casca lisa, verde, ramos cilíndricos, verdes com manchas verdes claras. Folhas cartáceas, discolores, estípulas passadas, negras, inflorescências imaturas verdes.; Vegetação Floresta Estacional semidecidual.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,"-42.86369","-20.80013",NA,NA,NA,NA,NA
"288","2019-11-01 15:08:03-03","UnB","UB","194265","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","Silva, AV","2009","12","Silva, AV","4","2009","12","17","Brasil","Minas Gerais","Viçosa","EPTEAMP, borda esquerda da trilha principal, 60 m antes da entrada da Trilha dos Gigantes","-42.8819007873535","-20.7539005279541","13937","Arbusto com ca. 1,9 m de altura; espigas basais no ramo com fruto e apicais com botões florais latentes (espigas com ca. 3 mm de compr.)","auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17",NA,NA,NA,NA
"289","2019-11-01 15:08:03-03","UnB","UB","194264","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","Silva, AV","2009","10","Silva, AV","1","2009","10","01","Brasil","Minas Gerais","Viçosa","EPTEAMP, borda esquerda da trilha principal, a 10 m do acesso ao Caminho das águas","-42.8819007873535","-20.7539005279541","13937","Arbusto com ca. 1,7 m de altura; espigas com flores em botão, bráctea totalmente fechada","auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"01",NA,NA,NA,NA
"290","2019-11-01 15:08:03-03","UnB","UB","201671","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","Carvalho-Silva, M","2014","10","Valentin-Silva, A","76","2014","03","24","Brasil","Minas Gerais","Viçosa","Estação de Pesquisa, Treinamento e Educação Ambiental Mata do Paraíso, Trilha da Pesquisa","-42.8819007873535","-20.7539005279541","13937","Arbusto ca. 1,8m, espigas com botões florais; Floresta Estacional semidecídua; coletado na borda","auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2021-03-03 15:27:58-03","MN","R-TIPOS","108853","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","Guimarães, E.F.","1994",NA,"Irwin, H.S.","2160","1958","11","26","Brasil","Minas Gerais","Viçosa",NA,"-42.8819007873535","-20.7539005279541","13937",NA,"auto",NA,NA,NA,NA,NA,"R000108853","R000108853_001",NA,"Isotypus",NA,NA,NA,NA,NA,NA,NA
"292","2021-03-04 15:45:48-03","IF","SPSF","44128","PreservedSpecimen","Plantae","Magnoliophyta","Piperales","Piperaceae","Piper","vicosanum","Piper vicosanum","Yuncker","E.F.Guimarães",NA,NA,"G.Hatschbach & J.M.Silva & R.Goldenberg","73848","2002","09","26","Brasil","PR","Guaraqueçaba","Rodovia PR-405 ligação à Itaqui","-48.3288993835449","-25.3066997528076","37295","COLETA: Floresta da planície litôranea.&nf;Arbusto 3m altura; espigas alvacentas.;","auto",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"293","2021-03-04 15:45:48-03","IF","SPSF","40803","PreservedSpecimen","Plantae","Magnoliophyta","Piperales","Piperaceae","Piper","vicosanum","Piper vicosanum","Yuncker","M.Carvalho-Silva",NA,NA,"R.T. Polisel & N.M.Ivanauskas & M.C.Assis & R.Esteves","519","2008","02","24","Brasil","SP","Barra do Chapéu","Propriedade da Dona Pedrina","-49.006667","-25.290556",NA,"COLETA: Arbusto 2m.&nf;Espiga em processo de maturação.; GEOGRAFIA: Sub bosque, remanescente de floresta com araucária.;",NA,NA,"América do Sul","807","807",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"294","2021-03-04 15:45:48-03","IF","SPSF","28548","PreservedSpecimen","Plantae","Magnoliophyta","Piperales","Piperaceae","Piper","vicosanum","Piper vicosanum","Yuncker","D.Monteiro","2011","06","L.C.Souza","65","1998","02","15","Brasil","SP","Itapetininga","E.E.Instituto Florestal","-48.0499992370605","-23.5900001525879","40712","COLETA: XLS: SPSFAntigo;","auto",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","Magnoliopsida",NA,NA,NA
"295","2019-11-21 10:14:28-03","IBt","SP","384725","S","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","Guimarães, EF","2003",NA,"Kato, MJ","274","2002","08","02","Brasil",NA,NA,"Núcleo Santana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2019-11-21 10:14:28-03","IBt","SP","392678","S","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","Guimarães, EF","2002","12","Giordano, LC; et al.","2614","2002","10","24","Brasil","Rio de Janeiro","Nova Iguaçu","Região SE. Rebio do Tinguá, Estrada do Ouro.","-43.451099395752","-22.7591991424561","25743",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04",NA,NA,NA,NA
"297","2019-11-21 10:14:28-03","IBt","SP","292436","S","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","Guimarães, EF","2012",NA,"Bernacci, LC; Cardoso, EG; Camargo, O; Falivene, SMP","209","1994","05","17","Brasil","São Paulo","Pariquera-Açu","Estação Experimental do IAC. Interior da mata.","-47.8800010681152","-24.7099990844727","17990",NA,"auto",NA,NA,NA,NA,NA,"SP011293","SP011293",NA,NA,NA,NA,NA,NA,NA,NA,NA
