"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","recordNumber","year","month","day","continentOcean","preparationType","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","infraspecificEpithet","class","typeStatus","fieldNumber","relatedCatalogItem","sex"
"230","2021-03-21 19:33:27-03","UFC","EAC","44396","PreservedSpecimen","Plantae","Dicotyledon",NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K.Schum.) N.P.Taylor & Stuppy","Menezes, M.O.T.","Menezes, M.O.T.; Taylor, N.P.; Machado, M.; Moro, M.F.; Castro, A.S.F.; Cardoso, D.T.","Brasil","Ceará","Icó","São Vicente","-38.661389","-6.226944",NA,NA,"Herbáceo, ocorrendo junto com C. jamaracu e P. gounellei; Caatinga",NA,"198","2009","01","25","Southern America",NA,"EAC0044396","EAC0044396","168","168","-38.661389","-6.226944","2009","01","27",NA,NA,NA,NA,NA,NA
"231","2021-03-21 19:33:27-03","UFC","EAC","44400","PreservedSpecimen","Plantae","Dicotyledon",NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K.Schum.) N.P.Taylor & Stuppy","Menezes, M.O.T.","Menezes, M.O.T.; Taylor, N.P.; Machado, M.; Moro, M.F.; Castro, A.S.F.; Cardoso, D.T.","Brasil","Ceará","Jaguaruana","Gado Brabo","-37.887778","-4.817222",NA,NA,"Herbácea, ocorrendo junto com C. jamaracu; Caatinga",NA,"290","2009","01","26","Southern America",NA,"EAC0044400","EAC0044400","28","28","-37.887778","-4.817222","2009","01","26",NA,NA,NA,NA,NA,NA
"232","2021-03-21 19:33:27-03","UFC","EAC","44402","PreservedSpecimen","Plantae","Dicotyledon",NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K.Schum.) N.P.Taylor & Stuppy","Menezes, M.O.T.","Menezes, M.O.T.; Taylor, N.P.; Machado, M.; Moro, M.F.; Castro, A.S.F.; Cardoso, D.T.","Brasil","Ceará","Alto Santo",NA,"-38.303889","-5.426667",NA,NA,"Herbácea, ocorrendo junto com C. jamaracu, P. gounellei, P. pachycladus. População abundante; Caatinga",NA,"202","2009","01","26","Southern America",NA,"EAC0044402","EAC0044402","79","79","-38.303889","-5.426667","2009","01","27",NA,NA,NA,NA,NA,NA
"233","2021-03-21 19:33:27-03","UFC","EAC","44403","PreservedSpecimen","Plantae","Dicotyledon",NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K.Schum.) N.P.Taylor & Stuppy","Menezes, M.O.T.","Menezes, M.O.T.; Taylor, N.P.; Machado, M.; Moro, M.F.; Castro, A.S.F.; Cardoso, D.T.","Brasil","Ceará","Arneiroz","Próx. à sede do município, Próx. à Reserva do Jeguerê","-40.156944","-6.331389",NA,NA,"Ocorrendo junto com C. jamaracu, P. gounellei.; Caatinga",NA,"183","2009","01","23","Southern America",NA,"EAC0044403","EAC0044403","340","340","-40.156944","-6.331389","2009","01","27",NA,NA,NA,NA,NA,NA
"234","2021-03-21 19:33:27-03","UFC","EAC","44404","PreservedSpecimen","Plantae","Dicotyledon",NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K.Schum.) N.P.Taylor & Stuppy","Menezes, M.O.T.","Menezes, M.O.T.; Taylor, N.P.; Machado, M.; Moro, M.F.; Castro, A.S.F.; Cardoso, D.T.","Brasil","Ceará","Missão Velha","Cachoeira","-39.143889","-7.222222",NA,NA,"Herbácea; Caatinga",NA,"189","2009","01","24","Southern America",NA,"EAC0044404","EAC0044404","336","336","-39.143889","-7.222222","2009","01","24",NA,NA,NA,NA,NA,NA
"235","2021-03-21 19:33:27-03","UFC","EAC","44407","PreservedSpecimen","Plantae","Dicotyledon",NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K.Schum.) N.P.Taylor & Stuppy","Menezes, M.O.T.","Menezes, M.O.T.; Taylor, N.P.; Machado, M.; Moro, M.F.; Castro, A.S.F.; Cardoso, D.T.","Brasil","Ceará","Tauá","Próx. ao centro urbano","-40.304444","-6.002222",NA,NA,"Herbácea, ocorrendo junto com forma subcilíndrica, flor laranja; Caatinga",NA,"181","2009","01","23","Southern America",NA,"EAC0044407","EAC0044407","402","402","-40.304444","-6.002222","2009","01","27",NA,NA,NA,NA,NA,NA
"236","2021-03-21 19:33:27-03","UFC","EAC","44405","PreservedSpecimen","Plantae","Dicotyledon",NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K.Schum.) N.P.Taylor & Stuppy","Menezes, M.O.T.","Menezes, M.O.T.; Taylor, N.P.; Machado, M.; Moro, M.F.; Castro, A.S.F.; Cardoso, D.T.","Brasil","Ceará","Antonina do Norte",NA,"-39.920833","-6.807778",NA,NA,"Herbácea, ocorrendo junto com C. jamaracu, P. gounellei e M. zehntneri; Caatinga",NA,"184","2009","01","24","Southern America",NA,"EAC0044405","EAC0044405","352","352","-39.920833","-6.807778","2009","01",NA,NA,NA,NA,NA,NA,NA
"237","2021-03-21 19:33:27-03","UFC","EAC","45222","PreservedSpecimen","Plantae","Dicotyledon",NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K.Schum.) N.P.Taylor & Stuppy","Menezes, M.O.T.","Oliveira, R.C.; Araújo, A.M.S.; Aleixo, R.","Brasil","Rio Grande do Norte","Lages","Próximo ao Cabugi, Relevo plano","-36.244722","-5.7",NA,NA,"Flor róseo magento; Caatinga arbustiva",NA,"2256","2008","08","28","Southern America",NA,"EAC0045222","EAC0045222",NA,NA,"-36.244722","-5.7","2011","08","16",NA,NA,NA,NA,NA,NA
"238","2021-03-21 19:33:27-03","UFC","EAC","48806","PreservedSpecimen","Plantae","Dicotyledon",NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K.Schum.) N.P.Taylor & Stuppy","Menezes, M.O.T.","Menezes, M.O.T.","Brasil","Ceará","Ubajara","Substrato lajedo","-40.9211006164551","-3.85443997383118","27385",NA,"Herbácea; Caatinga","auto","248","2011","01","22","Southern America",NA,"EAC0048806","EAC0048806",NA,NA,NA,NA,"2011","01","22",NA,NA,NA,NA,NA,NA
"239","2021-03-21 19:33:27-03","UFC","EAC","53717","PreservedSpecimen","Plantae","Dicotyledon",NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K.Schum.) N.P.Taylor & Stuppy","Menezes, M.O.T.","Menezes, M.O.T.","Brasil","Bahia","Tucano",NA,"-38.806944","-11.032778",NA,NA,"Arbusto, suculento.; Savana estépica",NA,"328","2013","03","28","Southern America",NA,"EAC0053717","EAC0053717",NA,NA,"-38.806944","-11.032778","2013","03","28",NA,NA,NA,NA,NA,NA
"240","2021-03-21 19:33:27-03","UFC","EAC","53746","PreservedSpecimen","Plantae","Dicotyledon",NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K.Schum.) N.P.Taylor & Stuppy","Menezes, M.O.T.","Menezes, M.O.T.","Brasil","Rio Grande do Norte","Açu",NA,"-37.065833","-5.552778",NA,NA,"Suculenta; flor vermelha.; Savana estépica",NA,"302","2013","04","02","Southern America",NA,"EAC0053746","EAC0053746",NA,NA,"-37.065833","-5.552778","2013","04","02",NA,NA,NA,NA,NA,NA
"241","2021-03-21 19:33:27-03","UFC","EAC","55680","PreservedSpecimen","Plantae","Dicotyledon",NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K.Schum.) N.P.Taylor & Stuppy","Lima-Verde, L.W.","Silva, F.K.G.; Araújo, F.S.","Brasil","Ceará","Aiuaba",NA,"-40.254167","-6.552222",NA,NA,"Arbusto; flor alaranjada.; Caatinga secundária.",NA,"41","2014","02","20","Southern America",NA,"EAC0055680","EAC0055680","558","558","-40.254167","-6.552222","2014","03","26",NA,NA,NA,NA,NA,NA
"242","2021-03-21 19:33:27-03","UFC","EAC","57778","PreservedSpecimen","Plantae","Dicotyledon",NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K.Schum.) N.P.Taylor & Stuppy","Loiola, M.I.B.","Gomes, R.C.","Brasil","Ceará","Tauá","Tecelão, bacia hidrográfica do riacho Carrapateira, relevo ondulado, rocha gnaisse, clima tropical quente, semiárido.","-40.077283","-5.426219",NA,NA,"Erva; flor alaranjada; fruto vermelho/amarelo.",NA,"s.n.","2015","02","05","Southern America",NA,"EAC0057778","EAC0057778",NA,NA,"-40.077283","-5.426219","2015","03","13",NA,NA,NA,NA,NA,NA
"243","2021-03-21 19:33:27-03","UFC","EAC","48815","PreservedSpecimen","Plantae","Dicotyledon",NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K.Schum.) N.P.Taylor & Stuppy","Menezes, M.O.T.","Menezes, M.O.T.","Brasil","Ceará","Guaraciaba do Norte","Casa de Pedra, Substrato arenoso","-40.747501373291","-4.16694021224976","39588",NA,"Herbácea; Caatinga/Carrasco","auto","254","2011","01","22","Southern America",NA,"EAC0048815","EAC0048815",NA,NA,NA,NA,"2011","01","22",NA,NA,NA,NA,NA,NA
"244","2021-03-21 19:33:27-03","UFC","EAC","23378","PreservedSpecimen","Plantae","Dicotyledon",NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K.Schum.) N.P.Taylor & Stuppy","Menezes, M.O.T.","Macêdo, D.; Lima-Verde, L.W.","Brasil","Ceará","Jaguaribara","Médio Jaguaribe","-38.6199989318848","-5.65806007385254","25604",NA,"Frequente, +/- 35cm, flor laranja, fruto amarelo","auto","45","1995","07","21","Southern America",NA,"EAC0023378","EAC0023378","60","60",NA,NA,"2008","10","28",NA,NA,NA,NA,NA,NA
"245","2021-03-21 19:33:27-03","UFC","EAC","48814","PreservedSpecimen","Plantae","Dicotyledon",NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K.Schum.) N.P.Taylor & Stuppy","Menezes, M.O.T.","Menezes, M.O.T.","Brasil","Ceará","Monsenhor Tabosa","Substrato lajedo","-40.0633010864258","-4.7894401550293","43074",NA,"Herbácea; Caatinga","auto","269","2011","01","24","Southern America",NA,"EAC0048814","EAC0048814",NA,NA,NA,NA,"2011","01","24",NA,NA,NA,NA,NA,NA
"246","2021-03-21 19:33:27-03","UFC","EAC","48812","PreservedSpecimen","Plantae","Dicotyledon",NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K.Schum.) N.P.Taylor & Stuppy","Menezes, M.O.T.","Menezes, M.O.T.","Brasil","Ceará","Monsenhor Tabosa","Substrato lajedo","-40.0633010864258","-4.7894401550293","43074",NA,"Herbácea; Caatinga","auto","270","2011","01","24","Southern America",NA,"EAC0048812","EAC0048812",NA,NA,NA,NA,"2011","08","16",NA,NA,NA,NA,NA,NA
"247","2021-03-21 19:33:27-03","UFC","EAC","44397","PreservedSpecimen","Plantae","Dicotyledon",NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K.Schum.) N.P.Taylor & Stuppy","Menezes, M.O.T.","Menezes, M.O.T.; Taylor, N.P.; Machado, M.; Moro, M.F.; Castro, A.S.F.; Cardoso, D.T.","Brasil","Ceará","Novo Oriente","São Raimundo","-40.7742004394531","-5.53444004058838","28544",NA,"Herbáceo, ocorrendo junto com C. jamaracu e P. gounellei; Caatinga","auto","174","2009","01","23","Southern America",NA,"EAC0044397","EAC0044397",NA,NA,NA,NA,"2009","01","23",NA,NA,NA,NA,NA,NA
"248","2021-03-21 19:33:27-03","UFC","EAC","48811","PreservedSpecimen","Plantae","Dicotyledon",NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K.Schum.) N.P.Taylor & Stuppy","Menezes, M.O.T.","Menezes, M.O.T.","Brasil","Ceará","Viçosa do Ceará","Próximo CE 232, Substrato arenoso/rocha","-41.0922012329102","-3.56222009658813","34051",NA,"Herbácea, flor vermelha; Caatinga/Carrasco","auto","240","2011","01","21","Southern America",NA,"EAC0048811","EAC0048811",NA,NA,NA,NA,"2011","01","21",NA,NA,NA,NA,NA,NA
"249","2021-03-21 19:33:27-03","UFC","EAC","44406","PreservedSpecimen","Plantae","Dicotyledon",NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena subcylindrica","M.Machado & N.P.Taylor","Menezes, M.O.T.","Menezes, M.O.T.; Taylor, N.P.; Machado, M.; Moro, M.F.; Castro, A.S.F.; Cardoso, D.T.","Brasil","Ceará","Tauá","Próx. ao centro urbano","-40.313056","-6.001111",NA,NA,"Herbácea, ocorrendo junto com T. inamoena inamoena, C. jamaracu, P. gounellei e M. zehntneri. Flor vermelha; Caatinga",NA,"178","2009","01","23","Southern America",NA,"EAC0044406","EAC0044406","406","406","-40.313056","-6.001111","2009","01","23","subcylindrica",NA,NA,NA,NA,NA
"250","2021-03-21 19:33:27-03","UFC","EAC","48816","PreservedSpecimen","Plantae","Dicotyledon",NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena subcylindrica","M.Machado & N.P.Taylor","Menezes, M.O.T.","Menezes, M.O.T.","Brasil","Ceará","Guaraciaba do Norte","Casa de Pedra, Substrato arenoso","-40.747501373291","-4.16694021224976","39588",NA,"Herbácea, fruto imaturo; Caatinga/Carrasco","auto","253","2011","01","22","Southern America",NA,"EAC0048816","EAC0048816",NA,NA,NA,NA,"2011","01","22","subcylindrica",NA,NA,NA,NA,NA
"251","2021-03-21 19:33:27-03","UFC","EAC","48809","PreservedSpecimen","Plantae","Dicotyledon",NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena subcylindrica","M.Machado & N.P.Taylor","Menezes, M.O.T.","Menezes, M.O.T.","Brasil","Ceará","Monsenhor Tabosa","Substrato lajedo","-40.0633010864258","-4.7894401550293","43074",NA,"Herbácea; Caatinga","auto","262","2011","01","24","Southern America",NA,"EAC0048809","EAC0048809",NA,NA,NA,NA,"2011","01","24","subcylindrica",NA,NA,NA,NA,NA
"252","2021-03-21 19:33:27-03","UFC","EAC","48808","PreservedSpecimen","Plantae","Dicotyledon",NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena subcylindrica","M.Machado & N.P.Taylor","Menezes, M.O.T.","Menezes, M.O.T.","Brasil","Ceará","Poranga","Substrato lajedo","-40.9261016845703","-4.74471998214722","20591",NA,"Herbácea, fruto imaturo; Caatinga/Carrasco","auto","258","2011","01","23","Southern America",NA,"EAC0048808","EAC0048808",NA,NA,NA,NA,"2011","01","23","subcylindrica",NA,NA,NA,NA,NA
"253","2021-03-21 19:33:27-03","UFC","EAC","48817","PreservedSpecimen","Plantae","Dicotyledon",NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K.Schum.) N.P.Taylor & Stuppy","Menezes, M.O.T.","Menezes, M.O.T.","Brasil","Ceará","Viçosa do Ceará","Próximo CE 232, Substrato arenoso, rocha","-41.0922012329102","-3.56222009658813","34051",NA,"Herbácea; Caatinga/Carrasco","auto","241","2011","01","21","Southern America",NA,"EAC0048817","EAC0048817",NA,NA,NA,NA,"2011","01","21",NA,NA,NA,NA,NA,NA
"254","2021-03-21 19:33:27-03","UFC","EAC","18142","PreservedSpecimen","Plantae","Dicotyledon",NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K.Schum.) N.P.Taylor & Stuppy","Menezes, M.O.T.","Figueiredo, M.A.; et al.","Brasil","Rio Grande do Norte","São Vicente","Pé da Sa. Santana","-36.684398651123","-6.21721982955933","14392",NA,NA,"auto","444","1991","07","22","Southern America",NA,"EAC0018142","EAC0018142",NA,NA,NA,NA,"2008","10","28",NA,NA,NA,NA,NA,NA
"255","2020-12-21 16:19:46-03","MBM","MBM","99075","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Opuntia","inamoena","Opuntia inamoena","K. Schum.","Rita Pereira","Rita Pereira","Brazil","Pernambuco","Serra Talhada","Serra Talhada, Fazenda Maxixeiro","-38.2983016967773","-7.99194002151489","55090",NA,NA,"auto","4","1982","02","23","Southern America",NA,"MBM099075","MBM099075",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2020-12-21 16:19:46-03","MBM","MBM","143703","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Opuntia","inamoena","Opuntia inamoena","K. Schum.","Taylor, N.P.","Hatschbach, G.; Hatschbach, M.; Hatschbach, M.","Brazil","Bahia","Brumado","Brumado, rodovia para Livramento do Brumado","-41.6652984619141","-14.2035999298096","38387",NA,NA,"auto","53354","1989","09","15","Southern America",NA,"MBM143703","MBM143703",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2020-12-21 16:19:46-03","MBM","MBM","215188","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Opuntia","inamoena","Opuntia inamoena","K. Schum.","Queiróz, L.P. de","Queiróz, L.P. de; et al.; et al.","Brazil","Bahia","Uauá","51km N de Monte Santo na estrada para Uauá","-39.4817008972168","-9.84138965606689","50844",NA,NA,"auto","4636","1996","08","25","Southern America",NA,"MBM215188","MBM215188",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2020-12-21 16:19:46-03","MBM","MBM","237901","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Opuntia","inamoena","Opuntia inamoena","K. Schum.","Zappi, D.C.","Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","Brazil","Minas Gerais","Cristália","Soberbo","-42.8622016906738","-16.8003005981445","30029",NA,NA,"auto","68014","1998","07","18","Southern America",NA,"MBM237901","MBM237901",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2020-12-21 16:19:46-03","MBM","MBM","59375","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Opuntia","inamoena","Opuntia inamoena","K. Schum.","Zappi, D.C.","Hatschbach, G.","Brazil","Minas Gerais","Grão Mogol","Grão Mogol, arredores","-42.8897018432617","-16.5594005584717","67219",NA,NA,"auto","41473","1978","07","22","Southern America",NA,"MBM059375","MBM059375",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2020-12-21 16:19:50-03","MBM","MBM","416216","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K. Schum.) N.P. Taylor & Stuppy","Cordeiro, J.","Cordeiro, J.; Brotto, M.L.; Brotto, M.L.","Brazil","Minas Gerais","Cristália",NA,"-42.925278","-16.603889",NA,NA,"Erva; fruto verde.; Savana (Cerrado sensu stricto).",NA,"5860","2018","11","14","Southern America",NA,"MBM416216",NA,"727","727","-42.925278","-16.603889","2019","02","05",NA,NA,NA,NA,NA,NA
"261","2020-12-21 16:19:50-03","MBM","MBM","283166","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K. Schum.) N.P. Taylor & Stuppy",NA,"Queiróz, L.P. de; et al.; et al.","Brazil","Bahia","Pilão Arcado","Parque Independência","-42.5043983459473","-10.0031003952026","152852",NA,NA,"auto","7389","2002","08",NA,"Southern America",NA,"MBM283166","MBM283166",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2019-08-15 09:03:24-03","UESC","UESC","4506","S","Plantae","Angiospermae","Florideophycidae","Cactaceae","Opuntia","inamoena","Opuntia inamoena","K. Schuman","E.A.Rocha","E.A. Rocha","Brasil","Paraíba","Umbuzeiro",NA,"-35.6636009216309","-7.69555997848511","19260",NA,"Planta coletada sobre lajedos, emárea de caatinga, medindo cerca de 30 cm de altura, apenas com frutos.","auto","469","1998","07","14",NA,NA,"UESC0004506",NA,NA,NA,NA,NA,"1998","07",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"263","2020-02-05 14:55:56-03","UESC","UESC","4447","S","Plantae","Angiospermae","Florideophycidae","Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K. Schum) N.P.Taylor & Stuppy",NA,"E.A. Rocha","Brasil","Rio Grande do Norte","Tangará da Serra",NA,"-35.666667","-6.35",NA,NA,"Caatinga; Planta coletada em área de caatinga, com ca. de 20 cm de altura, pouco frequente no local. Material estéril.; Aréolas apresentando gloquídeos que, ao inserir na pele causam forte irritação.",NA,"603","2000","04","01",NA,NA,"UESC0004447",NA,NA,NA,"35W40'0''","6S21'0''",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"264","2019-08-15 09:03:25-03","UESC","UESC","7392","S","Plantae","Angiospermae","Florideophycidae","Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K. Schum) N.P.Taylor & Stuppy","E.A.Rocha","Jardim, J.G.","Brasil","Bahia","Urandi",NA,"-42.574167","-14.747222",NA,NA,"Campo Rupestre intercalado por Cerrado.; Planta rupestre.",NA,"3325","2001","03","31",NA,NA,"UESC0007392",NA,"1020","1020","42W34'27''","14S44'50''","2005","09",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"265","2019-08-15 09:03:25-03","UESC","UESC","10929","S","Plantae","Angiospermae","Florideophycidae","Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K. Schum) N.P.Taylor & Stuppy",NA,"E.A. Rocha","Brasil","Pernambuco","Buíque",NA,"-37.195278","-8.530278",NA,NA,"Planta com cerca de 40-50 cm de altura;",NA,"1351","2005","06","09",NA,NA,"UESC0010929",NA,"677","677","37W11'43''","8S31'49''",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"266","2019-08-15 09:03:25-03","UESC","UESC","12302","S","Plantae","Angiospermae","Florideophycidae","Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K.Schum.) N.P.Taylor & Stuppy",NA,"Melo, Y.","Brasil","Pernambuco","Mirandiba",NA,"-38.718611","-8.059722",NA,NA,"Caatinga arbustivo-arbórea densa.",NA,"164","2007","02","08",NA,NA,"UESC0012302",NA,"495","495","38W43'7''","8S3'35''",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"267","2019-08-15 09:03:25-03","UESC","UESC","5365","S","Plantae","Angiospermae","Florideophycidae","Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K. Schum) N.P.Taylor & Stuppy","E.A.Rocha","Cavacanti, G.,","Brasil","Bahia","Riachão do Jacuípe",NA,"-40.388889","-9.700278",NA,NA,"Arbusto, 50cm.",NA,"41","2000","03","26",NA,NA,"UESC0005365",NA,NA,NA,"40W23'20''","9S42'1''","2005","09",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"268","2019-08-15 09:03:25-03","UESC","UESC","11366","S","Plantae","Angiospermae","Florideophycidae","Cactaceae","Tacinga","inamoena","Tacinga inamoena","(K. Schum) N.P.Taylor & Stuppy",NA,"E.A. Rocha","Brasil","Piauí","Caracol",NA,"-43.490278","-9.219167",NA,NA,"Planta com de 50-60cm de altura.; Cladódios achatados lateralmente, armados com gloquídeos, apenas com frutos. Freqüente no local, crescendo sob terreno arenoso. Planta medicinal.",NA,"1429","2005","11","26",NA,NA,"UESC0011366",NA,"554","554","43W29'25''","9S13'9''",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"269","2019-08-15 09:03:25-03","UESC","UESC","10771","S","Plantae","Angiospermae","Florideophycidae","Cactaceae","Tacinga","inamoena","Tacinga inamoena","K. Schuman","E.A.Rocha","E.A. Rocha","Brasil","Paraíba","Santa Luzia",NA,"-36.9185981750488","-6.87222003936768","22027",NA,"Planta cerca de 20-25 cm de altura.; Em densas populações sob a sobra de juremas, favelas e catingueiras.","auto","342","1998","03","26",NA,NA,"UESC0010771",NA,NA,NA,NA,NA,"2010","12",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
