"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","infraspecificEpithet","class","fieldNumber","typeStatus","individualCount","relatedCatalogItem"
"201","2020-12-11 11:38:41-03","UFMG","BHCB","32141","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Raddi) Cogn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2020-12-11 11:38:41-03","UFMG","BHCB","32141","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Raddi) Cogn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2020-12-11 11:38:41-03","UFMG","BHCB","60597","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis",NA,"Franco, G; Gandolfi, G.; Batista, FRQ; Micheletto, F; Liesenfeld, MVA; Martin-Gajardo, I.S","2903","2000","04","18","Southern America","Brasil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar., Estrada da Intermediária, km 30.","-45.616667","-23.683333",NA,"Curso de Taxonomia de Campo de Espécies Vegetais - Programa de Pós-graduação USP/UNICAMP.; Árvore, 7m. Flores roxas.; Floresta Ombrófila Densa de Encosta. Borda de mata.",NA,NA,"(Raddi) Cogn.",NA,NA,NA,NA,NA,"-45.616667","-23.683333",NA,NA,NA,NA,NA,NA,NA,NA
"204","2020-12-11 11:38:41-03","UFMG","BHCB","8259","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis",NA,"Grandi, TSM; J.Paula, A","108","1986","10","25","Southern America","Brasil","Minas Gerais","Caeté","Serra da Piedade","-43.666667","-19.816667",NA,"Mata secundária;arbusto;ao pé da serra;",NA,NA,"(Raddi) Cogn.",NA,NA,NA,NA,NA,"-43.666667","-19.816667",NA,NA,NA,NA,NA,NA,NA,NA
"205","2020-12-11 11:38:41-03","UFMG","BHCB","190295","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis",NA,"Meyer, FS","2222","2016","04","26","Southern America","Brasil","Espírito Santo","Santa Teresa",NA,"-40.6002998352051","-19.9356002807617",NA,"Arbusto ca. 6 m alt, frequente. Pétalas inicialmente liláses depois roxas.","BHCB190295",NA,"(Raddi) Cogn.",NA,NA,"2016",NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA
"206","2020-12-11 11:38:41-03","UFMG","BHCB","37519","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Caeté",NA,"-43.6697006225586","-19.8799991607666",NA,NA,NA,NA,"(Raddi) Cogn.",NA,NA,NA,NA,NA,NA,NA,"22051","auto",NA,NA,NA,NA,NA,NA
"207","2020-12-11 11:38:41-03","UFMG","BHCB","63782","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis",NA,"Silva, JA","s.n.","1977","03","02","Southern America","Brasil","Minas Gerais","Juiz de Fora",NA,"-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"(Raddi) Cogn.",NA,NA,NA,NA,NA,NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA
"208","2020-12-11 11:38:41-03","UFMG","BHCB","63790","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis",NA,"Roth, L","16513","1965","04","16","Southern America","Brasil","Minas Gerais","Ouro Preto",NA,"-43.5080986022949","-20.2875003814697",NA,"Árvore regular. Flores roxas.",NA,NA,"(Raddi) Cogn.",NA,NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA
"209","2020-12-11 11:38:41-03","UFMG","BHCB","24825","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Perdizes",NA,"-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,"(Raddi) Cogn.",NA,NA,NA,NA,NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA
"210","2020-12-11 11:38:41-03","UFMG","BHCB","24825","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Perdizes",NA,"-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,"(Raddi) Cogn.",NA,NA,NA,NA,NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA
"211","2020-12-11 11:38:41-03","UFMG","BHCB","63578","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis",NA,"Krieger, L","s.n.","1970","07","31","Southern America","Brasil","Minas Gerais","Santa Rita de Jacutinga",NA,"-44.0950012207031","-22.1494007110596",NA,NA,NA,NA,"(Raddi) Cogn.",NA,NA,NA,NA,NA,NA,NA,"20148","auto",NA,NA,NA,NA,NA,NA
"212","2020-12-11 11:38:41-03","UFMG","BHCB","2309","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis",NA,"Oliveira, JA de","695","1978","02",NA,"Southern America","Brasil","Minas Gerais","Belo Horizonte","Campus da UFMG","-43.937801361084","-19.9207992553711",NA,"terrestre;arbusto",NA,NA,"(Raddi) Cogn.",NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA
"213","2020-12-11 11:38:41-03","UFMG","BHCB","18055","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis",NA,"Tameirão Neto, E","51","1990","05","30","Southern America","Brasil","Minas Gerais","Belo Horizonte","Campus da UFMG","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"(Raddi) Cogn.",NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA
"214","2020-12-11 11:38:41-03","UFMG","BHCB","15844","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis",NA,"Reis, CC","88","1989","03","24","Southern America","Brasil","Minas Gerais","Ouro Preto","Distrito de Amarantina","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"(Raddi) Cogn.",NA,NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA
"215","2020-12-11 11:38:41-03","UFMG","BHCB","26234","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"(Raddi) Cogn.",NA,NA,NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA
"216","2020-12-11 11:38:41-03","UFMG","BHCB","26234","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"(Raddi) Cogn.",NA,NA,NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA
"217","2020-12-11 11:38:41-03","UFMG","BHCB","6425","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis",NA,"Andrade, PM de; et al.","65","1984","03","19","Southern America","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga.","-42.1391983032227","-19.7896995544434",NA,"mata atlântica;arbóreo;flores róseas;",NA,NA,"(Raddi) Cogn.",NA,NA,NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA
"218","2020-12-11 11:38:41-03","UFMG","BHCB","23206","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis",NA,"Tameirão Neto, E","s.n.","1991","03","19","Southern America","Brasil","Minas Gerais","Belo Horizonte","Estação Ecológica da UFMG","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"(Raddi) Cogn.",NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA
"219","2020-12-11 11:38:41-03","UFMG","BHCB","23206","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis",NA,"Tameirão Neto, E","s.n.","1991","03","19","Southern America","Brasil","Minas Gerais","Belo Horizonte","Estação Ecológica da UFMG","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"(Raddi) Cogn.",NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA
"220","2020-12-11 11:38:41-03","UFMG","BHCB","14688","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis",NA,"Cerezo, FLB; Vasconcelos, MMC","s.n.","1988","03","24","Southern America","Brasil","Minas Gerais","Lagoa Santa","Lagoa Olhos d'Água","-43.8897018432617","-19.6271991729736",NA,NA,NA,NA,"(Raddi) Cogn.",NA,NA,NA,NA,NA,NA,NA,"12338","auto",NA,NA,NA,NA,NA,NA
"221","2020-12-11 11:38:41-03","UFMG","BHCB","63059","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis",NA,"Mota, RC da; Viana, L","469","2001","01","29","Southern America","Brasil","Minas Gerais","Mariana","Mina da Samitri.","-43.4160995483398","-20.377799987793",NA,"Plantas do Brasil.; Árvore. Flores roxas.; Mata semidecídua.",NA,NA,"(Raddi) Cogn.",NA,NA,NA,NA,NA,NA,NA,"33524","auto",NA,NA,NA,NA,NA,NA
"222","2020-12-11 11:38:41-03","UFMG","BHCB","3925","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis",NA,"Grandi, TSM; et al.","991","1982","04","28","Southern America","Brasil","Minas Gerais","Nova Lima","Morro do Chapéu.","-43.8466987609863","-19.9855995178223",NA,"cerrado;arbóreo-3m;flores roxas;",NA,NA,"(Raddi) Cogn.",NA,NA,NA,NA,NA,NA,NA,"29211","auto",NA,NA,NA,NA,NA,NA
"223","2020-12-11 11:38:41-03","UFMG","BHCB","14719","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis",NA,"Andrade, PM de; et al.","1178","1988","04","28","Southern America","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"(Raddi) Cogn.",NA,NA,NA,NA,NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA
"224","2020-12-11 11:38:41-03","UFMG","BHCB","14720","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis",NA,"Andrade, PM de; et al.","1153","1988","03","24","Southern America","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"(Raddi) Cogn.",NA,NA,NA,NA,NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA
"225","2020-12-11 11:38:41-03","UFMG","BHCB","60974","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis",NA,"Nakajima, JN; Romero, R; Farinaccio, MA; Miranda, VFO","2426","1997","04","20","Southern America","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra; Trilha da Cachoeira Casca D'Anta.","-46.3657989501953","-20.2453002929688",NA,"Árvore ca. De 5 m. de altura. Corola arroxeada. Estames arroxeados. Filetes com base brancas.",NA,NA,"(Raddi) Cogn.",NA,NA,NA,NA,NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA
"226","2020-12-11 11:38:41-03","UFMG","BHCB","52465","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis",NA,"Costa, LVC","s.n.","2000","04",NA,"Southern America","Brasil","Minas Gerais","Antônio Dias","PCH Cocais Grande.","-42.872200012207","-19.6527996063232",NA,"Plantas do Brasil.",NA,NA,"(Raddi) Cogn.",NA,NA,NA,NA,NA,NA,NA,"31237","auto",NA,NA,NA,NA,NA,NA
"227","2020-12-11 11:38:41-03","UFMG","BHCB","52497","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis",NA,"Costa, LVC","s.n.","2000","04",NA,"Southern America","Brasil","Minas Gerais","Delfim Moreira","PCH Ninho de Águia., Capoeira","-45.2799987792969","-22.5091991424561",NA,"Árvore ca. De 5 m.",NA,NA,"(Raddi) Cogn.",NA,NA,NA,NA,NA,NA,NA,"20219","auto",NA,NA,NA,NA,NA,NA
"228","2020-12-11 11:38:41-03","UFMG","BHCB","111213","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis",NA,"Silva Neto, SJ; et al.","1439","2001","04","05","Southern America","Brasil","Rio de Janeiro","Silva Jardim","Reserva Biológica de Poço das Antas., Estrada para Juturnaíba, km 1,9.","-42.3917007446289","-22.6508007049561",NA,"Programa Mata Atlântica. PETROBRAS/ MACARTHUR FOUNDATION.; Árvore semiciófila, ca. 4m. Ramos verdes a castanhos. Folhas discolores cartáceas. Hipanto e cálice verde a vinosos. Corola roxa. Filetes alvos na metade inferior com tricomas vinosos. Antera",NA,NA,"(Raddi) Cogn.",NA,NA,NA,NA,NA,NA,NA,"29995","auto",NA,NA,NA,NA,NA,NA
"229","2020-12-11 11:38:41-03","UFMG","BHCB","11334","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis",NA,"Leoni, LS","82","1987","09","12","Southern America","Brasil","Minas Gerais","Carangola","Serra da Grama. Fazenda Neblina.","-42.0293998718262","-20.7331008911133",NA,NA,NA,NA,"(Raddi) Cogn.",NA,NA,NA,NA,NA,NA,NA,"21913","auto",NA,NA,NA,NA,NA,NA
"230","2020-12-11 11:38:41-03","UFMG","BHCB","11537","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis",NA,"Carvalho, QO","s.n.","1987","10","25","Southern America","Brasil","Minas Gerais","Itabirito","Serra de Itabirito.","-43.801399230957","-20.2532997131348",NA,NA,NA,NA,"(Raddi) Cogn.",NA,NA,NA,NA,NA,NA,NA,"20553","auto",NA,NA,NA,NA,NA,NA
"231","2020-12-11 11:38:41-03","UFMG","BHCB","66993","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis",NA,"Mota, RC da","797","2000","04","03","Southern America","Brasil","Minas Gerais","Catas Altas","Serra do Caraça.","-43.4075012207031","-20.0746994018555",NA,"Planta coletada em mata semidecídua; arbusto; flores lilases.",NA,NA,"(Raddi) Cogn.",NA,NA,NA,NA,NA,NA,NA,"11966","auto",NA,NA,NA,NA,NA,NA
"232","2020-12-11 11:38:41-03","UFMG","BHCB","66923","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis",NA,"Mota, RC da","725","2000","04","01","Southern America","Brasil","Minas Gerais","Catas Altas","Serra do Caraça.","-43.4075012207031","-20.0746994018555",NA,"Planta coletada em mata semidecídua; subarbóreo; flores lilases.",NA,NA,"(Raddi) Cogn.",NA,NA,NA,NA,NA,NA,NA,"11966","auto",NA,NA,NA,NA,NA,NA
"233","2020-12-11 11:38:42-03","UFMG","BHCB","72599","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Tibouchina","scrobiculata","Tibouchina scrobiculata",NA,"Barreto, HLM; et al.","6901","1937","11","22","Southern America","Brasil","Minas Gerais","Belo Horizonte","Estação Experimental","-43.937801361084","-19.9207992553711",NA,"Arvore 4m, flôr violacea - centro corolla alva; Cultivada","BHCB041670","BHCB041670","Cogn.",NA,NA,"1937",NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA
"234","2020-12-11 11:38:42-03","UFMG","BHCB","72665","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Tibouchina","scrobiculata","Tibouchina scrobiculata",NA,"Barreto, HLM","6193","1936","03","17","Southern America","Brasil","Minas Gerais","Belo Horizonte","Estação Experimental","-43.937801361084","-19.9207992553711",NA,"Arvore 4m, flôr violacea; Cultivada","BHCB041671","BHCB041671","Cogn.",NA,NA,"1936",NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA
"235","2021-02-11 17:20:21-03","UFPR","UPCB","56193","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","Goldenberg, R.","Mota, N.F.O.","100","2005","04","29",NA,"Brasil","Minas Gerais","Carandaí","Pedra do Sino Hotel Fazenda, BR 040 km 6, Trilha do Sauá","-43.816944","-20.878056",NA,"Árvore 10m, flores e raque vináceas..",NA,NA,"(Raddi) Cogn.","1000","1050","2007","01","01","-43.816944","-20.878056",NA,NA,NA,NA,NA,NA,NA,NA
"236","2021-02-11 17:20:21-03","UFPR","UPCB","56468","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","Guimarães, P.J.F.","Fontana, A.P.","1245","2005","04","02",NA,"Brasil","Espírito Santo","Santa Teresa","BLOQUEADO",NA,NA,NA,"Árvore 8m, flor lilás..",NA,NA,"(Raddi) Cogn.",NA,NA,"2007","01","01","9999","9999",NA,NA,NA,NA,NA,NA,NA,NA
"237","2021-02-11 17:20:21-03","UFPR","UPCB","56469","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","Guimarães, P.J.F.","Brito, E.C.de","22","1997","02","25",NA,"Brasil","Espírito Santo","Santa Teresa","BLOQUEADO",NA,NA,NA,"Árvore ca. 20m, diâm. 0,13m, flor violácea..",NA,NA,"(Raddi) Cogn.",NA,NA,"2007","01","01","9999","9999",NA,NA,NA,NA,NA,NA,NA,NA
"238","2021-02-11 17:20:21-03","UFPR","UPCB","56470","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","Guimarães, P.J.F.","Pizziolo, W.","1","1984","04","02",NA,"Brasil","Espírito Santo","Santa Teresa","BLOQUEADO",NA,NA,NA,"Arvoreta 4m, flor roxa, perfumada, crescendo no jardim..",NA,NA,"(Raddi) Cogn.",NA,NA,"2007","01","01","9999","9999",NA,NA,NA,NA,NA,NA,NA,NA
"239","2021-02-11 17:20:21-03","UFPR","UPCB","56471","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","Guimarães, P.J.F.","Boone, W.","1049","1985","04","02",NA,"Brasil","Espírito Santo","Santa Teresa","BLOQUEADO",NA,NA,NA,"Árvore 5m, botões e ramos da inflorescência rosados, pétalas, estiletes e anteras roxos..",NA,NA,"(Raddi) Cogn.",NA,NA,"2007","01","01","9999","9999",NA,NA,NA,NA,NA,NA,NA,NA
"240","2021-02-11 17:20:21-03","UFPR","UPCB","56472","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","Guimarães, P.J.F.","Kollmann, L.","6175","2003","05","07",NA,"Brasil","Espírito Santo","Santa Maria de Jetibá","BLOQUEADO",NA,NA,NA,"Arvoreta 10m, DAP 32cm, fuste 4m, flor lilás..",NA,NA,"(Raddi) Cogn.","700","700","2007","01","01","9999","9999",NA,NA,NA,NA,NA,NA,NA,NA
"241","2021-02-11 17:20:21-03","UFPR","UPCB","56473","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","Guimarães, P.J.F.","Kollmann, L.","7612","2005","03","26",NA,"Brasil","Espírito Santo","Santa Maria de Jetibá","BLOQUEADO",NA,NA,NA,"Árvore 7m, flor lilás, beira da estrada..",NA,NA,"(Raddi) Cogn.",NA,NA,"2007","01","01","9999","9999",NA,NA,NA,NA,NA,NA,NA,NA
"242","2021-02-11 17:20:21-03","UFPR","UPCB","56474","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","Guimarães, P.J.F.","Kollmann, L.","6674","2004","04","10",NA,"Brasil","Espírito Santo","Castelo","BLOQUEADO",NA,NA,NA,"Árvore 8m, flor lilás..","UPCB0036347",NA,"(Raddi) Cogn.","800","800","2007","01","01","9999","9999",NA,NA,NA,NA,NA,NA,NA,NA
"243","2021-02-11 17:20:21-03","UFPR","UPCB","59725","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","Meyer, F.S.","Antunes, K.","219",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,"-43.935556","-21.966667",NA,"Arvoreta, folhas discolores, inflorescência, corola, estames e frutos roxos. Local brejoso com muita luminosidade..",NA,NA,"(Raddi) Cogn.",NA,NA,"2016","04",NA,"-43.935556","-21.966667",NA,NA,NA,NA,NA,NA,NA,NA
"244","2021-02-11 17:20:21-03","UFPR","UPCB","76186","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","Serafim, H.","Serafim, H.","370","2009","03","23",NA,"Brasil","São Paulo","São José do Barreiro","Fazenda Atibaia. Acesso pelo km 258 da Rodovia dos Tropeiros (SP 068). Borda de mata.","-44.657","-22.643",NA,"Árvore 8m altura, 40 cem de perímetro à altura do peito..",NA,NA,"(Raddi) Cogn.",NA,NA,"2009",NA,NA,"-44.657","-22.643",NA,NA,NA,NA,NA,NA,NA,NA
"245","2021-02-11 17:20:21-03","UFPR","UPCB","79748","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","Guimarães, P.","Forzza, R.C. | Hmeljeviski, K.V.","6053","2011","02","08",NA,"Brasil","Minas Gerais","Marliéria","Afloramento a oeste da cidade. Mata na base do Inselbergue.","-42.702778","-19.705278",NA,"Árvore, ca. 8m alt. Grande florada. Folhas discolores. Flores com cálice verde-claro a rosado; pétalas róseas; estames com filetes alvos e anteras róseas..",NA,NA,"(Raddi) Cogn.","730","730","2011",NA,NA,"-42.702778","-19.705278",NA,NA,NA,NA,NA,NA,NA,NA
"246","2021-02-11 17:20:21-03","UFPR","UPCB","80173","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","Chiea, S.C.",NA,"15839","1974","04","23",NA,"Brasil","São Paulo","Pinhal","Na encruzilhada para Campos do Jordão",NA,NA,NA,"Numa matinha ciliar. Arbusto com ca. 3m flores vermelhas..",NA,NA,"Cogn.",NA,NA,"1984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2021-02-11 17:20:21-03","UFPR","UPCB","80913","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","Melo, N. K. G.","Garcia, R.J.F.","3445","2008","03","06",NA,"Brasil","Minas Gerais","Alvinópolis","CENIBRA, capoeira junto a eucaliptal, afloramento com fitofósseis. Córrego Carvão de Pedra, 736 m.s.m.","-43.312","-20.156",NA,"Árvore, 4m alt.; flores com pétalas e estames roxos. Frequente. Voucher de estudo paleobotânico (IG-UNICAMP)..","UPCB0023442","UPCB0023442","(Raddi) Cogn.",NA,NA,"2009","09","30","-43.312","-20.156",NA,NA,NA,NA,NA,NA,NA,NA
"248","2021-02-11 17:20:21-03","UFPR","UPCB","82843","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","Goldenberg, R.","Mattedi, A.D.","38","2009","03","28",NA,"Brasil","Espírito Santo","Venda Nova do Imigrante","Alto Caxixe, Alt. Montana","-41.094","-20.411",NA,"4m, pétalas lilás, interior das sépalas lilás, botões vermelhos..",NA,NA,"(Raddi) Cogn.",NA,NA,"2015",NA,NA,"-41.094","-20.411",NA,NA,NA,NA,NA,NA,NA,NA
