"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","class","dayIdentified","fieldNumber","infraspecificEpithet","individualCount","sex"
"227","2019-09-04 19:35:05-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","L. Riedel",NA,"1824","9",NA,"South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"Type [status unknown]",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"228","2018-05-14 16:57:32-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","R. Romero","2499","1995","7","16","South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag","Minas Gerais",NA,NA,"-44","-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"2499",NA,NA,NA
"229","2019-01-22 15:35:23-02","F","FMNH-SEEDPLANTS","V0051926F","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","L. Riedel",NA,"1824","9",NA,"South America","Brazil",NA,NA,NA,"V0051926F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0051926F_01","Possible type",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"230","2019-09-04 19:35:04-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","tomentosa","Wunderlichia tomentosa","A. Glaziou","21685","1894",NA,NA,"South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"Type [status unknown]",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"231","2020-04-29 16:29:37-03","UFVJM","HDJF","1800","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Carvalho, PS; Silva Júnior, MC; Miranda, SC","475","2008","10","25","Southern America","Brasil",NA,NA,NA,"HDJF001800","Dicotyledoneae",NA,"Reidel ex Baker","Chaves, DA","Goiás","Alto Paraíso de Goiás","Estrada (pavimentada) de Alto Paraíso de Goiás para São Jorge","-47.5099983215332","-14.1324996948242",NA,NA,"HDJF001800_01",NA,NA,NA,"2014","08","44724","auto",NA,"08",NA,NA,NA,NA
"232","2020-04-29 16:29:37-03","UFVJM","HDJF","5688","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Chaves, DA","237","2014","03","06","Southern America","Brasil",NA,NA,NA,"HDJF005688","Dicotyledoneae",NA,"Reidel ex Baker","Chaves, DA","Minas Gerais","São Gonçalo do Rio Preto","Cadeia do Espinhaço: Módulo RAPELD Parque Estadual do Rio Preto e entorno","-43.346533","-18.816333","887","887","HDJF005688_01",NA,"-43.346533","-18.816333","2014","07",NA,NA,NA,"29",NA,NA,NA,NA
"233","2020-02-17 11:29:08-03","UEG","HUEG","747","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","et al.; Miranda","468","2003","09","13","Southern America","Brasil",NA,NA,"Campo rupestre","HUEG000747",NA,NA,"Ried. ex Baker","Teles, A.M.","Goiás","Pirenópolis","Parque Estadual Serra dos Pireneus","-48.9592018127441","-15.852499961853",NA,NA,NA,NA,NA,NA,"2014","05","40887","auto",NA,"22",NA,NA,NA,NA
"234","2020-02-17 11:29:08-03","UEG","HUEG","746","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Irwin, H.S.; Miranda; et al.","662","2003","10","11","Southern America","Brasil",NA,NA,"Arvoreta; Cerrado rupestre, próximo a campo úmido.","HUEG000746",NA,NA,"Ried. ex Baker","Proença, C.E.B.","Goiás","Pirenópolis","Parque Estadual Serra dos Pireneus","-48.9592018127441","-15.852499961853",NA,NA,NA,NA,NA,NA,NA,NA,"40887","auto",NA,NA,NA,NA,NA,NA
"235","2019-11-01 14:54:54-03","UnB","UB","123957","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Splett, S","855","1995","03","11","Southern America","Brasil",NA,NA,"Árvore de ca. 3m de alt. Caule e folhas jovens densamente pilosos, folhas verdes duras; Crescendo em solo de areia grossa, quase pura, no local pouco frequente",NA,"Dicotyledoneae",NA,"Reidel ex Baker","Robinson, H","Minas Gerais","Penha da França","Ca. 100km km ao nordeste de Diamantina","-43.083333","-18.083333","1000","1000",NA,NA,"-43.083333","-18.083333","1996",NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2019-11-01 14:54:54-03","UnB","UB","123956","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Irwin, HS","23319A","1969","02","15","Southern America","Brasil",NA,NA,"Erect herb to ca. 25cm tall. Corolla rose-pink; Wet places. Cerrado and rocky slopes",NA,"Dicotyledoneae",NA,"Reidel ex Baker",NA,"Minas Gerais",NA,"Ca. 8km west of Grão Mogol",NA,NA,"950","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2019-11-01 14:54:54-03","UnB","UB","123958","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Magalhães, M","18062","1960","07",NA,"Southern America","Brasil",NA,NA,"Árvore 4-6m; Nas pedras",NA,"Dicotyledoneae",NA,"Reidel ex Baker","Maguire, B","Minas Gerais","Gouvêa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1972",NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2019-11-01 14:54:54-03","UnB","UB","170463","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Faria, JEQ; Cota, MRC; Amorim, PRF","1471","2011","07","30","Southern America","Brasil",NA,NA,"Arvoreta ca. 2,5 m de altura, decídua, flor creme, flores sendo visitadas por Apis sp. e formigas; Cerrado rupestre",NA,"Dicotyledoneae",NA,"Reidel ex Baker","Roque, N","Goiás","Cristalina","Margem da BR-040, ca. 5 Km ao sul de Cristalina","-47.575278","-16.786667","1141","1141",NA,NA,"-47.575278","-16.786667","2013","01",NA,NA,NA,NA,NA,NA,NA,NA
"239","2019-11-01 14:54:54-03","UnB","UB","197812","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Vale, GD; et al.","125","2006","09","25","Southern America","Brasil",NA,NA,"Participantes: Gabriel Damasco do Vale, Clarissa Gouveia Fontes, Bruno Machado Teles Walter.&nf;Patrocinadores: EMBRAPA - CENARGEN; Árvore entre 3 a 4 m de altura. Pétalas brancas com região da corola amarelada; Cerrado rupestre",NA,"Dicotyledoneae",NA,"Reidel ex Baker","Walter, BMT","Distrito Federal","Brasília","Fazenda Sucupira - Vale na margem esquerda do córrego Riacho Fundo","-48.015","-15.904167","1109","1109",NA,NA,"-48.015","-15.904167","2006","09",NA,NA,NA,NA,NA,NA,NA,NA
"240","2020-07-29 09:03:49-03","UnB","UB","217221","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Rocha, LGS; Pinto, JRR","5","2017","05","14","Southern America","Brasil",NA,NA,"Hábito arbóreo; Cerrado Rupestre",NA,"Dicotyledoneae",NA,"Reidel ex Baker","Pinto, JRR","Goiás","Cocalzinho de Goiás","Parque Estadual dos Pirineus","-48.824444","-15.800278","1100","1385",NA,NA,"-48.824444","-15.800278","2017","05",NA,NA,NA,"14",NA,NA,NA,NA
"241","2019-11-01 14:54:54-03","UnB","UB","25122","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Heringer, EP","18397","1978","10","24","Southern America","Brasil",NA,NA,"Inflorescência com pappus à vista de cor bege",NA,"Dicotyledoneae",NA,"Reidel ex Baker","Incógnito","Goiás","Alto Paraíso de Goiás","Alto Paraíso de Goiás","-47.516667","-14.116667",NA,NA,NA,NA,"-47.516667","-14.116667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2019-11-01 14:54:54-03","UnB","UB","25123","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Killip, EP","8239","1980","01","22","Southern America","Brasil",NA,NA,"Coarse robust shrub 2m. Capitula post mature",NA,"Dicotyledoneae",NA,"Reidel ex Baker","Incógnito","Goiás","Cristalina","Cristalina, 2,5km NW of Cristalina","-47.6136","-16.7686",NA,NA,NA,NA,"-47.6136","-16.7686",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2019-11-01 14:54:54-03","UnB","UB","25124","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Martinelli, G","7489","1980","10","14","Southern America","Brasil",NA,NA,"Arbusto 2m. Heliófita, saxícola; folhas alvo-lanuginosas; capítulos passados com receptáculo com brácteas verde-alvacente, lanuginosas; Cerrado com afloramento rochoso",NA,"Dicotyledoneae",NA,"Reidel ex Baker","Incógnito","Goiás","São João d'Aliança","São João d'Aliança, Estrada para Alto Paraíso, 32km N de São Gabriel de Goiás","-47.5247","-14.7056","1200","1200",NA,NA,"-47.5247","-14.7056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2019-11-01 14:54:54-03","UnB","UB","25125","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Cobra, LQ","248","1963","10","09","Southern America","Brasil",NA,NA,"Árvore 2,5m. Folhas lanosas em brotação. Flores já secas; Cerrado-pedreira",NA,"Dicotyledoneae",NA,"Reidel ex Baker","Maguire, B","Goiás","Cristalina","Cristalina","-47.6136","-16.7686",NA,NA,NA,NA,"-47.6136","-16.7686",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2019-11-01 14:54:54-03","UnB","UB","25126","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Fonsêca, S","317","1967","08","24","Southern America","Brasil",NA,NA,"Planta 0,5m; Dentro da mata em terreno seco",NA,"Dicotyledoneae",NA,"Reidel ex Baker","Maguire, B","Goiás","Serra Dourada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2019-11-01 14:54:54-03","UnB","UB","25127","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Fonsêca, SG","1083","1968","10","04","Southern America","Brasil",NA,NA,"Arbusto lanoso; Terreno arenoso, pé de serra",NA,"Dicotyledoneae",NA,"Reidel ex Baker","Maguire, B","Mato Grosso","Barra do Garças","Barra do Garças, No alto da serra","-52.25","-15.883333",NA,NA,NA,NA,"-52.25","-15.883333","1972",NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2019-11-01 14:54:54-03","UnB","UB","207183","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Chaves, DA","237","2014","03","06","Southern America","Brasil",NA,NA,"Cerrado Típico/Complexo Rupestre",NA,"Dicotyledoneae",NA,"Reidel ex Baker","Chaves, DA","Minas Gerais","São Gonçalo do Rio Preto","Cadeia do Espinhaço: Módulo RAPELD Parque Estadual do Rio Preto e entorno","-43.346533","-18.816333","887","887",NA,NA,"-43.346533","-18.816333","2014","07",NA,NA,NA,"29",NA,NA,NA,NA
"248","2019-11-01 14:54:54-03","UnB","UB","7060","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Proença, CEB; Oliveira, RS","1580","1996","10","26","Southern America","Brasil",NA,NA,"Ramos espessos, cortiços negros devido à queimada (rara).; Arvoreta 2m. Fruto creme.; Campo cerrado.",NA,"Dicotyledoneae",NA,"Reidel ex Baker","Roque, N","Goiás","Cristalina","RPPN Linda Serra dos Topázios","-47.666667","-16.75",NA,NA,NA,NA,"-47.666667","-16.75","2013","01",NA,NA,NA,NA,NA,NA,NA,NA
"249","2019-11-01 14:54:54-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Giroldo, AB","101","2013","08","06","Southern America","Brasil",NA,NA,"Fruto com endumento branco, brácteas com endumento branco-acizentado; Arbóreo com cerca de 3,5 m de altura; Campo rupestre",NA,"Dicotyledoneae",NA,"Reidel ex Baker","Bringel, JBA","Distrito Federal","Brasília","Fazenda Sucupira, no final do campo de Arnicas, já próximo às bordas do morro","-48.002222","-15.908056","1122","1122",NA,NA,"-48.002222","-15.908056","2013","09",NA,NA,NA,NA,NA,NA,NA,NA
"250","2019-11-01 14:54:54-03","UnB","UB","160111","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Junqueira, DI","605","2009","10","28","Southern America","Brasil",NA,NA,"Árvore 4m.; Cerrado rupestre",NA,"Dicotyledoneae",NA,"Reidel ex Baker","Junqueira, DI","Goiás","Caldas Novas","Parque Estadual Serra de Caldas Novas","-48.625","-17.74169921875",NA,NA,NA,NA,NA,NA,"2009","10","36612","auto",NA,"28",NA,NA,NA,NA
"251","2019-11-01 14:54:54-03","UnB","UB","25128","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Irwin, HS","9913","1965","11","05","Southern America","Brasil",NA,NA,"Tree ca. 3mx10cm. Heads dried. Occasional; Outcrops and rocky slopes",NA,"Dicotyledoneae",NA,"Reidel ex Baker","Maguire, B","Goiás","Cristalina","Ca. 2km N of Cristalina","-47.6136016845703","-16.7686004638672","1250","1250",NA,NA,NA,NA,"1972",NA,"85457","auto",NA,NA,NA,NA,NA,NA
"252","2019-05-06 11:54:22-03","UFU","HUFU","3417","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Oliveira, P.E.","3030","1992","09","28",NA,"Brasil",NA,NA,"Cerrado sobre afloramento rochoso na beira da rodovia.","HUFU00056933",NA,NA,"Riedel ex Baker",NA,"Goiás",NA,"BR 050, Brasília - Uberlândia.",NA,NA,NA,NA,"HUFU00056933",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2020-08-04 12:47:42-03","UFU","HUFU","42895","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Nakajima, J.N.; Romero, R.; Arantes, A.A.A.; Rezende, T.M. & Hattori, E.K.O.","3947","2005","09","30",NA,"Brasil",NA,NA,"Árvore ca. de 1,80 m. Brácteas involucrais marrons, corola, antera e ramos do estilete creme.; Campo rupestre.","HUFU00058856",NA,NA,"Riedel ex Baker","Nakajima, J.N.","Minas Gerais",NA,"Região da Represa de Furnas, Estrada para Pedreira Souza, ca. de 2 km da rodovia MG 050.",NA,NA,NA,NA,"HUFU00058856",NA,NA,NA,"2007","07",NA,NA,NA,NA,NA,NA,NA,NA
"254","2019-05-06 11:54:22-03","UFU","HUFU","45910","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Miranda.; et al.","468","2003","09","13",NA,"Brasil",NA,NA,"Arbóreo.; Campo rupestre.","HUFU00056937",NA,NA,"Riedel ex Baker",NA,"Goiás",NA,"Parque Estadual da Serra dos Pirineus",NA,NA,NA,NA,"HUFU00056937",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2019-05-06 11:54:22-03","UFU","HUFU","46151","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Nakajima, J.N.; Bernardes, P.H.N.; Melo, K.B.S.; Soares, P.N. & Loeuille, B.","4309","2006","10","26",NA,"Brasil",NA,NA,"Árvore ca. de 2 m. Brácteas involucrais marrom, papilho castanho-claro.; Campo rupestre.","HUFU00058855",NA,NA,"Riedel ex Baker","Melo, K.B.S.","Minas Gerais",NA,"Região da Represa de Furnas, Estrada para Mineradora Gabi Extrações, primeiro córrego.",NA,NA,NA,NA,"HUFU00058855",NA,NA,NA,"2006","12",NA,NA,NA,"04",NA,NA,NA,NA
"256","2019-05-06 11:54:22-03","UFU","HUFU","64568","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Versiane, A.F.A.; Pacheco, R.A. & Dias, A.C.C.","268","2012","10","02",NA,"Brasil",NA,NA,"Árvore, ca. 3,5m. Brácteas involucrais e anteras creme.; Cerrado.","HUFU00056929",NA,NA,"Riedel ex Baker","Pacheco, R.A.","Minas Gerais","Cocalzinho de Goiás","Mosteiro Budista Zen Eish, trilha para Cachoeira dos Dragões.","-48.963889","-15.728889","1029","1029","HUFU00056929",NA,"-48.963889","-15.728889","2013","12",NA,NA,NA,NA,NA,NA,NA,NA
"257","2019-05-06 11:54:22-03","UFU","HUFU","55723","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Rosa, P.O.","1302","2008","11","13",NA,"Brasil",NA,NA,"Árvore, ca. 4 m. Papilhos marrons.; Cerrado rupestre alterado não queimado.","HUFU00056925",NA,NA,"Riedel ex Baker","Hattori, E.K.O.","Goiás","Caldas Novas","PESCAN, Parque Estadual da Serra de Caldas Novas. Margem direita da estrada próximo ao platô.","-48.667222","-17.776667","903","903","HUFU00056925",NA,"-48.667222","-17.776667","2009","12",NA,NA,NA,NA,NA,NA,NA,NA
"258","2019-05-06 11:54:22-03","UFU","HUFU","61877","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Franco. I.M.","838","2011","06","24",NA,"Brasil",NA,NA,"Planta arborescente, ca. 2,5 m alt. Folhas jovens com indumento lanoso, folhas velhas cadulcifólias, planta saxícola, estéril, com população agregada.; Campo rupestre.","HUFU00056942",NA,NA,"Riedel ex Baker","Roque, N.","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto, Vargem Estrela.","-43.377222","-18.129722",NA,NA,"HUFU00056942",NA,"-43.377222","-18.129722","2011","06",NA,NA,NA,"24",NA,NA,NA,NA
"259","2019-05-06 11:54:22-03","UFU","HUFU","61881","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Franco. I.M.","871","2011","08","26",NA,"Brasil",NA,NA,"Arvoreta, até 4 m alt. quatro indivíduos, distantes entre sim, até 20 m. Invólucro marrom, flores creme-amareladas, papus marrom. Flores com odor adocicado e presença de visitantes (abelha e formiga).; Campo rupestre.","HUFU00056930",NA,NA,"Riedel ex Baker","Franco, I.M.","Minas Gerais","Diamantina","Parque Estadual do Biribiri, Região dos Barris.","-43.568889","-18.094722",NA,NA,"HUFU00056930",NA,"-43.568889","-18.094722","2011","08",NA,NA,NA,"26",NA,NA,NA,NA
"260","2019-05-06 11:54:22-03","UFU","HUFU","63193","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Franco, I.M.; et al.","925","2012","04","24",NA,"Brasil",NA,NA,"Árvore, até 3 m alt. Indivíduo estéril. Folhas jovens esbranquiçadas. folhas adultas coriáceas.; Cerrado rupestre, afloramento rochoso.","HUFU00056945",NA,NA,"Riedel ex Baker",NA,"Minas Gerais","Diamantina","Parque Estadual do Biribiri, Região da Lambari.","-43.5525","-18.0975","740","740","HUFU00056945",NA,"-43.5525","-18.0975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2019-05-06 11:54:22-03","UFU","HUFU","64303","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Hattori, E.K.O.; Júnior, M.; Lau, B.L. & Barbosa, A.R.","1479","2011","09","02",NA,"Brasil",NA,NA,"Árvore, ca. 3 m alt. Brácteas involucrais creme, corola creme, anteras amarelas.; Campo rupestre, solo pedregoso, próximo a afloramentos rochosos.","HUFU00056934",NA,NA,"Riedel ex Baker",NA,"Minas Gerais","Buenópolis","Parque Estadual da Serra do Cabral","-44.261944","-17.921389","1130","1130","HUFU00056934",NA,"-44.261944","-17.921389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2019-05-06 11:54:22-03","UFU","HUFU","64580","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Versiane, A.F.A.; Pacheco, R.A. & Dias, A.C.C.","267","2012","10","02",NA,"Brasil",NA,NA,"Árvore, ca. 3m. Brácteas involucrais creme; pápus alvo-ferrugíneo.; Cerrado rupestre.","HUFU00056943",NA,NA,"Riedel ex Baker","Pacheco, R.A.","Goiás","Cocalzinho de Goiás","Cidade de Pedras, ca. de 20 Km de Cocalzinho.","-48.776111","-15.811944","1192","1192","HUFU00056943",NA,"-48.776111","-15.811944","2016","03",NA,NA,NA,NA,NA,NA,NA,NA
"263","2019-05-06 11:54:22-03","UFU","HUFU","64621","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Franco, I.M.; Andrino, C.O.; Marques, D.; Araújo, I.M.; Silva, K.R. & Costa, L.B.","1087","2012","09","19",NA,"Brasil",NA,NA,"Arvoreta, 1,8-2m alt. Caule acinzentado. Plantas sem folhas. Flores passadas.; Campo rupestre.","HUFU00056926",NA,NA,"Riedel ex Baker",NA,"Minas Gerais","Diamantina","Parque Estadual do Biribiri, Entrada do Varjão.","-43.608611","-18.213056","1227","1227","HUFU00056926",NA,"-43.608611","-18.213056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2019-05-06 11:54:22-03","UFU","HUFU","64622","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Franco, I.M.; Andrino, C.O.; Marques, D.; Araújo, I.M.; Silva, K.R. & Costa, L.B.","1090","2012","09","19",NA,"Brasil",NA,NA,"Arvoreta. Capítulos com invólucro amarelo amarronzado, corola dourada, filetes marrons, anteras creme, estilete amarelo. Presença de botões florais jovens e flores passadas.; Campo rupestre. Em fenda de rocha, em afloramento rochoso","HUFU00056927",NA,NA,"Riedel ex Baker",NA,"Minas Gerais","Diamantina","Parque Estadual do Biribiri, Região do Varjão.","-43.608889","-18.210833","1231","1231","HUFU00056927",NA,"-43.608889","-18.210833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2019-05-06 11:54:22-03","UFU","HUFU","64623","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Franco, I.M.; Andrino, C.O.; Marques, D.; Araújo, I.M.; Silva, K.R. & Costa, L.B.","1102","2012","09","19",NA,"Brasil",NA,NA,"Arvoreta, ca. 2m alt. Invólucro com pilosidade dourada. Flores passadas.; Campo rupestre. Em afloramentos rochosos.","HUFU00056928",NA,NA,"Riedel ex Baker",NA,"Minas Gerais","Diamantina","Parque Estadual do Biribiri, Região da Vargem do Côcho.","-43.600833","-18.168611","1231","1231","HUFU00056928",NA,"-43.600833","-18.168611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2019-05-06 11:54:22-03","UFU","HUFU","64833","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Guarino, E.S.G.","963","2002","03","05",NA,"Brasil",NA,NA,"Árvore ca. 4 m alt. Frutos creme.; Cerrado rupestre, relevo ondulado, latossolo com afloramentos de rocha. Florescendo após passagem do fogo (ca. 30 dias após o fogo).","HUFU00056940",NA,NA,"Riedel ex Baker","Guarino, E.S.G.","Goiás","Caldas Novas","Parque Estadual de Caldas Novas, aproximadamente 4 Km da sede do Parque.","-48.666667","-17.783333","700","700","HUFU00056940",NA,"-48.666667","-17.783333","2002","10",NA,NA,NA,NA,NA,NA,NA,NA
"267","2019-05-06 11:54:22-03","UFU","HUFU","64834","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Guarino, E.S.G.; Amaral-Santos, A. & Pereira, J.B.","826","2001","09","10",NA,"Brasil",NA,NA,"Árvore entre 3,5 e 4,5 m alt. Flor creme.; Cerrado sentido restrito na encosta de um pequeno morro (cerrado rupestre), relevo levemente ondulado, afloramento rochosos com pouca argila.","HUFU00056939",NA,NA,"Riedel ex Baker","Walter, B.M.T.","Distrito Federal","Brasília","Vale do Córrego Riacho Fundo, margem direita do Riacho. Entre o Riacho Fundo e a Fazenda Sucupira.","-48.016667","-15.866667","1100","1100","HUFU00056939",NA,"-48.016667","-15.866667","2001","09",NA,NA,NA,NA,NA,NA,NA,NA
"268","2019-05-06 11:54:22-03","UFU","HUFU","64848","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Walter, B.M.T.; Guarino, E.S.G.","4711",NA,NA,NA,NA,"Brasil",NA,NA,"Árvore, ca. 3,5 m alt. Face abaxial das folhas verde mais claro, com pêlos brancos, gemas com muitos pêlos brancos. Fruste retorcido. Planta coletada estéril para registro de presença na fazenda. Sem eventos reprodutivos registrados","HUFU00056941",NA,NA,"Riedel ex Baker",NA,"Distrito Federal","Brasília","Fazenda Sucupira, Arredores da margem esquerda do Riacho Fundo nos lados da barragem (acima do dique).","-48.016667","-15.866667","1070","1070","HUFU00056941",NA,"-48.016667","-15.866667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2019-05-06 11:54:22-03","UFU","HUFU","71429","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Fontelas, J.C.; Silva, E.P.; Gobbo, M.S.I.A.; Medeiros, N.F.; Maciel, T.A. & Pimenta, V.R.A.","91","2015","10","06",NA,"Brasil",NA,NA,"Árvore, ca. 3m. Brácteas involucrais e capítulos alvos; Campo rupestre","HUFU00056931",NA,NA,"Riedel ex Baker",NA,"Minas Gerais","Diamantina","Estrada Diamantina - Conselheiro Mata, Km 187","-43.706944","-19.066111","1358","1358","HUFU00056931",NA,"-43.706944","-19.066111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2019-05-06 11:54:22-03","UFU","HUFU","66423","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Franco, I.M.; Versiane, A.F.A. & Silva, R.","1138","2012","12","03",NA,"Brasil",NA,NA,"Arvoreta em afloramento rochoso. Planta com frutos.","HUFU00056936",NA,NA,"Riedel ex Baker",NA,"Minas Gerais","Diamantina","Parque Estadual do Biribiri, Varjão.","-43.609444","-18.208333","1213","1213","HUFU00056936",NA,"-43.609444","-18.208333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
