"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","preparationType","occurrenceRemarks","barcode","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"166","2019-08-16 08:40:18-03","UTFPR","HCF","17149","S","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","M.G. Caxambu","M.G. Caxambu","6450","2015","05","22",NA,"Brasil","PR","Foz do Iguaçu","Parque Nacional do Iguaçu - Próximo às",NA,"subarbusto escandente, heliófito. Flores verdes com estames amarelos. Flores visitadas por diversas espécies de Diptera e Lepidoptera.",NA,"-54.439556","-25.684556",NA,"207","207",NA,NA,"2015","54°26'22,4 W","25°41'04,4 S","08","04",NA,NA,NA,NA,NA,NA,NA
"167","2019-08-16 08:40:18-03","UTFPR","HCF","3349","S","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","J. Cordeiro & F. Marinero","P.S. Campos",NA,"2005","03","27",NA,"Brasil","PR","Alto Palmital","Chácara Palmital",NA,"Planta escandente, com folhas opostas e inflorescências axilares.",NA,NA,NA,NA,NA,NA,NA,NA,"2006",NA,NA,"03",NA,NA,NA,NA,NA,NA,NA,NA
"168","2019-09-13 16:53:12-03","UTFPR","HCF","29270","S","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","M.G. Caxambu","E.L. Siqueira","3264","2019","08","16",NA,"Brasil","PR","Foz do Iguaçu","Parque Nacional do Iguaçu, Macuco",NA,"subarbusto escandente, armado com acúleos. Flores verdes com estames alvos.",NA,"-54.453972","-25.647917",NA,"167","167",NA,NA,"2019","54°27'14,3 W","25°38'52,5 S","09","04",NA,NA,NA,NA,NA,NA,NA
"169","2019-08-16 08:40:18-03","UTFPR","HCF","13956","S","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","M.G. Caxambu","M.G. Caxambu","5213","2014","05","16",NA,"Brasil","PR","Fênix","RPPN Vila Rica - Propriedade de Bernard",NA,"arbusto escandente, heliófito, armado com acúleos. Frutos imaturos verdes.",NA,"-51.961944","-23.871389",NA,"306","306",NA,NA,"2014","51°57'43 W","23°52'17 S","05","28",NA,NA,NA,NA,NA,NA,NA
"170","2019-08-16 08:40:18-03","UTFPR","HCF","8833","S","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","A. Furlan","J.M. Silva","2965","1999","06","15",NA,"Brasil","PR","Capitão Leônidas Marques","Fazenda Deni Schwartz",NA,"trepadeira lenhosa, flor creme-esverdeada. Floresta.",NA,"-53.614200592041","-25.4792003631592",NA,NA,NA,NA,NA,"2000",NA,NA,NA,NA,"14258","auto",NA,NA,NA,NA,NA
"171","2019-08-16 08:40:18-03","UTFPR","HCF","29168","S","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Farney & Rosseto","K.K. Kita","626","2007","05","29",NA,"Brasil","PR","Cianorte","Entorno do Parque Municipal Cinturão Ver",NA,"arbustiva escandente. Botões florais e flores de coloração verde e beje. Solo seco.",NA,"-52.6049995422363","-23.6632995605469",NA,NA,NA,NA,NA,"2018",NA,NA,"04","12","32009","auto",NA,NA,NA,NA,NA
"172","2019-08-16 08:40:18-03","UTFPR","HCF","6657","S","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","M.G. Caxambu","H.C.L. Geraldino","494","2008","03","14",NA,"Brasil","PR","Corumbataí do Sul","Córrego Palmital",NA,"arvoreta heliófita, com folhas glabras. Inflorescências de coloração creme.",NA,"-52.119701385498","-24.1011009216309",NA,NA,NA,NA,NA,"2008",NA,NA,"04","03","14231","auto",NA,NA,NA,NA,NA
"173","2019-08-16 08:40:18-03","UTFPR","HCF","4402","S","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","M.G. Caxambu","C.B. Miranda","29","2006","07","21",NA,"Brasil","PR","Santo Antônio do Caiuá","Vegetação ciliar do rio Paranapanema",NA,"Arbusto armado com acúleos, com inflorescências de cor verde claro.",NA,"-52.3422012329102","-22.7346992492676",NA,NA,NA,NA,NA,"2006",NA,NA,"09","15","15782","auto",NA,NA,NA,NA,NA
"174","2019-08-16 08:40:18-03","UTFPR","HCF","1117","S","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","J. Cordeiro & E. Barboza","M.G. Caxambu","493","2004","06","05",NA,"Brasil","PR","Tuneiras do Oeste","Fazenda Água do Índio",NA,"Planta subarbustiva, escandente, armada com espinhos. Folhas alternas pilosas, principalmente ao longo da nervura central.",NA,"-52.8760986328125","-23.8705997467041",NA,NA,NA,NA,NA,"2004",NA,NA,"11",NA,"24014","auto",NA,NA,NA,NA,NA
"175","2019-08-16 08:40:18-03","UTFPR","HCF","2745","S","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","J. Cordeiro & F. Marinero","M.G. Caxambu","833","2005","08","26",NA,"Brasil","PR","Tuneiras do Oeste","Fazenda Água do Índio",NA,"Arbusto escandente, com presença de frutos. Em beira de estrada.",NA,"-52.8760986328125","-23.8705997467041",NA,NA,NA,NA,NA,"2006",NA,NA,"03",NA,"24014","auto",NA,NA,NA,NA,NA
"176","2020-06-29 09:31:42-03","UFRRJ","RBR","10678","S","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.",NA,"L.F.T. Menezes","278","1999","05","29",NA,"Brasil","Rio de Janeiro","Mangaratiba","Ilha da Marambaia, Praia da Armação.",NA,NA,"RBR00010678","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA
"177","2020-06-29 09:31:42-03","UFRRJ","RBR","10683","S","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.",NA,"L.F.T. Menezes","830","2001","05","23",NA,"Brasil","Rio de Janeiro","Mangaratiba","Ilha da Marambaia, Caminho para Praia da Armação, floresta de encosta.",NA,NA,"RBR00010683","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA
"178","2019-11-25 12:12:21-03","UFSM","SMDB","10109","S","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Slusarski, SR","Pavão, OC; et al.","s.n.","1999","05","28",NA,"Brasil","Paraná","Rancho Alegre","Fazenda Congonhas, borda da mata",NA,"FUEL N° 28490&nf;; Cipó; flores esverdeadas e estilete branco","SMDB010109","-50.9131011962891","-23.0699996948242",NA,NA,NA,NA,NA,"2004",NA,NA,NA,NA,"11419","auto",NA,NA,NA,NA,NA
"179","2019-11-25 12:12:21-03","UFSM","SMDB","10112","S","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Kinupp, VF","Kinupp, VF; Medri, C; Francisco, EM","s.n.","1998","08",NA,NA,"Brasil","Paraná","Cambé","Parque Municipal Peroba Rosa, Borda de mata",NA,"Escandente, frutos imaturos verdes, maduros secos e espinhentos","SMDB010112","-51.2783012390137","-23.2758007049561",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29438","auto",NA,NA,NA,NA,NA
"180","2020-12-21 16:37:50-03","MBM","MBM","3723","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Smith, S.F.; L.B.","Hatschbach, G.","16614",NA,NA,NA,"Southern America","Paraguay",NA,NA,NA,NA,NA,"MBM003723",NA,NA,"MBM003723",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-12-21 16:37:50-03","MBM","MBM","39106","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.",NA,"Krapovickas, A.; et al.; et al.","25455",NA,NA,NA,"Southern America","Argentina",NA,NA,NA,NA,NA,"MBM039106",NA,NA,"MBM039106",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2020-12-21 16:37:50-03","MBM","MBM","110853","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Pedersen, T.M.","Pedersen, T.M.","14073",NA,NA,NA,"Southern America","Argentina",NA,NA,NA,NA,NA,"MBM110853",NA,NA,"MBM110853",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-12-21 16:37:50-03","MBM","MBM","12137","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Farney, C.","Lindeman, J.; Haas, H.; Haas, H.","5491",NA,NA,NA,"Southern America","Brazil",NA,NA,"s",NA,NA,"MBM012137",NA,NA,"MBM012137",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2020-12-21 16:37:50-03","MBM","MBM","152349","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Ibarra Manriquez","Ibarra Manriquez, G.","3345",NA,NA,NA,"Northern America","Mexico",NA,NA,NA,NA,NA,"MBM152349",NA,NA,"MBM152349",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2020-12-21 16:37:50-03","MBM","MBM","233603","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.",NA,"Tressens, S.G.; et al.; et al.","754",NA,NA,NA,"Southern America","Argentina",NA,NA,NA,NA,NA,"MBM233603",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-12-21 16:37:50-03","MBM","MBM","23792","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Fontella, J.","Pabst, G.","7017",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"Próximo a Barra de São João",NA,NA,"MBM023792",NA,NA,"MBM023792",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2020-12-21 16:37:50-03","MBM","MBM","240902","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Medina, R.","Tenorio, P.","17720",NA,NA,NA,"Northern America","Mexico",NA,NA,NA,NA,NA,"MBM240902",NA,NA,"MBM240902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-12-21 16:37:50-03","MBM","MBM","244715","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Tressens, S.G.","Landrum, L.R.; et al.; et al.","8619",NA,NA,NA,"Southern America","Paraguay",NA,NA,NA,NA,NA,"MBM244715",NA,NA,"MBM244715",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2020-12-21 16:37:50-03","MBM","MBM","246603","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.",NA,"Martínez, E.M.; et al.; et al.","26293",NA,NA,NA,"Northern America","Mexico",NA,NA,NA,NA,NA,"MBM246603",NA,NA,"MBM246603",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2020-12-21 16:37:50-03","MBM","MBM","302622","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Pilz, G.","Aguilar, G.M.","6010","2003","03","15","Northern America","Mexico","Chiapas","Ocosingo",NA,NA,NA,"MBM302622","-91.293333","16.995833","MBM302622","216","216",NA,NA,"2003","-91.293333","16.995833",NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2020-12-21 16:37:50-03","MBM","MBM","302623","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Pilz, G.","Aguilar, G.M.","5973","2003","03","09","Northern America","Mexico","Chiapas","Ocosingo",NA,NA,NA,"MBM302623","-91.295833","17.001667","MBM302623","185","185",NA,NA,"2003","-91.295833","17.001667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2020-12-21 16:37:50-03","MBM","MBM","302624","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Pilz, G.","Aguilar, G.M.; Chambor, A.; Chancayun, C.; Chambor, A.; Chancayun, C.","5957","2003","03","02","Northern America","Mexico","Chiapas","Ocosingo",NA,NA,NA,"MBM302624","-91.117778","16.813333","MBM302624","388","388",NA,NA,"2003","-91.117778","16.813333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2020-12-21 16:37:50-03","MBM","MBM","322030","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Múlgura de Romero, M.E.","Múlgura de Romero, M.E.; Biganzoli, F.; Peralta, P.; Romero, M.A.; Biganzoli, F.; Peralta, P.; Romero, M.A.","2311","2000","09","24","Southern America","Argentina","Misiones","Leandro N. Alem","Ruta 3",NA,"Trapadora. Flores verdosas.","MBM322030","-55.5","-27.683333","MBM322030","330","330",NA,NA,"2002","-55.5","-27.683333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2020-12-21 16:37:50-03","MBM","MBM","15212","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Farney, C.","Hatschbach, G.; Guimarães, O.; Guimarães, O.","19418",NA,NA,NA,"Southern America","Brazil","Paraná","Laranjeiras do Sul","Rio Iguaçu, próximo a Barra do Perdido",NA,NA,"MBM015212","-52.4160995483398","-25.4078006744385","MBM015212",NA,NA,NA,NA,NA,NA,NA,NA,NA,"28404","auto",NA,NA,NA,NA,NA
"195","2020-12-21 16:37:50-03","MBM","MBM","212919","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Hatschbach, G.","Silva, J.M.; Ziller, S.R.; Ziller, S.R.","1926",NA,NA,NA,"Southern America","Brazil","Paraná","Londrina","Fazenda São João do Remansinho, Rio Tibagi",NA,NA,"MBM212919","-51.1627998352051","-23.3103008270264","MBM212919",NA,NA,NA,NA,NA,NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
"196","2020-12-21 16:37:50-03","MBM","MBM","11983","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Farney, C.","Lindeman, J.; Haas, H.; Haas, H.","555",NA,NA,NA,"Southern America","Brazil","Paraná","Terra Boa","Rio Ivaí",NA,NA,"MBM011983","-52.4441986083984","-23.7681007385254","MBM011983",NA,NA,NA,NA,NA,NA,NA,NA,NA,"26445","auto",NA,NA,NA,NA,NA
"197","2020-12-21 16:37:50-03","MBM","MBM","11987","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Farney, C.","Lindeman, J.; Haas, H.; Haas, H.","1781",NA,NA,NA,"Southern America","Brazil","Paraná","Xambrê","Porto Byngton",NA,NA,"MBM011987","-53.4900016784668","-23.7360992431641","MBM011987",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25930","auto",NA,NA,NA,NA,NA
"198","2020-12-21 16:37:50-03","MBM","MBM","109982","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Reitz, R.","Klein, R.M.; Souza Sobrinho; Bresolin, A.; Souza Sobrinho; Bresolin, A.","8736",NA,NA,NA,"Southern America","Brazil","Santa Catarina","Florianópolis","Cachoeira do Bom Jesus, Ilha de Santa Catarina",NA,NA,"MBM109982","-48.5491981506348","-27.596700668335","MBM109982",NA,NA,NA,NA,NA,NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA
"199","2020-12-21 16:37:50-03","MBM","MBM","302625","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Pilz, G.","Aguilar, G.M.","6013","2003","03","15","Northern America","Mexico","Chiapas","Ocosingo",NA,NA,NA,"MBM302625","-91.293333","16.995833","MBM302625","216","216",NA,NA,"2003","-91.293333","16.995833",NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2020-12-21 16:37:50-03","MBM","MBM","401147","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Marinero, F.","Julkoski, D.","585","2015","06","16","Southern America","Brazil","Paraná","Grandes Rios","Conglomerado: 183; subunidade: 3; subparcela: 8; indivíduo: 8",NA,"Liana 7 m; flores amarelas.","MBM401147","-51.48","-24.12","MBM401147",NA,NA,NA,NA,"2015","-51.48","-24.12","08","13",NA,NA,NA,NA,NA,NA,NA
"201","2020-12-21 16:37:50-03","MBM","MBM","426366","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Biral, L.","Biral, L.; Thomaz, T.T.; Thomaz, T.T.","1305","2018","05","03","Southern America","Brazil","Paraná","Santa Helena","Refúgio BIológico de Santa Helena, (Itaipu). Estrada permitral que margeia o reservatório de Itaipu",NA,"Árvore, 4 m de altura. Ramos pendentes. Folhas membranáceas. Frutos acizentados.","MBM426366","-54.362222","-24.846944",NA,"240","240",NA,NA,"2018","-54.362222","-24.846944","05",NA,NA,NA,NA,NA,NA,NA,NA
"202","2020-12-21 16:37:50-03","MBM","MBM","92377","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Lott, E.J.","Miller, James S; Tenorio, P.; Tenorio, P.","709",NA,NA,NA,"Northern America","Mexico",NA,NA,NA,NA,NA,"MBM092377",NA,NA,"MBM092377",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2020-12-21 16:37:50-03","MBM","MBM","198988","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Hatschbach, G.","Ferrari Tomé, M.V.","463",NA,NA,NA,"Southern America","Brazil","Paraná","Bandeirantes","Mata do Laranjinha",NA,NA,"MBM198988","-50.3675003051758","-23.1100006103516","MBM198988",NA,NA,NA,NA,NA,NA,NA,NA,NA,"19645","auto",NA,NA,NA,NA,NA
"204","2020-12-21 16:37:50-03","MBM","MBM","109996","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Reitz, R.","Klein, R.M.; Bresolin, A.; Bresolin, A.","8644",NA,NA,NA,"Southern America","Brazil","Santa Catarina","Florianópolis","Cachoeira do Bom Jesus, Ilha de Santa Catarina",NA,NA,"MBM109996","-48.5491981506348","-27.596700668335","MBM109996",NA,NA,NA,NA,NA,NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA
"205","2020-12-21 16:37:50-03","MBM","MBM","109985","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Reitz, R.","Klein, R.M.; Souza Sobrinho; Bresolin, A.; Souza Sobrinho; Bresolin, A.","8663",NA,NA,NA,"Southern America","Brazil","Santa Catarina","Florianópolis","Lagoa do Peri, Ilha de Santa Catarina",NA,NA,"MBM109985","-48.5491981506348","-27.596700668335","MBM109985",NA,NA,NA,NA,NA,NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA
"206","2020-12-21 16:37:50-03","MBM","MBM","15205","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Hatschbach, G.","Hatschbach, G.","23490",NA,NA,NA,"Southern America","Brazil","Paraná","Alvorada do Sul","Rio Paranapanema",NA,NA,"MBM015205","-51.2310981750488","-22.7803001403809","MBM015205",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20708","auto",NA,NA,NA,NA,NA
"207","2020-12-21 16:37:50-03","MBM","MBM","321217","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Farney, C.","Ferrari Tomé, M.V.","85","1994","09","03","Southern America","Brazil","Paraná","Bandeirantes","Mata São Francisco",NA,"Árvore, 4m.; Borda da mata.","MBM321217","-50.3675003051758","-23.1100006103516","MBM321217",NA,NA,NA,NA,"2016",NA,NA,"09",NA,"19645","auto",NA,NA,NA,NA,NA
"208","2020-12-21 16:37:50-03","MBM","MBM","236890","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Furlan, A.","Silva, J.M.; Soares, A.; Maschio, W.; Soares, A.; Maschio, W.","2965",NA,NA,NA,"Southern America","Brazil","Paraná","Capitão Leônidas Marques","Fazenda Deni Schwartz",NA,NA,"MBM236890","-53.614200592041","-25.4792003631592","MBM236890",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14258","auto",NA,NA,NA,NA,NA
"209","2020-12-21 16:37:50-03","MBM","MBM","236889","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Furlan, A.","Silva, J.M.; Soares, A.; Maschio, W.; Soares, A.; Maschio, W.","2917",NA,NA,NA,"Southern America","Brazil","Paraná","Cruzeiro do Iguaçu","Rio Iguaçu, Foz do Rio Chopim",NA,NA,"MBM236889","-53.127799987793","-25.6156005859375","MBM236889",NA,NA,NA,NA,NA,NA,NA,NA,NA,"12520","auto",NA,NA,NA,NA,NA
"210","2020-12-21 16:37:50-03","MBM","MBM","71876","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Farney, C.","Buttura, E.","562",NA,NA,NA,"Southern America","Brazil","Paraná","Guaíra","Sete Quedas",NA,NA,"MBM071876","-54.2557983398438","-24.0799999237061","MBM071876",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33984","auto",NA,NA,NA,NA,NA
"211","2015-09-04 16:57:59-03","MNHN","RECOLNAT_MNHN_P","P04972111","PreservedSpecimen",NA,NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.",NA,"Bonpland",NA,NA,NA,NA,NA,"Venezuela",NA,NA,"Cumana.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04972111' target='other'> <mi>dwc_moreinfo</mi></a>","P04972111",NA,NA,"P04972111_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2015-09-04 16:57:59-03","MNHN","RECOLNAT_MNHN_P","P04972112","PreservedSpecimen",NA,NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.",NA,"Mocquerys",NA,"1893","1","1",NA,"Venezuela",NA,NA,"Mariara.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04972112' target='other'> <mi>dwc_moreinfo</mi></a>","P04972112",NA,NA,"P04972112_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2015-09-04 20:26:22-03","MNHN","RECOLNAT_MNHN_P","P05220075","PreservedSpecimen",NA,NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.",NA,"Hassler, E.",NA,"1898","1","1",NA,"Paraguai",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05220075' target='other'> <mi>dwc_moreinfo</mi></a>","P05220075",NA,NA,"P05220075_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3085",NA,NA
"214","2015-09-04 20:26:25-03","MNHN","RECOLNAT_MNHN_P","P05220278","PreservedSpecimen",NA,NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.",NA,"Diaz, C.|Horna, H.|Peña, E.",NA,"1992","7","13",NA,"Peru",NA,NA,"Tumbes: Zarumilla Province. Entre P.C. El coucho y P.C. Campoverde. Bosque Nacional de Tumbes. Reserva de Biósfera del Norveste.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05220278' target='other'> <mi>dwc_moreinfo</mi></a>","P05220278","-80.25917","-3.84139","P05220278_01","720",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4837",NA,NA
"215","2015-09-04 16:57:59-03","MNHN","RECOLNAT_MNHN_P","P04972107","PreservedSpecimen",NA,NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.",NA,"Smith, H.H.",NA,"1898","1","1",NA,"Colômbia",NA,NA,"Stª Marta.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04972107' target='other'> <mi>dwc_moreinfo</mi></a>","P04972107",NA,NA,"P04972107_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1861",NA,NA
"216","2015-09-04 16:57:59-03","MNHN","RECOLNAT_MNHN_P","P04972096","PreservedSpecimen",NA,NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.",NA,"Richard, L.",NA,NA,NA,NA,NA,"Guiana",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04972096' target='other'> <mi>dwc_moreinfo</mi></a>","P04972096",NA,NA,"P04972096_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2015-09-04 16:57:59-03","MNHN","RECOLNAT_MNHN_P","P04972103","PreservedSpecimen",NA,NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.",NA,"Smith, H.H.",NA,"1898","1","1",NA,"Colômbia",NA,NA,"Santa Marta.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04972103' target='other'> <mi>dwc_moreinfo</mi></a>","P04972103",NA,NA,"P04972103_01","46",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1861",NA,NA
