"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","stateProvince","decimalLongitude","decimalLatitude","county","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","class","relatedCatalogItem","dayIdentified","fieldNumber","individualCount"
"130","2021-03-01 16:39:56-03","UNICAMP","UEC","97198","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll.Arg.) Standl.",NA,NA,"Almeida, S; et al.","387","1991","02","02",NA,"Brazil","caxiuanã, base fisica da estação científica ferreira pena",NA,NA,NA,"erva 1m, comum no sub-bosque; mata de terra firme","UEC116264","UEC116264","Pará","-50.7122001647949","-1.80444002151489","Melgaço","142262","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2019-11-19 14:09:17-03","UFRPE","PEUFR","19682","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll. Arg.) Standl.","C.M. Taylor",NA,"M.C. Tschá; B.D. Sanguinetti; J.F. Nascimento","106","1995","05","25",NA,"Brasil","Murici, Brejo dos Cavalos, Parque Ecológico Municipal","1100","1100",NA,"Arbusto com cerca de 2m de altura; ramos marrons.","PEUFR019682",NA,"Pernambuco","-36","-8.31","Caruaru",NA,NA,"2012","36°00'00''W","08°18'36''S",NA,NA,NA,NA,NA,NA
"132","2019-11-19 14:09:17-03","UFRPE","PEUFR","19967","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll. Arg.) Standl.","C.M. Taylor",NA,"M.F. Sales","263","1994","08","12",NA,"Brasil","Parque Ecológico Municipal",NA,NA,NA,"Àrvore com ca. De 6,0m de altura; folhas levemente crassas, glabras; frutos esverdeados.","PEUFR019967",NA,"Pernambuco",NA,NA,"Caruaru/Brejo dos Cavalos",NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA
"133","2019-11-19 14:09:17-03","UFRPE","PEUFR","25463","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll. Arg.) Standl.","C.M. Taylor",NA,"E. Inácio","122","1995","11","03",NA,"Brasil","Brejo dos Cavalos","1100","1100",NA,"Arbusto com cerca de 1,5m de altura; fruto maduro vermelho.","PEUFR025463",NA,"Pernambuco","-36","-8.31","Caruaru",NA,NA,"2012","36°00'00''W","08°18'36''S",NA,NA,NA,NA,NA,NA
"134","2019-11-19 14:09:17-03","UFRPE","PEUFR","25712","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll. Arg.) Standl.","C.M. Taylor",NA,"M.C. Tschá; E. Freire; A.P.S. Gomes; A. Laurênio","327","1995","11","03",NA,"Brasil","Brejo dos Cavalos","1100","1100",NA,"Arbusto com ca 2m de altura; frutos imaturos verdes; frutos maduros vermelhos.","PEUFR025712",NA,"Pernambuco","-36","-8.31","Caruaru",NA,NA,"2012","36º00'00W","08º18'36S",NA,NA,NA,NA,NA,NA
"135","2019-11-19 14:09:17-03","UFRPE","PEUFR","25727","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll. Arg.) Standl.","C.M. Taylor",NA,"M.R.C.S. Melo; M. T. Carvalho; E. V. Freire","163","1995","09","11",NA,"Brasil","Brejo dos Cavalos","1100","1100",NA,"Subarbusto com ca 2,00m de altura.","PEUFR025727",NA,"Pernambuco","-36","-8.31","Caruaru",NA,NA,"2012","36º00'00W","08º18'36S",NA,NA,NA,NA,NA,NA
"136","2019-11-19 14:09:17-03","UFRPE","PEUFR","25732","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll. Arg.) Standl.","C.M. Taylor",NA,"M.C. Tschá; E. Freire; A.P.S. Gomes; A. Laurênio","327","1995","11","03",NA,"Brasil","Brejo dos Cavalos","1100","1100",NA,"Arbusto com ca. 2m de altura; frutos imaturos verdes; frutos maduros vermelhos.","PEUFR025732",NA,"Pernambuco","-36","-8.31","Caruaru",NA,NA,"2012","36º00'00W","08º18'36S",NA,NA,NA,NA,NA,NA
"137","2020-07-03 17:30:14-03","UFRPE","PEUFR","38346","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll. Arg.) Standl.","C.M. Taylor",NA,"A.M. de Carvalho; W. Thomas; Barbosa; Rodal; Lemos; Sant'Ana","7072","2002","03","16",NA,"Brasil",NA,"572","572",NA,"Arbusto com 2m de altura. Folhas discolores com face inferior mais clara. Flores alvas.","PEUFR038346",NA,"Alagoas","-35.883333","-9.229722","Murici/Bananeiras",NA,NA,"2012","35º52'60W","09º13'47S",NA,NA,NA,NA,NA,NA
"138","2020-04-22 16:24:26-03","UFPB","JPB","48599","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll.Arg.) Standl.","Taylor, CM",NA,"Thomas, WW; Barbosa, MR; Souza-Alves, JP","15563","2011","11","03","Southern America","Brasil","40 Km S of Aracaju on SE 99 to Poavoado Paraé, then 4 Km Fazenda Trapsa.","40","40",NA,"; HABITAT: Disturbed moist forest (tabuleiro forest) over sand and clay. Habitat for Calicebus coimbrae.; DESC: Shrub, 1.5m; fruit green becaming orange-red.","JPB0048599",NA,"Sergipe","-37.255972","-11.166417","Itaporanga d'Ajuda",NA,NA,"2013","-37.255972","-11.166417",NA,NA,NA,NA,NA,NA
"139","2020-04-22 16:24:26-03","UFPB","JPB","53699","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll.Arg.) Standl.","Oliveira, JA",NA,"Oliveira, JA; Silva, FM","304","2013","01","28","Southern America","Brasil","Reserva Biológica Duas Bocas, Trilha do Pau Oco.",NA,NA,NA,"; HABITAT: Floresta Ombrófila Densa; DESC: Arvoreta, até 3 m alt. Folhas discolores, inflorescência alvo-esverdeada, cálice e corola alvos, frutos imaturos verdes. Material prensado em álcool. Material em sílica.","JPB0053699",NA,"Espírito Santo","-40.520833","-20.290278","Cariacica",NA,NA,"2013","-40.520833","-20.290278","04",NA,NA,NA,NA,NA
"140","2020-04-22 16:24:26-03","UFPB","JPB","57876","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll.Arg.) Standl.",NA,NA,"Nusbaumer, L; Ammann, M","4046","2014","05","14","Southern America","Brasil","Reserva Biológica da Pedra Talhada, Localité de Quebrangulo.","770","770",NA,"; HABITAT: Forêt ombrophile submontagnarde de plateau; DESC: arbre, 17 m, 20 cm DBH; fleurs blanches en tuber à 5 divsions; st filet blanc anthère brun, alternipétale, stipule en bec de canard; récolte photographiée in situ; échantill","JPB0057876",NA,"Alagoas","-36.440407","-9.239403","Quebrangulo",NA,NA,NA,"-36.440407","-9.239403",NA,NA,NA,NA,NA,NA
"141","2020-04-22 16:24:26-03","UFPB","JPB","60475","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll.Arg.) Standl.",NA,NA,"Kainulainen, K; Razafimandimbison, SG; Smedmark, JEE","268","2014","10","27","Southern America","Brasil","Serra do Conduru","206","206",NA,"; HABITAT: Coastal rain forest; DESC: Shrub 1 m, sterile","JPB0060475",NA,"Bahia","-39.13435","-14.4952","Uruçuca",NA,NA,NA,"-39.13435","-14.4952",NA,NA,NA,NA,NA,NA
"142","2020-04-22 16:24:26-03","UFPB","JPB","60479","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll.Arg.) Standl.",NA,NA,"Kainulainen, K; Razafimandimbison, SG; Smedmark, JEE","272","2014","10","27","Southern America","Brasil","Serra do Conduru","215","215",NA,"; HABITAT: Coastal rain forest, growing near stream; DESC: Shrub 1 m, with young buds.","JPB0060479",NA,"Bahia","-39.13285","-14.495267","Uruçuca",NA,NA,NA,"-39.13285","-14.495267",NA,NA,NA,NA,NA,NA
"143","2020-04-22 16:24:26-03","UFPB","JPB","63688","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll.Arg.) Standl.","M.R.Barbosa",NA,"M.Figueira; B.Schindler; R.A.Pontes; D.A.Brena","666","2017","10","03","Southern America","Brasil","nas proximidades do AL13D (conglomerado do Inventário Florestal Nacional)",NA,NA,NA,"Arvoreta, com aprox. 5 m de alt., borda da mata, área úmida, tronco único, estípulas terminais marrom-avermelhadas, eixo da inflorescência verde, frutos imaturo verdes; HABITAT: Fragmento florestal inserido no Domínio Atlântico, 560 m","JPB0063688",NA,"Alagoas","-35.9549","-9.1716","Branquinha",NA,NA,"2017","-35.9549","-9.1716","12",NA,NA,"11",NA,NA
"144","2020-04-22 16:24:26-03","UFPB","JPB","29658","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll.Arg.) Standl.","Taylor, CM",NA,"Barbosa, MR; et al.","2320","2002","03","16","Southern America","Brasil",NA,NA,NA,NA,"; DESC: Arvoreta, flores brancas.",NA,NA,"Alagoas","-35.9432983398438","-9.30667018890381","Murici","22851","auto","2012",NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-04-22 16:24:26-03","UFPB","JPB","29806","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll.Arg.) Standl.","Taylor, CM",NA,"Carvalho, AM; et al.","7072","2002","03","16","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,"Alagoas","-35.9432983398438","-9.30667018890381","Murici","22851","auto","2012",NA,NA,NA,NA,NA,NA,NA,NA
"146","2020-04-22 16:24:26-03","UFPB","JPB","63911-1","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll.Arg.) Standl.","Taylor, CM",NA,"Lyra-Lemos, RP","3864","1997","03","10","Southern America","Brasil","Poço Dantas, Fazenda Bananeiras, mata rodeada de cana",NA,NA,NA,"Arbusto, em floração, flores cremes, frutos ausentes; HABITAT: Mata Atlântica; DESC: Arbusto, em floração, flores cremes, frutos ausentes",NA,NA,"Alagoas","-35.9432983398438","-9.30667018890381","Murici","22851","auto","2012",NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-04-22 16:24:26-03","UFPB","JPB","27026","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll.Arg.) Standl.","Taylor, CM",NA,"Jost, T; et al.","167","1995","12","14","Southern America","Brasil",NA,NA,NA,NA,"; DESC: Árvore com ca. De 7m alt., folhas crassas; frutos esféricos, vermelhos, muito saborosos de uma inflorescência ampla.",NA,NA,"Bahia","-37.6105995178223","-11.8135995864868","Conde","31737","auto","2012",NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-04-22 16:24:26-03","UFPB","JPB","25488","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll.Arg.) Standl.","Taylor, CM",NA,"Barbosa, MR; et al.","1709","1998","05","21","Southern America","Brasil","Mata do Amém",NA,NA,NA,"; DESC: Arbusto ca. 1,20m, frutos de cor vermelha, quanto mais maduro a cor é quase preto.",NA,NA,"Paraíba","-35.6916999816895","-6.96332979202271","Areia","15425","auto","2012",NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-04-22 16:24:26-03","UFPB","JPB","24244","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll.Arg.) Standl.","Taylor, CM",NA,"Barbosa, MR; et al.","1507","1993","11","15","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,"Rio de Janeiro","-44.7131004333496","-23.2178001403809","Parati","34470","auto","2012",NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-04-22 16:24:26-03","UFPB","JPB","24163","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll.Arg.) Standl.","Taylor, CM",NA,"Koschnitzke, C; et al.","JPB24163","1993","11","09","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,"São Paulo","-45.0699996948242","-23.4300003051758","Ubatuba","34265","auto","2012",NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-04-22 16:24:26-03","UFPB","JPB","24165","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll.Arg.) Standl.","Taylor, CM",NA,"Koschnitzke, C; et al.","JPB24165","1993","11","09","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,"São Paulo","-45.0699996948242","-23.4300003051758","Ubatuba","34265","auto","2012",NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-04-27 16:11:28-03","UFES","VIES","15325","S","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll.Arg.) Standl.","F. Torres-Leite",NA,"Gomes, J.M.L.","2730","1999","12","10",NA,"Brasil","Reserva Biológica de Duas Bocas.",NA,NA,NA,NA,"VIES015325","VIES015325","Espírito Santo","-40.4199981689453","-20.2639007568359","Cariacica","18507","auto","2019",NA,NA,"05",NA,NA,"16",NA,NA
"153","2020-04-27 16:11:28-03","UFES","VIES","9193","S","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll.Arg.) Standl.","F. Torres-Leite",NA,"Pereira, O.J.; Gomes, J.M.L. & Castro, R.","6587","2000","10","20",NA,"Brasil","Reserva de Goytacazes.",NA,NA,NA,NA,"VIES009193","VIES009193","Espírito Santo","-40.0722007751465","-19.3910999298096","Linhares","48094","auto","2019",NA,NA,"05",NA,NA,"13",NA,NA
"154","2020-04-27 16:11:28-03","UFES","VIES","13584","S","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll.Arg.) Standl.","F. Torres-Leite",NA,"Gomes, J.M.L.","3532","2009","11","14",NA,"Brasil","APA Mestre Álvaro.",NA,NA,NA,NA,"VIES013584","VIES013584","Espírito Santo","-40.3078002929688","-20.1285991668701","Serra","16451","auto","2019",NA,NA,"05",NA,NA,"13",NA,NA
"155","2020-04-27 16:11:28-03","UFES","VIES","40720","S","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll.Arg.) Standl.","F. Torres-Leite",NA,"Mota, R.H.","12",NA,NA,NA,NA,"Brasil","APA Mestre Álvaro.","281","281",NA,NA,"VIES040720","VIES040720","Espírito Santo","-40.3078002929688","-20.1285991668701","Serra","16451","auto","2019",NA,NA,"05",NA,NA,"13",NA,NA
"156","2020-06-29 09:32:00-03","UFRRJ","RBR","46180","S","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll.Arg.) Standl.","M. Gomes",NA,"M. Verdi; C. Baez, D. Maurenza, E. Fernandez, G. Martinelli, R. Gomes","7444","2017","11","22",NA,"Brasil","Morumbeca do Imbé. Parque Estadual do Desengano","698","698",NA,NA,"RBR00046180",NA,"Rio de Janeiro","-41.948333","-21.974722","Santa Maria Madalena",NA,NA,"2018","41º56'54''W","21º58'29''S","03",NA,NA,"15",NA,NA
"157","2021-03-21 19:38:31-03","UFC","EAC","58165","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll.Arg.) Standl.","Taylor, C.",NA,"Castro, A.S.F.","2860","2015","01","25","Southern America","Brasil","Sítio Remanso.",NA,NA,NA,"Mata úmida.","EAC0058165",NA,"Ceará","-38.9331016540527","-4.26332998275757","Guaramiranga","13198","auto","2015",NA,NA,"04",NA,NA,"11",NA,NA
"158","2019-08-15 09:04:14-03","UESC","UESC","6327","S","Plantae","Angiospermae","Florideophycidae","Rubiaceae","Psychotria","cupularis","Psychotria cupularis","Müll. Arg.",NA,NA,"L.A.Mattos Silva","4491","2001","07","27",NA,"Brasil",NA,NA,NA,NA,"Mata Atlântica.; Arbusto, 1,60 m de altura.","UESC0006327",NA,"Bahia","-39.721667","-13.595278","Wenceslau Guimarães",NA,NA,NA,"39W43'18''","13S35'43''",NA,"Dicotyledoneae",NA,NA,NA,NA
"159","2019-08-15 09:04:14-03","UESC","UESC","21760","S","Plantae","Angiospermae","Florideophycidae","Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll.Arg.) Standl.","J.G. Jardim",NA,"E.R. Andrade","147","2012","05","07",NA,"Brasil",NA,NA,NA,NA,"Arbusto, aprox. 3m de altura.; (A³67)","UESC0021760",NA,"Bahia","-39.045","-15.347222","Una",NA,NA,"2012","39W2'42''","15S20'50''",NA,"Dicotyledoneae",NA,NA,NA,NA
"160","2019-08-15 09:04:14-03","UESC","UESC","21777","S","Plantae","Angiospermae","Florideophycidae","Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll.Arg.) Standl.","J.G.Jardim",NA,"E.R. Andrade","172","2012","02","16",NA,"Brasil",NA,NA,NA,NA,"Arbusto.; (NA138)","UESC0021777",NA,"Bahia","-39.079167","-15.249722","Una",NA,NA,"2012","39W4'45''","15S14'59''",NA,"Dicotyledoneae",NA,NA,NA,NA
"161","2019-08-15 09:04:14-03","UESC","UESC","21738","S","Plantae","Angiospermae","Florideophycidae","Rubiaceae","Psychotria","cupularis","Psychotria cupularis","Müll. Arg.","J.G. Jardim",NA,"E.R. Andrade","119","2012","05","03",NA,"Brasil",NA,NA,NA,NA,"Arbusto, aprox. 1,9m de altura.; (FA23)","UESC0021738",NA,"Bahia","-39.045","-15.347222","Una",NA,NA,"2012","39W2'42''","15S20'50''",NA,"Dicotyledoneae",NA,NA,NA,NA
"162","2019-08-15 09:04:14-03","UESC","UESC","4238","S","Plantae","Angiospermae","Florideophycidae","Rubiaceae","Psychotria","cupularis","Psychotria cupularis","Mull. Arg.",NA,NA,"L.A.Mattos Silva","4083","2000","05","10",NA,"Brasil",NA,"80","80",NA,"Mata Higrófila Sul Baiana (Mata Atlântica) Zona de transição com a restinga.; Arbusto, aprox. 1m de altura.; Solo arenoso.","UESC0004238",NA,"Bahia","-39.0494003295898","-14.7889003753662","Ilhéus","61245","auto",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"163","2019-08-15 09:04:14-03","UESC","UESC","2015","S","Plantae","Angiospermae","Florideophycidae","Rubiaceae","Psychotria","cupularis","Psychotria cupularis","Mull. Arg.",NA,NA,"L.A.Mattos Silva","3724","1998","04","16",NA,"Brasil",NA,"60","60",NA,"Região de Mata Higrófila Sul Baiana (Mata Atlântica).; Arbusto, aproximadamente 3m de altura.","UESC0002015",NA,"Bahia","-39.0752983093262","-15.2932996749878","Una","36070","auto",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"164","2019-08-15 09:04:14-03","UESC","UESC","7605","S","Plantae","Angiospermae","Florideophycidae","Rubiaceae","Psychotria","cupularis","Psychotria cupularis","Mull. Arg.",NA,NA,"L.A.Mattos Silva","4664","2002","07","17",NA,"Brasil",NA,NA,NA,NA,"Bioma Mata Atlântica/Restinga.; Arvoreta, 4m de altura.","UESC0007605",NA,"Bahia","-39.0752983093262","-15.2932996749878","Una","36070","auto",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"165","2018-11-20 15:28:55-02","MNHN","RECOLNAT_MNHN_P","P00373255","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll.Arg.) Standl.","Crozier",NA,"Poncy, O.|Crozier, F.",NA,"2011","2","10",NA,"guyane française","Site de Fort Saint-Louis, place forte abandonnée vers 1945, en amont de Trois-Palétuviers","30",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00373255' target='other'> <mi>dwc_moreinfo</mi></a>","P00373255","P00373255_01",NA,"-51.6875","4.03472","Saint-Georges-de-l'Oyapock",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2582",NA
"166","2015-11-06 14:22:44-02","MNHN","RECOLNAT_MNHN_P","P00837057","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll.Arg.) Standl.","Taylor","isotype","Spruce, R.",NA,"1849","12",NA,NA,"Brésil","Fl. Aripecuri",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00837057' target='other'> <mi>dwc_moreinfo</mi></a>","P00837057","P00837057_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"558",NA
"167","2012-03-30 10:25:15-03","MNHN","RECOLNAT_MNHN_P","P02272839","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll.Arg.) Standl.","Lachenaud",NA,"Sastre, C.",NA,"1977","8","29",NA,NA,"Fleuve Approuague, rivière Arataye, Saut Pararé; 5.5 kms du fleuve.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02272839' target='other'> <mi>dwc_moreinfo</mi></a>","P02272839",NA,"Guyane française",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5792",NA
"168","2020-12-11 11:41:01-03","UFMG","BHCB","51172","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll.Arg.) Standl.",NA,NA,NA,"3659",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-12-11 11:41:01-03","UFMG","BHCB","51859","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll.Arg.) Standl.",NA,NA,"Oliveira, PP de","1779",NA,NA,NA,NA,NA,"Reserva Ecológica União, Rio das Ostras-RJ",NA,NA,NA,"Mata atlântica, brejo. frutos verdes e maduros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-03-23 10:59:00-03","MO","MOBOT","100989501","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll. Arg.) Standl.","C. M. Taylor",NA,"Bruno S. Amorim|D. Araújo|M.A. Chagas","Amorim 1203","2011","10","27","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Alagoas","-36.4710998535156","-9.31888961791992","Quebrangulo","16583","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"171","2020-03-30 09:19:00-03","MO","MOBOT","100989497","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll. Arg.) Standl.","C. M. Taylor",NA,"W. Wayt Thomas|Pedro Fiaschi|J. Jardim|Sérgio C. de Sant'Ana","Thomas 14002","2004","4","23","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Espírito Santo","-40.0722007751465","-19.3910999298096","Linhares","48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"172","2014-05-12 05:09:00-03","MO","MOBOT","3196938","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll. Arg.) Standl.","C.M.Taylor",NA,"J.J. de Granville|Lucile Allorge|William J. Hahn|Michel Hoff","Granville 9178","1987",NA,NA,"South America","French Guiana","Camp no 1 Ouman fou Lanfa Soula- Bassin du Haut-Marouini. 2 km en aval. rive qauche. Foret ripicole. Sous-bois.","150.00000000",NA,NA,NA,NA,NA,"Cayenne","-54","2.88333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2014-05-12 05:09:00-03","MO","MOBOT","3212618","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll. Arg.) Standl.","C.M. Taylor",NA,"J.J. de Granville|Lucile Allorge|William J. Hahn|Michel Hoff|Anna L. Weitzman","Granville 9941","1987",NA,NA,"South America","French Guiana","Camp no.4-Roche mo.3 Monpé Soula-Bassin du Haut-Marouini 5km á l'Ouest","200.00000000",NA,NA,NA,NA,NA,"Cayenne","-54.08333","2.65",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
