"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relationshipType","relatedCatalogItem","infraspecificEpithet","previousCatalogNumber","sex"
"45","2020-02-08 10:34:20-03","NBC","NL-BOTANY","WAG.1208984","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.",NA,"Irwin HS; Anderson WR; Stieber M; Lee EY-T",NA,"1972","01","15","Southern America","Brazil",NA,NA,"Estado de Goiás, Serra dos Pireneus. Ca. 10 km E. of Pirenopolis.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1208984 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1208984","NL-WAG1208984",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"46","2020-11-04 11:05:15-03","ESALQ","ESA","103701","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea",NA,"Falcão","Krieger, L.","8039.0","1970","02","01",NA,"Brasil","Minas Gerais","Entre Rio de Minas",NA,NA,NA,NA,NA,NA,NA,"ESA103701","ESA103701",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2020-11-04 11:05:27-03","ESALQ","ESA","65393","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Simão-Bianchini, R.","Árbocz, G.F. et al.","3297.0","1997","02","21",NA,"Brasil","Mato Grosso","Barra do Garças-Campinápolis",NA,NA,NA,NA,NA,NA,NA,"ESA065393","ESA065393",NA,NA,NA,"2018",NA,NA,"04","11",NA,NA,NA,NA,NA,NA,NA,NA
"48","2020-11-04 11:05:27-03","ESALQ","ESA","113529","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea",NA,"Moreira, A.L.C.","Bosquetti, L.B.","524.0","2007","02","09",NA,"Brasil","Goiás","Cocalzinho de Goiás",NA,"-48.7757987976074","-15.7944002151489",NA,NA,NA,NA,"ESA113529","ESA113529",NA,NA,NA,"2012","56114","auto","10","10",NA,NA,NA,NA,NA,NA,NA,NA
"49","2020-11-04 11:05:27-03","ESALQ","ESA","90084","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea",NA,"Moreira, A.L.C.","Paula-Souza, J.; Ferrucci, M.S.; Duarte, A.R.; Rando, J.G.; Tsuji, R.","4489.0","2005","01","23",NA,"Brasil","Goiás","Alto Paraíso de Goiás","Estrada para o Vale da Lua, ca. 3km da estrada para o Parque. Cerrado","-47.5099983215332","-14.1324996948242","1010","1010",NA,"Erva, ca. 70cm alt. Flores roxas","ESA090084","ESA090084",NA,"-47,784,444","-14,173,611","2013","44724","auto","05","02",NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-11-04 11:05:27-03","ESALQ","ESA","113530","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea",NA,"Moreira, A.L.C.","Bosquetti, L.B.","560.0","2007","02","10",NA,"Brasil","Goiás","Cocalzinho de Goiás",NA,"-48.7757987976074","-15.7944002151489",NA,NA,NA,NA,"ESA113530","ESA113530",NA,NA,NA,"2012","56114","auto","10","10",NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-11-04 10:55:24-03","ESALQ","ESA","136923","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Simão-Bianchini","Pastore, M.","234.0","2013","02","19",NA,"Brasil","São Paulo","Pedregulho",NA,"-47.4700012207031","-20.25",NA,NA,NA,NA,"ESA136923",NA,NA,NA,NA,"2013","27552","auto","02","27",NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-11-04 11:05:27-03","ESALQ","ESA","34835","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meissn.","Simão-Bianchini, R.","Nave, A.G. et al.","1040.0","1997","02","18",NA,"Brasil","Mato Grosso","Chapada dos Guimarães",NA,"-55.749698638916","-15.460599899292",NA,NA,NA,NA,"ESA034835","ESA034835",NA,NA,NA,NA,"107042","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-11-04 11:05:28-03","ESALQ","ESA","68411","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Convolvulaceae","Ipomoea","villosa","Ipomoea villosa","Meissn.",NA,"Pirani, J.R. et al.","1827.0","1987","02","08",NA,"Brasil","Goiás","Terezinha-Alto Paraíso",NA,NA,NA,NA,NA,NA,NA,"ESA068411","ESA068411",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-01-14 15:27:21-03","MN","R","40280","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","O'Donnell","Ule, E.H.G.","448","1893","01",NA,NA,"Brasil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-01-14 15:27:21-03","MN","R","40726","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.",NA,"Moreira, C.; Siqueira, E.",NA,"1899","02",NA,NA,"Brasil","Minas Gerais","Jaguará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-01-14 15:27:21-03","MN","R","40616","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Simão-Bianchini, R.","Sampaio, A.J.","7382","1934","03","08",NA,"Brasil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1987","17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-01-14 15:27:21-03","MN","R","40687","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.",NA,"Mello Barreto, H.L.","2331","1993","11","17",NA,"Brasil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-01-14 15:27:21-03","MN","R","40688","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Simão-Bianchini, R.","Mello Barreto, H.L.","2333","1933","03","10",NA,"Brasil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1995","17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-01-14 15:27:21-03","MN","R","40286","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Simão-Bianchini, R.","Regnell, A.F.","225","1846","02","17",NA,"Brasil","Minas Gerais","Poços de Caldas",NA,"-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1995","23696","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-01-14 15:27:21-03","MN","R","40858","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Simão-Bianchini, R.","Vidal, J.",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Santa Luzia",NA,"-43.8513984680176","-19.7696990966797",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1987","19939","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-01-14 15:27:21-03","MN","R","200794","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.",NA,"Williams, L.O.; et al","6049","1945","03","08",NA,"Brasil","Minas Gerias","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-01-14 15:27:26-03","MN","R","12307","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","villosa","Ipomoea villosa","Ruiz & Pav.",NA,"Glaziou, A.F.M","16275","1886","02","27",NA,"Brasil","São Paulo","Ipiranga",NA,NA,NA,NA,NA,NA,"Plantas do Brasil Central","R000012307","R000012307_001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-01-14 15:27:26-03","MN","R","95498","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","villosa","Ipomoea villosa","Ruiz & Pav.","Falcão, J.","Bello, W.","237","1888",NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1964",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-04-02 11:40:12-03","UFPI","TEPB","4380","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","G. Stapler","E.P. Heringer","3422","1980","02","11",NA,"Brasil","Distrito Federal","Brasília","Trevo BR-251/DF-11","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Subarbusto com mais ou menos 80m de altura; flores avermelhadas; folhas pilosas Ambiente: Cerrado em beira de mata",NA,NA,NA,NA,NA,"2016","70570","auto","06","06",NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-06-12 12:04:11-03","UFPI","TEPB","5706","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","G. Stapler","F.C. e Silva","138","1979","12","29",NA,"Brasil","Goiás","São João D'Aliança","Fazenda Tapera","-47.5247001647949","-14.7055997848511",NA,NA,NA,"Herbacea de campo limpo com 80cm de altura, toda pilosa, flores e botão floral vinho, filetes e anteras brancas.",NA,NA,NA,NA,NA,"2016","91641","auto","06","06",NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-11-19 10:23:13-03","CPAP","CPAP","19369","PreserverdSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","G.Staples","Pott, A.","11209","2003","05","10",NA,"Brasil","MS","Corumbá","Reserva Acurizal, Serra do Amolar, Borda Oeste do Pantanal.","-57.568889","-17.9075",NA,NA,NA,"Subarbusto 0,6-1m de altura, ereto, com xilopódio. FLOR: ausente. FRUTO: . INTERESSE: Apícola, potencial ornamental.. FREQUÊNCIA: Frequente. AMBIENTE: Campo de gramineas e Vellozia, com lenhosas em afloramento rochosas, com fogo periódico.. SUBSTRATO: So",NA,NA,NA,"57°34'08W","17°54'27S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2015-07-02 14:01:29-03","JBP","HPL","2417","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","R.S. Bianchini","E.R. Salviani & H. Lorenzi","963","2000","01","20",NA,"Brasil","MG","Uberaba","Coletada na fazenda 3 Coringas, em área de campo rupestre.","-47.9319","-19.7483",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000","73879","auto","02","24",NA,NA,NA,NA,NA,NA,NA,NA
"68","2019-02-15 11:36:57-02","IPA","IPA","13743","S","Plantae","Plantae",NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Simão-Bianchini, R.","Andrade-Lima","66-4376","1966","01","26","Southern America","Brasil","Distrito Federal","Brasília","campos do Riacho Vereda Grande.","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Subarbusto 0,5-1m. Flor rósea.","IPA0013743",NA,NA,NA,NA,"1995","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0040119","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","D. Austin","G. Hatschbach; W. Anderson, R. Bameby, B. Gates","36043","1975","11","11",NA,"Brazil","Mato Grosso",NA,"San Jose de Serra (mun. Cuiaba)","-56.0948","-15.5992",NA,NA,NA,"ereta, ate 1 m, flor rosada, cerrado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-11-21 14:33:36-03","UFJF","CESJ","42145","PreservedSpecimen","Plantae","Angiosperma",NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","F.M. Ferreira","F.M. Ferreira; et al.","661","2004","03","13","América do Sul","Brasil","Minas Gerais","Baependi","Toca dos Urubus","-44.8899993896484","-21.9589004516602",NA,NA,NA,"Subarbusto ca. 50cm no cerrado. Botões verdes e flores rosas. Folhas discolores.","CESJ042145",NA,NA,NA,NA,"2004","29865","auto","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-11-21 14:33:36-03","UFJF","CESJ","39736","PreservedSpecimen","Plantae","Angiosperma",NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","A.L.C. Moreira","L.C.S. Assis; W. E. Souza; M. S. Magalhães","651","2003","02","04","América do Sul","Brasil","Minas Gerais","Barroso","Mata do Baú, Campo - cerrado","-43.9757995605469","-21.1868991851807",NA,NA,NA,"Liana, indumento cinérioflores roxas","CESJ039736",NA,NA,NA,NA,"2015","7934","auto","12","28",NA,NA,NA,NA,NA,NA,NA,NA
"72","2019-11-21 14:33:36-03","UFJF","CESJ","8230","PreservedSpecimen","Plantae","Angiosperma",NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.",NA,"L. Krieger","CESJ8230","1970","03",NA,"América do Sul","Brasil","Minas Gerais","Entre Rios de Minas","Encosta do morro","-44.065601348877","-20.6707992553711",NA,NA,NA,NA,"CESJ008230",NA,NA,NA,NA,NA,"20620","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2019-11-21 14:33:36-03","UFJF","CESJ","25612","PreservedSpecimen","Plantae","Angiosperma",NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.",NA,"L. Krieger; M.C. Brügger","CESJ25612","1988","06","18","América do Sul","Brasil","Minas Gerais","São João Del Rei","São Sebastião da Vitória, Campo nativo","-44.2616996765137","-21.1355991363525",NA,NA,NA,"Flores roxas","CESJ025612",NA,NA,NA,NA,NA,"39093","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2019-11-21 14:33:36-03","UFJF","CESJ","8039","PreservedSpecimen","Plantae","Angiosperma",NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Falcão","L. Krieger","CESJ8039","1970","02",NA,"América do Sul","Brasil","Minas Gerais",NA,"Fazenda da Pedra (Entre Rios de Minas)",NA,NA,NA,NA,NA,"Arbusto (raros), fl. roxas. Terreno úmido. Encosta.","CESJ008039",NA,NA,NA,NA,"1970",NA,NA,"08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-04-07 11:42:26-03","UFMS","CGMS","33051","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","R. Simão-Bianchini","C. Aoki","700","2009","01","31",NA,"Brasil","Goiás","Chapadão do Céu","Parque Nacional das Emas, divisa dos estados de Mato Grosso do Sul, Goiás e Mato Grosso.","-52.8833333","-18.1397222","600","600",NA,NA,"CGMS1062441",NA,NA,"-52,8833333","-18,1397222","2012",NA,NA,"01","04",NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-04-07 11:42:26-03","UFMS","CGMS","52982","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","G. Staples","A. Pott; V.J. Pott; L.C.P. Lima","11209","2003","05","10",NA,"Brasil","Mato Grosso do Sul","Corumbá","Reserva Acurizal, Serra do Amolar, Borda oeste do Pantanal.","-57.5688889","-17.9075","710","710",NA,"Flor ausente. Habitat: Campo de gramíneas e Vellozia, com lenhosas em afloramentos rochosos, com fogo periódico. Solo litólico, arenito. Relevo topo de serra ondulado. Habito: Subarbusto ereto, com xilopódio. 0,60 - 1,00 m de altura.","CGMS1082948",NA,NA,"-57,5688889","-17,9075",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2019-08-20 10:10:16-03","UNICAMP","UEC","31517","S","Plantae","Magnoliopsida",NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Simão-Bianchini, R","Garcia, WG","13954","1979",NA,NA,NA,"Brazil","Mato Grosso do Sul","Amambai","Arredores da Trio Caiuá.","-55.320619","-23.118472",NA,NA,NA,NA,"UEC097925","UEC097925",NA,"-55.320619","-23.118472","2000",NA,NA,"02","23",NA,NA,NA,NA,NA,NA,NA,NA
"78","2019-08-20 10:10:16-03","UNICAMP","UEC","31594","S","Plantae","Magnoliopsida",NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Simão-Bianchini, R","Garcia, WG","13685","1979",NA,NA,NA,"Brazil","Mato Grosso do Sul","Amambai","Arredores da Trio Caiuá.","-55.320619","-23.118472",NA,NA,NA,NA,"UEC097926","UEC097926",NA,"-55.320619","-23.118472","2000",NA,NA,"02","23",NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-01 16:28:37-03","UNICAMP","UEC","32512","S","Plantae","Magnoliopsida",NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Simão-Bianchini, R","Ramos, AE","199","1983","10","22",NA,"Brazil","Distrito Federal","Brasília","Reserva Biológica das Águas Emendadas, Ca. de 40 Km a NE de Brasília.","-47.55","-15.533333","1000","1150",NA,"Entre 15.32 - 15.38 S e 47.33 - 47.37 W.; Subarbusto ca. 1,2m; flores rosa forte. Folhas muito pilosas , mais claras na face inferior.; Cerrado.",NA,NA,NA,"-47.55","-15.533333","1997",NA,NA,"08","28",NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-01 16:28:37-03","UNICAMP","UEC","32512","S","Plantae","Magnoliopsida",NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Simão-Bianchini, R","Alba, ER","199","1983","02","18",NA,"Brazil","Distrito Federal","Brasília","Reserva Biológica de Águas Emendadas. Cerca de 40 Km a NE. de Brasília.","-47.55","-15.533333","1000","1150",NA,"Subarbusto, cerca de 1.20m. Folhas muito pilosas, mais claras na face inferior.; Cerrado.","UEC097924","UEC097924",NA,"-47.55","-15.533333","1997",NA,NA,"08","28",NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-01 16:28:37-03","UNICAMP","UEC","3858","S","Plantae","Magnoliopsida",NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Austin, DF","Irwin, HS; Anderson, WR; Stieber, M; Lee, EYT","s.n.","1972","01","14",NA,"Brazil","Goiás",NA,"Serra dos Pirineus, ca. 20 Km E of Pirenópolis.",NA,NA,"1000","1000",NA,"Erect subshrub to ca. 1.25m tall. Corolla pinkish purple, red-violet within.; Occasional on rockt slopes. Rocky clopes among sandstone boulders.","UEC097920","UEC097920",NA,NA,NA,"1978",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-01 16:28:37-03","UNICAMP","UEC","97330","S","Plantae","Magnoliopsida",NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Simão-Bianchini, R","Nave, AG; Dário, FR; Lopes, RF; Carneiro, PHM","1040","1997","02","18",NA,"Brazil","Mato Grosso","Chapada dos Guimarães","Estrada próxima ao condomínio Village da Chapada.","-55.733611","-15.483889",NA,NA,NA,"Herbácea, cerca de 1.8m; flor roxa.; Campo cerrado. Antropizado, fogo;&nf; exploração madeireira, solo latossolo vermelho escuro.","UEC097929","UEC097929",NA,"-55.733611","-15.483889","2003",NA,NA,"11","05",NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-03-01 16:28:37-03","UNICAMP","UEC","29417","S","Plantae","Magnoliopsida",NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Simão-Bianchini, R","Heringer, EP; Filgueiras, TS; Mendonça, RC; Pereira, BAS","6100","1981","03","21",NA,"Brazil","Distrito Federal","Brasília","Bacia do Rio São Bartolomeu.","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Subarbusto vastamente pilosos e ocorrendo estritamente em um morrote cascalhento; flores róseo avermelhadas.; Cerrado ralo sobre morrote cascalhento.","UEC097921","UEC097921",NA,NA,NA,"1997","70570","auto","08","28",NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-03-01 16:28:37-03","UNICAMP","UEC","3950","S","Plantae","Magnoliopsida",NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Simão-Bianchini, R","Ratter, JA; Fonseca, SG","2830","1976","03","26",NA,"Brazil","Distrito Federal","Brasília","Fazenda Água Limpa, ca. 18km SSW of Brasília TV tower","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Perennial herb with inflorescences. 2m tall. Corolla mauve-lilas","UEC097930","UEC097930",NA,NA,NA,"1997","70570","auto","08","28",NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-03-01 16:28:37-03","UNICAMP","UEC","88982","S","Plantae","Magnoliopsida",NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Simão-Bianchini, R","Pirani, JR; Sajo, MG","1389","1986","02","20",NA,"Brazil","Distrito Federal","Brasília","Rodovia Planaltina-São João da Aliança, GO116, Km 5. Reserva de Águas Emendadas.","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Erva subereta, heliófila. Flores lilases. Grande variedade no tamanho das folhas.; Cerrado.","UEC097918","UEC097918",NA,NA,NA,"1995","70570","auto","06","21",NA,NA,NA,NA,NA,NA,NA,NA
"86","2021-03-01 16:28:37-03","UNICAMP","UEC","26448","S","Plantae","Magnoliopsida",NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Simão-Bianchini, R","Heringer, EP; Filgueiras, TS; Medonça, RC; Pereira, BAS; Salles, AEH; Chagas e Silva, F; Silv","3422","1980","02","11",NA,"Brazil","Distrito Federal","Brasília","Trevo BR-251/DF-11. Beira da mata.","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Subarbusto, cerca de 80cm de altura; flores avermelhadas; folhas pilosas.; Cerrado.","UEC097928","UEC097928",NA,NA,NA,"1997","70570","auto","08","28",NA,NA,NA,NA,NA,NA,NA,NA
"87","2019-08-20 10:10:16-03","UNICAMP","UEC","3858","S","Plantae","Magnoliopsida",NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Austin, DF","Irwin, HS; Anderson, WR; Stieber, M; Lee, YT","34014","1972","01","14",NA,"Brazil","Goiás","Pirenópolis","Serra dos Pirineus, ca. 20km E of Pirenópolis","-48.9592018127441","-15.852499961853","1000","1000",NA,"Flores, Erect subshurb to ca 1,25m tall. corolla pinkish purple, red-violet within. Ocasional on rockt slopes. Rocky slopes among sand-stone boulders.",NA,NA,NA,NA,NA,"1978","40887","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2021-03-01 16:28:37-03","UNICAMP","UEC","135747","S","Plantae","Magnoliopsida",NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Shimizu, GH; Scatigna, AV","Simões, AO; Matsumoto, K","693","1999","01","24",NA,"Brazil","Minas Gerais","Carrancas","Fazenda Grão-Mogol, afloramento a cerca de 1000m de altitude.","-44.6425018310547","-21.4874992370605","1000","1000",NA,"Erva, 70cm, flores magenta.","UEC037137","UEC037137",NA,NA,NA,"2014","21143","auto","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2021-03-01 16:28:37-03","UNICAMP","UEC","135764","S","Plantae","Magnoliopsida",NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Shimizu, GH; Scatigna, AV","Simões, AO; Matsumoto, K; Lopes, AC","108","1998","02","02",NA,"Brazil","Minas Gerais","Carrancas","Subida da Serra do Moleque.","-44.6425018310547","-21.4874992370605",NA,NA,NA,"Subarbusto, 50cm, flores lilases.; Campo arenoso.","UEC037138","UEC037138",NA,NA,NA,"2014","21143","auto","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
