"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","typeStatus","class","infraspecificEpithet","relatedCatalogItem","fieldNumber","individualCount","sex"
"45","2021-03-15 16:37:00-03","NY","NYBG","1550352","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott",NA,NA,NA,NA,"L. Riedel","1054","1832","09",NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1816434' target='other'> <mi>dwc_moreinfo</mi></a>","NY01550352","NY01550352_01","Magnoliophyta","Gentianales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","949010","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott",NA,NA,NA,NA,"R. de Castro","566","2001","07","21","Brazil","Minas Gerais","Descoberto","Descoberto. Reserva Biológica da Represa do Grama.","-42.9672","-21.4597",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1022861' target='other'> <mi>dwc_moreinfo</mi></a>","NY00949010","NY00949010_01","Magnoliophyta","Gentianales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","1550370","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott",NA,NA,NA,NA,"G. G. Hatschbach","17195","1967","09","14","Brazil","Paraná","Guaraqueçaba","Serrinha","-48.3289","-25.3069",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1816483' target='other'> <mi>dwc_moreinfo</mi></a>","NY01550370","NY01550370_01","Magnoliophyta","Gentianales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","799035","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","L. B. Smith",NA,NA,NA,"R. M. Klein","9617","1971","08","19","Brazil","Santa Catarina","Paulo Lopes","Costa do Morro de Paulo Lopes, Paulo Lopes","-48.6833","-27.9619",NA,NA,"150","150","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=234817' target='other'> <mi>dwc_moreinfo</mi></a>","NY00799035","NY00799035_01","Magnoliophyta","Gentianales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","1550339","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","P. G. Delprete",NA,NA,NA,"L. P. de Queiroz","1003","1986","11","13","Brazil","Bahia","Feira de Santana","BA 052, 25 km NW de F. Santana. Faz. Retiro","-39.1881","-12.1667",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1816372' target='other'> <mi>dwc_moreinfo</mi></a>","NY01550339","NY01550339_01","Magnoliophyta","Gentianales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","799036","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","P. G. Delprete",NA,NA,NA,"R. Reitz","7197","1958","08","20","Brazil","Santa Catarina","Lauro Muller","Pinhal da Campanhia, Lauro Muller","-49.3967","-28.3931",NA,NA,"300","300","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=234819' target='other'> <mi>dwc_moreinfo</mi></a>","NY00799036","NY00799036_01","Magnoliophyta","Gentianales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","396600","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","B. D. Sucre",NA,NA,NA,"O. C. Goés","449","1945","08","15","Brazil","Rio de Janeiro","Petrópolis",NA,"-43.22","-22.88",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=234813' target='other'> <mi>dwc_moreinfo</mi></a>","NY00396600","NY00396600_01","Magnoliophyta","Gentianales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","1550356","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","P. G. Delprete",NA,NA,NA,"G. Eiten","7810","1966","11","19","Brazil","Rio de Janeiro","Mangaratiba","On mountains above the beach, Praia de Joao Gago","-43.98","-22.93",NA,NA,"50","50","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1816438' target='other'> <mi>dwc_moreinfo</mi></a>","NY01550356","NY01550356_01","Magnoliophyta","Gentianales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","1550349","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott",NA,NA,NA,NA,"L. P. de Queiroz","3057","1993","01","28","Brazil","Bahia","Feira de Santana","Serra do São José, Fazenda Boa Vista.","-39.67","-12.7",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1816430' target='other'> <mi>dwc_moreinfo</mi></a>","NY01550349","NY01550349_01","Magnoliophyta","Gentianales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","1550346","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott",NA,NA,NA,NA,"M. Sobral","5908","1988","01",NA,"Brazil","Bahia",NA,"Afloramento rochoso a 6 km SW de Maracás.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1816426' target='other'> <mi>dwc_moreinfo</mi></a>","NY01550346","NY01550346_01","Magnoliophyta","Gentianales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","01807095","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott",NA,NA,NA,NA,"R. S. Moreira","10","2011","07","08","brazil","Bahia","Jequié","Brejo Novo 9 km do Mandacarú - Pasto","-40.0835990905762","-13.8575000762939",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2481653' target='other'> <mi>dwc_moreinfo</mi></a>","NY01807095","NY01807095_01","Magnoliophyta","Gentianales","South America","sheet","49443","auto",NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","130807","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott",NA,NA,NA,NA,"J. B. E. Pohl","4410",NA,NA,NA,"Brazil","Distrito Federal","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=234827' target='other'> <mi>dwc_moreinfo</mi></a>","NY00130807","NY00130807_01","Magnoliophyta","Gentianales","South America","sheet","70570","auto","probable isotype",NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","1550359","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","M. R. de V. Barbosa",NA,NA,NA,"E. N. Moraes","56","1990","11","08","Brazil","Espírito Santo","Pinheiros","Fazenda de Juventino Altoet, córrego Santa Rita de Cássia","-40.2132987976074","-18.3703002929688",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1816466' target='other'> <mi>dwc_moreinfo</mi></a>","NY01550359","NY01550359_01","Magnoliophyta","Gentianales","South America","sheet","28525","auto",NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","1550367","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott",NA,NA,NA,NA,"G. G. Hatschbach","43968","1981","08","26","Brazil","Paraná","Antonina","Rio Lagoa Vermelha","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1816480' target='other'> <mi>dwc_moreinfo</mi></a>","NY01550367","NY01550367_01","Magnoliophyta","Gentianales","South America","sheet","38300","auto",NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","1552075","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott",NA,NA,NA,NA,"S. J. da Silva Neto","1771","2002","12","12","Brazil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia. Lote 25, próximo a casa do caseiro.","-44.658","-22.358",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1434729' target='other'> <mi>dwc_moreinfo</mi></a>","NY01552075","NY01552075_01","Magnoliophyta","Gentianales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","02703763","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott",NA,NA,NA,NA,"M. Gomes","515","1992","10","26","Brazil","Rio de Janeiro","Guapimirim","Estação Ecológica Estadual de Paraíso. Proximidades do alojamento.","-42.833333","-22.433333",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2987972' target='other'> <mi>dwc_moreinfo</mi></a>","NY02703763","NY02703763_01","Magnoliophyta","Gentianales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","1550361","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","P. G. Delprete",NA,NA,NA,"Grupo Pedra do Cavalo","493","1980","08",NA,"Brazil","Bahia","Cachoeira","Cachoeira/Bahia - Vale dos Rios, Paraguaçu e Jacuipe. Morro Belo","-39.08","-12.53",NA,NA,"40","120","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1816474' target='other'> <mi>dwc_moreinfo</mi></a>","NY01550361","NY01550361_01","Magnoliophyta","Gentianales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","01091794","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","C. M. Taylor",NA,NA,NA,"Grupo Pedra do Cavalo","993","1980","12","27","Brazil","Bahia","Cachoeira","Vale dos Rios, Paraguaçu e Jacuipe.","-39.08","-12.53",NA,NA,"40","120","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1218561' target='other'> <mi>dwc_moreinfo</mi></a>","NY01091794","NY01091794_01","Magnoliophyta","Gentianales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2019-03-20 11:47:24-03","MCN-PUC-MINAS","HPUC-MG","ANG2821","S","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda",NA,NA,NA,NA,NA,"J.Maielo",NA,"2009","12","19","Brasil","Minas Gerais",NA,"Coimbra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-06-29 11:32:17-03","UFRJ","RFA","35561","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","C.M. Vieira",NA,NA,NA,"CM. Vieira; M.A. Louzada","1379","2004","03","07","Brasil","Rio de Janeiro","Itaocara","Material coletado durante o levantamento da flora das ilhas fluviais do curso médio inferior do Rio Paraíba do Sul. Remanescente florestal na ilha do Estado.","-42.076099395752","-21.6692008972168",NA,NA,NA,NA,"Árvore com 8m de altura, próxima à borda da mata, ocasional. Folhas verdes descolores. Ramos da inflorescência passada marrons.","RFA22941",NA,NA,NA,NA,NA,"22830","auto",NA,NA,NA,NA,NA,NA,NA
"65","2020-06-29 11:32:17-03","UFRJ","RFA","5780","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","M.V.L. Pereira Moura",NA,NA,NA,"P. Occhioni","403","1945","09","22","Brasil","Rio de Janeiro","Rio de Janeiro","Serra Carioca","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Árvore pequena, flor esverdeada","RFA48003",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"66","2020-06-29 11:32:17-03","UFRJ","RFA","3477","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro","São Gonçalo","Rio d#?#Ouro","-43.0539016723633","-22.8269004821777",NA,NA,NA,NA,NA,"RFA47999",NA,NA,NA,NA,NA,"16990","auto",NA,NA,NA,NA,NA,NA,NA
"67","2020-11-13 09:20:47-03","UFRJ","RFA","24783","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","M .Gomes","2000","11","06","Flávio Britto Pereira","jul-38","2000","10","02","Brasil","Rio de Janeiro","Cachoeiras de Macacu","6 º Distrito, Fazendas Consorciadas - Fazenda Sertão","-42.834444","-22.456944","42º50'4''W","22º27'25''S","120","120","Árvore, 6,5 m de altura, 12cm de DAP, folha verde forte e flor branca suave, rara no local","RFA42847",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-11-13 09:20:47-03","UFRJ","RFA","26190","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","M. Gomes","2001","08","01","A. Quinet","51/64","2001","01","16","Brasil","Rio de Janeiro","Magé","Distrito de Piabetá, Estrada do Matão","-43.121667","-22.568889","43º7'18''W","22º34'8''S","280","280","Árvore, 5 m de altura, 18 cm de DAP, comum no local","RFA42836",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-11-13 09:20:47-03","UFRJ","RFA","26398","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","M. Gomes","2001","08","01","A. Quinet","46/67","2001","01","26","Brasil","Rio de Janeiro","Magé","Distrito de Piabetá, Estrada do Matão","-43.123611","-22.566667","43º7'25''W","22º34'0''S","150","150","Árvore, 5 m de altura, 15 cm de DAP, folhas verdes discolores, fruto marrom","RFA42850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-11-13 09:20:47-03","UFRJ","RFA","26478","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","M. Gomes","2001","08","01","Flávio Brito Pereira","27/63","2001","01","13","Brasil","Rio de Janeiro","São José do Vale do Rio Preto",NA,"-42.874722","-22.151944","42º52'29''W","22º9'7''S",NA,NA,"Árvore, 7 m de altura, 11 cm de DAP, flores e frutos esverdeados, abundante no local","RFA42848",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-11-13 09:20:47-03","UFRJ","RFA","29544","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Mario Gomes","2006","01","19","F.B.Pereira","28/128","2001","11","19","Brasil","Rio de Janeiro","Rio Claro","Distrito de Lídice, Sítio do Mineiro, Fazenda dos Torres","-44.207222","-22.855278","44º12'26''W","22º51'19''S","546","546","Arbórea, 6m de altura e 12 cm de DAP, folha verde, caule cinza, flores brancas perfumadas","RFA29320",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-11-13 09:20:47-03","UFRJ","RFA","29859","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Mario Gomes","2002","01","15","A. Quinet","07/138","2001","12","26","Brasil","Rio de Janeiro","Magé","Distrito de Piabetá","-43.133889","-22.596111","43º8'2''W","22º35'46''S","50","50","Árvore, 5 m de altura, 22 cm de DAP, folha discolor verde, fruto imaturo verde, abundante na região","RFA42853",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-06-29 11:32:17-03","UFRJ","RFA","39587","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Sebastião Neto",NA,NA,NA,"Finotti R.; Caruzo J.","73",NA,NA,NA,"Brasil","Rio de Janeiro","Guapimirim","Fragmento florestal adjacente à entrada da Estação Ecológica Paraíso","-42.905556","-22.493333","42º54'20''W","22º29'36''S","50","50","Arvore de 9 metros de altura e PAP de 67 cm.","RFA24582",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-11-13 09:20:47-03","UFRJ","RFA","10325","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","G.G. Hatschbach",NA,NA,NA,"G.G. Hatschbach","17195","1967","09","14","Brasil","Paraná","Guaraqueçaba","Serrinha","-48.3288993835449","-25.3066997528076",NA,NA,"100","100","Arvoreta 8 m, mata pluvial","RFA48002",NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"75","2020-11-13 09:20:47-03","UFRJ","RFA","11965","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","G.G. Hatschbach",NA,NA,NA,"G.G. Hatschbach","27564","1971","10","22","Brasil","Paraná","Guaratuba","Col. Limeira","-48.5746994018555","-25.8827991485596",NA,NA,"100","100","Árvore 8 m, flores cremes. Tronco 30 cm","RFA48001",NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA
"76","2020-06-29 11:32:17-03","UFRJ","RFA","17231","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","J.H. Kirkbride Jr.","1978","02","10","P. Occhioni","7868","1976","01",NA,"Brasil","Rio de Janeiro","Guapimirim","Limoeiro, próx. a Serra dos Órgãos","-42.9818992614746","-22.5372009277344",NA,NA,NA,NA,"Arbusto 4-6 m altura, flor creme","RFA47997",NA,NA,NA,NA,NA,"21463","auto",NA,NA,NA,NA,NA,NA,NA
"77","2020-06-29 11:32:17-03","UFRJ","RFA","5040","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott",NA,NA,NA,NA,"E. Pereira","4335","1958","09","23","Brasil","Rio de Janeiro","Rio de Janeiro","Estrada do Corcovado","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Arbusto de flores alvas","RFA48000",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"78","2020-06-29 11:32:17-03","UFRJ","RFA","6964","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","L.B. Smith","1956",NA,NA,"Reitz; Klein","2622","1956","02","04","Brasil","Santa Catarina","Ibirama","Horto Florestal I.N.P.","-49.5177993774414","-27.0569000244141",NA,NA,"400","400","Árvore 12 m de altura","RFA37357",NA,NA,NA,NA,NA,"18533","auto",NA,NA,NA,NA,NA,NA,NA
"79","2020-11-24 17:11:00-03","UTFPR","DVPR","793","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Estevan, DA","2008",NA,NA,"Ferreira, GM; et al.","108","2008","09","11","Brasil","Paraná","Ibiporã","Parque Estadual de Ibiporã","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,"Árvore 7 m, flores.","DVPR000793","DVPR000793","Magnoliophyta",NA,NA,NA,"20625","auto",NA,NA,NA,NA,NA,NA,NA
"80","2019-11-19 15:44:56-03","UNEB","HUNEB","10464","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda",NA,NA,NA,NA,NA,"Guedes, M.L.","ALCB 75562","2006","12","09","Brasil","Bahia","Morro do Chapéu","Chapada Diamantina, Caminho para o Ventura.","-41.013889","-11.6775","41W0'50''","11S40'39''",NA,NA,NA,"HUNEB0010464",NA,"Angiospermae","Florideophycidae",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"81","2019-11-19 15:44:56-03","UNEB","HUNEB","3707","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Scholt.",NA,NA,NA,NA,"Alves, L","48036","2000","03","31","Brasil","Bahia","Monte Santo","Fazenda Pedra d'água.","-39.425278","-10.376667","39W25'31''","10S22'36''",NA,NA,"Caatinga e mata de encosta. Solo argiloso com afloramentos rochosos.","HUNEB0003707",NA,"Angiospermae","Florideophycidae",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"82","2019-11-19 15:44:56-03","UNEB","HUNEB","8918","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott",NA,NA,NA,NA,"Pereira, A.","3","1995","12","14","Brasil","Bahia","Conde","fazenda do bu / Mata da maré","-37.725","-12.040833","37W43'30''","12S2'27''",NA,NA,NA,"HUNEB0008918",NA,"Angiospermae","Florideophycidae",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"83","2019-11-19 15:44:56-03","UNEB","HUNEB","2605","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schot","D. Zappi","2001","12",NA,"Jesus, N.G.","1074","2000","01","08","Brasil","Bahia","Entre Rios","RPPN Fazenda Lontra/Saudade.","-40.215556","-12.915278","40W12'56''","12S54'55''","120","150","Floresta subperenifolia.","HUNEB0002605",NA,"Angiospermae","Florideophycidae",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"84","2019-11-19 15:44:56-03","UNEB","HUNEB","112","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schot",NA,NA,NA,NA,"Jesus, N.G.","9","1996","11","12","Brasil","Bahia","Entre Rios","RPPN Fazenda Lontra/Saudade.","-40.215556","-12.915278","40W12'56''","12S54'55''","120","150","Floresta subperenifolia","HUNEB0000112",NA,"Angiospermae","Florideophycidae",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"85","2019-11-19 15:44:56-03","UNEB","HUNEB","9745","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Scholt.","E.P. Queiroz",NA,NA,NA,"Queiroz, E.P.","143HRB48145","2003","07","21","Brasil","Bahia","Salvador","Jardim Botânico de Salvador-JBSSA","-38.510799407959","-12.9710998535156",NA,NA,NA,NA,NA,"HUNEB0009745",NA,"Angiospermae","Florideophycidae",NA,NA,"26018","auto",NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"86","2021-03-30 12:47:33-03","EAO","IAN","24198","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda selloana","Schott",NA,NA,NA,NA,"Sellow, F","320",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN024198",NA,"Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,"selloana",NA,NA,NA,NA
