"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","phylum","order","infraspecificEpithet","continentOcean","preparationType","class","typeStatus","relatedCatalogItem","relationshipType","individualCount","fieldNumber","previousCatalogNumber"
"635","2021-03-01 16:35:31-03","UNICAMP","UEC","53148","S","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.",NA,"Silva, AF","1985","10","23","Brazil","São Paulo","São José dos Campos","Reserva Florestal da Boa Vista","-45.9375","-23.075","-45.9375","-23.075",NA,NA,"Árvore de até 15m, botões florais brancos com ápice vinososflores brancas.",NA,NA,"1306",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"636","2021-03-01 16:35:31-03","UNICAMP","UEC","53149","S","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.",NA,"Silva, AF","1985","10","11","Brazil","São Paulo","São José dos Campos","Reserva Florestal da Boa Vista","-45.9375","-23.075","-45.9375","-23.075",NA,NA,"Árvore de até 12m, flores creme, botões ligeiramente avermelhados no ápice.",NA,NA,"1302",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"637","2021-03-01 16:35:31-03","UNICAMP","UEC","54377","S","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.",NA,"Silva, AF","1986","03","20","Brazil","São Paulo","São José dos Campos","Reserva Florestal da Boa Vista","-45.9375","-23.075","-45.9375","-23.075",NA,NA,"Árvore jovem de 2m, frutos imaturos de cor verde.",NA,NA,"1406",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638","2021-03-01 16:35:31-03","UNICAMP","UEC","56652","S","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.",NA,"Leitão Filho, HF; Morellato, LPC","1989","11",NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Árvore de 15m flores creme, indivíduo masculino.",NA,NA,"22976",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"639","2021-03-01 16:35:31-03","UNICAMP","UEC","76489","S","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","Pastore, JFB","Sanches, CD; Bastos, EB; Hoffmann, JR; Gorenstein, MR; Pereira, VF","1994","09","07","Brazil","São Paulo","Subaúma","Beira da estrada Subaúma- Iguape","-47.742333","-24.815083","-47.742333","-24.815083",NA,NA,"Árvore, flores creme.",NA,NA,"35","1996","08","19",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"640","2021-03-01 16:35:31-03","UNICAMP","UEC","88272","S","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.",NA,"Rodrigues, RR; Souza, VC; Arzolla, FARDP; Ivanauskas, NM; Souza, JP; et al.","1995","09","03","Brazil","São Paulo","Eldorado","Parque Estadual de Jacupiranga","-48.392083","-24.646639","-48.392083","-24.646639",NA,NA,"Árvore, 14 m alt.; frutos vermelhos.",NA,NA,"182",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"641","2021-03-01 16:35:31-03","UNICAMP","UEC","75286","S","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","Pastore, JFB","Ferreira, VF; Sanches, CD; Bastos, EB; Gorestein, MR; Hoffmann, JR","1994","09","06","Brazil","São Paulo","Cananéia","Estrada Cananéia - Pariquera-açú","-47.84175","-24.900806","-47.84175","-24.900806",NA,NA,"Arvoreta, ca. 3m alt. botões creme.",NA,NA,"55","1996","08","19",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"642","2021-03-01 16:35:31-03","UNICAMP","UEC","80413","S","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.",NA,"Cardoso-Leite, E; Oliveira, A","1993","10","03","Brazil","São Paulo","São Roque","Mata da Câmara","-47.1125","-23.523889","-47.1125","-23.523889",NA,NA,"10m de altura, flores brancas.",NA,NA,"243",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643","2021-03-01 16:35:31-03","UNICAMP","UEC","87359","S","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.",NA,"Martini, A; Leite, EC; et al.","1993","11","17","Brazil","Rio de Janeiro","Angra dos Reis","Cachoeira da praia do Manduri","-39.744028","-23.033333","-39.744028","-23.033333",NA,NA,"Arbusto escandente 7m altura.",NA,NA,"29265",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"644","2021-03-01 16:35:31-03","UNICAMP","UEC","91868","S","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","Ivanauskas, NM","Ivanauskas, NM","1995","08","26","Brazil","São Paulo","Pariquera-Açu","Extação Experimental do Instituto Agronômico","-47.876944","-24.608333","-47.876944","-24.608333",NA,NA,"Árvore de 8m. Frutos.",NA,NA,"333",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"645","2021-03-01 16:35:31-03","UNICAMP","UEC","91881","S","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","Ivanauskas, NM","Ivanauskas, NM","1995","09","28","Brazil","São Paulo","Pariquera-Açu","Propriedade de Antonio Povinski","-47.876944","-24.675833","-47.876944","-24.675833",NA,NA,"Árvore de 4m. Casca externa creme, fissurada longitudinalmente. Apresenta caulifloria. Flores em botão.",NA,NA,"414",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"646","2021-03-01 16:35:31-03","UNICAMP","UEC","91882","S","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.",NA,"Ivanauskas, NM","1995","09","15","Brazil","São Paulo","Pariquera-Açu","Estação Experimental do Instituto Agronômico","-47.876944","-24.608333","-47.876944","-24.608333",NA,NA,"Árvore de 3 m. Flores brancas, vermelhas no ápice.",NA,NA,"367",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"647","2021-03-01 16:35:31-03","UNICAMP","UEC","92642","S","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.",NA,"Ferretti, AR; Vanini, A; Nave, AG; Peneireiro, FM; Rodrigues, RR; et al.","1996","12","13","Brazil","São Paulo","Cunha","Estação Experimental da Serra do Mar","-45.004722","-23.239444","-45.004722","-23.239444",NA,NA,"Árvore de 3m.",NA,NA,"57",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"648","2021-03-01 16:35:31-03","UNICAMP","UEC","98328","S","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","Rodrigues, RR","Elias, SI; Silva, MMR; Amador, DB; Freitas, FO; Rodrigues, RR; Souza, VC","1997","12","11","Brazil","São Paulo","Bom Sucesso de Itararé","Estrada Itararé - Bom Sucesso do Itararé, Floresta Estacional Aluvial, beira de riacho.","-49.160833","-24.274444","-49.160833","-24.274444",NA,NA,"Árvore de 7,5m. Frutos imaturos marrom claros com manchas avermelhadas.",NA,NA,"55","1997","12",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"649","2021-03-01 16:35:31-03","UNICAMP","UEC","157192","S","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana canjerana","(Vell.) Mart.",NA,"Sylvestre, L","1993","11","09","Brazil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia, Caminho para Três Picos.","-44.566667","-22.25","-44.566667","-22.25","1040","1040","Árvore com ca. de 10m de altura margens do caminho. Folhas concolores verdes. Frutos grandes, esféricos, vermelhos vivos. Resina abundante.","UEC012563","UEC012563","916",NA,NA,NA,NA,NA,"Magnoliopsida",NA,"canjerana",NA,NA,NA,NA,NA,NA,NA,NA,NA
"650","2021-03-01 16:35:31-03","UNICAMP","UEC","182961","S","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana canjerana","(Vell.) Mart.",NA,"Torres, RB; Franceschinelli, EV; et al.","1999","10","13","Brazil","Minas Gerais","Camanducaia","Mata dos Mota.","-46.133333","-22.733333","-46.133333","-22.733333","1000","1000","Árvore ca. 14m alt. Flores creme, pétalas reflexas na antese, frutos amadurecendo vinosos.; Mata de altitude. Area de mata desbastada.","UEC103702","UEC103702","38564",NA,NA,NA,NA,NA,"Magnoliopsida",NA,"canjerana",NA,NA,NA,NA,NA,NA,NA,NA,NA
"651","2021-03-01 16:35:31-03","UNICAMP","UEC","200228","S","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana canjerana","(Vell.) Mart.",NA,"Padgurschi, MCG; Belinello, R","2009",NA,NA,"Brazil","São Paulo","São Luiz do Paraitinga","Parque Estadual da Serra do Mar","-45.183333","-23.4","-45.183333","-23.4","990","1045","Parcela M - Projeto Biota-FAPESP. Árvore com 8 metros de altura. Frequência da espécie na parcela: n=8","UEC177711",NA,"M1207",NA,NA,NA,NA,NA,"Magnoliopsida",NA,"canjerana",NA,NA,NA,NA,NA,NA,NA,NA,NA
"652","2021-03-01 16:35:31-03","UNICAMP","UEC","166776","S","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana canjerana","(Vell.) Mart.","Tamashiro, JY","Padgurschi, MCG; Tamashiro, JY; Belinello, R","2008",NA,NA,"Brazil","São Paulo","São Luiz do Paraitinga","PESM. Núcleo Santa Virgínia. Parcela K.","-45.067778","-23.325556","-45.067778","-23.325556","1053","1093","K1755 Árvore, ca. 18 m, sem flores ou frutos.&nf;Abundância: 5 ind ha(-1).; Floresta Ombrófila Densa Montana.","UEC039900","UEC039900","1614","2009",NA,NA,NA,NA,"Magnoliopsida",NA,"canjerana",NA,NA,NA,NA,NA,NA,NA,NA,NA
"653","2021-03-01 16:35:31-03","UNICAMP","UEC","130790","S","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.",NA,"Sciamarelli, A; Silva, SM","2001","08","03","Brazil","Mato Grosso do Sul","Caarapó","Fazenda Rancho Verde","-54.8222007751465","-22.6341991424561",NA,NA,NA,NA,"Árvore 7m, frutos marrom (beira de mata)",NA,NA,"903",NA,NA,NA,"38411","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"654","2019-08-20 10:20:21-03","UNICAMP","UEC","125746","S","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","Meireles, LD","Kinoshita, LS","2002","05","16","Brazil","Minas Gerais","Camanducaia","Monte Verde, Pedra Redonda","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,"Árvore 7m, frutos avermelhados.","UEC087332","UEC087332","s.n.",NA,NA,NA,"22140","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655","2021-03-01 16:35:31-03","UNICAMP","UEC","51425","S","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.",NA,"Leitão Filho, HF; et al.","1989","07","01","Brazil","Minas Gerais","Capitólio","Furnas","-46.0499992370605","-20.6152992248535",NA,NA,NA,NA,"Subarbusto ca. 1 a 1,5m alt, frutos alaranjados.",NA,NA,"21633",NA,NA,NA,"29474","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656","2021-03-01 16:35:31-03","UNICAMP","UEC","135862","S","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.",NA,"Simões, AO; Singer, RB; Matsumoto, K; Belinello, R","1998","11","13","Brazil","Minas Gerais","Carrancas","Serra de Bicas","-44.6425018310547","-21.4874992370605",NA,NA,NA,NA,"Arbusto, 2m, frutos vermelhos.",NA,NA,"553",NA,NA,NA,"21143","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"657","2021-03-01 16:35:31-03","UNICAMP","UEC","135944","S","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.",NA,"Simões, AO; Singer, RB; Matsumoto, K; Belinello, R","1998","11","12","Brazil","Minas Gerais","Carrancas","Serra de Bicas","-44.6425018310547","-21.4874992370605",NA,NA,NA,NA,"Arbusto, 60cm, flores creme.",NA,NA,"492",NA,NA,NA,"21143","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658","2021-03-01 16:35:31-03","UNICAMP","UEC","135864","S","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","Flores, TB","Simões, AO; Koehler, S; Belinello, R","1999","10","03","Brazil","Minas Gerais","Carrancas","Subida da Serra de Bicas, afloramento a cerca de 1000m de altitude","-44.6425018310547","-21.4874992370605",NA,NA,"1000","1000","Arbusto, cerca de 1m, frutos vermelhos","UEC158762","UEC158762","898",NA,NA,NA,"21143","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659","2019-08-20 10:20:21-03","UNICAMP","UEC","158748","S","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","Yamamoto, LF","Yamamoto, LF","2002","07","05","Brazil","Minas Gerais","Extrema","Serra do Lopo","-46.3182983398438","-22.854700088501",NA,NA,NA,NA,NA,"UEC013784","UEC013784","528",NA,NA,NA,"15223","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660","2021-03-01 16:35:31-03","UNICAMP","UEC","158747","S","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","Yamamoto, LF","Yamamoto, LF","2002","10","10","Brazil","Minas Gerais","Extrema","Serra do Lopo, Estrada da Serra do Lopo. Borda da estrada.","-46.3182983398438","-22.854700088501",NA,NA,"1590","1590","9 m. Flore creme/amarelada, fruto vermelho.","UEC013781","UEC013781","757",NA,NA,NA,"15223","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661","2021-03-01 16:35:31-03","UNICAMP","UEC","95418","S","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","Tamashiro, JY","Souza, SB","1994","08","22","Brazil","Minas Gerais","Monte Belo","Mata da Olaria - Fazenda Lagoa., Na trilha 7.76, nº2.","-46.3675003051758","-21.3264007568359",NA,NA,NA,NA,"Árvore. Material estéril.","UEC060750","UEC060750","1223","2011","09","27","16667","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662","2021-03-01 16:35:31-03","UNICAMP","UEC","118586","S","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","Dias, MC","Francisco, EM; et al.","1999","06","22","Brazil","Paraná","Arapongas","Fazenda Bule","-51.4244003295898","-23.4193992614746",NA,NA,NA,NA,"Árvore 6m; frutos maduros avermelhados.",NA,NA,"s.n.","1999",NA,NA,"18630","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"663","2021-03-01 16:35:31-03","UNICAMP","UEC","109161","S","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","Kinupp, VF","Kinupp, VF; Medri, C; Dias, MC","1997","09","12","Brazil","Paraná","Cambé","Parque Municipal Peroba Rosa","-51.2783012390137","-23.2758007049561",NA,NA,NA,NA,"Árvore de 6 m frutos imaturos verdes.",NA,NA,"827","1997","04",NA,"29438","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664","2021-03-01 16:35:31-03","UNICAMP","UEC","51689","S","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","Silva, SM","Britez, RM; Silva, SM","1986","11","07","Brazil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Arvoreta de 4m de altura, CAP 16 cm, flores brancas em ramos que saem direto do tronco.",NA,NA,"1057",NA,NA,NA,"24916","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"665","2021-03-01 16:35:31-03","UNICAMP","UEC","176959","S","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana canjerana","(Vell.) Mart.",NA,"Braga, JMA","1999","08","31","Brazil","Rio de Janeiro","Rio de Janeiro","Saracuruna. Reserva da Petrobras. Margem da Barragem de Saracurana.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"22º31'00 S, 43º14'00 W / 22º33'00 S, 43º16'00 W; Árvore, ca. 8m de altira. Folíolos membranáceos. Inflorescências pêndulas. Botões florais verdes. Flores perfumadas alvas. Comum na paissagem.; Orla da Mata alterada e densa.","UEC023937","UEC023937","5433",NA,NA,NA,"57442","auto","Magnoliopsida",NA,"canjerana",NA,NA,NA,NA,NA,NA,NA,NA,NA
"666","2021-03-01 16:35:31-03","UNICAMP","UEC","81607","S","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","Jarenkow, JA","Jarenkow, JA; Waechter, JL","1990","10","18","Brazil","Rio Grande do Sul","Torres","Morro azul","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Árvore com ca. de 8m de alt, em pequena faixa de mata ao longo do riacho. Flores brancas, aromáticas.",NA,NA,"1737","1990","10",NA,"20837","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667","2021-03-01 16:35:31-03","UNICAMP","UEC","82021","S","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.",NA,"Durigan, G","1994","04","15","Brazil","São Paulo","Assis","Estação Ecológica de Assis","-50.4099998474121","-22.6599998474121",NA,NA,NA,NA,"Árvore.",NA,NA,"31713",NA,NA,NA,"23972","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668","2021-03-01 16:35:31-03","UNICAMP","UEC","45189","S","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","Pastore, JFB","Tamashiro, JY; Rodrigues, RR; Leitão Filho, HF","1986","11","03","Brazil","São Paulo","Bertioga","Restinga da praia de Itaguaré","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"Arvoreta, flores brancas.",NA,NA,"18681","1996","11","25","37616","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"669","2021-03-01 16:35:31-03","UNICAMP","UEC","49593","S","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.",NA,"Bernacci, LC; Cordeiro, I","1986","08","26","Brazil","São Paulo","Cajuru","Fazenda Santa Carlota","-47.2999992370605","-21.2700004577637",NA,NA,NA,NA,"Árvore com 15 m de altura, súber marrom. Botões verdes.",NA,NA,"2718",NA,NA,NA,"21243","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670","2019-08-20 10:20:21-03","UNICAMP","UEC","20940","S","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.",NA,"Matthes, LAF","1978","09","14","Brazil","São Paulo","Campinas","Bosque dos Jequitibás, 487-B","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,NA,NA,"8408",NA,NA,NA,"23900","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"671","2021-03-01 16:35:31-03","UNICAMP","UEC","21596","S","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.",NA,"Silva, AF","1978","12","18","Brazil","São Paulo","Campinas","Estação Experimental do Inst. Agronômico","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"Árvore até 12m, frutos jovens.",NA,NA,"9210",NA,NA,NA,"23900","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"672","2021-03-01 16:35:31-03","UNICAMP","UEC","49469","S","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.",NA,"Silva, SM; Zickel, CS","1987","06","17","Brazil","São Paulo","Campinas","Fazenda Santa Genebra","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"Arvoreta com 2m, vegetativo.",NA,NA,"20423",NA,NA,NA,"23900","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"673","2021-03-01 16:35:31-03","UNICAMP","UEC","494668","S","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.",NA,"Silva, SM; Zickel, CS","1987","06","17","Brazil","São Paulo","Campinas","Fazenda Santa Genebra","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"Árvore de 6m, CAP 33 cm, casca clara, finamente fissurada.",NA,NA,"20422",NA,NA,NA,"23900","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674","2021-03-01 16:35:31-03","UNICAMP","UEC","11286","S","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","Martins, FR","Gabrielli, AC; Tamashiro, JY","1978","10","04","Brazil","São Paulo","Campinas","Fazenda Santa Genebra","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"Mata. Árvore 12m.",NA,NA,"8846","1979","01","11","23900","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"675","2021-03-01 16:35:31-03","UNICAMP","UEC","62648","S","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.",NA,"Bernacci, LC","1990","09","20","Brazil","São Paulo","Campinas","Fazenda São Vicente","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"Árvore ca. 15m de altura, material vegetativo. Interior da mata.",NA,NA,"25586",NA,NA,NA,"23900","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"676","2021-03-01 16:35:31-03","UNICAMP","UEC","114957","S","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","Cielo-Filho, R","Cielo-Filho, R; Batista, ER","1999","10","29","Brazil","São Paulo","Campinas","Mata Ribeirão Cachoeira","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"Árvore de aproximadamente 17 m de altura, casca levemente fissurada, flor creme, fruto jovem.",NA,NA,"81",NA,NA,NA,"23900","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"677","2021-03-01 16:35:31-03","UNICAMP","UEC","133825","S","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.",NA,"Toniato, MTZ","1995","04","29","Brazil","São Paulo","Campinas","Rodovia Dom Pedro I, km 139","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"Mata de brejo.",NA,NA,"33637",NA,NA,NA,"23900","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"678","2021-03-01 16:35:31-03","UNICAMP","UEC","109297","S","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.",NA,"Constâncio, SS; Spinelli, T","1999","10","25","Brazil","São Paulo","Campinas","Sítio São Francisco","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"Árvore, 12m, fruto imaturo verde.",NA,NA,"189",NA,NA,NA,"23900","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"679","2021-03-01 16:35:31-03","UNICAMP","UEC","147963","S","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","Santos, K","Santos, K","1996","08","17","Brazil","São Paulo","Campinas","Souzas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"Interior de mata, área de clareira. Árvore de 10m de altura, PAP 83 cm. Vegetativo.",NA,NA,"14",NA,NA,NA,"23900","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680","2021-03-01 16:35:31-03","UNICAMP","UEC","62796","S","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.",NA,"Torres, RB; et al.","1990","10","27","Brazil","São Paulo","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"Árvore, 12m, frutos vermelhos botões florais esverdeados; beira da estrada.",NA,NA,"23963",NA,NA,NA,"21048","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"681","2021-03-01 16:35:31-03","UNICAMP","UEC","36118","S","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","Silva, SM","Kinoshita, LS; Silvestre, MSF; Watanabe, HM; Semir, J; et al.","1984","02","29","Brazil","São Paulo","Campos do Jordão","Estrada entre Reserva do Inst. Florestal a S. José, Em amta de altitude.","-45.5900001525879","-22.7299995422363",NA,NA,"1700","1700","Árvores de até 7m de altura. Frutos maduros avermelhados.Folhas pendentes.",NA,NA,"16546","1987","07",NA,"21048","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
