"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","typeStatus","recordNumber","imagecode","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","relatedCatalogItem","dayIdentified","individualCount","eventTime","fieldNumber","sex"
"45","2021-03-30 12:34:55-03","EAO","IAN","191264","PreservedSpecimen","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Pereira-Silva, G","2012","11","23","Southern America","Brasil",NA,NA,"Subarbusto com cerca de 2m de altura. Flor lilás.","IAN191264","Dicotiledônea",NA,"Mart.",NA,"16466",NA,"Bringel Jr, JB de A","Goiás","Mimoso de Goiás","Cerrado rupestre. Neossolo Litólico com alta presença de quartzo, relevo acidentado, ocasional. Serra Geral.","-48.18","-14.852222",NA,"1200","1200",NA,NA,NA,"2012","11","-48.18","-14.852222",NA,NA,NA,NA,NA,NA
"46","2021-03-30 12:34:55-03","EAO","IAN","107844","PreservedSpecimen","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Magalhães, MG","1960","04","02","Southern America","Brasil",NA,NA,"Arbusto de 0,50 a 1m de altura. Flor violácea-clara. Muito frequente.","IAN107844","Dicotiledônea",NA,"Mart.",NA,"17562",NA,NA,"Minas Gerais","Diamantina","Nas pedras da Serra de Diamantina.","-43.6002998352051","-18.2493991851807",NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2019-12-12 15:31:37-03","UFABC","HUFABC","001827","PreservedSpecimen","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Wichneswsk, V","1997","10","19",NA,"Brasil",NA,NA,"Doação do herbário UEC","HUFABC001827","Angiospermas",NA,"Mart.",NA,"446",NA,"Semir, J; Monge, M","Minas Gerais","Delfinópolis","Final da estrada Babilônia","-46.8539009094238","-20.343900680542",NA,NA,NA,"41380","auto",NA,"2012","02",NA,NA,NA,NA,NA,NA,NA,NA
"48","2019-12-04 15:24:51-03","PUCPR","HUCP","22086","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Burei, SI","2012","02","19",NA,"Brasil",NA,NA,NA,"HUCP00007980","Eudicotiledonea",NA,"Mart.",NA,"s.n.","HUCP00007980","Acra, LA","Paraná","Palmital","Vila Burei","-52.2028007507324","-24.8931007385254",NA,NA,NA,"30294","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2019-10-09 11:10:46-03","UFBA","ALCB","101291","PreservedSpecimen","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Ogasawara, HA; Pataro, L","2011","06","24","Southern America","Brasil",NA,NA,"ca 1,80 m alt. Folhas bicolores, face abaxial alvo tomentosa, cartáceas, verticiladas; ramos lanosos; corola lilás.",NA,"Dicotyledon",NA,"Mart.",NA,"131",NA,"Ogasawara, HA","Bahia","Mucugê","Chapada Diamantina","-41","-13",NA,NA,NA,NA,NA,NA,"2011","06","-41","-13",NA,NA,NA,NA,NA,NA
"50","2019-10-09 11:10:46-03","UFBA","ALCB","108560","PreservedSpecimen","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Roque, N; Santana, FA; Hurbath, F; Azevedo, FP","2012","05","12","Southern America","Brasil",NA,NA,"ca. 1,5m alt. Folhas discolores. Capítulos em dispersão.",NA,"Dicotyledon",NA,"Mart.",NA,"3566",NA,"Roque, N","Bahia","Licínio de Almeida","Estrada p/ Fazenda Riacho de Areia.","-42.575556","-1.747778",NA,"1112","1112",NA,NA,NA,"2012","05","-42.575556","-1.747778",NA,NA,NA,NA,NA,NA
"51","2019-10-09 11:10:46-03","UFBA","ALCB","136712","PreservedSpecimen","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Sevilha, AC; Pereira, JB; Bringel Júnior, JB de A; Amaral, JP do","2008","12","10","Southern America","Brasil",NA,NA,"com 1 m de altura. Flor lilás. Abundante.; Relevo plano. Solo arenoso.","ALCB066421","Dicotyledon",NA,"Mart.",NA,"4958","ALCB066421","Walter, BMT","Minas Gerais","Rio Pardo de Minas","Tabuleiro. Vereda Funda.","-42.483611","-15.916111",NA,"930","930",NA,NA,NA,"2107","04","-42.483611","-15.916111",NA,NA,NA,NA,NA,NA
"52","2019-10-09 11:10:46-03","UFBA","ALCB","136718","PreservedSpecimen","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Sevilha, AC; Arruda, DM; Lima, ILP; Pereira, JB; Amaral, JP do; Medeiros, MB de; Oliveira, W","2006","11","08","Southern America","Brasil",NA,NA,"com 1,5 m de altura. Flor roxa.; Mosaico de cerrado stricto sensu e campo cerrado. Relevo, suave ondulado. Substrato, neossolo quartzarênico em área de chapada. Rara no local.","ALCB066761","Dicotyledon",NA,"Mart.",NA,"4887","ALCB066761","Loeuille, BFP","Minas Gerais","Rio Pardo de Minas","Areião II. Ponto 27 da fitossociologia.","-42.523889","-15.5525",NA,"900","900",NA,NA,NA,"2012","11","-42.523889","-15.5525",NA,NA,NA,NA,NA,NA
"53","2019-10-09 11:10:46-03","UFBA","ALCB","106547","PreservedSpecimen","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Ogasawara, HA; Hurbath, F; Lopes, R; Stadnik, A","2013","01","22","Southern America","Brasil",NA,NA,"ca. 90 cm alt. Folhas discolores; brácteas involucrais verdes de ápice vináceo; corola e ramos do estilete lilases; pápus creme.",NA,"Dicotyledon",NA,"Mart.",NA,"307",NA,"Ogasawara, HA","Bahia","Licínio de Almeida","Serra Geral, Cascarrento","-42.5074996948242","-14.6822004318237",NA,NA,NA,"31339","auto",NA,"2013","01",NA,NA,NA,NA,NA,NA,NA,NA
"54","2019-10-09 11:10:46-03","UFBA","ALCB","106537","PreservedSpecimen","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Ogasawara, HA; Hurbath, F; Lopes, R; Stadnik, A","2013","01","21","Southern America","Brasil",NA,NA,"ca. 1,50m alt. Folhas discolores; brácteas involucrais com tricomas alvos; corola e ramos do estilete lilases, pápus creme.",NA,"Dicotyledon",NA,"Mart.",NA,"296",NA,"Afonso, F","Bahia","Licínio de Almeida","Serra Geral, Riacho de Areia, subida campo rupestre","-42.5074996948242","-14.6822004318237",NA,NA,NA,"31339","auto",NA,"2013","01",NA,NA,NA,NA,NA,NA,NA,NA
"55","2019-10-09 11:10:46-03","UFBA","ALCB","101284","PreservedSpecimen","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Silva, EH; Mendonça, CV","2004","04","23","Southern America","Brasil",NA,NA,"Ca. 1.6 m alt. Flores brancas e lilases. Plantas abundantes na área.",NA,"Dicotyledon",NA,"Mart.",NA,"30",NA,"Loeuille, B","Minas Gerais","Diamantina","Biribiri. Próximo a Torre da Chuva","-43.6002998352051","-18.2493991851807",NA,NA,NA,"101169","auto",NA,"2010","02",NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-02-08 08:50:19-03","NBC","NL-BOTANY","L.3958386","PreservedSpecimen","Plantae","Compositae","Lychnophora","ericoides","Lychnophora ericoides","Martius CFP von",NA,NA,NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3958386 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3958386",NA,"Asterales","Mart.",NA,NA,"NL-L3958386","Robinson HE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-02-08 08:50:19-03","NBC","NL-BOTANY","L.3958387","PreservedSpecimen","Plantae","Compositae","Lychnophora","ericoides","Lychnophora ericoides","Martius CFP von",NA,NA,NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3958387 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3958387",NA,"Asterales","Mart.",NA,NA,"NL-L3958387","Robinson HE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-02-08 08:50:19-03","NBC","NL-BOTANY","U 0078290","PreservedSpecimen","Plantae","Compositae","Lychnophora","ericoides","Lychnophora ericoides","Maguire B; et al.",NA,NA,NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200078290 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0078290",NA,"Asterales","Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,"Uw16599",NA,NA,NA,NA,NA
"59","2020-11-04 11:01:55-03","ESALQ","ESA","77763","PreservedSpecimen","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Souza, V.C.; Sampaio, D.; Elias, S.I.; Araújo, A.O.; Romão, G.O.","2002","02","23",NA,"Brasil",NA,NA,"Subarbusto, ca. 60 cm alt.; flores roxas.","ESA077763","Magnoliophyta",NA,"Mart.",NA,"28265.0","ESA077763","Loeuille, B.","Minas Gerais","Itacambira","Estrada Itacambira - Juramento, ca. 16 km de Itacambira. Campo limpo de cerrado (gerais).","-43.3088989257812","-17.0646991729736",NA,NA,NA,"48089","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-11-04 11:01:55-03","ESALQ","ESA","4980","PreservedSpecimen","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,"ESA004980","Magnoliophyta",NA,"Mart.",NA,NA,"ESA004980","Leitão Filho, H.F.","Goiás",NA,"Serra da Cananstra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-11-04 11:01:55-03","ESALQ","ESA","117376","PreservedSpecimen","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Romão, G.O.; Latvis, M.; Gissi, D.S.","2010","04","01",NA,"Brasil",NA,NA,"Arbusto, 1,8m alt.; capítulos crems.","ESA117376","Magnoliophyta",NA,"Mart.",NA,"2674.0","ESA117376","Loeuille, B.","Minas Gerais","São Roque de Minas","Parque Nacional Serra da Canastra. Estrada para Sacramento, redondeza da nascente do Rio São Francisco. Campo aberto","-46.3657989501953","-20.2453002929688",NA,"1354","1354","57119","auto",NA,"2015",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-11-04 11:01:55-03","ESALQ","ESA","71022","PreservedSpecimen","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Farah, F.T. ; Freitas, C.A.","1998","07","14",NA,"Brasil",NA,NA,NA,"ESA071022","Magnoliophyta",NA,"Mart.",NA,"375.0","ESA071022","Rodrigues, R.R. & Farah, F.T.","Minas Gerais","Patrocínio",NA,"-46.9925003051758","-18.9438991546631",NA,NA,NA,"44638","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-11-04 11:01:55-03","ESALQ","ESA","76971","PreservedSpecimen","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Mello Barreto","1943","06","25",NA,"Brasil",NA,NA,NA,"ESA076971","Magnoliophyta",NA,"Mart.",NA,"11533.0","ESA076971","Mello Barreto","Minas Gerais","Araxá/Sacramento",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-11-04 11:01:55-03","ESALQ","ESA","40126","PreservedSpecimen","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Marcondes Ferreira, W. et al.","1997","11","05",NA,"Brasil",NA,NA,NA,"ESA040126","Magnoliophyta",NA,"Mart.",NA,"1490.0","ESA040126",NA,"São Paulo","Estreito",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-11-04 11:01:55-03","ESALQ","ESA","77705","PreservedSpecimen","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Souza, V.C.; Sampaio, D.; Elias, S.I.; Araújo, A.O.; Romão, G.O.","2002","02","23",NA,"Brasil",NA,NA,"Subarbusto, ca. 1 m alt.; flores róseas.","ESA077705","Magnoliophyta",NA,NA,NA,"28207.0","ESA077705","Hind, D.J.N.","Minas Gerais","Itacambira","Estrada Itacambira - Juramento, ca. 9 km de Itacambira. Campo rupestre. 1100 m.s.m.","-433.204","-165.807",NA,NA,NA,NA,NA,NA,"2002","12","-433,204","-165,807",NA,"06",NA,NA,NA,NA
"66","2020-11-04 11:01:55-03","ESALQ","ESA","105780","PreservedSpecimen","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Silva, A.C.B.","2001","05","03",NA,"Brasil",NA,NA,NA,"ESA105780","Magnoliophyta",NA,NA,NA,"934.0","ESA105780","Nakajima, J.N.","Minas Gerais","Delfinópolis",NA,"-46.8539009094238","-20.343900680542",NA,NA,NA,"41380","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-11-04 11:01:55-03","ESALQ","ESA","8396","PreservedSpecimen","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Sakuragui, C.M. ; Souza, V.C.","1990","08","04",NA,"Brasil",NA,NA,NA,"ESA008396","Magnoliophyta",NA,"Mart.",NA,"146.0","ESA008396","Souza, V.C.","Minas Gerais","Diamantina",NA,"-43.6002998352051","-18.2493991851807",NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-11-04 11:01:55-03","ESALQ","ESA","101634","PreservedSpecimen","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Amaral, M.C.E.","1997","04","20",NA,"Brasil",NA,NA,NA,"ESA101634","Magnoliophyta",NA,NA,NA,NA,"ESA101634","Semir, J.","São Paulo","Pedregulho",NA,"-47.4700012207031","-20.25",NA,NA,NA,"27552","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-11-04 11:01:55-03","ESALQ","ESA","122015","PreservedSpecimen","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Vincent, R.C.","2000","05","23",NA,"Brasil",NA,NA,"Campo sobre canga hematítica couraçada","ESA122015","Magnoliophyta",NA,NA,NA,"11.0",NA,"Sobral, M.","Minas Gerais","Brumadinho","Sa. Mutuca/Morro do Cachimbo","-44.1996994018555","-20.1432991027832",NA,"1350","1350","26639","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-31 13:36:08-03","MN","R","15561","PreservedSpecimen","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Glaziou, A.F.M.","1895","01","15",NA,"Brasil",NA,NA,"Plantas do Brasil Central","R000015561",NA,NA,"Mart.",NA,"21653","R000015561_001","Semir, J.","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1992","11",NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-31 13:36:08-03","MN","R","15560","PreservedSpecimen","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides var.leucopholis","Glaziou, A.F.M.","1895","05","03",NA,"Brasil",NA,NA,"Plantas do Brasil Central","R000015560",NA,NA,"Glaz.",NA,"21654","R000015560_001","Semir, J.","Goiás",NA,NA,NA,NA,"var.leucopholis",NA,NA,NA,NA,NA,"1992","11",NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-04-04 13:43:09-03","UFPI","TEPB","6804","PreservedSpecimen","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","E. P. Heringer","1980","07","10",NA,"Brasil",NA,NA,"Arbusto, capítulos maduros cor alvacenta, sementes escuras, folhas com cheiro agradável Ambiente: Campo",NA,NA,NA,"Mart.",NA,"5230",NA,"H. Robinson","Distrito Federal","Brasília","Bacia do Rio São Bartolomeu","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,"1982","01",NA,NA,NA,"01",NA,NA,NA,NA
"73","2020-06-12 12:03:03-03","UFPI","TEPB","17466","PreservedSpecimen","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","R. Romero","1994","02","20",NA,"Brasil",NA,NA,"Arbusto, ca.2m, brácteas esverdeadas, flores jovens roxas, flores maduras brancas, estames e estiletes arroxeados Ambiente: Campo rupestre",NA,NA,NA,"Mart.",NA,"628",NA,NA,"Minas Gerais","São Roque de Minas","Colina próximo a sede administrativa, lado esquerdo da estrada, PARNA Serra da Canastra","-46.3657989501953","-20.2453002929688",NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2016-02-02 14:37:55-02","BGBM","B","B 10 0094260","S","Plantae","Compositae","Lychnophora","ericoides","Lychnophora ericoides","?",NA,NA,NA,"Middle and South America","Brazil",NA,NA,"<a href=http://herbarium.bgbm.org/object/B100094260 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100094260",NA,NA,"Mart.",NA,NA,"B100094260",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2016-02-02 14:37:55-02","BGBM","B","B 10 0094259","S","Plantae","Compositae","Lychnophora","ericoides","Lychnophora ericoides","F. Sellow",NA,NA,NA,"Middle and South America","Brazil",NA,NA,"<a href=http://herbarium.bgbm.org/object/B100094259 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100094259",NA,NA,"Mart.","holotype","797","B100094259 B100094259_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2019-08-27 13:27:40-03","IAP","PACA-AGP","67164","PreservedSpecimen","Plantae","Compositae","Lychnophora","ericoides","Lychnophora ericoides","P. Braga","1973","04","28",NA,"Brasil",NA,NA,"Herbario Jardim Botanico do RJ 184792 Habitat: vegetacao campestre - form. quartz.","PACA067164","Magnoliophyta","Asterales","Mart.",NA,"2646",NA,"S. Nunes","MG",NA,"Serra do Cipo - Morro do Chapeu",NA,NA,NA,NA,NA,NA,NA,"Magnoliatae","1979","02",NA,NA,NA,"12",NA,NA,NA,NA
"77","2019-08-27 13:27:40-03","IAP","PACA-AGP","67328","PreservedSpecimen","Plantae","Compositae","Lychnophora","ericoides","Lychnophora ericoides","H. Leitao f.","1983","12","07",NA,"Brasil",NA,NA,"arbusto de ate 1,5m; Herb. Univ. Est. Campinas 15350","PACA067328","Magnoliophyta","Asterales","Mart.",NA,NA,NA,NA,"MG","Lavras do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-12-20 21:15:56-03","UFV","VIC","17202","PreservedSpecimen","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Silva, A.F. da; et al.","1990","06","16",NA,"Brasil",NA,NA,"Subarbusto, c.a. de 50 cm de altura; com capítulos de flores lilases.","VIC017202",NA,NA,"Mart.",NA,"1705","VIC017202","Dematteis, M.","Minas Gerais","Congonhas","Área da Itaminas, Campo rupestre.","-43.8577995300293","-20.4997005462646",NA,NA,NA,"16368","auto",NA,"2007",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-12-20 21:15:56-03","UFV","VIC","50690","PreservedSpecimen","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","C.M. Siniscalchi; M.T. Cota; P.M. Gonella","2014",NA,NA,NA,"Brasil",NA,NA,"Arbustos ramificados, ca. 50 cm alt. folhas verdes claras, pégajosas. Flores lilases, pápus alvo.; Arbustos ramificados, ca. 50 cm alt. folhas verdes claras, pégajosas. Flores lilases, pápus alvo.","VIC050690",NA,NA,"Mart.",NA,"524","VIC050690","B. Loeuille","Minas Gerais","Itacambira","Rodovia MG-308, Km 53, de juramento para Itacambir, Cerrado, solo silteargiloso, com cascalho de quartzo.","-43","-16",NA,NA,NA,NA,NA,NA,"2014",NA,"-43","-16",NA,NA,NA,NA,NA,NA
"80","2020-12-20 21:15:56-03","UFV","VIC","17698","PreservedSpecimen","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Trindade, C.","1997","05",NA,NA,"Brasil",NA,NA,NA,"VIC017698",NA,NA,"Mart.",NA,"s.n.","VIC017698","Dematteis, M.","Goiás","Catalão","Cerrado. Terreno pedregoso.","-47.9463996887207","-18.1658000946045",NA,NA,NA,"94621","auto",NA,"2007",NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-12-20 21:15:56-03","UFV","VIC","31964","PreservedSpecimen","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Krieger, L.","1970","12","19",NA,"Brasil",NA,NA,"Arbusto; flor creme.","VIC031964",NA,NA,"Mart.",NA,"9688","VIC031964","Barroso, G.M.","Minas Gerais","Itabirito",NA,"-43.801399230957","-20.2532997131348",NA,NA,NA,"20553","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-12-20 21:15:56-03","UFV","VIC","21888","PreservedSpecimen","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Almeida, G.S.S.; Custódio, J.","2005","08","22",NA,"Brasil",NA,NA,"Arbusto de 1,6 m, ramos de cicatrizes foliares, formando tufos de tricomas alvos, flores 3-4 lilases.","VIC021888",NA,NA,"Mart.",NA,"54",NA,NA,"Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, Trilha da lagoa seca","-43.5080986022949","-20.2875003814697",NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2019-11-21 14:31:58-03","UFJF","CESJ","20172","PreservedSpecimen","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","L. Krieger","1984","05","06","América do Sul","Brasil",NA,NA,"Arbusto até 2m, flores roxas. Uso Medicinal: a alcoolatura da planta é usada para aliviar dores em pisaduras. Usada para aromatizar cachaça. N.V: Arnica-da-serra.","CESJ020172","Angiosperma",NA,"Mart.",NA,"CESJ20172",NA,"L. Krieger","Minas Gerais",NA,"Serra do Caraça",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2019-11-21 14:31:58-03","UFJF","CESJ","65236","PreservedSpecimen","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","V.A.O. Dittrich; T.C. Novais","2010","04","25","América do Sul","Brasil",NA,NA,"Subarbusto de 1m de altura em campo","CESJ065236","Angiosperma",NA,"Mart.",NA,"1700",NA,"B. Loeuille","Bahia","Jacaraci","Morro do Chapéu, Altitude e coordenadas geográficas aproximadas","-42.52","-14.885",NA,"1200","1200",NA,NA,NA,"2013","05","-42.52","-14.885",NA,NA,NA,NA,NA,NA
"85","2019-11-21 14:31:58-03","UFJF","CESJ","29105","PreservedSpecimen","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","F.R.G. Salimena","1996","03","04","América do Sul","Brasil",NA,NA,"Campo rupestre. Arbusto 1,0 m alt. Brácteas verdes com ápice vináceao, corola e estigma lilás, estames com anteras atrovináceas.","CESJ029105","Angiosperma",NA,"Mart.",NA,"326",NA,NA,"Minas Gerais","Diamantina","Estrada Conselheiro","-43.6002998352051","-18.2493991851807",NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2019-11-21 14:31:58-03","UFJF","CESJ","1354","PreservedSpecimen","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","L. Roth","1953","07","15","América do Sul","Brasil",NA,NA,"Arbusto do alto da Serra, sobre canga, flores roxas.","CESJ001354","Angiosperma",NA,"Mart.",NA,"1354",NA,"G.M.Barroso","Minas Gerais","Nova Lima","Serra do Curral","-43.8466987609863","-19.9855995178223",NA,NA,NA,"29211","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
