"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","minimumElevationInMeters","maximumElevationInMeters","imagecode","typeStatus","identifiedBy","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","dayIdentified","coordinatePrecision","geoFlag","individualCount","fieldNumber","relatedCatalogItem","sex"
"194","2020-07-23 12:17:19-03","CEPLAC","CEPEC","59488","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Gomesa","barbata","Gomesa barbata",NA,"A. M. de Carvalho","4334","2009","09","07",NA,"Brasil","Sergipe","SANTA LUZIA DO ITANHI","Ca. 2Km na estrada para Crasto para Sta. Luzia do Itanhin.","-37.448299407959","-11.3507995605469",NA,NA,NA,NA,NA,NA,NA,"D. N. Carvalho",NA,NA,NA,NA,NA,NA,"26417","auto",NA,NA,"13/05/2014",NA
"195","2021-02-23 13:22:55-03","MN","R-TIPOS","3276","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Oncidium","suscephalum","Oncidium suscephalum","Barb. Rodr.","Freire-Allemão, F.","1480",NA,NA,NA,NA,"Brasil","Ceará",NA,NA,NA,NA,NA,NA,"R000003276",NA,NA,"R000003276_001","Holotypus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2021-03-04 15:42:06-03","IF","SPSF","04427","PreservedSpecimen","Plantae","Magnoliophyta","Orchidales","Orchidaceae","Oncidium","suscephalum","Oncidium suscephalum",NA,"J.C. Moraes","776","1953","09","15","América do Sul","Brasil","PB","Areia","Escola de Agronomia do Nordeste","-35.6916999816895","-6.96332979202271",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"G.F.J.Pabst","1954","10",NA,NA,"Liliopsida","01","15425","auto",NA,NA,NA,NA
"197","2014-10-09 13:58:29-03","UHH","HBG","500421","S","Plantae",NA,NA,"Orchidaceae","Oncidium","barbatum","Oncidium barbatum","Lindl.","Reineck, E.M. & Czermak, J.","172","1898","12",NA,"South America","Brazil",NA,NA,"Rio Grande do Sul, Porto Alegre, auf alten Waldbäumen um Navegantes, selten",NA,NA,NA,NA,"HBG500421",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2017-09-11 17:12:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","barbatum","Oncidium barbatum","Lindl.","Lindley, J","s.n.",NA,NA,NA,"Southern America","Guatemala",NA,NA,"In Guatemala",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2017-09-11 17:12:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","barbatum","Oncidium barbatum","Lindl.","St.-Hil, A","B1053?",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"in prov. Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2017-09-11 17:12:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","barbatum","Oncidium barbatum","Lindl.","Gardner, G","s.n.",NA,NA,NA,"Southern America","Brazil","Pernambuco",NA,"in prov. Pernambuco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2017-09-11 17:12:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","barbatum","Oncidium barbatum","Lindl.","Lietze","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"in prov. Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2017-09-11 17:12:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","barbatum","Oncidium barbatum","Lindl.","Gardner, G","s.n.",NA,NA,NA,"Southern America","Brazil","Pernambuco",NA,"in prov. Pernambuco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2017-09-11 17:12:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","barbatum","Oncidium barbatum","Lindl.","Lietze","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"in prov. Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2017-09-11 17:12:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","barbatum","Oncidium barbatum","Lindl.","Riedel, L","31?",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"In prov. Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2017-09-11 17:12:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","barbatum","Oncidium barbatum","Lindl.","Warming, JEB","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"ad Lagoa Santa in sylvis epiphyticum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2017-09-11 17:12:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","barbatum","Oncidium barbatum","Lindl.","Swainson, W","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"Habitat in Brasilia loco accurato haud indicato",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2017-09-11 17:12:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","barbatum","Oncidium barbatum","Lindl.","Descourtilz, ME","s.n.",NA,NA,NA,"Southern America","Brazil","São Paulo",NA,"in sylvis supra arbores prope Bananal prov. S. Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2017-09-11 17:12:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","barbatum","Oncidium barbatum","Lindl.","Swainson, W","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"Habitat in Brasilia loco accurato haud indicato",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2017-09-11 17:12:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","barbatum","Oncidium barbatum","Lindl.","Blanchet, JS","s.n.",NA,NA,NA,"Southern America","Brazil","Bahia",NA,"in prov. Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2017-09-11 17:12:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","barbatum","Oncidium barbatum","Lindl.","Descourtilz, ME","s.n.",NA,NA,NA,"Southern America","Brazil","São Paulo",NA,"in sylvis supra arbores prope Bananal prov. S. Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2017-09-11 17:12:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","barbatum","Oncidium barbatum","Lindl.","Lindley, J","s.n.",NA,NA,NA,"Southern America","Guatemala",NA,NA,"In Guatemala",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2017-09-11 17:12:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","barbatum","Oncidium barbatum","Lindl.","Warming, JEB","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"ad Lagoa Santa in sylvis epiphyticum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2017-09-11 17:12:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","barbatum","Oncidium barbatum","Lindl.","Riedel, L","31",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"In prov. Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2017-09-11 17:12:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","barbatum","Oncidium barbatum","Lindl.","Blanchet, JS","s.n.",NA,NA,NA,"Southern America","Brazil","Bahia",NA,"in prov. Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2017-09-11 17:12:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","barbatum","Oncidium barbatum","Lindl.","Luschnath, B","11?",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"ad arborum truncos in monte Corcovado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2017-09-11 17:12:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","barbatum","Oncidium barbatum","Lindl.","St.-Hil, A","B1053",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"in prov. Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2017-09-11 17:12:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","barbatum","Oncidium barbatum","Lindl.","Hoffmannsegg, JC","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"In prov. Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2017-09-11 17:12:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","barbatum","Oncidium barbatum","Lindl.","Hoffmannsegg, JC","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"In Brasilia loco accurato haud indicato",NA,NA,NA,"Floret Januario - Junio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2017-09-11 17:12:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","barbatum","Oncidium barbatum","Lindl.","Czermak, J","s.n.",NA,NA,NA,"Southern America","Brazil","Rio Grande do Sul","Porto Alegre","in sylvis arbores prope Porto Alegre prov. Rio Grande do Sul","-51.23","-30.0331",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA
"220","2017-09-11 17:12:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","barbatum","Oncidium barbatum","Lindl.","Reineck, EM","172?",NA,NA,NA,"Southern America","Brazil","Rio Grande do Sul","Porto Alegre","in sylvis arbores prope Porto Alegre prov. Rio Grande do Sul","-51.23","-30.0331",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA
"221","2017-09-11 17:12:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","barbatum","Oncidium barbatum","Lindl.","Reineck, EM","172",NA,NA,NA,"Southern America","Brazil","Rio Grande do Sul","Porto Alegre","in sylvis arbores prope Porto Alegre prov. Rio Grande do Sul","-51.23","-30.0331",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA
"222","2017-09-11 17:12:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","barbatum","Oncidium barbatum","Lindl.","Czermak, J","s.n.",NA,NA,NA,"Southern America","Brazil","Rio Grande do Sul","Porto Alegre","in sylvis arbores prope Porto Alegre prov. Rio Grande do Sul","-51.23","-30.0331",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA
"223","2017-09-11 17:12:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","barbatum","Oncidium barbatum","Lindl.","Hoffmannsegg, JC","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"In Brasilia loco accurato haud indicato",NA,NA,NA,"Floret Januario - Junio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2017-09-11 17:12:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","barbatum","Oncidium barbatum","Lindl.","Reichenbach, HG","s.n.",NA,NA,NA,"Southern America","Guatemala",NA,NA,"In Guatemala",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2017-09-11 17:12:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","barbatum","Oncidium barbatum","Lindl.","Reichenbach, HG","s.n.",NA,NA,NA,"Southern America","Guatemala",NA,NA,"In Guatemala",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2017-09-11 17:12:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","barbatum","Oncidium barbatum","Lindl.","Hoffmannsegg, JC","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"In prov. Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2017-09-11 17:12:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","suscephalum","Oncidium suscephalum","Barb.Rodr.","Barbosa Rodrigues, J","s.n.",NA,NA,NA,"Southern America","Brazil","Ceará",NA,"Habitat in sylvis supra arbores ad Arantanha prov. Ceara",NA,NA,NA,NA,NA,NA,NA,"P03P6N0065",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2017-09-11 17:12:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","suscephalum","Oncidium suscephalum","Barb.Rodr.","Allemão, FF","1480",NA,NA,NA,"Southern America","Brazil","Ceará",NA,"Habitat in sylvis supra arbores ad Arantanha prov. Ceara",NA,NA,NA,NA,NA,NA,NA,"P03P6N0065",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2017-09-11 17:12:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","suscephalum","Oncidium suscephalum","Barb.Rodr.","Allemão, FF","1480?",NA,NA,NA,"Southern America","Brazil","Ceará",NA,"Habitat in sylvis supra arbores ad Arantanha prov. Ceara",NA,NA,NA,NA,NA,NA,NA,"P03P6N0065",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2017-09-11 17:12:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","suscephalum","Oncidium suscephalum","Barb.Rodr.","Barbosa Rodrigues, J","s.n.",NA,NA,NA,"Southern America","Brazil","Ceará",NA,"Habitat in sylvis supra arbores ad Arantanha prov. Ceara",NA,NA,NA,NA,NA,NA,NA,"P03P6N0065",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2021-02-08 12:52:15-03","UFRGS","ICN","185317","S","Plantae","Monocotyledon",NA,"Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W. Chase & N.H. Williams","Castro, JB; Singer, RB","s.n.","2015","12","28","América do Sul","Brasil","RS","Alvorada",NA,"-51.0835990905762","-29.9899997711182",NA,NA,"ICN00039935",NA,NA,NA,NA,"Castro, JB","2017","05",NA,NA,NA,"25","12896","auto",NA,NA,NA,NA
"232","2021-02-08 12:52:15-03","UFRGS","ICN","193137","S","Plantae","Monocotyledon",NA,"Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W. Chase & N.H. Williams","Castro, JB","85","2017","01","31","América do Sul","Brasil","RS","Alvorada",NA,"-51.0835990905762","-29.9899997711182",NA,NA,"ICN00039936",NA,NA,NA,NA,"Castro, JB","2017","05",NA,NA,NA,"25","12896","auto",NA,NA,NA,NA
"233","2021-02-08 12:52:15-03","UFRGS","ICN","193110","S","Plantae","Monocotyledon",NA,"Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W. Chase & N.H. Williams","Castro, JB; Singer, RB; Bordignon, SAL","49","2017","01","12","América do Sul","Brasil","RS","Gravataí","Fazenda Estância de São Pedro","-50.9919013977051","-29.9444007873535",NA,NA,"ICN00039934",NA,NA,NA,NA,"Castro, JB","2017","05",NA,NA,NA,"25","25424","auto",NA,NA,NA,NA
"234","2021-02-08 12:52:15-03","UFRGS","ICN","185319","S","Plantae","Monocotyledon",NA,"Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W. Chase & N.H. Williams","Castro, JB; Singer, RB; Bordignon, SAL","s.n.","2015","05","16","América do Sul","Brasil","RS","Viamão","Lombas de Viamão","-51.0233001708984","-30.0811004638672",NA,NA,"ICN00039933",NA,NA,NA,NA,"Castro, JB","2017","05",NA,NA,NA,"25","41667","auto",NA,NA,NA,NA
"235","2021-02-08 12:52:15-03","UFRGS","ICN","185329","S","Plantae","Monocotyledon",NA,"Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W. Chase & N.H. Williams","Castro, JB; Singer, RB","s.n.","2015","11","27","América do Sul","Brasil","RS","Alvorada",NA,"-51.0835990905762","-29.9899997711182",NA,NA,"ICN00039940",NA,NA,NA,NA,"Castro, JB","2017","05",NA,NA,NA,"25","12896","auto",NA,NA,NA,NA
"236","2021-02-08 12:52:15-03","UFRGS","ICN","185328","S","Plantae","Monocotyledon",NA,"Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W. Chase & N.H. Williams","Castro, JB; Singer, RB","s.n.","2015","11","27","América do Sul","Brasil","RS","Alvorada",NA,"-51.0835990905762","-29.9899997711182",NA,NA,"ICN00039931",NA,NA,NA,NA,"Castro, JB","2017","05",NA,NA,NA,"25","12896","auto",NA,NA,NA,NA
"237","2021-02-08 12:52:15-03","UFRGS","ICN","193123","S","Plantae","Monocotyledon",NA,"Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W. Chase & N.H. Williams","Castro, JB","62","2016","11","30","América do Sul","Brasil","RS","Alvorada","Área do Marcel","-51.0835990905762","-29.9899997711182",NA,NA,"ICN00039942",NA,NA,NA,NA,"Castro, JB","2017","05",NA,NA,NA,"25","12896","auto",NA,NA,NA,NA
"238","2021-02-08 12:52:15-03","UFRGS","ICN","185316","S","Plantae","Monocotyledon",NA,"Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W. Chase & N.H. Williams","Munareto, D","s.n.","2015",NA,NA,"América do Sul","Brasil","RS","São Francisco de Paula",NA,"-50.5835990905762","-29.4480991363525",NA,NA,"ICN00039938",NA,NA,NA,NA,"Castro, JB","2017","05",NA,NA,NA,"25","76715","auto",NA,NA,NA,NA
"239","2021-02-08 12:52:15-03","UFRGS","ICN","193138","S","Plantae","Monocotyledon",NA,"Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W. Chase & N.H. Williams","Castro, JB","86","2017","01","31","América do Sul","Brasil","RS","Torres","Parque Estadual de Itapeva","-49.7268981933594","-29.3353004455566",NA,NA,"ICN00039939",NA,NA,NA,NA,"Castro, JB","2017","05",NA,NA,NA,"25","20837","auto",NA,NA,NA,NA
"240","2021-02-08 12:52:15-03","UFRGS","ICN","185315","S","Plantae","Monocotyledon",NA,"Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W. Chase & N.H. Williams","Munareto, D","s.n.","2015",NA,NA,"América do Sul","Brasil","RS","Viamão",NA,"-51.0233001708984","-30.0811004638672",NA,NA,"ICN00039937",NA,NA,NA,NA,"Castro, JB","2017","05",NA,NA,NA,"25","41667","auto",NA,NA,NA,NA
"241","2020-08-26 10:50:18-03","MCN-FZBRS","HAS","28915","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orchidaceae","Alatiglossum","barbatum","Alatiglossum barbatum","(Lindl.)Baptista","Krapovickas, A.","38534","1983","01",NA,NA,"Brasil","Rio Grande do Sul","Campo Bonito","BR 101, ca. 8km S de Torres",NA,NA,NA,"em isleta de selva; epífita; flor amarilla","HAS0028915",NA,NA,NA,NA,"Castro, J.B.","2016","08",NA,NA,NA,"04",NA,NA,NA,NA,NA,NA
"242","2020-08-26 10:50:18-03","MCN-FZBRS","HAS","82508","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orchidaceae","Alatiglossum","barbatum","Alatiglossum barbatum","(Lindl.)Baptista","Hagelund, K.","9879","1976","10",NA,NA,"Brasil","Santa Catarina","Passo Torres",NA,NA,NA,NA,NA,"HAS0082508",NA,NA,NA,NA,"Castro, J.B.","2016","08",NA,NA,NA,"04",NA,NA,NA,NA,NA,NA
"243","2020-08-26 10:50:18-03","MCN-FZBRS","HAS","81023","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orchidaceae","Alatiglossum","barbatum","Alatiglossum barbatum","(Lindl.)Baptista","Neves, M.","1905","1995","03",NA,NA,"Brasil","Rio Grande do Sul","Arambaré",NA,"-51.4977989196777","-30.9150009155273",NA,"Epífita, flor amarela-amarronzada, rara, interior de mata de restinga","HAS0081023",NA,NA,NA,NA,"Castro, J.B.","2016","08",NA,NA,NA,"04","24311","auto",NA,NA,NA,NA
"244","2020-08-26 10:50:18-03","MCN-FZBRS","HAS","82512","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orchidaceae","Alatiglossum","barbatum","Alatiglossum barbatum","(Lindl.)Baptista","Silveira, N.","9080","1990","07",NA,NA,"Brasil","Rio Grande do Sul","Torres","no lado sul da Lagoa do Jacaré","-49.7268981933594","-29.3353004455566",NA,"Epífito. Flores amarelas com manchas marrons","HAS0082512",NA,NA,NA,NA,"Castro, J.B.","2016","08",NA,NA,NA,"04","20837","auto",NA,NA,NA,NA
"245","2020-08-26 10:50:18-03","MCN-FZBRS","HAS","82308","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orchidaceae","Alatiglossum","barbatum","Alatiglossum barbatum","(Lindl.)Baptista","Silveira, N.","4064","1985","12",NA,NA,"Brasil","Rio Grande do Sul","Torres","próximo a Lagoa do Jacaré","-49.7268981933594","-29.3353004455566",NA,"Epífita. Flores amarelas","HAS0082308",NA,NA,NA,NA,"Castro, J.B.","2016","08",NA,NA,NA,"04","20837","auto",NA,NA,NA,NA
"246","2021-04-05 12:36:29-03","UNIVASF","HVASF","9964","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W.Chase & N.H.Williams","A.P. Fontana","7268","2010","07","16","América do Sul","Brasil","Pernambuco","Triunfo","Sítio Retiro, propriedade do Sr. Manuel Florentino Diniz (Guido). Mata, dossel de 20 metros.","-38.111861","-7.845027",NA,"Epífita na sombra. Floresceu em cultivo em 5/XI/2010. Flores amarelas com máculas marrons.","HVASF009964","1056","1056",NA,NA,"M.D. Vilaça","2017","11","-38.111861","-7.845027",NA,"22",NA,NA,NA,NA,NA,"U"
"247","2021-04-05 12:36:29-03","UNIVASF","HVASF","16668","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W.Chase & N.H.Williams","A.P. Fontana","7266","2012","07","30","América do Sul","Brasil","Bahia","Monte Santo","Santuário de Santa Cruz do Monte Santo","-39.338722","-10.429",NA,"Erva epífita, com pseudobulbo verdes-amarelados. Escapo floral ca. 60cm comp.. Flores com labelos amarelos e máculas amarronzadas nos labelos inferioes e superiores. Em cultivo no VIVASF 385. Data de coleta original: 01/10/2010.","HVASF016668","830","830","HVASF016668_v01 HVASF016668_v02",NA,"M.D. Vilaça","2017","11","-39.338722","-10.429000",NA,"22",NA,NA,NA,NA,NA,"U"
"248","2019-11-21 10:13:17-03","IBt","SP","195613","S","Plantae",NA,NA,"Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W.Chase & N.H.Williams","Noblick, LR","1931","1980","07","31",NA,"Brasil","Bahia","Conceição da Feira","UEFS. Represa de Bananeira","-39.05","-12.533333",NA,NA,NA,NA,NA,NA,NA,"Meneguzzo, TEC","2017",NA,"-39.05","-12.533333",NA,NA,NA,NA,NA,NA,NA,NA
"249","2019-11-21 10:13:17-03","IBt","SP","37581","S","Plantae",NA,NA,"Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W.Chase & N.H.Williams","s.col.","s.n.",NA,NA,NA,NA,"Desconhecido",NA,NA,"Sem indicação de procedência",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Meneguzzo, TEC","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2019-11-21 10:13:17-03","IBt","SP","259552","S","Plantae",NA,NA,"Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W.Chase & N.H.Williams","Moraes, JC","776",NA,NA,NA,NA,"Brasil","Paraíba","Areia","Escola de Agronomia do Nordeste","-35.6916999816895","-6.96332979202271",NA,NA,NA,NA,NA,NA,NA,"Meneguzzo, TEC","2017",NA,NA,NA,NA,NA,"15425","auto",NA,NA,NA,NA
"251","2019-11-21 10:13:17-03","IBt","SP","32027","S","Plantae",NA,NA,"Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W.Chase & N.H.Williams","Pabst, GFJ","s.n.","1934","08","15",NA,"Brasil","Paraíba","Campina Grande",NA,"-35.8810997009277","-7.23055982589722",NA,NA,NA,NA,NA,NA,NA,"Meneguzzo, TEC","2017",NA,NA,NA,NA,NA,"41577","auto",NA,NA,NA,NA
