"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","county","decimalLongitude","decimalLatitude","typeStatus","yearIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","infraspecificEpithet","fieldNumber","individualCount","class","relatedCatalogItem","previousCatalogNumber"
"48","2020-11-04 11:14:35-03","ESALQ","ESA","29579","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","O.Berg","Aguiar, O.T.","Ivanauskas, N.M.",NA,"1995","01","01",NA,"Brasil","São Paulo",NA,NA,NA,"ESA029579","ESA029579",NA,NA,"Pariquera-Açu","-47.8800010681152","-24.7099990844727",NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2020-11-04 11:14:35-03","ESALQ","ESA","29417","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","Berg","Ivanauskas, N.M.","Ivanauskas, N.M.; Gomes, A.; Dias Filho, S.","972.0","1995","05","29",NA,"Brasil","São Paulo",NA,NA,NA,"ESA029417","ESA029417",NA,NA,"Pariquera-Açu","-47.8800010681152","-24.7099990844727",NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-11-04 11:14:35-03","ESALQ","ESA","29418","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata",NA,NA,"Ivanauskas, N.M. et al.","973.0","1995","05","24",NA,"Brasil","São Paulo",NA,NA,NA,"ESA029418",NA,NA,NA,"Pariquera-Açu","-47.8800010681152","-24.7099990844727",NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-11-04 11:14:35-03","ESALQ","ESA","28984","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata",NA,NA,"Ivanauskas, N.M.","638.0","1995","12","18",NA,"Brasil","São Paulo",NA,NA,NA,"ESA028984",NA,NA,NA,"Pariquera-Açu","-47.8800010681152","-24.7099990844727",NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-11-04 11:14:35-03","ESALQ","ESA","82566","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata",NA,NA,"Mazine, F.F. et al.","804.0","2003","01","25",NA,"Brasil","São Paulo",NA,NA,NA,"ESA082566",NA,NA,NA,"Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-11-04 11:14:34-03","ESALQ","ESA","114791","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata",NA,NA,"Campos, M.C.R.","7058.0","2006","07","16",NA,"Brasil","São Paulo",NA,NA,NA,"ESA114791","ESA114791",NA,NA,"Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-11-04 11:14:35-03","ESALQ","ESA","52017","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","Mattos & D. Legrand",NA,"Lima, R.A.F.","448.0",NA,NA,NA,NA,"Brasil","São Paulo","Parcela permanente - Parque Estadual de Carlos Botelho",NA,"em borda de clareira grande com bambu","ESA052017","ESA052017","400","400","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-11-04 11:14:34-03","ESALQ","ESA","109456","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata",NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","30147.0",NA,NA,NA,NA,"Brasil","São Paulo","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes",NA,NA,"ESA109456","ESA109456",NA,NA,"Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-11-04 11:14:34-03","ESALQ","ESA","109392","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata",NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","30140.0",NA,NA,NA,NA,"Brasil","São Paulo","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes",NA,NA,"ESA109392","ESA109392",NA,NA,"Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-11-04 11:14:34-03","ESALQ","ESA","109465","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata",NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","30152.0",NA,NA,NA,NA,"Brasil","São Paulo","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes",NA,NA,"ESA109465","ESA109465",NA,NA,"Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-11-04 11:14:34-03","ESALQ","ESA","109461","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata",NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","30148.0",NA,NA,NA,NA,"Brasil","São Paulo","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes",NA,NA,"ESA109461","ESA109461",NA,NA,"Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-11-04 11:14:34-03","ESALQ","ESA","109407","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata",NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","30145.0",NA,NA,NA,NA,"Brasil","São Paulo","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes",NA,NA,"ESA109407","ESA109407",NA,NA,"Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-11-04 11:14:34-03","ESALQ","ESA","109391","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata",NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","30139.0",NA,NA,NA,NA,"Brasil","São Paulo","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes",NA,NA,"ESA109391","ESA109391",NA,NA,"Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-11-04 11:14:34-03","ESALQ","ESA","109421","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata",NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","30146.0",NA,NA,NA,NA,"Brasil","São Paulo","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes",NA,NA,"ESA109421","ESA109421",NA,NA,"Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-11-04 11:14:34-03","ESALQ","ESA","109905","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata",NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","29378.0",NA,NA,NA,NA,"Brasil","São Paulo","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes",NA,NA,"ESA109905","ESA109905",NA,NA,"Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-11-04 11:14:34-03","ESALQ","ESA","109397","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata",NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","30141.0",NA,NA,NA,NA,"Brasil","São Paulo","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes",NA,NA,"ESA109397","ESA109397",NA,NA,"Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-11-04 11:14:35-03","ESALQ","ESA","123660","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata",NA,"Ivanauskas, N.M.","Colletta, G.D. ; Souza, V.C.","1048.0","2013","04","30",NA,"Brasil","São Paulo","Reserva Particular da Votorantim (CBA), Trilha da Serraria.",NA,"Árvore, 10m","ESA123660",NA,NA,NA,"Tapiraí","-47.5","-23.9599990844727",NA,"2013","41034","auto",NA,NA,"04","30",NA,NA,NA,NA,NA,NA
"65","2021-03-12 01:35:56-03","UFPI","TEPB","29241","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","O. Berg","Correia, C.A.S","Campos, M.C.R","283","2006","05","07",NA,"Brasil","São Paulo","Núcleo Pinciguaba/PESM, trilha da casa da farinha, parcela E, subparcela 30",NA,"Indivíduo E0392, altura 12m <ll>dwc_commonname:</ll> Erva-de-passarinho",NA,NA,"1150","1150","Ubatuba","-45.0699996948242","-23.4300003051758",NA,"2005","34265","auto",NA,NA,"12","01",NA,NA,NA,NA,NA,NA
"66","2019-02-15 11:46:16-02","IPA","IPA","54784","S","Plantae","Plantae",NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","O. Berg","Sobral, M.","Agra, M.F.; Rocha, E.A.; Locatelli, E.; Rocha, E.A.; Locatelli, E.","1999","1993","04","16","Southern America","Brasil","Paraíba","Pico do Jabre",NA,"Árvore; flores alvas.","IPA0054784",NA,"800","1000","Teixeira","-37.2541999816895","-7.22278022766113",NA,"2006","12774","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2019-02-15 11:46:16-02","IPA","IPA","30179","S","Plantae","Plantae",NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","O. Berg","Sobral, M.","Andrade-Lima","747815","1974","12","20","Southern America","Brasil","Alagoas",NA,NA,NA,"IPA0030179",NA,NA,NA,"Mata Grande","-37.7322006225586","-9.11750030517578",NA,"2006","30053","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-12-20 21:18:37-03","UFV","VIC","7262","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","Berg Dc",NA,"Silva, A.F. da","s.n.","1979","02","13",NA,"Brasil","São Paulo","Estação Experimental de Ubatuba",NA,NA,"VIC007262","VIC007262",NA,NA,"Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-12-20 21:18:37-03","UFV","VIC","7451","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","Berg Dc",NA,"Tasashiro, J.Y.; Silva, A.F.","10534","1979","10","16",NA,"Brasil","São Paulo","Estação Experimental de Ubatuba",NA,NA,"VIC007451","VIC007451",NA,NA,"Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-12-20 21:18:37-03","UFV","VIC","11491","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","Berg Dc",NA,"Silva, A.F.","10119","1979","06","06",NA,"Brasil","São Paulo","Estação Experimental de Ubatuba",NA,"Árvore de ca de 10 m.de botões florais ferrugineos","VIC011491","VIC011491",NA,NA,"Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-24 17:09:33-03","UFES","SAMES","8360","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","O.Berg","M.C.Souza.","Duarte,D.A.; Oliveira,S.M.; Souza,K.J.","15","2017","09","27",NA,"Brasil","Espírito Santo","Área do Quadrado. APA de Conceição da Barra",NA,"Flores brancas Habitat: Restinga Habito: Árvore","SAMES08360",NA,NA,NA,"Conceição da Barra","-39.7322006225586","-18.5932998657227",NA,"2018","41644","auto","-397938889.0","-186941666.0","11","23",NA,NA,NA,NA,NA,NA
"72","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0018897","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","oblongata","Eugenia oblongata","O.Berg",NA,"E. J. Lucas; F. F. Mazine, N. A. Brummitt, C. P. Caliari, T. B. Flores, L. V. S. Jennings, R. P. M. Souza, V. C. Souza, M. T. G. Lima","359","2006","11","16",NA,"Brazil","Sao Paulo","Mun. Cunha, Parque Estadual da Serra do Mar, estrada municipal, ca. de 4 km da sede, próximo ao.",NA,"23°15'91'S, 45°2'70'W; Árvore de 5 m de altura, frutos esverdeados, racemos ferrugéos. Frutos em alcool.",NA,NA,"1071",NA,NA,"-45.03333","-23.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0074725","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","oblongata","Eugenia oblongata","O.Berg",NA,"A. Custodio Filho","1463","1983","8","30",NA,"Brazil","Sao Paulo","No specific.",NA,"Arvore 15m, petalas brancas.",NA,NA,"890","950","Biritiba Mirim","-45.8667","-23.6333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0034555","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","oblongata","Eugenia oblongata","O.Berg",NA,"A. Custodio Filho","1463","1983","8","30",NA,"Brazil","Sao Paulo","NO specific.",NA,"Arvore 15m, petalas brancas.",NA,NA,"890","950","Biritiba Mirim","-45.8667","-23.6333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-11-21 14:40:08-03","UFJF","CESJ","44436","PreservedSpecimen","Plantae","Angiosperma",NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","Mattos & D.Legrand","F.F. Mazine","F.F. Mazine; et al.","804","2003","01","25","América do Sul","Brasil","São Paulo","Parque Estadual de Carlos Botelho",NA,"Árvore 6m, botões ferrugineos.","CESJ044436",NA,NA,NA,"Sete Barras","-47.9199981689453","-24.3799991607666",NA,"2003","34059","auto",NA,NA,"01",NA,NA,NA,NA,NA,NA,NA
"76","2019-11-21 14:40:09-03","UFJF","CESJ","11841","PreservedSpecimen","Plantae","Angiosperma",NA,"Myrtaceae","Eugenia","striata","Eugenia striata","Mattos & D. Legrand","M. Sobral","L. Krieger","CESJ11841","1971","11","02","América do Sul","Brasil","Espírito Santo",NA,NA,"Na mata de encosta, flores brancas.","CESJ011841",NA,NA,NA,"Marataízes","-40.8244018554688","-21.0433006286621",NA,"2004","19311","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2019-11-27 13:50:41-03","UFS","ASE","28078","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","O.Berg",NA,"Campos, MCR; Guilherme, FAG; Assis, MA; Mania, L; Grejanin, M","141","2006","03","28","Southern America","Brasil","São Paulo","Núcleo Picinguaba/PESM, Trilha da Casa de Farinha, parcela E, subparcela 15",NA,"Indivíduo E0191, altura 10m.","ASE0032355","ASE0032355",NA,NA,"Ubatuba","-45.0415","-23.2603",NA,NA,NA,NA,"-45.0415","-23.2603",NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-01 16:36:19-03","UNICAMP","UEC","173438","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","Mattos & Legrand","Faria Júnior, JEQ","Paula-Souza, J; Zuloaga, F; Morrone, O; Tsuji, R; Silveira, MF","5791","2006","07","11",NA,"Brazil","São Paulo","Subida para Pedra da Macela.",NA,"Arvoreta, ca. 3m alt. Botões creme.; Floresta de altitude degradada.","UEC084016","UEC084016",NA,NA,"Cunha","-44.814444","-23.139167",NA,"2012",NA,NA,"-44.814444","-23.139167","10",NA,NA,NA,NA,NA,NA,NA
"79","2019-08-20 10:21:09-03","UNICAMP","UEC","148808","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","Mattos & Legrand","Sobral, M","Aranha, BA","396","2007","01","11",NA,"Brazil","São Paulo","Fazenda Capricórnio, Parcela J",NA,NA,"UEC023585",NA,"380","380","Ubatuba","-45.084167","-23.366389",NA,"2008",NA,NA,"-45.084167","-23.366389","10",NA,NA,NA,NA,NA,NA,NA
"80","2021-03-01 16:36:19-03","UNICAMP","UEC","139678","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","Mattos & Legrand","Kawasaki, ML","Custódio-Filho, A","1725","1983","10","21",NA,"Brazil","São Paulo","Estação Biológica de Boracéia",NA,"Árvore 5m, flores.",NA,NA,"890","950","Biritiba-Mirim","-45.866667","-23.633333",NA,"1993",NA,NA,"-45.866667","-23.633333",NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-01 16:36:19-03","UNICAMP","UEC","134563","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","Mattos & Legrand","Mazine, FF","Mazine, FF; Lucas, E; Silva, JM; Forster, W; Udulutsch, RG","804","2003","01","25",NA,"Brazil","São Paulo","Parque Estadual de Carlos Botelho",NA,"Árvore ca. 6m. Botões ferrugíneos. Amostras coletadas para análise macromolecular.; Mta Atlântica",NA,NA,NA,NA,"São Miguel Arcanjo","-47.968889","-24.0675",NA,"2003",NA,NA,"-47.968889","-24.0675","01",NA,NA,NA,NA,NA,NA,NA
"82","2021-03-01 16:36:19-03","UNICAMP","UEC","134631","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","Mattos & Legrand","et al.; Souza, VC","Farias, R; Rolim, SG; Uliana, VLCR; Righi, CA; Sacamuzza, CA; et al.","704","2002","04","23",NA,"Brazil","São Paulo","Parque Estadual de Carlos Botelho, Núcleo Sete Barras. Trilha da figueira.",NA,"Árvore de 7m. Eixo da inflorescência e botões florais ferrugíneos.; Borda de Floresta Ombrófila Densa Baixo Montana",NA,NA,NA,NA,"São Miguel Arcanjo","-47.993056","-24.056389",NA,NA,NA,NA,"-47.993056","-24.056389",NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-03-01 16:36:19-03","UNICAMP","UEC","138115","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","Mattos & Legrand","Sobral, M","Urbanetz, C","606","2007","07","08",NA,"Brazil","São Paulo","Fazenda Folha Larga, Km 31,5 da rodovia BR-226.",NA,"Árvore de 6m.; Floresta Ombrófila Densa Submontana, 136-msm. Solo do tipo podzólico. (A2803).","UEC070907","UEC070907",NA,NA,"Cananéia","-47.9125","-24.905556",NA,NA,NA,NA,"-47.9125","-24.905556",NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-03-01 16:36:19-03","UNICAMP","UEC","146460","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","Mattos & Legrand","Souza, MC","Pedroni, F; Belinello, R; Sanchez, M; Laps, RR","1413","1997","04","16",NA,"Brazil","São Paulo","Picinguaba, Mata Atlântica de Encosta, Morro do Corisco.",NA,"Árvore 546 com 13m de altura, casca desfoliante, com botões.","UEC106107","UEC106107","1000","1000","Ubatuba","-44.8","-23.366667",NA,"2009",NA,NA,"-44.8","-23.366667","01",NA,NA,NA,NA,NA,NA,NA
"85","2021-03-01 16:36:19-03","UNICAMP","UEC","146464","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","Mattos & Legrand","Souza, MC","Sanchez, M; Pedroni, F; Laps, RR; Belinello, R","1409","1997","04","16",NA,"Brazil","São Paulo","Picinguaba, Morro do Corisco",NA,"Árvore 265 com 9m alt.; casca desfoliante, com botões.; Mata Atlântica de Encosta","UEC023584","UEC023584","1000","1000","Ubatuba","-44.8","-23.366667",NA,"2009",NA,NA,"-44.8","-23.366667","01",NA,NA,NA,NA,NA,NA,NA
"86","2021-03-01 16:36:19-03","UNICAMP","UEC","146609","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","Mattos & Legrand","Souza, MC","Pedroni, F; Sanchez, M; Laps, RR; Belinello, R","1412","1997","04","16",NA,"Brazil","São Paulo","Picinguaba, Morro do Corisco",NA,"Árvore 351 com 8m de altura, casca desfoliante, com botões.; Mata Atlântica de Encosta","UEC023582","UEC023582","1000","1000","Ubatuba","-44.8","-23.366667",NA,"2009",NA,NA,"-44.8","-23.366667","01",NA,NA,NA,NA,NA,NA,NA
"87","2021-03-01 16:36:19-03","UNICAMP","UEC","146703","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","Mattos & Legrand","Souza, MC","Sanchez, M; Pedroni, F; Laps, RR; Belinello, R","1410","1997","04","16",NA,"Brazil","São Paulo","Picinguaba, Mata Atlântica de Encosta, Morro do Corisco.",NA,"Árvore 286 com 5m de altura, casca desfoliante, com botões.","UEC023578","UEC023578","1000","1000","Ubatuba","-44.8","-23.366667",NA,"2009",NA,NA,"-44.8","-23.366667","01",NA,NA,NA,NA,NA,NA,NA
"88","2021-03-01 16:36:19-03","UNICAMP","UEC","146704","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","Mattos & Legrand","Souza, MC","Sanchez, M; Pedroni, F; Laps, RR; Belinello, R","1411","1997","04","16",NA,"Brazil","São Paulo","Picinguaba, Mata Atlântica de Encosta, Morro do Corisco.",NA,"Árvore 293 com 7m de altura, casca desfoliante, com botões.","UEC023577","UEC023577","1000","1000","Ubatuba","-44.8","-23.366667",NA,"2009",NA,NA,"-44.8","-23.366667","01",NA,NA,NA,NA,NA,NA,NA
"89","2019-08-20 10:21:09-03","UNICAMP","UEC","147681","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","Mattos & Legrand","Sobral, M","Campos, MCR; Belinello, R; Assis, MA; Guaraldo, A","427","2006","05","08",NA,"Brazil","São Paulo","Parque Estadual da Serra do Mar, Parcela E na Trilha do Corisco (Projeto Temático Biota Gradiente Funcional)",NA,"indivíduo E0580, altura 9m","UEC023581","UEC023581",NA,NA,"Picinguaba",NA,NA,NA,"2007",NA,NA,NA,NA,"09",NA,NA,NA,NA,NA,NA,NA
"90","2019-08-20 10:21:09-03","UNICAMP","UEC","147751","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","Mattos & Legrand","Sobral, M","Campos, MCR; Belinello, R; Assis, MA; Guaraldo, A","669","2006","05","08",NA,"Brazil","São Paulo","Parque Estadual da Serra do Mar, Parcela E na Trilha do Corisco (Projeto Temático Biota Gradiente Funcional)",NA,"indivíduo E0890, altura 9m","UEC023586","UEC023586",NA,NA,"Picinguaba",NA,NA,NA,"2007",NA,NA,NA,NA,"09",NA,NA,NA,NA,NA,NA,NA
"91","2021-03-01 16:36:19-03","UNICAMP","UEC","149300","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","Mattos & Legrand","Sobral, M","Urbanetz, C","434",NA,NA,NA,NA,"Brazil","São Paulo","Km 31 da rodovia SP-226, Fazenda Folha Larga.",NA,"árvore de 6m.; Floresta Ombrófila Densa.","UEC023583","UEC023583",NA,NA,"Cananéia","-47.931944","-24.885278",NA,NA,NA,NA,"-47.931944","-24.885278",NA,NA,NA,NA,NA,NA,NA,NA
"92","2021-03-01 16:36:19-03","UNICAMP","UEC","160957","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","Mattos & Legrand","Cavalin, PO","Cavalin, PO","69","2009","03","15",NA,"Brazil","São Paulo","Sertão da Fazenda",NA,"Indivíduo juvenil, 1-2 m de altura.; Sub-bosque Floresta Ombrófila Densa.","UEC039324","UEC039324","64","89","Ubatuba","-44.8325","-23.365556",NA,"2010",NA,NA,"-44.8325","-23.365556","06",NA,NA,NA,NA,NA,NA,NA
"93","2021-03-01 16:36:19-03","UNICAMP","UEC","161002","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","Mattos & Legrand",NA,"Stefani, EJF; Belinello, R; Galvão, JC","111","2010","06","01",NA,"Brazil","São Paulo","Parque Estadual da Serra do Mar.",NA,"Árvore com 7 m.; Mata atlântica.","UEC035878","UEC035878","50","90","Caraguatatuba","-45.502778","-23.644167",NA,NA,NA,NA,"-45.502778","-23.644167",NA,NA,NA,NA,NA,NA,NA,NA
"94","2021-03-01 16:36:19-03","UNICAMP","UEC","166967","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","Mattos & Legrand",NA,"Stefani, EJF; Belinello, R; Galvão, JC","277","2011","06","30",NA,"Brazil","São Paulo","Parque Estadual da Serra do Mar.",NA,"Árvore com 6 m.; Mata Atlântica.","UEC059340","UEC059340","800","900","Paraibuna","-45.541111","-23.601667",NA,NA,NA,NA,"-45.541111","-23.601667",NA,NA,NA,NA,NA,NA,NA,NA
