"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordNumber","locality","occurrenceRemarks","phylum","order","coordinatePrecision","individualCount","geoFlag","continentOcean","preparationType","infraspecificEpithet","typeStatus","class","relatedCatalogItem","relationshipType","maximumDepthInMeters","fieldNumber","sex"
"467","2019-08-20 10:23:29-03","UNICAMP","UEC","100897","S","Plantae","Pontederiaceae","Heteranthera","reniformis","Heteranthera reniformis","Ruiz & Pav.","Souza, VC; et al.","1994","10",NA,"Brazil","São Paulo","Paulo de Faria","-49.3800010681152","-20.0300006866455",NA,NA,NA,NA,"UEC024679","UEC024679","Faria, AD","1998","10",NA,"12294",NA,NA,"Magnoliopsida",NA,"29574",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468","2021-03-01 16:38:25-03","UNICAMP","UEC","93974","S","Plantae","Pontederiaceae","Heteranthera","reniformis","Heteranthera reniformis","Ruiz & Pav.","Faria, AD; Aona, LYS; Matsumoto, K; Galvão, JC; Belinello, R","1997","01","14","Brazil","São Paulo","Pedregulho","-47.4700012207031","-20.25",NA,NA,NA,NA,"UEC024682","UEC024682","Faria, AD","1998","10",NA,"97/64","Rodovia Antônio Giolo, Acesso à Estreito","solo encharcado próximo à uma cachoeira.","Magnoliopsida",NA,"27552",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469","2019-08-20 10:23:29-03","UNICAMP","UEC","93948","S","Plantae","Pontederiaceae","Heteranthera","reniformis","Heteranthera reniformis","Ruiz & Pav.","Faria, AD; Belinello, R; Matsumoto, K","1996","08","07","Brazil","São Paulo","Piraju","-49.3800010681152","-23.1900005340576",NA,NA,NA,NA,"UEC034061","UEC034061","Faria, AD","1997","10",NA,"96/367","Brejo na Fazenda Santo Antônio","Pétalas brancas.","Magnoliopsida",NA,"20806",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","2019-08-20 10:23:29-03","UNICAMP","UEC","93851","S","Plantae","Pontederiaceae","Heteranthera","reniformis","Heteranthera reniformis","Ruiz & Pav.","Aona, LYS; Faria, AD; Matsumoto, K; Galvão, JC; Belinello, R","1997","01","29","Brazil","São Paulo","Riolândia","-49.6800003051758","-19.9899997711182",NA,NA,NA,NA,"UEC024684","UEC024684","Faria, AD","1997","10",NA,"97/152","Brejo localizado em estrada de terra no sentido Riolândia - Paulo Faria.",NA,"Magnoliopsida",NA,"23145",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471","2019-08-20 10:23:29-03","UNICAMP","UEC","93968","S","Plantae","Pontederiaceae","Heteranthera","reniformis","Heteranthera reniformis","Ruiz & Pav.","Aona, LYS; Belinello, R; Galvão, JC; Matsumoto, K; Faria, AD","1997","01","16","Brazil","São Paulo","São João da Boa Vista","-46.7900009155273","-21.9599990844727",NA,NA,NA,NA,"UEC034045","UEC034045","Faria, AD","1997","04",NA,"97/41","Rodovia Fábio Talarico., Borda de lago da Fazenda Santa Maria localizada na altura do km 51.",NA,"Magnoliopsida",NA,"17205",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472","2019-08-20 10:23:29-03","UNICAMP","UEC","94336","S","Plantae","Pontederiaceae","Heteranthera","reniformis","Heteranthera reniformis","Ruiz & Pav.","Faria, AD; Belinello, R; Barbosa, A","1997","11",NA,"Brazil","São Paulo","São José dos Campos","-45.8800010681152","-23.1700000762939",NA,NA,NA,NA,"UEC034037","UEC034037","Faria, AD","1998","10",NA,"97/815","Reserva Florestal Municipal, Em riacho ao lado do escritório da recepção.",NA,"Magnoliopsida",NA,"39297",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473","2019-08-20 10:23:29-03","UNICAMP","UEC","93969","S","Plantae","Pontederiaceae","Heteranthera","reniformis","Heteranthera reniformis","Ruiz & Pav.","Faria, AD; Belinello, R; Galvão, JC; Aona, LYS; Matsumoto, K; Feres, FR","1996","12","15","Brazil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"UEC034060","UEC034060","Faria, AD","1997","04",NA,"96/499","Estrada Juquiá- Sete Barras, Km 27/28.",NA,"Magnoliopsida",NA,"34059",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474","2019-08-20 10:23:29-03","UNICAMP","UEC","109996","S","Plantae","Pontederiaceae","Heteranthera","reniformis","Heteranthera reniformis","Ruiz & Pav.","Pansarin, ER; Belinello, R; Galvão, JC; Faria, AD","2000","01","14","Brazil","São Paulo","Teodoro Sampaio","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,"UEC034058","UEC034058","Faria, AD","2000","01",NA,"652","Lagoa às margens do Rio, sob a ponte.",NA,"Magnoliopsida",NA,"54606",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475","2019-08-20 10:23:29-03","UNICAMP","UEC","94315","S","Plantae","Pontederiaceae","Heteranthera","reniformis","Heteranthera reniformis","Ruiz & Pav.","Aona, LYS; Belinello, R; Galvão, JC; Barbosa, A; Singer, RB; Faria, AD","1997","10",NA,"Brazil","São Paulo","Teodoro Sampaio","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,NA,NA,"Faria, AD","1998","10",NA,"97241","Margem do lago, Ao lado da estrada Teodoro Sampaio/Planalto. ~Km 11,5.",NA,"Magnoliopsida",NA,"54606",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476","2019-08-20 10:23:29-03","UNICAMP","UEC","112303","S","Plantae","Pontederiaceae","Heteranthera","reniformis","Heteranthera reniformis","Ruiz & Pav.","Piqué, MPR","1999","10","02","Brazil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"Faria, AD","2000","01",NA,"s.n.","Pereque-Açu","População crescendo em poça temporária.","Magnoliopsida",NA,"34265",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477","2019-11-19 14:08:59-03","UFRPE","PEUFR","52305","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","H.O. Machado-Filho","2014","02","17","Brasil","Paraíba","Camalaú","-36.823333","-7.888889","36º 49' 24 W","07º 53' 20S","521","521","PEUFR052305",NA,"H.O. Machado-Filho","2014","02","18","707","Açude",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","2020-04-22 16:26:55-03","UFPB","JPB","41785","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","Freitas, GB; Cariri, AHL; Lima, IB","2009","06","05","Brasil","Paraíba","João Pessoa","-34.863056","-7.115","-34.863056","-7.115","47","47",NA,NA,"Gadelha Neto, PC","2009","12","11","251","Comunidade São Geraldo, Às margens do Rio Jaguaribe. Mata Ciliar adjacente ao Jardim Botânico.","; HABITAT: Mata Atlântica.; DESC: Erva; flores lilases, pétala dorsal com coloração distinta, indo de amarelo a roxo. Rara","Angiosperma","Monocotyledon",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"479","2020-04-22 16:26:55-03","UFPB","JPB","37436","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","Lyra Lemos, RP de; Pinheiro, L","1985","10","15","Brasil","Alagoas","Penedo","-36.5863990783691","-10.2903003692627",NA,NA,NA,NA,NA,NA,"Sousa, DJL","2012","12","06","1068","Marituba, Alagados dos Rios Piauí e Marituba, pântano.","; DESC: Erva, em floração, aquática; flores roxas; frutos ausentes.","Angiosperma","Monocotyledon","31870",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","2020-03-12 10:29:28-03","UFOP","OUPR","13806","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","s.col.",NA,NA,NA,"Brasil","Minas Gerais","Lagoa Santa","-43.8897018432617","-19.6271991729736",NA,NA,NA,NA,NA,NA,"Damazio, L.B.",NA,NA,NA,"s.n.",NA,NA,NA,NA,"12338",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","2020-03-12 10:29:28-03","UFOP","OUPR","13805","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","Badini, J.",NA,NA,NA,"Brasil","Minas Gerais","Mariana","-43.4160995483398","-20.377799987793",NA,NA,NA,NA,NA,NA,"Badini, J.","1976","11","20","s.n.",NA,"Aquatica. Erva. Flores azuis",NA,NA,"33524",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482","2020-03-12 10:29:28-03","UFOP","OUPR","1396","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","s.col.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,"1964","01","24","s.n.",NA,"Cultivada",NA,NA,"44599",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483","2020-03-12 10:29:28-03","UFOP","OUPR","13804","PreservedSpecimen","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.) Kunth","s.col.",NA,NA,NA,"Brasil","Minas Gerais","Rio Doce","-42.8958015441895","-20.2446994781494",NA,NA,NA,NA,NA,NA,"Vieira, D.P.","1936",NA,NA,"s.n.","Rio Doce","Agua doce. Erva. Flores azuis",NA,NA,"14517",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","2019-11-06 09:57:15-03","UFOP","OUPR","13808","PreservedSpecimen","Plantae","Pontederiaceae","Heteranthera","reniformis","Heteranthera reniformis","Ruiz & Pav.","s.col.",NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lisboa, M.A.","1971","04",NA,"s.n.","Serra da Mantiqueira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485","2019-11-06 09:57:15-03","UFOP","OUPR","13809","PreservedSpecimen","Plantae","Pontederiaceae","Heteranthera","reniformis","Heteranthera reniformis","Ruiz & Pav.","s.col.",NA,NA,NA,"Brasil","Minas Gerais","Lagoa Santa","-43.8897018432617","-19.6271991729736",NA,NA,NA,NA,NA,NA,"Damazio, L.B.",NA,NA,NA,"s.n.",NA,"Na beira da lagoa",NA,NA,"12338",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486","2019-11-06 09:57:15-03","UFOP","OUPR","13810","PreservedSpecimen","Plantae","Pontederiaceae","Heteranthera","reniformis","Heteranthera reniformis","Ruiz & Pav.","s.col.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"Badini, J.","1939",NA,NA,"s.n.",NA,"Beira do corrego. Erva. Flores pálidas",NA,NA,"44599",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487","2020-12-04 13:19:40-03","UDESC","LUSC","7723","PreservedSpecimen","Plantae","Pontederiaceae","Heteranthera","reniformis","Heteranthera reniformis","Ruiz & Pav.","Funez, L.A.","2015","03","25","Brasil","Santa Catarina","Blumenau","-49.0661010742188","-26.9193992614746",NA,NA,NA,NA,"LUSC007470","LUSC007470","Funez, L.A.","2013","02","04","1631","Fundos Biergarten, próximo a margem Itajaí Açu.",NA,NA,NA,"34291",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488","2019-01-17 11:25:09-02","PUCRS","MPUC","2906","S","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.)Kunth",NA,"1986","12","18","Brasil","SC","Tubarão","-49.0072222","-28.4644444","-49.0072222000","-28.4644444000",NA,NA,NA,NA,"S.M. Nunes","1986","01","01",NA,".",NA,NA,"Commelinales",NA,"1",NA,"South America",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"489","2019-01-17 11:25:09-02","PUCRS","MPUC","18374","S","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.)Kunth",NA,"1984","10","31","Brasil","RS","Uruguaiana","-57.0880556","-29.755","-57.0880556000","-29.7550000000",NA,NA,NA,NA,"Flague","1984","01","01",NA,"Ponte do Salso",NA,NA,"Commelinales",NA,"1",NA,"South America",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"490","2019-01-17 11:25:09-02","PUCRS","MPUC","10507","S","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.)Kunth",NA,"1986","01","01","Brasil","SC","Tubarão","-49.0072222","-28.4644444","-49.0072222000","-28.4644444000",NA,NA,NA,NA,"Equipe do Projeto","2003","01","01",NA,".",NA,NA,"Commelinales",NA,"1",NA,"South America",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"491","2020-09-24 17:43:00-03","PUCRS","MPUC","13945","S","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.)Kunth",NA,"1992","11","15","Brasil","RS","Osório","-50.2694444","-29.8869444","-50.2694444000","-29.8869444000",NA,NA,NA,NA,"I.A. dos Santos",NA,NA,NA,NA,"RS 486, entre Terra de Areia e Tainhas","Vegetação ruderal (F: 77)",NA,"Commelinales",NA,"1",NA,"South America",NA,NA,NA,"Magnoliopsida",NA,NA,"200",NA,NA
"492","2019-01-17 11:25:09-02","PUCRS","MPUC","13946","S","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.)Kunth",NA,"1991","12","19","Brasil","RS","Cachoeira do Sul","-52.8938889","-30.0394444","-52.8938889000","-30.0394444000",NA,NA,NA,NA,"C. Schlindwein",NA,NA,NA,NA,"BR 290, margem da estrada",NA,NA,"Commelinales",NA,"1",NA,"South America",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"493","2019-01-17 11:25:09-02","PUCRS","MPUC","478","S","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.)Kunth",NA,"1971","01","01","Brasil","RS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"L. Borsato","1971","01","01",NA,".",NA,NA,"Commelinales",NA,"1",NA,"South America",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"494","2019-01-17 11:25:09-02","PUCRS","MPUC","7925","S","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.)Kunth","P. Brack","1989","05","21","Brasil","RS","São Nicolau","-55.2672004699707","-28.1825008392334",NA,NA,NA,NA,NA,NA,"C.S.A. Martins",NA,NA,NA,NA,"Foz do rio Ijuí",NA,NA,"Commelinales","25814","1","auto","South America",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"495","2019-01-17 11:25:09-02","PUCRS","MPUC","2252","S","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.)Kunth",NA,"1978","12","28","Brasil","RS","Taquarí","-51.8643989562988","-29.7996997833252",NA,NA,NA,NA,NA,NA,"Gastal Jr.","1997","01","01",NA,".",NA,NA,"Commelinales","21657","1","auto","South America",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"808",NA
"496","2019-01-17 11:25:09-02","PUCRS","MPUC","20087","S","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.)Kunth",NA,"1985","12","14","Brasil","RS","Uruguaiana","-57.0882987976074","-29.7546997070312",NA,NA,NA,NA,NA,NA,"A.L.S. Gonçalves",NA,NA,NA,NA,"Arroio Itapitocai","Levantamento e identificação das principais espécies de macrófitas aquáticas do Arroio Itapitocai",NA,"Commelinales","93142","1","auto","South America",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"497","2019-01-17 11:25:09-02","PUCRS","MPUC","20076","S","Plantae","Pontederiaceae","Eichhornia","azurea","Eichhornia azurea","(Sw.)Kunth",NA,"1985","10","18","Brasil","RS","Uruguaiana","-57.0882987976074","-29.7546997070312",NA,NA,NA,NA,NA,NA,"T.M.C. Santos","1985","01","01",NA,"Arroio Itapitocai","Levantamento e identificação das principais espécies de macrófitas aquáticas do Arroio Itapitocai",NA,"Commelinales","93142","1","auto","South America",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"31",NA
"498","2020-09-24 17:43:00-03","PUCRS","MPUC","2792","S","Plantae","Pontederiaceae","Heteranthera","reniformis","Heteranthera reniformis","Ruiz & Pav.",NA,"1978","12","27","Brasil","RS","Cachoeira do Sul","-52.8938889","-30.0394444","-52.8938889000","-30.0394444000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Distrito Ferreira",NA,NA,"Commelinales",NA,"1",NA,"South America",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"499","2020-09-24 17:43:00-03","PUCRS","MPUC","2789","S","Plantae","Pontederiaceae","Heteranthera","reniformis","Heteranthera reniformis","Ruiz & Pav.",NA,"1978","09","20","Brasil","RS","Cachoeira do Sul","-52.8938889","-30.0394444","-52.8938889000","-30.0394444000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Distrito Ferreira",NA,NA,"Commelinales",NA,"1",NA,"South America",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"500","2019-01-17 11:25:09-02","PUCRS","MPUC","7917","S","Plantae","Pontederiaceae","Heteranthera","reniformis","Heteranthera reniformis","Ruiz & Pav.","A.F. Bellan","1988","12","20","Brasil","SC","Campos Novos","-51.2247222","-27.4016667","-51.2247222000","-27.4016667000",NA,NA,NA,NA,"Equipe do Projeto","2008","01","01",NA,"Bom Jesus",NA,NA,"Commelinales",NA,"1",NA,"South America",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"501","2019-01-17 11:25:09-02","PUCRS","MPUC","7924","S","Plantae","Pontederiaceae","Heteranthera","reniformis","Heteranthera reniformis","Ruiz & Pav.",NA,"1988","12","13","Brasil","SC","Concórdia","-52.0277778","-27.2344444","-52.0277778000","-27.2344444000",NA,NA,NA,NA,"Gastal Jr.",NA,NA,NA,NA,"Estreito",NA,NA,"Commelinales",NA,"1",NA,"South America",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"502","2019-01-17 11:25:09-02","PUCRS","MPUC","7912","S","Plantae","Pontederiaceae","Heteranthera","reniformis","Heteranthera reniformis","Ruiz & Pav.",NA,"1989","05","25","Brasil","RS","Porto Xavier","-55.1380556","-27.9138889","-55.1380556000","-27.9138889000",NA,NA,NA,NA,"Equipe do Projeto","2005","01","01",NA,".",NA,NA,"Commelinales",NA,"1",NA,"South America",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"503","2019-01-17 11:25:09-02","PUCRS","MPUC","7931","S","Plantae","Pontederiaceae","Heteranthera","reniformis","Heteranthera reniformis","Ruiz & Pav.","A.F. Bellan","1988","12","20","Brasil","SC","Campos Novos","-51.2247222","-27.4016667","-51.2247222000","-27.4016667000",NA,NA,NA,NA,"B.E. Irgang",NA,NA,NA,NA,"Bom Jesus",NA,NA,"Commelinales",NA,"1",NA,"South America",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"504","2019-01-17 11:25:09-02","PUCRS","MPUC","7914","S","Plantae","Pontederiaceae","Heteranthera","reniformis","Heteranthera reniformis","Ruiz & Pav.",NA,"1988","03","03","Brasil","RS","Uruguaiana","-57.0880556","-29.755","-57.0880556000","-29.7550000000",NA,NA,NA,NA,"C.S.A. Martins","1997","01","01",NA,".",NA,NA,"Commelinales",NA,"4",NA,"South America",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"505","2019-01-17 11:25:09-02","PUCRS","MPUC","18375","S","Plantae","Pontederiaceae","Heteranthera","reniformis","Heteranthera reniformis","Ruiz & Pav.",NA,"1985","04","26","Brasil","RS","Uruguaiana","-57.0880556","-29.755","-57.0880556000","-29.7550000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,".",NA,NA,"Commelinales",NA,"1",NA,"South America",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"506","2019-01-17 11:25:09-02","PUCRS","MPUC","5334","S","Plantae","Pontederiaceae","Heteranthera","reniformis","Heteranthera reniformis","Ruiz & Pav.",NA,"1988","12","20","Brasil","SC","Campos Novos","-51.2247222","-27.4016667","-51.2247222000","-27.4016667000",NA,NA,NA,NA,"Equipe do Projeto","1988","01","01",NA,"Bom Jesus",NA,NA,"Commelinales",NA,"1",NA,"South America",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"507","2020-11-05 15:23:43-03","PUCRS","MPUC","7919","S","Plantae","Pontederiaceae","Heteranthera","reniformis","Heteranthera reniformis","Ruiz & Pav.",NA,"1989","05","22","Brasil","RS","Pirapó","-55.1988889","-28.0447222","-55.1988889000","-28.0447222000",NA,NA,NA,NA,"Equipe do Projeto",NA,NA,NA,NA,"foz do Rio Ijuí Mirim",NA,NA,"Commelinales",NA,"1",NA,"South America",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"508","2019-01-17 11:25:09-02","PUCRS","MPUC","712","S","Plantae","Pontederiaceae","Heteranthera","reniformis","Heteranthera reniformis","Ruiz & Pav.",NA,"1978","03","16","Brasil","RS","Farroupilha","-51.3500833","-29.2168889","-51.3500833000","-29.2168889000",NA,NA,NA,NA,"G.C. Hiltl","1978","01","01",NA,".",NA,NA,"Commelinales",NA,"1",NA,"South America",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"72",NA
"509","2019-01-17 11:25:09-02","PUCRS","MPUC","7481","S","Plantae","Pontederiaceae","Heteranthera","reniformis","Heteranthera reniformis","Ruiz & Pav.","C. Nunes","1988","12","18","Brasil","SC","Capinzal","-51.6072222","-27.3455556","-51.6072222000","-27.3455556000",NA,NA,NA,NA,"Gastal Jr.","2010","01","01",NA,"Lageado Barra Grande, Arroio Santa Cruz",NA,NA,"Commelinales",NA,"1",NA,"South America",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"510","2019-01-17 11:25:09-02","PUCRS","MPUC","14656","S","Plantae","Pontederiaceae","Heteranthera","reniformis","Heteranthera reniformis","Ruiz & Pav.",NA,"1988","02","23","Brasil","RS","Guaíba","-51.3280556","-30.1011667","-51.3280556000","-30.1011667000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Santa Rita","Lavoura",NA,"Commelinales",NA,"2",NA,"South America",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"511","2019-01-17 11:25:09-02","PUCRS","MPUC","7909","S","Plantae","Pontederiaceae","Heteranthera","reniformis","Heteranthera reniformis","Ruiz & Pav.","A.F. Bellan","1988","11","19","Brasil","SC","Campos Novos","-51.2247222","-27.4016667","-51.2247222000","-27.4016667000",NA,NA,NA,NA,"Equipe do Projeto","1997","01","01",NA,"Fazenda Aranha, eixo da Barragem de Campos Novos",NA,NA,"Commelinales",NA,"1",NA,"South America",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"512","2019-01-17 11:25:09-02","PUCRS","MPUC","20816","S","Plantae","Pontederiaceae","Heteranthera","reniformis","Heteranthera reniformis","Ruiz & Pav.","Priscila","2014","09","27","Brasil","RS","Arambaré","-51.4932583","-31.008","-51.4932583000","-31.0080000000",NA,NA,NA,NA,"P.M.A. Ferreira","2014","01","01",NA,"Margem com orientação oeste da Lagoa dos Patos","Banhado",NA,"Commelinales",NA,"1",NA,"South America",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"513","2019-01-17 11:25:09-02","PUCRS","MPUC","7916","S","Plantae","Pontederiaceae","Heteranthera","reniformis","Heteranthera reniformis","Ruiz & Pav.",NA,"1989","05","25","Brasil","RS","Porto Xavier","-55.1380556","-27.9138889","-55.1380556000","-27.9138889000",NA,NA,NA,NA,"Equipe do Projeto","2008","01","01",NA,".",NA,NA,"Commelinales",NA,"1",NA,"South America",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"514","2019-01-17 11:25:09-02","PUCRS","MPUC","7935","S","Plantae","Pontederiaceae","Heteranthera","reniformis","Heteranthera reniformis","Ruiz & Pav.",NA,"1989","05","25","Brasil","RS","Porto Xavier","-55.1380556","-27.9138889","-55.1380556000","-27.9138889000",NA,NA,NA,NA,"Equipe do Projeto",NA,NA,NA,NA,".",NA,NA,"Commelinales",NA,"1",NA,"South America",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"515","2019-01-17 11:25:09-02","PUCRS","MPUC","14659","S","Plantae","Pontederiaceae","Heteranthera","reniformis","Heteranthera reniformis","Ruiz & Pav.",NA,"2008","06","16","Brasil","RS","Uruguaiana","-57.0880556","-29.755","-57.0880556000","-29.7550000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,".","Varzea",NA,"Commelinales",NA,"2",NA,"South America",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"516","2019-01-17 11:25:09-02","PUCRS","MPUC","7933","S","Plantae","Pontederiaceae","Heteranthera","reniformis","Heteranthera reniformis","Ruiz & Pav.",NA,"1988","11","12","Brasil","SC","São João da Urtiga",NA,NA,NA,NA,NA,NA,NA,NA,"A.F. Bellan","1999","01","01",NA,".",NA,NA,"Commelinales",NA,"1",NA,"South America",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
