"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","locality","minimumElevationInMeters","maximumElevationInMeters","phylum","order","continentOcean","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","typeStatus","fieldNumber","class","individualCount","relatedCatalogItem"
"203","2019-11-21 09:59:18-03","IBt","SP","288308","S","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","Decne. & Planch.","Fiaschi, P","2002","12",NA,"Kirizawa, M; Rapini, A; Proença, SL","1995","08","23","Brasil","São Paulo","Ilhabela","-45.3499984741211","-23.7700004577637",NA,NA,"SP010728","SP010728","3197","Parque Estadual de Ilhabela, Trilha Toca da Goteira",NA,NA,NA,NA,NA,NA,NA,"23719","auto",NA,NA,NA,NA,NA
"204","2019-11-21 09:59:18-03","IBt","SP","340722","S","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","Decne. & Planch.","Nicolau, SA",NA,NA,NA,"Nicolau, SA; Espírito Santo, CE; Moraes, AL; Dias, JWD","1997","02","10","Brasil","São Paulo","Mogi das Cruzes","-46.1883010864258","-23.5228004455566",NA,NA,NA,NA,"1420","Mata de encosta próximo ao rio Tietê",NA,NA,NA,NA,NA,NA,NA,"28666","auto",NA,NA,NA,NA,NA
"205","2019-11-21 09:59:18-03","IBt","SP","277192","S","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","Decne. & Planch.","Mamede, MCH","1997",NA,NA,"Cordeiro, I; Melo, MMRF; Oliveira, RJ; Barros, M","1994","06","21","Brasil","São Paulo","Peruíbe","-46.9900016784668","-24.3199996948242",NA,NA,"SP010727","SP010727","1508","Estação Ecológica Juréia-Itatins, Guarauzinho, trilha dos Caçadores, mata pluvial tropical de encosta",NA,NA,NA,NA,NA,NA,"Arbusto ca. 1,0m alt., flores alvo esverdeadas","21922","auto",NA,NA,NA,NA,NA
"206","2019-11-21 09:59:18-03","IBt","SP","277205","S","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","Decne. & Planch.","Mamede, MCH","1997",NA,NA,"Cordeiro, I; et al.","1994","05","22","Brasil","São Paulo","Peruíbe","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,"1520","Estação Ecológica Juréia-Itatins, Trilha através do Morro do Arpoador, mata pluvial tropical de encosta",NA,NA,NA,NA,NA,NA,"Arbusto, ca. 1m alt., do interior da mata, frutos imaturos e verdes com mancha negras","21922","auto",NA,NA,NA,NA,NA
"207","2019-11-21 09:59:19-03","IBt","SP","406121","S","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","Decne. & Planch.","Nicolau, SA",NA,NA,NA,"Nicolau, SA; Costa, RA","2007","07","06","Brasil","São Paulo","Salesópolis","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,"3318","Bairros dos Freires, km 6, Usina Parque de Salesópolis, trilha ao longo da Cachoeira dos Freires",NA,NA,NA,NA,NA,NA,NA,"18032","auto",NA,NA,NA,NA,NA
"208","2019-11-21 09:59:18-03","IBt","SP","276600","S","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","Decne. & Planch.","Fiaschi, P","2002","12",NA,"Simão Bianchini, R; Shirasuna, RT; Rossi, L; Kiyama, CY","1994","09","07","Brasil","São Paulo","Salesópolis","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,"535","Estação Biológica de Boracéia, Próximo à represa do Rio Claro",NA,NA,NA,NA,NA,NA,NA,"18032","auto",NA,NA,NA,NA,NA
"209","2019-11-21 09:59:19-03","IBt","SP","45731","S","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","Decne. & Planch.","Kirizawa, M","1990","10","02","Handro, O","1937","12","22","Brasil","São Paulo","Santo André","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"s.n.","E.B. do Alto da Serra de Paranapiacaba",NA,NA,NA,NA,NA,NA,"Árvore com inflorescências pêndulas e flores alvas","27258","auto",NA,NA,NA,NA,NA
"210","2019-11-21 09:59:19-03","IBt","SP","366568","S","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","Decne. & Planch.","Kirizawa, M","2008","08","05","Kirizawa, M; Sugiyama, M","2004","01","08","Brasil","São Paulo","Santo André","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"3458","E.B. do Alto da Serra de Paranapiacaba",NA,NA,NA,NA,NA,NA,"Trilha quatro, encosta da região do caixão do padre, inflorescência com pedúnculo vináceo, carnoso, pedicelo verde vináceo, tépalas verde claras, filetes verde claros, anteras vináceas, folha verde escura, levemente bulada","27258","auto",NA,NA,NA,NA,NA
"211","2019-11-21 09:59:18-03","IBt","SP","238410","S","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","Decne. & Planch.","Kirizawa, M","2008","08","05","Kirizawa, M; Sugiyama, M","1990","03","08","Brasil","São Paulo","Santo André","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"2265","E.B. do Alto da Serra de Paranapiacaba",NA,NA,NA,NA,NA,NA,"Mata de encosta, picada dois, arvoreta delgada, +- 4,0m alt., inflorescência pendente, fruto roxo, ápice branco","27258","auto",NA,NA,NA,NA,NA
"212","2019-11-21 09:59:18-03","IBt","SP","17939","S","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","Decne. & Planch.","Kirizawa, M","2008","08","05","Usteri, A","1908","02","02","Brasil","São Paulo","Santo André","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"s.n.","E.B. do Alto da Serra de Paranapiacaba",NA,NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA
"213","2019-11-21 09:59:18-03","IBt","SP","277365","S","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","Decne. & Planch.","Kirizawa, M","2008","08","05","Sugiyama, M","1995","02","10","Brasil","São Paulo","Santo André","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"1280","E.B. do Alto da Serra de Paranapiacaba, Perto da Casa do Naturalista",NA,NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA
"214","2019-11-21 09:59:18-03","IBt","SP","288258","S","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","Decne. & Planch.","Fiaschi, P","2002","12",NA,"Kirizawa, M; Sugiyama, M; Kawasaki, ML","1995","09","25","Brasil","São Paulo","Santo André","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"3214","E.B. do Alto da Serra de Paranapiacaba, Picada 2",NA,NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA
"215","2019-11-21 09:59:19-03","IBt","SP","373209","S","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","Decne. & Planch.","Cordeiro, I","2004","12",NA,"Simão Bianchini, R; Grantsau, I; Simone, LW","2003","08","21","Brasil","São Paulo","Santo André","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"1574","Paranapiacaba, interior da mata da estrada para Taquarussú, na Trilha das Hortênsias. Próximo ao córrego",NA,NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA
"216","2019-11-21 09:59:18-03","IBt","SP","293351","S","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","Decne. & Planch.","Fiaschi, P","2002","12",NA,"Kiyama, CY; Mariano Neto, E; Sugiyama, M","1996","01","31","Brasil","São Paulo","Santo André","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"105","Trilha construída pela CESP, estrada da Torre, caminho para o Vale do Quilombo, próximo à Vila de Paranapiacaba.",NA,NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA
"217","2019-11-21 09:59:18-03","IBt","SP","291833","S","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","Decne. & Planch.","Fiaschi, P","2002","12",NA,"Sugiyama, M; Kiyama, CY; Mariano Neto, E","1996","01","31","Brasil","São Paulo","Santo André","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"1405","Trilha construída pela CESP, estrada da Torre, caminho para o Vale do Quilombo, próximo à Vila de Paranapiacaba.",NA,NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA
"218","2019-11-21 09:59:18-03","IBt","SP","246605","S","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","Decne. & Planch.","Almeida Scabbia, RJ","2009","01","23","Godoi, JV; Ferreira, S","1991","01","10","Brasil","São Paulo","São Bernardo do Campo","-46.560001373291","-23.6900005340576",NA,NA,NA,NA,"15","Parque Caminhos do Mar, Calçada do Lorena, Setor A",NA,NA,NA,NA,NA,NA,NA,"31119","auto",NA,NA,NA,NA,NA
"219","2019-11-21 09:59:19-03","IBt","SP","405939","S","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","Decne. & Planch.","Simão Bianchini, R; Capistrano, TR","2008","02","12","Shirasuna, RT; Queiroz, RT; Aragaki, S; Martins, S","2007","11","12","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"645","Lote 4, Parelheiros Rodoanel Mário Covas, Trecho Sul",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"220","2019-11-21 09:59:18-03","IBt","SP","210275","S","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","Decne. & Planch.","Fiaschi, P","2002","12",NA,"Kirizawa, M","1986","06","24","Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"1667","Estação Experimental de Ubatuba. Na picada, em direção ao espigão.",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"221","2019-11-21 09:59:19-03","IBt","SP","350249","S","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","Decne. & Planch.","Fiaschi, P","2005",NA,NA,"Fiaschi, P; Lobão, A","2001","01","20","Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,"SP010725","SP010725","566","Parque Estadual da Serra do Mar, Núcleo Picinguaba. Praia da Fazenda. Trilha para a Praia Brava da Almada. Próximo a um pequeno curso d'água.",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
