"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relationshipType","relatedCatalogItem","individualCount","fieldNumber","typeStatus"
"205","2009-07-31 05:57:00-03","MO","MOBOT","2427580","PreservedSpecimen","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H. Rob.","Sáenz, A. A.","José E. Montes","Montes 7026","1949","10","23","Argentina","Misiones","General Manuel Belgrano","San Antonio","-53.75","-26.13333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2017-07-13 05:17:00-03","MO","MOBOT","2427596","PreservedSpecimen","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H. Rob.","Sáenz, A. A.","Fernando O. Zuloaga|A. A. Sáenz|Marcelo D. Vázquez Á.","Zuloaga 708","1979","4","10","Argentina","Misiones","San Pedro","Salto del Moconá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2009-07-13 11:41:00-03","MO","MOBOT","2476776","PreservedSpecimen","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H. Rob.",NA,"Otto Zöllner","Zöllner 22030","1996",NA,NA,"Chile","Valparaiso","Valparaiso","Hacienda 7 Hermanos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2010-05-05 17:37:00-03","MO","MOBOT","3377846","PreservedSpecimen","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H. Rob.","John Pruski (MO)","Juan H. Hunziker","Hunziker 1545","1946",NA,NA,"Argentina","Buenos Aires",NA,"Arroyo Gelvez-Delta Parana",NA,NA,NA,NA,"150.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2009-12-04 16:52:00-02","MO","MOBOT","3382765","PreservedSpecimen","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H. Rob.","H. Robinson","Gert G. Hatschbach|O. V. Guimarães","Hatschbach 19314","1968","6","9","Brazil","Paraná",NA,"Foz do Chopim (mun. Laranjeiras do Sul).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2008-05-27 22:02:00-03","MO","MOBOT","954690","PreservedSpecimen","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H. Rob.","Harold Robinson (US)","Elsa M. Zardini|Leongino Guerrero","Zardini 41908","1994","12","27","Paraguay","Alto Paraná",NA,"Estancia Río Bonito: Forest II (around Río Bonito). Tall forest.","-54.80527","-25.63166",NA,NA,"60.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","982",NA
"211","2020-06-22 14:16:21-03","UNESP-IBILCE","SJRP","12401","PreservedSpecimen","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H.Rob.","G. Hatschab","Cordeiro, J.",NA,NA,NA,NA,"Brasil","Paraná","Curitiba","Parque Iguaçu","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Arbusto 1,50 m, capittulos amarelos. capoeira;",NA,NA,"Tracheophyta","Asterales","América do Sul",NA,"25180","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"212","2020-09-08 15:06:56-03","UNIOESTE","UNOP","10679","S","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H.Rob.","Benatti, V.M.N.","Benatti, V.M.N.; Conceição, L.H.S.M.; Winck, J.G.; Hentz Junior, E.J.; Conceição, L.H.S.M.; Winck, J.G.; Hentz Junior, E.J.","64","2019","10","14","Brasil","Paraná","Matelândia","ParNa Iguaçu. Borda do Parque na estrada de chão em Matelândia.","-53.876083","-25.336639","-53.876083","-25.336639",NA,NA,"Subarbusto, 1,70 m. Capítulo radiado, flores do raio com corolas brancas; anteras enegrecidas.",NA,NA,NA,NA,NA,NA,NA,NA,"2019","10","14",NA,NA,NA,NA,NA,NA
"213","2020-08-31 08:53:08-03","INPA","INPA","147854","S","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H.Rob.","Hatschbach, GG","Cordeiro, J","221","1986","03","14","Brasil","Paraná","Curutiba","Parque Iguaçu.",NA,NA,NA,NA,NA,NA,NA,"INPA0147854","INPA0147854 INPA0147854_e","Dicotyledon Asterids","Asterales","Southern America",NA,NA,NA,"1986","09",NA,NA,NA,NA,NA,NA,NA
"214","2019-05-23 11:07:57-03","UFLA","ESAL","19724","S","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H.Rob.","Mansanares, ME","Silva, AF; João Antonio Argenta; Ademir A","311/615",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Horto I, UNILAVRAS","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"arbusto; 1,5m; ;",NA,NA,NA,NA,NA,NA,NA,NA,"2019","03","29",NA,NA,NA,NA,NA,NA
"215","2019-11-07 11:43:57-03","FUVATES","HVAT","3562","PreservedSpecimen","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H.Rob.","E. Pasini","G. Nicolini","s.n.","2013","10","29","Brasil","Rio Grande do Sul","Roca Sales","Linha Bento Gonçalves, Mata Ciliar do Rio Taquari.","-51.855833","-29.238333","-51º51'21''W","-29º14'18''S",NA,NA,"Herbácea.; Interior da mata ciliar.","HVAT00003562",NA,NA,NA,NA,NA,NA,NA,"2013","10","30",NA,NA,NA,NA,NA,NA
"216","2019-11-07 11:43:57-03","FUVATES","HVAT","4877","PreservedSpecimen","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H.Rob.","E. Freitas","E. Freitas","s.n.","2013","10","25","Brasil","Rio Grande do Sul","Lajeado",NA,"-52.953889","-30.265","-52º57'14''W","-30º15'54''S",NA,NA,"Herbácea.; Mata ciliar do Rio Taquari.","HVAT00004877",NA,NA,NA,NA,NA,NA,NA,"2016","03","09",NA,NA,NA,NA,NA,NA
"217","2021-01-26 11:46:45-03","IMA","MAC","8187","PreservedSpecimen","Plantae","Asteraceae","Polymnia","connata","Polymnia connata","(Spreng.) S.F.Blake","C.L.Cristóbal","R.Vanni; et al.","2964","1991","12","18","Argentina","Corrientes","Iguazú","Parque Nacional Iguazú. 8 Km do porto das canoas. Borda do caminho, selva marginal do rio Iguazú.",NA,NA,NA,NA,NA,NA,"Planta glutinosa, com cerca de 3 m de altura; capítulos com flores linguladas brancas e tubulosas purpúras.","MAC0008187",NA,NA,NA,NA,NA,NA,NA,"1992",NA,NA,NA,NA,NA,NA,NA,NA
"218","2021-01-26 14:12:28-03","CPACT","ECT","2889","PreservedSpecimen","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H.Rob.","G.Heiden","M.G.Caxambu; E.L.Siqueira | A.R.Sozzo","7347","2016","03","31","Brasil","Paraná","Mato Rico","Estação Ecológica Municipal Juquiri.","-52.133056","-24.762778","52º7'59''W","24º45'46''S","732","732",NA,"ECT0002889","ECT0002889","Embryophyta",NA,NA,NA,NA,NA,"2017","06","06",NA,NA,NA,NA,NA,NA
"219","2020-09-12 05:00:02-03","US","US","1802859","PreservedSpecimen","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H. Rob.",NA,"Weir","505",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01748281","US01748281_01",NA,"Asterales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"220","2020-09-12 05:00:02-03","US","US","2985439","PreservedSpecimen","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H. Rob.",NA,"R. Kummrow","1298","1979","12","27","Brazil","Paraná",NA,"Parque Rio Iguacu (Mun. Curitiba)",NA,NA,NA,NA,NA,NA,NA,"US01748268","US01748268_01",NA,"Asterales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"221","2020-09-12 05:00:02-03","US","US","2269553","PreservedSpecimen","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H. Rob.",NA,"L. B. Smith & R. M. Klein","11023","1957","2","8","Brazil","Santa Catarina",NA,"Mun. Cacador-Curitibanos, 14 km southeast of Cacador on the road to Lebon Regis (47 km)",NA,NA,NA,NA,"700","900",NA,"US01748289","US01748289_01",NA,"Asterales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"222","2020-09-12 05:00:02-03","US","US","2641287","PreservedSpecimen","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H. Rob.",NA,"J. C. Lindeman & J. H. Haas","Ha 13830","1966","2","10","Brazil","Paraná",NA,"Brasiliae Australis, Uniao da Vitoria",NA,NA,NA,NA,NA,NA,NA,"US01748294","US01748294_01",NA,"Asterales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"223","2020-09-12 05:00:02-03","US","US","1930267","PreservedSpecimen","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H. Rob.",NA,"H. H. Bartlett","21385","1944","1","22","Uruguay","Rocha",NA,"Palmares de Castillos, hilly country 25 km north of Castillos",NA,NA,NA,NA,NA,NA,NA,"US01748277",NA,NA,"Asterales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"224","2020-09-12 05:00:02-03","US","US","701362","PreservedSpecimen","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H. Rob.",NA,"O. Kuntze","s.n.",NA,NA,NA,"Brazil",NA,NA,"Itatiaya",NA,NA,NA,NA,"1200",NA,NA,"US01748291","US01748291_01",NA,"Asterales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"225","2020-09-12 05:00:02-03","US","US","1934754","PreservedSpecimen","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H. Rob.",NA,"W. G. F. Herter","379","1933","12",NA,"Uruguay","Treinta y Tres",NA,"Vergara",NA,NA,NA,NA,NA,NA,NA,"US01748269",NA,NA,"Asterales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"226","2020-09-12 05:00:02-03","US","US","2916350","PreservedSpecimen","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H. Rob.",NA,"Del Puerto","2377","1963","2","17","Uruguay","Colonia",NA,"Punta Gorda",NA,NA,NA,NA,NA,NA,NA,"US01748274",NA,NA,"Asterales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"227","2020-09-12 05:00:02-03","US","US","3671887","PreservedSpecimen","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H. Rob.",NA,"G. Hatschbach, E. L. Barbosa & E. F. Costa","78957","2005","3","9","Brazil","Santa Catarina",NA,"Campos Novos do Sul (Mun. Bom Retiro)",NA,NA,NA,NA,"900",NA,NA,"US01748286","US01748286_01",NA,"Asterales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"228","2020-09-12 05:00:02-03","US","US","2269587","PreservedSpecimen","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H. Rob.",NA,"L. B. Smith & R. M. Klein","11204","1957","2","10","Brazil","Santa Catarina",NA,"Mun. Campos Novos, 33 km southeast of Campos Novos on the road to Sao Jose do Cerrito (Caru)",NA,NA,NA,NA,"700","900",NA,"US01748288","US01748288_01",NA,"Asterales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"229","2020-09-12 05:00:02-03","US","US","2923757","PreservedSpecimen","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H. Rob.",NA,"Rodriguez, --","633","1912","12",NA,"Argentina","Misiones",NA,"Santa Ana",NA,NA,NA,NA,NA,NA,NA,"US01748284",NA,NA,"Asterales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"230","2020-09-12 05:00:02-03","US","US","1547904","PreservedSpecimen","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H. Rob.",NA,"S. Venturi","8798","1929","4","12","Argentina","Tucuman",NA,"Departamento Burroyaco, Cerro de Nogalito",NA,NA,NA,NA,"1200",NA,NA,"US01748271",NA,NA,"Asterales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"231","2020-09-12 05:00:02-03","US","US","3534188","PreservedSpecimen","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H. Rob.",NA,"S. G. Beck & F. Beck","31781","2006","2","26","Bolivia","Tarija",NA,"Prov. O'Conno, 5 km arriba de el El Meson","-64.2133","-21.7517",NA,NA,"1250",NA,NA,"US01748273",NA,NA,"Asterales","South America - Neotropics",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"232","2020-09-12 05:00:02-03","US","US","1548631","PreservedSpecimen","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H. Rob.",NA,"S. Venturi","152","1919","1","24","Argentina","Tucuman",NA,"Departamento Tafi, Yerba Buena",NA,NA,NA,NA,"600",NA,NA,"US01748287",NA,NA,"Asterales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"233","2020-09-12 05:00:02-03","US","US","1930245","PreservedSpecimen","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H. Rob.",NA,"H. H. Bartlett","21260","1943","12","20","Uruguay","Colonia",NA,"Bank of Arroyo de San Juan, near mouth",NA,NA,NA,NA,NA,NA,NA,"US01748276",NA,NA,"Asterales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"234","2020-09-12 05:00:02-03","US","US","3145193","PreservedSpecimen","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H. Rob.",NA,"R. Ehrich","426","1988","2","21","Bolivia","Tarija",NA,"Provincia O'Connor, 20 km antes de Entre Rios",NA,NA,NA,NA,"1300",NA,NA,"US01748280",NA,NA,"Asterales","South America - Neotropics",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"235","2020-09-12 05:00:02-03","US","US","2565227","PreservedSpecimen","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H. Rob.",NA,"L. B. Smith & R. M. Klein","14157","1964","12","19","Brazil","Santa Catarina",NA,"Mun. Guaraciaba, Forest, Rio Liso, 13 km northwest of Sao Miguel d'Oeste","-53.57","-26.53",NA,NA,"400","600",NA,"US01748267","US01748267_01",NA,"Asterales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"236","2020-09-12 05:00:02-03","US","US","2269449","PreservedSpecimen","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H. Rob.",NA,"L. B. Smith & R. Reitz","10222","1957","1","16","Brazil","Santa Catarina",NA,"Mun. Sao Joaquim, near Mantiqueira (27 km east of Sao Joaquim)",NA,NA,NA,NA,"1100","1200",NA,"US01748293","US01748293_01",NA,"Asterales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"237","2020-09-12 05:00:02-03","US","US","3409441","PreservedSpecimen","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H. Rob.",NA,"E. M. Zardini & L. Guerrero","43810","1995","11","27","Paraguay","Alto Parana",NA,"Estancia Rio Bonito, Forest II (around Rio Bonito on eastern side of property)","-54.8047","-25.6319",NA,NA,"240",NA,NA,"US01748278","US01748278_01",NA,"Asterales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"238","2020-09-12 05:00:02-03","US","US","1159099","PreservedSpecimen","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H. Rob.",NA,"K. Fiebrig","5728","1909",NA,NA,"Paraguay","Alto Parana",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01748270","US01748270_01",NA,"Asterales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"239","2020-09-12 05:00:02-03","US","US","2920214","PreservedSpecimen","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H. Rob.",NA,"A. L. Cabrera & J. Marchionni","12815","1958","3","5","Argentina","Salta",NA,"Dep. Capital, Quebrada de San Lorenzo",NA,NA,NA,NA,"1.8",NA,NA,"US01748285",NA,NA,"Asterales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"240","2020-09-12 05:00:02-03","US","US","1906096","PreservedSpecimen","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H. Rob.",NA,"A. Krapovickas","270","1945","11","30","Argentina","Buenos Aires",NA,"Palo Blanco, Partido de La Plata",NA,NA,NA,NA,NA,NA,NA,"US01748275",NA,NA,"Asterales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"241","2020-09-12 05:00:02-03","US","US","3429090","PreservedSpecimen","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H. Rob.",NA,"T. S. Filgueiras","3605","2000","4","20","Brazil","Distrito Federal",NA,"Distrito Federal, Chacara na zona rural",NA,NA,NA,NA,NA,NA,NA,"US01748279","US01748279_01",NA,"Asterales","South America - Neotropics",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"242","2020-09-12 05:00:02-03","US","US","2923756","PreservedSpecimen","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H. Rob.",NA,"Rodriguez, --","374","1912","3","6","Argentina","Tucuman",NA,"La Criolla",NA,NA,NA,NA,"1200",NA,NA,"US01748283",NA,NA,"Asterales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"243","2020-09-12 05:00:02-03","US","US","2985521","PreservedSpecimen","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H. Rob.",NA,"G. Hatschbach & O. Guimarães","19314","1968","6","9","Brazil","Paraná",NA,"Foz do Chopim (Laranjeiras do Sul), das margens do Rio Iguacu",NA,NA,NA,NA,NA,NA,NA,"US01748292","US01748292_01",NA,"Asterales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"244","2020-09-12 05:00:02-03","US","US","2932143","PreservedSpecimen","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H. Rob.",NA,"R. Kiesling, O. Ahumada, A. G. Lopez & A. D. Rotman","s.n.",NA,NA,NA,"Argentina","Jujuy",NA,"Depto. Capital, Cno. a Chijra",NA,NA,NA,NA,"1350",NA,NA,"US01748282","US01748282_01",NA,"Asterales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"245","2020-09-12 05:00:02-03","US","US","1547903","PreservedSpecimen","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H. Rob.",NA,"S. Venturi","4121","1926","4","20","Argentina","Tucuman",NA,"Departamento Trancas, Rio de la Cuesta",NA,NA,NA,NA,"1700",NA,NA,"US01748272","US01748272_01",NA,"Asterales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"246","2020-09-12 05:00:02-03","US","US","617630","PreservedSpecimen","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H. Rob.",NA,"-. Sello","1708?",NA,NA,NA,"Brazil",NA,NA,"Brasilia",NA,NA,NA,NA,NA,NA,NA,"US01748290","US01748290_01",NA,"Asterales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"247","2019-12-09 17:29:27-03","UFPR","EFC","5711","PreservedSpecimen","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H.Rob.","Hatschbach, G.","Kuniyoshi, Y.S.; Ziller, S.R.","5824","1996","03","12","Brasil","Paraná","Pinhão","Rio Jordão","-52.0194","-25.723","-52.0194","-25.7230",NA,NA,"Herbácea, ruderal. Caminho do Salto da Tia Chica. Flores amarelas.","EFC005711",NA,NA,NA,NA,NA,NA,NA,"1996","05","27",NA,NA,NA,NA,NA,NA
"248","2019-12-09 17:29:27-03","UFPR","EFC","5366","PreservedSpecimen","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H.Rob.","Hatschbach, G.","Tiepolo, G.; Kuniyoshi, Y.S.","259","1996","02","14","Brasil","Paraná","Pinhão","Jusante do Salto do Cachorro, Rio Jordão","-51.6596984863281","-25.6956005096436",NA,NA,NA,NA,"Arbustiva, flores amarelas. 550m.","EFC005366",NA,NA,NA,NA,NA,"37408","auto","1996","03","01",NA,NA,NA,NA,NA,NA
"249","2021-03-15 18:25:35-03","USP","SPF","217458","PreservedSpecimen","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H.Rob.","Bazzano, D","Pace, MR","548","2014","11","24","Argentina","Buenos Aires","La Plata","Isla Martín García, No centro do basura","-58.252778","-34.183333","-58.252778","-34.183333","25","25","Erva ca. 1,5 m alt, flores amarelo-claro.","SPF00217458",NA,NA,NA,"Southern America",NA,NA,NA,"2014","11","24",NA,NA,NA,NA,NA,NA
"250","2019-11-13 11:16:35-03","USP","SPF","222580","PreservedSpecimen","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H.Rob.","Caxambu, MG","Caxambu, MG","2530","2009","02","27","Brasil","Paraná","Turvo","Propriedade da família Rickli.","-51.588339","-25.065294","-51.588339","-25.065294","1107","1107",NA,"SPF00222580",NA,NA,NA,NA,NA,NA,NA,"2011","04","28",NA,NA,NA,NA,NA,NA
"251","2014-04-04 18:26:38-03","PNFM","IRAI","6274","S","Plantae","Asteraceae","Polymnia","connata","Polymnia connata","(Spreng.) S.F.Blake","Cordeiro, J.","Homcznski, I.","153","2010","03","08","Brasil","Paraná","General Carneiro","Fazenda Pizzatto","-51.272194","-26.37075","-51.272194","-26.37075","1100","1100",NA,"IRAI00006274",NA,"Magnoliophyta",NA,NA,NA,NA,NA,"2011","01","01",NA,NA,NA,NA,NA,NA
"252","2019-10-07 09:11:59-03","UEFS","HUEFS","159817","PreservedSpecimen","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H.Rob.","M.Alves","Melo, E.","7875","2010","02","27","Brasil","Rio Grande do Sul","Bossoroca","Rodovia RS-168, Km 30.","-54.943333","-28.851111","54W56'36''","28S51'4''",NA,NA,"Mata na beira de estrada.","HUEFS0159817","HUEFS0159817 HUEFS0159817_e1","Angiospermae","Asterales",NA,NA,NA,NA,"2018","11",NA,"Asteranae",NA,NA,NA,NA,NA
"253","2019-10-07 09:11:59-03","UEFS","HUEFS","104564","PreservedSpecimen","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H.Rob.",NA,"Barbosa, E.","881","2004","02","20","Brasil","Paraná","Guarapuava","Rod. BR-277, Rio das Mortes.","-51.4580993652344","-25.395299911499",NA,NA,NA,NA,NA,"HUEFS0104564","HUEFS0104564","Angiospermae","Asterales",NA,NA,"53832","auto",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"254","2019-09-04 19:33:15-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Asteraceae","Polymnia","silphioides","Polymnia silphioides",NA,NA,"C. Gaudichaud","885","1833",NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"Type [status unknown]"
"255","2021-03-26 13:27:17-03","UEM","HUEM","1457","S","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H.Rob.","In Flora do Brasil","J. Cordeiro; J.M.Silva","221","1986","01","14","Brasil","Paraná","Curitiba","Parque Iguaçu, Capoeira","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Arbusto 1,5m; capitulos amarelos","HUEM000001735","HUEM000001735",NA,NA,NA,NA,"25180","auto","2021","03","08",NA,NA,NA,NA,NA,NA
"256","2020-11-12 16:58:26-03","UEL","FUEL","7250","PreservedSpecimen","Plantae","Asteraceae","Polymnia","connata","Polymnia connata","(Spreng.) S.F.Blake","Hatschbach, G","Cordeiro, J; Silva, JM","221","1986","01","14","Brasil","Paraná","Curitiba","Parque Iguaçu","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Asterales",NA,NA,"25180","auto","1986","09",NA,NA,NA,NA,NA,NA,NA
"257","2020-11-12 16:58:26-03","UEL","FUEL","7251","PreservedSpecimen","Plantae","Asteraceae","Polymnia","connata","Polymnia connata","(Spreng.) S.F.Blake","Hatschbach, G","Hatschbach, G; Manosso, A","50353","1986","02","15","Brasil","Paraná","Guarapuava","Guara","-51.4580993652344","-25.395299911499",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Asterales",NA,NA,"53832","auto","1986","09",NA,NA,NA,NA,NA,NA,NA
"258","2020-11-12 16:58:26-03","UEL","FUEL","29165","PreservedSpecimen","Plantae","Asteraceae","Polymnia","connata","Polymnia connata","(Spreng.) S.F.Blake","Dias, MC; Medri, C","Kinupp, VF; et al.","s.n.","1998","01","22","Brasil","Paraná","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Asterales",NA,NA,"21990","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA
"259","2020-11-12 16:58:29-03","UEL","FUEL","45157","PreservedSpecimen","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H.Rob.","Mondin, C","Mondin, C","2643","2002","04","06","Brasil","Rio Grande do Sul","Triunfo","Barretos, AES Florestal, na mata.","-51.7181015014648","-29.9433002471924",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Asterales",NA,NA,"41194","auto","2002","04",NA,NA,NA,NA,NA,NA,NA
