"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","day","yearIdentified","monthIdentified","dayIdentified","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","infraspecificEpithet","class","relatedCatalogItem","relationshipType","previousCatalogNumber","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber","typeStatus","sex"
"2017","2018-09-12 14:48:34-03","UNIOESTE","UNOP","2495","S","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A. St.-Hil., A. Juss. & Cambess.) Hieron. ex Niederl.","Munhoz, H.M.","Escher, A.R.; Jesus, C.S.; Souza, T.; Jesus, C.S.; Souza, T.","2015","09","Brasil","Paraná","Santa Tereza do Oeste","-54.096225","-25.218189","-54.096225","-25.218189",NA,NA,"48","19","2016","02","18","Limite Leste PN Iguaçu. APP rio Gonçalves Dias (margem esquerda). Transição FOM-FES. P06-09.","560","560","Arbórea, altura estimada: 05 m. Ramificada. CAP = (15+26+17) cm. Flores esbranquiçadas, dispostas em racemos axilares curtos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2018","2019-03-08 14:15:21-03","UNIOESTE","UNOP","9970","S","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A. St.-Hil., A. Juss. & Cambess.) Hieron. ex Niederl.","Conceição, L.H.S.M.; Brunelli, I.F.","Conceição, L.H.S.M.; Temponi, L.G.; Rauber, C.R.; Hentz Junior, E.J.; Temponi, L.G.; Rauber, C.R.; Hentz Junior, E.J.","2018","08","Brasil","Paraná","Foz do Iguaçu","-54.448472","-25.622444","-54.448472","-25.622444",NA,NA,"49","17","2018","09","04","Trilha do Poço Preto, Parque Nacional do Iguaçu",NA,NA,"Árvore ca. de 5 metros de altura, folhas membranáceas, discolores, frutos imaturos verdes e opacos, frutos maduros vermelhos e lustrosos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2019","2018-09-12 14:48:34-03","UNIOESTE","UNOP","2537","S","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A. St.-Hil., A. Juss. & Cambess.) Hieron. ex Niederl.","Franco, G.A.D.C.","Cielo-Filho, R.","2014","08","Brasil","Paraná","Medianeira","-54.238889","-25.288056","-54.238889","-25.288056",NA,NA,"1479","06","2014","08","13","Capão na beira da estrada para o Distrito Industrial, próximo ao Sítio do Sr. Angelo Baratto.","440","440","Árvore, 3, 5 m, flor creme.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020","2020-09-08 15:06:56-03","UNIOESTE","UNOP","10716","S","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A. St.-Hil., A. Juss. & Cambess.) Hieron. ex Niederl.","Conceicão, L.H.S.M.","Biral, L.; Oliveira, R.B.; Ascari, J.; Bonini; Siva, E.; Jungbluth, D.; Oliveira, R.B.; Ascari, J.; Bonini; Siva, E.; Jungbluth, D.","2017","08","Brasil","Paraná","Santa Helena","-54.352639","-22.851742","-54.352639","-22.851742",NA,NA,"1217","31","2020","05","29","Vegetação em área que precede o Refúgio Biológico de Santa Helena (Itaipu). Borda de floresta estacional semidecídua, vegetação secundária .","228","228","Arvoreta, 3,5 m de altura, folíolos membranáceos, botões, cálice e ovário verdes, estames e estigma alvos, frutos imaturos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021","2020-02-21 10:41:47-03","UNIOESTE","UNOP","5444","S","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A. St.-Hil., A. Juss. & Cambess.) Hieron. ex Niederl.","Rauber, C.R.","Temponi, L.G.; Oro, P.; Gris, D.; Oro, P.; Gris, D.","2009","08","Brasil","Paraná","Foz do Iguaçu","-54.446083","-25.62175","-54.446083","-25.62175",NA,NA,"536",NA,"2019","09","11","Parque Nacional do Iguaçu. Trilha Poço Preto.",NA,NA,"Arbusto com altura de 2m e frutos vermelhos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022","2018-09-12 14:48:34-03","UNIOESTE","UNOP","3574","S","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A. St.-Hil., A. Juss. & Cambess.) Hieron. ex Niederl.","Felitto, G.","Felitto, G.; Roher, D.; Gomes, J.A.; Nascimento, J.C.; Roher, D.; Gomes, J.A.; Nascimento, J.C.","2015","09","Brasil","Paraná","Palmital","-52.440556","-24.747222","-52.440556","-24.747222",NA,NA,"979","17","2015","09","17","PCH Cantu 2, área de supressão do futuro reservatório","410","410","Arvoreta, 4m, frutos imaturos verdes. Floresta Estacional Semidecidual.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023","2018-09-12 14:48:34-03","UNIOESTE","UNOP","6650","S","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A. St.-Hil., A. Juss. & Cambess.) Hieron. ex Niederl.","Cardozo, A.P.","Cardozo, A.P.; Marcon, T.R.; Gris, D.; Temponi, L.G.; Marcon, T.R.; Gris, D.; Temponi, L.G.","2010","07","Brasil","Paraná","Foz do Iguaçu","-54.651944","-25.994444","-54.651944","-25.994444",NA,NA,"5",NA,"2010","10",NA,"Parque Nacional do Iguaçu, próximo a antiga Fazenda Salinet, parcela 15 I 7.",NA,NA,"Arbórea com cerca de 7 m, folha membranácea, discolor, botão branco, cálice verde.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2024","2018-09-12 14:48:34-03","UNIOESTE","UNOP","2468","S","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A. St.-Hil., A. Juss. & Cambess.) Hieron. ex Niederl.","Munhoz, H.M.","Escher, A.R.; Jesus, C.S.; Souza, T.; Jesus, C.S.; Souza, T.","2015","09","Brasil","Paraná","Santa Tereza do Oeste","-54.095367","-25.218653","-54.095367","-25.218653",NA,NA,"22","19","2016","02","18","Limite Leste PN Iguaçu. APP rio Gonçalves Dias (margem esquerda). Transição FOM-FES. P05-14.","562","562","Arbórea, altura estimada: 04 m.; CAP = 15. Flores esbranquiçadas, dispostas em racemos axilares curtos. Frutos drupa globosa, imaturos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2025","2016-04-04 17:00:38-03","UNIOESTE","UNOP","1649","S","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A. St.-Hil., A. Juss. & Cambess.) Hieron. ex Niederl.","Temponi, L.G.; Borges, J.P.","Borges, J.P.; Tiscoski, T.L.; Boff, L.; Tiscoski, T.L.; Boff, L.","2012","09","Brasil","Paraná","Cascavel","-53.4552993774414","-24.9557991027832",NA,NA,NA,NA,"45","23","2013","06","06","Parque Ecológico Paulo Gorski.",NA,NA,"Arbórea, cerca de 2m. Área 2, 1045º indivíduo.","47841","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2026","2016-04-04 17:00:38-03","UNIOESTE","UNOP","1733","S","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A. St.-Hil., A. Juss. & Cambess.) Hieron. ex Niederl.","Borges, J.P.; Tiscoski, T.L.","Borges, J.P.; Tiscoski, T.L.; Tiscoski, T.L.","2012","11","Brasil","Paraná","Cascavel","-53.4552993774414","-24.9557991027832",NA,NA,NA,NA,"92","11","2013","06","07","Parque Ecológico Paulo Gorski.",NA,NA,"Arbórea. Frutos imaturos avermelhados. Área 2, 774º indivíduo.","47841","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2027","2015-10-22 10:03:27-02","UNIOESTE","UNOP","1355","S","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A. St.-Hil., A. Juss. & Cambess.) Hieron. ex Niederl.","Borges, J.P.","Borges, J. .P.; Tiscoski, T.L.; Boff, L.; Tiscoski, T.L.; Boff, L.","2012","09","Brasil","Paraná","Cascavel","-53.4552993774414","-24.9557991027832",NA,NA,NA,NA,"33","23","2013","06","06","Parque Ecológico Paulo Gorski.",NA,NA,"Arbustiva, cerca de 1,5m. Área 2, 713º indivíduo.","47841","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2028","2016-09-15 10:17:31-03","UNIOESTE","UNOP","4727","S","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A. St.-Hil., A. Juss. & Cambess.) Hieron. ex Niederl.","Snak, C.","Snak, C.; Snak, A.; Snak, J.; Snak, A.; Snak, J.","2007","09","Brasil","Paraná","Cascavel","-53.4552993774414","-24.9557991027832",NA,NA,NA,NA,"9","30","2007","10",NA,"PR-486, 11 km de Cascavel, sítio Snak.",NA,NA,"Arbórea ca. 3m alt. Lâmina levemente discolor, membranácea. Cálice verde, persistente. Fruto imaturo verde.","47841","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2029","2016-04-04 17:00:38-03","UNIOESTE","UNOP","5690","S","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A. St.-Hil., A. Juss. & Cambess.) Hieron. ex Niederl.","Neher, R.S.","Marcilio, V.; Cestaro, D.C.; Neher, R.S.; Vitor, A.C.R.; Cestaro, D.C.; Neher, R.S.; Vitor, A.C.R.","2009","09","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"11","04",NA,NA,NA,"Jardim Botânico. Floresta Ombrófila Mista.",NA,NA,"Flores unissexuada.","25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2030","2016-04-04 17:00:38-03","UNIOESTE","UNOP","1458","S","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A. St.-Hil., A. Juss. & Cambess.) Hieron. ex Niederl.","Toderke, M.L.","Buturi, C.V.; Pereira, S.F.; Alvarenga, A.M.S.B.; Pereira, S.F.; Alvarenga, A.M.S.B.","2013","10","Brasil","Paraná","Fênix","-51.9791984558105","-23.9160995483398",NA,NA,NA,NA,"80","25","2014","03","13","Parque Estadual Vila Rica do Espírito Santo",NA,NA,"Arbórea. Flores alvas.","16297","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2031","2016-04-04 17:00:38-03","UNIOESTE","UNOP","4518","S","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A. St.-Hil., A. Juss. & Cambess.) Hieron. ex Niederl.","Cordeiro, J.","Rodolfo, A.M.; Policena, A.; Weber, B.M.D.; Brocardo, C.R.; Fieker, C.Z.; Tempon; Policena, A.; Weber, B.M.D.; Brocardo, C.R.; Fieker, C.Z.; Temponi, L.G.; Cândi","2007","08","Brasil","Paraná","Foz do Iguaçu","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,"27","04","2009","03",NA,"Parque Nacional do Iguaçu. Rio Floriano.",NA,NA,"Arbusto, ca 3m alt. Lâmina foliar levemente discolor, membranácea. Cálice verde claro, corola alva.","39570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2032","2016-04-04 17:00:38-03","UNIOESTE","UNOP","6609","S","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A. St.-Hil., A. Juss. & Cambess.) Hieron. ex Niederl.","Cardozo, A.P.","Temponi, L.G.; Marcon, T.R.; Cardozo, A.P.; Marcon, T.R.; Cardozo, A.P.","2010","08","Brasil","Paraná","Foz do Iguaçu","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,"875","17","2010","09",NA,"Trilha para a Fazenda Salinet. Área das parcelas nas margens do rio Iguaçu.",NA,NA,"Arbórea, 4 m. Flores alvas.","39570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2033","2016-09-15 10:17:31-03","UNIOESTE","UNOP","3610","S","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A. St.-Hil., A. Juss. & Cambess.) Hieron. ex Niederl.","Lima, M.R.","Carneiro, J.; Lima, M.R.; Lima, M.R.","2012","09","Brasil","Paraná","Ortigueira","-50.9494018554688","-24.2082996368408",NA,NA,NA,NA,"s.n.","24",NA,NA,NA,"Margem do Rio Barra Grande",NA,NA,"Árvore, frutos amarelos.","46016","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2034","2016-04-04 17:00:38-03","UNIOESTE","UNOP","2635","S","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A. St.-Hil., A. Juss. & Cambess.) Hieron. ex Niederl.","Pereira, S.F.; Alvarenga, A.M.S.B.; Buturi, C.","Pereira, S.F.; Buturi, C.; Alvarenga, A.M.S.B.; Buturi, C.; Alvarenga, A.M.S.B.","2013","09","Brasil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"281","27","2013","10","01","Floresta ombrófila mista",NA,NA,"Árborea, ca 3 m.","12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2035","2016-04-04 17:00:38-03","UNIOESTE","UNOP","7217","S","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A. St.-Hil., A. Juss. & Cambess.) Hieron. ex Niederl.","Lautert, M.","Lautert, M.; Gris, D.; Temponi, L.G.; Gris, D.; Temponi, L.G.","2011","05","Brasil","Paraná","Santa Terezinha de Itaipu","-54.4880981445312","-25.3621997833252",NA,NA,NA,NA,"12","13","2011","08",NA,"Borda do lago da Itaipu",NA,NA,"Arbusto, 2 m. Folhas alternas trifolioladas, fruto maduro vermelho.","24409","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2036","2016-04-04 17:00:38-03","UNIOESTE","UNOP","7313","S","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A. St.-Hil., A. Juss. & Cambess.) Hieron. ex Niederl.","Temponi, L.G.","Temponi, L.G.; Marcon, T.R.; Toscan, M.A.G.; Gris, D.; Marcon, T.R.; Toscan, M.A.G.; Gris, D.","2011","11","Brasil","Paraná","Santa Terezinha de Itaipu","-54.4880981445312","-25.3621997833252",NA,NA,NA,NA,"1083","01","2011","11",NA,"Fazenda São João.",NA,NA,"Arbusto 3m. Folha discolor, membranácea. Flores alvas.","24409","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2037","2016-04-04 17:00:38-03","UNIOESTE","UNOP","7360","S","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A. St.-Hil., A. Juss. & Cambess.) Hieron. ex Niederl.","Gris, D.","Gris, D.; Temponi, L.G.; Marcon, T.R.; Toscan, M.A.G.; Fragoso, R.O.; Lautert, M; Temponi, L.G.; Marcon, T.R.; Toscan, M.A.G.; Fragoso, R.O.; Lautert, M.","2011","09","Brasil","Paraná","Santa Terezinha de Itaipu","-54.4880981445312","-25.3621997833252",NA,NA,NA,NA,"24",NA,"2012","01","25","Fazenda São José.",NA,NA,"Árvore com aproximadamente 6 metros, folhas membranáceas, alternas, compostas trifolioladas.","24409","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2038","2020-08-31 09:10:00-03","INPA","INPA","136651","S","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil.et al.) Hieron. ex Niederl.",NA,"Lisbôa, PLB","1980","02","Brasil","Pará","Tucuruí","-50.374392","-4.104597","-50.374392","-4.104597","INPA0136651","INPA0136651 INPA0136651_e","1342","01",NA,NA,NA,"Rio Tocantins, BR 422, km 45, Margem esquerda do rio Tocantins, BR 422, Km 45, antiga estrada de ferro Alcobaça",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Sapindales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2039","2020-08-31 09:09:58-03","INPA","INPA","12643","S","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil.et al.) Hieron. ex Niederl.",NA,"Lima, F","1909","06","Brasil","Maranhão",NA,"-45.282778","-4.639444","-45.282778","-4.639444","INPA0012643","INPA0012643 INPA0012643_e","s.n.","11",NA,NA,NA,"Rio Pedreiras",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Sapindales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2040","2020-08-31 09:10:00-03","INPA","INPA","132147","S","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil.et al.) Hieron. ex Niederl.",NA,"Sehnem, A","1949","09","Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,"INPA0132147","INPA0132147 INPA0132147_e","3772","01",NA,NA,NA,"São Salvador para Montenegro",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Sapindales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2041","2020-08-31 09:10:00-03","INPA","INPA","132148","S","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil.et al.) Hieron. ex Niederl.",NA,"Sehnem, A","1949","09","Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,"INPA0132148","INPA0132148 INPA0132148_e","3803","08",NA,NA,NA,"Linha de Castilhos, Montenegro",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Sapindales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2042","2020-08-31 09:10:00-03","INPA","INPA","143870","S","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil.et al.) Hieron. ex Niederl.","Acevedo-Rodríguez, P","Ferreira, CAC","1986","08","Brasil","Pará","Oriximiná","-57.216667","-0.883333","-57.216667","-0.883333","INPA0143870","INPA0143870 INPA0143870_e","8027","25","2008","08",NA,"Serra do Cachorro, Rio Cachorro, próximo à Cachoeira São Pedro (Cachoeria Alta).",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Sapindales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2043","2020-08-31 09:10:00-03","INPA","INPA","164803","S","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil.et al.) Hieron. ex Niederl.",NA,"Wasum, RA","1989","10","Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,"INPA0164803","INPA0164803 INPA0164803_e","6198","01",NA,NA,NA,"Flores da Cunha",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Sapindales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2044","2020-08-31 09:10:00-03","INPA","INPA","181335","S","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil.et al.) Hieron. ex Niederl.","Acevedo-Rodríguez, P","Daly, DC","1991","11","Brasil","Acre","Xapurí","-68.333333","-10.75","-68.333333","-10.75","INPA0181335","INPA0181335_e","7199","08","2008","08",NA,"Rio Acre. 3 hours by boat downstream from Xapuri and 1 hr walking inland from left bank.",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Sapindales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2045","2020-08-31 09:10:00-03","INPA","INPA","184741","S","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil.et al.) Hieron. ex Niederl.","Muniz, FH","Muniz, FH","1993","03","Brasil","Maranhão",NA,"-44.25","-2.5","-44.25","-2.5","INPA0184741","INPA0184741 INPA0184741_e","225","03","1993","05",NA,"Reserva Florestal do Sacavém, São Luis - Reserva Florestal do Sacavem",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Sapindales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2046","2020-08-31 09:10:00-03","INPA","INPA","240053","S","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil.et al.) Hieron. ex Niederl.","Cordeiro, M dos R.; Mitja, D","Mitja, D","2006","10","Brasil","Pará",NA,"-49.847083","-5.275833","-49.847083","-5.275833","INPA0240053","INPA0240053 INPA0240053_e","10133","24",NA,NA,NA,"Benfica, Capoeira. Estabelecimento do Sr. Hosano Alves Ferreira.",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Sapindales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2047","2020-08-31 09:10:00-03","INPA","INPA","201602","S","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil.et al.) Hieron. ex Niederl.",NA,"Miranda, IS","1997","09","Brasil","Acre","Sena Madureira","-72.8667","-8.8333","-72.8667","-8.8333","INPA0201602","INPA0201602 INPA0201602_e INPA0201602_e1","1684","12",NA,NA,NA,"Volta Grande, Volta Grande",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Sapindales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2048","2021-01-10 20:47:49-03","INPA","INPA","61874","S","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil.et al.) Hieron. ex Niederl.","Ramos, JF","Souza, JA de","1976","09","Brasil","Amazonas","Manaus","-59.966667","-2.883333","-59.966667","-2.883333","INPA0061874","INPA0061874_e INPA0061874_e1","INPA61874","28","2003","08",NA,"Reserva Florestal Adolfo Ducke, Estrada Manaus-Itacoatiara, Km 26, Reserva Florestal Ducke.",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Sapindales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2049","2020-08-31 09:10:00-03","INPA","INPA","84023","S","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil.et al.) Hieron. ex Niederl.","Silva, MG da","Silva, MG da","1978","05","Brasil","Pará","Tucuruí","-49.6725","-3.76611","-49.6725","-3.76611","INPA0084023","INPA0084023 INPA0084023_e","3569","15",NA,NA,NA,"Rio Tocatins, Vila do Repartimento, Rio Tocatins, Vila do Repartimento",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Sapindales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2050","2020-08-31 09:10:00-03","INPA","INPA","94902","S","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil.et al.) Hieron. ex Niederl.",NA,"Schinini, A","1978","10","Argentina","Corrientes","Ituzaingó",NA,NA,NA,NA,"INPA0094902","INPA0094902 INPA0094902_e","15707","04",NA,NA,NA,"Isla Apipé Grande, Panco cué",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Sapindales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2051","2020-08-31 09:10:00-03","INPA","INPA","98431","S","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil.et al.) Hieron. ex Niederl.",NA,"Schinini, A","1979","09","Argentina","San Martín","Corrientes",NA,NA,NA,NA,"INPA0098431","INPA0098431 INPA0098431_e","18440","15",NA,NA,NA,"3 Cerros, Co. Capará",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Sapindales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2052","2020-08-31 09:10:00-03","INPA","INPA","prox","S","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil.et al.) Hieron. ex Niederl.",NA,"Souza, JAN","2009","11","Brasil","Pernambuco","Igarassu","-34.99445","-7.840917","-34.99445","-7.840917","INPA000prox",NA,"550","21",NA,NA,NA,"Usina São José Piedade","117","117",NA,NA,NA,"Dicotyledon Com-Clade","Sapindales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2053","2020-08-31 09:10:00-03","INPA","INPA","224997","S","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil.et al.) Hieron. ex Niederl.","Ferrucci, MS","Silva, EA da","1986","09","Brasil","Paraná","Ibiporã","-51.0480995178223","-23.2691993713379",NA,NA,"INPA0224997","INPA0224997 INPA0224997_e","30","03","2002",NA,NA,"Sítio do Salto, beira do caminho da mata.",NA,NA,NA,"20625","auto","Dicotyledon Com-Clade","Sapindales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2054","2020-08-31 09:10:00-03","INPA","INPA","96933","S","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil.et al.) Hieron. ex Niederl.","Acevedo-Rodríguez, P","Ferreira, CAC","1980","09","Brasil","Pará","Oriximiná","-55.333333","-7.833333","-55.333333","-7.833333","INPA0096933","INPA0096933 INPA0096933_e INPA0096933_e1","2506","14","2008","08",NA,"Estrada Oriximina-Óbidos, Km 12., Estrada Oriximiná - Óbidos e estrada do BEC Km 70 próximo ao Rio Cuminá - Mirim",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Sapindales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2055","2020-08-31 09:09:58-03","INPA","INPA","117265","S","Plantae","Sapindaceae","Allophylus","edulis","Allophylus edulis","(A.St.-Hil.et al.) Hieron. ex Niederl.","Acevedo-Rodríguez, P","Daly, DC","1981","12","Brasil","Pará","Serra dos Carajás","-50.433333","-5.916667","-50.433333","-5.916667","INPA0117265","INPA0117265 INPA0117265_e INPA0117265_e1","1786","06","2005",NA,NA,"Serra dos Carajás, 20 - 25 Km NW of Serra Norte mining camp",NA,NA,NA,NA,NA,"Dicotyledon Com-Clade","Sapindales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2056","2020-09-02 18:20:50-03","MBML","MBML-HERBARIO","44548",NA,"Plantae","Sapindaceae","Allophylus","cf. edulis","Allophylus cf. edulis","(A. St.-Hil.) Radlk.",NA,"T.F. Sagrillo; C.L. Dalmonech","2011","10","Brasil","Espírito Santo","Aracruz","-40.350278","-19.911667","40W21'1","19S54'42","MBML044548",NA,"57","30",NA,NA,NA,"Picuã",NA,NA,"Botões verdes. Próximo a laje de pedras. Cipó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2057","2020-09-02 18:20:50-03","MBML","MBML-HERBARIO","44549",NA,"Plantae","Sapindaceae","Allophylus","cf. edulis","Allophylus cf. edulis","(A. St.-Hil.) Radlk.",NA,"T.F. Sagrillo; C.L. Dalmonech","2011","10","Brasil","Espírito Santo","Aracruz","-40.350278","-19.911667","40W21'1","19S54'42","MBML044549",NA,"58","30",NA,NA,NA,"Picuã",NA,NA,"Arbusto ca 2m. Rupícola. Botões verdes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
