"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","phylum","order","coordinatePrecision","individualCount","geoFlag","continentOcean","preparationType","class","relatedCatalogItem","fieldNumber","minimumDepthInMeters","maximumDepthInMeters","typeStatus","infraspecificEpithet"
"248","2020-11-04 17:28:49-03","UEM","HUEM","1625","S","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","Desf. ex Steud.",NA,"Kokubo, NT; Cordeiro; Ribas","s.n.","1989","10","05","Brasil","Paraná","Quatro Barras","Morro do Anhangava","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"HUEM000002698","HUEM000002698",NA,NA,NA,"Epífita; brácteas róseas; flor lilás",NA,NA,"17116",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2021-03-10 11:38:29-03","UNILA","EVB","3312","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.","Bettega, G.T.","Flores, V.","1","1998","11","14","Brasil","Paraná","Curitiba",NA,"-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"EVB003312","EVB003312",NA,NA,NA,NA,NA,NA,"25180",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2020-11-12 17:02:25-03","UEL","FUEL","46746","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel) L.B.Sm.","Ribas, OS","Wasum, RA","4410","2008","01","10","Brasil","Rio Grande do Sul","Mostardas","Lagoa do Tarumã, interior da mata","-50.9211006164551","-31.1068992614746",NA,NA,"10","10",NA,NA,"2009","09",NA,NA,"Tracheophyta","Poales","86098",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2020-11-12 17:02:25-03","UEL","FUEL","54994","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel) L.B.Sm.","Radtke, GM","Valduga, E","434","2012","09","08","Brasil","Rio Grande do Sul","Quaraí","Cerro do Jarau","-56.4514007568359","-30.3875007629395",NA,NA,NA,NA,"FUEL054994",NA,"2015","06","12",NA,"Tracheophyta","Poales","74636",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2020-11-12 17:02:25-03","UEL","FUEL","54477","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel) L.B.Sm.","Valduga, E","Salinas, A; Wasum, RA","s.n.","1995","08","28","Brasil","Rio Grande do Sul","Uruguaiana","Parque do Espinilho","-57.0882987976074","-29.7546997070312",NA,NA,NA,NA,"OK",NA,"2014",NA,NA,NA,"Tracheophyta","Poales","93142",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2019-11-01 15:13:21-03","UnB","UB","8984","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","Desf. ex Steud.","Miranda, ALC","Miranda, ALC","1","2000","08",NA,"Brasil","Rio Grande do Sul","Município de Viamão","Município de Viamão","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"UB0002853","UB0002853","2000","08",NA,"Muito semelhante a T. neglecta.; Epífita. Flor violácea-escuro; .","Monocotyledonae",NA,"41667",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"254","2020-08-20 14:58:51-03","UFSC","FLOR","60908","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.",NA,"Avila, J.","s.n.","2014","01","24","Brasil","Santa Catarina","Garopaba","Aldeia.","-48.6133003234863","-28.0233001708984",NA,NA,NA,NA,"FLOR0060908","FLOR0060908",NA,NA,NA,"Uso: medicinal e ornamental. Etnobotânica em comunidades quilombolas de Santa Catarina.",NA,"Poales","11115",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2021-03-04 15:41:58-03","IF","SPSF","03594","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos",NA,NA,"I.Teodoro Luiz","544","1939","01","01","Brasil","RS","Canoas",NA,"-51.1836013793945","-29.9178009033203",NA,NA,NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","Magnoliophyta","Bromeliales","8037",NA,"auto","América do Sul",NA,"Liliopsida",NA,NA,NA,NA,NA,NA
"256","2017-09-11 16:27:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Tillandsia","bicolor","Tillandsia bicolor","Brongn.",NA,"Sellow, F","2229",NA,NA,NA,"Brazil","Rio Grande do Sul",NA,"nec non in prov. Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(V. s. in herb. Berol.)",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"257","2017-09-11 16:27:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Tillandsia","bicolor","Tillandsia bicolor","Brongn.",NA,"Urville, JSCD d'","s.n.",NA,NA,NA,"Brazil","Santa Catarina",NA,"Habitat in Brasiliae australis prov. S. Catharina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"258","2017-09-11 16:27:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Tillandsia","dianthoidea","Tillandsia dianthoidea","G.Rossi",NA,"Tweedie, J","s.n.",NA,NA,NA,"?",NA,NA,"loco non indicato",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2017-09-11 16:27:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Tillandsia","dianthoidea","Tillandsia dianthoidea","G.Rossi",NA,"Lorentz, PG","1706",NA,NA,NA,"?",NA,NA,"ad flumen Cerroyo Tala",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2017-09-11 16:27:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Tillandsia","dianthoidea","Tillandsia dianthoidea","G.Rossi",NA,"Schnyder, O","2",NA,NA,NA,"Argentina",NA,NA,"prope Tucuman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"261","2017-09-11 16:27:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Tillandsia","dianthoidea","Tillandsia dianthoidea","G.Rossi",NA,"Lorentz, PG","641",NA,NA,NA,"Argentina",NA,NA,"Habitat in Americae australis republica Argentina ad Concepcion, arboribus sylvarum prope flumen Gualeguaychu innascens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"262","2017-09-11 16:27:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Tillandsia","dianthoidea","Tillandsia dianthoidea","G.Rossi",NA,"Arechavaleta, J","2613a",NA,NA,NA,"Uruguay",NA,NA,"in Uruguay prope Montevideo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A cl. Baker e Brasilia indicatur, id quod mihi adhuc vix verisimile videtur. Floret Octobri, Novembri. (V. s. in herb. Berol., Candoll., Hieron., Petrop., Turic., Vratislav.)",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"263","2017-09-11 16:27:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Tillandsia","dianthoidea","Tillandsia dianthoidea","G.Rossi",NA,"Lorentz, PG","493",NA,NA,NA,"Argentina",NA,NA,"Habitat in Americae australis republica Argentina ad Concepcion, arboribus sylvarum prope flumen Gualeguaychu innascens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"264","2017-09-11 16:27:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Tillandsia","dianthoidea","Tillandsia dianthoidea","G.Rossi",NA,"Arechavaleta, J","1091",NA,NA,NA,"Uruguay",NA,NA,"in Uruguay prope Montevideo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"265","2017-09-11 16:27:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Tillandsia","dianthoidea","Tillandsia dianthoidea","G.Rossi",NA,"Arechavaleta, J","1863",NA,NA,NA,"Uruguay",NA,NA,"in Uruguay prope Montevideo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"266","2021-02-08 12:50:46-03","UFRGS","ICN","096360","S","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.","Fernandes, I","Rossoni, MG","161","1989","09","02","Brasil","RS","Arroio do Sal","Balneário Rondinha Velha","-49.8889007568359","-29.551399230957",NA,NA,NA,NA,"ICN00030143",NA,NA,NA,NA,"Epífita.","Monocotyledon",NA,"15157",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"267","2021-02-08 12:50:46-03","UFRGS","ICN","162123","S","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.",NA,"Hagelund, K","7129","1973","09","28","Brasil","RS","Arroio dos Ratos",NA,"-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,"ICN00030119",NA,NA,NA,NA,NA,"Monocotyledon",NA,"29956",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"268","2021-02-08 12:50:46-03","UFRGS","ICN","162124","S","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.",NA,"Hagelund, K","13012","1979","08","24","Brasil","RS","Arroio dos Ratos","Fazenda Faxinal","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,"ICN00030146",NA,NA,NA,NA,NA,"Monocotyledon",NA,"29956",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"269","2021-02-08 12:50:46-03","UFRGS","ICN","162088","S","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.","Strehl, T","Hagelund, K","10478","1976","08","01","Brasil","RS","Arroio dos Ratos","Granja Faxinal","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,"ICN00030147",NA,"1994","10","14","Doação Herbário Karner Hagelund","Monocotyledon",NA,"29956",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"270","2021-02-08 12:50:46-03","UFRGS","ICN","096830","S","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.","Fernandes, I","Fernandes, I","927","1991","07","29","Brasil","RS","Bagé","Casa de Pedra","-54.1068992614746","-31.3313999176025",NA,NA,NA,NA,"ICN00030135",NA,NA,NA,NA,"Flores roxas, brácteas róseas; Epífito no topo dos rochedos.","Monocotyledon",NA,"74087",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"271","2021-02-08 12:50:46-03","UFRGS","ICN","124953","S","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.","Giongo, C","Waechter, JL; Giongo, C","239","2002","09","27","Brasil","RS","Eldorado do Sul","Estação Experimental Agronômica da UFRGS Arroio alombo","-51.6161003112793","-30.0839004516602",NA,NA,NA,NA,"ICN00030129",NA,NA,NA,NA,"Epífito em floresta de galeria","Monocotyledon",NA,"33687",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"272","2021-02-08 12:50:46-03","UFRGS","ICN","124908","S","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.","Giongo, C","Giongo, C; Knuppi, V","262","2002","08","28","Brasil","RS","Eldorado do Sul","Estação Experimental Agronômica da UFRGS Arroio dos Ratos","-51.6161003112793","-30.0839004516602",NA,NA,NA,NA,"ICN00030126",NA,NA,NA,NA,"Epífito em floresta de galeria","Monocotyledon",NA,"33687",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"273","2021-02-08 12:50:46-03","UFRGS","ICN","128859","S","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.","Paixão, B","Kinupp, VF; Florístico 2003-1, Alunos Inv","2656","2003","08","02","Brasil","RS","Encruzilhada do Sul","Fazenda XaFri Boqueirão","-52.521900177002","-30.5438995361328",NA,NA,NA,NA,"ICN00030148",NA,"2014","02","12","Erva epifítica; brácteas róseas; petálas violetas.","Monocotyledon",NA,"62084",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"274","2021-02-08 12:50:46-03","UFRGS","ICN","002215","S","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.","Maciel, CM","Schultz, AR","s.n.","1959","09","21","Brasil","RS","Guaíba",NA,"-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"ICN00030145",NA,NA,NA,NA,NA,"Monocotyledon",NA,"28343",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"275","2021-02-08 12:50:46-03","UFRGS","ICN","003988","S","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.","Ceroni, Z","Natorff, J","3988","1958","04","05","Brasil","RS","Porto Alegre",NA,"-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"ICN00030116",NA,NA,NA,NA,NA,"Monocotyledon",NA,"29946",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"276","2021-02-08 12:50:46-03","UFRGS","ICN","034546","S","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.","Longhi","Longhi; Bins, Born; Toffoli","s.n.","1977","05","20","Brasil","RS","Porto Alegre","Ilha da Casa da Pólvora","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"ICN00030111",NA,NA,NA,NA,"PLANDEL nºXXXVIII-281 UTM E 475320 N6680228","Monocotyledon",NA,"29946",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"277","2021-02-08 12:50:46-03","UFRGS","ICN","179139","S","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.","Waechter, JL; Kuhn, SA","Mariath, JEA","s.n.","2014","07","20","Brasil","RS","Porto Alegre","Ipanema","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"ICN00030151",NA,"2014","08","22","Mata Atlântica","Monocotyledon",NA,"29946",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"278","2021-02-08 12:50:46-03","UFRGS","ICN","000336","S","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.","Emrich, K","Schultz, A","336","1937","07","13","Brasil","RS","Porto Alegre","Mont'serrat","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"ICN00030141",NA,NA,NA,NA,NA,"Monocotyledon",NA,"29946",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"279","2021-02-08 12:50:46-03","UFRGS","ICN","188807","S","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.","Fagundes, NF","Fagundes, NF","2","2008","07","13","Brasil","RS","Porto Alegre","Parque Farroupilha (Redenção)","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"ICN00030130",NA,NA,NA,NA,"Epífita muito freqüente no município de Porto Alegre. Encontrada sobre uma paineira (Chorisia speciosa).; Formações florestais e áreas antropizadas.","Monocotyledon",NA,"29946",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"280","2021-02-08 12:50:46-03","UFRGS","ICN","048112","S","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.","Waechter, J L","Waechter, J L","s.n.","1980","07","27","Brasil","RS","Porto Alegre","Partenon","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"ICN00030134",NA,"1980",NA,NA,"Brácteas róseo-vivas; pétalas azuis.; Epífito na Rua Paissandu.","Monocotyledon",NA,"29946",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"281","2021-02-08 12:50:46-03","UFRGS","ICN","092639","S","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.","Strehl, T","Irgang, B; et al.","s.n.","1984","09","28","Brasil","RS","Quaraí","Cerro do Jarau.","-56.4514007568359","-30.3875007629395",NA,NA,NA,NA,"ICN00030109",NA,"1994","10","14","Epífita, flores azuis escuras.; Topo do morro","Monocotyledon",NA,"74636",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"282","2021-02-08 12:50:46-03","UFRGS","ICN","086844","S","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.","Fernandes, I","Fernandes, I","362","1987","08","14","Brasil","RS","Sapucaia do Sul","Morro Sapucaia.","-51.1483001708984","-29.8246994018555",NA,NA,"290","290","ICN00030099",NA,NA,NA,NA,"flores roxas; Sobre rocha, em paredão no alto da vertente SO.","Monocotyledon",NA,"7291",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"283","2021-02-08 12:50:46-03","UFRGS","ICN","002970","S","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.",NA,"Carmem","2970",NA,NA,NA,"Brasil","RS","Taquara","Estrada de Taquara. Parada 55 - Km 24","-50.7806015014648","-29.6506004333496",NA,NA,NA,NA,"ICN00030140",NA,NA,NA,NA,NA,"Monocotyledon",NA,"22252",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"284","2021-02-08 12:50:46-03","UFRGS","ICN","045476","S","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.","Waechter, JL","Waechter, JL","1315","1979","08","18","Brasil","RS","Torres","Faxinal","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"ICN00030096",NA,"1980",NA,NA,"Epifítica sobre figeuira( Ficus organensis); brácteas róseo purpúreas corola roxa.","Monocotyledon",NA,"20837",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"285","2021-02-08 12:50:46-03","UFRGS","ICN","042513","S","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.","Waechter, JL","Waechter, JL; Baptista, LRM","904","1978","08","18","Brasil","RS","Torres","Limoeiro.","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"ICN00030104",NA,NA,NA,NA,"Epifítica; brácteas róseas, corola roxa.","Monocotyledon",NA,"20837",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"286","2021-02-08 12:50:46-03","UFRGS","ICN","168297","S","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.","Silva Filho, PJS","Silva Filho, PJS","1104","2009","09","13","Brasil","RS","Viamão","Bairro Tarumã região de entorno do Lago Tarumã","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"ICN00030120",NA,NA,NA,NA,"Epífita com bracteas e bractéolas rosadas e pétalas azuladas","Monocotyledon",NA,"41667",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"287","2021-02-08 12:50:46-03","UFRGS","ICN","095049","S","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.","Mentz, L","Castro, LO de","s.n.","1985","08","15","Brasil","RS","Viamão","EEFV","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"ICN00030100",NA,NA,NA,NA,NA,"Monocotyledon",NA,"41667",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"288","2021-02-08 12:50:46-03","UFRGS","ICN","115404","S","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.","Breier, TB","Breier, TB","114","1997","08","29","Brasil","RS","Viamão","Fazenda Santa Fé APA do Banhado Grande","-51.0233001708984","-30.0811004638672",NA,NA,"35","35","ICN00030122",NA,NA,NA,NA,"Epífito em borda de mata seca","Monocotyledon",NA,"41667",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"289","2021-02-08 12:50:46-03","UFRGS","ICN","162121","S","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.","Strehl, T","Hagelund, K","13015","1979","08","24","Brasil","RS","Arroio dos Ratos","Fazenda Faxinal","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,"ICN00030121",NA,"1994","10","14",NA,"Monocotyledon",NA,"29956",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"290","2021-02-08 12:50:46-03","UFRGS","ICN","162122","S","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.",NA,"Hagelund, K","12702","1979","03","18","Brasil","RS","Arroio dos Ratos","Granja Faxinal","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,"ICN00030123",NA,NA,NA,NA,NA,"Monocotyledon",NA,"29956",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"291","2021-02-08 12:50:46-03","UFRGS","ICN","103797","S","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.","Fernandes, I","Fernandes, I","938","1991","08","06","Brasil","RS","Bagé","Casa de Pedra.","-54.1068992614746","-31.3313999176025",NA,NA,NA,NA,"ICN00030092",NA,NA,NA,NA,"Flores roxas, brácteas rosas.; Em paredão, topo dos rochedos.","Monocotyledon",NA,"74087",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"292","2021-02-08 12:50:46-03","UFRGS","ICN","124952","S","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.","Giongo, C","Waechter, JL; Giongo, C","238","2002","09","27","Brasil","RS","Eldorado do Sul","Estação Experimental Agronômica da UFRGS Arroio Calombo","-51.6161003112793","-30.0839004516602",NA,NA,NA,NA,"ICN00030150",NA,NA,NA,NA,"Epífito em floresta de galeria","Monocotyledon",NA,"33687",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"293","2021-02-08 12:50:46-03","UFRGS","ICN","124951","S","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.","Giongo, C","Waechter, JL; Giongo, C","237","2002","09","27","Brasil","RS","Eldorado do Sul","Estação Experimental Agronômica da UFRGS Arroio Calombo","-51.6161003112793","-30.0839004516602",NA,NA,NA,NA,"ICN00030128",NA,NA,NA,NA,"Epífito em floresta de galeria","Monocotyledon",NA,"33687",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"294","2021-02-08 12:50:46-03","UFRGS","ICN","124950","S","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.","Giongo, C","Waechter, JL; Giongo, C","236","2002","09","27","Brasil","RS","Eldorado do Sul","Estação Experimental Agronômica da UFRGS Arroio Calombo","-51.6161003112793","-30.0839004516602",NA,NA,NA,NA,"ICN00030149",NA,NA,NA,NA,"Epífito em floresta de galeria","Monocotyledon",NA,"33687",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"295","2021-02-08 12:50:46-03","UFRGS","ICN","124954","S","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.","Giongo, C","Giongo, C; Knuppi, V","257","2002","08","28","Brasil","RS","Eldorado do Sul","Estação Experimental Agronômica da UFRGS Arroio dos Ratos","-51.6161003112793","-30.0839004516602",NA,NA,NA,NA,"ICN00030131",NA,NA,NA,NA,"Epífito em floresta de galeria","Monocotyledon",NA,"33687",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"296","2021-02-08 12:50:46-03","UFRGS","ICN","064630","S","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.","Waechter, JL","Arzivenco, L","s.n.","1978","11","29","Brasil","RS","Esmeralda",NA,"-51.190299987793","-28.0536003112793",NA,NA,NA,NA,"ICN00030097",NA,"1980","09","21","Logo mato N","Monocotyledon",NA,"38649",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"297","2021-02-08 12:50:46-03","UFRGS","ICN","064610","S","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.","Waechter, JL","Arzivenco, L","132","1978","09","19","Brasil","RS","Esmeralda",NA,"-51.190299987793","-28.0536003112793",NA,NA,NA,NA,"ICN00030106",NA,"1980","09","21","Logo mato N","Monocotyledon",NA,"38649",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"298","2021-02-08 12:50:46-03","UFRGS","ICN","061819","S","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.","Waechter, J L","Sobral, M; Albuquerque, E; Paiva, M; Stehmann, J","3022","1984","08",NA,"Brasil","RS","Esmeralda","Estação Ecológica Aracuri.","-51.190299987793","-28.0536003112793",NA,NA,NA,NA,"ICN00030138",NA,"1986","11","20","Epífita em interior de mata.","Monocotyledon",NA,"38649",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"299","2021-02-08 12:50:46-03","UFRGS","ICN","050384","S","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B.Sm.","Waechter, JL","Waechter, JL","1846","1981","08","23","Brasil","RS","Esmeralda","Estação Ecológica de Aracuri.","-51.190299987793","-28.0536003112793",NA,NA,NA,NA,"ICN00030108",NA,"1981",NA,NA,"Brácteas róseo-intensas, corola roxa.; Epífita em interior de pinhal, sobre Araucaria angustifolia.","Monocotyledon",NA,"38649",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
