"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","infraspecificEpithet","class","yearIdentified","monthIdentified","relatedCatalogItem","dayIdentified","fieldNumber","individualCount","typeStatus","previousCatalogNumber","sex"
"44","2021-04-08 17:41:21-03","EAO","IAN","96158","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Pap.","Chaetocalyx","scandens","Chaetocalyx scandens pubescens","(L.) Urb.","Rudd, VE","Maguire, B; Maguire, CK","40242","1954","12","13","Southern America","Venezuela",NA,NA,"Occasional at woodland edge near Fazenda Vista Geral, Rio Cotinga. Frontier between Brazil.",NA,NA,NA,"Twining herbaceous vine. Fls.. yellow.","IAN096158",NA,"720","720",NA,NA,NA,NA,"pubescens",NA,"1958",NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-04-08 17:41:21-03","EAO","IAN","82563","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Pap.","Chaetocalyx","scandens","Chaetocalyx scandens pubescens","(L.) Urb.","Rudd, VE","Moraes, JC de","908","1953","11","13","Southern America","Brasil","Paraíba",NA,"Areia. Lugares altos, região de agreste.",NA,NA,NA,"Subarbusto volúvel.","IAN082563",NA,NA,NA,NA,NA,NA,NA,"pubescens",NA,"1958",NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-04-08 17:41:21-03","EAO","IAN","96158","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Pap.","Chaetocalyx","scandens","Chaetocalyx scandens pubescens","(L.) Urb.","Rudd, VE","Maguire, B; Maguire, CK","40242","1954","12","13","Southern America","Venezuela",NA,NA,"Occasional at woodland edge near Fazenda Vista Geral, Rio Cotinga. Frontier between Brazil.",NA,NA,NA,"Twining herbaceous vine. Fls.. yellow.","IAN096158",NA,"720","720",NA,NA,NA,NA,"pubescens",NA,"1958",NA,NA,NA,NA,NA,NA,NA,NA
"47","2013-07-03 10:54:10-03","EBDA","BAH","6708","S","Plantae",NA,NA,"Fabaceae","Chaetocalyx","scandens","Chaetocalyx scandens","(L.) Urb.","Oliveira, E.L.P.G. de","Oliveira, E.L.P.G. de","640","1985","05","30",NA,"Brasil","Bahia","Ipirá","Faz. Lagoa do Canto - Ipirá, BA.","-39.7372","-12.1583",NA,"Trepadera de flor amarela, coletada em pastagem aq Pouco frequente.",NA,NA,"220","220","44834","auto",NA,NA,NA,NA,"1986","03",NA,NA,NA,NA,NA,NA,NA
"48","2013-07-03 10:54:10-03","EBDA","BAH","3921","S","Plantae",NA,NA,"Fabaceae","Chaetocalyx","scandens","Chaetocalyx scandens pubescens","(DC.) Rudd","Oliveira, E.L.P.G. de","Oliveira, E.L.P.G. de","145","1980","04","10",NA,"Brasil","Bahia","Itaberaba","Itaberaba UEP Paraguaçu - BA.","-40.3069","-12.5275",NA,"Trepadeira de flor amarela, fruto verde, frequente, beira da estrada.",NA,NA,NA,NA,"39857","auto",NA,NA,"pubescens",NA,"1982","08",NA,NA,NA,NA,NA,NA,NA
"49","2013-07-03 10:54:10-03","EBDA","BAH","6853","S","Plantae",NA,NA,"Fabaceae","Chaetocalyx","scandens","Chaetocalyx scandens pubescens","(DC.) Rudd","L. R. Noblick","L. R. Noblick & Lemos","4147","1985","07","17",NA,"Brasil","Bahia","Serra Preta","Bahia, Serra Preta, 7Km W do Ponto de Serra preta. Faz. Santa Clara. Lat.: 12o.10'S. Long.: 39o.20'W.","-39.3317","-12.1603",NA,"Trepadeira volúvel com corolas amareladas e cálice de pelos da base glandulosos arrozeado.",NA,NA,NA,NA,"25913","auto",NA,NA,"pubescens",NA,"1985",NA,NA,NA,NA,NA,NA,NA,NA
"50","2013-07-03 10:54:10-03","EBDA","BAH","6141","S","Plantae",NA,NA,"Fabaceae","Chaetocalyx","scandens","Chaetocalyx scandens pubescens","(DC.) Rudd","Oliveira, E.L.P.G. de","Oliveira, E.L.P.G. de","770","1984","07","18",NA,"Brasil","Bahia","Ipirá","Faz. Calderão, Coração de Maria - Ipirá - Bahia.","-39.7372","-12.1583",NA,"Planta trepadeira, com flor amarelo-claro, inflorescências terminais, folhas com cinco folíolos, frutos lanceoladas. Pouco frequente. Coletada no pasto pangola.",NA,NA,NA,NA,"44834","auto",NA,NA,"pubescens",NA,"1985","01",NA,NA,NA,NA,NA,NA,NA
"51","2013-07-03 10:54:10-03","EBDA","BAH","5426","S","Plantae",NA,NA,"Fabaceae","Chaetocalyx","scandens","Chaetocalyx scandens pubescens","(DC.) Rudd","Scardino, Noblick, Paranhos, Guedes, C. Queiroz, Paganucci, Nascimento, N. Suely, Quaglia.","Go. Pedra do Cavalo","157","1980","06",NA,NA,"Brasil","Bahia","Cachoeira","Estação da EMBASA - Cachoeira - BA.","-38.9558","-12.6183",NA,"Trepadeira com flores amarelas; crescendo a margem do Paraguaçu.",NA,NA,NA,NA,"26884","auto",NA,NA,"pubescens",NA,"1980","07",NA,NA,NA,NA,NA,NA,NA
"52","2013-07-03 10:54:10-03","EBDA","BAH","6839","S","Plantae",NA,NA,"Fabaceae","Chaetocalyx","scandens","Chaetocalyx scandens pubescens","(DC.) Rudd","L. R. Noblick","L. R. Noblick & Lemos","4254","1985","08","14",NA,"Brasil","Bahia","Ipecaetá","Bahia, Ipecaetá, Fazenda Riachão, Serra Orobozinho, ca. 1Km da cidade.","-39.3075","-12.3",NA,"Trepadeira volúvel com cálice arroxeado e corola amarela. Lat.: 12o.20'S, Log.: Long.: 39o.17'W.",NA,NA,NA,NA,"14569","auto",NA,NA,"pubescens",NA,"1985",NA,NA,NA,NA,NA,NA,NA,NA
"53","2013-07-03 10:54:10-03","EBDA","BAH","7080","S","Plantae",NA,NA,"Fabaceae","Chaetocalyx","scandens","Chaetocalyx scandens pubescens","(DC.) Rudd","Oliveira, E.L.P.G. de","Bastos, B.C.","486","1984","10","04",NA,"Brasil","Bahia","Ipirá","Faz. Calderão - Ipirá - Bahia.","-39.7372","-12.1583",NA,"Planta trepadeira com flores amarelas, vagem verdes, lanceoladas; folhas compostas, pilosas, e foliolar; cálice persistente. Pouco frequente. IMPORT. PLANTA: Forrageira.",NA,NA,NA,NA,"44834","auto",NA,NA,"pubescens",NA,"1985","02",NA,NA,NA,NA,NA,NA,NA
"54","2013-07-03 10:54:10-03","EBDA","BAH","2918","S","Plantae",NA,NA,"Fabaceae","Chaetocalyx","scandens","Chaetocalyx scandens pubescens","(DC.) Rudd","Scardino, Noblick, Paranhos, Guedes, C. Queiroz, Paganucci, Nascimento, N. Suely, Quaglia.","Grupo Pedra do Cavalo","795","1980","09",NA,NA,"Brasil","Bahia","Cachoeira","Mata a Ne. Da B. Bananeiras - Cachoeira - BA.","-38.9558","-12.6183",NA,"Terpadeira sem gavinhas e glagra; folhas com cinco folíolos; flores amarelo-esverdeado, axilares e com glândulas no cálice.",NA,NA,NA,NA,"26884","auto",NA,NA,"pubescens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2013-07-03 10:54:10-03","EBDA","BAH","3672","S","Plantae",NA,NA,"Fabaceae","Chaetocalyx","scandens","Chaetocalyx scandens pubescens","(DC.) Rudd","Oliveira, E.L.P.G. de","Bastos, B.C.","182","1981","09","22",NA,"Brasil","Bahia","Itaberaba","Pasto Barreiro - Faz. Serra da Monta - Itaberaba - BA.","-40.3069","-12.5275",NA,"Trepadeira com flores amarelas, frutos maduros, muito frequente.",NA,NA,NA,NA,"39857","auto",NA,NA,"pubescens",NA,"1982","03",NA,NA,NA,NA,NA,NA,NA
"56","2013-07-03 10:54:10-03","EBDA","BAH","6140","S","Plantae",NA,NA,"Fabaceae","Chaetocalyx","scandens","Chaetocalyx scandens pubescens","(DC.) Rudd","Oliveira, E.L.P.G. de","Oliveira, E.L.P.G. de","769","1984","07","17",NA,"Brasil","Bahia","Ipirá","Faz. Queimadinha - Ipirá - Bahia. Coletada em capoeira.","-39.7372","-12.1583",NA,"Trepadeira de cor amarelo-esverdeado, inflorescências axilares, folhas com cinco folíolos. Pouco frequente.",NA,NA,NA,NA,"44834","auto",NA,NA,"pubescens",NA,"1985","01",NA,NA,NA,NA,NA,NA,NA
"57","2013-07-03 10:54:10-03","EBDA","BAH","7083","S","Plantae",NA,NA,"Fabaceae","Chaetocalyx","scandens","Chaetocalyx scandens pubescens","(DC.) Rudd","Oliveira, E.L.P.G. de","Oliveira, E.L.P.G. de","717","1984","10","04",NA,"Brasil","Bahia","Ipirá","Faz. Varzea - Ipirá - Bahia.","-39.7372","-12.1583",NA,"Planta trepadeira, com flores amarelas. Muito frequente.",NA,NA,NA,NA,"44834","auto",NA,NA,"pubescens",NA,"1985","02",NA,NA,NA,NA,NA,NA,NA
"58","2013-07-03 10:54:10-03","EBDA","BAH","3921","S","Plantae",NA,NA,"Fabaceae","Chaetocalyx","scandens","Chaetocalyx scandens pubescens","(DC.) Rudd","Oliveira, E.L.P.G. de","Oliveira, E.L.P.G. de","145","1980","04","10",NA,"Brasil","Bahia","Itaberaba","Itaberaba UEP Paraguaçu - BA.","-40.3069","-12.5275",NA,"Trepadeira de flor amarela, fruto verde, frequente, beira da estrada.",NA,NA,NA,NA,"39857","auto",NA,NA,"pubescens",NA,"1982","08",NA,NA,NA,NA,NA,NA,NA
"59","2013-07-03 10:54:10-03","EBDA","BAH","6853","S","Plantae",NA,NA,"Fabaceae","Chaetocalyx","scandens","Chaetocalyx scandens pubescens","(DC.) Rudd","L. R. Noblick","L. R. Noblick & Lemos","4147","1985","07","17",NA,"Brasil","Bahia","Serra Preta","Bahia, Serra Preta, 7Km W do Ponto de Serra preta. Faz. Santa Clara. Lat.: 12o.10'S. Long.: 39o.20'W.","-39.3317","-12.1603",NA,"Trepadeira volúvel com corolas amareladas e cálice de pelos da base glandulosos arrozeado.",NA,NA,NA,NA,"25913","auto",NA,NA,"pubescens",NA,"1985",NA,NA,NA,NA,NA,NA,NA,NA
"60","2013-07-03 10:54:10-03","EBDA","BAH","6141","S","Plantae",NA,NA,"Fabaceae","Chaetocalyx","scandens","Chaetocalyx scandens pubescens","(DC.) Rudd","Oliveira, E.L.P.G. de","Oliveira, E.L.P.G. de","770","1984","07","18",NA,"Brasil","Bahia","Ipirá","Faz. Calderão, Coração de Maria - Ipirá - Bahia.","-39.7372","-12.1583",NA,"Planta trepadeira, com flor amarelo-claro, inflorescências terminais, folhas com cinco folíolos, frutos lanceoladas. Pouco frequente. Coletada no pasto pangola.",NA,NA,NA,NA,"44834","auto",NA,NA,"pubescens",NA,"1985","01",NA,NA,NA,NA,NA,NA,NA
"61","2013-07-03 10:54:10-03","EBDA","BAH","5426","S","Plantae",NA,NA,"Fabaceae","Chaetocalyx","scandens","Chaetocalyx scandens pubescens","(DC.) Rudd","Scardino, Noblick, Paranhos, Guedes, C. Queiroz, Paganucci, Nascimento, N. Suely, Quaglia.","Go. Pedra do Cavalo","157","1980","06",NA,NA,"Brasil","Bahia","Cachoeira","Estação da EMBASA - Cachoeira - BA.","-38.9558","-12.6183",NA,"Trepadeira com flores amarelas; crescendo a margem do Paraguaçu.",NA,NA,NA,NA,"26884","auto",NA,NA,"pubescens",NA,"1980","07",NA,NA,NA,NA,NA,NA,NA
"62","2013-07-03 10:54:10-03","EBDA","BAH","6839","S","Plantae",NA,NA,"Fabaceae","Chaetocalyx","scandens","Chaetocalyx scandens pubescens","(DC.) Rudd","L. R. Noblick","L. R. Noblick & Lemos","4254","1985","08","14",NA,"Brasil","Bahia","Ipecaetá","Bahia, Ipecaetá, Fazenda Riachão, Serra Orobozinho, ca. 1Km da cidade.","-39.3075","-12.3",NA,"Trepadeira volúvel com cálice arroxeado e corola amarela. Lat.: 12o.20'S, Log.: Long.: 39o.17'W.",NA,NA,NA,NA,"14569","auto",NA,NA,"pubescens",NA,"1985",NA,NA,NA,NA,NA,NA,NA,NA
"63","2013-07-03 10:54:10-03","EBDA","BAH","7080","S","Plantae",NA,NA,"Fabaceae","Chaetocalyx","scandens","Chaetocalyx scandens pubescens","(DC.) Rudd","Oliveira, E.L.P.G. de","Bastos, B.C.","486","1984","10","04",NA,"Brasil","Bahia","Ipirá","Faz. Calderão - Ipirá - Bahia.","-39.7372","-12.1583",NA,"Planta trepadeira com flores amarelas, vagem verdes, lanceoladas; folhas compostas, pilosas, e foliolar; cálice persistente. Pouco frequente. IMPORT. PLANTA: Forrageira.",NA,NA,NA,NA,"44834","auto",NA,NA,"pubescens",NA,"1985","02",NA,NA,NA,NA,NA,NA,NA
"64","2013-07-03 10:54:10-03","EBDA","BAH","2918","S","Plantae",NA,NA,"Fabaceae","Chaetocalyx","scandens","Chaetocalyx scandens pubescens","(DC.) Rudd","Scardino, Noblick, Paranhos, Guedes, C. Queiroz, Paganucci, Nascimento, N. Suely, Quaglia.","Grupo Pedra do Cavalo","795","1980","09",NA,NA,"Brasil","Bahia","Cachoeira","Mata a Ne. Da B. Bananeiras - Cachoeira - BA.","-38.9558","-12.6183",NA,"Terpadeira sem gavinhas e glagra; folhas com cinco folíolos; flores amarelo-esverdeado, axilares e com glândulas no cálice.",NA,NA,NA,NA,"26884","auto",NA,NA,"pubescens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2013-07-03 10:54:10-03","EBDA","BAH","3672","S","Plantae",NA,NA,"Fabaceae","Chaetocalyx","scandens","Chaetocalyx scandens pubescens","(DC.) Rudd","Oliveira, E.L.P.G. de","Bastos, B.C.","182","1981","09","22",NA,"Brasil","Bahia","Itaberaba","Pasto Barreiro - Faz. Serra da Monta - Itaberaba - BA.","-40.3069","-12.5275",NA,"Trepadeira com flores amarelas, frutos maduros, muito frequente.",NA,NA,NA,NA,"39857","auto",NA,NA,"pubescens",NA,"1982","03",NA,NA,NA,NA,NA,NA,NA
"66","2013-07-03 10:54:10-03","EBDA","BAH","6140","S","Plantae",NA,NA,"Fabaceae","Chaetocalyx","scandens","Chaetocalyx scandens pubescens","(DC.) Rudd","Oliveira, E.L.P.G. de","Oliveira, E.L.P.G. de","769","1984","07","17",NA,"Brasil","Bahia","Ipirá","Faz. Queimadinha - Ipirá - Bahia. Coletada em capoeira.","-39.7372","-12.1583",NA,"Trepadeira de cor amarelo-esverdeado, inflorescências axilares, folhas com cinco folíolos. Pouco frequente.",NA,NA,NA,NA,"44834","auto",NA,NA,"pubescens",NA,"1985","01",NA,NA,NA,NA,NA,NA,NA
"67","2013-07-03 10:54:10-03","EBDA","BAH","7083","S","Plantae",NA,NA,"Fabaceae","Chaetocalyx","scandens","Chaetocalyx scandens pubescens","(DC.) Rudd","Oliveira, E.L.P.G. de","Oliveira, E.L.P.G. de","717","1984","10","04",NA,"Brasil","Bahia","Ipirá","Faz. Varzea - Ipirá - Bahia.","-39.7372","-12.1583",NA,"Planta trepadeira, com flores amarelas. Muito frequente.",NA,NA,NA,NA,"44834","auto",NA,NA,"pubescens",NA,"1985","02",NA,NA,NA,NA,NA,NA,NA
"68","2019-10-09 11:15:35-03","UFBA","ALCB","118008","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chaetocalyx","scandens","Chaetocalyx scandens","(L.) Urb.","Guedes, ML","Guedes, ML; Medeiros, A; Alunos de Microbiologia","23069","2014","11","13","Southern America","Brasil","Bahia","Itaetê","Chapada Diamantina, Próximo a entrada do Poço Encantado.","-41.623611","-13.651111",NA,"trepadeira, caule e face abaxial dos folíolos pubescentes. Flores com pétalas amarelas.","ALCB029846","ALCB029846","900","900",NA,NA,"-41.623611","-13.651111",NA,NA,"2015","01",NA,NA,NA,NA,NA,NA,NA
"69","2019-10-09 11:15:35-03","UFBA","ALCB","62953","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chaetocalyx","scandens","Chaetocalyx scandens pubescens","(DC.) Rudd","Guedes, ML","Guedes, ML; Xavier, AB; Queiroz, EP","10558","2003","08","18","Southern America","Brasil","Bahia","Cícero Dantas","Noroeste, O capitão. Caatinga com muita Candeia","-39.383333","-10.6",NA,"herbácea, com folíolos membranáceos, discolores. Cálice vináceo. Flores com pétalas amarelas.","ALCB029845","ALCB029845",NA,NA,NA,NA,"-39.383333","-10.6","pubescens",NA,"2003","09",NA,NA,NA,NA,NA,NA,NA
"70","2019-10-09 11:15:35-03","UFBA","ALCB","08160","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chaetocalyx","scandens","Chaetocalyx scandens pubescens","(DC.) Rudd",NA,"Grupo Pedra do Cavalo","795","1980","09",NA,"Southern America","Brasil","Bahia","Cachoeira","Recôncavo Sul, Mata a NE da B. Bananeiras. Vale dos rios Paraguaçu e Jacuipe","-39.083333","-12.533333",NA,"Sem gavinhas e glabra. Folhas com cinco folíolos. Flores amarelo-esverdeado, axilares e com glândulas no cálice.","ALCB029855","ALCB029855","40","40",NA,NA,"-39.083333","-12.533333","pubescens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-10-09 11:15:35-03","UFBA","ALCB","132455","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chaetocalyx","scandens","Chaetocalyx scandens pubescens","(DC.) Rudd","Guedes, ML","Guedes, ML; Gama, HC; Lopes, R","30385","2018","04","20","Southern America","Brasil","Bahia","Conceição do Coité","Serrote, Faz. do Sr. Oscar.","-39.466667","-11.933333",NA,"trepadeira. Folhas com folíolos membranáceos, vilosos. Inflorescência axilar, flores com pétalas amarelas","ALCB049179","ALCB049179",NA,NA,NA,NA,"-39.466667","-11.933333","pubescens",NA,"2018","05",NA,NA,NA,NA,NA,NA,NA
"72","2019-10-09 11:15:35-03","UFBA","ALCB","135353","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chaetocalyx","scandens","Chaetocalyx scandens","(L.) Urb.","Cardoso, D; Ramos, G","Ramos, G; Cardoso, D","85","2015","01","10","Southern America","Brasil","Bahia","Santa Teresinha","Recôncavo Sul, Serra da Jibóia","-39.5233001708984","-12.771900177002",NA,"Corola amarela; cálice verde; folíolos concolores. Ramos contorcidos.","ALCB062857",NA,NA,NA,"25196","auto",NA,NA,NA,NA,"2015","01",NA,NA,NA,NA,NA,NA,NA
"73","2019-10-09 11:15:35-03","UFBA","ALCB","116119","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chaetocalyx","scandens","Chaetocalyx scandens","(L.) Urb.","Guedes, ML; Cardoso, D","Guedes, ML; Costa, TF","22233","2014","08","14","Southern America","Brasil","Ceará","Quixadá","Subida da Serra do Estevão.","-39.140278","-4.904722",NA,"herbácea, escandente. Raque e eixo da inflorescência densamente pubescente. Folhas 5-folíolos. Inflorescência com flores e botões amarelo-esverdeados. Frutos imaturos.","ALCB029844","ALCB029844","189","189",NA,NA,"-39.140278","-4.904722",NA,NA,"2014","08",NA,NA,NA,NA,NA,NA,NA
"74","2019-10-09 11:15:35-03","UFBA","ALCB","118968","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chaetocalyx","scandens","Chaetocalyx scandens","(L.) Urb.",NA,"São-Mateus, WMB; Silva, BM; Mogni, V","239","2013","08","16","Southern America","Brasil","Bahia","Itatim",NA,"-40","-22.007778",NA,"volúvel. Flores amarelas. Frutos imaturos esverdeados.; Sobre licoramento rochoso.","ALCB029860","ALCB029860","547","547",NA,NA,"-40","-22.007778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-10-09 11:15:35-03","UFBA","ALCB","124592","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chaetocalyx","scandens","Chaetocalyx scandens","(L.) Urb.","Guedes, ML","Casaes, M; Guedes, ML","31","2016","03","27","Southern America","Brasil","Bahia","Boa Vista do Tupim","Paraguaçu, Na cidade, cultivada","-40.6","-12.5",NA,"volúvel; ramos jovens, pecíolo, raque e eixo da inflorescência pubescentes. Folhas com 5-folíoladas, folíolos membranáceos. Racemos axilares, flores com cálice 5-laciniado, pubescente com tricomas glândulas, pétalas amarelas. Frutos j","ALCB017082","ALCB017082",NA,NA,NA,NA,"-40.6","-12.5",NA,NA,"2016","06",NA,NA,NA,NA,NA,NA,NA
"76","2019-10-09 11:15:35-03","UFBA","ALCB","124957","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chaetocalyx","scandens","Chaetocalyx scandens","(L.) Urb.","Guedes, ML","Guedes, ML; Casaes, M","24620","2016","05","07","Southern America","Brasil","Bahia","Santa Teresinha","Recôncavo Sul, Margem do Rio Paraguaçu.","-39.516667","-12.766667",NA,"Trepadeira volúvel. Folhas com folíolos membranáceos. Inflorescência com flores amarelas.; próxima a Mata ciliar","ALCB019803","ALCB019803",NA,NA,NA,NA,"-39.516667","-12.766667",NA,NA,"2016","07",NA,NA,NA,NA,NA,NA,NA
"77","2019-10-09 11:15:35-03","UFBA","ALCB","128539","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chaetocalyx","scandens","Chaetocalyx scandens","(L.) Urb.","Ramos, G","Guedes, ML; Alunos de Botânica Econômica","25779","2017","04","18","Southern America","Brasil","Bahia","Capim Grosso","Próximo à cidade.","-40","-11.366667",NA,"Voluvel. Folhas alternas imparipinadas; folíolos membranáceos a papiráceos. Flores axilares, cálice tomentoso, pétalas amarelas.","ALCB045723","ALCB045723",NA,NA,NA,NA,"-40","-11.366667",NA,NA,"2017","09",NA,NA,NA,NA,NA,NA,NA
"78","2019-10-09 11:15:35-03","UFBA","ALCB","133348","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chaetocalyx","scandens","Chaetocalyx scandens","(L.) Urb.","Guedes, ML","Guedes, ML; Alunos de Botânica Econômica","30580","2018","06","28","Southern America","Brasil","Bahia","Araci","Fazenda Mulungu.","-38.955","-11.334722",NA,"trepadeira. Folhas com folíolos membranáceos, discolores, pubescentes. Inflorescência com flores amarelas.","ALCB053002","ALCB053002","257","257",NA,NA,"-38.955","-11.334722",NA,NA,"2018","10",NA,NA,NA,NA,NA,NA,NA
"79","2019-10-09 11:15:35-03","UFBA","ALCB","134445","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chaetocalyx","scandens","Chaetocalyx scandens","(L.) Urb.","Guedes, ML","Guedes, ML; Lopes, EB","31122","2018","11","17","Southern America","Brasil","Bahia","Wagner","Caminho para a cidade de Wagner.","-41.383333","-12.416667",NA,"Folhas com folíolos membranáceos, discolores, pubescentes. Flores amarelas.","ALCB059221","ALCB059221",NA,NA,NA,NA,"-41.383333","-12.416667",NA,NA,"2019","06",NA,NA,NA,NA,NA,NA,NA
"80","2019-10-09 11:15:35-03","UFBA","ALCB","128274","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chaetocalyx","scandens","Chaetocalyx scandens","(L.) Urb.","São-Mateus, WMB","São-Mateus, WMB; Catharina, U; Costa, G; Trindade, MRO","216","2012","09","13","Southern America","Brasil","Rio Grande do Norte","Maxaranguape","RN 160 ca de 7 Km para Maxaraguape.","-35.334167","-53.183333",NA,"Folíolos membranáceas e esverdeadas. Flores amarelas e cálice com tricomas glanulares. Fruto tomentosos canescentes.; Fáceis de cerrado próximo a uma lagoa temporária.","ALCB045961","ALCB045961","44","44",NA,NA,"-35.334167","-53.183333",NA,NA,"2013","09",NA,NA,NA,NA,NA,NA,NA
"81","2019-10-09 11:15:35-03","UFBA","ALCB","62861","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chaetocalyx","scandens","Chaetocalyx scandens","(L.) Urb.","Guedes, ML","Guedes, ML; Xavier, AB; Queiroz, EP","10467","2003","08","16","Southern America","Brasil","Bahia","Ribeira do Pombal","Nordeste","-38.533333","-10.833333",NA,"herbácea, ramos vilosos. Folhas com folíolos membranáceos, discolores, botões esverdeados,flores amarelas.","ALCB029842","ALCB029842",NA,NA,NA,NA,"-38.533333","-10.833333",NA,NA,"2003","09",NA,NA,NA,NA,NA,NA,NA
"82","2019-10-09 11:15:35-03","UFBA","ALCB","107531","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chaetocalyx","scandens","Chaetocalyx scandens","(L.) Urb.",NA,"Lima, JLS","231a","1985","09","04","Southern America","Brasil","Bahia","Saúde","Piemonte da Diamantina, margem da estrada próximo a Saúde","-40.666667","-11.559167",NA,NA,"ALCB029849","ALCB029849",NA,NA,NA,NA,"-40.666667","-11.559167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2019-10-09 11:15:35-03","UFBA","ALCB","15178","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chaetocalyx","scandens","Chaetocalyx scandens pubescens","(DC.) Rudd","Queiroz, LP de","s.col.","s/n",NA,NA,NA,NA,"s/localidade",NA,NA,NA,NA,NA,NA,NA,"ALCB029852","ALCB029852",NA,NA,NA,NA,NA,NA,"pubescens",NA,"2000","07",NA,NA,NA,NA,NA,NA,NA
