"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","recordNumber","minimumElevationInMeters","maximumElevationInMeters","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","typeStatus","individualCount"
"43","2021-03-15 16:37:00-03","NY","NYBG","02423494","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorfii","Abarema langsdorfii","(Benth.) Barneby & J.W.Grimes",NA,NA,NA,NA,"A. J. Júnior","2004","02","24","Brazil","Minas Gerais","Rio Preto","Serra da Caveira D`Anta, Faz. da Tiririca","-43.8278007507324","-22.0891990661621",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2685418' target='other'> <mi>dwc_moreinfo</mi></a>","NY02423494","NY02423494_01","115",NA,NA,"Magnoliophyta","Fabales","South America","sheet","20815","auto",NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","391074","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorfii","Abarema langsdorfii","(Benth.) Barneby & J.W.Grimes",NA,NA,NA,NA,"M. A. Nadruz Coelho","1991","12","16","Brazil","Rio de Janeiro","Nova Friburgo","Reserva Ecológica Municipal de Macae de Dima, Estrada p/ Hotel Faz. Sao Joao","-42.5311012268066","-22.2819004058838",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=532789' target='other'> <mi>dwc_moreinfo</mi></a>","NY00391074","NY00391074_01","721",NA,NA,"Magnoliophyta","Fabales","South America","sheet","33190","auto",NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","02486482","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorfii","Abarema langsdorfii","(Benth.) Barneby & J.W.Grimes",NA,NA,NA,NA,"R. Marquete","2006","07","06","Brazil","Rio de Janeiro","Resende","Visconde de Mauá, PARNA Itatiaia, atrás do abrigo","-44.4467010498047","-22.468900680542",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2701441' target='other'> <mi>dwc_moreinfo</mi></a>","NY02486482","NY02486482_01","4028","910",NA,"Magnoliophyta","Fabales","South America","sheet","36089","auto",NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","1801066","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorfii","Abarema langsdorfii","(Benth.) Barneby & J.W.Grimes",NA,NA,NA,NA,"J. M. A. Braga","1995","08","02","Brazil","Rio de Janeiro","Itatiaia","Parque Nacional de Itatiaia. Taquaral, trilha de Abrigo IV para o Rio Campo Belo.","-44.65833","-22.35833",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2015753' target='other'> <mi>dwc_moreinfo</mi></a>","NY01801066","NY01801066_01","2600","600",NA,"Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","02423484","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorfii","Abarema langsdorfii","(Benth.) Barneby & J.W.Grimes",NA,NA,NA,NA,"Sócrates de Andrade","1963","06","18","Brazil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia, Lote 21","-44.65833","-22.358",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2685402' target='other'> <mi>dwc_moreinfo</mi></a>","NY02423484","NY02423484_01","107",NA,NA,"Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","02423483","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorfii","Abarema langsdorfii","(Benth.) Barneby & J.W.Grimes",NA,NA,NA,NA,"Sócrates de Andrade","1963","06","18","Brazil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia, Lote 21","-44.65833","-22.358",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2685400' target='other'> <mi>dwc_moreinfo</mi></a>","NY02423483","NY02423483_01","107",NA,NA,"Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","391060","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorfii","Abarema langsdorfii","(Benth.) Barneby & J.W.Grimes","R. C. Barneby; J. W. Grimes",NA,NA,NA,"G. G. Hatschbach","1977","09","30","Brazil","Paraná","Antonina","Furna","-49.033888","-24.783051",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=532781' target='other'> <mi>dwc_moreinfo</mi></a>","NY00391060","NY00391060_01","40206",NA,NA,"Magnoliophyta","Fabales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"50","2020-11-13 09:19:40-03","UFRJ","RFA","26486","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W.Grimes","H. C. Lima",NA,NA,NA,"F. B Pereira","2001","01","13","Brasil","Rio de Janeiro","São José do Vale do Rio Preto","Sitio serra do capim","-42.876111","-22.155556","42º52'34''W","22º9'20''S","Árvore 11 m de altura, DAP 22 cm, flores brancas de odor ruim, abundante no local","RFA39400",NA,"35/63","813","813",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-11-13 09:19:40-03","UFRJ","RFA","10506","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W.Grimes","J.R.V. Iganci","2007","06","01","G.G. Hatschbach","1967","11","24","Brasil","Paraná","Paranaguá","Taboleiro do Guarani","-48.5092010498047","-25.5200004577637",NA,NA,"Árvore 12 m, tronco de 35 cm de diâmetro, estames alvos","RFA10429",NA,"17959",NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"52","2020-06-29 11:30:19-03","UFRJ","RFA","15392","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W.Grimes","J. R. V. Iganci","2007","06","01","P. Occhioni","1974","09","14","Brasil","Rio de Janeiro","Rio de Janeiro","Último Adeus, km ca. 7","-43.2075004577637","-22.9027996063232",NA,NA,"Arvoreta de 8 a 10m de altura","RFA13399",NA,"6192","800","800",NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"53","2021-04-08 17:39:26-03","EAO","IAN","105501","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W.Grimes","Lewis, GP","1998","11",NA,"Magalhães, MG","1943","01","31","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"IAN105501",NA,"5088",NA,NA,"Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-01-20 14:40:27-03","UPM","MACK","2817","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & Jme.W.Gris","R. G. B. Teixeira - Filho","2016","06","25","L. T. A. Vieira; R.G.B. Teixeira Filho, G.V. Pacheco","2016","06","20","Brasil","SP","Cotia","Usina TMB, Próximo à Reserva do Morro Grande","-23.6675","-46.919648","-23,6675","-46,919648",NA,NA,NA,"416",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2019-12-04 15:25:09-03","PUCPR","HUCP","14876","S","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W.Grimes., J.W.Grimes.","Garcia, FCP",NA,NA,NA,"Wangler, MS","1997","10","05","Brasil","Santa Catarina","Itapoá","Reserva Volta Velha, RPPN.","-48.6161003112793","-26.1168994903564",NA,NA,NA,"HUCP00014122","HUCP00014122","178",NA,NA,"Eudicotiledonea",NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA
"56","2019-12-04 15:25:14-03","PUCPR","HUCP","3493","S","Plantae","Fabaceae","Pithecellobium","langsdorffii","Pithecellobium langsdorffii","Benth.",NA,"1986","06","07","Silva, SM; Britez, RM",NA,NA,NA,"Brasil","Paraná","Paranaguá","Ilha do Mel, Reserva Biológica.","-48.5092010498047","-25.5200004577637",NA,NA,NA,"HUCP00014112","HUCP00014112","877/1056",NA,NA,"Eudicotiledonea",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"57","2019-12-04 15:25:14-03","PUCPR","HUCP","3579","S","Plantae","Fabaceae","Pithecellobium","langsdorffii","Pithecellobium langsdorffii","Benth.","Britez, RM","1987","04","25","Britez, RM",NA,NA,NA,"Brasil","Paraná","Paranaguá","Ilha do Mel, Reserva ecológica 1.","-48.5092010498047","-25.5200004577637",NA,NA,NA,"HUCP00014366","HUCP00014366","1448",NA,NA,"Eudicotiledonea",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"58","2020-02-08 09:08:30-03","NBC","NL-BOTANY","U 0272893","PreservedSpecimen","Plantae","Leguminosae-Mim.","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W.Grimes",NA,NA,NA,NA,"Reitz R; Klein RM","1956","01","01","Brazil","Santa Catarina",NA,NA,"-53.733333","-26.533333","-53.733333","-26.533333","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200272893 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0272893",NA,NA,NA,NA,NA,"Fabales","Southern America",NA,NA,NA,"Magnoliopsidae","Uw6402",NA,NA,NA
"59","2020-02-08 09:10:48-03","NBC","NL-BOTANY","L.2020860","PreservedSpecimen","Plantae","Leguminosae-Mim.","Pithecellobium","langsdorfii","Pithecellobium langsdorfii","Benth.",NA,NA,NA,NA,"Klein RM","1957","11","27","Brazil",NA,NA,"Plantas de Santa Catarina - Brasil. Sabia, Vidal Ramos. Mata. Arvore.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2020860 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2020860","NL-L2020860",NA,NA,NA,NA,"Fabales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"60","2020-02-08 09:10:48-03","NBC","NL-BOTANY","L.2020861","PreservedSpecimen","Plantae","Leguminosae-Mim.","Pithecellobium","langsdorfii","Pithecellobium langsdorfii","Benth.",NA,NA,NA,NA,"Hatschbach GG","1967","09","12","Brazil",NA,NA,"Ponta da Pita (Mun. Antonina), Parana.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2020861 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2020861","NL-L2020861",NA,NA,NA,NA,"Fabales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"61","2020-02-08 09:10:48-03","NBC","NL-BOTANY","L.2020862","PreservedSpecimen","Plantae","Leguminosae-Mim.","Pithecellobium","langsdorfii","Pithecellobium langsdorfii","Benth.",NA,NA,NA,NA,"Hatschbach GG","1967","11","24","Brazil",NA,NA,"Est. Parana (Brasil). Mun Paranagua. Taboleiro do Guarani.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2020862 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2020862","NL-L2020862",NA,NA,NA,NA,"Fabales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"62","2020-02-08 09:10:48-03","NBC","NL-BOTANY","L.2020863","PreservedSpecimen","Plantae","Leguminosae-Mim.","Pithecellobium","langsdorfii","Pithecellobium langsdorfii","Benth.",NA,NA,NA,NA,"Klein RM","1955","11","18","Brazil",NA,NA,"Plantas de Santa Catarina - Brasil. Morro da Ressaoada, Itajai. Mata. Arvore.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2020863 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2020863","NL-L2020863",NA,NA,NA,NA,"Fabales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"63","2020-02-08 09:10:48-03","NBC","NL-BOTANY","U.1260115","PreservedSpecimen","Plantae","Leguminosae-Mim.","Pithecellobium","langsdorfii","Pithecellobium langsdorfii","Benth.",NA,NA,NA,NA,"Reitz R; Klein RM","1956","10","25","Brazil",NA,NA,"Plantas de Santa Catarina-Brasil. Piloes, Palhoca.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1260115 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1260115","NL-U1260115",NA,NA,NA,NA,"Fabales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"64","2020-02-08 09:10:48-03","NBC","NL-BOTANY","U.1260116","PreservedSpecimen","Plantae","Leguminosae-Mim.","Pithecellobium","langsdorfii","Pithecellobium langsdorfii","Benth.",NA,NA,NA,NA,"Ducke A","1922","10","02","Brazil",NA,NA,"Alto da Serra, Sao Paulo.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1260116 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1260116","NL-U1260116",NA,NA,NA,NA,"Fabales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"65","2020-02-08 09:10:48-03","NBC","NL-BOTANY","U.1260117","PreservedSpecimen","Plantae","Leguminosae-Mim.","Pithecellobium","langsdorfii","Pithecellobium langsdorfii","Benth.",NA,NA,NA,NA,"Lindeman JC","1972","11","25","Brazil",NA,NA,"Brasil. Torres, parque turistico, matagal mo morrinho ao lado E da Lagoa Simao.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1260117 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1260117","NL-U1260117",NA,NA,NA,NA,"Fabales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"66","2020-02-08 09:10:48-03","NBC","NL-BOTANY","U.1260118","PreservedSpecimen","Plantae","Leguminosae-Mim.","Pithecellobium","langsdorfii","Pithecellobium langsdorfii","Benth.",NA,NA,NA,NA,"Vianna EC","1969","11","22","Brazil",NA,NA,"Brasil Terres-RGS.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1260118 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1260118","NL-U1260118",NA,NA,NA,NA,"Fabales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"67","2020-02-08 09:10:48-03","NBC","NL-BOTANY","U.1260119","PreservedSpecimen","Plantae","Leguminosae-Mim.","Pithecellobium","langsdorfii","Pithecellobium langsdorfii","Benth.",NA,NA,NA,NA,"Lindeman JC; Haas JH de","1967","01","02","Brazil",NA,NA,"Flora Brasilae Australis. Est. Parana. Behind Pontal do Sul. Restinga.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1260119 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1260119","NL-U1260119",NA,NA,NA,NA,"Fabales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"68","2020-02-08 09:10:48-03","NBC","NL-BOTANY","WAG.1709295","PreservedSpecimen","Plantae","Leguminosae-Mim.","Pithecellobium","langsdorfii","Pithecellobium langsdorfii","Benth.",NA,NA,NA,NA,"Hatschbach GG","1965","11","03","Brazil",NA,NA,"Est. Parana. Mun. Paranagua. Ponta do Sul.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1709295 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1709295","NL-WAG1709295",NA,NA,NA,NA,"Fabales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"69","2020-11-04 11:08:10-03","ESALQ","ESA","80688","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & Benth.","Rodrigues, R.R.",NA,NA,NA,"Udulutsch, R.G.; Berndt, A.; Giannotti, M.; Muniz, M.R.A.; Botrel, R.T.; Vieira, S.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Franco, G.C.; Forster, W.; Ivanauskas, N.M.","2002","04","20","Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual de Carlos Botelho, Núcleo S.M.Arcanjo. Floresta Estacional Semidecidual/Floresta Ombrófila Densa Montana.Coleta em borda da mata.",NA,"-240.675","-47,968,889","-240,675","Árvore, ca. de 10m de altura. Frutos secos de coloração marrom que já dispersaram as sementes.","ESA080688","ESA080688","553.0",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-11-04 11:08:10-03","ESALQ","ESA","29402","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W.Grimes","Ivanauskas, N.M.",NA,NA,NA,"Ivanauskas, N.M. et al.","1995","01","01","Brasil","São Paulo","Pariquera-Açu","Estação Experimental do Instituto Agronômico de Campinas.",NA,"-24.6","-47,866,667","-24.6",NA,"ESA029402","ESA029402","957.0",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-11-04 11:08:10-03","ESALQ","ESA","15366","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W.Grimes","Leoni, L.S.","1994","04","27","Leoni, L.S.","1994","04","13","Brasil","Minas Gerais","Araponga",NA,"-42.5208015441895","-20.6667003631592",NA,NA,NA,"ESA015366","ESA015366","2523.0",NA,NA,"Magnoliophyta",NA,NA,NA,"16385","auto",NA,NA,NA,NA,NA
"72","2020-11-04 11:08:10-03","ESALQ","ESA","66146","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W.Grimes","Barneby, R.","1999","01","01","Silva, J.M. ; Cruz, J.M.","1998","12","01","Brasil","Paraná","Guaratuba",NA,"-48.5746994018555","-25.8827991485596",NA,NA,NA,"ESA066146","ESA066146","2684.0",NA,NA,"Magnoliophyta",NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA
"73","2020-11-04 11:08:10-03","ESALQ","ESA","67376","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii",NA,NA,NA,NA,NA,"Silva, J.M. ; Abe, L.M.","1998","11","10","Brasil","Paraná","Tunas do Paraná",NA,"-49.0858001708984","-24.9743995666504",NA,NA,NA,"ESA067376","ESA067376","2605.0",NA,NA,"Magnoliophyta",NA,NA,NA,"41885","auto",NA,NA,NA,NA,NA
"74","2020-11-04 11:08:10-03","ESALQ","ESA","114259","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii",NA,"Morim, M.P.","2003",NA,NA,"Braga, J.M.A.","1995","11","21","Brasil","Rio de Janeiro","Itatiaia",NA,"-44.5633010864258","-22.4960994720459",NA,NA,NA,"ESA114259","ESA114259","2984.0",NA,NA,"Magnoliophyta",NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA
"75","2020-11-04 11:08:10-03","ESALQ","ESA","109291","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii",NA,NA,NA,NA,NA,"Sampaio, D.",NA,NA,NA,"Brasil","São Paulo","Cananéia",NA,"-47.9199981689453","-25.0100002288818",NA,NA,NA,"ESA109291","ESA109291","108.0",NA,NA,"Magnoliophyta",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"76","2020-11-04 11:08:10-03","ESALQ","ESA","106123","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii",NA,NA,NA,NA,NA,"Sampaio, D.","1905","06","26","Brasil","São Paulo","Cananéia",NA,"-47.9199981689453","-25.0100002288818",NA,NA,NA,"ESA106123","ESA106123","27.0",NA,NA,"Magnoliophyta",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"77","2020-11-04 11:08:10-03","ESALQ","ESA","51232","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii",NA,"Coelho, R.L.G.",NA,NA,NA,"Coelho, R.L.G. et al.","2005","04","03","Brasil","São Paulo","Cananéia",NA,"-47.9199981689453","-25.0100002288818",NA,NA,NA,"ESA051232","ESA051232","55.0",NA,NA,"Magnoliophyta",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"78","2020-11-04 11:08:10-03","ESALQ","ESA","24093","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii",NA,NA,NA,NA,NA,"Fernandes, G.D. et al.","1995","02","15","Brasil","São Paulo","Iguape",NA,"-47.5499992370605","-24.7000007629395",NA,NA,NA,"ESA024093",NA,"33455.0",NA,NA,"Magnoliophyta",NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA
"79","2020-11-04 11:08:10-03","ESALQ","ESA","6667","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii",NA,NA,NA,NA,NA,"Moraes, P.L.R.","1990","11","04","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,"ESA006667","ESA006667","319.0",NA,NA,"Magnoliophyta",NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA
"80","2020-11-04 11:08:10-03","ESALQ","ESA","80689","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & Benth.","Ivanauskas, N.M.",NA,NA,NA,"Bortoleto, S.; Araújo, A.O.; Freire, R.A.P.; Capretz, R.L.;Castellen, M.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Franco, G.C.; Forster, W.; Ivanauskas, N.M.","2002","04","22","Brasil","São Paulo","São Miguel Arcanjo.","Parque Estadual Carlos Botelho, Núcleo S.M.Arcanjo. Floresta Estacional Semidecidual/ Floresta Ombrófila Densa Montana.Trilha do Rio Taquaral. Beira da Trilha.","-47.9900016784668","-23.8700008392334","-47,993,333","-24,053,889","Árvore de 10m de altura. Fruto maduro negro.","ESA080689","ESA080689","77.0",NA,NA,"Magnoliophyta",NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA
"81","2020-11-04 11:10:13-03","ESALQ","ESA","39744","PreservedSpecimen","Plantae","Fabaceae","Pithecellobium","langsdorffii","Pithecellobium langsdorffii","Benth.",NA,"1992","08","12","Soares, A.",NA,NA,NA,"Brasil","Paraná","Paranaguá",NA,"-48.5092010498047","-25.5200004577637",NA,NA,NA,"ESA039744","ESA039744","17.0",NA,NA,"Magnoliophyta",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"82","2021-01-14 15:28:11-03","MN","R","102905","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W. Grimes","Soares, M.V.B","2014","07","28","Smith, L.B.; Reitz, R.","1952","02","21","Brasil","Paraná","Guaratuba",NA,"-48.6","-25.9","48°36'W","25°54'S",NA,"R010002437",NA,"5741",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-01-15 14:41:37-03","MN","R","3187","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W. Grimes","Ducke, W.A.","1931",NA,NA,"Andrade, N.",NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"R010002434",NA,"I - 62",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-03-31 13:38:09-03","MN","R","67711","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W. Grimes","Iganci, J.R.V.","2008","07","16","Sampaio, A.J.","1934","02","12","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"Jardim Botânico de Belo Horizonte","R010001924",NA,"7025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-03-31 13:38:09-03","MN","R","69237","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W. Grimes","Iganci, J.R.V.","2008","07","16","Saldanha da Gama, J.","1883",NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"Gabinete de Botânica da Escola Polytechnica","R010001939,R010001940",NA,"6845",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
