"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","infraspecificEpithet","typeStatus","previousCatalogNumber"
"49","2020-02-08 09:03:04-03","NBC","NL-BOTANY","L.2399535","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino",NA,NA,NA,NA,"Reitz R; Klein RM",NA,"1959","03","14","Brazil",NA,NA,"SANTA CATARINA,. Rio do Sul.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2399535 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2399535","NL-L2399535",NA,"Ericales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"50","2020-02-08 09:03:04-03","NBC","NL-BOTANY","L.2399536","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino",NA,NA,NA,NA,"Pedersen TM",NA,"1974","04","10","Brazil",NA,NA,"São Paulo, mun. Peruibe: Peruibe woodland by a little stream.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2399536 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2399536","NL-L2399536",NA,"Ericales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"51","2020-02-08 09:03:04-03","NBC","NL-BOTANY","L.2399537","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino",NA,NA,NA,NA,"Hatschbach GG",NA,"1967","04","13","Brazil",NA,NA,"Est. Paraná, Mun. Guaraqueçaba, Serrinha.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2399537 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2399537","NL-L2399537",NA,"Ericales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"52","2020-02-08 09:03:04-03","NBC","NL-BOTANY","L.2399538","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino",NA,NA,NA,NA,"Reitz R; Klein RM",NA,"1958","10","24","Brazil",NA,NA,"Plantas de Santa Catarina, Novo Horizonte, Lauro Müller.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2399538 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2399538","NL-L2399538",NA,"Ericales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"53","2020-02-08 09:03:04-03","NBC","NL-BOTANY","U 0053548","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino",NA,NA,NA,NA,"Hatschbach GG; Lindeman JC; Horreüs de Haas R",NA,NA,NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200053548 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0053548",NA,NA,"Ericales","Southern America",NA,NA,NA,"Magnoliopsidae","Uw 14342",NA,NA,NA,NA,NA
"54","2020-02-08 09:03:04-03","NBC","NL-BOTANY","U 0287075","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino",NA,NA,NA,NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,NA,"Brazil","Paraná",NA,"Serro do Mar Bela Vista",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200287075 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0287075",NA,NA,"Ericales","Southern America",NA,NA,NA,"Magnoliopsidae","Uw12624",NA,NA,NA,NA,NA
"55","2020-02-08 09:03:04-03","NBC","NL-BOTANY","U 0287195","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino",NA,NA,NA,NA,"Hatschbach GG; Lindeman JC; Horreüs de Haas R",NA,NA,NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200287195 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0287195",NA,NA,"Ericales","Southern America",NA,NA,NA,"Magnoliopsidae","Uw14342",NA,NA,NA,NA,NA
"56","2020-02-08 09:03:04-03","NBC","NL-BOTANY","U.1383724","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino",NA,NA,NA,NA,"Reitz R; Klein RM",NA,"1959","03","14","Brazil",NA,NA,"Santa Catarina, Rio do Sul.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1383724 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1383724","NL-U1383724",NA,"Ericales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"57","2020-02-08 09:03:04-03","NBC","NL-BOTANY","U.1383725","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino",NA,NA,NA,NA,"Lindeman JC; Haas JH de",NA,"1966","08","12","Brazil",NA,NA,"Est. Paraná. Creek forest in V-shaped valley ca. 10km W of Cêrro Azul.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1383725 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1383725","NL-U1383725",NA,"Ericales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"58","2020-02-08 09:03:04-03","NBC","NL-BOTANY","U.1383726","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino",NA,NA,NA,NA,"Lindeman JC; Haas JH de",NA,"1966","01","18","Brazil",NA,NA,"Est. Paraná. In forest near small dam in creek for Water Supply above Antonina.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1383726 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1383726","NL-U1383726",NA,"Ericales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"59","2020-02-08 09:03:04-03","NBC","NL-BOTANY","U.1383727","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino",NA,NA,NA,NA,"Tessmann G",NA,"1937","03","22","Brazil",NA,NA,"Nord-Paraná: Gebiet des Mittleren Ivahy; ca 700m ü. M.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1383727 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1383727","NL-U1383727",NA,"Ericales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"60","2020-02-08 09:03:04-03","NBC","NL-BOTANY","U.1383729","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino",NA,NA,NA,NA,"Rauscher I",NA,"1990","05","16","Brazil",NA,NA,"Sate Paraná, Prov. ponta Grossa, Mun. Vila Velha, Parque Nacional de Vila Velha.","-50","-25.166667","-50.0","-25.166667",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1383729 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1383729","NL-U1383729",NA,"Ericales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"61","2020-02-08 09:03:04-03","NBC","NL-BOTANY","U.1383730","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino",NA,NA,NA,NA,"Reitz R",NA,"1953","04","18","Brazil",NA,NA,"Santa Catarina. Mata Azambuja, Brusque.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1383730 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1383730","NL-U1383730",NA,"Ericales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"62","2020-02-08 09:03:04-03","NBC","NL-BOTANY","U.1383731","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino",NA,NA,NA,NA,"Valls JFM; Irgang BE",NA,"1972","05","18","Brazil",NA,NA,"Pôrto Alegre. Osorio-Parque Historico General Osorio.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1383731 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1383731","NL-U1383731",NA,"Ericales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"63","2020-02-08 09:03:04-03","NBC","NL-BOTANY","U.1383732","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino",NA,NA,NA,NA,"Lindeman JC; Haas JH de",NA,"1967","07","20","Brazil",NA,NA,"Est Paraná. In restinga forest along road Guaratuba-Garuva.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1383732 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1383732","NL-U1383732",NA,"Ericales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"64","2020-11-04 11:13:12-03","ESALQ","ESA","80449","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","dasyantha","Marcgravia dasyantha","Gilg","Smith, S.F.",NA,NA,NA,"Hatschbach, G. ; Kummrow, R.","49669.0","1985","09","14","Brasil","Minas Gerais","Gouveia",NA,"-43.7407989501953","-18.4543991088867",NA,NA,NA,NA,"Campo rupestre; margem do córrego.","ESA080449",NA,"Magnoliophyta",NA,NA,NA,"37970","auto",NA,NA,NA,NA,NA,NA,NA
"65","2020-11-04 11:13:12-03","ESALQ","ESA","79104","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delp.","Souza, V.C. & Passold, A.",NA,NA,NA,"Forster, W.; Batista, F.R.Q.; Micheletto, F.; Liesenfeld, M.V.A.; San Martin-Gajardo, I.; Peroni, N.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.","509.0","2000","04","23","Brasil","São Paulo","São Sebastião","Praia da Baleia, Rua Olavo Pazzanesi, 100 m da antiga Rio - Santos, remanescente margeando loteamentos. Interior de Caxetal com perturbação.","-45.39","-23.46","-45.39","-23.46","10","10","Epífita. Frutos verdes imaturos a 3m","ESA079104",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-11-04 11:13:12-03","ESALQ","ESA","68367","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delp.","Souza, V.C.; Passold, A.; Matteo, B.C.; Buch, V.",NA,NA,NA,"Forster, W.; Passold, A.J.; Matteo, B.C.; Silva, L.N.; Fonseca, M.G.; Giarola, N.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.","489.0","2000","04","21","Brasil","São Paulo","São Sebastião","Parque Estadual da Serra do Mar, Cachoeira do Sítio Urucurana, Trilha do Escorrega, à margens do Rio Una. Floresta Ombrófila Densa. Área aberta, margem da cachoeira.","-454.229","-234.243","-454,229","-234,243",NA,NA,"Epífita a 2m alt. Botões verdes","ESA068367",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-11-04 11:13:12-03","ESALQ","ESA","85209","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delp.","Laurito, S.F.",NA,NA,NA,"Pavão, O.C. et al.",NA,"1999","02","25","Brasil","Paraná","Mauá da Serra",NA,"-51.2294006347656","-23.9013996124268",NA,NA,NA,NA,NA,"ESA085209",NA,"Magnoliophyta",NA,NA,NA,"16036","auto",NA,NA,NA,NA,NA,NA,NA
"68","2020-11-04 11:13:12-03","ESALQ","ESA","34926","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delp.","Jarenkow, J.A.",NA,NA,NA,"Jarenkow, J.A.","2103.0","1992","04","03","Brasil","Rio Grande do Sul","Torres",NA,"-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Trepadeira sobre Guapira opposita em mata atlântica de encosta. Com frutos imaturos, verdes.","ESA034926",NA,"Magnoliophyta",NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA
"69","2020-11-04 11:13:12-03","ESALQ","ESA","79747","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delp.","Berndt, A. et al.",NA,NA,NA,"Udulutsch, R.G.; Berndt, A.; Giannotti, M.; Muniz, M.R.A.; Botrel, R.T.; Vieira, S.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Franco, G.C.; Forster, W.; Ivanauskas, N.M.","614.0","2002","04","21","Brasil","São Paulo","Sete Barras","Parque Estadual de Carlos Botelho, Estrada Estadual São Miguel Arcanjo-Sete Barras (SP139, Km69). Floresta Ombrófila Densa Montana no entorno do Rio Bonito. Coleta em borda de mata.","-475.939","-240.829","-475,939","-240,829",NA,NA,"Liana volúvel. Brácteas, botões e frutos verdes.","ESA079747",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-11-04 11:13:12-03","ESALQ","ESA","101770","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha",NA,NA,NA,NA,NA,"Oriani, A.","652.0","2005","03","29","Brasil","São Paulo","Cananéia",NA,"-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,"ESA101770",NA,"Magnoliophyta",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"71","2020-11-04 11:13:12-03","ESALQ","ESA","101371","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha",NA,"Breier, T.B.",NA,NA,NA,"Breier, T.B.","416.0","2002","08","17","Brasil","São Paulo","Sete Barras",NA,"-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,"ESA101371",NA,"Magnoliophyta",NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA
"72","2020-11-04 11:13:12-03","ESALQ","ESA","101329","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha",NA,"Breier, T.B.",NA,NA,NA,"Breier, T.B.","1083.0","2003","05","14","Brasil","São Paulo","Sete Barras",NA,"-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,"ESA101329",NA,"Magnoliophyta",NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA
"73","2020-11-04 11:13:12-03","ESALQ","ESA","124067","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha",NA,"Mello, F.N.A.","2013","04","16","Cabral, F.N. ; Potascheff, C.M.","927.0","2013","03","31","Brasil","São Paulo","Tapiraí","Reserva Particular da Votorantim (CBA). UHE Barra Trilha da Vila dos Moradores em direção à Caixa d#?#água (aprox. 2km). Floresta Ombrófila Densa","-47.34451","-24.03158","-47.34451","-24.03158",NA,NA,"Epífita a 2m, com botão verde.","ESA124067",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-11-04 11:13:12-03","ESALQ","ESA","73061","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delp.","Franco, G.A.D.C. & Sztutman, M.",NA,NA,NA,"Sztutman, M. ; Valmir","39.0","1998","09","08","Brasil","São Paulo","Pariquera- Açu",NA,NA,NA,NA,NA,NA,NA,"Epífita sobre árvore, ca. 14m alt.","ESA073061",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-11-04 11:13:12-03","ESALQ","ESA","125355","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha",NA,"Mello, F.N.A.","2013","04","16","Cabral, F.N.","927.0","2013","03","31","Brasil","São Paulo","Miracatu","Reserva Particular da Votorantim (CBA). UHE Barra Trilha da Vila dos Moradores em direção à Caixa d#?#água (aprox. 2km). Floresta Ombrófila Densa","-47.34451","-24.03158","-47.34451","-24.03158",NA,NA,"Epífita a 2m, com botão verde.","ESA125355",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-11-04 11:13:12-03","ESALQ","ESA","101771","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha",NA,NA,NA,NA,NA,"Oriani, A.","686.0","2005","03","29","Brasil","São Paulo","Cananéia",NA,"-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,"ESA101771",NA,"Magnoliophyta",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"77","2020-11-04 11:13:12-03","ESALQ","ESA","101370","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha",NA,"Breier, T.B.",NA,NA,NA,"Breier, T.B.","341.0","2002","07","03","Brasil","São Paulo","Cananéia",NA,"-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,"ESA101370",NA,"Magnoliophyta",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"78","2020-11-04 11:13:12-03","ESALQ","ESA","101768","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha",NA,"Breier, T.B.",NA,NA,NA,"Braidotti, J.C.","68.0","2005","03","25","Brasil","São Paulo","Eldorado",NA,"-48.0999984741211","-24.5200004577637",NA,NA,NA,NA,NA,"ESA101768",NA,"Magnoliophyta",NA,NA,NA,"38804","auto",NA,NA,NA,NA,NA,NA,NA
"79","2020-11-04 11:13:12-03","ESALQ","ESA","29292","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delp.","Ivanauskas, N.M.",NA,NA,NA,"Ivanauskas, N.M.","848.0","1996","06","30","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"Liana; flores em botão.","ESA029292",NA,"Magnoliophyta",NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA
"80","2020-11-04 11:13:12-03","ESALQ","ESA","17841","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delp.","Ivanauskas, N.M.",NA,NA,NA,"Simão-Bianchini, R. et al.","501.0","1994","09","05","Brasil","São Paulo","Salesópolis",NA,"-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,"Trepadeira lenhosa, próximo à orla da mata. Frutos imaturos verdes.","ESA017841",NA,"Magnoliophyta",NA,NA,NA,"18032","auto",NA,NA,NA,NA,NA,NA,NA
"81","2020-11-04 11:13:12-03","ESALQ","ESA","87606","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delp.","Chiea, S.A.C.",NA,NA,NA,"Melo, M.R.F.","645.0","1986","02","25","Brasil","São Paulo","Cananéia",NA,"-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,"ESA087606",NA,"Magnoliophyta",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"82","2020-11-04 11:13:12-03","ESALQ","ESA","101769","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha",NA,"Breier, T.B.",NA,NA,NA,"Braidotti, J.C.","68.0","2005","03","25","Brasil","São Paulo","Eldorado",NA,"-48.0999984741211","-24.5200004577637",NA,NA,NA,NA,NA,"ESA101769",NA,"Magnoliophyta",NA,NA,NA,"38804","auto",NA,NA,NA,NA,NA,NA,NA
"83","2020-11-04 11:13:12-03","ESALQ","ESA","101767","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha",NA,"Breier, T.B.",NA,NA,NA,"Braidotti, J.C.","91.0","2005","03","25","Brasil","São Paulo","Eldorado",NA,"-48.0999984741211","-24.5200004577637",NA,NA,NA,NA,NA,"ESA101767",NA,"Magnoliophyta",NA,NA,NA,"38804","auto",NA,NA,NA,NA,NA,NA,NA
"84","2020-11-04 11:13:12-03","ESALQ","ESA","4682","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delp.","Catharino, E.L.M.",NA,NA,NA,"Catharino, E.L.M.","403.0","1985","09","21","Brasil","São Paulo","Iguape",NA,"-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Epífita, mata de turfeira.","ESA004682",NA,"Magnoliophyta",NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA
"85","2020-11-04 11:13:12-03","ESALQ","ESA","4683","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delp.","Catharino, E.L.M.",NA,NA,NA,"C.B.J.J. Bagalhi, E.","5.0","1986","11","08","Brasil","São Paulo","Iguape",NA,"-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Mata de turfeira, coletada em derrubada.","ESA004683",NA,"Magnoliophyta",NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA
"86","2020-11-04 11:13:12-03","ESALQ","ESA","4675","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delp.","Ivanauskas, N.M.",NA,NA,NA,"Catharino, E.L.M.","944.0","1986","09","06","Brasil","São Paulo","Iguape",NA,"-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Planta escandente. Epífita.","ESA004675",NA,"Magnoliophyta",NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA
"87","2020-11-04 11:13:12-03","ESALQ","ESA","21334","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delp.","Souza, V.C.",NA,NA,NA,"Barreto, K.D.; Fernandes, G.D.; Fernandes, R.D.","3254.0","1994","11","22","Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"Erva, 20 cm alt.; flores alvas.","ESA021334",NA,"Magnoliophyta",NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA
"88","2020-11-04 11:13:12-03","ESALQ","ESA","29265","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delp.","Ivanauskas, N.M.",NA,NA,NA,"Ivanauskas, N.M. ; Mazine, F.F.","821.0","1996","06","01","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"Liana; flores e fruto.","ESA029265",NA,"Magnoliophyta",NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA
"89","2020-11-04 11:13:12-03","ESALQ","ESA","101372","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha",NA,"Breier, T.B.",NA,NA,NA,"Breier, T.B.","515.0","2002","08","21","Brasil","São Paulo","Sete Barras",NA,"-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,"ESA101372",NA,"Magnoliophyta",NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA
"90","2020-11-04 11:13:12-03","ESALQ","ESA","114243","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha",NA,"Breier, T.B.","2004",NA,NA,"Breier, T.B.","1083.0","2003","05","14","Brasil","São Paulo","Sete Barras",NA,"-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,"ESA114243",NA,"Magnoliophyta",NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA
"91","2020-11-04 10:56:04-03","ESALQ","ESA","134104","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha",NA,NA,NA,NA,NA,"Faraco, A.G.; Silveira, G.A.R.; Silva, K.F.; Moura, T.M.; Mineiro-Matos, L.M., Ivanauskas, N.M., Tamashiro, J.Y.","550.0","2009","04","20","Brasil","Paraná","Telêmaco Borba","Trilha do Palmito, Guarda da Jaguatirica rumo ao Tibagi","-50.6156005859375","-24.3239002227783","50?41' 54''","24? 05' 22''",NA,NA,"trepadeira, flores centrais modificadas, flores em botão","ESA134104","ESA134104",NA,NA,NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA,NA
