"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","minimumElevationInMeters","maximumElevationInMeters","imagecode","county","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"319","2021-03-01 16:43:17-03","UNICAMP","UEC","153115","S","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Silveira, ALP","181","2007","08","11",NA,"Brazil",NA,NA,"Árvore com 3,5m.",NA,"Cerrado","-64.3831024169922","-6.53388977050781",NA,NA,"Magnoliopsida",NA,"A.St.-Hil.","Silveira, ALP","Amazonas",NA,NA,NA,"Canutama",NA,"272541","auto","2008","03",NA,NA,NA,NA,NA,NA
"320","2021-03-01 16:43:17-03","UNICAMP","UEC","153093","S","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Silveira, ALP","44","2007","07","14",NA,"Brazil",NA,NA,"Árvore com 3,0m.",NA,"Cerrado","-61.3003005981445","-5.80916976928711",NA,NA,"Magnoliopsida",NA,"A.St.-Hil.","Silveira, ALP","Amazonas",NA,NA,NA,"Manicoré",NA,"344308","auto","2008","04",NA,NA,NA,NA,NA,NA
"321","2021-03-01 16:43:17-03","UNICAMP","UEC","186732","S","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Conceição, GM","277","1998","08","24",NA,"Brazil",NA,NA,"Árvore, comportamento INDEP., fruto marrom, substrato arenoso.; Cerrado.","UEC117364","Mirador-MA, Parque Estadual do Mirador.","-44.3630981445312","-6.37083005905151",NA,NA,"Magnoliopsida",NA,"A.St.-Hil.",NA,"Maranhão",NA,NA,"UEC117364","Mirador",NA,"176498","auto",NA,NA,NA,NA,NA,NA,NA,NA
"322","2019-08-20 10:28:17-03","UNICAMP","UEC","149355","S","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Árbocz, GF; et al.","4752","1997",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,"-50.9958000183105","-14.3971996307373",NA,NA,"Magnoliopsida",NA,"A.St.-Hil.","Shimizu, GH","Mato Grosso",NA,NA,NA,"Cocalinho",NA,"293587","auto","2008","10",NA,NA,NA,NA,NA,NA
"323","2021-03-01 16:43:17-03","UNICAMP","UEC","31056","S","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Macedo, M; Mattos, A; Duarte, A; Assumpção, A","1258","1979","08","22",NA,"Brazil",NA,NA,"Árvore, frutos maduros verdes.",NA,"Proximidades do Projeto Ecológico - Cuiabá","-56.0766983032227","-15.8655996322632",NA,NA,"Magnoliopsida",NA,"A.St.-Hil.",NA,"Mato Grosso",NA,NA,NA,"Santo Antônio do Leverger",NA,"183847","auto",NA,NA,NA,NA,NA,NA,NA,NA
"324","2021-03-01 16:43:17-03","UNICAMP","UEC","186660","S","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Silva, ACB","960","2001","05","03",NA,"Brazil",NA,NA,"Árvore, ca. 3m alt., corola alva, resina avermelhada.","UEC112982","Delfinópolis-Mg, Gurita.","-46.8539009094238","-20.343900680542",NA,NA,"Magnoliopsida",NA,"A.St.-Hil.","Silva, ACB","Minas Gerais",NA,NA,"UEC112982","Delfinópolis",NA,"41380","auto",NA,NA,NA,NA,NA,NA,NA,NA
"325","2021-03-01 16:43:17-03","UNICAMP","UEC","174896","S","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Gonçalves, DJP; Mattioli, CC","724","2011","12","12",NA,"Brazil",NA,NA,"Árvore ca. 3m. frutos velhos marrom enegrecidos. Prensado em álcool.; cerrado.","UEC009321","Estrada Conselheiro Mata-Rodeador.&nf;18,294128000000001s, 44,04422199999998w.","-43.6002998352051","-18.2493991851807",NA,NA,"Magnoliopsida",NA,"A.St.-Hil.",NA,"Minas Gerais","724","724","UEC009321","Diamantina",NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA
"326","2021-03-01 16:43:17-03","UNICAMP","UEC","15816","S","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Shepherd, GJ; Andrade, JB; Tamashiro, JY; Salgado, PR","7398","1978","04","18",NA,"Brazil",NA,NA,"Árvore de 6,0m; flores brancas.",NA,NA,"-48.940601348877","-20.0247001647949",NA,NA,"Magnoliopsida",NA,"A.St.-Hil.",NA,"Minas Gerais","600","600",NA,"Frutal",NA,"46367","auto",NA,NA,NA,NA,NA,NA,NA,NA
"327","2021-03-01 16:43:17-03","UNICAMP","UEC","174869","S","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Romero, R; Nakajima, JN","6134","2001","04","02",NA,"Brazil",NA,NA,"árvore, ca. 3m &nf;Cálice esverdeado, corola alva, estames amarelos, estilete amarelo.; Cerrado, solo litólico.","UEC068708","Estrada para Serra do Cabral, ca. 5Km NE da cidade, MG, Brasil.","-44.1721992492676","-17.7574996948242",NA,NA,"Magnoliopsida",NA,"A.St.-Hil.","Gonçalves, DJP","Minas Gerais",NA,NA,"UEC068708","Joaquim Felício",NA,"37503","auto","2011","09",NA,NA,NA,NA,NA,NA
"328","2021-03-01 16:43:17-03","UNICAMP","UEC","27885","S","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Rossi, L; Amaral, MCE; Cordeiro, I; Pirani, JR; Furlan, A","s.n","1981","04","17",NA,"Brazil",NA,NA,"Arboreta de 3,5m, botões ferrugíneos, corola alva, flores perfumadas.","UEC072622","Serra do Cabral","-44.1721992492676","-17.7574996948242",NA,NA,"Magnoliopsida",NA,"A.St.-Hil.","Yamamoto, K","Minas Gerais",NA,NA,NA,"Joaquim Felício",NA,"37503","auto",NA,NA,NA,NA,NA,NA,NA,NA
"329","2021-03-01 16:43:17-03","UNICAMP","UEC","54067","S","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Rossi, L; Amaral, MCE; Cordeiro, I; Pirani, JR; Furlan, A","CFCR1053","1981","04","17",NA,"Brazil",NA,NA,"Arboreta de 3,5m, botões ferrugineos, corola alva, flores perfumadas.","UEC030353","Serra do Cabral","-44.1721992492676","-17.7574996948242",NA,NA,"Magnoliopsida",NA,"A.St.-Hil.",NA,"Minas Gerais",NA,NA,NA,"Joaquim Felício",NA,"37503","auto",NA,NA,NA,NA,NA,NA,NA,NA
"330","2021-03-01 16:43:17-03","UNICAMP","UEC","180844","S","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Guarçoni, EAE; Sartori, MA","740","2004","07","13",NA,"Brazil",NA,NA,"Árvore de 7 m, folha coriácea, verde discolor. Inflorescência ereta, terminal, com pétalas brancas.; Cerrado.","UEC058993","Serra do Cabral, descida.","-44.1721992492676","-17.7574996948242",NA,NA,"Magnoliopsida",NA,"A.St.-Hil.","Guarçoni, EAE","Minas Gerais",NA,NA,NA,"Joaquim Felício",NA,"37503","auto","2004","08","27",NA,NA,NA,NA,NA
"331","2021-03-01 16:43:17-03","UNICAMP","UEC","98018","S","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Semir, J; Martins, E","35267","1994","05","02",NA,"Brazil",NA,NA,"Arvoreta 3,5m. Flores brancas, noturnas, perfumadas. Tornando-se creme quando velhas.; Cerrado.","UEC030321","Fazenda Lagoa Santa","-46.3675003051758","-21.3264007568359",NA,NA,"Magnoliopsida",NA,"A.St.-Hil.","Shimizu, GH","Minas Gerais",NA,NA,NA,"Monte Belo",NA,"16667","auto","2008","04",NA,NA,NA,NA,NA,NA
"332","2021-03-01 16:43:17-03","UNICAMP","UEC","63184","S","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Andrade, BM; Lopes, MA","s.n.","1985","04","15",NA,"Brazil",NA,NA,"Árbores 3m, com flores brancas perfumadas.; Cerrado.","UEC030322",NA,"-43.7144012451172","-19.1688995361328",NA,NA,"Magnoliopsida",NA,"A.St.-Hil.","Yamamoto, K","Minas Gerais",NA,NA,"UEC030322","Santana do Riacho",NA,"26557","auto","1993",NA,NA,NA,NA,NA,NA,NA
"333","2021-03-01 16:43:17-03","UNICAMP","UEC","125164","S","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Yamamoto, K; Barbosa, AR","0021","2000","11","23",NA,"Brazil",NA,NA,"Árvore ca. 5m, botões com 1,2 ou 3 esporões.","UEC030360","Alfredinho, Beira de estrada.","-43.7144012451172","-19.1688995361328",NA,NA,"Magnoliopsida",NA,"A.St.-Hil.","Shimizu, GH","Minas Gerais",NA,NA,NA,"Santana do Riacho",NA,"26557","auto","2008","09",NA,NA,NA,NA,NA,NA
"334","2021-03-01 16:43:17-03","UNICAMP","UEC","125166","S","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Yamamoto, K; Barbosa, AR","0020","2000","11","23",NA,"Brazil",NA,NA,"Botões jovens.","UEC030357","Alto do Curral Queimado","-43.7144012451172","-19.1688995361328",NA,NA,"Magnoliopsida",NA,"A.St.-Hil.",NA,"Minas Gerais",NA,NA,NA,"Santana do Riacho",NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"335","2021-03-01 16:43:17-03","UNICAMP","UEC","125913","S","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Alencar, ME","377","1998","10","11",NA,"Brazil",NA,NA,"Árvore ca. 10,0m, frutos imaturos.; Cerrado rupestre.",NA,"Serra Negra - PARNA de sete cidades","-41.7092018127441","-3.92806005477905",NA,NA,"Magnoliopsida",NA,"A.St.-Hil.","França, F","Piauí",NA,NA,NA,"Piracuruca",NA,"41625","auto","2000","01","01",NA,NA,NA,NA,NA
"336","2021-03-01 16:43:17-03","UNICAMP","UEC","151922","S","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Marcondes-Ferreira, W; et al.","367","1991","08","26",NA,"Brazil",NA,NA,"Flores brancas, perfumadas com cálice esverdeado. Frutos imaturos.",NA,"Pq. Estadual Furnas do Bom Jesus, Cerrado aberto.","-47.4700012207031","-20.25",NA,NA,"Magnoliopsida",NA,"A.St.-Hil.",NA,"São Paulo",NA,NA,NA,"Pedregulho",NA,"27552","auto",NA,NA,NA,NA,NA,NA,NA,NA
"337","2019-11-06 09:57:56-03","UFOP","OUPR","1195","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","s.col.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"Campos elevados",NA,"Serra do Cipó",NA,NA,NA,NA,NA,NA,"A.St.-Hil.","Damazio, L.B.","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"1908","05",NA,NA,NA,NA,NA,NA
"338","2019-11-06 09:57:56-03","UFOP","OUPR","11492","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","s.col.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"Campo. Arvore. Flores brancas",NA,NA,"-47.5999984741211","-22.8400001525879",NA,NA,NA,NA,"A.St.-Hil.","Schwacke, C.A.W.","São Paulo",NA,NA,NA,"Rio das Pedras",NA,"13449","auto","1892","01","26",NA,NA,NA,NA,NA
"339","2019-11-06 09:57:56-03","UFOP","OUPR","469","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Silva, J.","334","1969","06","04",NA,"Brasil",NA,NA,"Arvore com 1m. Flores alvas. Muito frequente em campo cerrado de litosol cascalhento",NA,NA,"-44.2467002868652","-19.465799331665",NA,NA,NA,NA,"A.St.-Hil.","Silva, J.L.","Minas Gerais",NA,NA,NA,"Sete Lagoas",NA,"22227","auto","1969","06","04",NA,NA,NA,NA,NA
"340","2020-10-14 10:07:08-03","FURB","FURB","41212","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Oliveira, R.C.; Silva, G.P. da & Cunha, M.M.R.","1209","1998","07","04",NA,"Brasil",NA,NA,NA,"FURB04353","Agrovila Nova de Carli - Lote 23, área de proteção ambiental.","-46.7391666","-8.6222223","-46.7391666","-8.6222223",NA,NA,"A.St.-Hil.","Oliveira, RC","Maranhão","506","506","FURB04353","Balsas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2019-11-27 09:30:40-03","FURB","FURB","4287","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Gasper, A.L. de; Uhlmann, A.","189","2006","06","19",NA,"Brasil",NA,NA,"Coleta geral.","FURB03756","Parque Estadual Gruta da Lagoa Azul.","-55.9588889","-14.5580556","-55.9588889","-14.5580556",NA,NA,"A.St.-Hil.","Uhlmann, A","Mato Grosso","350","350","FURB03756_1 FURB03756_2","Nobres",NA,NA,NA,"2007","05","04",NA,NA,NA,NA,NA
"342","2021-03-16 17:54:05-03","UCS","HUCS","22164","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Mashangelli, R.","111",NA,NA,NA,NA,"Brasil",NA,NA,"Herbário Central - UFMT",NA,NA,"-55.749698638916","-15.460599899292",NA,NA,"Angiospermae","Myrtales","A. St.-Hil.",NA,"Mato Grosso",NA,NA,NA,"Chapada dos Guimarães",NA,"107042","auto",NA,NA,NA,NA,NA,NA,NA,NA
"343","2021-03-16 17:54:05-03","UCS","HUCS","22295","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Macedo, M.","7583",NA,NA,NA,NA,"Brasil",NA,NA,"árvore com cerca de 5 m",NA,"PM Manso","-55.749698638916","-15.460599899292",NA,NA,"Angiospermae","Myrtales","A. St.-Hil.",NA,"Mato Grosso",NA,NA,NA,"Chapada dos Guimarães",NA,"107042","auto",NA,NA,NA,NA,NA,NA,NA,NA
"344","2021-03-16 17:54:05-03","UCS","HUCS","02320","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Hatschbach, G.","50523","1986","06","20",NA,"Brasil",NA,NA,"árvore tipica do cerrado - flores alvas; cerrado",NA,"Rod. BR-020 - 20-30 Km de Barreiras","-44.9900016784668","-12.1527996063232",NA,NA,"Angiospermae","Myrtales","A. St.-Hil.","Hatschbach, G.","Bahia",NA,NA,NA,"Barreiras",NA,"152720","auto","1987","01",NA,NA,NA,NA,NA,NA
"345","2020-04-27 16:11:52-03","UFES","VIES","11591","S","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Guedes, M.L.; Gomes, F.S.; Silveira, E.R.; et al.","19193","2011","08","05",NA,"Brasil",NA,NA,NA,"VIES011591",NA,"-41.7769012451172","-4.2733302116394",NA,NA,NA,NA,"A.St.-Hil.","Guedes, M.L.","Piauí",NA,NA,"VIES011591","Piripiri",NA,"32461","auto","2012","03",NA,NA,NA,NA,NA,NA
"346","2019-08-16 08:41:25-03","UTFPR","HCF","10874","S","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","L. Amorim Neto",NA,"2008","05","12",NA,"Brasil",NA,NA,"árvore de ca. de 4-6 m de altura. Casca grossa. Flores com pétalas alvas; estames amarelos, odorosos. Solo cascalhoso. Cerrado. (Doação UFMT: 38640).",NA,"estrada da Guia - Km 7, entrada com","-56.121861","-15.504833","56°07'18,7 W","15°30'17,4 S",NA,NA,"A.St.-Hil.",NA,"MT",NA,NA,NA,"Cuiabá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2019-08-16 08:41:25-03","UTFPR","HCF","9034","S","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","M.G. Caxambu","3219","2010","08","02",NA,"Brasil",NA,NA,"árvore ca. 2,5 m. Frutos imaturos verdes.",NA,"Parque Estadual Jalapão (PEJ) - Serra do","-46.606583","-10.591","46°36'23,7 W","10°35'27,6 S",NA,NA,"A.St.-Hil.","M.G. Caxambu","TO","811","811",NA,"Mateiros",NA,NA,NA,"2010","09","08",NA,NA,NA,NA,NA
"348","2013-04-01 09:19:41-03","IPT","BCTW","12923","S","Plantae",NA,"Salvertia","convallariodora","Salvertia convallariodora",NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"A. St.-Hil.",NA,"Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"349","2013-04-01 09:19:41-03","IPT","BCTW","17598","S","Plantae",NA,"Salvertia","convallariodora","Salvertia convallariodora",NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"A. St.-Hil.",NA,"Piauí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"350","2013-04-01 09:19:41-03","IPT","BCTW","15990","S","Plantae",NA,"Salvertia","convallariodora","Salvertia convallariodora",NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,"árvores finas, indivíduos adultos. Discos obtidos à 30 cm. do solo.",NA,"Reserva Ecológica do Instituto Brasileiro de Geografia e Estatística (IBGE)","-47.885278","-15.944722","47W53'07","15S56'41","Magnoliophyta",NA,"A. St.-Hil.","Botânicos da Reserva Ecológica","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"351","2021-03-21 19:39:28-03","UFC","EAC","57671","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Souza, E.B.; Nepomuceno, F.A.A.; Mesquita, J.M.; Maciel, M.G.R.","3151","2014","08","06","Southern America","Brasil",NA,NA,"Árvore, 10-14m; caule cortiçoso, cinza, gretado; folhas coriáceas; flores com cálice verde-claro e corola branca; estame verde-claro, estilete verde-claro.; Enclave de cerrado.","EAC0057671","cerca de 10km da sede, CE-362, entre Martinópole e, solo arenoso.","-40.744444","-3.1875","-40.744444","-3.1875","Dicotyledon",NA,"A.St.-Hil.","Souza, E.B.","Ceará","60","60",NA,"Granja",NA,NA,NA,"2014","08",NA,NA,NA,NA,NA,NA
"352","2021-03-21 19:39:28-03","UFC","EAC","6806","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Fernandes, A.; Nunes, E.; Martins, P.","EAC6806","1979","07","26","Southern America","Brasil",NA,NA,"Árvore, 6-8m; flor branca.; Cerrado","EAC0006806","Estr. carroçável p/ Coelho Neto",NA,NA,NA,NA,"Dicotyledon",NA,"A.St.-Hil.","Martins, P.; Nunes, E.; Costa, C.","Maranhão",NA,NA,NA,NA,NA,NA,NA,"1979","08","06",NA,NA,NA,NA,NA
"353","2021-03-21 19:39:28-03","UFC","EAC","55778","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Walter, B.M.T.; et al.","6635","2014","01","25","Southern America","Brasil",NA,NA,"Árvore, 3m; frutos velhos, secos de coloração acinzentada.; Encosta vegetada de morro.","EAC0055778","Morro nos arredores da saída ''oeste''da cidade de, relevo acidentado no local; solo areno-argiloso com afloramentos de rochas na encosta; coleta realizada sob muita chuva; local alterado no topo e com vegetação relictual na encosta.","-42.146389","-7.017778","-42.146389","-7.017778","Dicotyledon",NA,"A.St.-Hil.","Walter, B.M.T.","Piauí","230","230",NA,"Oeiras",NA,NA,NA,"2014","01",NA,NA,NA,NA,NA,NA
"354","2021-03-21 19:39:28-03","UFC","EAC","2877","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Fernandes, A.","EAC2877","1976","09","03","Southern America","Brasil",NA,NA,"Árvore, 10m.","EAC0002877",NA,"-40.826099395752","-3.12028002738953",NA,NA,"Dicotyledon",NA,"A.St.-Hil.","Fernandes, A.","Ceará",NA,NA,NA,"Granja",NA,"70014","auto",NA,NA,NA,NA,NA,NA,NA,NA
"355","2021-03-21 19:39:28-03","UFC","EAC","50594","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Lima-Verde, L.W.; et al.","340311","2005","08","03","Southern America","Brasil",NA,NA,"Arbóreo.; Cerrado","EAC0050594","Serra das Flores","-41.0922012329102","-3.56222009658813",NA,NA,"Dicotyledon",NA,"A.St.-Hil.","Lima-Verde, L.W.","Ceará","630","630",NA,"Viçosa do Ceará",NA,"34051","auto","2005","12",NA,NA,NA,NA,NA,NA
"356","2021-03-21 19:39:28-03","UFC","EAC","3451","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Fernandes, A.; Lima, D.A.","EAC3451","1977","08","25","Southern America","Brasil",NA,NA,"Árvore.","EAC0003451","Serra Grande, ladeira para Granja","-41.0922012329102","-3.56222009658813",NA,NA,"Dicotyledon",NA,"A.St.-Hil.","Fernandes, A.","Ceará",NA,NA,NA,"Viçosa do Ceará",NA,"34051","auto",NA,NA,NA,NA,NA,NA,NA,NA
"357","2021-03-21 19:39:28-03","UFC","EAC","50679","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Lima-Verde, L.W.; et al.","2653","2004","08","16","Southern America","Brasil",NA,NA,"Arbóreo.; Cerrado","EAC0050679","Cerrado do Sr. Augusto","-43.3560981750488","-4.85889005661011",NA,NA,"Dicotyledon",NA,"A.St.-Hil.","Lima-Verde, L.W.","Maranhão",NA,NA,NA,"Caxias",NA,"72086","auto","2004","12",NA,NA,NA,NA,NA,NA
"358","2021-03-21 19:39:28-03","UFC","EAC","4026","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Fernandes, A.; Matos, F.J.A.","EAC4026","1978","08","02","Southern America","Brasil",NA,NA,"Árvore; flor branca.","EAC0004026","Próx. à divisa com Caxias","-42.8367004394531","-5.09417009353638",NA,NA,"Dicotyledon",NA,"A.St.-Hil.","Fernandes, A.; Bezerra, P.","Maranhão",NA,NA,NA,"Timon",NA,"44730","auto",NA,NA,NA,NA,NA,NA,NA,NA
"359","2021-03-21 19:39:28-03","UFC","EAC","28361","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Castro, A.S.F.","731","1999","07","18","Southern America","Brasil",NA,NA,"Árvore; flor amarela.; Cerrado","EAC0028361","a 20km de Castelo para Campo Maior","-41.5525016784668","-5.32221984863281",NA,NA,"Dicotyledon",NA,"A.St.-Hil.","Castro, A.S.F.","Piauí",NA,NA,NA,"Castelo do Piauí",NA,"51421","auto","1999","07","23",NA,NA,NA,NA,NA
"360","2021-03-21 19:39:28-03","UFC","EAC","15563","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Castro, A.J.","CGPI96671","1987","05",NA,"Southern America","Brasil",NA,NA,"Árvore.; Cerrado.","EAC0015563","Fazenda Piloto, Chapada Grande, MIssão Alemã/DNOCS, PI-230, Km 67/68","-42.1310997009277","-7.0252799987793",NA,NA,"Dicotyledon",NA,"A.St.-Hil.","Castro, A.J.","Piauí",NA,NA,NA,"Oeiras",NA,"54774","auto","1987","05",NA,NA,NA,NA,NA,NA
"361","2021-03-21 19:39:28-03","UFC","EAC","32243","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Castro, A.S.F.","1342","2002","07","21","Southern America","Brasil",NA,NA,"Árvore; flor branca.; Cerrado","EAC0032243","Canto do Morro, estrada para Pedro II","-41.7769012451172","-4.2733302116394",NA,NA,"Dicotyledon",NA,"A.St.-Hil.","Castro, A.S.F.","Piauí",NA,NA,NA,"Piripiri",NA,"32461","auto","2002","07","21",NA,NA,NA,NA,NA
"362","2020-12-21 16:47:37-03","MBM","MBM","68039","PreservedSpecimen","Plantae","Vochysiaceae","Salvertia","convallariodora","Salvertia convallariodora","Anderson, W.R.; Fryxell, P.A.; Hill, S.R.; Reis dos Santos, R.; Souza, R.; Fryxell, P.A.; Hill, S.R.; Reis dos Santos, R.; Souza, R.","8010","1973","04","03","Southern America","Brazil",NA,NA,"Tree 4m tall; inforescence erect, very showy; flowers fragrant; petals white, with red blotches in age.; Cerrado on red clay, jus N of abrupt change from crystal-sand flora.","MBM068039","Serra dos Cristais, 12km N de Cristalina","-47.6136016845703","-16.7686004638672",NA,NA,NA,NA,"A. St.-Hil.","Balslev, H.","Goiás","1060","1060",NA,"Cristalina",NA,"85457","auto","1980",NA,NA,NA,NA,NA,NA,NA
