"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","locality","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","phylum","order","class","typeStatus","relatedCatalogItem","infraspecificEpithet","relationshipType","individualCount","fieldNumber","sex"
"168","2019-12-04 15:25:56-03","PUCPR","HUCP","12005","S","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","Uhlmann, A",NA,NA,NA,"Borgo, M","149","1997","10","05","Brasil","Paraná","Três Barras do Paraná","-53.1808013916016","-25.4188995361328",NA,NA,NA,NA,"N° 33008.","HUCP00019978","HUCP00019978",NA,"20611","auto",NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2019-12-04 15:25:56-03","PUCPR","HUCP","19005","S","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","Selusniaki, M",NA,NA,NA,"Selusniaki, M","722","2006",NA,NA,"Brasil","São Paulo","Mairiporã","-46.5800018310547","-23.3099994659424",NA,NA,NA,NA,NA,"HUCP00019997","HUCP00019997",NA,"15840","auto",NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-10-27 11:22:06-03","PUCPR","HUCP","13768","S","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","Hatschbach, GG",NA,NA,NA,"Odia, EV; Cordeiro, J","054","1996","02","08","Brasil","Paraná","Cerro Azul","-49.261100769043","-24.823600769043",NA,NA,NA,NA,NA,"HUCP00019986","HUCP00019986","Rio do Turvo","32006","auto",NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2019-12-04 15:25:56-03","PUCPR","HUCP","19499","S","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.",NA,NA,NA,NA,"Bolson, M","173","2008","02","24","Brasil","Paraná","Foz do Iguaçu","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,NA,NA,NA,NA,"39570","auto",NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2019-12-04 15:25:56-03","PUCPR","HUCP","10505","S","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","Guimarães, O",NA,NA,NA,"Cervi, AC","s.n.","1990","10","23","Brasil","Paraná","Foz do Iguaçu","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,NA,"HUCP00019874","HUCP00019874","Cataratas","39570","auto",NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2019-12-04 15:25:56-03","PUCPR","HUCP","10504","S","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","Guimarães, O",NA,NA,NA,"Cervi, AC","3159","1990","10","20","Brasil","Paraná","Foz do Iguaçu","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,NA,"HUCP00019870","HUCP00019870","Cataratas","39570","auto",NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2019-12-04 15:25:56-03","PUCPR","HUCP","25109","S","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","Rossetto, EFS","2017","08",NA,"Vieira, AOS","345","1989","11","17","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Arvoreta 2m. Inflorescência esverdeada.","HUCP00025109","HUCP00025109","Usina do rio Apucaraninha: Copel. beira da mata.","63728","auto",NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2019-12-04 15:25:56-03","PUCPR","HUCP","19029-A","S","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","Selusniaki, M",NA,NA,NA,"Selusniaki, M; Moledo, R; Beltrami, L","943","2006","04","21","Brasil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"HUCP00019955","HUCP00019955","Estrada da Graciosa","30514","auto",NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2019-12-04 15:25:56-03","PUCPR","HUCP","18871","S","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","Bonaldi, R",NA,NA,NA,"Bonaldi, R","308","2007","12","08","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"HUCP00019945","HUCP00019945","Serra da Prata","24916","auto",NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2019-12-04 15:25:56-03","PUCPR","HUCP","18274","S","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","Selusniaki, M","2007","11","30","Bonaldi, R","167","2006","12","03","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"HUCP00019922","HUCP00019922","Serra da Prata","24916","auto",NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2019-12-04 15:25:56-03","PUCPR","HUCP","19524","S","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.",NA,NA,NA,NA,"Bolson, M","173","2008","02","24","Brasil","Paraná","São Pedro do Iguaçu","-53.8553009033203","-24.9356002807617",NA,NA,NA,NA,NA,"HUCP00019961","HUCP00019961","Parque Estadual Cabeça do Cachorro","24343","auto",NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2019-12-04 15:25:56-03","PUCPR","HUCP","13784","S","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","Hatschbach, GG",NA,NA,NA,"Silva, JM","2150","1997","10","16","Brasil","Paraná","Três Barras do Paraná","-53.1808013916016","-25.4188995361328",NA,NA,NA,NA,NA,"HUCP00019926","HUCP00019926","Vargem Bonito","20611","auto",NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-11-26 18:09:56-03","CPAN-UFMS","COR","16850","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","E. F. Guimarães; T. S. Mendes",NA,NA,NA,"Borges, R.; Pougy, N.; Serrano, T.","1029","2010","11","28","Brasil","MS.","Corumbá","-57.480556","-18.094722","57º28'50''W","18º5'41''S",NA,NA,"Arvoreta 2,5 m de altura; flores alvas e inflorescência avermelhada. Habito: Árvore",NA,NA,"Brasil, Mato Grosso do Sul, Corumbá. Povoado do Amolar. RPPN Eliézer Batista- bifurcação da estrada principal.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2021-02-08 21:33:14-03","UFBA","ALCB","11313","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.",NA,NA,NA,NA,"s.col.","PHs/n",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ALCB016062","ALCB016062",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2021-02-08 21:33:14-03","UFBA","ALCB","11314","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.",NA,NA,NA,NA,"s.col.","PHs/n",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ALCB016063","ALCB016063",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2019-10-09 11:25:26-03","UFBA","ALCB","124740","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.",NA,NA,NA,NA,"Caminhoá, J","PH253",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"Acessórios das folhas: estípulas. Coleção didática.","ALCB016183","ALCB016183",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2019-10-09 11:25:26-03","UFBA","ALCB","9557","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","Pedro Carauta","1973","07",NA,"Sucre, D; Braga, S; Ichaso, CL; Guimarães, E","6422","1969","11","27","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"Heliófilo. Ca. de 2m. Espigas pendulas de cor verde.","ALCB055273",NA,"Guanabara. Serra do Mendanha. Entre 400-500 m.s.m",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2019-10-09 11:25:26-03","UFBA","ALCB","32439","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","Hatschbach, G","1995",NA,NA,"Kummrow, R; Cordeiro, J","3338","1994","01","20","Brasil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"2m. Inflorescência verde.","ALCB055272",NA,"Castelhanos","41937","auto","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-02-08 10:26:44-03","NBC","NL-BOTANY","L 0942461","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.",NA,NA,NA,NA,"Lewis MA",NA,"1988","05","24","Bolivia","La Paz",NA,"-67.183333","-16.933333","-67.183333","-16.933333",NA,NA,"Along river.<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200942461 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0942461",NA,"Río Titi Amaya mouth-Cambillaya. Quime- Inquisive Road. 2 km SW of Cambillaya, down slope to Río Khatu (at mouth of Río Titi Amaya)? thus down the Río Khatu to the mouth of the Río Cambillaya and up the slope to Communidad Cambillaya.",NA,NA,"Southern America",NA,NA,NA,"Rosales","Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"187","2020-02-08 10:26:44-03","NBC","NL-BOTANY","L 0039689","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","Friis I; Wilmot-Dear CM","1993","12","01","Unknown",NA,NA,NA,NA,"Peru",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200039689 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0039689","NL-L0039689","Peruvea",NA,NA,"Southern America",NA,NA,NA,"Rosales","Magnoliopsidae","type","90818693",NA,NA,NA,NA,NA
"188","2020-02-08 10:26:44-03","NBC","NL-BOTANY","L 0942463","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.",NA,NA,NA,NA,"Lewis MA",NA,"1988","12","07","Bolivia","La Paz",NA,"-67.116667","-16.866667","-67.116667","-16.866667",NA,NA,"Semi-arid shrubland and forest in ravine along river. On river bank.<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200942463 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0942463",NA,"Along the new Sita-Arcopongo Road where it crosses the Rio Sara at Rancho Cuesta Sara. 2 km NE of Sita and 6 km N of Inquisivi.",NA,NA,"Southern America",NA,NA,NA,"Rosales","Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"189","2020-02-08 10:26:44-03","NBC","NL-BOTANY","L.1083189","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.",NA,NA,NA,NA,"Lindeman JC",NA,"1974","01","01","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"forest<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1083189 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1083189","NL-L1083189","RS, forest, 8 km W of Torres",NA,NA,"Southern America",NA,NA,NA,"Rosales","Magnoliopsidae",NA,"Uw20833",NA,NA,NA,NA,NA
"190","2020-02-08 10:26:44-03","NBC","NL-BOTANY","L.1083190","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.",NA,NA,NA,NA,"Lindeman JC",NA,"1974","01","01","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"forest<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1083190 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1083190","NL-L1083190","RS, forest, 8 km W of Torres",NA,NA,"Southern America",NA,NA,NA,"Rosales","Magnoliopsidae",NA,"Uw20833",NA,NA,NA,NA,NA
"191","2020-02-08 10:26:44-03","NBC","NL-BOTANY","L.1083193","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.",NA,NA,NA,NA,"U.P.",NA,NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1083193 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1083193","NL-L1083193","northern Argentina",NA,NA,"Southern America",NA,NA,NA,"Rosales","Magnoliopsidae",NA,"Uw27644",NA,NA,NA,NA,NA
"192","2020-02-08 10:26:44-03","NBC","NL-BOTANY","L.1083194","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.",NA,NA,NA,NA,"U.P.",NA,NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1083194 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1083194","NL-L1083194","northern Argentina",NA,NA,"Southern America",NA,NA,NA,"Rosales","Magnoliopsidae",NA,"Uw27644",NA,NA,NA,NA,NA
"193","2020-02-08 10:26:44-03","NBC","NL-BOTANY","L.1624197","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.",NA,NA,NA,NA,"Burchell WJ",NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1624197 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1624197","NL-L1624197","Plantarum Brasiliae Tropicae. Brasilia Prov San* Paulo.",NA,NA,"Southern America",NA,NA,NA,"Rosales","Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"194","2020-02-08 10:26:44-03","NBC","NL-BOTANY","L.1624198","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.",NA,NA,NA,NA,"Fiebrig K",NA,"1909","01","01","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1624198 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1624198","NL-L1624198","Plantae paraguayenses. In regione fluminis Alto Parana.",NA,NA,"Southern America",NA,NA,NA,"Rosales","Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"195","2020-02-08 10:26:44-03","NBC","NL-BOTANY","L.1624199","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.",NA,NA,NA,NA,"Fiebrig K",NA,"1909","01","01","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1624199 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1624199","NL-L1624199","Plantae paraguayenses. In regione fluminis Alto Parana.",NA,NA,"Southern America",NA,NA,NA,"Rosales","Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"196","2020-02-08 10:26:44-03","NBC","NL-BOTANY","L.1624201","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.",NA,NA,NA,NA,"Dusén PKH",NA,"1914","01","03","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1624201 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1624201","NL-L1624201","Plantae brasilienses. Parana: Marretes*, in fruticetis.",NA,NA,"Southern America",NA,NA,NA,"Rosales","Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"197","2020-02-08 10:26:44-03","NBC","NL-BOTANY","L.1624203","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.",NA,NA,NA,NA,"Hatschbach GG",NA,"1961","01","24","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1624203 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1624203","NL-L1624203","Est Parana (Brasil). Mun. Merretes, Greta Funda.",NA,NA,"Southern America",NA,NA,NA,"Rosales","Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"198","2020-02-08 10:26:44-03","NBC","NL-BOTANY","L.1624204","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.",NA,NA,NA,NA,"Pedersen TM",NA,"1959","10","24","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1624204 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1624204","NL-L1624204","Plantae Paraguayenses. Estancia,, La Soledad'. Santiago, Dep. Misiones. Woodland, on boggy ground.",NA,NA,"Southern America",NA,NA,NA,"Rosales","Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"199","2020-02-08 10:26:44-03","NBC","NL-BOTANY","L.1624205","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.",NA,NA,NA,NA,"Duarte AP",NA,"1948","12","02","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1624205 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1624205","NL-L1624205","Brasil-Rio de Janeiro, matas de Corcovado.",NA,NA,"Southern America",NA,NA,NA,"Rosales","Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"200","2020-02-08 10:26:44-03","NBC","NL-BOTANY","L.1624206","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.",NA,NA,NA,NA,"Carauta JPP",NA,"1971","07","18","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1624206 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1624206","NL-L1624206","Brasil, Estado do Rio de Janairo, Petropolis, Sao Jose do Rio Preto, Poqo Fundo.",NA,NA,"Southern America",NA,NA,NA,"Rosales","Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"201","2020-02-08 10:26:44-03","NBC","NL-BOTANY","L.1624286","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","Smith SF","1995","02","01","Molon RC",NA,"1994","12","27","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1624286 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1624286","NL-L1624286",NA,NA,NA,"Southern America",NA,NA,NA,"Rosales","Magnoliopsidae",NA,"L 0392332",NA,NA,NA,NA,NA
"202","2020-02-08 10:26:44-03","NBC","NL-BOTANY","L.1624288","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.",NA,NA,NA,NA,"Wasum R; et al.",NA,"1984","10","20","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1624288 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1624288","NL-L1624288","RS-Bento Goncalves- Santa Teresa.",NA,NA,"Southern America",NA,NA,NA,"Rosales","Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"203","2020-02-08 10:26:44-03","NBC","NL-BOTANY","L.1624289","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.",NA,NA,NA,NA,"Solomon JC",NA,"1982","10","19","Bolivia",NA,NA,"-67.833333","-16.2","-67.833333","-16.2",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1624289 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1624289","NL-L1624289","Dpto. La Paz, Prov. Nor Yungas 4.5 km below Yolosa, then 10.0 km W on road up the Rio Huarinilla.",NA,NA,"Southern America",NA,NA,NA,"Rosales","Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"204","2020-02-08 10:26:44-03","NBC","NL-BOTANY","L.1624290","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.",NA,NA,NA,NA,"Smith DN; Albán J",NA,"1984","01","02","Peru",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1624290 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1624290","NL-L1624290","Peru Pasco, Oxapampa Prov, Rio El Tunqui. High montane rain forest, some disturbance. Collecting along streamsides and trails.",NA,NA,"Southern America",NA,NA,NA,"Rosales","Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"205","2020-02-08 10:26:44-03","NBC","NL-BOTANY","L.1624294","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.",NA,NA,NA,NA,"Endlich R",NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1624294 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1624294","NL-L1624294","Brafilia.",NA,NA,"Southern America",NA,NA,NA,"Rosales","Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"206","2020-02-08 10:26:44-03","NBC","NL-BOTANY","L.1624295","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.",NA,NA,NA,NA,"Smith HH",NA,"1898","12","01","Colombia",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1624295 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1624295","NL-L1624295","Santa Maria, United Staes of Colombia.",NA,NA,"Southern America",NA,NA,NA,"Rosales","Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"207","2020-02-08 10:26:44-03","NBC","NL-BOTANY","L.1624297","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.",NA,NA,NA,NA,"Bang M",NA,"1890","01","01","Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1624297 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1624297","NL-L1624297","Plantae Bolianae. Yunges (Burm), O. Ruitjes*.",NA,NA,"Southern America",NA,NA,NA,"Rosales","Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"208","2020-02-08 10:26:44-03","NBC","NL-BOTANY","L.4212608","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.",NA,NA,NA,NA,"Gentry AH; Vieira MC; El-Dash L",NA,"1987","09","06","Brazil",NA,NA,"-46.25","-21.916667","-46.25","-21.916667",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4212608 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L4212608","NL-L4212608","Minas Gerais: Fazenda Lagoa, Mata Lagoa.",NA,NA,"Southern America",NA,NA,NA,"Rosales","Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"209","2020-02-08 10:26:44-03","NBC","NL-BOTANY","U 0006958","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.","Friis I; Wilmot-Dear CM","1993","12","01","Gardner G",NA,"1836","11","01","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"in sylvis<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200006958 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0006958","NL-U0006958","ad basin Montis Pedra Bonita ad Tejuca, Rio de Janeiro.",NA,NA,"Southern America",NA,NA,NA,"Rosales","Magnoliopsidae","isotype","270750 B",NA,NA,NA,NA,NA
"210","2020-02-08 10:26:44-03","NBC","NL-BOTANY","U.1753916","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.",NA,NA,NA,NA,"Solomon JC",NA,"1982","12","16","Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1753916 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1753916","NL-U1753916","Dpto. La Paz, Prov., Murillo, 30.5 km N (below) of dam at lago Zongo.",NA,NA,"Southern America",NA,NA,NA,"Rosales","Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"211","2020-02-08 10:26:44-03","NBC","NL-BOTANY","U.1753917","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.",NA,NA,NA,NA,"Brooke WMA",NA,"1950","10","15","Bolivia",NA,NA,"-65","-17","-65.0","-17.0",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1753917 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1753917","NL-U1753917","Unduavi.",NA,NA,"Southern America",NA,NA,NA,"Rosales","Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"212","2020-02-08 10:26:44-03","NBC","NL-BOTANY","U.1753919","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","caudata","Boehmeria caudata","Sw.",NA,NA,NA,NA,"Solomon JC",NA,"1982","10","21","Bolivia",NA,NA,"-67.783333","-16.233333","-67.783333","-16.233333",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1753919 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1753919","NL-U1753919","Dpto. La Paz: prov. Nor Yungas, 14.4 km NE (below) Chusipata (15.8 km above Yolosa).",NA,NA,"Southern America",NA,NA,NA,"Rosales","Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
