"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","locality","recordNumber","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","phylum","order","infraspecificEpithet","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","previousCatalogNumber","individualCount","maximumDepthInMeters","fieldNumber"
"45","2021-03-15 16:37:00-03","NY","NYBG","616814","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum atropurpureum","Schott","G. Jolochin",NA,NA,NA,"M. B. Casari","1980","08","20","Brazil","Rio de Janeiro",NA,"-43.421486","-23.003937",NA,NA,"NY00616814","NY00616814_01","Pedra de Itaúna","84",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=642650' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","atropurpureum","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","616811","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum atropurpureum","Schott","L. R. Landrum",NA,NA,NA,"C. Raben",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"NY00616811","NY00616811_01","{From protologue: Ad Serra da Piedade]","s.n.",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=724296' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","atropurpureum","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","616799","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum atropurpureum","Schott","G. Jolochin",NA,NA,NA,"C. Farney","1984","09","09","Brazil","Rio de Janeiro","Saquarema","-42.5102996826172","-22.9200000762939",NA,NA,"NY00616799","NY00616799_01","Restinga arbustiva próxima a praia de Itaúna","503",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=642647' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","atropurpureum","South America","sheet",NA,"17036","auto",NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","616808","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum atropurpureum","Schott","L. R. Landrum",NA,NA,NA,"F. Segadas-Vianna","1953","08","06","Brazil","Rio de Janeiro","Cabo Frio","-42.0317","-22.9467",NA,NA,"NY00616808","NY00616808_01","Arraial do Cabo, Pontal beach","s.n.",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=724293' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","atropurpureum","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","616827","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum octandrum","Benth.","G. G. Hatschbach",NA,NA,NA,"G. G. Hatschbach","1975","08","27","Brazil","Paraná","Ipiranga","-50.5842","-25.0242",NA,NA,"NY00616827","NY00616827_01","Rio Bitumirim","37032",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=745743' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","octandrum","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2017-02-14 16:17:00-02","NY","NYBG","616826","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum octandrum","Benth.","L. R. Landrum",NA,NA,NA,"L. R. Landrum","1982","02","19","Argentina","Corrientes","Mercedes",NA,NA,NA,NA,"NY00616826","NY00616826_01","Mercedes, Rio Mirinay at ruta 41","4325",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=745741' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","octandrum","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","616839","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum octandrum","Benth.","G. Jolochin",NA,NA,NA,"M. Rossato","1988","04","24","Brazil","Rio Grande do Sul","Jaquirana","-50.3578","-28.8847",NA,NA,"NY00616839","NY00616839_01","Jaquirana - Fazenda Boa Vista","3957","900","900","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=381969' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","octandrum","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","616838","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum octandrum","Benth.","G. Jolochin",NA,NA,NA,"K. Hagelund","1978","02","04","Brazil","Rio Grande do Sul","Arroio dos Ratos","-51.7292","-30.0772",NA,NA,"NY00616838","NY00616838_01","Fazenda Faxinal - Arroio dos Ratos","12631",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=381972' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","octandrum","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","616834","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum octandrum","Benth.","G. Jolochin",NA,NA,NA,"A. C. Cervi","1983","09","28","Brazil","Paraná","Curitiba","-49.2731","-25.4281",NA,NA,"NY00616834","NY00616834_01","Mata Ciliar do Centro Politécnico","s.n.",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=381974' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","octandrum","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","616824","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum octandrum","Benth.","L. R. Landrum",NA,NA,NA,"W. G. F. Herter","1928","09",NA,"Uruguay","Tacuarembó",NA,NA,NA,NA,NA,"NY00616824","NY00616824_01","Piojo de Chancho; Valle Eden","3695","200","200","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=745744' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","octandrum","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","616822","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum octandrum","Benth.","L. R. Landrum",NA,NA,NA,"G. Jönsson","1914","09","16","Brazil","Paraná","Pinhais","-49.157618","-25.419851",NA,NA,"NY00616822","NY00616822_01","Pinhaes","948a","885","885","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=745739' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","octandrum","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","616843","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum octandrum","Benth.","G. Jolochin",NA,NA,NA,"K. Hagelund","1980","10","16","Brazil","Rio Grande do Sul","Arroio dos Ratos","-51.7292","-30.0772",NA,NA,"NY00616843","NY00616843_01","Fazenda Faxinal - Arroio dos Ratos","13297",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=381973' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","octandrum","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","616823","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum octandrum","Benth.","L. R. Landrum",NA,NA,NA,"G. G. Hatschbach","1969","09","05","Brazil","Paraná","Contenda","-49.5344","-25.6758",NA,NA,"NY00616823","NY00616823_01","Rod. Xisto","22148",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=745740' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","octandrum","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","616832","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum octandrum","Benth.","L. R. Landrum",NA,NA,NA,"J. E. Leite","1941","09",NA,"Brazil","Rio Grande do Sul",NA,"-51.143791","-29.75136",NA,NA,"NY00616832","NY00616832_01","Vicinity of Sao Leopoldo","595",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=745742' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","octandrum","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","616846","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum octandrum","Benth.","G. Jolochin",NA,NA,NA,"G. G. Hatschbach","1994","09","16","Brazil","Rio Grande do Sul","Marcelino Ramos","-51.9064","-27.4619",NA,NA,"NY00616846","NY00616846_01","Rio Uruguai, Estreito","61056",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=642651' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","octandrum","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","616818","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum octandrum","Benth.","L. R. Landrum",NA,NA,NA,"R. M. Klein","1962","09","17","Brazil","Santa Catarina","Caçador","-51.0147","-26.7756",NA,NA,"NY00616818","NY00616818_01","Rio dos Bugres","3115","800","800","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=745746' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","octandrum","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","616844","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum octandrum","Benth.",NA,NA,NA,NA,"M. Kuhlmann","1939","08","27","Brazil","Paraná",NA,NA,NA,NA,NA,"NY00616844","NY00616844_01","Entre Palmeiras e Ponta Grossa","s.n.",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=745745' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","octandrum","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","616821","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum octandrum","Benth.","L. R. Landrum",NA,NA,NA,"P. I. Oliveira","1979","10","16","Brazil","Paraná","Curitiba","-49.2731","-25.4281",NA,NA,"NY00616821","NY00616821_01","Parque Mun. do Iguaçú","103",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=745751' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","octandrum","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","616836","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum octandrum","Benth.","G. Jolochin",NA,NA,NA,"R. A. Wasum","1989","02","07","Brazil","Rio Grande do Sul","Flores da Cunha","-51.26034","-29.061484",NA,NA,"NY00616836","NY00616836_01","Otavio Rocha - Flores da Cunha","5297","700","700","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=381975' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","octandrum","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","616842","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum octandrum","Benth.","G. Jolochin",NA,NA,NA,"M. Rossato","1989","03","02","Brazil","Rio Grande do Sul","Nova Prata","-51.61","-28.7842",NA,NA,"NY00616842","NY00616842_01","Nova Prata - Casca da Usina","5359","750","750","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=381971' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","octandrum","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","616817","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum octandrum","Benth.","L. R. Landrum",NA,NA,NA,"G. Jönsson","1914","09","10","Brazil","Paraná","Curitiba","-49.2731","-25.4281",NA,NA,"NY00616817","NY00616817_01","Curityba opp","907a","990","990","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=745738' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","octandrum","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2016-09-29 12:05:00-03","NY","NYBG","616833","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum octandrum","Benth.","G. Jolochin",NA,NA,NA,"A. H. Gentry","1985","09","22","Argentina","Salta","Anta","-64.7","-24.58",NA,NA,"NY00616833",NA,"Parque Nacional El Rey; trail from Intendencia to Arroyo Aguas Negras","51772","950","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=381966' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","octandrum","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","616830","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum octandrum","Benth.","L. R. Landrum",NA,NA,NA,"R. Reitz","1957","09","07","Brazil","Santa Catarina","Mafra","-49.849819","-26.072275",NA,NA,"NY00616830","NY00616830_01","Campo Novo, Mafra","4869","750","750","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=745748' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","octandrum","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","616828","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum octandrum","Benth.","L. R. Landrum",NA,NA,NA,"L. B. Smith","1965","01","05","Brazil","Santa Catarina","Sao Joaquim","-49.93","-28.35",NA,NA,"NY00616828","NY00616828_01","10 km south of Sao Joaquim","14299","1200","1300","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=745747' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","octandrum","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","616835","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum octandrum","Benth.","G. Jolochin",NA,NA,NA,"M. Rossato","1988","04","24","Brazil","Rio Grande do Sul","Jaquirana","-50.3578","-28.8847",NA,NA,"NY00616835","NY00616835_01","Jaquirana - Fazenda da Boa Vista","3957","900","900","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=381967' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","octandrum","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","616829","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum octandrum","Benth.","L. R. Landrum",NA,NA,NA,"J. C. Lindeman","1966","09","08","Brazil","Paraná",NA,NA,NA,NA,NA,"NY00616829","NY00616829_01","2 km W of Curitiba","2420","850","850","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=745749' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","octandrum","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","616831","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum octandrum","Benth.","S. F. Smith",NA,NA,NA,"R. A. Wasum","1995","09","03","Brazil","Rio Grande do Sul","Cambará do Sul","-49.945844","-29.059177",NA,NA,"NY00616831","NY00616831_01","Camabará do Sul - Fortaleza","10776","1200","1200","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=745736' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","octandrum","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","616820","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum octandrum","Benth.","L. R. Landrum",NA,NA,NA,"G. G. Hatschbach","1970","11","03","Brazil","Paraná","Curitiba","-49.2731","-25.4281",NA,NA,"NY00616820","NY00616820_01","Barigui","25331",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=745750' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","octandrum","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","616825","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum octandrum","Benth.","L. R. Landrum",NA,NA,NA,"W. H. Camp","1945","02","26","Ecuador","Azuay",NA,NA,NA,NA,NA,"NY00616825","NY00616825_01","Along the rio Tarqui, 4-18 km south of Cuenca","E1882","2529.8","2743.2","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=745753' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","octandrum","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","616848","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum octandrum","Benth.","S. F. Smith",NA,NA,NA,"M. Laner","1994","10","29","Brazil","Rio Grande do Sul","Sao Francisco de Paula","-50.395632","-29.433343",NA,NA,"NY00616848","NY00616848_01","Floresta Nacional I","s.n.","850","850","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=745737' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","octandrum","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","616819","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum octandrum","Benth.","L. R. Landrum",NA,NA,NA,"L. R. Landrum","1977","11","03","Brazil","Paraná","Curitiba","-49.33","-25.5",NA,NA,"NY00616819","NY00616819_01","Uberaba de Baixo","2355","1000","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=745752' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","octandrum","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","616840","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum octandrum","Benth.","G. Jolochin",NA,NA,NA,"M. Sobral","1983","09",NA,"Brazil","Rio Grande do Sul","Viamao","-51.0231","-30.0811",NA,NA,"NY00616840","NY00616840_01","Itapua,Viamao","2187",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=381965' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","octandrum","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","616841","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum octandrum","Benth.","G. Jolochin",NA,NA,NA,"R. A. Wasum","1989","02","07","Brazil","Rio Grande do Sul","Flores da Cunha","-51.26034","-29.061484",NA,NA,"NY00616841","NY00616841_01","Otavio Rocha - Flores da Cunha","5297","700","700","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=381970' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","octandrum","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","616837","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum octandrum","Benth.","G. Jolochin",NA,NA,NA,"I. Guerra","1988","10","10","Brazil","Rio Grande do Sul","Carlos Barbosa","-51.5033","-29.2978",NA,NA,"NY00616837","NY00616837_01","Carlos Barbosa - Arco Verde","4686",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=381968' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","octandrum","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","616827","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum octandrum","Benth.","G. G. Hatschbach",NA,NA,NA,"G. G. Hatschbach","1975","08","27","Brazil","Paraná","Ipiranga","-50.5842","-25.0242",NA,NA,"NY00616827","NY00616827_01","Rio Bitumirim","37032",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=745743' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","octandrum","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2017-02-14 16:17:00-02","NY","NYBG","616826","PreservedSpecimen","Plantae","Myrtaceae","Myrrhinium","atropurpureum","Myrrhinium atropurpureum octandrum","Benth.","L. R. Landrum",NA,NA,NA,"L. R. Landrum","1982","02","19","Argentina","Corrientes","Mercedes",NA,NA,NA,NA,"NY00616826","NY00616826_01","Mercedes, Rio Mirinay at ruta 41","4325",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=745741' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","octandrum","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
