"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","infraspecificEpithet","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem","sex"
"859","2008-05-27 22:02:00-03","MO","MOBOT","3176276","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta","M.G. Vieira","1979","11","7","South America","Brazil",NA,NA,NA,NA,NA,NA,"Planch.","Vieira 1009","Rondônia",NA,"Estrada Vilhena - Pimenta Bueno, entre os kms. 640 e 645. Municipio de Vilhena.","-60.16666","-12.75",NA,NA,"Carbono, Forero & Vidal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"860","2008-05-27 22:02:00-03","MO","MOBOT","3176280","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta induta","M.G. Vieira","1979","10","26","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Vieira 643","Rondônia",NA,"A 20 Km do Acampamento-Vilhena. Cerrado.","-60.16666","-12.75",NA,"induta","Carbono, Forero & Vidal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"861","2008-05-27 22:02:00-03","MO","MOBOT","3174800","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta induta","James L. Zarucchi","1979","10","26","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Zarucchi 2804","Rondônia",NA,"Road Vilhena to Colorado, 20 km from Vilhena (12 km from BR-364), edge of savanna.","-60.16666","-12.83333",NA,"induta","Carbono, Forero & Vidal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"862","2008-05-27 22:02:00-03","MO","MOBOT","3175476","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta induta","Ezechias P. Heringer","1980","9","15","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Heringer 17904",NA,NA,NA,NA,NA,NA,"induta","Ronald Liesner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"863","2012-08-18 05:19:00-03","MO","MOBOT","3175667","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta induta","Bassett Maguire|João Murça Pires|Celia K. Maguire|Nilo T. Silva","1963","8","25","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Maguire 56304","Rondônia",NA,"Mato Grosso. In cerrado, 15-120 km beyond Alto Araguaia, road to Cuiaba. Brasilia-Acre Highway.",NA,NA,NA,"induta","Ronald Liesner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"864","2009-08-21 06:48:00-03","MO","MOBOT","3175792","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta induta","Howard S. Irwin|Thomas R. Soderstrom","1964","10","19","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Irwin 7051","Goiás",NA,"Cerrado, ca. 35 km S. of Caiaponia on road to Jataí. Common.",NA,NA,NA,"induta","Ronald Liesner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"865","2009-12-24 06:45:00-02","MO","MOBOT","3175821","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta induta","Shunsuke Tsugaru|Haruo Guinoza","1987","11","1","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Tsugaru B-1890",NA,NA,"Mato Grosso: near Tapurah, Mpio de Diamantino, 500 km NNW from Cuiaba.",NA,NA,NA,"induta","R.L. Liesner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"866","2008-05-27 22:02:00-03","MO","MOBOT","3175850","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta induta","Kiyoko Deguchi|Shunsuke Tsugaru","1987","9","27","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Deguchi B-1612","Minas Gerais",NA,"Balbilonia, Uberlandia.",NA,NA,NA,"induta","R.L. Liesner","840.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"867","2011-08-15 09:33:00-03","MO","MOBOT","3175990","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta induta","José R. Pirani","1985","10","11","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Pirani 1213",NA,NA,"Mato Grosso. Ilha do Bananal, na divisa com o Parque Nacional do Araguaia; coletas no Parque Indígena. Cerrado com pedras.","-50.5","-10.41666",NA,"induta","R.L. Liesner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"868","2009-07-31 07:05:00-03","MO","MOBOT","3175413","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta induta","George Eiten|Liene T. Eiten","1963","9","11","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Eiten 5499","Goiás",NA,"Mpio de Filadelfia: 100 km south along the Belém-Brasília highway (BR-14) from its junction with the turnoff road to Araguaína. Open ''cerrado'' vegetation of xeromorphic low trees with grassy ground over.","-48.42388","-7.96611",NA,"induta","E. Forero","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"869","2009-07-17 14:12:00-03","MO","MOBOT","3176537","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta induta","Howard S. Irwin|R. Souza|R. Reis dos Santos","1965","11","19","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Irwin 10542","Goiás",NA,"Cerrado and lake margin in Minas Gerais, 25 km. E. of Cabeceiras (ca. 4 km. E. of Goiás-Minas Gerais border.)",NA,NA,NA,"induta","Ronald Liesner","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"870","2008-05-27 22:02:00-03","MO","MOBOT","3176607","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta induta","Gert G. Hatschbach","1975","11","29","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Hatschbach 37707","Goiás",NA,"Caiaponia, arredores.",NA,NA,NA,"induta","E. Forero",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"871","2013-01-28 05:13:00-02","MO","MOBOT","1153032","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta reticulata","René Guillén V.|A.M. Carrión|Marisol Garvizu|Pablo Solíz|Juan Surubí","1996","10","13","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Planch.) Baker","Guillén Villarroel 4717","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado, Huanchaca-2, al final de la pista. Campo limpo con arbustos y árboles pequeños, dispersos; suelos arenosos.","-60.74138","-14.50694",NA,"reticulata","E. Forero (COL)","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"872","2013-06-18 14:26:00-03","MO","MOBOT","1153968","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta reticulata","Marisol Garvizu|A.M. Carrión","1997","10","11","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Planch.) Baker","Garvizu 209","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. A 50 m del campamento. Al borde del bosque de galeria o isla de bosque; orilla del arroyo.","-60.7425","-14.3625",NA,"reticulata","E. Forero (COL)","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"873","2008-05-27 22:02:00-03","MO","MOBOT","1155083","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta reticulata","A.M. Carrión|Timothy J. Killeen|Marisol Garvizu|G. McKincley","1996","10","13","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Planch.) Baker","Carrión Cuellar 405","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Campamento Huanchaca II, encima de la meseta; aproximadamente 20 km del campamento Los Fierros. Bosque siempre verde, de galeria. Margen del bosque y el cerrado.","-60.7425","-14.3625",NA,"reticulata","E. Forero (COL)","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA
"874","2009-08-21 06:56:00-03","MO","MOBOT","3174973","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta reticulata","Keiichi Mizoguchi","1986","10","8","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Planch.) Baker","Mizoguchi 2639","Mato Grosso do Sul",NA,"Fazenda de Paraiso, Mpio. de Agua Boa. At the bush burnt away for cultivation.",NA,NA,NA,"reticulata","R.L. Liesner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"875","2008-05-27 22:02:00-03","MO","MOBOT","3177089","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta reticulata","NOGUEIRA","1989","10","13","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Planch.) Baker","NOGUEIRA 66","Bahia",NA,"Mpio. de Formosa do Rio Preto; Fazenda Lagoa de Fora; cerrado á beira da Serra do Estrondo.",NA,NA,NA,"reticulata","R.L. Liesner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"876","2008-05-27 22:02:00-03","MO","MOBOT","3177502","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta reticulata","Gert G. Hatschbach","1975","11","16","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Planch.) Baker","Hatschbach 37643","Mato Grosso do Sul",NA,"Rio Cachoeirinha (mun. Chapada dos Guimarãoes).",NA,NA,NA,"reticulata","R.L. Liesner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"877","2008-05-27 22:02:00-03","MO","MOBOT","3177545","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta reticulata","RESENDE","1991","12","5","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Planch.) Baker","RESENDE 27","Tocantins",NA,"(TO). Dianópolis (TO). km 7 da estrada para localidade de Corrente.",NA,NA,NA,"reticulata","R.L. Liesner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"878","2013-01-03 05:09:00-02","MO","MOBOT","3177694","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta reticulata","Ghillean T. Prance|Eduardo Lleras|Dionizio F. Coêlho","1978","10","12","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Planch.) Baker","Prance 18852","Mato Grosso do Sul",NA,"Flora Neotropica, 1981 Chapada dos Guimarães, just above Cachoeira Furada, Reserva Buriti. Cerrado.",NA,NA,NA,"reticulata","E. Forero","720.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"879","2009-10-22 05:12:00-02","MO","MOBOT","3177706","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta reticulata","William R. Anderson|M.T. Stieber|Joseph H. Kirkbride, Jr.","1972","3","2","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Planch.) Baker","Anderson 36414","Bahia",NA,"Serra 34 km W of Barreiras; cerrado or cerradãe, the soil clay or somewhate sandy.",NA,NA,NA,"reticulata","J. Kallunki","710.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"880","2010-10-07 15:18:00-03","MO","MOBOT","3177708","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta reticulata","Howard S. Irwin|R. Souza|J.W. Grear, Jr.|R. Reis dos Santos","1966","6","13","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Planch.) Baker","Irwin 17119","Mato Grosso do Sul",NA,"Gallery forest, ca. 25 km. S. of Xavantina.",NA,NA,NA,"reticulata","E. Forero","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"881","2009-08-21 06:48:00-03","MO","MOBOT","3177726","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta reticulata","Howard S. Irwin|Thomas R. Soderstrom","1994","9","25","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Planch.) Baker","Irwin 6310","Mato Grosso do Sul",NA,"Cerradão, brown sandy soil, ca. 2 km S. of Xavantina. Frequent.",NA,NA,NA,"reticulata","E. Forero",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"882","2008-05-27 22:02:00-03","MO","MOBOT","3177590","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta reticulata","Vieira","1979","10","30","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Planch.) Baker","Vieira 782","Rondônia",NA,"T.F. de Rondônia a 4 km de Vilhena, campo.","-60.16666","-12.75",NA,"reticulata","Carbono, Forero & V. dal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"883","2008-05-27 22:02:00-03","MO","MOBOT","3177827","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta reticulata","Gert G. Hatschbach","1975","11","16","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Planch.) Baker","Hatschbach 37634","Mato Grosso do Sul",NA,"RIo Cachoeirinha (mun. Chapada dos Guimarães).",NA,NA,NA,"reticulata","R.L. Liesner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"884","2008-05-27 22:02:00-03","MO","MOBOT","941895","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta reticulata","Luzmila Arroyo P.|Jean Wellens|H. Rocha","1994","6","4","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Planch.) Baker","Arroyo Padilla 783","Santa Cruz","Velasco","Parque Nacional Noel Kempff M; Campamento La Torre; bosque de galeria.","-60.81666","-13.65",NA,"reticulata","R.L. Liesner (MO)","220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"885","2008-05-27 22:02:00-03","MO","MOBOT","979753","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta reticulata","Timothy J. Killeen|Campton Tucker|Marc Steineger","1995","11","4","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Planch.) Baker","Killeen 7842","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Campamento Huanchaca I, meseta hacia el Este de la Pista. Cerrado hasta campo cerrado; en suelos derivados de rocas areniscas.","-60.8275","-13.93361",NA,"reticulata","R.L. Liesner (MO)","600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA
"886","2008-05-27 22:02:00-03","MO","MOBOT","979757","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta reticulata","Timothy J. Killeen|Campton Tucker|Marc Steineger","1995","11","4","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Planch.) Baker","Killeen 7846","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Campamento Huanchaca I, meseta hacia el Este de la Pista. Cerrado hasta campo cerrado; en suelos derivados de rocas areniscas.","-60.8275","-13.93361",NA,"reticulata","R.L. Liesner (MO)","600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA
"887","2013-08-23 04:12:00-03","MO","MOBOT","979868","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta reticulata","A. Rodríguez O.|et al.","1995","11","3","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Planch.) Baker","Rodríguez Olmos 652","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado, Huanchaca I, desde pequeñas islas de bosques hasta campo cerrado.","-60.81277","-13.89861",NA,"reticulata","R.L. Liesner (MO)","650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,NA
"888","2008-05-27 22:02:00-03","MO","MOBOT","3176280","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta induta","M.G. Vieira","1979","10","26","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Vieira 643","Rondônia",NA,"A 20 Km do Acampamento-Vilhena. Cerrado.","-60.16666","-12.75",NA,"induta","Carbono, Forero & Vidal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"889","2008-05-27 22:02:00-03","MO","MOBOT","3174800","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta induta","James L. Zarucchi","1979","10","26","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Zarucchi 2804","Rondônia",NA,"Road Vilhena to Colorado, 20 km from Vilhena (12 km from BR-364), edge of savanna.","-60.16666","-12.83333",NA,"induta","Carbono, Forero & Vidal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"890","2008-05-27 22:02:00-03","MO","MOBOT","3175476","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta induta","Ezechias P. Heringer","1980","9","15","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Heringer 17904",NA,NA,NA,NA,NA,NA,"induta","Ronald Liesner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"891","2012-08-18 05:19:00-03","MO","MOBOT","3175667","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta induta","Bassett Maguire|João Murça Pires|Celia K. Maguire|Nilo T. Silva","1963","8","25","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Maguire 56304","Rondônia",NA,"Mato Grosso. In cerrado, 15-120 km beyond Alto Araguaia, road to Cuiaba. Brasilia-Acre Highway.",NA,NA,NA,"induta","Ronald Liesner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"892","2009-08-21 06:48:00-03","MO","MOBOT","3175792","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta induta","Howard S. Irwin|Thomas R. Soderstrom","1964","10","19","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Irwin 7051","Goiás",NA,"Cerrado, ca. 35 km S. of Caiaponia on road to Jataí. Common.",NA,NA,NA,"induta","Ronald Liesner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"893","2009-12-24 06:45:00-02","MO","MOBOT","3175821","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta induta","Shunsuke Tsugaru|Haruo Guinoza","1987","11","1","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Tsugaru B-1890",NA,NA,"Mato Grosso: near Tapurah, Mpio de Diamantino, 500 km NNW from Cuiaba.",NA,NA,NA,"induta","R.L. Liesner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"894","2008-05-27 22:02:00-03","MO","MOBOT","3175850","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta induta","Kiyoko Deguchi|Shunsuke Tsugaru","1987","9","27","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Deguchi B-1612","Minas Gerais",NA,"Balbilonia, Uberlandia.",NA,NA,NA,"induta","R.L. Liesner","840.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"895","2011-08-15 09:33:00-03","MO","MOBOT","3175990","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta induta","José R. Pirani","1985","10","11","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Pirani 1213",NA,NA,"Mato Grosso. Ilha do Bananal, na divisa com o Parque Nacional do Araguaia; coletas no Parque Indígena. Cerrado com pedras.","-50.5","-10.41666",NA,"induta","R.L. Liesner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"896","2009-07-31 07:05:00-03","MO","MOBOT","3175413","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta induta","George Eiten|Liene T. Eiten","1963","9","11","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Eiten 5499","Goiás",NA,"Mpio de Filadelfia: 100 km south along the Belém-Brasília highway (BR-14) from its junction with the turnoff road to Araguaína. Open ''cerrado'' vegetation of xeromorphic low trees with grassy ground over.","-48.42388","-7.96611",NA,"induta","E. Forero","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"897","2009-07-17 14:12:00-03","MO","MOBOT","3176537","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta induta","Howard S. Irwin|R. Souza|R. Reis dos Santos","1965","11","19","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Irwin 10542","Goiás",NA,"Cerrado and lake margin in Minas Gerais, 25 km. E. of Cabeceiras (ca. 4 km. E. of Goiás-Minas Gerais border.)",NA,NA,NA,"induta","Ronald Liesner","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"898","2008-05-27 22:02:00-03","MO","MOBOT","3176607","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta induta","Gert G. Hatschbach","1975","11","29","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Hatschbach 37707","Goiás",NA,"Caiaponia, arredores.",NA,NA,NA,"induta","E. Forero",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"899","2009-07-31 07:05:00-03","MO","MOBOT","3177824","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta reticulata","George Eiten|Liene T. Eiten","1969","12","8","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Planch.) Baker","Eiten 9812","Mato Grosso do Sul",NA,"Mpio. de Barra do Garcaas: 232 km along new road NNE of village of Xavantina. 28 km due S of Royal Society-Royal Geographic Society Base Camp. Base Camp is at 4.4 km S of the creek, Córrego dos Porcos.","-51.75","-12.85",NA,"reticulata","E. Forero","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"900","2009-07-31 07:05:00-03","MO","MOBOT","3176612","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta reticulata","George Eiten|Liene T. Eiten","1968","8","24","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Planch.) Baker","Eiten 8328","Mato Grosso do Sul",NA,"Mpio. de Barra do Garcas: city of Xavantina on the Rio das Mortes. Cutskirts of the city, WSW of center, along road near river. Top part of a ravine slope, soil of lateritic hardpan pebbles. Cerrado scrub.","-52.35","-14.7",NA,"reticulata","E. Forero","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901","2013-01-28 05:13:00-02","MO","MOBOT","1153032","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta reticulata","René Guillén V.|A.M. Carrión|Marisol Garvizu|Pablo Solíz|Juan Surubí","1996","10","13","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Planch.) Baker","Guillén Villarroel 4717","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado, Huanchaca-2, al final de la pista. Campo limpo con arbustos y árboles pequeños, dispersos; suelos arenosos.","-60.74138","-14.50694",NA,"reticulata","E. Forero (COL)","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"902","2013-06-18 14:26:00-03","MO","MOBOT","1153968","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta reticulata","Marisol Garvizu|A.M. Carrión","1997","10","11","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Planch.) Baker","Garvizu 209","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. A 50 m del campamento. Al borde del bosque de galeria o isla de bosque; orilla del arroyo.","-60.7425","-14.3625",NA,"reticulata","E. Forero (COL)","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"903","2008-05-27 22:02:00-03","MO","MOBOT","1155083","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta reticulata","A.M. Carrión|Timothy J. Killeen|Marisol Garvizu|G. McKincley","1996","10","13","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Planch.) Baker","Carrión Cuellar 405","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Campamento Huanchaca II, encima de la meseta; aproximadamente 20 km del campamento Los Fierros. Bosque siempre verde, de galeria. Margen del bosque y el cerrado.","-60.7425","-14.3625",NA,"reticulata","E. Forero (COL)","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA
"904","2009-08-21 06:56:00-03","MO","MOBOT","3174973","PreservedSpecimen","Plantae","Connaraceae","Rourea","induta","Rourea induta reticulata","Keiichi Mizoguchi","1986","10","8","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Planch.) Baker","Mizoguchi 2639","Mato Grosso do Sul",NA,"Fazenda de Paraiso, Mpio. de Agua Boa. At the bush burnt away for cultivation.",NA,NA,NA,"reticulata","R.L. Liesner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
