"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","phylum","class","order","individualCount","continentOcean","preparationType","previousCatalogNumber","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","relatedCatalogItem","infraspecificEpithet","fieldNumber","sex"
"222","2019-11-21 14:30:56-03","UFJF","CESJ","62366","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","I.T.S. Rogério","2013","04","18","I.T.S. Rogério","95","2013","02","06","Brasil","Minas Gerais","Santos Dumont","Comunidade São Bento, casa da D. Ana Maria","-43.5525016784668","-21.4566993713379",NA,NA,"Nome popular: santa luzia. Coletado em horta caseira. Uso medicinal: problemas nos olhos.","CESJ062366","Angiosperma",NA,NA,NA,"América do Sul",NA,NA,"CESJ062366",NA,NA,"25699","auto",NA,NA,NA,NA
"223","2019-11-21 14:30:56-03","UFJF","CESJ","20010","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"L. Krieger","CESJ20010","1984","02","01","Brasil","Minas Gerais","São João Del Rei",NA,"-44.2616996765137","-21.1355991363525",NA,NA,"erva aquática,natante","CESJ020010","Angiosperma",NA,NA,NA,"América do Sul",NA,NA,"CESJ020010",NA,NA,"39093","auto",NA,NA,NA,NA
"224","2021-04-07 11:41:05-03","UFMS","CGMS","44550","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","V.J. Pott; A. Pott",NA,NA,NA,"A. Pott; M.A. Ribeiro; M. Pereira; C. Mazza; C.C.F. Tavares","2773","1987","07","08","Brasil","Mato Grosso do Sul","Corumbá","Fazenda Nhumirim, sub-região da Nhecolândia; Pantanal.","-56.65","-18.9833333","-56,65","-18,9833333","Flor esbranquiçada. Invernada 7. Habitat: Lagoa temporária (brejo) com Copernicia australis. Solo arenoso com horizonte superficial orgânico. Relevo plano. Habito: Erva aquática flutuante. Frequente.","CGMS1074515",NA,NA,NA,NA,NA,NA,NA,NA,"90","90",NA,NA,NA,NA,NA,NA
"225","2021-04-07 11:41:05-03","UFMS","CGMS","39275","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","A. Pott; V.J. Pott","2013","07","08","M.F. Barros; T.G. Freitas; C.S. Souza","44","2013","07","09","Brasil","Mato Grosso do Sul","Porto Murtinho","Forte coimbra.","-57.9833333","-19.9461111","-57,9833333","-19,9461111","Flor branca. Habitat: Pantanal. Rio Paraguai. Baceiro. Relevo plano. Habito: Erva Flutuante livre.","CGMS1068658",NA,NA,NA,NA,NA,NA,NA,NA,"87","87",NA,NA,NA,NA,NA,NA
"226","2021-04-07 11:41:05-03","UFMS","CGMS","36075","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","V.J.Pott","2009","06","01","B.E.M. Pinto; J. R. Silva; W. Vincentin; L. S. Cunha","269","2009","06","01","Brasil","Mato Grosso do Sul","Corumbá","Baía Vermelha.","-57.55","-18.5763889","-57,55","-18,5763889",NA,"CGMS1065482",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2021-04-07 11:41:05-03","UFMS","CGMS","9618","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","A.L.B. Sartori",NA,NA,NA,"A. Sciamarelli; M.I.B. de Oliveira; C.M. Ishimi","1320","2002","01","24","Brasil","Mato Grosso do Sul","Mato Grosso do Sul","BR-163. Dourados - Rio Brilhante. 21K 0753267 UTM 7562002.",NA,NA,NA,NA,NA,"CGMS003024",NA,NA,NA,NA,NA,NA,NA,NA,"317","317",NA,NA,NA,NA,NA,NA
"228","2021-04-07 11:41:05-03","UFMS","CGMS","22292","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"D.C.L. Kufner; A. Guglieri; E. Scremin-Dias","131","2008","06","15","Brasil","Mato Grosso do Sul","Corumbá","Lagoa de meandro.","-57.0922222","-19.4875","-57,0922222","-19,4875","Flor branca inconspícua. Habitat: Pantanal de Miranda Habito: Erva aquática flutuante livre.","CGMS1051703",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2021-04-07 11:41:05-03","UFMS","CGMS","24959","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"L.S. Rodrigues","8","2009","05","07","Brasil","Mato Grosso do Sul","Corumbá","Fazenda Alegria, Pantanal da Nhecolândia.","-56.75","-19.0436111","-56,75","-19,0436111","Flor ausente. Fruto ausente. Habitat: Baía. Habito: Erva aquática flutuante.","CGMS1054381",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2021-04-07 11:41:05-03","UFMS","CGMS","19421","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","A. Pott; G.A. Damasceno-Junior",NA,NA,NA,"M.L. Bueno; E.O. Rocha-Júnior; A.F. Souza; F. Belan","487","2007","08","03","Brasil","Mato Grosso do Sul","Mato Grosso do Sul","Estrada Parque.","-57.0433333","-19.4877777","-57,0433333","-19,4877777","Flor branca. Planta Aquática. Habitat: Cerrado. Comum. Habito: Herbáceo.","CGMS1048732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2021-04-07 11:41:05-03","UFMS","CGMS","16964","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"J.S. Garcia; A.C.M. Cristaldo; R.G. Adamowicz","35","2006","07","28","Brasil","Mato Grosso do Sul","Corumbá","Beira da estrada Parque.","-56.9955555","-19.2494444","-56,9955555","-19,2494444","Flor branca. Habitat: Baía. Habito: Erva aquática flutuante livre.","CGMS1046264",NA,NA,NA,NA,NA,NA,NA,NA,"96","96",NA,NA,NA,NA,NA,NA
"232","2021-04-07 11:41:05-03","UFMS","CGMS","36522","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","V.J. Pott",NA,NA,NA,"V.J. Pott; A. Pott; C.N. da Cunha; E.C. de Arruda; M.C.V. Santos; L. Rebellato","6140","2003","04","01","Brasil","Mato Grosso do Sul","Corumbá","Fazenda Mandioré (lado Norte, próximo a sede), oeste da Serra do Amolar.","-57.6333333","-17.9227778","-57,6333333","-17,9227778","Flor branca. Comido por insetos; Duplicata CPAP. Habitat: Brejo temporário. Solo. Relevo plano. Habito: Erva aquática flutuante livre. Dominante.","CGMS1065933",NA,NA,NA,NA,NA,NA,NA,NA,"132","132",NA,NA,NA,NA,NA,NA
"233","2021-04-07 11:41:05-03","UFMS","CGMS","44549","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","V.J. Pott; A. Pott",NA,NA,NA,"A. Pott; V.J. Pott; M. Pereira; S. Salis; Z.M. Campos; G. Mourão","3231","1987","08","15","Brasil","Mato Grosso do Sul","Corumbá","Invernada número 1; Fazenda Nhumirim; Nhecolândia; Pantanal.","-56.65","-18.9833333","-56,65","-18,9833333","Flor esbranquiçada. Habitat: Lagoa temporária com Carandá (Copernicia australis). Solo arenoso com horizonte A orgânico preto. Relevo quase plano. Habito: Erva aquática flutuante livre. Muito frequente.","CGMS1074514",NA,NA,NA,NA,NA,NA,NA,NA,"90","90",NA,NA,NA,NA,NA,NA
"234","2021-04-07 11:41:05-03","UFMS","CGMS","50990","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","V.J. Pott",NA,NA,NA,"V.J. Pott; E. Scremin-Dias; A. Pott","8086","2005","09","03","Brasil","Mato Grosso do Sul","Bodoquena","Fazenda Remanso, 8Km sul da sede, Parque Nacional da Serra da Bodoquena.","-56.7358333","-20.8019444","-56,7358333","-20,8019444","Flor esverdeada. Habitat: Açude para gado com Pistia stratiotes, 20-70cm de profundidade, com pasto cultivado no entorno e remanescente de cerradão. Solo argiloso, calcário. Relevo plano de vale. Habito: Erva aquática flutuante livre.","CGMS002887",NA,NA,NA,NA,NA,NA,NA,NA,"395","395",NA,NA,NA,NA,NA,NA
"235","2021-04-07 11:41:05-03","UFMS","CGMS","32518","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","G.S.V. Duarte; V.J. Pott","2011","03","02","G.S.V. Duarte","12","2010","07","19","Brasil","Mato Grosso do Sul","Dourados","Parque Antenor Martins. Microbacia Água Boa.","-54.8166667","-22.2291667","-54,8166667","-22,2291667","Flor com espata. Fruto baga. Habitat: Cerrado. Habito: Erva aquática flutuante livre.","CGMS1061935",NA,NA,NA,NA,NA,NA,NA,NA,"424","424",NA,NA,NA,NA,NA,NA
"236","2021-04-07 11:41:05-03","UFMS","CGMS","7383","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"A. Amaral-Júnior; J.O. Mendonça; O. Dias","202","1998","10","14","Brasil","Mato Grosso do Sul","Bataguassu","Rio Pardo.","-52.4011111","-21.6733334","-52,4011111","-21,6733334",NA,"CGMS003025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2021-04-07 11:41:05-03","UFMS","CGMS","46475","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","V.J. Pott","2018","05","25","W. S. Cruz; A. C. Rosa; J. D. M. Serpa; S. S. Medeiros.","11","2014","08","11","Brasil","Mato Grosso do Sul","Sidrolândia","Fazenda do Japonês.","-54.9647222","-20.915","-54,9647222","-20,915","Flor amarelo - claro. Fruto ausente. Habitat: Floresta estacional decidual. Mata seca. Habito: Erva. 0,8 m de altura.","CGMS1076444",NA,NA,NA,NA,NA,NA,NA,NA,"476","476",NA,NA,NA,NA,NA,NA
"238","2021-04-07 11:41:05-03","UFMS","CGMS","54576","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","G. Catian","2014","12","15","G. Catian","103","2014","12","15","Brasil","Mato Grosso do Sul","Corumbá","Fazenda São João - Estrada Parque Sub-região Abobral.","-57.0427777","-19.3983333","-57,0427777","-19,3983333","Fruto ausente. Habitat: Lagoa temporária. Solo argiloso. Habito: Erva aquática flutuante livre.","CGMS003010",NA,NA,NA,NA,NA,NA,NA,NA,"89","89",NA,NA,NA,NA,NA,NA
"239","2021-04-07 11:41:05-03","UFMS","CGMS","59149","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","V.J. Pott","2013","05","12","B.A. Coutinho; C. Aoki, C.H. Simão","175","2012","02","19","Brasil","Mato Grosso do Sul","Aquidauana","Baía Grande - Estância Pôr-do-Sol.","-55.8644444","-20.3013889","-55,8644444","-20,3013889","Flor ausente. Fruto ausente. Habitat: Pantanal. Habito: Planta aquática flutuante livre.","CGMS1089065",NA,NA,NA,NA,NA,NA,NA,NA,"140","140",NA,NA,NA,NA,NA,NA
"240","2021-04-07 11:41:05-03","UFMS","CGMS","27241","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","V.J. Pott",NA,NA,NA,"S.N. Moreira; V.A. Assunção; L.S. Rodrigues; B. Bueno","242","2009","06","02","Brasil","Mato Grosso do Sul","Corumbá","Baía Vermelha - Pantanal do Paraguai.","-57.4608333","-18.4994444","-57,4608333","-18,4994444",NA,"CGMS1056680",NA,NA,NA,NA,NA,NA,NA,NA,"400","400",NA,NA,NA,NA,NA,NA
"241","2021-04-07 11:41:05-03","UFMS","CGMS","39799","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","V.J. Pott","2013","07","09","J.A. Rotta; D.B. Borges; D.T. Azevedo; S.N. Moraes","26","2013","07","09","Brasil","Mato Grosso do Sul","Corumbá","Baía Negra; Rio Paraguai.","-58.05","-20.0963889","-58,05","-20,0963889",NA,"CGMS1069178",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2021-04-07 11:41:05-03","UFMS","CGMS","32566","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","G.S.V. Duarte; V.J. Pott","2011","03","02","G.S.V. Duarte","64","2011","02","21","Brasil","Mato Grosso do Sul","Dourados","Laranja Doce I. Microbacia Laranja Doce.","-54.8666667","-22.6838889","-54,8666667","-22,6838889","Flor com espata. Fruto baga. Habitat: Cerrado. Habito: Erva aquática flutuante livre.","CGMS1061989",NA,NA,NA,NA,NA,NA,NA,NA,"399","399",NA,NA,NA,NA,NA,NA
"243","2021-04-07 11:41:05-03","UFMS","CGMS","36520","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"V.J. Pott; A. Pott","4309","2001","03","20","Brasil","Mato Grosso","Poconé","Parque Nacional do Pantanal, lado leste do Morro Carcará (base do morro), próximo ao Rio São Lourenço.","-57.4333333","-17.8505556","-57,4333333","-17,8505556","Flor estéril. Estéril; Duplicata CPAP. Habitat: Lagoa 1,40m de profundidade, em banco de macrófitas aquáticas com água levemente corrente. Solo argiloso. Relevo plano. Habito: Erva aquática flutuante livre. Rara.","CGMS1065931",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2021-04-07 11:41:05-03","UFMS","CGMS","11931","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","M.O.D. Pivari",NA,NA,NA,"M.O.D. Pivari","426","2005","07","13","Brasil","Mato Grosso do Sul","Campo Grande",NA,"-54.6202778","-20.5058333","-54,6202778","-20,5058333","Hidrófita flutuante livre.,Heliófita. Presente em meio a Eichornia crassipes. Folhas verde claro, raízes castanhas. Habitat: Lago artificial. Solo argiloso. Relevo plano. Habito: Erva. Cerca de 5,00m de altura.","CGMS1041293",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2021-04-07 11:41:05-03","UFMS","CGMS","32619","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","G.S.V. Duarte; V.J. Pott","2011","03","03","G.S.V. Duarte","130","2010","12","14","Brasil","Mato Grosso do Sul","Porto Murtinho","Bacia do Rio Paraguai.","-57.8833333","-21.7022222","-57,8833333","-21,7022222",NA,"CGMS1062046",NA,NA,NA,NA,NA,NA,NA,NA,"62","62",NA,NA,NA,NA,NA,NA
"246","2021-04-07 11:41:05-03","UFMS","CGMS","36523","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","V.J. Pott",NA,NA,NA,"V.J. Pott; A. Pott; A.L.B. Sartori; C. Cunha; E.A. Silveira; H. Amorim","4345","2001","03","23","Brasil","Mato Grosso","Poconé","Rio Caracará.","-57.3333333","-17.7202778","-57,3333333","-17,7202778","Flor estéril. RCVA-1;Presença de Wolffiella linguata. Habitat: Margem de rio entre macrófitas aquáticas juntamente com Salvinia ariculata. Solo argiloso. Relevo plano. Habito: Erva aquática flutuante livre. Ocasional.","CGMS1065934",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2021-04-07 11:41:05-03","UFMS","CGMS","53850","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","V.J. Pott","2015","09","29","B.A. Coutinho; C. Aoki, B.A. Arrua","150","2014","08","29","Brasil","Mato Grosso do Sul","Aquidauana","Baía Grande - Estância Pôr-do-Sol.","-55.8644444","-20.3013889","-55,8644444","-20,3013889","Flor ausente. Fruto ausente. Habitat: Pantanal. Habito: Planta aquática flutuante livre.","CGMS003009",NA,NA,NA,NA,NA,NA,NA,NA,"140","140",NA,NA,NA,NA,NA,NA
"248","2021-04-07 11:41:05-03","UFMS","CGMS","33734","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","V.J. Pott","2011","06","27","V.C. Soares; F.J. Kochanovski; M.M. Garcia; N.V. Alcântara","7","2011","06","27","Brasil","Mato Grosso do Sul","Corumbá","Base de Estudos do Pantanal-Caminho para torre de observação.","-57.0166667","-19.5763889","-57,0166667","-19,5763889","Flor esverdeada. Espata branca. Coordenadas originais 19°34#?#35,02'S 57°01#?#78,00'W Habitat: Campo inundável ao longo de mata ciliar. Solo arenoso siltoso. Relevo plano. Habito: Erva aquática.","CGMS1063133",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2021-04-07 11:41:05-03","UFMS","CGMS","36521","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","V.J. Pott",NA,NA,NA,"L.C. Costa; U.M. Resende","56","2001","08","25","Brasil","Mato Grosso do Sul","Aquidauana","IPPAN-Base de Pesquisa da UNIDERP.","-55.7872009277344","-20.4710998535156",NA,NA,"Flor branca. Macrófita flutuante fixa. Habitat: Lagoa. Solo arenoso. Relevo plano. Habito: Erva. Frequente.","CGMS1065932",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"212961","auto",NA,NA,NA,NA
"250","2021-04-07 11:41:05-03","UFMS","CGMS","61464","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","D. Corrêa; R. Almoas; F.S. Carvalho","2013",NA,NA,"D. Corrêa; R. Almoas; F.S. Carvalho","35","2013","05","23","Brasil","Mato Grosso do Sul","Campo Grande","Lago do Amor - Campus Universidade Federal de Mato Grosso do Sul.","-54.6464004516602","-20.4428005218506",NA,NA,NA,"CGMS1094460",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA
"251","2021-04-07 11:41:05-03","UFMS","CGMS","19811","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","E.C. Bertazzoni",NA,NA,NA,"E.C. Bertazzoni; W. Magalhães; R.B. Rodrigues","2546",NA,NA,NA,"Brasil","Mato Grosso do Sul","Corumbá","Amolar.","-57.6533012390137","-19.0091991424561",NA,NA,NA,"CGMS1049116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA
"252","2021-04-07 11:41:05-03","UFMS","CGMS","28405","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","V.J. Pott","2009","03","31","R.B. Rodrigues; M.D. Nunes; J.L.M.M. Sugai; J. Terra; A.F. Beda; K.M. Campião; V.L. Ferreira","73","2008","12","12","Brasil","Mato Grosso do Sul","Corumbá","Baía 37 da Fazenda Nhumirim, Pantanal da Nhecolândia.","-57.6533012390137","-19.0091991424561",NA,NA,"Coordenadas geográficas: 21K 540742 UTM 7901886 Habitat: No meio da baía. Habito: Erva aquática flutuante livre.","CGMS1057855",NA,NA,NA,NA,NA,NA,NA,NA,"101","101","295160","auto",NA,NA,NA,NA
"253","2021-04-07 11:41:05-03","UFMS","CGMS","2361","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","L. Almeida","1987","09","20","L. Almeida","30","1987","09","20","Brasil","Mato Grosso do Sul","Corumbá","Baía do Tamengo, próximo ao Porto Aurora.","-57.6533012390137","-19.0091991424561",NA,NA,"Flor branca. Habitat: Flutuante livre. Habito: Herbáceo.","CGMS003028",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA
"254","2021-04-07 11:41:05-03","UFMS","CGMS","6369","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","V.J. Pott","2013","12","16","L.P. Deboni",NA,"1998","07","20","Brasil","Mato Grosso do Sul","Corumbá","Base de Estudos (BEP). Pantanal.","-57.6533012390137","-19.0091991424561",NA,NA,"Flor branca. Habitat: Aquático. Habito: Flutuante.","CGMS002992",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA
"255","2021-04-07 11:41:05-03","UFMS","CGMS","9437","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","V.J. Pott","2013","12","16","R. Hayd; et al.",NA,"1999","07","03","Brasil","Mato Grosso do Sul","Corumbá","Estrada Parque. 5ª ponte. Corixão.","-57.6533012390137","-19.0091991424561",NA,NA,NA,"CGMS003017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA
"256","2021-04-07 11:41:05-03","UFMS","CGMS","4982","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"E. Scremin-Dias; et al.","231","1995","05","20","Brasil","Mato Grosso do Sul","Corumbá","Fazenda Boa Sorte.","-57.6533012390137","-19.0091991424561",NA,NA,"Flores brancas de tamanho reduzido. Habitat: Aquático. Habito: Erva.","CGMS003027",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA
"257","2021-04-07 11:41:05-03","UFMS","CGMS","2370","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","V.J. Pott","2013","12","16","C.A. Conceição","1413","1983","06","10","Brasil","Mato Grosso do Sul","Corumbá","Ladário, no Polder.","-57.6533012390137","-19.0091991424561",NA,NA,NA,"CGMS003018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA
"258","2021-04-07 11:41:05-03","UFMS","CGMS","5402","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","A.C. Cervi",NA,NA,NA,"A.C. Cervi; A. Dunaiski","3202","1991","05","02","Brasil","Paraná","São José dos Pinhais",NA,"-49.2064018249512","-25.5347003936768",NA,NA,"Flores cremes.","CGMS003026",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA
"259","2019-11-27 13:46:00-03","UFS","ASE","18918","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.",NA,NA,NA,NA,"Machado, WJ; Carregosa, T; Melo, DS; Nascimento - Júnior, JE","848","2010","09","20","Brasil","Sergipe","Canindé de São Francisco","Assentamento Santa Rita","-37.987361","-9.700917","-37.987361","-9.700917","Aquática, espata pouco vistosa branca.; Aquática, espata pouco vistosa branca.; Caatinga","ASE0007499","Magnoliophyta",NA,NA,NA,"Southern America",NA,NA,"ASE0007499",NA,NA,NA,NA,NA,NA,NA,NA
"260","2019-11-27 13:46:00-03","UFS","ASE","21336","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","Oliveira, DG","2011","10","17","Oliveira, DG; Almeida, ES; Gonçalves, FB","252","2011","08","31","Brasil","Sergipe","Porto da Folha","Povoado Lagoa Grande, Fazenda São Pedro, lado esquerdo da estrada principal em direção ao Assentamento São Judas Tadeu","-37.414731","-10.036106","-37.414731","-10.036106","Herbácea aquática. Flor esverdeada. Folhas concolor, pilosas.; Herbácea aquática. Flor esverdeada. Folhas concolor, pilosas.; Caatinga","ASE0007506","Magnoliophyta",NA,NA,NA,"Southern America",NA,NA,"ASE0007506",NA,NA,NA,NA,NA,NA,NA,NA
"261","2019-11-27 13:46:07-03","UFS","ASE","3416","PreservedSpecimen","Plantae","Araceae","Pistia","stratiotes","Pistia stratiotes","L.","Viana, G","1984","09","03","Viana, G","757","1983","09","01","Brasil","Sergipe","Monte Alegre de Sergipe",NA,"-37.561944","-10.027222","-37.561944","-10.027222","Erva. aquática flutuante, folhas simples, rosuladas.; Erva. aquática flutuante, folhas simples, rosuladas.; Lagoa dulcícola","ASE0007477","Magnoliophyta",NA,NA,NA,"Southern America",NA,NA,"ASE0007477",NA,NA,NA,NA,NA,NA,NA,NA
