"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","identifiedBy","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","class","infraspecificEpithet","relatedCatalogItem","individualCount","fieldNumber","typeStatus","sex"
"896","2019-11-19 14:08:55-03","UFRPE","PEUFR","2937","PreservedSpecimen","Plantae","Poaceae","Setaria","geniculata","Setaria geniculata","P. Beauv.","E. C. Tenório","1969","09","13","Brasil","Pernambuco","Arcoverde","-37.0539016723633","-8.41888999938965",NA,NA,"PEUFR002937",NA,"Estação Experimental do IPA",NA,NA,NA,"E. C. Tenório","1971",NA,NA,"23066","auto","1033",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"897","2019-11-19 14:08:55-03","UFRPE","PEUFR","3144","PreservedSpecimen","Plantae","Poaceae","Setaria","geniculata","Setaria geniculata","P. Beauv.","E. C. Tenório","1971","05","28","Brasil","Pernambuco","Barreiros","-35.1864013671875","-8.81832981109619",NA,NA,"PEUFR003144",NA,"Engenho Tintuga",NA,NA,NA,"E. C. Tenório","1971",NA,NA,"24696","auto","1293",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"898","2019-11-19 14:08:55-03","UFRPE","PEUFR","2601","PreservedSpecimen","Plantae","Poaceae","Setaria","geniculata","Setaria geniculata","P. Beauv.","E. C. Tenório","1967","07","20","Brasil","Pernambuco","Belém de São Francisco","-38.9658012390137","-8.75389003753662",NA,NA,"PEUFR002601",NA,"Ilha do Meio",NA,NA,NA,"E. C. Tenório","1968","03","14","47449","auto","338",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"899","2019-11-19 14:08:55-03","UFRPE","PEUFR","3045","PreservedSpecimen","Plantae","Poaceae","Setaria","geniculata","Setaria geniculata","P. Beauv.","E. C. Tenório","1970","12","17","Brasil","Pernambuco","Recife","-34.8810997009277","-8.05389022827148",NA,NA,"PEUFR003045",NA,"Bonji",NA,NA,NA,"E. C. Tenório","1971",NA,NA,"18865","auto","1182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"900","2019-11-19 14:08:55-03","UFRPE","PEUFR","3118","PreservedSpecimen","Plantae","Poaceae","Setaria","geniculata","Setaria geniculata","P. Beauv.","E. C. Tenório","1971","04","19","Brasil","Pernambuco","Recife","-34.8810997009277","-8.05389022827148",NA,NA,"PEUFR003118",NA,"Campus da UFRPE, Córrego da Fortuna",NA,NA,NA,"E. C. Tenório","1971",NA,NA,"18865","auto","1263",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901","2019-11-19 14:08:55-03","UFRPE","PEUFR","2912","PreservedSpecimen","Plantae","Poaceae","Setaria","geniculata","Setaria geniculata","P. Beauv.","E. C. Tenório","1969","09","12","Brasil","Pernambuco","Triunfo","-38.1016998291016","-7.83805990219116",NA,NA,"PEUFR002912",NA,NA,NA,NA,NA,"E. C. Tenório","1971",NA,NA,"14606","auto","1003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"902","2019-11-19 14:08:55-03","UFRPE","PEUFR","4028","PreservedSpecimen","Plantae","Poaceae","Setaria","geniculata","Setaria geniculata","P. Beauv.","Almeida; Romero; Martins Netto; Tôrres; Amaral","1972","10","20","Brasil","Rio Grande do Sul","Pelotas","-52.3424987792969","-31.771900177002",NA,NA,"PEUFR004028",NA,"Campus IPEAS - UFPEL",NA,NA,"Comum.",NA,NA,NA,NA,"51462","auto","50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"903","2019-11-19 14:08:55-03","UFRPE","PEUFR","2805","PreservedSpecimen","Plantae","Poaceae","Setaria","gracilis","Setaria gracilis","Kunth","E. C. Tenório","1969","08","18","Brasil","Pernambuco","Garanhuns","-36.4928016662598","-8.89027976989746",NA,NA,"PEUFR002805",NA,"Estrada para Sta. Quitéria das Freixeiras.",NA,NA,NA,"M. Alves","1995","09","18","21839","auto","805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"904","2020-06-29 11:43:04-03","UFRPE","PEUFR","53010","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","M.C. Tonizza","2014","06","07","Brasil","Bahia","Sobradinho","-40.135556","-9.753056","40º08'08W","09º45'11S","PEUFR053010",NA,"Chico Periquito",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"905","2019-11-19 14:08:55-03","UFRPE","PEUFR","19592","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","K. Andrade; L. S. Figueiredo","1995","07","09","Brasil","Pernambuco","Buíque","-37.166667","-8.616667","37º10'W","8º37'S","PEUFR019592",NA,"Fazenda Laranjeiras","790","790","Erva com cerca de 0,6m; sépalas verdes; inflorescência castanha.","S. A. Renvoize","1995",NA,NA,NA,NA,"116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"906","2019-11-19 14:08:55-03","UFRPE","PEUFR","22742","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","L. Figueiredo; K. Andrade.","1995","08","18","Brasil","Pernambuco","Buíque","-37.154167","-8.625","37º09'15W","8º37'30S","PEUFR022742",NA,"Estrada Buíque - Catimbau","799","799","Erva com ca. 0,30m de altura; Inflorescência castanha.","S. A. Renvoize","1996",NA,NA,NA,NA,"163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"907","2020-06-29 11:43:04-03","UFRPE","PEUFR","53130","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","G.O. Lima","2016","04","12","Brasil","Pernambuco","Paulista","-34.920833","-7.920833","34º55'15W","07º55'15S","PEUFR053130",NA,"Estação Ecológica Caetés","4","4","Planta de pequeno porte, medindo cerca de 1m de altura. Com flores e sem frutos","Fernando Gallindo",NA,NA,NA,NA,NA,"65",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"908","2019-11-19 14:08:55-03","UFRPE","PEUFR","50027","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","M. C. J. L. Alves","2009","04","30","Brasil","Pernambuco","Recife","-34.8810997009277","-8.05389022827148",NA,NA,"PEUFR050027",NA,"IPA - Bonji.",NA,NA,NA,"M. C. J. L. Alves; M. B. Costa e Silva","2009","05","29","18865","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"909","2020-06-23 19:50:12-03","UFPB","JPB","17483-1","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Moura, OT","1990","06","03","Brasil","Paraíba","João Pessoa","-34.863056","-7.115","-34.863056","-7.115",NA,NA,NA,"47","47",NA,NA,NA,NA,NA,NA,NA,"446","Southern America",NA,NA,"Angiosperma","Monocotyledon",NA,NA,NA,NA,NA,NA,NA
"910","2020-05-21 14:11:38-03","UFPB","JPB","3459","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Carvalheira, RPC","1972","03","30","Brasil","Paraíba","Alagoinha","-35.544722","-6.95","-35.544722","-6.95",NA,NA,NA,"133","133",NA,NA,NA,NA,NA,NA,NA,"JPB3459","Southern America",NA,NA,"Angiosperma","Monocotyledon",NA,NA,NA,NA,NA,NA,NA
"911","2020-04-22 16:26:54-03","UFPB","JPB","39366","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Queiroz, RT","2006","04","14","Brasil","Rio Grande do Norte","Serra Negra do Norte","-37.266806","-6.57575","-37.266806","-6.57575",NA,NA,"Estação Ecológica do Seridó, ESEC. Afloramento.",NA,NA,"; HABITAT: Caatinga herbácea.; DESC: Erva ereta. Flores verdes. Frutos imaturos. Botões verdes. População grande.","Queiroz, RT","2006","04","14",NA,NA,"687","Southern America",NA,NA,"Angiosperma","Monocotyledon",NA,NA,NA,NA,NA,NA,NA
"912","2020-04-22 16:26:54-03","UFPB","JPB","50048","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Gadelha Neto, PC","2012","03","20","Brasil","Paraíba","Mataraca","-34.976944","-6.502222","-34.976944","-6.502222","JPB0050048",NA,"Millennium Inorganic Chemicals Mineração Ltda, Substrato arenoso. Área de Reabilitação (Duna 2).","16","16","; HABITAT: Dunas litorâneas; DESC: Erva cespitosa, entouceirada, ereta com cerca de 40cm. Colmos glabros. Lâmina foliar linear. Inflorescência espiciforme.","Silva, AS",NA,NA,NA,NA,NA,"3196","Southern America",NA,NA,"Angiosperma","Monocotyledon",NA,NA,NA,NA,NA,NA,NA
"913","2020-10-27 09:14:34-03","UFPB","JPB","65558","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Sousa, VF; Moura, EO; Soares, AS","2015","08","13","Brasil","Rio Grande do Norte","Equador","-36.716111","-6.911944","-36.716111","-6.911944","JPB0065558",NA,"Área para instalação do complexo eólico Santapape","754","754","; HABITAT: Caatinga arbórea, solo pedregoso; DESC: Planbta herbácea, anual, ca. 30 cm alt.; furtos imaturos","Sousa, VF","2015","08","13",NA,NA,"22","Southern America",NA,NA,"Angiosperma","Monocotyledon",NA,NA,NA,NA,NA,NA,NA
"914","2020-04-22 16:26:54-03","UFPB","JPB","8055","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Felix, LP; Santana, ES","1989","01","31","Brasil","Paraíba","Rio Tinto","-35.084422","-6.8047","-35.084422","-6.8047",NA,NA,"Reserva Biológica Guaribas, Pedrinhas. Sema IV.","66","66","; DESC: Terrestre.","Filgueiras, TS","2003",NA,NA,NA,NA,"JPB8055","Southern America",NA,NA,"Angiosperma","Monocotyledon",NA,NA,NA,NA,NA,NA,NA
"915","2020-04-22 16:26:54-03","UFPB","JPB","37302","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Nascimento, SA","2000","08","03","Brasil","Pernambuco","Iati","-36.8460998535156","-9.04582977294922",NA,NA,NA,NA,"Solo areno-argiloso.",NA,NA,"; DESC: Erva, ca. de 60cm de altura.","Maciel, JR; Costa e Silva, MB","2004","10","15","38951","auto","23","Southern America",NA,NA,"Angiosperma","Monocotyledon",NA,NA,NA,NA,NA,NA,NA
"916","2020-05-23 15:29:12-03","UFPB","JPB","3700","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Sousa, MA","1976","04","17","Brasil","Rio Grande do Sul","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29946","auto","711","Southern America",NA,NA,"Angiosperma","Monocotyledon",NA,NA,NA,NA,NA,NA,NA
"917","2019-12-18 15:50:53-03","UFOP","OUPR","25284","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Angelis, C.F.; Scalon, V.R. & Silva, J.L.","2011","03","02","Brasil","Minas Gerais","Ouro Preto","-43.494722","-20.386111","-43.494722","-20.386111",NA,NA,"Chafariz Caminho das Lajes.","1153","1153","Herbáceo. Na fenda, até 1 cm, crescimento interno, até 2 cm, touceira, perene, prostado. Rupícula.","Scalon, V.R.","2011",NA,NA,NA,NA,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"918","2019-11-06 09:57:08-03","UFOP","OUPR","24018","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Figueiredo, M.A.","2010","01","24","Brasil","Minas Gerais","Mariana","-43.4160995483398","-20.377799987793",NA,NA,NA,NA,"Furquim, Sítio Engenho Seco",NA,NA,NA,"Viana, P.L.","2010","05",NA,"33524","auto","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"919","2019-11-06 09:57:08-03","UFOP","OUPR","10004","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Badini, J.","1988","01","03","Brasil","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,"Calçada da rua. Erva. Flores pálidas","Shirasuna, R.T.; Rodrigues, RS (LEFB)","2012",NA,NA,"44599","auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"920","2019-12-18 15:50:53-03","UFOP","OUPR","23498","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Martins, C.; Cândido, E.S.","2009","01","30","Brasil","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Campus Universidade Federal de Ouro Preto; Canga BIOTÉRIO.","1250","1250","Herbácea, 40cm. Canga nodular. Campo sobre canga.","Viana, P.L.",NA,NA,NA,"44599","auto","72",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"921","2019-11-06 09:57:08-03","UFOP","OUPR","15949","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Colares, R.T.B.","2002","03","09","Brasil","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Parque Estadual do Itacolomi, Lagoa Seca",NA,NA,"Lagoa intermitente. Aquática emergente. Flor amarelo-dourado","Shirasuna, R.T.; Rodrigues, RS (LEFB)","2012",NA,NA,"44599","auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"922","2020-12-04 13:19:38-03","UDESC","LUSC","3763","PreservedSpecimen","Plantae","Poaceae","Setaria","geniculata","Setaria geniculata","(Lam.) P.Beauv.","Zacca, E.","2007","04","08","Brasil","Rio Grande do Sul","Mostardas","-50.9211006164551","-31.1068992614746",NA,NA,"LUSC005301","LUSC005301",NA,NA,NA,NA,"Zacca, E.",NA,NA,NA,"86098","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"923","2020-12-04 13:19:38-03","UDESC","LUSC","3689","PreservedSpecimen","Plantae","Poaceae","Setaria","geniculata","Setaria geniculata","(Lam.) P.Beauv.","Baldin, P.R.","2008","10","15","Brasil","Rio Grande do Sul","Vacaria","-50.9338989257812","-28.5121994018555",NA,NA,"LUSC005299","LUSC005299","Agrícola Capão Alto.",NA,NA,NA,"Baldin, P.R.",NA,NA,NA,"63451","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"924","2020-12-04 13:19:38-03","UDESC","LUSC","3705","PreservedSpecimen","Plantae","Poaceae","Setaria","geniculata","Setaria geniculata","(Lam.) P.Beauv.","Locatelli, W.","2008","10","25","Brasil","Santa Catarina","Arroio Trinta","-51.3391990661621","-26.9328002929688",NA,NA,"LUSC005291","LUSC005291",NA,NA,NA,NA,"Locatelli, W.",NA,NA,NA,"12277","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"925","2020-12-04 13:19:38-03","UDESC","LUSC","3797","PreservedSpecimen","Plantae","Poaceae","Setaria","geniculata","Setaria geniculata","(Lam.) P.Beauv.","Gabriel, J.V.","2009","05","30","Brasil","Santa Catarina","Lages","-50.326099395752","-27.8160991668701",NA,NA,"LUSC005303","LUSC005303",NA,NA,NA,NA,"Gabriel, J.V.; Elberto, T.",NA,NA,NA,"70701","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"926","2020-12-04 13:19:38-03","UDESC","LUSC","1279","PreservedSpecimen","Plantae","Poaceae","Setaria","geniculata","Setaria geniculata","(Lam.) P.Beauv.","Carvalho, E.","2006","03","04","Brasil","Santa Catarina","Lages","-50.326099395752","-27.8160991668701",NA,NA,"LUSC005298","LUSC005298",NA,NA,NA,NA,NA,NA,NA,NA,"70701","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"927","2020-12-04 13:19:38-03","UDESC","LUSC","3718","PreservedSpecimen","Plantae","Poaceae","Setaria","geniculata","Setaria geniculata","(Lam.) P.Beauv.","Carvalho, L.R.","2008","10","05","Brasil","Santa Catarina","Lages","-50.326099395752","-27.8160991668701",NA,NA,"LUSC005300","LUSC005300",NA,NA,NA,NA,"Carvalho, L.R.",NA,NA,NA,"70701","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"928","2020-12-04 13:19:38-03","UDESC","LUSC","1278","PreservedSpecimen","Plantae","Poaceae","Setaria","geniculata","Setaria geniculata","(Lam.) P.Beauv.","Costa, E.A.","2006","04","18","Brasil","Santa Catarina","Lages","-50.326099395752","-27.8160991668701",NA,NA,"LUSC007317","LUSC007317",NA,NA,NA,NA,NA,NA,NA,NA,"70701","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"929","2020-12-04 13:19:38-03","UDESC","LUSC","1275","PreservedSpecimen","Plantae","Poaceae","Setaria","geniculata","Setaria geniculata","(Lam.) P.Beauv.","Figueiredo, S.","1999","05","19","Brasil","Santa Catarina","Lages","-50.326099395752","-27.8160991668701",NA,NA,"LUSC005293","LUSC005293","UDESC-CAV.",NA,NA,NA,NA,NA,NA,NA,"70701","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"930","2020-12-04 13:19:38-03","UDESC","LUSC","1277","PreservedSpecimen","Plantae","Poaceae","Setaria","geniculata","Setaria geniculata","(Lam.) P.Beauv.","Pinho, P.P.","2006","05","13","Brasil","Santa Catarina","Lages","-50.326099395752","-27.8160991668701",NA,NA,"LUSC080749",NA,"UDESC-CAV.",NA,NA,NA,NA,NA,NA,NA,"70701","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"931","2020-12-04 13:19:38-03","UDESC","LUSC","1276","PreservedSpecimen","Plantae","Poaceae","Setaria","geniculata","Setaria geniculata","(Lam.) P.Beauv.",NA,"2003","11","17","Brasil","Santa Catarina","Luiz Alves","-48.9328002929688","-26.7206001281738",NA,NA,"LUSC080748",NA,"pastagem.",NA,NA,NA,NA,NA,NA,NA,"16079","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"932","2020-12-04 13:19:38-03","UDESC","LUSC","5919","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","J.Cordeiro","2002","05","24","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"LUSC005309","LUSC005309","Guabirotuba.",NA,NA,NA,"J.Cordeiro",NA,NA,NA,"25180","auto","2402",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"933","2020-12-04 13:19:38-03","UDESC","LUSC","4378","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Testoni, S.A.","2008","10","26","Brasil","Santa Catarina","Balneário Camboriú","-48.6347007751465","-26.9906005859375",NA,NA,"LUSC005307","LUSC005307","Bairro dos estados.",NA,NA,NA,"Testoni, S.A.",NA,NA,NA,"8793","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"934","2020-12-04 13:19:38-03","UDESC","LUSC","1281","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Schneider, O.","2007","04","06","Brasil","Santa Catarina","Lages","-50.326099395752","-27.8160991668701",NA,NA,"LUSC005305","LUSC005305",NA,NA,NA,NA,"Schneider, O.",NA,NA,NA,"70701","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"935","2020-12-04 13:19:38-03","UDESC","LUSC","1280","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Nunes, P.E.O.","2006","05","29","Brasil","Santa Catarina","Lages","-50.326099395752","-27.8160991668701",NA,NA,"LUSC005304","LUSC005304",NA,NA,NA,NA,NA,NA,NA,NA,"70701","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"936","2020-12-04 13:19:38-03","UDESC","LUSC","2915","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","Stefen, D.V.","2007","05","20","Brasil","Santa Catarina","Lages","-50.326099395752","-27.8160991668701",NA,NA,"LUSC005306","LUSC005306","São Vicente.",NA,NA,NA,"Stefen, D.V.",NA,NA,NA,"70701","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"937","2020-12-04 13:19:38-03","UDESC","LUSC","8917","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","MARTINS, D.A.P.","2016","11","17","Brasil","Santa Catarina","Otacílio Costa","-50.121898651123","-27.4831008911133",NA,NA,"LUSC007818","LUSC007818",NA,NA,NA,NA,"MARTINS, D.A.P.","2016","11","17","48988","auto","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"938","2020-12-04 13:19:38-03","UDESC","LUSC","5338","PreservedSpecimen","Plantae","Poaceae","Setaria","parviflora","Setaria parviflora","(Poir.) Kerguélen","R.J.F.Garcia; V.A.S.Teixeira","2005","02","16","Brasil","São Paulo","Cubatão","-46.4199981689453","-23.8899993896484",NA,NA,"LUSC083331",NA,"Indústria COPEBRÁS.","10","10",";espiguetas verdes;;. Habitat: Campo antrópico Habito: erva ereta",NA,NA,NA,NA,"15123","auto","2416",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"939","2019-01-17 11:23:45-02","PUCRS","MPUC","2862","S","Plantae","Poaceae","Setaria","geniculata","Setaria geniculata","P. Beauv.",NA,"1986","12","18","Brasil","SC","Tubarão","-49.0072222","-28.4644444","-49.0072222000","-28.4644444000",NA,NA,".",NA,NA,NA,"A.M.B. Herve","1986","01","01",NA,NA,NA,"South America",NA,NA,NA,"Poales","Liliopsida",NA,NA,"1",NA,NA,NA
"940","2019-01-17 11:23:46-02","PUCRS","MPUC","7270","S","Plantae","Poaceae","Setaria","geniculata","Setaria geniculata","P. Beauv.",NA,"1988","03","03","Brasil","RS","Uruguaiana","-57.0880556","-29.755","-57.0880556000","-29.7550000000",NA,NA,".",NA,NA,NA,"Equipe do Projeto",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Poales","Liliopsida",NA,NA,"1",NA,NA,NA
"941","2019-01-17 11:23:46-02","PUCRS","MPUC","7265","S","Plantae","Poaceae","Setaria","geniculata","Setaria geniculata","P. Beauv.",NA,"1988","02","23","Brasil","RS","Guaíba","-51.3280556","-30.1011667","-51.3280556000","-30.1011667000",NA,NA,".",NA,NA,NA,"C.S.A. Martins",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Poales","Liliopsida",NA,NA,"1",NA,NA,NA
"942","2019-01-17 11:23:46-02","PUCRS","MPUC","8056","S","Plantae","Poaceae","Setaria","geniculata","Setaria geniculata","P. Beauv.",NA,"1989","02","24","Argentina","Misiones","Apóstoles",NA,NA,NA,NA,NA,NA,"Porto Azara, arroio Chimiray I",NA,NA,NA,"Equipe do Projeto",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Poales","Liliopsida",NA,NA,"1",NA,NA,NA
"943","2019-01-17 11:23:45-02","PUCRS","MPUC","6485","S","Plantae","Poaceae","Setaria","geniculata","Setaria geniculata","P. Beauv.",NA,"1988","02","23","Brasil","RS","Guaíba","-51.3280556","-30.1011667","-51.3280556000","-30.1011667000",NA,NA,".",NA,NA,NA,"Equipe do Projeto","1988","01","01",NA,NA,NA,"South America",NA,NA,NA,"Poales","Liliopsida",NA,NA,"1",NA,NA,NA
"944","2019-01-17 11:23:46-02","PUCRS","MPUC","8057","S","Plantae","Poaceae","Setaria","geniculata","Setaria geniculata","P. Beauv.",NA,"1989","06","20","Argentina","Província de Corrientes","San Javier",NA,NA,NA,NA,NA,NA,"Itaquararé",NA,NA,NA,"C.R. Dillemburg",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Poales","Liliopsida",NA,NA,"1",NA,NA,NA
"945","2019-01-17 11:23:46-02","PUCRS","MPUC","8942","S","Plantae","Poaceae","Setaria","geniculata","Setaria geniculata","P. Beauv.",NA,"1988","02","04","Brasil","RS","Pelotas","-52.3422222","-31.7719444","-52.3422222000","-31.7719444000",NA,NA,".",NA,NA,NA,"C.S.A. Martins",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Poales","Liliopsida",NA,NA,"1",NA,NA,NA
"946","2019-01-17 11:23:46-02","PUCRS","MPUC","7271","S","Plantae","Poaceae","Setaria","geniculata","Setaria geniculata","P. Beauv.",NA,"1988","01","14","Brasil","RS","Guaíba","-51.3280556","-30.1011667","-51.3280556000","-30.1011667000",NA,NA,".",NA,NA,NA,"Equipe do Projeto",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Poales","Liliopsida",NA,NA,"1",NA,NA,NA
"947","2019-01-17 11:23:46-02","PUCRS","MPUC","7266","S","Plantae","Poaceae","Setaria","geniculata","Setaria geniculata","P. Beauv.",NA,"1988","01","14","Brasil","RS","Guaíba","-51.3280556","-30.1011667","-51.3280556000","-30.1011667000",NA,NA,".",NA,NA,NA,"C.S.A. Martins",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Poales","Liliopsida",NA,NA,"1",NA,NA,NA
