"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","phylum","order","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","typeStatus","class","relatedCatalogItem","individualCount","fieldNumber","minimumDepthInMeters","maximumDepthInMeters","previousCatalogNumber","sex"
"147","2021-03-30 12:37:13-03","EAO","IAN","180270","PreservedSpecimen","Plantae","Clusiaceae","Rheedia","gardneriana","Rheedia gardneriana","Planch. & Triana","Cordeiro, MR","2004","09",NA,"Monteiro, CR; Carmo, NAS do","03","2004","08","25","Brasil","Pará","Novo Repartimento","Juruá Florestal Ltda., Rodovia Transamazônica Km 205, Fazenda Arataú.","-49.7963981628418","-4.33056020736694",NA,NA,NA,NA,"IAN180270",NA,"Árvore de 15 m alt. x 18,5 cm DAP; base reta; fuste cilindrico; ritidoma marrom esverdeado com aparência de sujo, áspero e estriado; casca morta marrom amarelada 1 mm; casca viva vermelho vinho 1 cm; alburno creme; látex amarelo com ve","Dicotiledônea",NA,"Southern America",NA,NA,"155142","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2021-03-30 12:37:13-03","EAO","IAN","170930","PreservedSpecimen","Plantae","Clusiaceae","Rheedia","gardneriana","Rheedia gardneriana","Planch. & Triana",NA,"2000","02",NA,"Zimmerman, B","s.n.","2000","02",NA,"Brasil","Pará","Redenção",NA,"-50.0313987731934","-8.02861022949219",NA,NA,NA,NA,"IAN170930",NA,"Aldeia Aukre. AF - Q.26.","Dicotiledônea",NA,"Southern America",NA,NA,"64747","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2013-07-03 10:40:34-03","EBDA","BAH","997","S","Plantae","Clusiaceae","Rheedia","gardneriana","Rheedia gardneriana","Planch. & Triana","Milton Mello & Edna Paiva Oliveira","1962","08",NA,"Dinorá R. Espinosa",NA,"1955","06","15","Brasil","Bahia","Salvador","Ondina.","-38.5108","-12.9711",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26018","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2019-12-04 15:25:02-03","PUCPR","HUCP","18278","S","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","Selusniaki, M","2007","11","30","Bonaldi, R","227","2007","07","14","Brasil","Paraná","Paranaguá","Tinguçu","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"HUCP00010019","HUCP00010019",NA,"Eudicotiledonea",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2019-12-04 15:25:02-03","PUCPR","HUCP","3290","S","Plantae","Clusiaceae","Rheedia","gardneriana","Rheedia gardneriana","Planch. & Triana.","Britez, RM","1988","03","11","Britez, RM","1833",NA,NA,NA,"Brasil","Paraná","Paranaguá","Ilha do Mel, Morro do Meio.","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"HUCP00010038","HUCP00010038",NA,"Eudicotiledonea",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-11-26 18:07:35-03","CPAN-UFMS","COR","17571","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","Bortolotto, I.M.",NA,NA,NA,"Bortolotto, I.M.; Vera Nascimento, Valdemar Magalhães, João Carlos Donatti, Cássio Thomé de Faria.","1358","2003","08","20","Brasil","Mato Grosso do Sul","Corumbá","Comunidade do Amolar.","-57.487778","-18.036667","57º29'16''W","18º2'12''S","117","117",NA,NA,"Habito: Árvore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-11-26 18:07:35-03","CPAN-UFMS","COR","17567","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","Bortolotto, I.M.","2002",NA,NA,"Bortolotto, I.M.; Sr.Silva, M.M. (piloteiro)","915","2002","03","19","Brasil","Mato Grosso do Sul","Corumbá","Comunidade do Castelo.","-57.563333","-18.581111","57º33'48''W","18º34'52''S",NA,NA,NA,NA,"Habito: Árvore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-11-26 18:07:35-03","CPAN-UFMS","COR","8479","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi",NA,NA,NA,NA,"Damasceno Junior, G. A.; Pott, V. J.; Ishii, I. H.; Assis, E. M.","2283","2001","05","04","Brasil","Mato Grosso","Poconé","Morro do Caracará (Ilha Fluvial) Parque Nacional do Pantanal.","-57.448056","-17.850556","57º26'53''W","17º51'2''S","100","100",NA,NA,"Arbusto de 2,5 m de altura; Com fruto:amarelo Habito: Arbusto de 2,5 m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2019-10-09 11:13:04-03","UFBA","ALCB","71147","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","Hatschbach, G","2005",NA,NA,"Cervi, AC; Silva, JM","8741","2004","11","04","Brasil","Santa Catarina","Garuva","Rodovia Garuva - Guaratuba, ponte do 15","-48.8549995422363","-26.0266990661621",NA,NA,NA,NA,"ALCB038814",NA,"5 m. Flores creme.; beira do rio.","Dicotyledon",NA,"Southern America",NA,NA,"22441","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2019-10-09 11:13:04-03","UFBA","ALCB","121231","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","Gomes, FS","2013","11",NA,"Gomes, FS","1450","2013","03","25","Brasil","Bahia","Belmonte",NA,"-39.227778","-15.842778","-39.227778","-15.842778",NA,NA,"ALCB049583","ALCB049583","Folhas coriáceas. Material estéril.Parcela 03.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2019-10-09 11:13:04-03","UFBA","ALCB","121314","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","Gomes, FS","2013","11",NA,"Gomes, FS","1531","2013","03","27","Brasil","Bahia","Una",NA,"-39.181667","-15.281944","-39.181667","-15.281944",NA,NA,"ALCB049666","ALCB049666","Folhas coriáceas. 35.1, parcela03.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2019-10-09 11:13:04-03","UFBA","ALCB","26842","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi",NA,NA,NA,NA,"s.col.","170",NA,NA,NA,"Brasil","Bahia","Mata de São João","Litoral Norte, Praia do Forte","-38.283333","-12.516667","-38.283333","-12.516667",NA,NA,NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2019-10-09 11:13:04-03","UFBA","ALCB","133015","PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","Zappi, DC","2000",NA,NA,"Harley, RM; Cordeiro, I; Rossi, L","26645","1988","11","28","Brasil","Bahia","Rio de Contas","Pico das Almas. Vertente leste","-41.016111","-13.008611","-41.016111","-13.008611","1550","1550","ALCB050264","ALCB050264","com copa muito densa, DAP 20cm. Folhas discolores. Frutos imaturos verdes. Látex alvo-hialino, quase transparente.; Campo e mata","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2019-10-09 11:13:04-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Clusiaceae","Garcinia","gardneriana","Garcinia gardneriana","(Planch. & Triana) Zappi","Zappi, DC","2000",NA,NA,"Harley, RM; Cordeiro, I; Rossi, L","26645","1988","11","28","Brasil","Bahia","Rio de Contas","Pico das Almas. Vertente leste","-41.016111","-13.008611","-41.016111","-13.008611","1550","1550",NA,NA,"com copa muito densa, DAP 20cm. Folhas discolores. Frutos imaturos verdes. Látex alvo-hialino, quase transparente.; Campo e mata","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-02-08 09:53:42-03","NBC","NL-BOTANY","L.2420804","PreservedSpecimen","Plantae","Guttiferae","Rheedia","gardneriana","Rheedia gardneriana","Planch. & Triana",NA,NA,NA,NA,"Klein RM",NA,"1955","10","14","Brazil",NA,NA,"Plantes de Santa Catarina -Brazil. Morra da Ressacada, Itajai.",NA,NA,NA,NA,NA,NA,"NL-L2420804","NL-L2420804","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2420804 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Malpighiales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"162","2020-02-08 09:53:42-03","NBC","NL-BOTANY","L.2420805","PreservedSpecimen","Plantae","Guttiferae","Rheedia","gardneriana","Rheedia gardneriana","Planch. & Triana",NA,NA,NA,NA,"Reitz R; Klein RM",NA,"1957","11","07","Brazil","Santa Catarina",NA,"Santa Catarina-Brazil. Tres Barras, Garuva, S. Fransisco do Sul.","-53.733333","-26.533333","-53.733333","-26.533333",NA,NA,"NL-L2420805","NL-L2420805","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2420805 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Malpighiales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"163","2020-02-08 09:53:42-03","NBC","NL-BOTANY","U 0272512","PreservedSpecimen","Plantae","Guttiferae","Rheedia","gardneriana","Rheedia gardneriana","Planch. & Triana",NA,NA,NA,NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,NA,"Brazil","Paraná",NA,"near its mouth",NA,NA,NA,NA,NA,NA,"NL-U0272512",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200272512 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Malpighiales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae","Uw13249",NA,NA,NA,NA,NA,NA
"164","2020-02-08 09:53:42-03","NBC","NL-BOTANY","U 0272513","PreservedSpecimen","Plantae","Guttiferae","Rheedia","gardneriana","Rheedia gardneriana","Planch. & Triana",NA,NA,NA,NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,NA,"Brazil","Paraná",NA,"on steep slope towards várzea land of Rio Paraná, near Pôrto Byinton",NA,NA,NA,NA,NA,NA,"NL-U0272513",NA,"forest<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200272513 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Malpighiales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae","Uw13275",NA,NA,NA,NA,NA,NA
"165","2020-02-08 09:53:42-03","NBC","NL-BOTANY","U 0272514","PreservedSpecimen","Plantae","Guttiferae","Rheedia","gardneriana","Rheedia gardneriana","Planch. & Triana",NA,NA,NA,NA,"Reitz R; Klein RM",NA,"1957","11","07","Brazil","Santa Catarina",NA,"Santa Catarina-Brazil. Tres Barras, Garuva, S. Fransisco do Sul.","-53.733333","-26.533333","-53.733333","-26.533333",NA,NA,"NL-U0272514",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200272514 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Malpighiales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae","Uw21468",NA,NA,NA,NA,NA,NA
"166","2020-02-08 09:53:42-03","NBC","NL-BOTANY","U 0272515","PreservedSpecimen","Plantae","Guttiferae","Rheedia","gardneriana","Rheedia gardneriana","Planch. & Triana",NA,NA,NA,NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,NA,"Brazil","Parána",NA,"on Atlantic slope above Bela Vista, near old road from Curitiba to Morretes",NA,NA,NA,NA,NA,NA,"NL-U0272515",NA,"rain forest<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200272515 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Malpighiales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae","Uw12614",NA,NA,NA,NA,NA,NA
"167","2020-02-08 09:53:42-03","NBC","NL-BOTANY","U 0272644","PreservedSpecimen","Plantae","Guttiferae","Rheedia","gardneriana","Rheedia gardneriana","Planch. & Triana",NA,NA,NA,NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,NA,"Brazil","Paraná",NA,"ca. 20 km S of Mamboré",NA,NA,NA,NA,NA,NA,"NL-U0272644",NA,"Araucaria forest<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200272644 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Malpighiales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae","Uw14296",NA,NA,NA,NA,NA,NA
"168","2020-02-08 09:53:42-03","NBC","NL-BOTANY","U 0272645","PreservedSpecimen","Plantae","Guttiferae","Rheedia","gardneriana","Rheedia gardneriana","Planch. & Triana",NA,NA,NA,NA,"Reitz R",NA,"1956","01","01","Brazil","Santa Catarina",NA,NA,"-53.733333","-26.533333","-53.733333","-26.533333",NA,NA,"NL-U0272645",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200272645 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Malpighiales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae","Uw6357",NA,NA,NA,NA,NA,NA
"169","2020-02-08 09:53:42-03","NBC","NL-BOTANY","U.1204172","PreservedSpecimen","Plantae","Guttiferae","Rheedia","gardneriana","Rheedia gardneriana","Planch. & Triana",NA,NA,NA,NA,"Liesner RL; Gonzáles A",NA,"1981","04","04","Venezuela",NA,NA,"Estado Bolívar: Represa Guri, Large patches of forest near streams surrounded by savanna ca 55 km Ciudad Piar by twisty road.","-63.116667","7.583333","-63.116667","7.583333",NA,NA,"NL-U1204172","NL-U1204172","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1204172 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Malpighiales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"170","2020-02-08 09:53:42-03","NBC","NL-BOTANY","U.1204173","PreservedSpecimen","Plantae","Guttiferae","Rheedia","gardneriana","Rheedia gardneriana","Planch. & Triana",NA,NA,NA,NA,"Solomon JC",NA,"1981","09","29","Bolivia",NA,NA,"Department of Beni, Province of Vaca Diez, Tumi Chucua, 30 km S of Riberalta, flood plain forest, 210 m.","-66.166667","-11.133333","-66.166667","-11.133333",NA,NA,"NL-U1204173","NL-U1204173","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1204173 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Malpighiales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"171","2020-02-08 09:53:42-03","NBC","NL-BOTANY","U.1204174","PreservedSpecimen","Plantae","Guttiferae","Rheedia","gardneriana","Rheedia gardneriana","Planch. & Triana",NA,NA,NA,NA,"Solomon JC",NA,"1981","09","29","Bolivia",NA,NA,"Deparment of Beni, province of Vaca Diez, Tumi Chucua, 30 km S of Riberalta, flood plain forest, 210m.","-66.166667","-11.133333","-66.166667","-11.133333",NA,NA,"NL-U1204174","NL-U1204174","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1204174 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Malpighiales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"172","2020-02-08 09:53:42-03","NBC","NL-BOTANY","U.1204268","PreservedSpecimen","Plantae","Guttiferae","Rheedia","gardneriana","Rheedia gardneriana","Planch. & Triana",NA,NA,NA,NA,"Regnell AF",NA,"1867","10","01","Brazil",NA,NA,"Prov. Minas Garaes Galdas.",NA,NA,NA,NA,NA,NA,"NL-U1204268","NL-U1204268","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1204268 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Malpighiales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"173","2020-02-08 09:53:42-03","NBC","NL-BOTANY","U.1204269","PreservedSpecimen","Plantae","Guttiferae","Rheedia","gardneriana","Rheedia gardneriana","Planch. & Triana",NA,NA,NA,NA,"Mexia YEJ",NA,"1930","11","13","Brazil",NA,NA,"State of Minas Geraes, Districto Rio Branco, Retircu de Antonio Avelono; understory in virgin forest.",NA,NA,NA,NA,NA,NA,"NL-U1204269","NL-U1204269","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1204269 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Malpighiales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"174","2020-02-08 09:53:42-03","NBC","NL-BOTANY","U.1204270","PreservedSpecimen","Plantae","Guttiferae","Rheedia","gardneriana","Rheedia gardneriana","Planch. & Triana",NA,NA,NA,NA,"Lindeman JC; Haas JH de",NA,"1967","06","22","Brazil",NA,NA,"Flora Brasiliae Australis, Hab. Est. Paraná, Guaira, 7 Wuedas; islet in rapids.",NA,NA,NA,NA,NA,NA,"NL-U1204270","NL-U1204270","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1204270 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Malpighiales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"175","2020-02-08 09:53:42-03","NBC","NL-BOTANY","U.1204272","PreservedSpecimen","Plantae","Guttiferae","Rheedia","gardneriana","Rheedia gardneriana","Planch. & Triana",NA,NA,NA,NA,"Lindeman JC; Haas JH de",NA,"1966","06","23","Brazil",NA,NA,"Flora Brasiliae Australis, Hab. Est. Paraná, forest on steep slope towards v#rzea land of Rio Paraná near Pôrto Byington.",NA,NA,NA,NA,NA,NA,"NL-U1204272","NL-U1204272","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1204272 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Malpighiales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"176","2020-02-08 09:53:42-03","NBC","NL-BOTANY","U.1204273","PreservedSpecimen","Plantae","Guttiferae","Rheedia","gardneriana","Rheedia gardneriana","Planch. & Triana",NA,NA,NA,NA,"Lindeman JC; Haas JH de",NA,"1966","06","21","Brazil",NA,NA,"Flora Brasiliae Australis, Hab. Est. Paraná, high levee of Rio Piquirí near its mouth.",NA,NA,NA,NA,NA,NA,"NL-U1204273","NL-U1204273","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1204273 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Malpighiales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"177","2020-02-08 09:53:42-03","NBC","NL-BOTANY","U.1204274","PreservedSpecimen","Plantae","Guttiferae","Rheedia","gardneriana","Rheedia gardneriana","Planch. & Triana",NA,NA,NA,NA,"Lindeman JC; Haas JH de",NA,"1966","01","14","Brazil",NA,NA,"Flora Brasiliae Australis, Hab. Est. Paraná, Serra do Mar; rainforest on Atlantic slope, above Bela Vista, near old road from Curitiba to Morretes.",NA,NA,NA,NA,NA,NA,"NL-U1204274","NL-U1204274","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1204274 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Malpighiales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"178","2020-02-08 09:53:42-03","NBC","NL-BOTANY","U.1204275","PreservedSpecimen","Plantae","Guttiferae","Rheedia","gardneriana","Rheedia gardneriana","Planch. & Triana",NA,NA,NA,NA,"Lindeman JC; Haas JH de",NA,"1967","01","24","Brazil",NA,NA,"Flora Brasiliae Australis, Hab. Est. Paraná, Guaira, 7 Quedas, high, rocky bank.",NA,NA,NA,NA,NA,NA,"NL-U1204275","NL-U1204275","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1204275 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Malpighiales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"179","2020-02-08 09:53:42-03","NBC","NL-BOTANY","U.1204276","PreservedSpecimen","Plantae","Guttiferae","Rheedia","gardneriana","Rheedia gardneriana","Planch. & Triana",NA,NA,NA,NA,"Lindeman JC; Haas JH de",NA,"1967","05","20","Brazil",NA,NA,"Flora Brasiliae Australis, Hab. Est. Paraná, fazenda S. Domingos, ca. 20 km S. of Mamborê, Araucaria forest.",NA,NA,NA,NA,NA,NA,"NL-U1204276","NL-U1204276","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1204276 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Malpighiales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"180","2020-02-08 09:53:42-03","NBC","NL-BOTANY","U.1204277","PreservedSpecimen","Plantae","Guttiferae","Rheedia","gardneriana","Rheedia gardneriana","Planch. & Triana",NA,NA,NA,NA,"Lindeman JC; Haas JH de",NA,"1965","12","11","Brazil",NA,NA,"Flora Brasiliae Australis, Hab. Est. Paraná, Guaira, 7 Quedas, Rio Paraná.",NA,NA,NA,NA,NA,NA,"NL-U1204277","NL-U1204277","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1204277 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Malpighiales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"181","2020-02-08 09:53:42-03","NBC","NL-BOTANY","U.1204278","PreservedSpecimen","Plantae","Guttiferae","Rheedia","gardneriana","Rheedia gardneriana","Planch. & Triana",NA,NA,NA,NA,"Lindeman JC; Haas JH de",NA,"1967","01","19","Brazil",NA,NA,"Flora Brasiliae Australis, Hab. Est. Paraná, Serra dos Dourados; vicinity of Icaraima.",NA,NA,NA,NA,NA,NA,"NL-U1204278","NL-U1204278","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1204278 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Malpighiales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"182","2020-02-08 09:53:42-03","NBC","NL-BOTANY","U.1204279","PreservedSpecimen","Plantae","Guttiferae","Rheedia","gardneriana","Rheedia gardneriana","Planch. & Triana",NA,NA,NA,NA,"Lindeman JC; Haas JH de",NA,"1967","01","22","Brazil",NA,NA,"Flora Brasiliae Australis, Hab. Est. Paraná, Pôrto camargo; sandstone escarment by Rio Paraná.",NA,NA,NA,NA,NA,NA,"NL-U1204279","NL-U1204279","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1204279 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Malpighiales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"183","2020-02-08 09:53:42-03","NBC","NL-BOTANY","U.1204280","PreservedSpecimen","Plantae","Guttiferae","Rheedia","gardneriana","Rheedia gardneriana","Planch. & Triana",NA,NA,NA,NA,"Lindeman JC; Haas JH de",NA,"1966","01","09","Brazil",NA,NA,"Flora Brasiliae Australis, Hab. Est. Paraná, Ahu de Cima near Curitiba, Capoeira.",NA,NA,NA,NA,NA,NA,"NL-U1204280","NL-U1204280","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1204280 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Malpighiales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"184","2020-02-08 09:53:42-03","NBC","NL-BOTANY","U.1204281","PreservedSpecimen","Plantae","Guttiferae","Rheedia","gardneriana","Rheedia gardneriana","Planch. & Triana",NA,NA,NA,NA,"Reitz R; Klein RM",NA,"1956","02","16","Brazil",NA,NA,"Plantas de Santa Catarina-Brasil, Braço Joaquim, Luis Alves, Itajaí,Mata.",NA,NA,NA,NA,NA,NA,"NL-U1204281","NL-U1204281","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1204281 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Malpighiales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
